market,result,status,settlement_ts,close_time,watch_close_time,watch_status,first_seen_ts,last_seen_ts,heartbeat_count,source
KXBTC15M-26MAY091915-15,no,determined,,2026-05-09T23:15:00Z,2026-05-09T23:15:00Z,active,2026-05-09 19:03:07,2026-05-09 19:15:08,49,kalshi_api
KXBTC15M-26MAY091930-30,no,finalized,2026-05-09T23:30:16.953282Z,2026-05-09T23:30:00Z,2026-05-09T23:30:00Z,active,2026-05-09 19:15:17,2026-05-09 19:30:24,61,kalshi_api
KXBTC15M-26MAY091945-45,no,determined,,2026-05-09T23:45:00Z,2026-05-09T23:45:00Z,active,2026-05-09 19:30:32,2026-05-09 19:33:24,12,kalshi_api
