market,result,status,settlement_ts,close_time,watch_close_time,watch_status,first_seen_ts,last_seen_ts,heartbeat_count,source
KXBTC15M-26MAY081015-15,yes,finalized,2026-05-08T14:15:14.950027Z,2026-05-08T14:15:00Z,2026-05-08T14:15:00Z,active,2026-05-08 10:02:10,2026-05-08 10:15:18,53,kalshi_api
KXBTC15M-26MAY081030-30,yes,finalized,2026-05-08T14:30:14.951189Z,2026-05-08T14:30:00Z,2026-05-08T14:30:00Z,closed,2026-05-08 10:15:32,2026-05-08 10:30:19,60,kalshi_api
KXBTC15M-26MAY081045-45,yes,finalized,2026-05-08T14:45:14.955779Z,2026-05-08T14:45:00Z,2026-05-08T14:45:00Z,active,2026-05-08 10:30:32,2026-05-08 10:44:51,58,kalshi_api
KXBTC15M-26MAY081100-00,no,determined,,2026-05-08T15:00:00Z,2026-05-08T15:00:00Z,active,2026-05-08 10:45:02,2026-05-08 11:00:07,61,kalshi_api
KXBTC15M-26MAY081115-15,no,finalized,2026-05-08T15:15:14.996974Z,2026-05-08T15:15:00Z,2026-05-08T15:15:00Z,active,2026-05-08 11:00:17,2026-05-08 11:15:08,60,kalshi_api
KXBTC15M-26MAY081130-30,no,finalized,2026-05-08T15:30:14.999535Z,2026-05-08T15:30:00Z,2026-05-08T15:30:00Z,active,2026-05-08 11:15:17,2026-05-08 11:30:09,60,kalshi_api
KXBTC15M-26MAY081145-45,,active,,2026-05-08T15:45:00Z,2026-05-08T15:45:00Z,active,2026-05-08 11:30:17,2026-05-08 11:37:55,31,kalshi_api
