market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,split,fresh_after_lock
KXBTC15M-26MAY011130-30,heartbeat:4910,live_heartbeat_two_side,heartbeat:4910:yes,2026-05-01 15:24:38.916000+00:00,2026-05-01 15:24:00+00:00,yes,yes,True,True,1,90.0,90.0,90.0,0.9,10.0,80.0,0.0,78575.27,78454.83,321.084,,4910,True,False,synced,bid>=98,last_decisive_quote,1.0,120.44000000000231,6.721425890032042,52.06394106972294,,,64.3028629607871,1.8730114718756543,0.9694665995660042,89.8615689193143,1.3402837436339896,0.909923442729588,93.04555004582132,1.294419775482979,0.9022397682332504,119.8263746212502,1.005120954219734,0.8425806943442102,78501.69,73.58000000000175,1.2263333333333624,0.0,514.1960120000117,0.9999999947389324,0.9999999836456518,0.9999911135141074,78483.27,92.0,0.5111111111111111,0.0,284.5496000000024,0.9992286601023632,0.9988865535602552,0.9912179755016436,78441.66,133.61000000000058,0.4453666666666686,0.0,263.44011080000297,0.998314013018354,0.997682058267912,0.98604379514334,78476.39,98.88000000000466,0.1648000000000077,0.0,173.35464320000483,0.9731426336193468,0.9687770187690762,0.9260116538714692,78247.25,328.0200000000041,0.3644666666666712,0.0,237.46441520000377,0.9958858824352244,0.994646684402938,0.976245683817079,78365.55,209.7200000000012,0.1165111111111117,0.0,157.84985360000255,0.96050606496414,0.9551024305155364,0.9061345509573104,78427.82,147.4499999999971,0.0409583333333325,0.0,133.59106550000206,0.9314439572284235,0.9244646566978952,0.8675473535988152,-0.0099234427295881,True,0.904961721364794,0.9360791519159807,0.9,heartbeat:4910,two_side_all_heartbeats,0.9011198841166252,0.9,0.9226398354225473,0.009923442729588006,0.002239768233250339,2026-05-01 15:30:00+00:00,train,False
KXBTC15M-26MAY011145-45,heartbeat:5020,live_heartbeat_two_side,heartbeat:5020:yes,2026-05-01 15:40:10.113000+00:00,2026-05-01 15:40:00+00:00,yes,yes,True,True,1,98.0,97.0,97.5,0.975,2.5,95.0,1.0,78681.98,78531.35,289.887,,5020,False,False,synced,bid>=98,last_decisive_quote,1.0,150.6299999999901,8.847021978425989,68.52873757194969,,,164.04793515391987,0.9182072292385746,0.8207448076837869,106.72971806370084,1.4113220078974418,0.9209251559610308,105.06661507688162,1.4336618714685712,0.924165611039506,101.25972279309248,1.4875608568253504,0.9315666286123252,78658.82,23.15999999998894,0.3859999999998156,0.0,262.5263819999367,0.9930479380832592,0.993766913425191,0.9952373838311208,78576.02,105.95999999999184,0.5886666666666214,0.0,321.276813999977,0.9986945818236718,0.9988853041419824,0.9992451166702292,78588.07,93.90999999998894,0.3130333333332964,0.0,241.37429389997945,0.988137302992064,0.9892004601165176,0.991430559088406,78547.95,134.02999999999884,0.2233833333333313,0.0,215.38592434998952,0.9782069810784764,0.9798174889806606,0.9832926225111752,78476.76,205.2200000000012,0.2280222222222235,0.0,216.73067793332385,0.9788547326667338,0.9804338502205248,0.9838365267884824,78300.16,381.8199999999924,0.212122222222218,0.0,212.12147463332224,0.97656450042024,0.9782524224632972,0.981906757354832,78213.3,468.679999999993,0.1301888888888869,0.0,188.37006643332288,0.9612119078172054,0.963502598583699,0.9685760820940428,0.0540748440389692,True,0.9479625779805154,0.9613541529843649,0.9209251559610308,heartbeat:5020,two_side_all_heartbeats,0.949582805519753,0.9209251559610308,0.9614050073867221,0.05407484403896923,0.05083438896049397,2026-05-01 15:45:00+00:00,train,False
KXBTC15M-26MAY011200-00,heartbeat:5099,live_heartbeat_two_side,heartbeat:5099:no,2026-05-01 15:52:11.200000+00:00,2026-05-01 15:52:00+00:00,no,no,True,True,1,99.0,99.0,99.0,0.99,1.0,98.0,0.0,78299.8,78667.28,468.8,,5099,True,False,synced,bid>=98,latest_quote,-1.0,367.4799999999959,16.97226899020168,131.46663029280734,,,300.5183886280733,1.222820346127955,0.8893012205184587,228.5251429082995,1.6080506298926371,0.9460879546913716,187.27436220403743,1.9622547137531965,0.9751335816136074,153.98149576512685,2.38652052426173,0.9914956710276333,78448.01,148.20999999999185,2.4701666666665307,0.0,1525.4941333332656,0.9999999999876712,0.9999999999999998,1.0,78648.11,348.3099999999977,1.9350555555555429,0.0,1274.6340444444345,0.9999999878107624,0.9999999999949908,1.0,78656.25,356.4499999999971,1.188166666666657,0.0,924.4925333333248,0.9999738913239716,0.9999996024524028,0.99999999903695,78648.08,348.27999999999884,0.5804666666666647,0.0,639.6027733333283,0.997435584636264,0.9996814700118236,0.9999836474661608,78576.02,276.2200000000012,0.3069111111111124,0.0,511.3599288888854,0.987378147679101,0.9968384563736312,0.9995513906137636,78488.35,188.5500000000029,0.1047500000000016,0.0,416.5867999999967,0.9658434875149972,0.9869416881989554,0.9965892416256574,78443.0,143.1999999999971,0.0397777777777769,0.0,386.1278222222178,0.9544526646220302,0.9803880187673584,0.9939227179474526,0.0439120453086283,True,0.9680439773456858,0.9786872820051143,0.9460879546913716,heartbeat:5099,two_side_all_heartbeats,0.9825667908068036,0.9460879546913716,0.9788211646722058,0.043912045308628356,0.014866418386392577,2026-05-01 16:00:00+00:00,train,False
KXBTC15M-26MAY011215-15,heartbeat:5191,live_heartbeat_two_side,heartbeat:5191:yes,2026-05-01 16:07:12.630000+00:00,2026-05-01 16:07:00+00:00,yes,no,True,False,1,96.0,96.0,96.0,0.96,4.0,92.0,0.0,78653.48,78458.78,467.37,,5191,True,False,synced,bid>=98,latest_quote,1.0,194.6999999999971,9.006074506068426,69.76075315341241,,,113.19039636625232,1.7201105946303306,0.9572938298645346,113.25299441858785,1.719159842082212,0.9572073646036224,187.41449720663437,1.0388737419033818,0.8505682700595316,157.26810015276968,1.2380133021945725,0.8921444357416958,78658.0,-4.5200000000040745,-0.0753333333334012,4.5200000000040745,159.49145999996534,0.920475302028692,0.8026178769034652,0.8447413995978517,78576.0,77.47999999999593,0.4304444444444218,0.0,395.87681999998654,0.999763420429151,0.9826699063535416,0.9940855833447608,78631.97,21.50999999999476,0.0716999999999825,0.0,228.2104289999889,0.9780502867506142,0.8883267374690527,0.926622831156766,78395.81,257.66999999999825,0.4294499999999971,0.0,395.41204649999577,0.9997597561534056,0.9825633424767048,0.9940357859595804,78299.8,353.679999999993,0.39297777777777,0.0,378.36602399999344,0.9995824515097668,0.978249777146433,0.9919329161290248,78576.02,77.45999999999185,0.0430333333333288,0.0,214.81248899999497,0.9710694546779388,0.8741415802747781,0.9140148146417236,78254.69,398.7899999999936,0.1107749999999982,0.0,246.47291174999623,0.985233720783246,0.9057655331202908,0.9414677669876724,0.0027926353963776,True,0.9586036823018111,0.9650858837847455,0.9572073646036224,heartbeat:5191,two_side_all_heartbeats,0.9052841350297658,0.9572073646036224,0.9627722667312095,0.0027926353963775297,0.10943172994046835,2026-05-01 16:15:00+00:00,train,False
KXBTC15M-26MAY011230-30,heartbeat:5289,live_heartbeat_two_side,heartbeat:5289:no,2026-05-01 16:25:59.053000+00:00,2026-05-01 16:25:00+00:00,no,no,True,True,1,97.0,96.0,96.5,0.965,3.5,93.0,1.0,78265.2,78405.45,240.947,,5289,True,False,synced,bid>=98,last_decisive_quote,-1.0,140.25,9.035290246918786,69.98705730893352,,,188.1238216215499,0.745519619956169,0.772021172600435,107.9128369864174,1.2996600211488534,0.9031412408415342,106.11137983826572,1.321724401414515,0.906870029961208,116.38176379339068,1.2050857061161395,0.8859148913647938,78273.1,7.900000000008731,0.1316666666668121,0.0,171.9746883333684,0.9444921480282285,0.9474589779322968,0.9302529109644386,78368.75,103.55000000000292,0.575277777777794,0.0,278.86145472222614,0.9951188364727276,0.9957056632650432,0.9917145428362464,78327.47,62.27000000000408,0.2075666666666802,0.0,190.2625656333366,0.9610593146119886,0.9635172007570922,0.9489560034718406,78382.85,117.65000000000872,0.1960833333333478,0.0,187.49569091667016,0.958848183216428,0.961383425846318,0.94641451107374,78511.9,246.6999999999971,0.2741111111111078,0.0,206.2962498888881,0.9720422293455137,0.9740612098875768,0.961851023277414,78358.98,93.77999999999884,0.0520999999999993,0.0,152.80333869999984,0.9216105676709968,0.9250702354222324,0.90539995952258,78476.76,211.55999999999767,0.058766666666666,0.0,154.40965203333317,0.9237668076170372,0.927188318224342,0.9077045112764262,0.0618587591584657,True,0.9340706204207672,0.943066851817841,0.9031412408415342,heartbeat:5289,two_side_all_heartbeats,0.935935014980604,0.9031412408415342,0.945654235174858,0.061858759158465726,0.058129970038791945,2026-05-01 16:30:00+00:00,train,False
KXBTC15M-26MAY011245-45,heartbeat:5419,live_heartbeat_two_side,heartbeat:5419:no,2026-05-01 16:44:00.882000+00:00,2026-05-01 16:44:00+00:00,no,no,True,True,1,100.0,100.0,100.0,1.0,0.0,100.0,0.0,78278.16,78343.02,59.118,,5419,False,False,synced,bid>=98,last_decisive_quote,-1.0,64.86000000000058,8.435621358455988,65.34204207242327,,,58.36243240818629,1.1113313363358537,0.8667871221075321,47.77819213593435,1.357523110448938,0.9126924723026356,52.85241464563947,1.227190856555345,0.8901245673928633,57.73923465348297,1.1233262856574435,0.8693505279754601,78270.68,-7.480000000010477,-0.1246666666668412,7.480000000010477,57.48995599999026,0.8855636305380734,0.8616461780522056,0.8402978263674543,78291.44,13.279999999998836,0.0737777777777713,0.0,69.22159466666686,0.9263048856484312,0.9048538485107174,0.8847099371587932,78251.36,-26.80000000000291,-0.089333333333343,26.80000000000291,59.57879200000001,0.8937988967147623,0.8701852312112921,0.8489310871215425,78208.81,-69.35000000000582,-0.115583333333343,69.35000000000582,58.026944500000006,0.8877228936339774,0.8638770714452584,0.8425474622521543,78370.11,91.94999999999708,0.1021666666666634,0.0,70.89988900000039,0.9310873544344236,0.9101159264026604,0.8902638662907882,78391.64,113.47999999999593,0.0630444444444421,0.0,68.58706146666711,0.9244320363435972,0.9028063488552232,0.8825589021552072,78656.17,378.0099999999948,0.1050027777777763,0.0,71.06755421666716,0.9315516751792832,0.9106294951982408,0.89080797882163,0.0873075276973645,True,0.9563462361513178,0.9354971230057992,0.9126924723026356,heartbeat:5419,two_side_all_heartbeats,0.9450622836964316,0.8937988967147623,0.9525675210337432,0.08730752769736438,0.10987543260713672,2026-05-01 16:45:00+00:00,train,False
KXBTC15M-26MAY011315-15,heartbeat:5569,live_heartbeat_two_side,heartbeat:5569:yes,2026-05-01 17:14:48.593000+00:00,2026-05-01 17:14:00+00:00,yes,yes,True,True,1,100.0,100.0,100.0,1.0,0.0,100.0,0.0,78261.38,78225.0,11.407,,5569,False,False,synced,bid>=98,latest_quote,1.0,36.38000000000466,10.77151954846855,83.43583164913267,,,6.036818344041665,6.026353275299677,0.999999999161498,19.53085958135018,1.8626932341853275,0.9687472808335148,18.18756161883416,2.0002681372268887,0.9772643411585596,20.685880377280743,1.7586875364492938,0.9606847022528048,78261.73,-0.3499999999912688,-0.0058333333331878,0.3499999999912688,36.313459166672985,0.968506714337902,0.977066192534853,0.9604105952723032,78221.88,39.5,0.2194444444444444,0.0,38.88320277778244,0.9767518474049616,0.9837376028835694,0.9699253587137696,78155.22,106.16000000000348,0.3538666666666783,0.0,40.41655706667146,0.9807442674821968,0.9868653965033266,0.9746389468502744,78260.0,1.3800000000046566,0.0023000000000077,0.0,36.40623610000475,0.9688417140744188,0.9773420707560232,0.9607923533530592,78268.92,-7.539999999993597,-0.0083777777777706,7.539999999993597,36.284434688893626,0.9684013030977286,0.976979307427436,0.96029054656917,78278.16,-16.779999999998836,-0.0093222222222215,16.779999999998836,36.273661411115775,0.9683621025242544,0.9769469870269222,0.960245911753658,78391.64,-130.25999999999476,-0.0361833333333318,130.25999999999476,35.967256716671336,0.9672302577597108,0.9760116316195704,0.9589592747957204,0.0312527191664853,True,0.9843736404167573,0.9831638494385705,0.9687472808335148,heartbeat:5569,two_side_all_heartbeats,0.9886321705792798,0.9687472808335148,0.9867730377464938,0.0312527191664852,0.022735658841440354,2026-05-01 17:15:00+00:00,train,False
KXBTC15M-26MAY011330-30,heartbeat:5620,live_heartbeat_two_side,heartbeat:5620:no,2026-05-01 17:26:04.621000+00:00,2026-05-01 17:26:00+00:00,no,no,True,True,1,95.0,94.0,94.5,0.945,5.5,89.0,1.0,78192.54,78284.99,235.379,,5620,False,False,synced,bid>=98,latest_quote,-1.0,92.45000000001164,6.025915797058045,46.676543055308,,,47.53802099586834,1.9447591225568,0.9740980119639536,59.23966805617374,1.5606096899858783,0.9406920644722738,75.18917273054757,1.2295653302546763,0.8905700402453172,83.80062125367061,1.1032137783341571,0.8650328303832291,78225.29,32.75,0.5458333333333333,0.0,220.9277041666783,0.99990402728124,0.9983498669931256,0.9958098284911152,78241.99,49.45000000001164,0.2747222222222868,0.0,157.1138419444713,0.9960012211153676,0.981672257789924,0.969593521797969,78270.0,77.4600000000064,0.2582000000000213,0.0,153.22485780001665,0.995152537295954,0.9792179324514222,0.9662586311345246,78336.03,143.49000000000524,0.2391500000000087,0.0,148.7408878500137,0.9939776595261604,0.976048175186427,0.9620459185587952,78221.88,29.34000000001106,0.0326000000000122,0.0,100.12335540001452,0.9544994499040662,0.9085073442258328,0.8839136163811319,78324.98,132.44000000000233,0.073577777777779,0.0,109.7686637555675,0.9680558673546398,0.9278412029870232,0.9048815932098258,78226.9,34.36000000000058,0.0095444444444446,0.0,94.69656178890057,0.9450377916688107,0.8960650197742774,0.8707665634082558,0.0043079355277261,True,0.9428460322361369,0.9602815339227426,0.9406920644722738,heartbeat:5620,two_side_all_heartbeats,0.9177850201226585,0.9406920644722738,0.953738126800873,0.0043079355277261255,0.05442995975468279,2026-05-01 17:30:00+00:00,train,False
KXBTC15M-26MAY011345-45,heartbeat:5673,live_heartbeat_two_side,heartbeat:5673:yes,2026-05-01 17:38:05.647000+00:00,2026-05-01 17:38:00+00:00,yes,yes,True,True,1,98.0,98.0,98.0,0.98,2.0,96.0,0.0,78421.1,78203.71,414.353,,5673,False,False,synced,bid>=98,last_decisive_quote,1.0,217.38999999999945,10.679583575424472,82.72369866409849,,,128.3549651999122,1.6936625681867123,0.9548352893846372,104.96382407692776,2.071094511959423,0.9808250176856912,92.33037711727556,2.3544797149899703,0.990725671970682,107.7909015955798,2.016775041140522,0.9781405026438068,78318.12,102.98000000001048,1.716333333333508,0.0,928.5578656667384,1.0,1.0,1.0,78200.22,220.88000000000463,1.227111111111137,0.0,725.8471702222323,0.9999999999976642,0.999999999999998,0.9999999999917382,78208.0,213.10000000000585,0.7103333333333527,0.0,511.7187476666741,0.9999994564853648,0.9999999850701826,0.9999989693914524,78216.61,204.49000000000524,0.3408166666666753,0.0,358.6084082833364,0.9996828361690466,0.999948617688547,0.9995608938937144,78241.99,179.11000000000058,0.1990111111111117,0.0,299.8508509222219,0.997859693512702,0.9994180578156132,0.9972969376936044,78160.39,260.7100000000064,0.1448388888888924,0.0,277.40442812777866,0.9958895184944888,0.9986698074968398,0.9949668306975092,78241.39,179.7100000000064,0.0499194444444462,0.0,238.07427156388903,0.9883401337167836,0.9950385463188528,0.98640111507883,-0.0008250176856912,True,0.9804125088428456,0.9869414913903519,0.98,heartbeat:5673,two_side_all_heartbeats,0.985362835985341,0.98,0.9842473966027804,0.0008250176856912095,0.010725671970681971,2026-05-01 17:45:00+00:00,train,False
KXBTC15M-26MAY011400-00,heartbeat:5780,live_heartbeat_two_side,heartbeat:5780:yes,2026-05-01 17:56:07.162000+00:00,2026-05-01 17:56:00+00:00,yes,yes,True,True,1,93.0,92.0,92.5,0.925,7.5,85.0,1.0,78527.85,78444.4,232.838,,5780,False,False,synced,bid>=98,last_decisive_quote,1.0,83.45000000001164,5.468892805121592,42.36186151285898,,,28.13207205631346,2.966365215934516,0.9984932879373484,59.01135396361097,1.4141346435038693,0.9213388134850812,71.6467344870641,1.1647425468508776,0.8779383894215027,74.40830613295826,1.1215145772959407,0.8689655549704075,78527.0,0.8500000000058208,0.0141666666667636,0.0,86.74853833336756,0.9292233636794692,0.8870104151778286,0.8781614040565682,78482.24,45.61000000000058,0.2533888888888921,0.0,142.4485621111235,0.992108990417364,0.976605617239977,0.9722165832567105,78456.76,71.09000000001106,0.2369666666667035,0.0,138.62484473335354,0.9905911192590178,0.9734949281822104,0.968770918757204,78424.35,103.5,0.1725,0.0,123.61455500001163,0.9819037818574838,0.9577663610598218,0.9516734435735928,78558.01,-30.15999999998894,-0.0335111111110988,30.15999999998894,75.64733991112561,0.9000631730505753,0.8544788673017883,0.8453404535514842,78192.54,335.3100000000122,0.1862833333333401,0.0,126.8238387666799,0.9841884673012984,0.9616470294513654,0.95584972071213,78324.98,202.8700000000099,0.0563527777777805,0.0,96.57106807223452,0.9491307127957888,0.9111512118924072,0.9028311305105003,0.0036611865149187,True,0.9231694067425407,0.9456433109146998,0.9213388134850812,heartbeat:5780,two_side_all_heartbeats,0.9014691947107514,0.9213388134850812,0.9370198678973279,0.0036611865149188683,0.04706161057849734,2026-05-01 18:00:00+00:00,train,False
KXBTC15M-26MAY011430-30,heartbeat:5926,live_heartbeat_two_side,heartbeat:5926:yes,2026-05-01 18:29:39.779000+00:00,2026-05-01 18:29:00+00:00,yes,yes,True,True,1,100.0,100.0,100.0,1.0,0.0,100.0,0.0,78563.2,78532.23,20.221,,5926,False,False,synced,bid>=98,last_decisive_quote,1.0,30.970000000001164,6.887155532569975,53.34767736076756,,,7.726100550503913,4.008490414738549,0.9999694459406892,20.84968415346788,1.4853942041539272,0.9312802849554568,21.78061480108108,1.4219066028597125,0.9224733169379866,21.721341004353047,1.4257867409657003,0.9230350453413292,78561.07,2.1299999999901047,0.035499999999835,0.0,31.68784549999783,0.935722362893145,0.9271466254964904,0.9276946921904732,78549.99,13.209999999991853,0.0733888888888436,0.0,32.45399672222247,0.9402137164488352,0.9318931976147244,0.9324261069632696,78580.01,-16.80999999999767,-0.0560333333333255,16.80999999999767,29.836949966667987,0.9237921221532024,0.914638687900552,0.9152207406870676,78555.96,7.239999999990687,0.0120666666666511,0.0,31.21400006666752,0.9328159927975432,0.924086687685832,0.924643835572775,78540.13,23.069999999992437,0.0256333333333249,0.0,31.48833163333433,0.9345107657060212,0.9258699414597872,0.9264218608135288,78550.0,13.19999999999709,0.0073333333333317,0.0,31.118287333334465,0.9322167815003898,0.9234568929363528,0.924015845616336,78220.21,342.9899999999907,0.0952749999999974,0.0,32.89655577500111,0.9426937998860796,0.934524125693865,0.9350480410035814,0.0687197150445433,True,0.9656401424777283,0.9516908023695531,0.9312802849554568,heartbeat:5926,two_side_all_heartbeats,0.9612366584689933,0.9237921221532024,0.9641425099172775,0.06871971504454322,0.07752668306201338,2026-05-01 18:30:00+00:00,train,False
KXBTC15M-26MAY011445-45,heartbeat:5978,live_heartbeat_two_side,heartbeat:5978:no,2026-05-01 18:41:10.739000+00:00,2026-05-01 18:41:00+00:00,no,no,True,True,1,96.0,95.0,95.5,0.955,4.5,91.0,1.0,78462.43,78550.9,229.261,,5978,False,False,synced,bid>=98,last_decisive_quote,-1.0,88.47000000000116,5.842933399846132,45.2591675012063,,,71.23485143600206,1.2419482629157064,0.8928721742719397,60.066520266364925,1.4728670748310546,0.9296065591752372,67.34424230812422,1.3136980529860145,0.9055260817774532,66.80668273161727,1.3242687165805256,0.90729309186983,78523.82,61.39000000001397,1.0231666666668997,0.0,323.04221316672124,0.9999999623566406,0.9999991942174632,0.999999335868104,78516.39,53.9600000000064,0.2997777777778133,0.0,157.19735311112044,0.9955653901700056,0.9902083154324244,0.990689143473707,78487.16,24.73000000001048,0.0824333333333682,0.0,107.3687484333425,0.9630714335184238,0.9445686010278068,0.9459899036989484,78544.8,82.3700000000099,0.1372833333333498,0.0,119.94371428333828,0.9770791543694368,0.9625481636014444,0.9637038075240696,78549.99,87.56000000001222,0.0972888888889024,0.0,110.77454795555984,0.9674228447156692,0.9500047883246472,0.951354963711823,78509.74,47.310000000012224,0.0262833333333401,0.0,94.49574328333604,0.9421619958204136,0.9197176388894848,0.92138735480162,78558.01,95.58000000000176,0.0265500000000004,0.0,94.55687955000128,0.9422797045678826,0.9198528744100298,0.9215215258384342,0.0253934408247628,True,0.9423032795876185,0.9492259975645535,0.9296065591752372,heartbeat:5978,two_side_all_heartbeats,0.9302630408887266,0.9296065591752372,0.9489962544562559,0.025393440824762803,0.049473918222546764,2026-05-01 18:45:00+00:00,train,False
KXBTC15M-26MAY011500-00,heartbeat:6059,live_heartbeat_two_side,heartbeat:6059:no,2026-05-01 18:59:57.293000+00:00,2026-05-01 18:59:00+00:00,no,no,True,True,1,99.0,99.0,99.0,0.99,1.0,98.0,0.0,78412.95,78431.64,2.707,,6059,False,False,synced,bid>=98,last_decisive_quote,-1.0,18.69000000000233,11.359655829686371,87.99151569404664,,,8.218086452558234,2.2742520546476195,0.9885245819612138,6.169400638691765,3.0294677059529698,0.9987750745314948,6.479629432705976,2.8844242088389223,0.9980393493207048,7.216169966996274,2.5900165995926545,0.9952014347972256,78400.86,-12.089999999996508,-0.2014999999999417,12.089999999996508,18.144539500002487,0.9983645116784778,0.9974467955689404,0.9940387170358642,78453.73,40.77999999999884,0.2265555555555491,0.0,19.3032858888912,0.9991226164923795,0.9985543882249048,0.9962635857197965,78434.74,21.79000000000815,0.0726333333333605,0.0,18.88661843333573,0.998898247722769,0.9982202364679816,0.9955681059244448,78439.99,27.04000000000815,0.0450666666666802,0.0,18.811995466669032,0.9988529019820298,0.9981534518131838,0.9954319975012658,78426.0,13.05000000000291,0.0145000000000032,0.0,18.729251500002334,0.9988006271300508,0.9980767415067102,0.9952767248773536,78563.2,150.25,0.0834722222222222,0.0,18.915959305557884,0.998915622644269,0.9982458879765728,0.9956206220786494,78550.0,137.0500000000029,0.0380694444444452,0.0,18.79305398611344,0.9988411230328076,0.9981361412423628,0.9953968607876802,-0.0087750745314948,True,0.9943875372657474,0.995891107418088,0.99,heartbeat:6059,two_side_all_heartbeats,0.9940196746603525,0.99,0.9944121719040022,0.008775074531494842,0.008039349320704825,2026-05-01 19:00:00+00:00,train,False
KXBTC15M-26MAY011515-15,heartbeat:6094,live_heartbeat_two_side,heartbeat:6094:yes,2026-05-01 19:07:13.038000+00:00,2026-05-01 19:07:00+00:00,yes,yes,True,True,1,93.0,92.0,92.5,0.925,7.5,85.0,1.0,78541.03,78422.21,466.962,,6094,False,False,synced,bid>=98,latest_quote,1.0,118.81999999999243,5.498557587216217,42.59164392690168,,,92.6865249534284,1.2819554952534378,0.9000708706432754,87.7734603281831,1.353712153488389,0.9120858854027823,83.64294968149176,1.4205620491918705,0.9222779410311251,93.33231522590032,1.2730853157601636,0.8985061154624955,78507.4,33.63000000000466,0.5605000000000776,0.0,380.5522010000287,0.9999927324436726,0.999997314163208,0.9999772279175704,78454.2,86.83000000000175,0.4823888888888986,0.0,344.0772803333303,0.999955736640595,0.9999805268666888,0.9998863571109886,78421.93,119.10000000000582,0.3970000000000194,0.0,304.2039140000015,0.99973565675051,0.9998620488745896,0.9994416869228472,78381.01,160.02000000000407,0.2667000000000067,0.0,243.3587653999956,0.9972192905590648,0.9981899356023984,0.9954389476371844,78458.96,82.06999999999243,0.0911888888888804,0.0,161.40174593332185,0.9670309705280504,0.9731749853797792,0.958124374235846,78526.32,14.709999999991853,0.0081722222222176,0.0,122.63611723332366,0.9188216349558364,0.928701181743181,0.9055723096729398,78568.67,-27.639999999999414,-0.0076777777777776,27.639999999999414,115.23476953332585,0.9053859045782592,0.9158518086088144,0.8915236462475185,0.0129141145972175,True,0.9185429427013911,0.9456071807177642,0.9120858854027823,heartbeat:6094,two_side_all_heartbeats,0.9236389705155625,0.9120858854027823,0.9360728969709367,0.012914114597217696,0.0027220589688748964,2026-05-01 19:15:00+00:00,train,False
KXBTC15M-26MAY011530-30,heartbeat:6181,live_heartbeat_two_side,heartbeat:6181:no,2026-05-01 19:19:43.938000+00:00,2026-05-01 19:19:00+00:00,no,no,True,True,1,91.0,90.0,90.5,0.905,9.5,81.0,1.0,78381.99,78502.3,616.062,,6181,True,False,synced,bid>=98,last_decisive_quote,-1.0,120.30999999999769,4.847184113265457,37.54612669335656,,,114.173537310513,1.0537468036292472,0.8540005727886985,93.10778237810544,1.2921583666489398,0.9018488468103328,100.4902462721394,1.1972306215091169,0.8843916612118392,92.82037044678616,1.2961594466914057,0.90253972110785,78447.54,65.54999999998836,1.092499999999806,0.0,793.3577349998782,1.0,0.9999999999999986,1.0,78489.53,107.5399999999936,0.5974444444444089,0.0,488.3728193333091,0.999999921961194,0.9999994127827077,0.9999999285510244,78501.54,119.54999999998836,0.3984999999999612,0.0,365.8107069999738,0.9999573314681124,0.9998638189996664,0.9999594389405548,78516.78,134.7899999999936,0.2246499999999893,0.0,258.7083282999911,0.997270228427478,0.9949801954324228,0.9973416634754108,78454.2,72.20999999999185,0.0802333333333242,0.0,169.73870779999208,0.9658509238543308,0.9544004693653272,0.9662761817127472,78439.99,58.0,0.0322222222222222,0.0,140.16088666666434,0.9338844408779016,0.9184575547699938,0.9344812118543384,78555.96,173.97000000000116,0.0483250000000003,0.0,150.08119614999788,0.946509039180076,0.932345538768898,0.9470499950497347,0.0031511531896672,True,0.9034244234051665,0.9356020594261484,0.9018488468103328,heartbeat:6181,two_side_all_heartbeats,0.8946958306059196,0.9018488468103328,0.9230461203367224,0.0031511531896671885,0.020608338788160818,2026-05-01 19:30:00+00:00,train,False
