rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_fair_drawdown_cents>=18,6,0.11320754716981132,-27.24,4.040000000000006,4,2,-10.95,-12.669999999999998,-3.62,1,3,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND fair_minus_exit_bid_cents>=5,16,0.3018867924528302,-27.290000000000003,3.990000000000002,7,9,-8.53,-14.930000000000001,-3.83,10,5,1,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=15 AND fair_minus_exit_bid_cents>=5,19,0.3584905660377358,-27.290000000000003,3.990000000000002,9,10,-8.229999999999999,-13.639999999999999,-5.42,7,10,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=18,30,0.5660377358490566,-27.30918,3.9708200000000033,19,11,-3.0391800000000004,-20.180000000000003,-4.09,16,8,6,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND position_seconds<=90,28,0.5283018867924528,-27.31918,3.9608200000000053,18,10,-5.209180000000001,-17.679999999999996,-4.43,17,3,8,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND position_seconds<=45,26,0.49056603773584906,-27.32,3.9600000000000044,17,9,-6.300000000000001,-17.679999999999996,-3.34,16,3,7,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_p_hold<=0.6,12,0.22641509433962265,-27.32,3.9600000000000044,4,8,-11.85,-11.639999999999999,-3.83,4,7,1,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND exit_btc_age_ms<=100,6,0.11320754716981132,-27.349999999999998,3.930000000000007,4,2,-12.979999999999999,-11.09,-3.2800000000000002,2,4,0,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=20,20,0.37735849056603776,-27.349999999999998,3.930000000000007,8,12,-11.860000000000001,-11.15,-4.34,7,12,1,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND exit_sigma_t_dollars>=75,7,0.1320754716981132,-27.38,3.9000000000000057,4,3,-12.87,-11.950000000000001,-2.5600000000000005,3,3,1,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60,18,0.33962264150943394,-27.389179999999996,3.8908200000000086,13,5,-8.08918,-19.05,-0.25000000000000006,10,4,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_entry_basis_cents>=65,18,0.33962264150943394,-27.389179999999996,3.8908200000000086,13,5,-8.08918,-19.05,-0.25000000000000006,10,4,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_entry_basis_cents>=70,18,0.33962264150943394,-27.389179999999996,3.8908200000000086,13,5,-8.08918,-19.05,-0.25000000000000006,10,4,4,False,False
suppress_collapse_exit_if_exit_p_hold>=0.6 AND fair_minus_exit_bid_cents>=0,28,0.5283018867924528,-27.41918,3.860820000000004,17,11,-2.8591800000000003,-21.45,-3.1100000000000003,15,8,5,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15,17,0.32075471698113206,-27.419999999999998,3.8600000000000065,7,10,-14.9,-8.35,-4.17,4,10,3,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND entry_to_exit_loss_cents>=10,17,0.32075471698113206,-27.419999999999998,3.8600000000000065,7,10,-14.9,-8.35,-4.17,4,10,3,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND entry_to_exit_loss_cents>=10,31,0.5849056603773585,-27.42918,3.850820000000006,19,12,-4.889180000000001,-17.38,-5.16,17,7,7,False,False
suppress_collapse_exit_if_exit_p_hold>=0.65 AND position_seconds<=45,13,0.24528301886792453,-27.43,3.850000000000005,10,3,-9.65,-16.72,-1.06,8,2,3,False,False
suppress_collapse_exit_if_exit_p_hold>=0.6,31,0.5849056603773585,-27.459179999999996,3.8208200000000083,19,12,-3.6191800000000005,-21.45,-2.3900000000000006,17,8,6,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents>=15,7,0.1320754716981132,-27.489179999999998,3.790820000000007,6,1,-8.30918,-17.429999999999996,-1.7499999999999998,4,1,2,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND fair_minus_exit_bid_cents>=15,4,0.07547169811320754,-27.540000000000003,3.740000000000002,2,2,-11.799999999999999,-12.46,-3.2800000000000002,0,4,0,True,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND exit_fair_drawdown_cents>=15,15,0.2830188679245283,-27.560000000000002,3.7200000000000024,6,9,-14.9,-7.77,-4.89,4,9,2,False,False
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=10,10,0.18867924528301888,-27.560000000000006,3.719999999999999,7,3,-8.24,-16.45,-2.87,5,2,3,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=15,30,0.5660377358490566,-27.569179999999996,3.710820000000009,14,16,-10.23918,-12.38,-4.95,12,13,5,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND entry_to_exit_loss_cents>=15,13,0.24528301886792453,-27.579179999999997,3.7008200000000073,8,5,-7.279180000000001,-16.680000000000003,-3.62,5,6,2,False,False
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=15,29,0.5471698113207547,-27.59918,3.680820000000004,18,11,-3.6191800000000005,-20.87,-3.1100000000000003,17,7,5,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=50,19,0.3584905660377358,-27.640000000000004,3.6400000000000006,12,7,-3.0000000000000004,-19.74,-4.9,9,5,5,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND exit_btc_age_ms<=500,9,0.16981132075471697,-27.68,3.600000000000005,4,5,-12.87,-10.979999999999999,-3.83,3,5,1,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND exit_sigma_t_dollars>=50,17,0.32075471698113206,-27.689999999999998,3.590000000000007,7,10,-13.639999999999999,-8.73,-5.319999999999999,5,10,2,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=20 AND fair_minus_exit_bid_cents>=5,14,0.2641509433962264,-27.709999999999997,3.5700000000000074,6,8,-10.79,-13.639999999999999,-3.2800000000000002,4,10,0,True,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND position_seconds>=180,4,0.07547169811320754,-27.740000000000002,3.5400000000000027,2,2,-13.829999999999998,-10.63,-3.2800000000000002,1,3,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND exit_sigma_t_dollars>=75,4,0.07547169811320754,-27.77,3.510000000000005,2,2,-12.65,-11.840000000000002,-3.2800000000000002,1,3,0,False,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms<=100,14,0.2641509433962264,-27.770000000000003,3.5100000000000016,8,6,-10.23,-12.19,-5.35,7,5,2,False,False
suppress_collapse_exit_if_position_seconds<=45 AND entry_to_exit_loss_cents>=15,15,0.2830188679245283,-27.789999999999996,3.490000000000009,9,6,-8.700000000000001,-15.229999999999999,-3.8600000000000003,9,2,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents>=15,12,0.22641509433962265,-27.79,3.4900000000000055,6,6,-14.9,-9.269999999999998,-3.62,4,6,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_fair_drawdown_cents>=15,7,0.1320754716981132,-27.82,3.4600000000000044,4,3,-10.95,-13.25,-3.62,1,4,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND entry_to_exit_loss_cents>=10,25,0.4716981132075472,-27.829180000000004,3.45082,13,12,-7.5591800000000005,-13.87,-6.4,13,9,3,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_fair_drawdown_cents>=15,9,0.16981132075471697,-27.84,3.440000000000005,5,4,-12.02,-12.200000000000001,-3.62,2,5,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_fair_drawdown_cents>=15,9,0.16981132075471697,-27.85,3.4300000000000033,3,6,-11.799999999999999,-12.22,-3.83,0,8,1,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND position_seconds>=90,7,0.1320754716981132,-27.86,3.4200000000000053,3,4,-13.829999999999998,-10.750000000000002,-3.2800000000000002,1,6,0,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND exit_sigma_t_dollars>=75,4,0.07547169811320754,-27.880000000000003,3.400000000000002,2,2,-12.65,-11.950000000000001,-3.2800000000000002,1,3,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=12,21,0.39622641509433965,-27.900000000000002,3.3800000000000026,13,8,-3.2600000000000002,-19.74,-4.9,11,5,5,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND position_seconds>=90,8,0.1509433962264151,-27.910000000000004,3.370000000000001,3,5,-14.459999999999999,-10.17,-3.2800000000000002,3,5,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND entry_to_exit_loss_cents>=15,12,0.22641509433962265,-27.920000000000005,3.3599999999999994,4,8,-11.819999999999999,-12.819999999999999,-3.2800000000000002,3,9,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND entry_to_exit_loss_cents>=20,12,0.22641509433962265,-27.920000000000005,3.3599999999999994,4,8,-11.819999999999999,-12.819999999999999,-3.2800000000000002,3,9,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_sigma_t_dollars>=75,7,0.1320754716981132,-27.929180000000002,3.3508200000000024,6,1,-9.43918,-17.429999999999996,-1.06,3,1,3,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_p_hold<=0.6,10,0.18867924528301888,-27.930000000000003,3.3500000000000014,5,5,-14.9,-8.69,-4.34,4,5,1,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_entry_basis_cents>=65,8,0.1509433962264151,-27.94,3.3400000000000034,3,5,-11.799999999999999,-12.31,-3.83,0,7,1,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-27.96,3.320000000000004,3,1,-12.02,-13.379999999999999,-2.5600000000000005,2,1,1,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-27.96,3.320000000000004,3,1,-12.02,-13.379999999999999,-2.5600000000000005,2,1,1,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=15 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-27.96,3.320000000000004,3,1,-12.02,-13.379999999999999,-2.5600000000000005,2,1,1,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_p_hold<=0.6,5,0.09433962264150944,-27.96,3.320000000000004,3,2,-10.95,-12.669999999999998,-4.34,1,3,1,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_fair_drawdown_cents>=20,5,0.09433962264150944,-27.96,3.320000000000004,3,2,-10.95,-12.669999999999998,-4.34,1,3,1,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=50,31,0.5849056603773585,-27.969179999999998,3.3108200000000068,18,13,-10.77918,-13.74,-3.45,14,10,7,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND entry_to_exit_loss_cents>=10,31,0.5849056603773585,-27.979180000000003,3.3008200000000016,15,16,-7.0191799999999995,-14.01,-6.949999999999999,17,10,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_p_hold<=0.6,7,0.1320754716981132,-27.98,3.3000000000000043,4,3,-12.02,-11.62,-4.34,2,4,1,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_btc_age_ms<=500,9,0.16981132075471697,-27.989180000000005,3.29082,7,2,-7.40918,-17.299999999999997,-3.2800000000000002,8,1,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=12,15,0.2830188679245283,-27.990000000000002,3.2900000000000027,10,5,-4.3100000000000005,-19.76,-3.92,8,3,4,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND entry_to_exit_loss_cents>=20,16,0.3018867924528302,-28.05,3.230000000000004,7,9,-11.860000000000001,-12.909999999999998,-3.2800000000000002,7,9,0,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_fair_drawdown_cents>=15,4,0.07547169811320754,-28.060000000000002,3.2200000000000024,2,2,-11.799999999999999,-12.980000000000002,-3.2800000000000002,0,4,0,True,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND exit_btc_age_ms<=100,9,0.16981132075471697,-28.07,3.2100000000000044,5,4,-12.719999999999999,-11.09,-4.26,4,4,1,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND position_seconds<=45,17,0.32075471698113206,-28.090000000000003,3.1900000000000013,11,6,-5.8900000000000015,-18.389999999999997,-3.8099999999999996,11,2,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=180,28,0.5283018867924528,-28.099179999999997,3.1808200000000078,17,11,-8.00918,-16.640000000000004,-3.45,14,7,7,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND exit_sigma_t_dollars>=75,6,0.11320754716981132,-28.1,3.1800000000000033,3,3,-12.87,-11.950000000000001,-3.2800000000000002,3,3,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=50,17,0.32075471698113206,-28.129179999999998,3.1508200000000066,12,5,-8.82918,-19.05,-0.25000000000000006,9,4,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND exit_btc_age_ms<=300,10,0.18867924528301888,-28.150000000000002,3.1300000000000026,5,5,-14.9,-9.97,-3.2800000000000002,4,6,0,False,False
suppress_collapse_exit_if_exit_p_hold>=0.65 AND position_seconds<=90,16,0.3018867924528302,-28.169179999999997,3.1108200000000075,11,5,-9.29918,-16.72,-2.1500000000000004,10,2,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND exit_p_hold<=0.6,13,0.24528301886792453,-28.17,3.110000000000003,4,9,-12.700000000000001,-11.639999999999999,-3.83,5,7,1,False,False
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=18,30,0.5660377358490566,-28.17918,3.100820000000006,18,12,-3.6191800000000005,-21.45,-3.1100000000000003,17,8,5,False,False
suppress_collapse_exit_if_exit_p_hold>=0.6 AND entry_to_exit_loss_cents>=10,26,0.49056603773584906,-28.189179999999997,3.090820000000008,16,10,-2.639180000000001,-22.43,-3.12,14,7,5,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=45,8,0.1509433962264151,-28.19,3.0900000000000034,6,2,-9.25,-17.16,-1.78,5,1,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=0,14,0.2641509433962264,-28.199180000000002,3.080820000000003,10,4,-8.179179999999999,-19.05,-0.97,7,4,3,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND position_seconds<=45,11,0.20754716981132076,-28.22,3.060000000000006,8,3,-10.41,-14.19,-3.62,7,2,2,False,False
suppress_collapse_exit_if_position_seconds>=90 AND fair_minus_exit_bid_cents>=15,8,0.1509433962264151,-28.220000000000002,3.0600000000000023,3,5,-11.29,-13.65,-3.2800000000000002,3,5,0,True,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.6,17,0.32075471698113206,-28.239179999999998,3.040820000000007,12,5,-8.93918,-19.05,-0.25000000000000006,9,4,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND fair_minus_exit_bid_cents>=15,5,0.09433962264150944,-28.24,3.0400000000000063,2,3,-13.079999999999998,-11.88,-3.2800000000000002,2,3,0,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-28.25,3.0300000000000047,3,1,-12.31,-13.379999999999999,-2.5600000000000005,2,1,1,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents>=20,13,0.24528301886792453,-28.250000000000004,3.030000000000001,6,7,-11.840000000000002,-12.07,-4.34,4,8,1,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_btc_age_ms<=300,6,0.11320754716981132,-28.26,3.020000000000003,3,3,-10.54,-14.44,-3.2800000000000002,1,5,0,True,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_p_hold>=0.7,9,0.16981132075471697,-28.27918,3.0008200000000045,7,2,-8.09918,-18.399999999999995,-1.78,6,1,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_p_hold>=0.7,9,0.16981132075471697,-28.27918,3.0008200000000045,7,2,-8.09918,-18.399999999999995,-1.78,6,1,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_p_hold>=0.7,9,0.16981132075471697,-28.27918,3.0008200000000045,7,2,-8.09918,-18.399999999999995,-1.78,6,1,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_fair_drawdown_cents>=18,7,0.1320754716981132,-28.310000000000002,2.9700000000000024,4,3,-12.02,-12.669999999999998,-3.62,2,3,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_btc_age_ms<=100,12,0.22641509433962265,-28.320000000000004,2.960000000000001,7,5,-11.49,-12.459999999999999,-4.37,6,5,1,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND position_seconds<=90,20,0.37735849056603776,-28.329179999999997,2.9508200000000073,13,7,-8.72918,-15.42,-4.180000000000001,11,3,6,False,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms<=300,25,0.4716981132075472,-28.329180000000004,2.95082,13,12,-7.699180000000001,-14.229999999999999,-6.4,13,9,3,False,False
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=75,10,0.18867924528301888,-28.33918,2.9408200000000058,8,2,-8.62918,-18.65,-1.06,4,3,3,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND position_seconds>=180,5,0.09433962264150944,-28.340000000000003,2.9400000000000013,2,3,-14.43,-10.63,-3.2800000000000002,2,3,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_entry_basis_cents<=70,8,0.1509433962264151,-28.340000000000003,2.9400000000000013,5,3,-7.900000000000001,-16.18,-4.26,5,2,1,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=15,29,0.5471698113207547,-28.35918,2.920820000000006,18,11,-3.0391800000000004,-21.23,-4.09,16,7,6,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND entry_to_exit_loss_cents>=10,15,0.2830188679245283,-28.37,2.9100000000000037,8,7,-10.23,-12.790000000000001,-5.35,7,6,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND fair_minus_exit_bid_cents>=5,21,0.39622641509433965,-28.370000000000005,2.91,10,11,-7.0200000000000005,-15.38,-5.97,9,9,3,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=15 AND fair_minus_exit_bid_cents>=15,8,0.1509433962264151,-28.39,2.890000000000004,3,5,-12.049999999999999,-13.06,-3.2800000000000002,3,5,0,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=20 AND fair_minus_exit_bid_cents>=15,8,0.1509433962264151,-28.39,2.890000000000004,3,5,-12.049999999999999,-13.06,-3.2800000000000002,3,5,0,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_btc_age_ms<=500,17,0.32075471698113206,-28.39918,2.8808200000000035,10,7,-8.04918,-14.930000000000001,-5.42,9,6,2,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND exit_btc_age_ms<=100,5,0.09433962264150944,-28.400000000000002,2.8800000000000026,3,2,-12.979999999999999,-12.139999999999999,-3.2800000000000002,2,3,0,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents>=10,11,0.20754716981132076,-28.400000000000002,2.8800000000000026,5,6,-7.8100000000000005,-15.67,-4.92,3,6,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70,34,0.6415094339622641,-28.409179999999996,2.870820000000009,19,15,-10.039179999999998,-14.92,-3.45,15,12,7,False,False
suppress_collapse_exit_if_exit_btc_age_ms>=500 AND fair_minus_exit_bid_cents>=5,9,0.16981132075471697,-28.420000000000005,2.8599999999999994,4,5,-11.469999999999999,-14.44,-2.51,5,3,1,True,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=18,25,0.4716981132075472,-28.499180000000003,2.780820000000002,15,10,-6.93918,-18.45,-3.1100000000000003,11,9,5,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND fair_minus_exit_bid_cents>=15,4,0.07547169811320754,-28.500000000000004,2.780000000000001,2,2,-10.77,-14.45,-3.2800000000000002,1,3,0,True,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND entry_to_exit_loss_cents>=10,14,0.2641509433962264,-28.500000000000007,2.7799999999999976,4,10,-11.85,-12.819999999999999,-3.83,4,9,1,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND entry_to_exit_loss_cents>=10,13,0.24528301886792453,-28.510000000000005,2.7699999999999996,7,6,-6.500000000000001,-17.429999999999996,-4.58,9,1,3,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND fair_minus_exit_bid_cents>=15,9,0.16981132075471697,-28.55,2.730000000000004,4,5,-10.839999999999998,-14.43,-3.2800000000000002,5,4,0,True,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_btc_age_ms<=500,24,0.4528301886792453,-28.55918,2.7208200000000033,14,10,-6.549180000000001,-15.610000000000001,-6.4,15,6,3,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND entry_to_exit_loss_cents>=15,23,0.4339622641509434,-28.56918,2.7108200000000053,11,12,-10.23918,-12.909999999999998,-5.42,12,9,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms>=500 AND position_seconds<=45,11,0.20754716981132076,-28.569999999999997,2.710000000000008,8,3,-10.54,-16.72,-1.3099999999999998,4,2,5,False,False
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_btc_age_ms<=500,18,0.33962264150943394,-28.579180000000004,2.70082,11,7,-4.03918,-19.12,-5.42,12,4,2,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND entry_to_exit_loss_cents>=10,20,0.37735849056603776,-28.59,2.690000000000005,7,13,-14.950000000000001,-7.77,-5.869999999999999,8,9,3,False,False
suppress_collapse_exit_if_position_seconds<=180 AND fair_minus_exit_bid_cents>=15,8,0.1509433962264151,-28.590000000000003,2.6900000000000013,4,4,-11.08,-14.229999999999999,-3.2800000000000002,5,3,0,True,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND fair_minus_exit_bid_cents>=0,18,0.33962264150943394,-28.6,2.6800000000000033,7,11,-8.53,-15.26,-4.81,10,6,2,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND fair_minus_exit_bid_cents>=15,11,0.20754716981132076,-28.610000000000003,2.6700000000000017,4,7,-11.679999999999998,-13.65,-3.2800000000000002,6,5,0,True,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=0,29,0.5471698113207547,-28.639180000000003,2.6408200000000015,18,11,-3.309180000000001,-20.180000000000003,-5.1499999999999995,14,8,7,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND fair_minus_exit_bid_cents>=10,6,0.11320754716981132,-28.68,2.600000000000005,2,4,-11.799999999999999,-13.05,-3.83,0,5,1,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND fair_minus_exit_bid_cents<=0,3,0.05660377358490566,-28.680000000000003,2.6000000000000014,2,1,-12.02,-13.379999999999999,-3.2800000000000002,2,1,0,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=20 AND fair_minus_exit_bid_cents<=0,3,0.05660377358490566,-28.680000000000003,2.6000000000000014,2,1,-12.02,-13.379999999999999,-3.2800000000000002,2,1,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND exit_fair_drawdown_cents>=15,10,0.18867924528301888,-28.7,2.5800000000000054,3,7,-12.65,-12.22,-3.83,1,8,1,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_entry_basis_cents>=75,16,0.3018867924528302,-28.719179999999998,2.5608200000000068,11,5,-8.68918,-19.05,-0.98,9,4,3,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents>=10,16,0.3018867924528302,-28.719179999999998,2.5608200000000068,11,5,-8.68918,-19.05,-0.98,9,4,3,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND fair_minus_exit_bid_cents>=0,20,0.37735849056603776,-28.71918,2.560820000000003,13,7,-4.35918,-21.25,-3.1100000000000003,10,5,5,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents<=0,6,0.11320754716981132,-28.72,2.560000000000006,4,2,-12.78,-13.379999999999999,-2.5600000000000005,4,1,1,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND fair_minus_exit_bid_cents<=0,6,0.11320754716981132,-28.72,2.560000000000006,4,2,-12.78,-13.379999999999999,-2.5600000000000005,4,1,1,False,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND fair_minus_exit_bid_cents<=0,6,0.11320754716981132,-28.72,2.560000000000006,4,2,-12.78,-13.379999999999999,-2.5600000000000005,4,1,1,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_btc_age_ms>=500,15,0.2830188679245283,-28.720000000000002,2.5600000000000023,8,7,-12.149999999999999,-15.6,-0.97,7,5,3,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_p_hold>=0.6,23,0.4339622641509434,-28.759179999999997,2.5208200000000076,15,8,-5.11918,-21.25,-2.3900000000000006,12,5,6,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND entry_to_exit_loss_cents>=15,18,0.33962264150943394,-28.75918,2.520820000000004,9,9,-7.1391800000000005,-17.009999999999998,-4.61,8,7,3,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND entry_to_exit_loss_cents>=20,12,0.22641509433962265,-28.759999999999998,2.5200000000000067,4,8,-12.67,-11.75,-4.34,4,7,1,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND fair_minus_exit_bid_cents>=5,13,0.24528301886792453,-28.760000000000005,2.5199999999999996,7,6,-9.22,-14.889999999999999,-4.65,3,7,3,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND entry_to_exit_loss_cents>=15,13,0.24528301886792453,-28.770000000000003,2.5100000000000016,4,9,-12.67,-12.819999999999999,-3.2800000000000002,4,9,0,False,False
