mode,family,label,score_feature,min_score,ask_max,require_book_agreement,observed_pass,target_pass,all_rows,all_wins,all_accuracy,all_retention,all_total_rows,train_rows,train_wins,train_accuracy,train_retention,train_total_rows,validation_rows,validation_wins,validation_accuracy,validation_retention,validation_total_rows,holdout_rows,holdout_wins,holdout_accuracy,holdout_retention,holdout_total_rows
two_side_minute_bucket,mean_book_rv15_drift5,score_mean_book_rv15_drift5>=0.55; ask<=100,score_mean_book_rv15_drift5,0.55,100.0,False,False,False,5066,4019,0.7933280694828266,0.915762834417932,5532,3029,2397,0.7913502806206669,0.912624284423019,3319,1030,828,0.8038834951456311,0.9312839059674503,1106,1007,794,0.788480635551142,0.9096657633242999,1107
two_side_minute_bucket,brownian_rv15_book_agree,brownian_p_rv_15m>=0.60; book agrees; ask<=95,brownian_p_rv_15m,0.6,95.0,True,False,False,2557,2033,0.7950723504106375,0.46221981200289225,5532,1570,1254,0.7987261146496816,0.4730340463995179,3319,500,394,0.788,0.45207956600361665,1106,487,385,0.7905544147843943,0.4399277326106594,1107
two_side_minute_bucket,mean_book_rv15,score_mean_book_rv15>=0.60; ask<=95,score_mean_book_rv15,0.6,95.0,False,False,False,2682,2138,0.7971662938105891,0.4848156182212581,5532,1624,1297,0.7986453201970444,0.4893040072310937,3319,536,430,0.8022388059701493,0.484629294755877,1106,522,411,0.7873563218390804,0.4715447154471545,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.95; book agrees; ask<=95,drift_p_5m_rv_15m,0.95,95.0,True,False,False,1329,1079,0.8118886380737397,0.24023861171366595,5532,806,654,0.8114143920595533,0.2428442301898162,3319,265,222,0.8377358490566038,0.23960216998191683,1106,258,203,0.7868217054263565,0.23306233062330622,1107
two_side_minute_bucket,brownian_rv15,brownian_p_rv_15m>=0.60; ask<=95,brownian_p_rv_15m,0.6,95.0,False,False,False,2582,2040,0.7900852052672347,0.46673897324656544,5532,1588,1259,0.7928211586901763,0.47845736667670985,3319,503,395,0.7852882703777336,0.45479204339963836,1106,491,386,0.7861507128309573,0.44354110207768743,1107
two_side_minute_bucket,drift_rv15,drift_p_5m_rv_15m>=0.65; ask<=100,drift_p_5m_rv_15m,0.65,100.0,False,False,False,4722,3746,0.7933079203727235,0.8535791757049892,5532,2810,2225,0.791814946619217,0.8466405543838506,3319,961,776,0.8074921956295525,0.8688969258589512,1106,951,745,0.7833859095688749,0.8590785907859079,1107
two_side_minute_bucket,book,book_p_side>=0.60; ask<=95,book_p_side,0.6,95.0,False,False,False,2825,2209,0.7819469026548672,0.5106652205350687,5532,1699,1324,0.7792819305473808,0.5119011750527267,3319,573,452,0.7888307155322862,0.5180831826401446,1106,553,433,0.783001808318264,0.4995483288166215,1107
two_side_minute_bucket,mean_book_rv15,score_mean_book_rv15>=0.50; ask<=100,score_mean_book_rv15,0.5,100.0,False,False,False,5532,4324,0.7816341287057122,1.0,5532,3319,2568,0.7737270262127147,1.0,3319,1106,884,0.7992766726943942,1.0,1106,1107,872,0.7877145438121048,1.0,1107
two_side_minute_bucket,book,book_p_side>=0.50; ask<=100,book_p_side,0.5,100.0,False,False,False,5532,4321,0.7810918293564715,1.0,5532,3319,2569,0.7740283217836698,1.0,3319,1106,879,0.794755877034358,1.0,1106,1107,873,0.7886178861788617,1.0,1107
two_side_minute_bucket,min_book_rv15,score_min_book_rv15>=0.65; ask<=90,score_min_book_rv15,0.65,90.0,False,False,False,1438,1158,0.8052851182197497,0.259942154736081,5532,896,729,0.8136160714285714,0.26996083157577583,3319,270,217,0.8037037037037037,0.244122965641953,1106,272,212,0.7794117647058824,0.24570912375790424,1107
two_side_minute_bucket,book,book_p_side>=0.65; ask<=90,book_p_side,0.65,90.0,False,False,False,1842,1447,0.7855591748099892,0.3329718004338395,5532,1125,886,0.7875555555555556,0.3389575173244953,3319,359,282,0.7855153203342619,0.32459312839059673,1106,358,279,0.7793296089385475,0.32339656729900634,1107
two_side_minute_bucket,drift_rv15,drift_p_5m_rv_15m>=0.60; ask<=100,drift_p_5m_rv_15m,0.6,100.0,False,False,False,4976,3899,0.7835610932475884,0.8994938539407086,5532,2973,2320,0.7803565422132526,0.895751732449533,3319,1008,807,0.8005952380952381,0.9113924050632911,1106,995,772,0.7758793969849246,0.8988256549232159,1107
two_side_minute_bucket,brownian_rv30_book_agree,brownian_p_rv_30m>=0.65; book agrees; ask<=90,brownian_p_rv_30m,0.65,90.0,True,False,False,1479,1168,0.7897227856659905,0.267353579175705,5532,930,737,0.7924731182795699,0.28020488098824947,3319,281,218,0.7758007117437722,0.25406871609403253,1106,268,213,0.7947761194029851,0.24209575429087624,1107
two_side_minute_bucket,brownian_rv30,brownian_p_rv_30m>=0.65; ask<=90,brownian_p_rv_30m,0.65,90.0,False,False,False,1486,1171,0.7880215343203231,0.26861894432393346,5532,935,739,0.7903743315508022,0.281711358843025,3319,281,218,0.7758007117437722,0.25406871609403253,1106,270,214,0.7925925925925926,0.24390243902439024,1107
two_side_minute_bucket,mean_book_rv15_drift5,score_mean_book_rv15_drift5>=0.75; ask<=90,score_mean_book_rv15_drift5,0.75,90.0,False,False,False,1300,1045,0.8038461538461539,0.23499638467100506,5532,800,644,0.805,0.24103645676408555,3319,253,210,0.8300395256916996,0.22875226039783003,1106,247,191,0.7732793522267206,0.22312556458897922,1107
two_side_minute_bucket,brownian_rv15,brownian_p_rv_15m>=0.65; ask<=90,brownian_p_rv_15m,0.65,90.0,False,False,False,1570,1235,0.7866242038216561,0.28380332610267534,5532,994,786,0.7907444668008048,0.2994877975293763,3319,287,226,0.7874564459930313,0.25949367088607594,1106,289,223,0.7716262975778547,0.2610659439927733,1107
two_side_minute_bucket,brownian_rv15_book_agree,brownian_p_rv_15m>=0.65; book agrees; ask<=90,brownian_p_rv_15m,0.65,90.0,True,False,False,1561,1233,0.7898782831518257,0.282176428054953,5532,985,784,0.7959390862944162,0.29677613739078035,3319,287,226,0.7874564459930313,0.25949367088607594,1106,289,223,0.7716262975778547,0.2610659439927733,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.85; book agrees; ask<=95,drift_p_5m_rv_15m,0.85,95.0,True,False,False,2055,1609,0.7829683698296837,0.37147505422993493,5532,1244,971,0.7805466237942122,0.37481169026815303,3319,417,334,0.8009592326139089,0.3770343580470163,1106,394,304,0.7715736040609137,0.35591689250225833,1107
two_side_minute_bucket,mean_book_rv15_drift5,score_mean_book_rv15_drift5>=0.65; ask<=95,score_mean_book_rv15_drift5,0.65,95.0,False,False,False,2733,2124,0.7771679473106476,0.4940347071583514,5532,1668,1293,0.7751798561151079,0.5025610123531185,3319,542,428,0.7896678966789668,0.49005424954792043,1106,523,403,0.7705544933078394,0.47244805781391147,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.80; book agrees; ask<=95,drift_p_5m_rv_15m,0.8,95.0,True,False,False,2319,1795,0.7740405347132384,0.41919739696312364,5532,1418,1097,0.7736248236953456,0.4272371196143417,3319,461,359,0.7787418655097614,0.4168173598553345,1106,440,339,0.7704545454545455,0.3974706413730804,1107
two_side_minute_bucket,brownian_rv15,brownian_p_rv_15m>=0.50; ask<=100,brownian_p_rv_15m,0.5,100.0,False,False,False,5532,4258,0.7697035430224151,1.0,5532,3319,2530,0.7622777945164206,1.0,3319,1106,873,0.7893309222423146,1.0,1106,1107,855,0.7723577235772358,1.0,1107
two_side_minute_bucket,brownian_rv30,brownian_p_rv_30m>=0.50; ask<=100,brownian_p_rv_30m,0.5,100.0,False,False,False,5532,4258,0.7697035430224151,1.0,5532,3319,2530,0.7622777945164206,1.0,3319,1106,873,0.7893309222423146,1.0,1106,1107,855,0.7723577235772358,1.0,1107
two_side_minute_bucket,mean_book_rv15,score_mean_book_rv15>=0.65; ask<=90,score_mean_book_rv15,0.65,90.0,False,False,False,1703,1346,0.7903699354081033,0.3078452639190166,5532,1051,838,0.7973358705994291,0.3166616450738174,3319,328,259,0.7896341463414634,0.2965641952983725,1106,324,249,0.7685185185185185,0.2926829268292683,1107
two_side_minute_bucket,book,book_p_side>=0.70; ask<=90,book_p_side,0.7,90.0,False,False,False,1420,1143,0.8049295774647888,0.25668835864063627,5532,866,702,0.8106235565819861,0.2609219644471226,3319,278,230,0.8273381294964028,0.2513562386980108,1106,276,211,0.7644927536231884,0.24932249322493225,1107
two_side_minute_bucket,mean_book_rv15_drift5,score_mean_book_rv15_drift5>=0.50; ask<=100,score_mean_book_rv15_drift5,0.5,100.0,False,False,False,5532,4252,0.7686189443239335,1.0,5532,3319,2534,0.763482976800241,1.0,3319,1106,872,0.7884267631103075,1.0,1106,1107,846,0.7642276422764228,1.0,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.90; book agrees; ask<=95,drift_p_5m_rv_15m,0.9,95.0,True,False,False,1732,1376,0.7944572748267898,0.31308749096167754,5532,1042,833,0.7994241842610365,0.31394998493522147,3319,351,284,0.8091168091168092,0.31735985533453887,1106,339,259,0.7640117994100295,0.3062330623306233,1107
two_side_minute_bucket,drift_rv15,drift_p_5m_rv_15m>=0.95; ask<=95,drift_p_5m_rv_15m,0.95,95.0,False,False,False,1399,1104,0.7891350964974982,0.2528922631959508,5532,854,673,0.788056206088993,0.25730641759566136,3319,275,225,0.8181818181818182,0.24864376130198915,1106,270,206,0.762962962962963,0.24390243902439024,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.75; book agrees; ask<=95,drift_p_5m_rv_15m,0.75,95.0,True,False,False,2551,1957,0.7671501372010976,0.4611352133044107,5532,1542,1184,0.767833981841764,0.46459777041277495,3319,517,399,0.7717601547388782,0.4674502712477396,1106,492,374,0.7601626016260162,0.4444444444444444,1107
two_side_minute_bucket,min_book_rv15,score_min_book_rv15>=0.55; ask<=95,score_min_book_rv15,0.55,95.0,False,False,False,3007,2317,0.7705354173594945,0.5435647143890094,5532,1822,1413,0.7755214050493963,0.5489605302802049,3319,604,459,0.7599337748344371,0.546112115732369,1106,581,445,0.76592082616179,0.5248419150858176,1107
two_side_minute_bucket,mean_book_rv15,score_mean_book_rv15>=0.60; ask<=90,score_mean_book_rv15,0.6,90.0,False,False,False,2179,1665,0.7641119779715466,0.39389009399855385,5532,1340,1027,0.7664179104477612,0.40373606507984333,3319,423,322,0.7612293144208038,0.38245931283905965,1106,416,316,0.7596153846153846,0.3757904245709124,1107
two_side_minute_bucket,min_book_rv15,score_min_book_rv15>=0.60; ask<=90,score_min_book_rv15,0.6,90.0,False,False,False,1902,1467,0.7712933753943217,0.3438177874186551,5532,1169,909,0.7775876817792986,0.35221452244652,3319,370,281,0.7594594594594595,0.3345388788426763,1106,363,277,0.7630853994490359,0.32791327913279134,1107
two_side_minute_bucket,mean_book_rv15_drift5,score_mean_book_rv15_drift5>=0.70; ask<=90,score_mean_book_rv15_drift5,0.7,90.0,False,False,False,1734,1338,0.7716262975778547,0.31344902386117135,5532,1086,840,0.7734806629834254,0.3272069900572462,3319,329,256,0.7781155015197568,0.2974683544303797,1106,319,242,0.7586206896551724,0.2881662149954833,1107
two_side_minute_bucket,drift_rv15,drift_p_5m_rv_15m>=0.55; ask<=100,drift_p_5m_rv_15m,0.55,100.0,False,False,False,5241,4018,0.7666475863384851,0.9473969631236443,5532,3140,2398,0.7636942675159236,0.9460680927990358,3319,1058,831,0.7854442344045368,0.9566003616636528,1106,1043,789,0.7564717162032598,0.9421860885275519,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.70; book agrees; ask<=95,drift_p_5m_rv_15m,0.7,95.0,True,False,False,2758,2089,0.7574329224075417,0.4985538684020246,5532,1668,1264,0.7577937649880095,0.5025610123531185,3319,556,424,0.762589928057554,0.5027124773960217,1106,534,401,0.7509363295880149,0.4823848238482385,1107
two_side_minute_bucket,brownian_rv30_book_agree,brownian_p_rv_30m>=0.60; book agrees; ask<=90,brownian_p_rv_30m,0.6,90.0,True,False,False,1974,1500,0.7598784194528876,0.35683297180043383,5532,1230,934,0.759349593495935,0.3705935522747816,3319,381,286,0.7506561679790026,0.3444846292947559,1106,363,280,0.7713498622589532,0.32791327913279134,1107
two_side_minute_bucket,brownian_rv30_book_agree,brownian_p_rv_30m>=0.55; book agrees; ask<=95,brownian_p_rv_30m,0.55,95.0,True,False,False,3129,2371,0.7577500798977309,0.5656182212581344,5532,1907,1447,0.7587834294703724,0.5745706538113889,3319,617,463,0.7504051863857374,0.5578661844484629,1106,605,461,0.7619834710743801,0.5465221318879856,1107
two_side_minute_bucket,brownian_rv15,brownian_p_rv_15m>=0.95; ask<=90,brownian_p_rv_15m,0.95,90.0,False,False,False,26,25,0.9615384615384616,0.004699927693420101,5532,19,19,1.0,0.005724615848147032,3319,4,3,0.75,0.003616636528028933,1106,3,3,1.0,0.0027100271002710027,1107
two_side_minute_bucket,brownian_rv15_book_agree,brownian_p_rv_15m>=0.95; book agrees; ask<=90,brownian_p_rv_15m,0.95,90.0,True,False,False,26,25,0.9615384615384616,0.004699927693420101,5532,19,19,1.0,0.005724615848147032,3319,4,3,0.75,0.003616636528028933,1106,3,3,1.0,0.0027100271002710027,1107
two_side_minute_bucket,brownian_rv30,brownian_p_rv_30m>=0.60; ask<=90,brownian_p_rv_30m,0.6,90.0,False,False,False,1994,1506,0.7552657973921765,0.3604483007953724,5532,1244,938,0.7540192926045016,0.37481169026815303,3319,383,287,0.7493472584856397,0.3462929475587703,1106,367,281,0.7656675749318801,0.33152664859981934,1107
two_side_minute_bucket,book,book_p_side>=0.55; ask<=95,book_p_side,0.55,95.0,False,False,False,3424,2576,0.7523364485981309,0.618944323933478,5532,2069,1559,0.7535041082648622,0.6233805363061163,3319,681,510,0.748898678414097,0.6157323688969258,1106,674,507,0.7522255192878339,0.6088527551942186,1107
two_side_minute_bucket,book,book_p_side>=0.60; ask<=90,book_p_side,0.6,90.0,False,False,False,2322,1736,0.7476313522825151,0.4197396963123644,5532,1415,1054,0.7448763250883392,0.42633323290147634,3319,460,344,0.7478260869565218,0.4159132007233273,1106,447,338,0.756152125279642,0.4037940379403794,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.65; book agrees; ask<=95,drift_p_5m_rv_15m,0.65,95.0,True,False,False,2947,2213,0.7509331523583305,0.5327187274041938,5532,1794,1350,0.7525083612040134,0.5405242542934618,3319,580,436,0.7517241379310344,0.5244122965641953,1106,573,427,0.7452006980802792,0.5176151761517616,1107
two_side_minute_bucket,brownian_rv15_book_agree,brownian_p_rv_15m>=0.55; book agrees; ask<=95,brownian_p_rv_15m,0.55,95.0,True,False,False,3188,2411,0.7562735257214555,0.5762834417932032,5532,1954,1482,0.7584442169907881,0.588731545646279,3319,624,465,0.7451923076923077,0.5641952983725136,1106,610,464,0.760655737704918,0.5510388437217706,1107
two_side_minute_bucket,mean_book_rv15,score_mean_book_rv15>=0.55; ask<=95,score_mean_book_rv15,0.55,95.0,False,False,False,3354,2517,0.7504472271914132,0.6062906724511931,5532,2040,1532,0.7509803921568627,0.6146429647484182,3319,659,490,0.7435508345978755,0.5958408679927667,1106,655,495,0.7557251908396947,0.5916892502258356,1107
two_side_minute_bucket,brownian_rv30,brownian_p_rv_30m>=0.55; ask<=95,brownian_p_rv_30m,0.55,95.0,False,False,False,3204,2403,0.75,0.579175704989154,5532,1957,1467,0.7496167603474706,0.5896354323591443,3319,633,470,0.7424960505529226,0.5723327305605787,1106,614,466,0.758957654723127,0.5546522131887985,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.95; book agrees; ask<=90,drift_p_5m_rv_15m,0.95,90.0,True,False,False,996,769,0.7720883534136547,0.18004338394793926,5532,626,484,0.7731629392971247,0.18861102741789695,3319,188,150,0.7978723404255319,0.16998191681735986,1106,182,135,0.7417582417582418,0.16440831074977416,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.60; book agrees; ask<=95,drift_p_5m_rv_15m,0.6,95.0,True,False,False,3099,2319,0.7483059051306873,0.5601952277657267,5532,1892,1418,0.7494714587737844,0.5700512202470623,3319,609,458,0.7520525451559934,0.5506329113924051,1106,598,443,0.7408026755852842,0.5401987353206865,1107
two_side_minute_bucket,brownian_rv15_book_agree,brownian_p_rv_15m>=0.60; book agrees; ask<=90,brownian_p_rv_15m,0.6,90.0,True,False,False,2057,1563,0.7598444336412251,0.3718365871294288,5532,1287,985,0.7653457653457654,0.38776739981922265,3319,389,288,0.7403598971722365,0.35171790235081374,1106,381,290,0.7611548556430446,0.34417344173441733,1107
two_side_minute_bucket,drift_rv15,drift_p_5m_rv_15m>=0.90; ask<=95,drift_p_5m_rv_15m,0.9,95.0,False,False,False,1835,1412,0.7694822888283379,0.331706435285611,5532,1112,859,0.7724820143884892,0.33504067490207895,3319,367,290,0.7901907356948229,0.3318264014466546,1106,356,263,0.7387640449438202,0.3215898825654923,1107
two_side_minute_bucket,drift_rv15,drift_p_5m_rv_15m>=0.85; ask<=95,drift_p_5m_rv_15m,0.85,95.0,False,False,False,2208,1664,0.7536231884057971,0.39913232104121477,5532,1343,1008,0.7505584512285927,0.4046399517927087,3319,444,345,0.777027027027027,0.4014466546112116,1106,421,311,0.7387173396674585,0.3803071364046974,1107
two_side_minute_bucket,mean_book_rv15_drift5,score_mean_book_rv15_drift5>=0.65; ask<=90,score_mean_book_rv15_drift5,0.65,90.0,False,False,False,2231,1652,0.7404751232631107,0.4032899493853941,5532,1385,1024,0.7393501805054151,0.41729436577282314,3319,429,320,0.745920745920746,0.38788426763110306,1106,417,308,0.7386091127098321,0.37669376693766937,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.85; book agrees; ask<=90,drift_p_5m_rv_15m,0.85,90.0,True,False,False,1642,1224,0.7454323995127893,0.29681851048445407,5532,1012,752,0.7430830039525692,0.30491111780656827,3319,324,246,0.7592592592592593,0.29294755877034356,1106,306,226,0.738562091503268,0.2764227642276423,1107
two_side_minute_bucket,drift_rv15,drift_p_5m_rv_15m>=0.50; ask<=100,drift_p_5m_rv_15m,0.5,100.0,False,False,False,5532,4160,0.7519884309472162,1.0,5532,3319,2487,0.749322084965351,1.0,3319,1106,856,0.7739602169981917,1.0,1106,1107,817,0.7380307136404698,1.0,1107
two_side_minute_bucket,brownian_rv15,brownian_p_rv_15m>=0.55; ask<=95,brownian_p_rv_15m,0.55,95.0,False,False,False,3275,2454,0.7493129770992366,0.5920101229211858,5532,2014,1512,0.7507447864945382,0.6068092799035855,3319,640,472,0.7375,0.5786618444846293,1106,621,470,0.7568438003220612,0.5609756097560976,1107
two_side_minute_bucket,brownian_rv15,brownian_p_rv_15m>=0.60; ask<=90,brownian_p_rv_15m,0.6,90.0,False,False,False,2082,1570,0.7540826128722382,0.37635574837310193,5532,1305,990,0.7586206896551724,0.3931907200964146,3319,392,289,0.7372448979591837,0.35443037974683544,1106,385,291,0.7558441558441559,0.34778681120144533,1107
two_side_minute_bucket,mean_book_rv15_drift5,score_mean_book_rv15_drift5>=0.60; ask<=95,score_mean_book_rv15_drift5,0.6,95.0,False,False,False,3193,2381,0.7456937049796429,0.5771872740419378,5532,1959,1466,0.7483409903011741,0.5902380235010546,3319,624,466,0.7467948717948718,0.5641952983725136,1106,610,449,0.7360655737704918,0.5510388437217706,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.55; book agrees; ask<=95,drift_p_5m_rv_15m,0.55,95.0,True,False,False,3251,2407,0.7403875730544448,0.5876717281272595,5532,1991,1477,0.7418382722250125,0.599879481771618,3319,637,473,0.7425431711145997,0.5759493670886076,1106,623,457,0.7335473515248796,0.5627822944896116,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.80; book agrees; ask<=90,drift_p_5m_rv_15m,0.8,90.0,True,False,False,1879,1383,0.7360298030867483,0.3396601590744758,5532,1169,861,0.7365269461077845,0.35221452244652,3319,364,267,0.7335164835164835,0.3291139240506329,1106,346,255,0.7369942196531792,0.31255645889792233,1107
two_side_minute_bucket,drift_rv15,drift_p_5m_rv_15m>=0.80; ask<=95,drift_p_5m_rv_15m,0.8,95.0,False,False,False,2524,1874,0.742472266244057,0.45625451916124365,5532,1547,1149,0.7427278603749192,0.4661042482675505,3319,493,373,0.7565922920892495,0.445750452079566,1106,484,352,0.7272727272727273,0.4372177055103884,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.75; book agrees; ask<=90,drift_p_5m_rv_15m,0.75,90.0,True,False,False,2094,1529,0.73018147086915,0.37852494577006507,5532,1285,941,0.7322957198443579,0.38716480867731246,3319,413,300,0.7263922518159807,0.37341772151898733,1106,396,288,0.7272727272727273,0.35772357723577236,1107
two_side_minute_bucket,brownian_rv15_book_agree,brownian_p_rv_15m>=0.50; book agrees; ask<=95,brownian_p_rv_15m,0.5,95.0,True,False,False,3760,2717,0.7226063829787234,0.6796818510484454,5532,2305,1661,0.7206073752711497,0.6944862910515216,3319,720,525,0.7291666666666666,0.650994575045208,1106,735,531,0.7224489795918367,0.6639566395663956,1107
two_side_minute_bucket,brownian_rv30_book_agree,brownian_p_rv_30m>=0.50; book agrees; ask<=95,brownian_p_rv_30m,0.5,95.0,True,False,False,3760,2717,0.7226063829787234,0.6796818510484454,5532,2305,1661,0.7206073752711497,0.6944862910515216,3319,720,525,0.7291666666666666,0.650994575045208,1106,735,531,0.7224489795918367,0.6639566395663956,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.50; book agrees; ask<=95,drift_p_5m_rv_15m,0.5,95.0,True,False,False,3402,2490,0.7319223985890653,0.6149674620390455,5532,2092,1533,0.732791586998088,0.6303103344380837,3319,659,487,0.7389984825493171,0.5958408679927667,1106,651,470,0.7219662058371735,0.5880758807588076,1107
two_side_minute_bucket,min_book_rv15,score_min_book_rv15>=0.50; ask<=95,score_min_book_rv15,0.5,95.0,False,False,False,3765,2718,0.7219123505976096,0.68058568329718,5532,2307,1661,0.7199826614651061,0.6950888821934318,3319,722,526,0.7285318559556787,0.6528028933092225,1106,736,531,0.7214673913043478,0.6648599819331527,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.90; book agrees; ask<=90,drift_p_5m_rv_15m,0.9,90.0,True,False,False,1342,1013,0.7548435171385991,0.242588575560376,5532,827,631,0.7629987908101572,0.24917143717987345,3319,261,199,0.7624521072796935,0.2359855334538879,1106,254,183,0.7204724409448819,0.22944896115627822,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.70; book agrees; ask<=90,drift_p_5m_rv_15m,0.7,90.0,True,False,False,2283,1644,0.7201051248357424,0.41268980477223427,5532,1401,1011,0.721627408993576,0.42211509490810484,3319,448,321,0.7165178571428571,0.4050632911392405,1106,434,312,0.7188940092165899,0.3920505871725384,1107
two_side_minute_bucket,min_book_rv15,score_min_book_rv15>=0.55; ask<=90,score_min_book_rv15,0.55,90.0,False,False,False,2504,1844,0.7364217252396166,0.45263919016630516,5532,1538,1143,0.7431729518855656,0.4633925881289545,3319,491,351,0.714867617107943,0.44394213381555153,1106,475,350,0.7368421052631579,0.4290876242095754,1107
two_side_minute_bucket,drift_rv15,drift_p_5m_rv_15m>=0.95; ask<=90,drift_p_5m_rv_15m,0.95,90.0,False,False,False,1066,794,0.7448405253283302,0.19269703543022415,5532,674,503,0.7462908011869436,0.2030732148237421,3319,198,153,0.7727272727272727,0.17902350813743217,1106,194,138,0.711340206185567,0.17524841915085818,1107
two_side_minute_bucket,mean_book_rv15,score_mean_book_rv15>=0.50; ask<=95,score_mean_book_rv15,0.5,95.0,False,False,False,4141,2942,0.710456411494808,0.7485538684020245,5532,2546,1800,0.7069913589945012,0.7670985236517023,3319,788,567,0.7195431472081218,0.7124773960216998,1106,807,575,0.7125154894671624,0.7289972899728997,1107
two_side_minute_bucket,drift_rv15,drift_p_5m_rv_15m>=0.75; ask<=95,drift_p_5m_rv_15m,0.75,95.0,False,False,False,2814,2060,0.7320540156361052,0.5086767895878525,5532,1707,1254,0.7346221441124781,0.5143115396203676,3319,559,417,0.7459749552772809,0.5054249547920434,1106,548,389,0.7098540145985401,0.4950316169828365,1107
two_side_minute_bucket,book,book_p_side>=0.50; ask<=95,book_p_side,0.5,95.0,False,False,False,4141,2939,0.7097319488046365,0.7485538684020245,5532,2546,1801,0.7073841319717203,0.7670985236517023,3319,788,562,0.7131979695431472,0.7124773960216998,1106,807,576,0.7137546468401487,0.7289972899728997,1107
two_side_minute_bucket,book,book_p_side>=0.55; ask<=90,book_p_side,0.55,90.0,False,False,False,2921,2103,0.7199589181787059,0.5280187997107737,5532,1785,1289,0.7221288515406162,0.5378125941548659,3319,568,402,0.7077464788732394,0.5135623869801085,1106,568,412,0.7253521126760564,0.5130984643179766,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.60; book agrees; ask<=90,drift_p_5m_rv_15m,0.6,90.0,True,False,False,2608,1858,0.7124233128834356,0.47143890093998553,5532,1616,1156,0.7153465346534653,0.48689364266345286,3319,497,351,0.7062374245472837,0.44936708860759494,1106,495,351,0.7090909090909091,0.44715447154471544,1107
two_side_minute_bucket,brownian_rv30_book_agree,brownian_p_rv_30m>=0.55; book agrees; ask<=90,brownian_p_rv_30m,0.55,90.0,True,False,False,2627,1899,0.7228778073848496,0.47487346348517717,5532,1624,1178,0.7253694581280788,0.4893040072310937,3319,504,355,0.7043650793650794,0.45569620253164556,1106,499,366,0.7334669338677354,0.45076784101174344,1107
two_side_minute_bucket,drift_rv15_book_agree,drift_p_5m_rv_15m>=0.65; book agrees; ask<=90,drift_p_5m_rv_15m,0.65,90.0,True,False,False,2465,1761,0.7144016227180527,0.44558929862617497,5532,1522,1092,0.7174770039421814,0.4585718589936728,3319,470,331,0.7042553191489361,0.42495479204339964,1106,473,338,0.7145877378435518,0.42728093947606144,1107
two_side_minute_bucket,mean_book_rv15_drift5,score_mean_book_rv15_drift5>=0.55; ask<=95,score_mean_book_rv15_drift5,0.55,95.0,False,False,False,3675,2637,0.7175510204081633,0.6643167028199566,5532,2256,1629,0.7220744680851063,0.6797228080747213,3319,712,511,0.7176966292134831,0.64376130198915,1106,707,497,0.7029702970297029,0.6386630532971996,1107
two_side_minute_bucket,mean_book_rv15_drift5,score_mean_book_rv15_drift5>=0.60; ask<=90,score_mean_book_rv15_drift5,0.6,90.0,False,False,False,2690,1908,0.7092936802973978,0.48626174981923354,5532,1675,1196,0.7140298507462687,0.5046700813498042,3319,511,358,0.700587084148728,0.4620253164556962,1106,504,354,0.7023809523809523,0.45528455284552843,1107
two_side_minute_bucket,drift_rv15,drift_p_5m_rv_15m>=0.85; ask<=90,drift_p_5m_rv_15m,0.85,90.0,False,False,False,1795,1279,0.7125348189415042,0.3244757772957339,5532,1111,789,0.7101710171017102,0.33473937933112385,3319,351,257,0.7321937321937322,0.31735985533453887,1106,333,233,0.6996996996996997,0.3008130081300813,1107
two_side_minute_bucket,mean_book_rv15,score_mean_book_rv15>=0.55; ask<=90,score_mean_book_rv15,0.55,90.0,False,False,False,2851,2044,0.7169414240617328,0.5153651482284888,5532,1756,1262,0.7186788154897494,0.5290750225971679,3319,546,382,0.6996336996336996,0.4936708860759494,1106,549,400,0.7285974499089253,0.4959349593495935,1107
two_side_minute_bucket,brownian_rv15_book_agree,brownian_p_rv_15m>=0.55; book agrees; ask<=90,brownian_p_rv_15m,0.55,90.0,True,False,False,2685,1938,0.7217877094972067,0.4853579175704989,5532,1670,1212,0.725748502994012,0.5031636034950286,3319,511,357,0.6986301369863014,0.4620253164556962,1106,504,369,0.7321428571428571,0.45528455284552843,1107
