rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-26.26,5.560000000000002,3,0,-11.860000000000001,-11.05,-3.35,0,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=50,7,0.1320754716981132,-26.390000000000004,5.43,6,1,-7.260000000000001,-16.51,-2.62,4,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=8,7,0.1320754716981132,-26.44,5.380000000000003,6,1,-9.04,-15.55,-1.85,4,1,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=4,5,0.09433962264150944,-26.490000000000006,5.329999999999998,5,0,-7.260000000000001,-16.61,-2.62,4,0,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-26.790000000000003,5.030000000000001,5,0,-8.33,-16.61,-1.85,3,0,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND entry_to_exit_loss_cents>=20,13,0.24528301886792453,-26.85,4.970000000000002,7,6,-10.639999999999999,-12.86,-3.35,5,8,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=0,11,0.20754716981132076,-26.850000000000005,4.969999999999999,7,4,-8.49,-16.51,-1.85,7,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_sigma_t_dollars>=100,8,0.1509433962264151,-26.900000000000002,4.920000000000002,7,1,-8.089999999999998,-15.46,-3.35,5,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND exit_btc_age_ms<=100,4,0.07547169811320754,-26.91,4.910000000000004,3,1,-11.01,-12.55,-3.35,1,3,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-26.990000000000002,4.830000000000002,6,0,-8.089999999999998,-15.55,-3.35,5,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=4,8,0.1509433962264151,-27.010000000000005,4.809999999999999,6,2,-8.84,-15.55,-2.62,6,1,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=12,7,0.1320754716981132,-27.03,4.790000000000003,6,1,-8.57,-16.61,-1.85,5,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_sigma_t_dollars>=75,7,0.1320754716981132,-27.129179999999998,4.690820000000006,6,1,-8.50918,-15.990000000000002,-2.6300000000000003,4,2,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=45,22,0.41509433962264153,-27.13,4.690000000000005,15,7,-9.16,-15.610000000000001,-2.3600000000000003,13,3,6,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=4,6,0.11320754716981132,-27.210000000000004,4.609999999999999,5,1,-9.04,-15.55,-2.62,4,1,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8,13,0.24528301886792453,-27.250000000000004,4.57,8,5,-8.89,-16.51,-1.85,9,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=180,13,0.24528301886792453,-27.250000000000004,4.57,8,5,-8.89,-16.51,-1.85,9,2,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=180,9,0.16981132075471697,-27.28918,4.530820000000002,7,2,-8.82918,-16.61,-1.85,7,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.6,7,0.1320754716981132,-27.360000000000003,4.460000000000001,5,2,-8.46,-15.55,-3.35,6,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms<=300,12,0.22641509433962265,-27.369180000000004,4.45082,8,4,-9.689179999999999,-14.330000000000002,-3.35,7,5,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=4,8,0.1509433962264151,-27.390000000000004,4.43,6,2,-8.26,-16.51,-2.62,5,2,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=300,10,0.18867924528301888,-27.479180000000003,4.340820000000001,7,3,-8.62918,-15.500000000000002,-3.35,6,4,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=500,10,0.18867924528301888,-27.479180000000003,4.340820000000001,7,3,-8.62918,-15.500000000000002,-3.35,6,4,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=0,7,0.1320754716981132,-27.500000000000004,4.32,6,1,-8.69,-15.46,-3.35,4,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_sigma_t_dollars>=75,3,0.05660377358490566,-27.52,4.300000000000004,2,1,-11.860000000000001,-12.309999999999999,-3.35,0,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=5,10,0.18867924528301888,-27.580000000000002,4.240000000000002,6,4,-8.49,-16.51,-2.58,7,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=10,6,0.11320754716981132,-27.7,4.1200000000000045,5,1,-9.24,-16.61,-1.85,4,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-27.78,4.040000000000003,3,0,-8.88,-15.55,-3.35,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND entry_to_exit_loss_cents>=10,3,0.05660377358490566,-27.820000000000004,4.0,3,0,-7.860000000000001,-16.61,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents<=0,5,0.09433962264150944,-27.9,3.9200000000000053,4,1,-11.479999999999999,-13.790000000000003,-2.6300000000000003,3,1,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms>=500,14,0.2641509433962264,-27.919999999999998,3.9000000000000057,9,5,-10.52,-16.09,-1.3099999999999998,4,5,5,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-27.950000000000003,3.870000000000001,6,1,-8.089999999999998,-16.51,-3.35,5,2,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,5,0.09433962264150944,-27.950000000000003,3.870000000000001,3,2,-8.88,-15.719999999999999,-3.35,2,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100,9,0.16981132075471697,-27.970000000000002,3.8500000000000014,7,2,-9.159999999999998,-15.46,-3.35,6,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=100,9,0.16981132075471697,-27.970000000000002,3.8500000000000014,7,2,-9.159999999999998,-15.46,-3.35,6,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND position_seconds<=180,9,0.16981132075471697,-27.970000000000002,3.8500000000000014,7,2,-9.159999999999998,-15.46,-3.35,6,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-28.070000000000004,3.75,6,1,-9.159999999999998,-15.560000000000002,-3.35,6,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,3,0.05660377358490566,-28.27,3.5500000000000043,2,1,-11.860000000000001,-13.060000000000002,-3.35,0,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,4,0.07547169811320754,-28.46,3.360000000000003,3,1,-11.860000000000001,-13.25,-3.35,0,4,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,7,0.1320754716981132,-28.499180000000003,3.320820000000001,6,1,-10.039179999999998,-16.61,-1.85,5,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.51,3.3100000000000023,4,1,-10.049999999999999,-16.61,-1.85,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.51,3.3100000000000023,4,1,-10.049999999999999,-16.61,-1.85,3,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=4,3,0.05660377358490566,-28.540000000000003,3.280000000000001,3,0,-9.31,-16.61,-2.62,2,0,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.07547169811320754,-28.540000000000003,3.280000000000001,3,1,-9.639999999999999,-15.55,-3.35,3,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=0,8,0.1509433962264151,-28.570000000000004,3.25,5,3,-9.44,-16.51,-2.62,5,2,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND position_seconds<=45,18,0.33962264150943394,-28.58,3.2400000000000055,12,6,-9.879999999999999,-15.610000000000001,-3.09,10,3,5,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=75,6,0.11320754716981132,-28.64,3.1800000000000033,5,1,-10.28,-16.51,-1.85,2,2,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.11320754716981132,-28.670000000000005,3.1499999999999986,5,1,-9.76,-15.560000000000002,-3.35,5,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.69,3.1300000000000026,5,1,-8.829999999999998,-16.51,-3.35,4,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=100,6,0.11320754716981132,-28.7,3.1200000000000045,4,2,-10.53,-14.820000000000004,-3.35,4,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.750000000000004,3.0700000000000003,4,0,-9.849999999999998,-15.55,-3.35,3,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=5,5,0.09433962264150944,-28.95,2.8700000000000045,4,1,-10.139999999999999,-15.46,-3.35,2,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4,10,0.18867924528301888,-28.970000000000002,2.8500000000000014,6,4,-9.84,-16.51,-2.62,7,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds<=180,10,0.18867924528301888,-28.970000000000002,2.8500000000000014,6,4,-9.84,-16.51,-2.62,7,2,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-29.030000000000005,2.789999999999999,4,0,-9.069999999999999,-16.61,-3.35,4,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-29.05,2.770000000000003,5,1,-10.139999999999999,-15.560000000000002,-3.35,5,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-29.12,2.700000000000003,5,1,-9.159999999999998,-16.61,-3.35,6,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,8,0.1509433962264151,-29.23918,2.580820000000003,6,2,-10.779179999999998,-16.61,-1.85,6,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.280000000000005,2.539999999999999,3,1,-10.049999999999999,-16.61,-2.62,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.280000000000005,2.539999999999999,3,1,-10.049999999999999,-16.61,-2.62,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=5,7,0.1320754716981132,-29.3,2.520000000000003,4,3,-9.44,-16.51,-3.35,5,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,6,0.11320754716981132,-29.30918,2.5108200000000025,5,1,-10.849179999999999,-16.61,-1.85,4,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,5,0.09433962264150944,-29.37,2.450000000000003,3,2,-10.88,-15.14,-3.35,1,4,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.380000000000003,2.4400000000000013,3,2,-10.479999999999999,-15.55,-3.35,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.380000000000003,2.4400000000000013,3,2,-10.479999999999999,-15.55,-3.35,4,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,3,0.05660377358490566,-29.500000000000004,2.3200000000000003,3,0,-10.31,-16.61,-2.58,2,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.55,2.270000000000003,2,1,-10.65,-15.55,-3.35,2,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,6,0.11320754716981132,-29.59,2.230000000000004,5,1,-11.129999999999999,-16.61,-1.85,4,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,3,0.05660377358490566,-29.6,2.2200000000000024,3,0,-11.860000000000001,-16.61,-1.1300000000000001,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,3,0.05660377358490566,-29.6,2.2200000000000024,3,0,-11.860000000000001,-16.61,-1.1300000000000001,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,3,0.05660377358490566,-29.6,2.2200000000000024,3,0,-11.860000000000001,-16.61,-1.1300000000000001,0,0,3,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents<=10,5,0.09433962264150944,-29.62,2.200000000000003,4,1,-11.26,-16.51,-1.85,1,2,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.620000000000005,2.1999999999999993,5,2,-10.809999999999999,-15.46,-3.35,4,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.09433962264150944,-29.650000000000002,2.1700000000000017,4,1,-10.74,-15.560000000000002,-3.35,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND position_seconds>=90,3,0.05660377358490566,-29.650000000000002,2.1700000000000017,2,1,-10.75,-15.55,-3.35,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds>=90,3,0.05660377358490566,-29.650000000000002,2.1700000000000017,2,1,-10.75,-15.55,-3.35,2,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.720000000000002,2.1000000000000014,3,0,-11.26,-16.61,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.720000000000002,2.1000000000000014,3,0,-11.26,-16.61,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.720000000000002,2.1000000000000014,3,0,-11.26,-16.61,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.720000000000002,2.1000000000000014,3,0,-11.26,-16.61,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.720000000000002,2.1000000000000014,3,0,-11.26,-16.61,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.720000000000002,2.1000000000000014,3,0,-11.26,-16.61,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.720000000000002,2.1000000000000014,3,0,-11.26,-16.61,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.720000000000002,2.1000000000000014,3,0,-11.26,-16.61,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-29.720000000000002,2.1000000000000014,2,1,-10.83,-15.54,-3.35,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.770000000000003,2.0500000000000007,2,1,-9.91,-16.51,-3.35,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND exit_sigma_t_dollars>=50,3,0.05660377358490566,-29.770000000000003,2.0500000000000007,2,1,-9.91,-16.51,-3.35,1,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-29.810000000000002,2.0100000000000016,3,0,-9.849999999999998,-16.61,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.900000000000002,1.9200000000000017,4,3,-10.04,-16.51,-3.35,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.900000000000002,1.9200000000000017,4,3,-10.04,-16.51,-3.35,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,7,0.1320754716981132,-29.91,1.9100000000000037,4,3,-11.450000000000001,-16.61,-1.85,5,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.14,1.6800000000000033,3,1,-10.28,-16.51,-3.35,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.14,1.6800000000000033,3,1,-10.28,-16.51,-3.35,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=75,4,0.07547169811320754,-30.39,1.4300000000000033,3,1,-11.26,-16.51,-2.62,1,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND entry_to_exit_loss_cents<=10,6,0.11320754716981132,-30.6,1.2200000000000024,4,2,-11.26,-16.51,-2.8299999999999996,1,2,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.740000000000002,1.0800000000000018,2,1,-10.88,-16.51,-3.35,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-30.94,0.8800000000000026,3,1,-11.7,-16.61,-2.6300000000000003,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-31.12,0.7000000000000028,2,1,-11.26,-16.51,-3.35,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-31.12,0.7000000000000028,2,1,-11.26,-16.51,-3.35,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.37,0.45000000000000284,2,1,-11.41,-16.61,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.37,0.45000000000000284,2,1,-11.41,-16.61,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.37,0.45000000000000284,2,1,-11.41,-16.61,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.37,0.45000000000000284,2,1,-11.41,-16.61,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.37,0.45000000000000284,2,1,-11.41,-16.61,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.37,0.45000000000000284,2,1,-11.41,-16.61,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND exit_btc_age_ms<=500,3,0.05660377358490566,-31.37,0.45000000000000284,2,1,-11.41,-16.61,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND position_seconds<=45,3,0.05660377358490566,-31.37,0.45000000000000284,2,1,-11.41,-16.61,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND position_seconds<=90,3,0.05660377358490566,-31.37,0.45000000000000284,2,1,-11.41,-16.61,-3.35,3,0,0,True,True
