dataset,candidate,group_type,group,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask
current,hazard_ask70_else_score60_ask75,time,sec<=900,224,165,59,0.7366071428571429,1066.0,4.758928571428571,67.5
current,hazard_ask70_else_logit55_edge15_ask75,selector,fallback_logit55_edge15_ask75,160,119,41,0.74375,774.0,4.8375,68.0
current,hazard_ask70_else_logit55_edge15_ask75,selector,hazard_primary_ask70,115,80,35,0.6956521739130435,232.0,2.017391304347826,67.0
current,hazard_ask70_else_logit55_edge15_ask75,split,holdout,57,41,16,0.7192982456140351,116.0,2.0350877192982457,68.0
current,hazard_ask70_else_logit55_edge15_ask75,split,train,165,118,47,0.7151515151515152,536.0,3.2484848484848485,67.0
current,hazard_ask70_else_logit55_edge15_ask75,split,validation,53,40,13,0.7547169811320755,354.0,6.679245283018868,67.0
current,hazard_ask70_else_logit55_edge15_ask75,side,no,134,97,37,0.7238805970149254,510.0,3.8059701492537314,67.0
current,hazard_ask70_else_logit55_edge15_ask75,side,yes,141,102,39,0.723404255319149,496.0,3.517730496453901,67.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,0,9,6,3,0.6666666666666666,-25.0,-2.7777777777777777,68.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,1,7,5,2,0.7142857142857143,20.0,2.857142857142857,68.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,10,12,11,1,0.9166666666666666,291.0,24.25,66.5
current,hazard_ask70_else_logit55_edge15_ask75,hour,11,10,6,4,0.6,-101.0,-10.1,68.5
current,hazard_ask70_else_logit55_edge15_ask75,hour,12,11,10,1,0.9090909090909091,218.0,19.818181818181817,69.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,13,10,5,5,0.5,-176.0,-17.6,65.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,14,10,7,3,0.7,2.0,0.2,67.5
current,hazard_ask70_else_logit55_edge15_ask75,hour,15,9,6,3,0.6666666666666666,0.0,0.0,65.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,16,8,5,3,0.625,-60.0,-7.5,68.5
current,hazard_ask70_else_logit55_edge15_ask75,hour,17,12,10,2,0.8333333333333334,176.0,14.666666666666666,66.5
current,hazard_ask70_else_logit55_edge15_ask75,hour,18,11,7,4,0.6363636363636364,-63.0,-5.7272727272727275,68.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,19,11,10,1,0.9090909090909091,229.0,20.818181818181817,67.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,2,14,9,5,0.6428571428571429,-69.0,-4.928571428571429,68.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,20,12,9,3,0.75,83.0,6.916666666666667,67.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,21,11,9,2,0.8181818181818182,122.0,11.090909090909092,69.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,22,12,10,2,0.8333333333333334,177.0,14.75,67.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,23,11,10,1,0.9090909090909091,258.0,23.454545454545453,64.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,3,15,8,7,0.5333333333333333,-259.0,-17.266666666666666,69.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,4,16,12,4,0.75,113.0,7.0625,65.5
current,hazard_ask70_else_logit55_edge15_ask75,hour,5,15,11,4,0.7333333333333333,93.0,6.2,66.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,6,14,13,1,0.9285714285714286,342.0,24.428571428571427,66.5
current,hazard_ask70_else_logit55_edge15_ask75,hour,7,11,8,3,0.7272727272727273,60.0,5.454545454545454,65.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,8,12,5,7,0.4166666666666667,-302.0,-25.166666666666668,67.0
current,hazard_ask70_else_logit55_edge15_ask75,hour,9,12,7,5,0.5833333333333334,-123.0,-10.25,67.5
current,hazard_ask70_else_logit55_edge15_ask75,ask,ask<=60,28,17,11,0.6071428571428571,49.0,1.75,57.5
current,hazard_ask70_else_logit55_edge15_ask75,ask,ask<=70,187,136,51,0.7272727272727273,846.0,4.524064171122995,67.0
