dataset,candidate,label,guard,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive
current,score_m60__skip_fade_prev1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; prev_guard=skip_fade_prev1,skip_fade_prev1,328,210,150,60,0.7142857142857143,0.6402439024390244,0.6497654334710847,68.0,69.9047619047619,74.0,1,0,708.726,407.0,14680.0,15087.0,320.0,-87.0,0.021798365122615803,-0.005766553986876119,-0.4142857142857143,-0.2652439024390244,0.7184285714285714,-0.004142857142857115,196,119,88,31,0.7394957983193278,0.6071428571428571,0.6540299347489826,68.0,69.4453781512605,73.0,0,0,707.533,232.0,8264.0,8496.0,536.0,304.0,0.06485963213939981,0.035781544256120526,2.5546218487394956,1.5510204081632653,0.7139495798319329,0.02554621848739491,66,40,23,17,0.575,0.6060606060606061,0.4219506854199107,68.0,69.575,74.25,0,0,711.7785,77.0,2783.0,2860.0,-483.0,-560.0,-0.17355371900826447,-0.1958041958041958,-14.0,-8.484848484848484,0.7150000000000001,-0.14000000000000012,66,51,39,12,0.7647058823529411,0.7727272727272727,0.632377748398347,69.0,71.23529411764706,77.0,1,0,655.496,98.0,3633.0,3731.0,267.0,169.0,0.07349298100743187,0.04529616724738676,3.3137254901960786,2.5606060606060606,0.7315686274509804,0.03313725490196073,False,False,False
current,score_m60__skip_follow_2streak,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; prev_guard=skip_follow_2streak,skip_follow_2streak,328,277,205,72,0.740072202166065,0.8445121951219512,0.6853877071724962,69.0,70.0216606498195,74.0,0,0,760.028,542.0,19396.0,19938.0,1104.0,562.0,0.05691895236131161,0.028187380880730264,2.0288808664259927,1.7134146341463414,0.7197833935018051,0.02028880866425986,196,164,120,44,0.7317073170731707,0.8367346938775511,0.6591643121695944,68.0,69.16463414634147,73.0,0,0,737.989,321.0,11343.0,11664.0,657.0,336.0,0.05792118487172706,0.02880658436213992,2.048780487804878,1.7142857142857142,0.7112195121951219,0.0204878048780488,66,63,49,14,0.7777777777777778,0.9545454545454546,0.6608771888656634,70.0,70.9047619047619,75.0,0,0,766.259,123.0,4467.0,4590.0,433.0,310.0,0.09693306469666443,0.06753812636165578,4.920634920634921,4.696969696969697,0.7285714285714284,0.049206349206349365,66,50,36,14,0.72,0.7575757575757576,0.5833487630404344,72.0,71.72,76.75,0,0,719.0835,98.0,3586.0,3684.0,14.0,-84.0,0.0039040713887339654,-0.02280130293159609,-1.68,-1.2727272727272727,0.7368000000000001,-0.016800000000000148,False,False,False
current,score_m60__skip_fade_2streak,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; prev_guard=skip_fade_2streak,skip_fade_2streak,328,272,200,72,0.7352941176470589,0.8292682926829268,0.6798511417040306,68.0,69.48161764705883,73.0,0,0,720.3199999999999,531.0,18899.0,19430.0,1101.0,570.0,0.05825705063759987,0.029336078229541946,2.0955882352941178,1.7378048780487805,0.7143382352941177,0.020955882352941213,196,159,119,40,0.7484276729559748,0.8112244897959183,0.6756643765240825,68.0,68.9874213836478,72.5,0,0,762.131,312.0,10969.0,11281.0,931.0,619.0,0.08487555839183153,0.0548710220725113,3.893081761006289,3.1581632653061225,0.709496855345912,0.038930817610062785,66,55,40,15,0.7272727272727273,0.8333333333333334,0.5976780188832919,69.0,69.92727272727272,75.0,0,0,752.625,106.0,3846.0,3952.0,154.0,48.0,0.04004160166406656,0.012145748987854251,0.8727272727272727,0.7272727272727273,0.7185454545454546,0.008727272727272695,66,58,41,17,0.7068965517241379,0.8787878787878788,0.5798709910321587,69.0,70.41379310344827,74.0,0,0,716.4705,113.0,4084.0,4197.0,16.0,-97.0,0.0039177277179236044,-0.023111746485584943,-1.6724137931034482,-1.4696969696969697,0.7236206896551723,-0.016724137931034444,True,False,False
current,score_m60__skip_follow_3streak,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; prev_guard=skip_follow_3streak,skip_follow_3streak,328,302,224,78,0.7417218543046358,0.9207317073170732,0.6895390337123591,69.0,69.80794701986756,73.75,0,0,766.1355000000001,592.0,21082.0,21674.0,1318.0,726.0,0.06251778768617779,0.033496355079819136,2.403973509933775,2.2134146341463414,0.7176821192052979,0.024039735099337878,196,178,133,45,0.7471910112359551,0.9081632653061225,0.678583139139175,68.0,69.1067415730337,73.0,0,0,766.1355000000001,349.0,12301.0,12650.0,999.0,650.0,0.08121290951955126,0.05138339920948617,3.651685393258427,3.316326530612245,0.7106741573033708,0.0365168539325843,66,65,48,17,0.7384615384615385,0.9848484848484849,0.6204919730397745,69.0,70.58461538461539,75.0,0,0,768.782,127.0,4588.0,4715.0,212.0,85.0,0.046207497820401046,0.018027571580063628,1.3076923076923077,1.2878787878787878,0.7253846153846155,0.013076923076922986,66,59,43,16,0.7288135593220338,0.8939393939393939,0.6040223703245484,70.0,71.0677966101695,75.0,0,0,719.773,116.0,4193.0,4309.0,107.0,-9.0,0.02551872167898879,-0.002088651659317707,-0.15254237288135594,-0.13636363636363635,0.7303389830508475,-0.0015254237288137018,True,False,False
current,score_m60__skip_fade_3streak,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; prev_guard=skip_fade_3streak,skip_fade_3streak,328,301,226,75,0.7508305647840532,0.9176829268292683,0.6990124555264379,68.0,69.56478405315615,73.0,0,0,766.153,590.0,20939.0,21529.0,1661.0,1071.0,0.07932566025120588,0.049746853081889544,3.558139534883721,3.2652439024390243,0.715249169435216,0.0355813953488372,196,178,138,40,0.7752808988764045,0.9081632653061225,0.7085206013378985,68.0,68.96067415730337,72.75,0,0,766.789,350.0,12275.0,12625.0,1525.0,1175.0,0.12423625254582485,0.09306930693069307,6.601123595505618,5.994897959183674,0.7092696629213483,0.0660112359550562,66,63,46,17,0.7301587301587301,0.9545454545454546,0.609700907804482,69.0,70.3015873015873,75.0,0,0,768.281,122.0,4429.0,4551.0,171.0,49.0,0.0386091668548205,0.01076686442540101,0.7777777777777778,0.7424242424242424,0.7223809523809522,0.007777777777777883,66,60,42,18,0.7,0.9090909090909091,0.5749129205308552,69.0,70.58333333333333,74.25,0,0,718.4435,118.0,4235.0,4353.0,-35.0,-153.0,-0.008264462809917356,-0.03514817367332874,-2.55,-2.3181818181818183,0.7255,-0.025500000000000078,True,False,False
current,score_m60__skip_follow_after_flip,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; prev_guard=skip_follow_after_flip,skip_follow_after_flip,328,266,199,67,0.7481203007518797,0.8109756097560976,0.6926741624694547,69.0,69.92105263157895,74.0,1,0,766.184,520.0,18599.0,19119.0,1301.0,781.0,0.06994999731168343,0.040849416810502644,2.93609022556391,2.3810975609756095,0.7187593984962406,0.029360902255639143,196,159,122,37,0.7672955974842768,0.8112244897959183,0.6957837718786681,68.0,68.77358490566037,72.0,0,0,766.278,312.0,10935.0,11247.0,1265.0,953.0,0.11568358481938729,0.08473370676624878,5.9937106918239,4.862244897959184,0.7073584905660377,0.05993710691823906,66,49,40,9,0.8163265306122449,0.7424242424242424,0.6864239739710013,71.0,72.3265306122449,77.0,1,0,766.808,93.0,3544.0,3637.0,456.0,363.0,0.12866817155756208,0.09980753368160572,7.408163265306122,5.5,0.7422448979591836,0.07408163265306134,66,58,37,21,0.6379310344827587,0.8787878787878788,0.5092752370481168,69.5,71.03448275862068,75.0,0,0,719.1585,115.0,4120.0,4235.0,-420.0,-535.0,-0.10194174757281553,-0.12632821723730814,-9.224137931034482,-8.106060606060606,0.7301724137931034,-0.0922413793103447,False,False,False
current,score_m60__skip_fade_after_flip,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; prev_guard=skip_fade_after_flip,skip_fade_after_flip,328,263,194,69,0.7376425855513308,0.801829268292683,0.6813280821705039,69.0,70.04942965779468,74.0,1,0,765.684,514.0,18423.0,18937.0,977.0,463.0,0.05303153666612387,0.02444949041558853,1.7604562737642586,1.4115853658536586,0.7200380228136882,0.01760456273764255,196,153,117,36,0.7647058823529411,0.7806122448979592,0.6915216339127415,68.0,69.18954248366013,73.0,0,0,765.325,300.0,10586.0,10886.0,1114.0,814.0,0.10523332703570754,0.07477494029028109,5.3202614379084965,4.153061224489796,0.7115032679738563,0.0532026143790848,66,51,32,19,0.6274509803921569,0.7727272727272727,0.49025213468850876,69.0,70.52941176470588,75.5,0,0,768.782,99.0,3597.0,3696.0,-397.0,-496.0,-0.11036975257158743,-0.1341991341991342,-9.72549019607843,-7.515151515151516,0.7247058823529412,-0.09725490196078435,66,59,45,14,0.7627118644067796,0.8939393939393939,0.6402510929359725,70.0,71.86440677966101,77.0,1,0,718.544,115.0,4240.0,4355.0,260.0,145.0,0.06132075471698113,0.03329506314580941,2.457627118644068,2.196969696969697,0.738135593220339,0.02457627118644068,False,False,False
current,score_m60__skip_follow_after_alternation,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; prev_guard=skip_follow_after_alternation,skip_follow_after_alternation,328,294,219,75,0.7448979591836735,0.8963414634146342,0.6921323408264235,69.0,69.70068027210884,74.0,0,0,766.886,576.0,20492.0,21068.0,1408.0,832.0,0.06870974038649229,0.03949117144484526,2.8299319727891157,2.5365853658536586,0.7165986394557823,0.028299319727891237,196,176,133,43,0.7556818181818182,0.8979591836734694,0.6871846679776258,68.0,68.79545454545455,72.0,0,0,766.789,345.0,12108.0,12453.0,1192.0,847.0,0.09844730756524611,0.06801573917931422,4.8125,4.321428571428571,0.7075568181818181,0.048125000000000084,66,56,44,12,0.7857142857142857,0.8484848484848485,0.6618053643659488,70.5,71.19642857142857,76.0,0,0,769.463,108.0,3987.0,4095.0,413.0,305.0,0.10358665663406069,0.07448107448107448,5.446428571428571,4.621212121212121,0.7312500000000001,0.05446428571428563,66,62,42,20,0.6774193548387096,0.9393939393939394,0.5536808809284809,69.5,70.91935483870968,75.0,0,0,742.905,123.0,4397.0,4520.0,-197.0,-320.0,-0.04480327496020014,-0.07079646017699115,-5.161290322580645,-4.848484848484849,0.7290322580645162,-0.05161290322580658,True,False,False
current,score_m60__skip_fade_after_alternation,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; prev_guard=skip_fade_after_alternation,skip_fade_after_alternation,328,294,214,80,0.7278911564625851,0.8963414634146342,0.6743236111000899,69.0,69.86054421768708,74.0,0,0,766.6714999999999,576.0,20539.0,21115.0,861.0,285.0,0.04192024928185403,0.013497513615912858,0.9693877551020408,0.8689024390243902,0.7181972789115646,0.009693877551020469,196,172,130,42,0.7558139534883721,0.8775510204081632,0.6864826373097818,68.0,69.08720930232558,73.0,0,0,766.1355000000001,337.0,11883.0,12220.0,1117.0,780.0,0.09399983169233359,0.06382978723404255,4.534883720930233,3.979591836734694,0.7104651162790698,0.04534883720930227,66,57,38,19,0.6666666666666666,0.8636363636363636,0.5372251158005142,69.0,70.73684210526316,76.0,0,0,770.144,111.0,4032.0,4143.0,-232.0,-343.0,-0.057539682539682536,-0.08279024861211683,-6.017543859649122,-5.196969696969697,0.7268421052631581,-0.06017543859649144,66,65,46,19,0.7076923076923077,0.9848484848484849,0.588039627634997,69.0,71.13846153846154,77.0,0,0,766.535,128.0,4624.0,4752.0,-24.0,-152.0,-0.005190311418685121,-0.03198653198653199,-2.3384615384615386,-2.303030303030303,0.7310769230769231,-0.023384615384615337,True,False,False
current,score_edge_m5,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=none,none,328,314,237,77,0.7547770700636943,0.9573170731707317,0.7043007783173957,67.0,69.48089171974522,73.0,3,0,713.53,597.0,21817.0,22414.0,1883.0,1286.0,0.08630884172892699,0.05737485500133845,4.095541401273885,3.9207317073170733,0.7138216560509555,0.04095541401273883,196,188,147,41,0.7819148936170213,0.9591836734693877,0.7175632150728568,67.0,69.54787234042553,73.0,0,0,714.7655,354.0,13075.0,13429.0,1625.0,1271.0,0.124282982791587,0.09464591555588651,6.76063829787234,6.48469387755102,0.714308510638298,0.06760638297872323,66,63,46,17,0.7301587301587301,0.9545454545454546,0.609700907804482,68.0,69.28571428571429,72.5,0,0,698.49,121.0,4365.0,4486.0,235.0,114.0,0.053837342497136315,0.02541239411502452,1.8095238095238095,1.7272727272727273,0.7120634920634922,0.018095238095237942,66,63,44,19,0.6984126984126984,0.9545454545454546,0.5763962768644041,68.0,69.47619047619048,71.5,3,0,717.317,122.0,4377.0,4499.0,23.0,-99.0,0.0052547406899703,-0.022004889975550123,-1.5714285714285714,-1.5,0.7141269841269842,-0.01571428571428579,True,False,False
current,score_edge_m5__only_follow_prev1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=only_follow_prev1,only_follow_prev1,328,192,139,53,0.7239583333333334,0.5853658536585366,0.6568019824768245,66.5,69.546875,73.0,2,0,658.498,365.0,13353.0,13718.0,547.0,182.0,0.04096457724855838,0.013267240122466831,0.9479166666666666,0.5548780487804879,0.7144791666666667,0.009479166666666705,196,108,83,25,0.7685185185185185,0.5510204081632653,0.6805848684457456,66.5,70.14814814814815,74.0,0,0,699.8975,203.0,7576.0,7779.0,724.0,521.0,0.0955649419218585,0.0669751896130608,4.824074074074074,2.6581632653061225,0.7202777777777777,0.048240740740740806,66,38,22,16,0.5789473684210527,0.5757575757575758,0.4219234534367055,65.5,67.39473684210526,69.0,0,0,654.6095,75.0,2561.0,2636.0,-361.0,-436.0,-0.14096056228035925,-0.165402124430956,-11.473684210526315,-6.606060606060606,0.6936842105263158,-0.11473684210526314,66,46,34,12,0.7391304347826086,0.696969696969697,0.5974084647198441,68.0,69.91304347826087,72.75,2,0,652.3534999999999,87.0,3216.0,3303.0,184.0,97.0,0.05721393034825871,0.029367241901301848,2.108695652173913,1.4696969696969697,0.7180434782608696,0.021086956521739086,False,False,False
current,score_edge_m5__only_fade_prev1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=only_fade_prev1,only_fade_prev1,328,201,147,54,0.7313432835820896,0.6128048780487805,0.6661485935141673,67.0,69.8955223880597,73.0,2,0,658.969,379.0,14049.0,14428.0,651.0,272.0,0.04633781763826607,0.01885223177155531,1.3532338308457712,0.8292682926829268,0.7178109452736319,0.013532338308457681,196,122,89,33,0.7295081967213115,0.6224489795918368,0.6445747065740073,67.0,69.3360655737705,73.0,0,0,675.0799999999999,230.0,8459.0,8689.0,441.0,211.0,0.05213382196477125,0.024283576936356313,1.7295081967213115,1.0765306122448979,0.7122131147540983,0.01729508196721319,66,41,35,6,0.8536585365853658,0.6212121212121212,0.7155654195751904,69.0,71.51219512195122,76.0,1,0,627.723,75.0,2932.0,3007.0,568.0,493.0,0.1937244201909959,0.16395078150981043,12.024390243902438,7.46969696969697,0.7334146341463416,0.12024390243902427,66,38,23,15,0.6052631578947368,0.5757575757575758,0.44717867996042543,68.0,69.94736842105263,72.75,1,0,700.999,74.0,2658.0,2732.0,-358.0,-432.0,-0.1346877351392024,-0.1581259150805271,-11.368421052631579,-6.545454545454546,0.7189473684210528,-0.11368421052631594,False,False,False
current,score_edge_m5__skip_follow_prev1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=skip_follow_prev1,skip_follow_prev1,328,202,148,54,0.7326732673267327,0.6158536585365854,0.6677167445657878,67.0,69.96534653465346,73.0,2,0,657.7080000000001,380.0,14133.0,14513.0,667.0,287.0,0.04719450930446473,0.01977537380279749,1.4207920792079207,0.875,0.7184653465346534,0.01420792079207922,196,123,90,33,0.7317073170731707,0.6275510204081632,0.6472648493267802,67.0,69.45528455284553,73.0,0,0,668.024,231.0,8543.0,8774.0,457.0,226.0,0.05349408872761325,0.025757921130613176,1.8373983739837398,1.153061224489796,0.7133333333333334,0.01837398373983734,66,41,35,6,0.8536585365853658,0.6212121212121212,0.7155654195751904,69.0,71.51219512195122,76.0,1,0,627.723,75.0,2932.0,3007.0,568.0,493.0,0.1937244201909959,0.16395078150981043,12.024390243902438,7.46969696969697,0.7334146341463416,0.12024390243902427,66,38,23,15,0.6052631578947368,0.5757575757575758,0.44717867996042543,68.0,69.94736842105263,72.75,1,0,700.999,74.0,2658.0,2732.0,-358.0,-432.0,-0.1346877351392024,-0.1581259150805271,-11.368421052631579,-6.545454545454546,0.7189473684210528,-0.11368421052631594,False,False,False
current,score_edge_m5__skip_fade_prev1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=skip_fade_prev1,skip_fade_prev1,328,193,140,53,0.7253886010362695,0.5884146341463414,0.658485359323848,67.0,69.62176165803109,73.0,2,0,657.073,366.0,13437.0,13803.0,563.0,197.0,0.041899233459849666,0.014272259653698471,1.0207253886010363,0.600609756097561,0.715181347150259,0.010207253886010403,196,109,84,25,0.7706422018348624,0.5561224489795918,0.6833129325107635,67.0,70.27522935779817,74.0,0,0,694.857,204.0,7660.0,7864.0,740.0,536.0,0.09660574412532637,0.0681586978636826,4.91743119266055,2.7346938775510203,0.7214678899082568,0.049174311926605596,66,38,22,16,0.5789473684210527,0.5757575757575758,0.4219234534367055,65.5,67.39473684210526,69.0,0,0,654.6095,75.0,2561.0,2636.0,-361.0,-436.0,-0.14096056228035925,-0.165402124430956,-11.473684210526315,-6.606060606060606,0.6936842105263158,-0.11473684210526314,66,46,34,12,0.7391304347826086,0.696969696969697,0.5974084647198441,68.0,69.91304347826087,72.75,2,0,652.3534999999999,87.0,3216.0,3303.0,184.0,97.0,0.05721393034825871,0.029367241901301848,2.108695652173913,1.4696969696969697,0.7180434782608696,0.021086956521739086,False,False,False
current,score_edge_m5__skip_follow_2streak,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=skip_follow_2streak,skip_follow_2streak,328,265,197,68,0.7433962264150943,0.8079268292682927,0.6875940878716699,67.0,69.73207547169811,73.0,2,0,707.441,500.0,18479.0,18979.0,1221.0,721.0,0.06607500405866118,0.037989356657358135,2.720754716981132,2.198170731707317,0.716188679245283,0.02720754716981133,196,159,120,39,0.7547169811320755,0.8112244897959183,0.6823522887321206,67.0,70.00628930817611,73.0,0,0,707.441,295.0,11131.0,11426.0,869.0,574.0,0.07807025424490163,0.05023630316821285,3.610062893081761,2.9285714285714284,0.7186163522012579,0.03610062893081767,66,59,44,15,0.7457627118644068,0.8939393939393939,0.6220385597107273,67.0,68.71186440677967,71.0,0,0,681.545,114.0,4054.0,4168.0,346.0,232.0,0.08534780463739516,0.05566218809980806,3.9322033898305087,3.515151515151515,0.7064406779661017,0.03932203389830513,66,47,33,14,0.7021276595744681,0.7121212121212122,0.5602232608095392,68.0,70.08510638297872,72.5,2,0,714.395,91.0,3294.0,3385.0,6.0,-85.0,0.0018214936247723133,-0.025110782865583457,-1.8085106382978724,-1.2878787878787878,0.7202127659574469,-0.018085106382978777,False,False,False
current,score_edge_m5__skip_fade_2streak,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=skip_fade_2streak,skip_fade_2streak,328,260,193,67,0.7423076923076923,0.7926829268292683,0.6858880587121144,66.0,69.53846153846153,73.0,2,0,708.8005,491.0,18080.0,18571.0,1220.0,729.0,0.06747787610619468,0.03925475203273922,2.8038461538461537,2.222560975609756,0.7142692307692309,0.028038461538461457,196,153,118,35,0.7712418300653595,0.7806122448979592,0.698527864221995,66.0,69.65359477124183,73.0,0,0,711.389,286.0,10657.0,10943.0,1143.0,857.0,0.10725344843764661,0.07831490450516312,5.601307189542483,4.372448979591836,0.7152287581699347,0.056013071895424815,66,53,38,15,0.7169811320754716,0.803030303030303,0.5842971358358297,67.0,69.30188679245283,73.0,0,0,681.545,101.0,3673.0,3774.0,127.0,26.0,0.03457664034848897,0.00688924218335983,0.49056603773584906,0.3939393939393939,0.7120754716981131,0.004905660377358512,66,54,37,17,0.6851851851851852,0.8181818181818182,0.552565551752049,67.0,69.44444444444444,72.0,2,0,710.229,104.0,3750.0,3854.0,-50.0,-154.0,-0.013333333333333334,-0.03995848469122989,-2.8518518518518516,-2.3333333333333335,0.713703703703704,-0.02851851851851872,False,False,False
current,score_edge_m5__skip_follow_3streak,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=skip_follow_3streak,skip_follow_3streak,328,291,217,74,0.7457044673539519,0.8871951219512195,0.6926944876929252,67.0,69.56357388316151,73.0,2,0,710.558,552.0,20243.0,20795.0,1457.0,905.0,0.07197549770290965,0.04352007694157249,3.1099656357388317,2.7591463414634148,0.7146048109965636,0.031099656357388317,196,173,132,41,0.7630057803468208,0.8826530612244898,0.6943585434024989,67.0,69.86127167630057,73.0,0,0,712.947,323.0,12086.0,12409.0,1114.0,791.0,0.09217276187324176,0.06374405673301636,4.572254335260116,4.035714285714286,0.7172832369942197,0.045722543352601064,66,61,44,17,0.7213114754098361,0.9242424242424242,0.5982856941182984,68.0,68.9672131147541,72.0,0,0,682.738,118.0,4207.0,4325.0,193.0,75.0,0.04587592108390777,0.017341040462427744,1.2295081967213115,1.1363636363636365,0.709016393442623,0.012295081967213073,66,57,41,16,0.7192982456140351,0.8636363636363636,0.5916980132395605,67.0,69.29824561403508,72.0,2,0,714.395,111.0,3950.0,4061.0,150.0,39.0,0.0379746835443038,0.009603545924649102,0.6842105263157895,0.5909090909090909,0.7124561403508772,0.006842105263157872,True,True,True
current,score_edge_m5__skip_fade_3streak,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=skip_fade_3streak,skip_fade_3streak,328,289,218,71,0.754325259515571,0.8810975609756098,0.7015712604926225,67.0,69.6159169550173,73.0,3,0,711.823,548.0,20119.0,20667.0,1681.0,1133.0,0.08355286048014315,0.05482169642425122,3.9204152249134947,3.4542682926829267,0.7151211072664361,0.03920415224913487,196,172,136,36,0.7906976744186046,0.8775510204081632,0.7238842017860079,66.5,69.58720930232558,73.0,0,0,714.7655,324.0,11969.0,12293.0,1631.0,1307.0,0.13626869412649345,0.10632067030017082,7.598837209302325,6.668367346938775,0.7147093023255814,0.07598837209302323,66,60,43,17,0.7166666666666667,0.9090909090909091,0.5923271483560881,68.0,69.46666666666667,73.0,0,0,690.614,115.0,4168.0,4283.0,132.0,17.0,0.03166986564299424,0.003969180480971282,0.2833333333333333,0.25757575757575757,0.7138333333333334,0.0028333333333332433,66,57,39,18,0.6842105263157895,0.8636363636363636,0.5552022530213655,67.0,69.85964912280701,72.0,3,0,710.539,109.0,3982.0,4091.0,-82.0,-191.0,-0.02059266700150678,-0.04668785138108042,-3.3508771929824563,-2.893939393939394,0.7177192982456141,-0.0335087719298246,True,False,False
current,score_edge_m5__skip_follow_after_flip,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=skip_follow_after_flip,skip_follow_after_flip,328,252,189,63,0.75,0.7682926829268293,0.6930541212394825,67.0,69.57936507936508,73.0,3,0,710.5925,479.0,17534.0,18013.0,1366.0,887.0,0.07790578305007415,0.04924221395658691,3.5198412698412698,2.7042682926829267,0.7148015873015873,0.03519841269841273,196,153,118,35,0.7712418300653595,0.7806122448979592,0.698527864221995,66.0,68.95424836601308,73.0,0,0,713.411,292.0,10550.0,10842.0,1250.0,958.0,0.11848341232227488,0.08836008116583656,6.261437908496732,4.887755102040816,0.7086274509803921,0.06261437908496736,66,45,37,8,0.8222222222222222,0.6818181818181818,0.6867017537354022,69.0,72.06666666666666,77.0,1,0,650.689,82.0,3243.0,3325.0,457.0,375.0,0.14091890225100215,0.11278195488721804,8.333333333333334,5.681818181818182,0.7388888888888889,0.08333333333333326,66,54,34,20,0.6296296296296297,0.8181818181818182,0.4962746735226667,68.0,69.27777777777777,71.75,2,0,713.9555,105.0,3741.0,3846.0,-341.0,-446.0,-0.09115209836941994,-0.11596463858554343,-8.25925925925926,-6.757575757575758,0.7122222222222222,-0.08259259259259255,False,False,False
current,score_edge_m5__skip_fade_after_flip,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; prev_guard=skip_fade_after_flip,skip_fade_after_flip,328,247,184,63,0.7449392712550608,0.7530487804878049,0.6871154861410346,68.0,69.53036437246963,73.0,3,0,710.062,472.0,17174.0,17646.0,1226.0,754.0,0.071386980319087,0.0427292304204919,3.0526315789473686,2.298780487804878,0.714412955465587,0.030526315789473735,196,144,113,31,0.7847222222222222,0.7346938775510204,0.7106590255502282,68.0,69.98611111111111,73.0,0,0,713.7,272.0,10078.0,10350.0,1222.0,950.0,0.12125421710656877,0.09178743961352658,6.597222222222222,4.846938775510204,0.71875,0.06597222222222221,66,48,30,18,0.625,0.7272727272727273,0.4836276351921526,66.0,67.77083333333333,70.25,0,0,690.614,95.0,3253.0,3348.0,-253.0,-348.0,-0.07777436212726714,-0.1039426523297491,-7.25,-5.2727272727272725,0.6974999999999999,-0.0724999999999999,66,55,41,14,0.7454545454545455,0.8333333333333334,0.6169812871823414,68.0,69.87272727272727,71.5,3,0,709.919,105.0,3843.0,3948.0,257.0,152.0,0.06687483736664064,0.03850050658561297,2.7636363636363637,2.303030303030303,0.7178181818181818,0.02763636363636368,False,False,False
