rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_p_hold<=0.55,6,0.10526315789473684,-28.84,6.920000000000005,4,2,-18.500000000000004,-6.979999999999999,-3.3600000000000003,0,4,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_p_hold<=0.55,6,0.10526315789473684,-28.84,6.920000000000005,4,2,-18.500000000000004,-6.979999999999999,-3.3600000000000003,0,4,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_btc_age_ms<=300,9,0.15789473684210525,-29.12,6.640000000000004,5,4,-18.16,-7.6000000000000005,-3.3600000000000003,3,4,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND position_seconds<=45,27,0.47368421052631576,-29.159999999999997,6.6000000000000085,17,10,-15.899999999999999,-7.82,-5.440000000000001,18,5,4,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND fair_minus_exit_bid_cents>=15,5,0.08771929824561403,-29.240000000000002,6.520000000000003,3,2,-16.48,-6.8,-5.960000000000001,3,2,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,6,0.10526315789473684,-29.340000000000003,6.420000000000002,4,2,-16.580000000000002,-6.8,-5.960000000000001,4,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=300,13,0.22807017543859648,-29.5,6.260000000000005,9,4,-18.28,-5.66,-5.560000000000001,7,2,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=500,13,0.22807017543859648,-29.5,6.260000000000005,9,4,-18.28,-5.66,-5.560000000000001,7,2,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_sigma_t_dollars>=75,7,0.12280701754385964,-29.6,6.160000000000004,6,1,-17.98,-5.66,-5.960000000000001,5,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,4,0.07017543859649122,-29.6,6.160000000000004,3,1,-17.98,-5.66,-5.960000000000001,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND position_seconds>=180,5,0.08771929824561403,-29.68,6.080000000000005,3,2,-18.060000000000002,-5.66,-5.960000000000001,3,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,5,0.08771929824561403,-29.76,6.0000000000000036,4,1,-17.000000000000004,-6.8,-5.960000000000001,3,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents<=0,5,0.08771929824561403,-29.900000000000002,5.860000000000003,4,1,-18.28,-5.66,-5.960000000000001,3,2,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND position_seconds<=45,22,0.38596491228070173,-30.04,5.720000000000006,13,9,-15.499999999999998,-9.1,-5.440000000000001,15,3,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND position_seconds<=90,12,0.21052631578947367,-30.099999999999998,5.660000000000007,10,2,-16.720000000000002,-10.02,-3.3600000000000003,8,2,2,True,True
suppress_collapse_exit_if_position_seconds<=45,30,0.5263157894736842,-30.259999999999998,5.500000000000007,18,12,-17.0,-7.82,-5.440000000000001,21,5,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND entry_to_exit_loss_cents>=15,15,0.2631578947368421,-30.439999999999998,5.320000000000007,9,6,-17.500000000000004,-9.579999999999998,-3.3600000000000003,7,6,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND position_seconds<=45,7,0.12280701754385964,-30.54,5.220000000000006,4,3,-18.080000000000002,-9.1,-3.3600000000000003,2,3,2,True,True
suppress_collapse_exit_if_position_seconds<=180 AND fair_minus_exit_bid_cents>=15,9,0.15789473684210525,-30.6,5.160000000000004,5,4,-17.84,-6.8,-5.960000000000001,7,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=8,5,0.08771929824561403,-30.600000000000005,5.16,5,0,-13.339999999999998,-11.299999999999999,-5.960000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND position_seconds<=45,11,0.19298245614035087,-30.759999999999998,5.000000000000007,9,2,-17.380000000000003,-10.02,-3.3600000000000003,7,2,2,True,True
suppress_collapse_exit_if_position_seconds<=45 AND entry_to_exit_loss_cents>=20,11,0.19298245614035087,-30.84,4.920000000000005,6,5,-18.380000000000003,-9.1,-3.3600000000000003,6,3,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND position_seconds<=45,19,0.3333333333333333,-30.880000000000003,4.880000000000003,11,8,-16.340000000000003,-9.1,-5.440000000000001,12,3,4,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,4,0.07017543859649122,-30.900000000000002,4.860000000000003,3,1,-18.140000000000004,-6.8,-5.960000000000001,2,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_btc_age_ms<=100,7,0.12280701754385964,-31.02,4.7400000000000055,4,3,-17.46,-7.6000000000000005,-5.960000000000001,3,4,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND position_seconds<=45,17,0.2982456140350877,-31.059999999999995,4.70000000000001,13,4,-15.079999999999998,-10.02,-5.960000000000001,15,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=100,6,0.10526315789473684,-31.159999999999997,4.6000000000000085,6,0,-13.899999999999999,-11.299999999999999,-5.960000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=8,8,0.14035087719298245,-31.360000000000003,4.400000000000002,6,2,-14.1,-11.299999999999999,-5.960000000000001,8,0,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND position_seconds<=45,10,0.17543859649122806,-31.380000000000003,4.380000000000003,6,4,-16.32,-9.1,-5.960000000000001,7,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=4,4,0.07017543859649122,-31.500000000000004,4.260000000000002,4,0,-14.239999999999998,-11.299999999999999,-5.960000000000001,4,0,0,True,True
suppress_collapse_exit_if_position_seconds<=45 AND fair_minus_exit_bid_cents>=10,4,0.07017543859649122,-31.62,4.140000000000004,3,1,-17.360000000000003,-8.3,-5.960000000000001,3,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.6,7,0.12280701754385964,-31.92,3.8400000000000034,5,2,-14.66,-11.299999999999999,-5.960000000000001,7,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=15,3,0.05263157894736842,-32.02,3.740000000000002,3,0,-14.759999999999998,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND entry_to_exit_loss_cents>=10,6,0.10526315789473684,-32.04,3.720000000000006,4,2,-14.78,-11.299999999999999,-5.960000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=4,7,0.12280701754385964,-32.260000000000005,3.5,5,2,-14.999999999999998,-11.299999999999999,-5.960000000000001,7,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.12280701754385964,-32.300000000000004,3.460000000000001,6,1,-15.04,-11.299999999999999,-5.960000000000001,7,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=4,5,0.08771929824561403,-32.300000000000004,3.460000000000001,4,1,-15.04,-11.299999999999999,-5.960000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=8,5,0.08771929824561403,-32.300000000000004,3.460000000000001,4,1,-15.04,-11.299999999999999,-5.960000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=8,3,0.05263157894736842,-32.50000000000001,3.259999999999998,3,0,-15.239999999999998,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_position_seconds<=45 AND fair_minus_exit_bid_cents>=15,3,0.05263157894736842,-32.56,3.200000000000003,2,1,-18.3,-8.3,-5.960000000000001,2,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=12,5,0.08771929824561403,-32.839999999999996,2.920000000000009,4,1,-15.579999999999998,-11.299999999999999,-5.960000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.07017543859649122,-32.839999999999996,2.920000000000009,4,0,-15.579999999999998,-11.299999999999999,-5.960000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.10526315789473684,-32.86,2.9000000000000057,5,1,-15.599999999999998,-11.299999999999999,-5.960000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.07017543859649122,-32.86,2.9000000000000057,3,1,-15.599999999999998,-11.299999999999999,-5.960000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND entry_to_exit_loss_cents>=10,4,0.07017543859649122,-32.88,2.8800000000000026,3,1,-15.62,-11.299999999999999,-5.960000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=100,4,0.07017543859649122,-33.04,2.720000000000006,4,0,-15.779999999999998,-11.299999999999999,-5.960000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=100,6,0.10526315789473684,-33.199999999999996,2.5600000000000094,5,1,-15.939999999999998,-11.299999999999999,-5.960000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.10526315789473684,-33.28,2.480000000000004,5,1,-16.02,-11.299999999999999,-5.960000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=75,9,0.15789473684210525,-33.44,2.3200000000000074,7,2,-16.18,-11.299999999999999,-5.960000000000001,9,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=10,4,0.07017543859649122,-33.48,2.2800000000000082,3,1,-16.22,-11.299999999999999,-5.960000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=180,7,0.12280701754385964,-33.580000000000005,2.1799999999999997,5,2,-16.32,-11.299999999999999,-5.960000000000001,7,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.08771929824561403,-33.76,2.000000000000007,4,1,-16.5,-11.299999999999999,-5.960000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.08771929824561403,-33.78,1.980000000000004,3,2,-16.520000000000003,-11.299999999999999,-5.960000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.08771929824561403,-33.78,1.980000000000004,3,2,-16.520000000000003,-11.299999999999999,-5.960000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.05263157894736842,-33.800000000000004,1.9600000000000009,2,1,-16.540000000000003,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.05263157894736842,-33.82,1.9400000000000048,3,0,-16.560000000000002,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND position_seconds>=90,3,0.05263157894736842,-33.9,1.8600000000000065,2,1,-16.640000000000004,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds>=90,3,0.05263157894736842,-33.9,1.8600000000000065,2,1,-16.640000000000004,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=500,5,0.08771929824561403,-33.98,1.7800000000000082,3,2,-16.72,-11.299999999999999,-5.960000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND position_seconds<=90,14,0.24561403508771928,-34.18,1.5800000000000054,10,4,-18.200000000000003,-10.02,-5.960000000000001,12,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=90,22,0.38596491228070173,-34.18000000000001,1.5799999999999983,14,8,-18.479999999999997,-10.02,-5.6800000000000015,16,2,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,3,0.05263157894736842,-34.220000000000006,1.5399999999999991,2,1,-16.960000000000004,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,3,0.05263157894736842,-34.220000000000006,1.5399999999999991,2,1,-16.960000000000004,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,3,0.05263157894736842,-34.220000000000006,1.5399999999999991,2,1,-16.960000000000004,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,3,0.05263157894736842,-34.220000000000006,1.5399999999999991,2,1,-16.960000000000004,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND position_seconds<=45,16,0.2807017543859649,-34.26,1.500000000000007,11,5,-18.28,-10.02,-5.960000000000001,14,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_btc_age_ms<=300,5,0.08771929824561403,-34.32,1.4400000000000048,4,1,-17.060000000000002,-11.299999999999999,-5.960000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,5,0.08771929824561403,-34.56,1.2000000000000028,4,1,-17.3,-11.299999999999999,-5.960000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=75,11,0.19298245614035087,-34.68,1.0800000000000054,8,3,-17.42,-11.299999999999999,-5.960000000000001,11,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_p_hold>=0.7,7,0.12280701754385964,-35.080000000000005,0.6799999999999997,5,2,-17.820000000000004,-11.299999999999999,-5.960000000000001,7,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_p_hold>=0.7,7,0.12280701754385964,-35.080000000000005,0.6799999999999997,5,2,-17.820000000000004,-11.299999999999999,-5.960000000000001,7,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_p_hold>=0.7,7,0.12280701754385964,-35.080000000000005,0.6799999999999997,5,2,-17.820000000000004,-11.299999999999999,-5.960000000000001,7,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND entry_to_exit_loss_cents<=10,3,0.05263157894736842,-35.14,0.6200000000000045,2,1,-17.880000000000006,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_btc_age_ms<=500,6,0.10526315789473684,-35.14000000000001,0.6199999999999974,4,2,-17.880000000000003,-11.299999999999999,-5.960000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=15,3,0.05263157894736842,-35.18,0.5800000000000054,2,1,-17.92,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,4,0.07017543859649122,-35.22,0.5400000000000063,3,1,-17.960000000000004,-11.299999999999999,-5.960000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,4,0.07017543859649122,-35.300000000000004,0.46000000000000085,3,1,-18.040000000000003,-11.299999999999999,-5.960000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,6,0.10526315789473684,-35.38,0.38000000000000256,4,2,-18.12,-11.299999999999999,-5.960000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150,3,0.05263157894736842,-35.38,0.38000000000000256,2,1,-18.12,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=150,3,0.05263157894736842,-35.38,0.38000000000000256,2,1,-18.12,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=150,3,0.05263157894736842,-35.38,0.38000000000000256,2,1,-18.12,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=150,3,0.05263157894736842,-35.38,0.38000000000000256,2,1,-18.12,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=150,3,0.05263157894736842,-35.38,0.38000000000000256,2,1,-18.12,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=150,3,0.05263157894736842,-35.38,0.38000000000000256,2,1,-18.12,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND exit_btc_age_ms<=500,3,0.05263157894736842,-35.38,0.38000000000000256,2,1,-18.12,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND position_seconds<=45,3,0.05263157894736842,-35.38,0.38000000000000256,2,1,-18.12,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND position_seconds<=90,3,0.05263157894736842,-35.38,0.38000000000000256,2,1,-18.12,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND position_seconds<=180,3,0.05263157894736842,-35.38,0.38000000000000256,2,1,-18.12,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND entry_to_exit_loss_cents>=10,3,0.05263157894736842,-35.38,0.38000000000000256,2,1,-18.12,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents<=0,3,0.05263157894736842,-35.76,7.105427357601002e-15,2,1,-18.500000000000004,-11.299999999999999,-5.960000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=75,21,0.3684210526315789,-23.36,12.400000000000006,14,7,-15.84,-1.1599999999999997,-6.360000000000001,15,4,2,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND exit_sigma_t_dollars>=75,11,0.19298245614035087,-23.46,12.300000000000004,7,4,-15.939999999999998,-1.1599999999999997,-6.360000000000001,5,4,2,False,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents>=10,20,0.3508771929824561,-23.92,11.840000000000003,13,7,-16.4,-1.1599999999999997,-6.360000000000001,14,4,2,False,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents>=15,14,0.24561403508771928,-24.38,11.380000000000006,9,5,-16.86,-1.1599999999999997,-6.360000000000001,8,4,2,False,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=75,24,0.42105263157894735,-24.459999999999997,11.300000000000008,15,9,-14.86,-1.1599999999999997,-8.440000000000001,16,4,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents>=15,17,0.2982456140350877,-24.919999999999998,10.840000000000007,9,8,-18.68,-2.4800000000000004,-3.76,7,6,4,False,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND fair_minus_exit_bid_cents>=5,24,0.42105263157894735,-25.06,10.700000000000006,14,10,-8.779999999999998,-8.120000000000001,-8.160000000000002,12,4,8,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND exit_btc_age_ms<=300,11,0.19298245614035087,-25.080000000000002,10.680000000000003,7,4,-19.76,-1.96,-3.3600000000000003,3,6,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents>=5,22,0.38596491228070173,-25.339999999999996,10.420000000000009,13,9,-11.139999999999997,-8.120000000000001,-6.08,12,4,6,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND exit_fair_drawdown_cents>=15,19,0.3333333333333333,-25.379999999999995,10.38000000000001,9,10,-18.340000000000003,-3.2800000000000002,-3.76,7,8,4,True,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND exit_sigma_t_dollars>=50,19,0.3333333333333333,-25.379999999999995,10.38000000000001,9,10,-18.340000000000003,-3.2800000000000002,-3.76,7,8,4,True,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND exit_btc_age_ms<=500,13,0.22807017543859648,-25.479999999999997,10.280000000000008,7,6,-19.76,-1.96,-3.76,3,6,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND exit_sigma_t_dollars>=75,13,0.22807017543859648,-25.54,10.220000000000006,7,6,-15.939999999999998,-1.1599999999999997,-8.440000000000001,5,4,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND entry_to_exit_loss_cents>=15,22,0.38596491228070173,-25.679999999999993,10.080000000000013,10,12,-18.64,-3.2800000000000002,-3.76,10,8,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND entry_to_exit_loss_cents>=20,22,0.38596491228070173,-25.679999999999993,10.080000000000013,10,12,-18.64,-3.2800000000000002,-3.76,10,8,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND entry_to_exit_loss_cents>=10,23,0.40350877192982454,-25.739999999999995,10.02000000000001,10,13,-18.700000000000003,-3.2800000000000002,-3.76,11,8,4,False,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents>=20,12,0.21052631578947367,-25.78,9.980000000000004,7,5,-18.26,-1.1599999999999997,-6.360000000000001,6,4,2,False,False
