dataset,candidate,group_type,group,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask
current,logit_thresh55_edge15,split,validation,57,45,12,0.7894736842105263,374.0,6.56140350877193,69.0
current,logit_thresh55_edge15,side,no,143,108,35,0.7552447552447552,575.0,4.020979020979021,69.0
current,logit_thresh55_edge15,side,yes,146,110,36,0.7534246575342466,462.0,3.164383561643836,69.0
current,logit_thresh55_edge15,hour,0,9,6,3,0.6666666666666666,-55.0,-6.111111111111111,69.0
current,logit_thresh55_edge15,hour,1,8,7,1,0.875,112.0,14.0,70.0
current,logit_thresh55_edge15,hour,10,12,11,1,0.9166666666666666,255.0,21.25,68.5
current,logit_thresh55_edge15,hour,11,12,9,3,0.75,30.0,2.5,70.5
current,logit_thresh55_edge15,hour,12,12,11,1,0.9166666666666666,227.0,18.916666666666668,69.0
current,logit_thresh55_edge15,hour,13,12,7,5,0.5833333333333334,-190.0,-15.833333333333334,72.5
current,logit_thresh55_edge15,hour,14,11,7,4,0.6363636363636364,-103.0,-9.363636363636363,73.0
current,logit_thresh55_edge15,hour,15,11,8,3,0.7272727272727273,21.0,1.9090909090909092,68.0
current,logit_thresh55_edge15,hour,16,8,5,3,0.625,-67.0,-8.375,68.0
current,logit_thresh55_edge15,hour,17,12,9,3,0.75,52.0,4.333333333333333,69.5
current,logit_thresh55_edge15,hour,18,12,9,3,0.75,34.0,2.8333333333333335,72.5
current,logit_thresh55_edge15,hour,19,12,11,1,0.9166666666666666,230.0,19.166666666666668,70.0
current,logit_thresh55_edge15,hour,2,14,9,5,0.6428571428571429,-120.0,-8.571428571428571,71.0
current,logit_thresh55_edge15,hour,20,12,10,2,0.8333333333333334,148.0,12.333333333333334,71.5
current,logit_thresh55_edge15,hour,21,12,10,2,0.8333333333333334,86.0,7.166666666666667,73.0
current,logit_thresh55_edge15,hour,22,12,10,2,0.8333333333333334,143.0,11.916666666666666,69.5
current,logit_thresh55_edge15,hour,23,12,11,1,0.9166666666666666,250.0,20.833333333333332,68.0
current,logit_thresh55_edge15,hour,3,16,12,4,0.75,32.0,2.0,70.5
current,logit_thresh55_edge15,hour,4,16,12,4,0.75,63.0,3.9375,69.5
current,logit_thresh55_edge15,hour,5,16,12,4,0.75,93.0,5.8125,68.0
current,logit_thresh55_edge15,hour,6,12,11,1,0.9166666666666666,258.0,21.5,67.0
current,logit_thresh55_edge15,hour,7,12,9,3,0.75,58.0,4.833333333333333,67.0
current,logit_thresh55_edge15,hour,8,12,5,7,0.4166666666666667,-353.0,-29.416666666666668,69.0
current,logit_thresh55_edge15,hour,9,12,7,5,0.5833333333333334,-167.0,-13.916666666666666,69.0
current,logit_thresh55_edge15,ask,ask<=60,17,10,7,0.5882352941176471,-5.0,-0.29411764705882354,57.0
current,logit_thresh55_edge15,ask,ask<=70,147,108,39,0.7346938775510204,696.0,4.73469387755102,67.0
current,logit_thresh55_edge15,ask,ask<=80,120,95,25,0.7916666666666666,287.0,2.3916666666666666,74.0
current,logit_thresh55_edge15,ask,ask<=95,5,5,0,1.0,59.0,11.8,86.0
current,logit_thresh55_edge15,time,sec<=300,6,5,1,0.8333333333333334,50.0,8.333333333333334,74.0
current,logit_thresh55_edge15,time,sec<=600,57,41,16,0.7192982456140351,-52.0,-0.9122807017543859,71.0
current,logit_thresh55_edge15,time,sec<=900,226,172,54,0.7610619469026548,1039.0,4.597345132743363,69.0
current,book60,selector,fallback_book60,14,11,3,0.7857142857142857,154.0,11.0,62.5
current,book60,selector,hazard_primary,277,207,70,0.7472924187725631,840.0,3.032490974729242,69.0
current,book60,split,holdout,59,43,16,0.7288135593220338,-4.0,-0.06779661016949153,70.0
current,book60,split,train,175,130,45,0.7428571428571429,608.0,3.474285714285714,69.0
current,book60,split,validation,57,45,12,0.7894736842105263,390.0,6.842105263157895,69.0
current,book60,side,no,143,108,35,0.7552447552447552,576.0,4.027972027972028,69.0
current,book60,side,yes,148,110,38,0.7432432432432432,418.0,2.824324324324324,69.0
current,book60,hour,0,9,6,3,0.6666666666666666,-55.0,-6.111111111111111,69.0
current,book60,hour,1,8,7,1,0.875,119.0,14.875,70.0
current,book60,hour,10,12,11,1,0.9166666666666666,261.0,21.75,66.5
current,book60,hour,11,12,9,3,0.75,30.0,2.5,70.5
current,book60,hour,12,12,11,1,0.9166666666666666,247.0,20.583333333333332,68.5
current,book60,hour,13,12,7,5,0.5833333333333334,-166.0,-13.833333333333334,70.5
current,book60,hour,14,11,7,4,0.6363636363636364,-103.0,-9.363636363636363,73.0
current,book60,hour,15,12,9,3,0.75,78.0,6.5,66.5
current,book60,hour,16,9,6,3,0.6666666666666666,-49.0,-5.444444444444445,69.0
current,book60,hour,17,12,9,3,0.75,52.0,4.333333333333333,69.5
current,book60,hour,18,12,9,3,0.75,34.0,2.8333333333333335,72.5
current,book60,hour,19,12,10,2,0.8333333333333334,135.0,11.25,70.0
current,book60,hour,2,14,9,5,0.6428571428571429,-120.0,-8.571428571428571,71.0
current,book60,hour,20,12,10,2,0.8333333333333334,148.0,12.333333333333334,71.5
current,book60,hour,21,12,10,2,0.8333333333333334,108.0,9.0,73.0
current,book60,hour,22,12,10,2,0.8333333333333334,143.0,11.916666666666666,69.5
current,book60,hour,23,12,11,1,0.9166666666666666,251.0,20.916666666666668,68.0
current,book60,hour,3,16,12,4,0.75,32.0,2.0,70.5
current,book60,hour,4,16,11,5,0.6875,-36.0,-2.25,69.5
current,book60,hour,5,16,12,4,0.75,93.0,5.8125,68.0
current,book60,hour,6,12,11,1,0.9166666666666666,258.0,21.5,67.0
current,book60,hour,7,12,8,4,0.6666666666666666,-42.0,-3.5,67.0
current,book60,hour,8,12,6,6,0.5,-257.0,-21.416666666666668,69.0
current,book60,hour,9,12,7,5,0.5833333333333334,-167.0,-13.916666666666666,69.0
current,book60,ask,ask<=60,16,10,6,0.625,54.0,3.375,57.5
current,book60,ask,ask<=70,153,111,42,0.7254901960784313,620.0,4.052287581699346,67.0
current,book60,ask,ask<=80,121,96,25,0.7933884297520661,305.0,2.520661157024793,74.0
current,book60,ask,ask<=95,1,1,0,1.0,15.0,15.0,84.0
current,book60,time,sec<=300,6,6,0,1.0,151.0,25.166666666666668,74.0
current,book60,time,sec<=600,55,39,16,0.7090909090909091,-112.0,-2.036363636363636,71.0
current,book60,time,sec<=900,230,173,57,0.7521739130434782,955.0,4.1521739130434785,69.0
current,score_min60,selector,fallback_score_min60,12,11,1,0.9166666666666666,188.0,15.666666666666666,72.0
current,score_min60,selector,hazard_primary,277,207,70,0.7472924187725631,840.0,3.032490974729242,69.0
current,score_min60,split,holdout,59,44,15,0.7457627118644068,87.0,1.4745762711864407,70.0
current,score_min60,split,train,173,129,44,0.7456647398843931,567.0,3.277456647398844,69.0
current,score_min60,split,validation,57,45,12,0.7894736842105263,374.0,6.56140350877193,69.0
current,score_min60,side,no,143,108,35,0.7552447552447552,574.0,4.013986013986014,69.0
current,score_min60,side,yes,146,110,36,0.7534246575342466,454.0,3.1095890410958904,69.0
current,score_min60,hour,0,9,6,3,0.6666666666666666,-55.0,-6.111111111111111,69.0
current,score_min60,hour,1,8,7,1,0.875,112.0,14.0,70.0
current,score_min60,hour,10,12,11,1,0.9166666666666666,240.0,20.0,69.0
current,score_min60,hour,11,12,9,3,0.75,30.0,2.5,70.5
current,score_min60,hour,12,12,11,1,0.9166666666666666,231.0,19.25,69.0
current,score_min60,hour,13,12,7,5,0.5833333333333334,-190.0,-15.833333333333334,72.5
current,score_min60,hour,14,11,7,4,0.6363636363636364,-103.0,-9.363636363636363,73.0
current,score_min60,hour,15,11,8,3,0.7272727272727273,21.0,1.9090909090909092,68.0
current,score_min60,hour,16,8,5,3,0.625,-67.0,-8.375,68.0
current,score_min60,hour,17,12,9,3,0.75,52.0,4.333333333333333,69.5
current,score_min60,hour,18,12,9,3,0.75,34.0,2.8333333333333335,72.5
current,score_min60,hour,19,12,11,1,0.9166666666666666,233.0,19.416666666666668,70.0
current,score_min60,hour,2,14,9,5,0.6428571428571429,-120.0,-8.571428571428571,71.0
current,score_min60,hour,20,12,10,2,0.8333333333333334,148.0,12.333333333333334,71.5
current,score_min60,hour,21,12,10,2,0.8333333333333334,86.0,7.166666666666667,73.0
current,score_min60,hour,22,12,10,2,0.8333333333333334,143.0,11.916666666666666,69.5
current,score_min60,hour,23,12,11,1,0.9166666666666666,250.0,20.833333333333332,68.0
current,score_min60,hour,3,16,12,4,0.75,32.0,2.0,70.5
current,score_min60,hour,4,16,12,4,0.75,63.0,3.9375,69.5
current,score_min60,hour,5,16,12,4,0.75,93.0,5.8125,68.0
current,score_min60,hour,6,12,11,1,0.9166666666666666,258.0,21.5,67.0
current,score_min60,hour,7,12,9,3,0.75,61.0,5.083333333333333,67.0
current,score_min60,hour,8,12,5,7,0.4166666666666667,-357.0,-29.75,69.0
current,score_min60,hour,9,12,7,5,0.5833333333333334,-167.0,-13.916666666666666,69.0
current,score_min60,ask,ask<=60,16,10,6,0.625,54.0,3.375,57.5
current,score_min60,ask,ask<=70,147,107,40,0.7278911564625851,614.0,4.1768707482993195,67.0
current,score_min60,ask,ask<=80,120,95,25,0.7916666666666666,287.0,2.3916666666666666,74.0
current,score_min60,ask,ask<=95,6,6,0,1.0,73.0,12.166666666666666,85.5
current,score_min60,time,sec<=300,6,5,1,0.8333333333333334,46.0,7.666666666666667,74.0
current,score_min60,time,sec<=600,57,41,16,0.7192982456140351,-42.0,-0.7368421052631579,71.0
current,score_min60,time,sec<=900,226,172,54,0.7610619469026548,1024.0,4.530973451327434,69.0
v21,logit_edge10,selector,fallback_logit_edge10,15,10,5,0.6666666666666666,-54.0,-3.6,63.0
v21,logit_edge10,selector,hazard_primary,204,153,51,0.75,804.0,3.9411764705882355,68.0
v21,logit_edge10,split,holdout,44,32,12,0.7272727272727273,84.0,1.9090909090909092,69.0
v21,logit_edge10,split,train,131,95,36,0.7251908396946565,215.0,1.6412213740458015,68.0
v21,logit_edge10,split,validation,44,36,8,0.8181818181818182,451.0,10.25,69.0
v21,logit_edge10,side,no,104,79,25,0.7596153846153846,557.0,5.355769230769231,68.0
v21,logit_edge10,side,yes,115,84,31,0.7304347826086957,193.0,1.6782608695652175,69.0
v21,logit_edge10,hour,0,7,5,2,0.7142857142857143,-10.0,-1.4285714285714286,71.0
v21,logit_edge10,hour,1,8,6,2,0.75,40.0,5.0,66.0
v21,logit_edge10,hour,10,10,9,1,0.9,189.0,18.9,68.5
v21,logit_edge10,hour,11,12,11,1,0.9166666666666666,250.0,20.833333333333332,67.5
v21,logit_edge10,hour,12,12,9,3,0.75,50.0,4.166666666666667,70.0
v21,logit_edge10,hour,13,12,7,5,0.5833333333333334,-145.0,-12.083333333333334,69.5
v21,logit_edge10,hour,14,12,9,3,0.75,33.0,2.75,70.5
v21,logit_edge10,hour,15,12,6,6,0.5,-248.0,-20.666666666666668,69.0
v21,logit_edge10,hour,16,9,7,2,0.7777777777777778,76.0,8.444444444444445,66.0
v21,logit_edge10,hour,17,8,6,2,0.75,35.0,4.375,68.5
v21,logit_edge10,hour,18,8,5,3,0.625,-81.0,-10.125,71.5
v21,logit_edge10,hour,19,8,6,2,0.75,22.0,2.75,69.0
v21,logit_edge10,hour,2,8,4,4,0.5,-166.0,-20.75,68.0
v21,logit_edge10,hour,20,8,5,3,0.625,-69.0,-8.625,67.0
v21,logit_edge10,hour,21,8,7,1,0.875,125.0,15.625,68.0
v21,logit_edge10,hour,22,8,7,1,0.875,112.0,14.0,71.0
v21,logit_edge10,hour,23,8,7,1,0.875,141.0,17.625,69.5
v21,logit_edge10,hour,3,8,5,3,0.625,-78.0,-9.75,68.0
v21,logit_edge10,hour,4,10,9,1,0.9,188.0,18.8,69.0
v21,logit_edge10,hour,5,12,10,2,0.8333333333333334,141.0,11.75,69.0
v21,logit_edge10,hour,6,8,5,3,0.625,-38.0,-4.75,63.5
v21,logit_edge10,hour,7,8,7,1,0.875,163.0,20.375,66.5
v21,logit_edge10,hour,8,7,4,3,0.5714285714285714,-107.0,-15.285714285714286,73.0
v21,logit_edge10,hour,9,8,7,1,0.875,127.0,15.875,70.0
v21,logit_edge10,ask,ask<=60,19,14,5,0.7368421052631579,296.0,15.578947368421053,59.0
v21,logit_edge10,ask,ask<=70,115,85,30,0.7391304347826086,647.0,5.626086956521739,66.0
v21,logit_edge10,ask,ask<=80,78,57,21,0.7307692307692307,-274.0,-3.5128205128205128,74.0
v21,logit_edge10,ask,ask<=95,7,7,0,1.0,81.0,11.571428571428571,88.0
v21,logit_edge10,time,sec<=300,6,5,1,0.8333333333333334,56.0,9.333333333333334,73.5
v21,logit_edge10,time,sec<=600,43,31,12,0.7209302325581395,-138.0,-3.2093023255813953,74.0
v21,logit_edge10,time,sec<=900,170,127,43,0.7470588235294118,832.0,4.894117647058824,68.0
v21,logit_thresh55_edge15,selector,fallback_logit_thresh55_edge15,14,12,2,0.8571428571428571,118.0,8.428571428571429,73.5
v21,logit_thresh55_edge15,selector,hazard_primary,204,153,51,0.75,804.0,3.9411764705882355,68.0
v21,logit_thresh55_edge15,split,holdout,44,35,9,0.7954545454545454,298.0,6.7727272727272725,70.0
v21,logit_thresh55_edge15,split,train,130,94,36,0.7230769230769231,174.0,1.3384615384615384,68.0
v21,logit_thresh55_edge15,split,validation,44,36,8,0.8181818181818182,450.0,10.227272727272727,68.5
v21,logit_thresh55_edge15,side,no,101,79,22,0.7821782178217822,698.0,6.910891089108911,68.0
v21,logit_thresh55_edge15,side,yes,117,86,31,0.7350427350427351,224.0,1.9145299145299146,69.0
v21,logit_thresh55_edge15,hour,0,7,5,2,0.7142857142857143,-10.0,-1.4285714285714286,71.0
v21,logit_thresh55_edge15,hour,1,8,6,2,0.75,40.0,5.0,66.0
v21,logit_thresh55_edge15,hour,10,10,9,1,0.9,189.0,18.9,68.5
v21,logit_thresh55_edge15,hour,11,12,11,1,0.9166666666666666,250.0,20.833333333333332,67.5
v21,logit_thresh55_edge15,hour,12,12,10,2,0.8333333333333334,136.0,11.333333333333334,70.0
v21,logit_thresh55_edge15,hour,13,12,8,4,0.6666666666666666,-84.0,-7.0,70.5
v21,logit_thresh55_edge15,hour,14,12,9,3,0.75,49.0,4.083333333333333,68.5
v21,logit_thresh55_edge15,hour,15,12,7,5,0.5833333333333334,-181.0,-15.083333333333334,70.0
v21,logit_thresh55_edge15,hour,16,9,7,2,0.7777777777777778,76.0,8.444444444444445,66.0
v21,logit_thresh55_edge15,hour,17,8,6,2,0.75,35.0,4.375,68.5
v21,logit_thresh55_edge15,hour,18,8,5,3,0.625,-81.0,-10.125,71.5
v21,logit_thresh55_edge15,hour,19,8,6,2,0.75,22.0,2.75,69.0
v21,logit_thresh55_edge15,hour,2,8,4,4,0.5,-166.0,-20.75,68.0
v21,logit_thresh55_edge15,hour,20,8,5,3,0.625,-69.0,-8.625,67.0
v21,logit_thresh55_edge15,hour,21,8,7,1,0.875,125.0,15.625,68.0
v21,logit_thresh55_edge15,hour,22,8,7,1,0.875,112.0,14.0,71.0
v21,logit_thresh55_edge15,hour,23,8,8,0,1.0,232.0,29.0,69.5
v21,logit_thresh55_edge15,hour,3,8,4,4,0.5,-157.0,-19.625,65.5
v21,logit_thresh55_edge15,hour,4,10,9,1,0.9,175.0,17.5,69.0
v21,logit_thresh55_edge15,hour,5,12,10,2,0.8333333333333334,141.0,11.75,69.0
v21,logit_thresh55_edge15,hour,6,8,5,3,0.625,-38.0,-4.75,63.5
v21,logit_thresh55_edge15,hour,7,8,7,1,0.875,152.0,19.0,66.5
v21,logit_thresh55_edge15,hour,8,6,3,3,0.5,-153.0,-25.5,74.0
v21,logit_thresh55_edge15,hour,9,8,7,1,0.875,127.0,15.875,70.0
v21,logit_thresh55_edge15,ask,ask<=60,13,12,1,0.9230769230769231,404.0,31.076923076923077,60.0
v21,logit_thresh55_edge15,ask,ask<=70,120,89,31,0.7416666666666667,715.0,5.958333333333333,66.0
v21,logit_thresh55_edge15,ask,ask<=80,78,57,21,0.7307692307692307,-274.0,-3.5128205128205128,74.0
v21,logit_thresh55_edge15,ask,ask<=95,7,7,0,1.0,77.0,11.0,89.0
v21,logit_thresh55_edge15,time,sec<=300,7,6,1,0.8571428571428571,63.0,9.0,77.0
v21,logit_thresh55_edge15,time,sec<=600,44,32,12,0.7272727272727273,-81.0,-1.8409090909090908,73.5
v21,logit_thresh55_edge15,time,sec<=900,167,127,40,0.7604790419161677,940.0,5.62874251497006,68.0
v21,book60,selector,fallback_book60,17,11,6,0.6470588235294118,-125.0,-7.352941176470588,63.0
v21,book60,selector,hazard_primary,204,153,51,0.75,804.0,3.9411764705882355,68.0
v21,book60,split,holdout,45,35,10,0.7777777777777778,258.0,5.733333333333333,69.0
v21,book60,split,train,132,93,39,0.7045454545454546,-29.0,-0.2196969696969697,68.0
v21,book60,split,validation,44,36,8,0.8181818181818182,450.0,10.227272727272727,68.5
v21,book60,side,no,103,79,24,0.7669902912621359,600.0,5.825242718446602,68.0
v21,book60,side,yes,118,85,33,0.7203389830508474,79.0,0.6694915254237288,68.0
v21,book60,hour,0,7,5,2,0.7142857142857143,-10.0,-1.4285714285714286,71.0
v21,book60,hour,1,8,6,2,0.75,40.0,5.0,66.0
v21,book60,hour,10,11,9,2,0.8181818181818182,118.0,10.727272727272727,67.0
v21,book60,hour,11,12,11,1,0.9166666666666666,250.0,20.833333333333332,67.5
v21,book60,hour,12,12,10,2,0.8333333333333334,139.0,11.583333333333334,70.0
v21,book60,hour,13,12,8,4,0.6666666666666666,-84.0,-7.0,70.5
v21,book60,hour,14,12,8,4,0.6666666666666666,-47.0,-3.9166666666666665,68.5
v21,book60,hour,15,12,7,5,0.5833333333333334,-152.0,-12.666666666666666,69.0
v21,book60,hour,16,10,7,3,0.7,13.0,1.3,66.0
v21,book60,hour,17,8,6,2,0.75,35.0,4.375,68.5
v21,book60,hour,18,8,5,3,0.625,-81.0,-10.125,71.5
v21,book60,hour,19,8,6,2,0.75,22.0,2.75,69.0
v21,book60,hour,2,8,4,4,0.5,-166.0,-20.75,68.0
v21,book60,hour,20,8,5,3,0.625,-69.0,-8.625,67.0
v21,book60,hour,21,8,7,1,0.875,125.0,15.625,68.0
v21,book60,hour,22,8,7,1,0.875,112.0,14.0,71.0
v21,book60,hour,23,8,8,0,1.0,230.0,28.75,69.5
v21,book60,hour,3,8,4,4,0.5,-155.0,-19.375,65.5
v21,book60,hour,4,10,9,1,0.9,175.0,17.5,69.0
v21,book60,hour,5,12,10,2,0.8333333333333334,161.0,13.416666666666666,68.0
v21,book60,hour,6,8,5,3,0.625,-38.0,-4.75,63.5
v21,book60,hour,7,8,7,1,0.875,152.0,19.0,66.5
v21,book60,hour,8,7,3,4,0.42857142857142855,-218.0,-31.142857142857142,73.0
v21,book60,hour,9,8,7,1,0.875,127.0,15.875,70.0
v21,book60,ask,ask<=60,12,11,1,0.9166666666666666,366.0,30.5,60.0
v21,book60,ask,ask<=70,126,92,34,0.7301587301587301,638.0,5.063492063492063,66.0
v21,book60,ask,ask<=80,78,57,21,0.7307692307692307,-274.0,-3.5128205128205128,74.0
v21,book60,ask,ask<=95,5,4,1,0.8,-51.0,-10.2,90.0
v21,book60,time,sec<=300,10,6,4,0.6,-156.0,-15.6,73.5
v21,book60,time,sec<=600,44,32,12,0.7272727272727273,-48.0,-1.0909090909090908,72.5
v21,book60,time,sec<=900,167,126,41,0.7544910179640718,883.0,5.287425149700598,68.0
v21,score_min60,selector,fallback_score_min60,15,12,3,0.8,4.0,0.26666666666666666,83.0
v21,score_min60,selector,hazard_primary,204,153,51,0.75,804.0,3.9411764705882355,68.0
v21,score_min60,split,holdout,44,35,9,0.7954545454545454,277.0,6.295454545454546,70.0
v21,score_min60,split,train,131,94,37,0.7175572519083969,83.0,0.6335877862595419,68.0
v21,score_min60,split,validation,44,36,8,0.8181818181818182,448.0,10.181818181818182,68.5
v21,score_min60,side,no,101,79,22,0.7821782178217822,698.0,6.910891089108911,68.0
v21,score_min60,side,yes,118,86,32,0.7288135593220338,110.0,0.9322033898305084,69.0
v21,score_min60,hour,0,7,5,2,0.7142857142857143,-10.0,-1.4285714285714286,71.0
v21,score_min60,hour,1,8,6,2,0.75,40.0,5.0,66.0
v21,score_min60,hour,10,11,9,2,0.8181818181818182,98.0,8.909090909090908,70.0
v21,score_min60,hour,11,12,11,1,0.9166666666666666,250.0,20.833333333333332,67.5
v21,score_min60,hour,12,12,10,2,0.8333333333333334,115.0,9.583333333333334,71.0
v21,score_min60,hour,13,12,8,4,0.6666666666666666,-84.0,-7.0,70.5
v21,score_min60,hour,14,12,9,3,0.75,49.0,4.083333333333333,68.5
v21,score_min60,hour,15,12,7,5,0.5833333333333334,-181.0,-15.083333333333334,70.0
v21,score_min60,hour,16,9,7,2,0.7777777777777778,76.0,8.444444444444445,66.0
v21,score_min60,hour,17,8,6,2,0.75,35.0,4.375,68.5
v21,score_min60,hour,18,8,5,3,0.625,-81.0,-10.125,71.5
v21,score_min60,hour,19,8,6,2,0.75,22.0,2.75,69.0
v21,score_min60,hour,2,8,4,4,0.5,-166.0,-20.75,68.0
v21,score_min60,hour,20,8,5,3,0.625,-69.0,-8.625,67.0
v21,score_min60,hour,21,8,7,1,0.875,125.0,15.625,68.0
v21,score_min60,hour,22,8,7,1,0.875,112.0,14.0,71.0
v21,score_min60,hour,23,8,8,0,1.0,230.0,28.75,69.5
v21,score_min60,hour,3,8,4,4,0.5,-157.0,-19.625,65.5
v21,score_min60,hour,4,10,9,1,0.9,175.0,17.5,69.0
v21,score_min60,hour,5,12,10,2,0.8333333333333334,141.0,11.75,69.0
v21,score_min60,hour,6,8,5,3,0.625,-38.0,-4.75,63.5
v21,score_min60,hour,7,8,7,1,0.875,152.0,19.0,66.5
v21,score_min60,hour,8,6,3,3,0.5,-153.0,-25.5,74.0
v21,score_min60,hour,9,8,7,1,0.875,127.0,15.875,70.0
v21,score_min60,ask,ask<=60,12,11,1,0.9166666666666666,366.0,30.5,60.0
v21,score_min60,ask,ask<=70,120,89,31,0.7416666666666667,718.0,5.983333333333333,66.0
v21,score_min60,ask,ask<=80,78,57,21,0.7307692307692307,-274.0,-3.5128205128205128,74.0
v21,score_min60,ask,ask<=95,9,8,1,0.8888888888888888,-2.0,-0.2222222222222222,89.0
v21,score_min60,time,sec<=300,9,7,2,0.7777777777777778,-16.0,-1.7777777777777777,78.0
v21,score_min60,time,sec<=600,44,32,12,0.7272727272727273,-78.0,-1.7727272727272727,73.5
v21,score_min60,time,sec<=900,166,126,40,0.7590361445783133,902.0,5.433734939759036,68.0
