rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND position_seconds<=180,9,0.16981132075471697,-27.77,3.9200000000000017,7,2,-8.830000000000002,-15.66,-3.2800000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,5,0.09433962264150944,-27.820000000000004,3.8699999999999974,3,2,-8.62,-15.919999999999998,-3.2800000000000002,2,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-27.87,3.8200000000000003,6,1,-8.830000000000002,-15.760000000000002,-3.2800000000000002,6,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms>=500,14,0.2641509433962264,-27.909999999999997,3.7800000000000047,9,5,-10.309999999999999,-16.290000000000003,-1.3099999999999998,4,5,5,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,3,0.05660377358490566,-27.960002000000003,3.7299979999999984,2,1,-11.6,-13.080002,-3.2800000000000002,0,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,4,0.07547169811320754,-28.330000000000002,3.3599999999999994,3,1,-11.6,-13.45,-3.2800000000000002,0,4,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.380000000000003,3.3099999999999987,4,1,-9.790000000000001,-16.810000000000002,-1.78,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.380000000000003,3.3099999999999987,4,1,-9.790000000000001,-16.810000000000002,-1.78,3,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=100,6,0.11320754716981132,-28.390002000000003,3.2999979999999987,4,2,-10.269999999999998,-14.840002000000002,-3.2800000000000002,4,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=4,3,0.05660377358490566,-28.41,3.280000000000001,3,0,-9.049999999999999,-16.810000000000002,-2.55,2,0,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.07547169811320754,-28.41,3.280000000000001,3,1,-9.38,-15.75,-3.2800000000000002,3,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,7,0.1320754716981132,-28.41918,3.2708200000000005,6,1,-9.829180000000001,-16.810000000000002,-1.78,5,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=0,8,0.1509433962264151,-28.44,3.25,5,3,-9.180000000000001,-16.71,-2.55,5,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.11320754716981132,-28.470000000000002,3.219999999999999,5,1,-9.43,-15.760000000000002,-3.2800000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.490000000000002,3.1999999999999993,5,1,-8.5,-16.71,-3.2800000000000002,4,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=75,6,0.11320754716981132,-28.51,3.1799999999999997,5,1,-10.020000000000001,-16.71,-1.78,2,2,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND position_seconds<=45,18,0.33962264150943394,-28.569999999999997,3.1200000000000045,12,6,-9.600000000000001,-15.88,-3.09,10,3,5,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.62,3.0700000000000003,4,0,-9.59,-15.75,-3.2800000000000002,3,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=5,5,0.09433962264150944,-28.820000000000004,2.8699999999999974,4,1,-9.88,-15.66,-3.2800000000000002,2,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.830000000000002,2.8599999999999994,4,0,-8.739999999999998,-16.810000000000002,-3.2800000000000002,4,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4,10,0.18867924528301888,-28.840000000000003,2.849999999999998,6,4,-9.58,-16.71,-2.55,7,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds<=180,10,0.18867924528301888,-28.840000000000003,2.849999999999998,6,4,-9.58,-16.71,-2.55,7,2,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.850000000000005,2.8399999999999963,5,1,-9.809999999999999,-15.760000000000002,-3.2800000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.92,2.7699999999999996,5,1,-8.830000000000002,-16.810000000000002,-3.2800000000000002,6,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.150000000000002,2.539999999999999,3,1,-9.790000000000001,-16.810000000000002,-2.55,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.150000000000002,2.539999999999999,3,1,-9.790000000000001,-16.810000000000002,-2.55,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,8,0.1509433962264151,-29.159180000000003,2.5308199999999985,6,2,-10.56918,-16.810000000000002,-1.78,6,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=5,7,0.1320754716981132,-29.17,2.5199999999999996,4,3,-9.180000000000001,-16.71,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,5,0.09433962264150944,-29.18,2.5100000000000016,3,2,-10.62,-15.280000000000001,-3.2800000000000002,1,4,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,6,0.11320754716981132,-29.229180000000003,2.4608199999999982,5,1,-10.63918,-16.810000000000002,-1.78,4,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.250000000000004,2.4399999999999977,3,2,-10.22,-15.75,-3.2800000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.250000000000004,2.4399999999999977,3,2,-10.22,-15.75,-3.2800000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,3,0.05660377358490566,-29.37,2.3200000000000003,3,0,-10.049999999999999,-16.810000000000002,-2.51,2,0,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.42,2.2699999999999996,5,2,-10.479999999999999,-15.66,-3.2800000000000002,4,3,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.42,2.2699999999999996,2,1,-10.389999999999999,-15.75,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.09433962264150944,-29.450000000000003,2.2399999999999984,4,1,-10.41,-15.760000000000002,-3.2800000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,3,0.05660377358490566,-29.47,2.2200000000000024,3,0,-11.6,-16.810000000000002,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,3,0.05660377358490566,-29.47,2.2200000000000024,3,0,-11.6,-16.810000000000002,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,3,0.05660377358490566,-29.47,2.2200000000000024,3,0,-11.6,-16.810000000000002,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents<=10,5,0.09433962264150944,-29.490000000000002,2.1999999999999993,4,1,-10.999999999999998,-16.71,-1.78,1,2,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,6,0.11320754716981132,-29.51,2.1799999999999997,5,1,-10.919999999999998,-16.810000000000002,-1.78,4,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND position_seconds>=90,3,0.05660377358490566,-29.52,2.1700000000000017,2,1,-10.49,-15.75,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds>=90,3,0.05660377358490566,-29.52,2.1700000000000017,2,1,-10.49,-15.75,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.59,2.1000000000000014,3,0,-10.999999999999998,-16.810000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.59,2.1000000000000014,3,0,-10.999999999999998,-16.810000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.59,2.1000000000000014,3,0,-10.999999999999998,-16.810000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.59,2.1000000000000014,3,0,-10.999999999999998,-16.810000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.59,2.1000000000000014,3,0,-10.999999999999998,-16.810000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.59,2.1000000000000014,3,0,-10.999999999999998,-16.810000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.59,2.1000000000000014,3,0,-10.999999999999998,-16.810000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.59,2.1000000000000014,3,0,-10.999999999999998,-16.810000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-29.59,2.1000000000000014,2,1,-10.569999999999999,-15.739999999999998,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.64,2.0500000000000007,2,1,-9.65,-16.71,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND exit_sigma_t_dollars>=50,3,0.05660377358490566,-29.64,2.0500000000000007,2,1,-9.65,-16.71,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-29.680000000000003,2.009999999999998,3,0,-9.59,-16.810000000000002,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.77,1.9200000000000017,4,3,-9.78,-16.71,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.77,1.9200000000000017,4,3,-9.78,-16.71,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,7,0.1320754716981132,-29.78,1.9100000000000001,4,3,-11.19,-16.810000000000002,-1.78,5,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.01,1.6799999999999997,3,1,-10.020000000000001,-16.71,-3.2800000000000002,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.01,1.6799999999999997,3,1,-10.020000000000001,-16.71,-3.2800000000000002,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=75,4,0.07547169811320754,-30.26,1.4299999999999997,3,1,-10.999999999999998,-16.71,-2.55,1,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND entry_to_exit_loss_cents<=10,6,0.11320754716981132,-30.470000000000002,1.2199999999999989,4,2,-10.999999999999998,-16.71,-2.7599999999999993,1,2,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.61,1.0800000000000018,2,1,-10.62,-16.71,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-30.810000000000002,0.879999999999999,3,1,-11.44,-16.810000000000002,-2.5600000000000005,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.990000000000002,0.6999999999999993,2,1,-10.999999999999998,-16.71,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.990000000000002,0.6999999999999993,2,1,-10.999999999999998,-16.71,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.170000000000005,0.519999999999996,2,1,-11.08,-16.810000000000002,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.170000000000005,0.519999999999996,2,1,-11.08,-16.810000000000002,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.170000000000005,0.519999999999996,2,1,-11.08,-16.810000000000002,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.170000000000005,0.519999999999996,2,1,-11.08,-16.810000000000002,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.170000000000005,0.519999999999996,2,1,-11.08,-16.810000000000002,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.170000000000005,0.519999999999996,2,1,-11.08,-16.810000000000002,-3.2800000000000002,3,0,0,True,True
