entry_dt,market,side,market_result,win,qty,ask_cents,strike,seconds_to_close,btc_close,v28_p_side,v28_edge_cents,v28_fair_side_cents,v28_abs_d_sigma,v28_sigma_t_dollars,history_bars
2026-03-25T23:39:38+00:00,KXBTC15M-26MAR251945-45,no,no,True,10,90.0,71339.97,322.0,71267.48,0.4658889871989895,-46.11110128010105,46.58889871989895,0.08270856093033917,127.07269817989882,2900
2026-03-25T23:52:48+00:00,KXBTC15M-26MAR252000-00,yes,yes,True,10,92.0,71188.71,432.0,71234.84,0.7561266226951094,-18.987337730489052,75.61266226951095,0.5546226460663174,142.02449279463937,2914
2026-03-26T00:09:43+00:00,KXBTC15M-26MAR252015-15,no,no,True,10,90.0,71306.26,317.0,71249.22,0.7756832620546705,-15.13167379453294,77.56832620546706,0.5970392209265848,119.62363191007253,2932
2026-03-26T00:37:36+00:00,KXBTC15M-26MAR252045-45,yes,yes,True,10,90.0,71256.87,444.0,71353.15,0.47702258291534194,-44.99774170846581,47.70225829153419,0.053965437129951555,141.75739893614843,2961
2026-03-26T00:53:34+00:00,KXBTC15M-26MAR252100-00,no,no,True,10,90.0,71318.84,386.0,71220.54,0.38785112774638997,-53.91488722536101,38.785112774638996,0.26517393510091225,129.386773956275,2978
2026-03-26T01:42:40+00:00,KXBTC15M-26MAR252145-45,no,no,True,10,90.0,71285.25,140.0,71257.81,0.8718191665388726,-5.518083346112744,87.18191665388726,0.8497891535218738,76.14830070708916,3028
2026-03-26T01:57:52+00:00,KXBTC15M-26MAR252200-00,yes,yes,True,10,91.0,71231.72,128.0,71250.19,0.6607212649341835,-27.52787350658165,66.07212649341835,0.3645664746675022,71.56445206266301,3044
2026-03-26T02:07:12+00:00,KXBTC15M-26MAR252215-15,no,no,True,10,90.0,71254.53,468.0,71181.25,0.5153879479529538,-41.16120520470462,51.53879479529538,0.033525574586862006,129.45341141736213,3055
2026-03-26T02:17:46+00:00,KXBTC15M-26MAR252230-30,no,no,True,10,90.0,71061.56,734.0,70977.05,0.13664352581662986,-79.03564741833702,13.664352581662985,0.8194858801212848,146.05498752740937,3066
2026-03-26T02:33:02+00:00,KXBTC15M-26MAR252245-45,no,no,True,10,90.0,70889.77,718.0,70713.49,0.22380407318075857,-70.31959268192415,22.380407318075857,0.582861006492383,149.7441054175914,3083
2026-03-26T02:56:22+00:00,KXBTC15M-26MAR252300-00,yes,yes,True,10,90.0,70832.07,218.0,70860.78,0.04514012117859112,-88.18598788214089,4.514012117859112,1.4270650859590772,83.09361721950373,3107
2026-03-26T03:22:50+00:00,KXBTC15M-26MAR252330-30,no,no,True,10,93.0,70920.85,430.0,70851.56,0.7481719075252125,-20.682809247478758,74.81719075252124,0.5430678409049718,110.61233141683725,3134
2026-03-26T03:36:05+00:00,KXBTC15M-26MAR252345-45,yes,yes,True,10,90.0,70693.52,535.0,70787.8,0.9430249352215316,1.6024935221531562,94.30249352215316,1.2897743021185488,122.53306624298632,3149
2026-03-26T04:09:58+00:00,KXBTC15M-26MAR260015-15,no,no,True,10,90.0,70861.84,302.0,70818.53,0.8580861244304011,-6.891387556959896,85.8086124430401,0.8202191829154172,90.26855448177048,3183
2026-03-26T04:24:10+00:00,KXBTC15M-26MAR260030-30,yes,yes,True,10,90.0,70729.65,350.0,70781.91,0.8938476959169884,-3.315230408301159,89.38476959169884,0.9341147270458602,95.14891204112352,3199
2026-03-26T04:55:11+00:00,KXBTC15M-26MAR260100-00,no,no,True,10,90.0,70837.84,289.0,70782.65,0.8061596347173742,-12.084036528262583,80.61596347173742,0.6781167159880164,82.47842691578983,3231
2026-03-26T05:05:48+00:00,KXBTC15M-26MAR260115-15,no,no,True,10,90.0,70753.36,552.0,70722.65,0.3823629794458908,-54.46370205541092,38.23629794458908,0.2578013440551345,113.61461324937667,3242
2026-03-26T05:28:43+00:00,KXBTC15M-26MAR260130-30,yes,yes,True,10,90.0,70526.77,77.0,70531.14,0.9997073809900904,7.270738099009041,99.97073809900904,4.346877703654607,45.062229341144196,3266
2026-03-26T05:40:39+00:00,KXBTC15M-26MAR260145-45,no,no,True,10,90.0,70553.92,261.0,70523.07,0.6204434396840303,-30.655656031596973,62.04434396840303,0.2762582995512956,82.45906109245796,3279
2026-03-26T05:51:29+00:00,KXBTC15M-26MAR260200-00,no,no,True,10,91.0,70345.27,511.0,70259.94,0.043959326637041385,-89.20406733629585,4.395932663704139,1.4417476145805228,123.32255535011508,3291
2026-03-26T09:08:48+00:00,KXBTC15M-26MAR260515-15,yes,yes,True,10,91.0,69991.38,372.0,70021.51,0.9941459291460726,5.814592914607255,99.41459291460725,2.661364728086134,100.91063324233922,3489
2026-03-26T09:31:01+00:00,KXBTC15M-26MAR260545-45,no,no,True,10,90.0,69999.78,839.0,69863.02,0.4440955134899054,-48.29044865100946,44.40955134899054,0.14048262506433343,154.681050343733,3513
2026-03-26T09:55:43+00:00,KXBTC15M-26MAR260600-00,yes,yes,True,10,91.0,69474.97,257.0,69555.99,0.9992511177245896,6.325111772458962,99.92511177245896,4.010124199066155,96.76757644822294,3538
2026-03-26T10:13:23+00:00,KXBTC15M-26MAR260615-15,no,no,True,10,90.0,69565.62,97.0,69545.58,0.5698722834274457,-35.71277165725544,56.987228342744565,0.16043807270516292,60.023159326322485,3557
2026-03-26T10:21:15+00:00,KXBTC15M-26MAR260630-30,yes,yes,True,10,90.0,69537.26,525.0,69611.97,0.5296073674237689,-39.739263257623115,52.96073674237689,0.06000981964029175,138.643976100551,3566
2026-03-26T10:38:05+00:00,KXBTC15M-26MAR260645-45,no,no,True,10,90.0,69648.61,415.0,69579.08,0.6383400017573494,-28.865999824265057,63.83400017573494,0.32042287596747165,114.34888938366248,3584
2026-03-26T10:56:32+00:00,KXBTC15M-26MAR260700-00,no,no,True,10,90.0,69507.66,208.0,69463.65,0.11530296168823628,-81.16970383117638,11.530296168823629,0.8801489190718351,81.14535898687977,3603
2026-03-26T11:21:03+00:00,KXBTC15M-26MAR260730-30,no,no,True,10,90.0,69531.04,537.0,69427.93,0.722649251906627,-20.435074809337305,72.2649251906627,0.5073597060202683,132.82489563195088,3629
2026-03-26T11:38:20+00:00,KXBTC15M-26MAR260745-45,yes,yes,True,10,92.0,69290.21,400.0,69372.15,0.9337618736467898,-1.2238126353210306,93.37618736467897,1.167155349615274,117.99628905045317,3647
2026-03-26T11:56:08+00:00,KXBTC15M-26MAR260800-00,no,no,True,10,91.0,69378.43,232.0,69312.66,0.5276793675696958,-40.83206324303042,52.76793675696958,0.0716995405832196,87.58772997589601,3666
2026-03-26T12:08:38+00:00,KXBTC15M-26MAR260815-15,yes,yes,True,10,90.0,69253.98,382.0,69297.67,0.7511220047248107,-17.58779952751892,75.11220047248108,0.5343200579939659,109.82181769539754,3679
2026-03-26T12:28:51+00:00,KXBTC15M-26MAR260830-30,yes,yes,True,10,92.0,69354.94,69.0,69352.0,0.050153668271965345,-89.58463317280346,5.015366827196535,1.3077259159180918,43.79358036947486,3700
2026-03-26T12:35:10+00:00,KXBTC15M-26MAR260845-45,no,no,True,10,91.0,69391.25,590.0,69284.01,0.632590123647752,-30.3409876352248,63.2590123647752,0.3058326639527179,128.33815555446392,3708
2026-03-26T12:55:26+00:00,KXBTC15M-26MAR260900-00,yes,yes,True,10,90.0,69343.84,274.0,69377.01,0.1921149691342422,-73.48850308657579,19.21149691342422,0.6749757329744758,88.64022375492456,3729
2026-03-26T13:13:41+00:00,KXBTC15M-26MAR260915-15,yes,yes,True,10,91.0,69415.91,79.0,69409.65,0.13467985727736417,-80.13201427226358,13.467985727736417,0.8211096143011907,47.37491721262424,3748
2026-03-26T13:26:07+00:00,KXBTC15M-26MAR260930-30,no,no,True,10,90.0,69437.39,233.0,69378.0,0.6463722200593589,-28.062777994064103,64.6372220059359,0.34309886734397754,80.8513307395859,3762
2026-03-26T13:51:31+00:00,KXBTC15M-26MAR261000-00,yes,yes,True,10,90.0,69416.54,509.0,69621.57,0.376349187943109,-55.065081205689104,37.6349187943109,0.2773510306144863,138.9574789558421,3788
2026-03-26T14:27:09+00:00,KXBTC15M-26MAR261030-30,yes,yes,True,10,91.0,69556.56,171.0,69597.28,0.8206260104838556,-11.53739895161444,82.06260104838556,0.7122588211461506,91.27300086701167,3825
2026-03-26T15:07:19+00:00,KXBTC15M-26MAR261115-15,no,no,True,10,90.0,69462.0,461.0,69321.35,0.10101545784321486,-82.59845421567852,10.101545784321486,0.9285158791870234,145.6948696649597,3866
2026-03-26T15:52:02+00:00,KXBTC15M-26MAR261200-00,yes,yes,True,10,91.0,68917.33,478.0,69053.09,0.9946428986860605,5.864289868606045,99.46428986860604,2.674505100907202,151.0634621197615,3912
2026-03-26T16:10:43+00:00,KXBTC15M-26MAR261215-15,no,no,True,10,92.0,69040.09,257.0,68955.55,0.4493896327126551,-49.661036728734494,44.93896327126551,0.1209204045462312,107.50873724566264,3931
2026-03-26T16:27:07+00:00,KXBTC15M-26MAR261230-30,no,no,True,10,90.0,68964.88,173.0,68879.2,0.5372088525229032,-38.97911474770969,53.720885252290316,0.10920286322511122,85.43732027216949,3949
2026-03-26T17:26:33+00:00,KXBTC15M-26MAR261330-30,yes,yes,True,10,92.0,68901.96,207.0,68929.16,0.39770627199258085,-54.829372800741915,39.77062719925809,0.25202712129716764,90.30774101955787,4009
2026-03-26T17:40:06+00:00,KXBTC15M-26MAR261345-45,no,no,True,10,90.0,69019.93,294.0,68962.06,0.8708656677837284,-5.613433221627159,87.08656677837284,0.8500792037621724,106.77828559770808,4024
2026-03-26T18:38:45+00:00,KXBTC15M-26MAR261445-45,yes,yes,True,10,90.0,68165.77,375.0,68223.43,0.9999252169231361,7.292521692313603,99.9925216923136,5.402105579302148,147.40363517716725,4083
2026-03-26T18:52:54+00:00,KXBTC15M-26MAR261500-00,yes,yes,True,10,90.0,68290.66,426.0,68338.0,0.3183903189604371,-60.86096810395629,31.839031896043714,0.41739358457001635,161.0709950639715,4098
2026-03-26T19:36:32+00:00,KXBTC15M-26MAR261545-45,yes,yes,True,10,90.0,68358.27,508.0,68402.5,0.45542232674386907,-47.157767325613094,45.54223267438691,0.12939216902247605,156.65553915000123,4143
2026-03-26T20:43:50+00:00,KXBTC15M-26MAR261645-45,yes,yes,True,10,90.0,69096.26,70.0,69104.43,1e-08,-92.699999,1e-06,8.449382689387122,82.10777349112078,4211
2026-03-26T20:53:38+00:00,KXBTC15M-26MAR261700-00,no,no,True,10,90.0,69120.75,382.0,69027.36,0.5332705074989519,-39.37294925010482,53.327050749895186,0.08156606715792783,200.0832033302314,4222
2026-03-26T21:22:58+00:00,KXBTC15M-26MAR261730-30,yes,yes,True,10,90.0,68931.19,422.0,68995.41,0.7414201896545687,-18.55798103454313,74.14201896545687,0.5311876302656561,181.04713762235386,4252
2026-03-26T21:56:54+00:00,KXBTC15M-26MAR261800-00,no,no,True,10,93.0,68958.16,186.0,68908.74,0.3639250362152243,-59.10749637847757,36.39250362152243,0.31000294059714967,120.16015050775455,4287
2026-03-26T23:42:04+00:00,KXBTC15M-26MAR261945-45,yes,yes,True,10,90.0,68664.49,176.0,68697.15,0.9855317529626709,5.853175296267099,98.5531752962671,2.157064662469793,113.23258141011821,4394
2026-03-26T23:52:08+00:00,KXBTC15M-26MAR262000-00,yes,yes,True,10,90.0,68704.09,472.0,68760.4,0.4882226682440974,-43.877733175590265,48.82226682440974,0.03767038738870952,184.22958936924468,4405
2026-03-27T00:08:59+00:00,KXBTC15M-26MAR262015-15,yes,yes,True,10,90.0,68787.3,361.0,68800.05,0.4293397470102265,-49.766025298977354,42.93397470102265,0.1674682782286683,160.62743514493133,4422
2026-03-27T00:22:33+00:00,KXBTC15M-26MAR262030-30,no,no,True,10,90.0,68892.62,447.0,68865.19,0.7383639739876271,-18.863602601237286,73.83639739876271,0.5195068614379902,178.18821438423265,4437
2026-03-27T00:56:32+00:00,KXBTC15M-26MAR262100-00,yes,yes,True,10,90.0,68672.229999,208.0,68714.58,0.9678011073282625,4.080110732826259,96.78011073282626,1.5801731971934134,122.11319704872903,4472
2026-03-27T01:25:01+00:00,KXBTC15M-26MAR262130-30,yes,yes,True,10,90.0,68815.49,299.0,68873.69,0.18137153188512184,-74.56284681148782,18.137153188512183,0.6977053241062405,144.63125980766887,4502
2026-03-27T01:54:29+00:00,KXBTC15M-26MAR262200-00,yes,yes,True,10,90.0,68856.46,331.0,68890.47,0.5486433541137958,-37.83566458862042,54.864335411379585,0.11617225517777022,148.31424227437154,4532
2026-03-27T02:09:56+00:00,KXBTC15M-26MAR262215-15,yes,yes,True,10,92.0,68994.55,304.0,69012.21,0.1564131633274163,-78.95868366725836,15.641316332741631,0.7612106887301601,136.7295566666653,4548
2026-03-27T03:06:13+00:00,KXBTC15M-26MAR262315-15,no,no,True,10,90.0,68859.55,527.0,68787.28,0.12086318304170673,-80.61368169582933,12.086318304170673,0.8482759780227199,179.96501605037164,4606
2026-03-27T03:26:27+00:00,KXBTC15M-26MAR262330-30,yes,yes,True,10,91.0,68721.27,213.0,68751.58,0.7697081801791416,-16.629181982085846,76.97081801791416,0.5720097462788272,115.4001316051319,4627
2026-03-27T03:40:07+00:00,KXBTC15M-26MAR262345-45,yes,yes,True,10,90.0,68793.95,293.0,68837.81,0.3611217459352764,-56.58782540647236,36.11217459352764,0.3145814822614501,134.68688524005822,4642
2026-03-27T03:55:07+00:00,KXBTC15M-26MAR270000-00,no,no,True,10,90.0,68831.98,293.0,68796.65,0.48143915802342563,-44.55608419765744,48.14391580234256,0.04359504340512741,133.73079929807005,4658
2026-03-27T04:01:16+00:00,KXBTC15M-26MAR270015-15,no,no,True,10,90.0,68727.81,824.0,68598.1,0.35936430257004504,-56.7635697429955,35.9364302570045,0.3037766268467067,226.61387979245322,4665
2026-03-27T04:20:59+00:00,KXBTC15M-26MAR270030-30,yes,yes,True,10,90.0,68357.07,541.0,68452.35,0.9603434008490386,3.33434008490386,96.03434008490386,1.442160283319755,167.1312147392966,4685
2026-03-27T04:39:31+00:00,KXBTC15M-26MAR270045-45,yes,yes,True,10,90.0,68492.39,329.0,68535.73,0.3643872884021206,-56.261271159787945,36.43872884021206,0.3068898284575389,130.47027397825113,4705
2026-03-27T05:09:10+00:00,KXBTC15M-26MAR270115-15,yes,yes,True,10,92.0,68544.979999,350.0,68611.49,0.4727552628319753,-47.32447371680247,47.27552628319753,0.071635298530852,129.12627140128598,4736
2026-03-27T05:22:06+00:00,KXBTC15M-26MAR270130-30,no,no,True,10,90.0,68756.55,474.0,68663.37,0.9087806720949628,-1.8219327905037204,90.87806720949628,0.9673105279188934,149.96218464827936,4750
2026-03-27T05:58:45+00:00,KXBTC15M-26MAR270200-00,yes,yes,True,10,92.0,68577.71,75.0,68581.0,0.9740935000978633,2.8093500097863373,97.40935000978634,1.6245270903375792,52.729191473309726,4787
2026-03-27T06:09:52+00:00,KXBTC15M-26MAR270215-15,yes,yes,True,10,91.0,68591.82,308.0,68633.93,0.45492422248062947,-48.10757775193706,45.492422248062944,0.10264400763186393,105.41287552619015,4799
2026-03-27T06:27:04+00:00,KXBTC15M-26MAR270230-30,yes,yes,True,10,91.0,68704.59,176.0,68730.4,0.06161608877297284,-87.43839112270271,6.161608877297284,1.1415532022859072,61.898122539107355,4818
2026-03-27T06:39:39+00:00,KXBTC15M-26MAR270245-45,no,no,True,10,90.0,68785.95,321.0,68722.46,0.8194145928807199,-10.758540711928003,81.941459288072,0.6736020291838967,82.46709123977043,4831
2026-03-27T06:55:01+00:00,KXBTC15M-26MAR270300-00,no,no,True,10,90.0,68707.21,299.0,68654.98,0.4233398199507721,-50.36601800492279,42.33398199507721,0.19151305986751072,79.6290342316602,4848
2026-03-27T07:20:42+00:00,KXBTC15M-26MAR270330-30,yes,yes,True,10,90.0,68790.79,558.0,68870.83,0.056368496246408696,-87.06315037535913,5.6368496246408695,1.1983548519866432,113.33037102895746,4874
2026-03-27T07:33:45+00:00,KXBTC15M-26MAR270345-45,no,no,True,10,90.0,68887.38,675.0,68850.37,0.5688941278873416,-35.81058721126584,56.88941278873416,0.1316764309934079,125.68688166245524,4888
2026-03-27T07:56:23+00:00,KXBTC15M-26MAR270400-00,no,no,True,10,91.0,68563.259999,217.0,68487.99,0.0016514641233994487,-93.43485358766004,0.16514641233994487,3.7474444582173114,76.61487827269202,4912
2026-03-27T08:14:35+00:00,KXBTC15M-26MAR270415-15,no,no,True,10,90.0,68449.31,25.0,68436.71,0.03769404969177159,-88.93059503082284,3.769404969177159,1.4308993908753616,27.031949448482774,4931
2026-03-27T08:23:30+00:00,KXBTC15M-26MAR270430-30,no,no,True,10,93.0,68442.21,390.0,68343.5,0.5150141864033635,-43.99858135966365,51.50141864033635,0.050740768988468715,108.39410024018207,4941
2026-03-27T08:35:47+00:00,KXBTC15M-26MAR270445-45,no,no,True,10,95.0,68212.78,553.0,68181.34,0.08620013165560159,-88.77998683443985,8.62001316556016,0.996484003039149,131.18123281590258,4954
2026-03-27T08:51:28+00:00,KXBTC15M-26MAR270500-00,yes,yes,True,10,90.0,67780.369999,512.0,67840.61,0.9933774374361047,6.637743743610475,99.33774374361047,2.7170150497844388,147.57739418182692,4971
2026-03-27T09:05:50+00:00,KXBTC15M-26MAR270515-15,no,no,True,10,90.0,67894.56,550.0,67772.38,0.6562798701725666,-27.072012982743342,65.62798701725666,0.35271720502687237,152.95539664952497,4986
2026-03-27T09:24:50+00:00,KXBTC15M-26MAR270530-30,yes,yes,True,10,91.0,67735.2,310.0,67790.89,0.656076615002527,-27.992338499747298,65.6076615002527,0.3251787861738999,114.33710186778407,5006
2026-03-27T09:34:50+00:00,KXBTC15M-26MAR270545-45,no,no,True,10,90.0,67883.27,610.0,67835.34,0.7877092045693561,-13.929079543064386,78.77092045693561,0.610305525295582,151.366809198169,5017
2026-03-27T10:13:50+00:00,KXBTC15M-26MAR270615-15,no,no,True,10,90.0,67670.009999,70.0,67675.16,0.0028179039380460402,-92.4182096061954,0.281790393804604,3.300074283870106,50.09887256419781,5057
2026-03-27T10:23:27+00:00,KXBTC15M-26MAR270630-30,yes,yes,True,10,91.0,67626.72,393.0,67675.16,0.6936505362996656,-24.234946370033448,69.36505362996655,0.40516747855114,119.55549881056966,5068
2026-03-27T10:35:41+00:00,KXBTC15M-26MAR270645-45,no,no,True,10,92.0,67730.07,559.0,67641.77,0.678629300104062,-26.7370699895938,67.8629300104062,0.3890193695481262,141.14978404233543,5081
2026-03-27T10:53:42+00:00,KXBTC15M-26MAR270700-00,no,no,True,10,90.0,66948.649999,378.0,66833.91,0.0007689351604822647,-92.62310648395177,0.07689351604822647,4.438049614050622,156.17671303304564,5100
2026-03-27T11:13:08+00:00,KXBTC15M-26MAR270715-15,yes,yes,True,10,95.0,66468.77,112.0,66493.43,0.9979714834983421,2.397148349834202,99.7971483498342,3.7579669852804587,97.1642383848002,5121
2026-03-27T11:26:24+00:00,KXBTC15M-26MAR270730-30,yes,yes,True,10,92.0,66583.19,216.0,66637.81,0.19896797951237571,-74.70320204876242,19.89679795123757,0.6578030917405135,136.45420814686187,5135
2026-03-27T11:43:21+00:00,KXBTC15M-26MAR270745-45,yes,yes,True,10,90.0,66675.979999,99.0,66704.13,0.29945434067207777,-62.754565932792225,29.945434067207778,0.447075296243214,85.37711504247437,5153
2026-03-27T11:57:05+00:00,KXBTC15M-26MAR270800-00,no,no,True,10,93.0,66731.58,175.0,66665.15,0.6061733792617092,-34.88266207382908,60.61733792617092,0.2504779448740062,109.59048715368856,5168
2026-03-27T12:25:54+00:00,KXBTC15M-26MAR270830-30,no,no,True,10,90.0,66640.74,246.0,66580.1,0.4108531669945059,-51.61468330054941,41.085316699450594,0.18996735692848152,128.49576050678414,5197
2026-03-27T12:43:08+00:00,KXBTC15M-26MAR270845-45,yes,yes,True,10,91.0,66517.979999,112.0,66550.89,0.8341804984691576,-10.181950153084236,83.41804984691576,0.7188917167479996,86.41078976540568,5216
2026-03-27T12:58:47+00:00,KXBTC15M-26MAR270900-00,yes,yes,True,10,94.0,66572.979999,73.0,66566.78,0.36063869390910025,-60.33613060908997,36.06386939091003,0.3163310726453548,69.83189737028772,5232
2026-03-27T13:10:14+00:00,KXBTC15M-26MAR270915-15,no,no,True,10,90.0,66598.83,286.0,66532.11,0.5988517351411435,-32.814826485885646,59.885173514114356,0.23268344188731999,137.7407852490146,5245
2026-03-27T13:32:03+00:00,KXBTC15M-26MAR270945-45,no,no,True,10,90.0,66670.289999,777.0,66409.65,0.7840932710372719,-14.290672896272806,78.4093271037272,0.6067738125867432,227.72900895462755,5268
2026-03-27T13:51:00+00:00,KXBTC15M-26MAR271000-00,no,no,True,10,90.0,66531.69,540.0,66257.61,0.7887101762965016,-13.82898237034983,78.87101762965017,0.6111990732026498,199.67307764477655,5288
2026-03-27T14:06:31+00:00,KXBTC15M-26MAR271015-15,yes,yes,True,10,90.0,66138.75,509.0,66290.2,0.7910836722929424,-13.591632770705754,79.10836722929425,0.5986366953153593,198.55114283862207,5304
2026-03-27T14:20:42+00:00,KXBTC15M-26MAR271030-30,no,no,True,10,90.0,66270.69,558.0,66080.0,0.46040372754033054,-46.659627245966945,46.04037275403306,0.09165056109589394,212.8737649470739,5319
2026-03-27T14:52:39+00:00,KXBTC15M-26MAR271100-00,yes,yes,True,10,90.0,65853.58,441.0,65980.96,0.9398860394158506,1.2886039415850545,93.98860394158505,1.1893995210387962,190.36496651877567,5352
2026-03-27T15:14:04+00:00,KXBTC15M-26MAR271115-15,yes,yes,True,10,90.0,66172.11,56.0,66176.38,0.0050649082076536945,-92.19350917923464,0.5064908207653694,2.8383252685579494,67.3460516021515,5375
2026-03-27T15:35:00+00:00,KXBTC15M-26MAR271145-45,yes,yes,True,10,90.0,66235.759999,600.0,66469.97,0.391567779490606,-53.543222050939406,39.1567779490606,0.24806515874506996,239.37258783294234,5397
2026-03-27T16:05:17+00:00,KXBTC15M-26MAR271215-15,no,no,True,10,90.0,66095.619999,583.0,65893.94,0.034385707055087145,-89.2614292944913,3.4385707055087145,1.5346035945733518,243.93921813018764,5428
2026-03-27T17:06:56+00:00,KXBTC15M-26MAR271315-15,yes,yes,True,2,91.0,65944.97,484.0,65974.53,0.3948805031536214,-54.51194968463786,39.48805031536214,0.24180125252924756,211.04109042539554,5490
2026-03-27T17:21:11+00:00,KXBTC15M-26MAR271330-30,no,no,True,10,90.0,66140.179999,529.0,65960.66,0.8426278966505465,-8.437210334945345,84.26278966505465,0.7354723427802071,225.22940614437888,5506
2026-03-27T17:42:03+00:00,KXBTC15M-26MAR271345-45,no,no,True,10,90.0,65852.899999,177.0,65777.91,0.12285408962465938,-80.41459103753407,12.285408962465938,0.841214167990805,128.10055405674083,5528
2026-03-27T17:58:34+00:00,KXBTC15M-26MAR271400-00,no,no,True,10,90.0,65633.8,86.0,65584.41,0.027174863747066125,-89.9825136252934,2.7174863747066125,1.6052446883604203,89.774475533193,5545
2026-03-27T18:43:15+00:00,KXBTC15M-26MAR271445-45,yes,yes,True,10,90.0,65717.229999,105.0,65736.01,0.0418634467715263,-88.51365532284737,4.18634467715263,1.3858100453982098,95.84286060059104,5591
2026-03-27T18:57:19+00:00,KXBTC15M-26MAR271500-00,yes,yes,True,10,91.0,65770.17,161.0,65833.67,0.3795990731653473,-55.64009268346527,37.95990731653473,0.28722257808577056,118.93215438586661,5606
2026-03-27T19:05:56+00:00,KXBTC15M-26MAR271515-15,no,no,True,10,90.0,65807.46,544.0,65766.9,0.443390956583377,-48.3609043416623,44.339095658337705,0.11988016034617119,218.6350095320753,5615
2026-03-27T19:20:56+00:00,KXBTC15M-26MAR271530-30,yes,yes,True,10,90.0,65710.539999,544.0,65917.65,0.6211667084142646,-30.583329158573545,62.116670841426455,0.25698235987886103,219.31466823855615,5631
2026-03-27T19:55:13+00:00,KXBTC15M-26MAR271600-00,yes,yes,True,10,92.0,65873.69,287.0,65952.06,0.6229097290849971,-32.30902709150029,62.29097290849971,0.2777447012842586,158.2748466369512,5667
2026-03-27T20:11:39+00:00,KXBTC15M-26MAR271615-15,no,no,True,10,90.0,66046.399999,201.0,66051.31,0.8296288950649839,-9.7371104935016,82.9628895064984,0.7101902003789686,132.8376524340411,5684
2026-03-27T20:25:14+00:00,KXBTC15M-26MAR271630-30,no,no,True,10,90.0,65959.8,286.0,66018.71,0.2204350232955612,-70.65649767044388,22.04350232955612,0.5879220028925464,155.64989837048148,5699
2026-03-27T20:42:42+00:00,KXBTC15M-26MAR271645-45,yes,yes,True,10,90.0,65834.539999,138.0,65908.87,0.9851069792678384,5.810697926783848,98.51069792678385,1.9707780876722805,93.45040020083245,5717
2026-03-27T20:49:04+00:00,KXBTC15M-26MAR271700-00,yes,yes,True,10,90.0,65845.35,656.0,66021.99,0.6502256415866512,-27.67743584133488,65.02256415866512,0.32112013671824113,197.80758892651932,5725
2026-03-27T21:08:48+00:00,KXBTC15M-26MAR271715-15,yes,yes,True,10,90.0,65984.2,372.0,66091.85,0.6173884820622175,-30.961151793778246,61.73884820622175,0.262171587449055,144.14224046055898,5745
2026-03-27T21:37:25+00:00,KXBTC15M-26MAR271745-45,no,no,True,10,90.0,66101.52,455.0,66105.63,0.523669813013568,-40.33301869864321,52.366981301356795,0.06166406618576742,156.8174237953541,5775
2026-03-27T21:55:42+00:00,KXBTC15M-26MAR271800-00,no,no,True,10,90.0,66069.52,258.0,66090.47,0.3600898913423145,-56.691010865768554,36.00898913423145,0.30727749285007655,117.5159288923871,5794
2026-03-27T22:06:27+00:00,KXBTC15M-26MAR271815-15,no,no,True,10,90.0,66013.81,513.0,66003.57,0.28235507330298126,-64.46449266970188,28.235507330298127,0.4630109760678693,165.5684291785914,5806
2026-03-27T22:25:51+00:00,KXBTC15M-26MAR271830-30,no,no,True,10,90.0,65964.96,249.0,66019.09,0.3461897868953484,-58.08102131046516,34.61897868953484,0.3363696577851238,114.7844316703055,5826
2026-03-27T23:23:08+00:00,KXBTC15M-26MAR271930-30,yes,yes,True,10,90.0,66044.75,412.0,66125.82,0.4243852899776444,-50.26147100223556,42.43852899776444,0.1776847450094974,144.41307270712488,5885
2026-03-27T23:39:01+00:00,KXBTC15M-26MAR271945-45,yes,yes,True,10,90.0,66140.85,359.0,66234.2,0.4540008175668033,-47.29991824331967,45.400081756680336,0.11299092227147685,133.01953553301487,5902
2026-03-27T23:52:12+00:00,KXBTC15M-26MAR272000-00,yes,yes,True,10,90.0,66234.899999,468.0,66339.73,0.4969559115121348,-43.004408848786525,49.69559115121348,0.004611529020253372,151.79325489001624,5916
2026-03-28T00:10:45+00:00,KXBTC15M-26MAR272015-15,no,no,True,10,90.0,66350.34,255.0,66365.03,0.5437012521179643,-38.329874788203576,54.37012521179643,0.09701195394134059,109.3679651727873,5935
2026-03-28T00:22:52+00:00,KXBTC15M-26MAR272030-30,yes,yes,True,10,90.0,66256.58,428.0,66360.28,0.8559008285761889,-7.109917142381119,85.59008285761888,0.7682000672791968,141.17416102826468,5948
2026-03-28T00:31:33+00:00,KXBTC15M-26MAR272045-45,yes,yes,True,10,92.0,66299.45,807.0,66413.42,0.6471886132029347,-29.88113867970653,64.71886132029347,0.3156582354995426,192.70842056040667,5958
2026-03-28T00:58:10+00:00,KXBTC15M-26MAR272100-00,no,no,True,10,90.0,66415.17,110.0,66448.35,0.5088084847781573,-41.81915152218427,50.88084847781573,0.026089177455476235,67.07762262672131,5986
2026-03-28T01:07:34+00:00,KXBTC15M-26MAR272115-15,no,no,True,10,90.0,66387.49,446.0,66392.34,0.2860923229796234,-64.09076770203767,28.60923229796234,0.4525055742048885,134.49558076039077,5996
2026-03-28T01:20:17+00:00,KXBTC15M-26MAR272130-30,yes,yes,True,10,91.0,66108.429999,583.0,66255.49,0.9818212411413318,4.5821241141331885,98.18212411413319,1.8786232319565812,151.1266315515033,6010
