rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_position_seconds<=90 AND entry_to_exit_loss_cents>=10,35,0.5737704918032787,-27.580000000000002,9.52,21,14,-16.64,-6.32,-4.62,21,6,8,True,True
suppress_collapse_exit_if_position_seconds<=45 AND entry_to_exit_loss_cents>=15,15,0.2459016393442623,-27.66,9.440000000000001,10,5,-15.959999999999997,-9.1,-2.6000000000000005,9,3,3,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=75,22,0.36065573770491804,-27.700000000000003,9.399999999999999,16,6,-16.78,-5.66,-5.260000000000001,14,2,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=8,9,0.14754098360655737,-27.820000000000007,9.279999999999994,9,0,-13.339999999999998,-11.299999999999999,-3.1800000000000006,5,0,4,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds<=180,24,0.39344262295081966,-27.84,9.260000000000002,16,8,-15.379999999999999,-6.8,-5.660000000000001,14,2,8,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents>=15,29,0.47540983606557374,-27.96,9.14,15,14,-17.560000000000002,-5.080000000000001,-5.32,14,8,7,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=5,14,0.22950819672131148,-28.16,8.940000000000001,9,5,-14.379999999999997,-6.8,-6.980000000000001,6,2,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents>=15,7,0.11475409836065574,-28.18,8.920000000000002,5,2,-14.079999999999998,-6.8,-7.300000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND position_seconds<=45,21,0.3442622950819672,-28.279999999999998,8.820000000000004,17,4,-15.079999999999998,-10.02,-3.1800000000000006,15,2,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=8,12,0.19672131147540983,-28.580000000000005,8.519999999999996,10,2,-14.1,-11.299999999999999,-3.1800000000000006,8,0,4,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=15,4,0.06557377049180328,-28.779999999999998,8.320000000000004,4,0,-14.679999999999998,-6.8,-7.300000000000002,2,2,0,True,True
suppress_collapse_exit_if_position_seconds<=90,41,0.6721311475409836,-28.860000000000003,8.239999999999998,24,17,-17.16,-6.32,-5.380000000000002,23,6,12,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=50,12,0.19672131147540983,-28.92,8.18,10,2,-12.36,-11.299999999999999,-5.260000000000001,6,0,6,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=90,6,0.09836065573770492,-28.98,8.120000000000001,5,1,-16.02,-5.66,-7.300000000000002,4,2,0,True,True
suppress_collapse_exit_if_position_seconds<=90 AND entry_to_exit_loss_cents>=15,22,0.36065573770491804,-29.040000000000003,8.059999999999999,12,10,-16.12,-7.6000000000000005,-5.32,11,4,7,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_p_hold<=0.6,7,0.11475409836065574,-29.38,7.720000000000002,5,2,-17.7,-6.979999999999999,-4.700000000000001,1,4,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_fair_drawdown_cents>=18,7,0.11475409836065574,-29.38,7.720000000000002,5,2,-17.7,-6.979999999999999,-4.700000000000001,1,4,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_fair_drawdown_cents>=20,7,0.11475409836065574,-29.38,7.720000000000002,5,2,-17.7,-6.979999999999999,-4.700000000000001,1,4,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=8,9,0.14754098360655737,-29.520000000000007,7.579999999999995,8,1,-15.04,-11.299999999999999,-3.1800000000000006,5,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents>=0,42,0.6885245901639344,-29.520000000000007,7.579999999999995,24,18,-14.579999999999998,-9.440000000000001,-5.500000000000001,22,8,12,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_p_hold<=0.6,9,0.14754098360655737,-29.540000000000003,7.559999999999999,6,3,-17.86,-6.979999999999999,-4.700000000000001,3,4,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=8,7,0.11475409836065574,-29.72000000000001,7.379999999999992,7,0,-15.239999999999998,-11.299999999999999,-3.1800000000000006,3,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_p_hold<=0.6,12,0.19672131147540983,-29.78,7.32,7,5,-18.1,-6.979999999999999,-4.700000000000001,6,4,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds<=90,22,0.36065573770491804,-29.8,7.300000000000001,14,8,-17.34,-6.8,-5.660000000000001,12,2,8,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_fair_drawdown_cents>=15,8,0.13114754098360656,-29.959999999999997,7.140000000000004,5,3,-18.28,-6.979999999999999,-4.700000000000001,2,4,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=8,13,0.21311475409836064,-30.000000000000004,7.099999999999998,10,3,-13.439999999999998,-11.299999999999999,-5.260000000000001,7,0,6,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=12,9,0.14754098360655737,-30.06,7.040000000000003,8,1,-15.579999999999998,-11.299999999999999,-3.1800000000000006,5,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_fair_drawdown_cents>=15,10,0.16393442622950818,-30.12,6.98,6,4,-18.44,-6.979999999999999,-4.700000000000001,4,4,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_sigma_t_dollars>=75,19,0.3114754098360656,-30.16,6.940000000000001,14,5,-13.6,-11.299999999999999,-5.260000000000001,13,0,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_p_hold<=0.55,6,0.09836065573770492,-30.18,6.920000000000002,4,2,-18.500000000000004,-6.979999999999999,-4.700000000000001,0,4,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_p_hold<=0.55,6,0.09836065573770492,-30.18,6.920000000000002,4,2,-18.500000000000004,-6.979999999999999,-4.700000000000001,0,4,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_btc_age_ms<=300,9,0.14754098360655737,-30.46,6.640000000000001,5,4,-18.16,-7.6000000000000005,-4.700000000000001,3,4,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND entry_to_exit_loss_cents>=10,8,0.13114754098360656,-30.580000000000002,6.52,6,2,-14.78,-11.299999999999999,-4.500000000000001,6,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND fair_minus_exit_bid_cents>=15,5,0.08196721311475409,-30.580000000000002,6.52,3,2,-16.48,-6.8,-7.300000000000002,3,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=75,13,0.21311475409836064,-30.66,6.440000000000001,11,2,-16.18,-11.299999999999999,-3.1800000000000006,9,0,4,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,6,0.09836065573770492,-30.680000000000003,6.419999999999998,4,2,-16.580000000000002,-6.8,-7.300000000000002,4,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=10,8,0.13114754098360656,-30.7,6.400000000000002,7,1,-16.22,-11.299999999999999,-3.1800000000000006,4,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND position_seconds<=90,25,0.4098360655737705,-30.76,6.34,18,7,-15.24,-10.02,-5.500000000000001,17,2,6,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=180,11,0.18032786885245902,-30.800000000000008,6.299999999999994,9,2,-16.32,-11.299999999999999,-3.1800000000000006,7,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=300,13,0.21311475409836064,-30.84,6.260000000000002,9,4,-18.28,-5.66,-6.900000000000002,7,2,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=500,13,0.21311475409836064,-30.84,6.260000000000002,9,4,-18.28,-5.66,-6.900000000000002,7,2,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_sigma_t_dollars>=75,7,0.11475409836065574,-30.94,6.16,6,1,-17.98,-5.66,-7.300000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,4,0.06557377049180328,-30.94,6.16,3,1,-17.98,-5.66,-7.300000000000002,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND position_seconds>=180,5,0.08196721311475409,-31.02,6.080000000000002,3,2,-18.060000000000002,-5.66,-7.300000000000002,3,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND position_seconds<=45,26,0.4262295081967213,-31.020000000000003,6.079999999999998,18,8,-15.74,-10.02,-5.260000000000001,18,2,6,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND position_seconds<=45,26,0.4262295081967213,-31.020000000000003,6.079999999999998,18,8,-15.74,-10.02,-5.260000000000001,18,2,6,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,5,0.08196721311475409,-31.1,6.0,4,1,-17.000000000000004,-6.8,-7.300000000000002,3,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=10,15,0.2459016393442623,-31.18,5.920000000000002,11,4,-14.379999999999999,-11.299999999999999,-5.500000000000001,9,0,6,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=500,9,0.14754098360655737,-31.199999999999996,5.900000000000006,7,2,-16.72,-11.299999999999999,-3.1800000000000006,5,0,4,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents<=0,5,0.08196721311475409,-31.240000000000002,5.859999999999999,4,1,-18.28,-5.66,-7.300000000000002,3,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=0,14,0.22950819672131148,-31.28,5.82,9,5,-14.72,-11.299999999999999,-5.260000000000001,8,0,6,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND position_seconds<=45,22,0.36065573770491804,-31.38,5.720000000000002,13,9,-15.499999999999998,-9.1,-6.780000000000002,15,3,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND position_seconds<=90,18,0.29508196721311475,-31.4,5.700000000000003,14,4,-18.200000000000003,-10.02,-3.1800000000000006,12,2,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=90,26,0.4262295081967213,-31.400000000000006,5.699999999999996,18,8,-18.479999999999997,-10.02,-2.9000000000000012,16,2,8,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND position_seconds<=90,12,0.19672131147540983,-31.439999999999998,5.660000000000004,10,2,-16.720000000000002,-10.02,-4.700000000000001,8,2,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,7,0.11475409836065574,-31.440000000000005,5.659999999999997,6,1,-16.960000000000004,-11.299999999999999,-3.1800000000000006,3,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,7,0.11475409836065574,-31.440000000000005,5.659999999999997,6,1,-16.960000000000004,-11.299999999999999,-3.1800000000000006,3,0,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND position_seconds<=45,20,0.32786885245901637,-31.479999999999997,5.6200000000000045,15,5,-18.28,-10.02,-3.1800000000000006,14,2,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=4,6,0.09836065573770492,-31.520000000000003,5.579999999999998,6,0,-14.239999999999998,-11.299999999999999,-5.980000000000001,4,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds<=45,18,0.29508196721311475,-31.559999999999995,5.540000000000006,12,6,-18.0,-8.3,-5.260000000000001,11,1,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND position_seconds<=45,26,0.4262295081967213,-31.779999999999994,5.320000000000007,18,8,-16.5,-10.02,-5.260000000000001,18,2,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND entry_to_exit_loss_cents>=15,15,0.2459016393442623,-31.779999999999998,5.320000000000004,9,6,-17.500000000000004,-9.579999999999998,-4.700000000000001,7,6,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,9,0.14754098360655737,-31.78,5.32,8,1,-17.3,-11.299999999999999,-3.1800000000000006,5,0,4,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8,16,0.26229508196721313,-31.800000000000004,5.299999999999997,10,6,-15.24,-11.299999999999999,-5.260000000000001,10,0,6,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=180,16,0.26229508196721313,-31.800000000000004,5.299999999999997,10,6,-15.24,-11.299999999999999,-5.260000000000001,10,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND position_seconds<=45,7,0.11475409836065574,-31.88,5.220000000000002,4,3,-18.080000000000002,-9.1,-4.700000000000001,2,3,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=75,15,0.2459016393442623,-31.9,5.200000000000003,12,3,-17.42,-11.299999999999999,-3.1800000000000006,11,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=10,18,0.29508196721311475,-31.939999999999998,5.160000000000004,12,6,-15.14,-11.299999999999999,-5.500000000000001,12,0,6,True,True
suppress_collapse_exit_if_position_seconds<=180 AND fair_minus_exit_bid_cents>=15,9,0.14754098360655737,-31.94,5.16,5,4,-17.84,-6.8,-7.300000000000002,7,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND position_seconds<=45,11,0.18032786885245902,-32.099999999999994,5.000000000000007,9,2,-17.380000000000003,-10.02,-4.700000000000001,7,2,2,True,True
suppress_collapse_exit_if_position_seconds<=45 AND entry_to_exit_loss_cents>=20,11,0.18032786885245902,-32.17999999999999,4.920000000000009,6,5,-18.380000000000003,-9.1,-4.700000000000001,6,3,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND position_seconds<=45,19,0.3114754098360656,-32.22,4.880000000000003,11,8,-16.340000000000003,-9.1,-6.780000000000002,12,3,4,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,4,0.06557377049180328,-32.239999999999995,4.8600000000000065,3,1,-18.140000000000004,-6.8,-7.300000000000002,2,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=4,9,0.14754098360655737,-32.28000000000001,4.819999999999993,7,2,-14.999999999999998,-11.299999999999999,-5.980000000000001,7,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_p_hold>=0.7,11,0.18032786885245902,-32.300000000000004,4.799999999999997,9,2,-17.820000000000004,-11.299999999999999,-3.1800000000000006,7,0,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_p_hold>=0.7,11,0.18032786885245902,-32.300000000000004,4.799999999999997,9,2,-17.820000000000004,-11.299999999999999,-3.1800000000000006,7,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_p_hold>=0.7,11,0.18032786885245902,-32.300000000000004,4.799999999999997,9,2,-17.820000000000004,-11.299999999999999,-3.1800000000000006,7,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=4,7,0.11475409836065574,-32.32000000000001,4.779999999999994,6,1,-15.04,-11.299999999999999,-5.980000000000001,5,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_btc_age_ms<=100,7,0.11475409836065574,-32.35999999999999,4.740000000000009,4,3,-17.46,-7.6000000000000005,-7.300000000000002,3,4,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND position_seconds<=45,19,0.3114754098360656,-32.419999999999995,4.680000000000007,13,6,-15.86,-11.299999999999999,-5.260000000000001,13,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,5,0.08196721311475409,-32.42,4.68,5,0,-17.94,-11.299999999999999,-3.1800000000000006,1,0,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,5,0.08196721311475409,-32.42,4.68,5,0,-17.94,-11.299999999999999,-3.1800000000000006,1,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,5,0.08196721311475409,-32.42,4.68,5,0,-17.94,-11.299999999999999,-3.1800000000000006,1,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,8,0.13114754098360656,-32.44,4.660000000000004,7,1,-17.960000000000004,-11.299999999999999,-3.1800000000000006,4,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=100,6,0.09836065573770492,-32.49999999999999,4.6000000000000085,6,0,-13.899999999999999,-11.299999999999999,-7.300000000000002,6,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,8,0.13114754098360656,-32.52,4.579999999999998,7,1,-18.040000000000003,-11.299999999999999,-3.1800000000000006,4,0,4,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=5,12,0.19672131147540983,-32.599999999999994,4.500000000000007,7,5,-14.72,-11.299999999999999,-6.580000000000001,8,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,10,0.16393442622950818,-32.6,4.5,8,2,-18.12,-11.299999999999999,-3.1800000000000006,6,0,4,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=75,9,0.14754098360655737,-32.62,4.480000000000004,7,2,-16.06,-11.299999999999999,-5.260000000000001,3,0,6,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND position_seconds<=45,10,0.16393442622950818,-32.72,4.380000000000003,6,4,-16.32,-9.1,-7.300000000000002,7,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND entry_to_exit_loss_cents>=15,21,0.3442622950819672,-32.76,4.340000000000003,11,10,-18.26,-9.579999999999998,-4.920000000000002,10,6,5,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=45,11,0.18032786885245902,-32.78,4.32,8,3,-16.22,-11.299999999999999,-5.260000000000001,5,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,4,0.06557377049180328,-32.81999999999999,4.280000000000008,4,0,-17.020000000000003,-11.299999999999999,-4.500000000000001,2,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,9,0.14754098360655737,-32.919999999999995,4.180000000000007,6,3,-18.440000000000005,-11.299999999999999,-3.1800000000000006,5,0,4,True,True
suppress_collapse_exit_if_position_seconds<=45 AND fair_minus_exit_bid_cents>=10,4,0.06557377049180328,-32.959999999999994,4.140000000000008,3,1,-17.360000000000003,-8.3,-7.300000000000002,3,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_btc_age_ms>=800,4,0.06557377049180328,-32.980000000000004,4.119999999999997,4,0,-18.500000000000004,-11.299999999999999,-3.1800000000000006,0,0,4,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,4,0.06557377049180328,-32.980000000000004,4.119999999999997,4,0,-18.500000000000004,-11.299999999999999,-3.1800000000000006,0,0,4,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,4,0.06557377049180328,-32.980000000000004,4.119999999999997,4,0,-18.500000000000004,-11.299999999999999,-3.1800000000000006,0,0,4,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,4,0.06557377049180328,-32.980000000000004,4.119999999999997,4,0,-18.500000000000004,-11.299999999999999,-3.1800000000000006,0,0,4,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=75,14,0.22950819672131148,-33.059999999999995,4.040000000000006,10,4,-16.5,-11.299999999999999,-5.260000000000001,8,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=10,13,0.21311475409836064,-33.08,4.020000000000003,9,4,-16.28,-11.299999999999999,-5.500000000000001,7,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND position_seconds<=90,23,0.3770491803278688,-33.14,3.960000000000001,16,7,-17.619999999999997,-10.02,-5.500000000000001,15,2,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.6,7,0.11475409836065574,-33.26,3.8400000000000034,5,2,-14.66,-11.299999999999999,-7.300000000000002,7,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=15,3,0.04918032786885246,-33.36,3.740000000000002,3,0,-14.759999999999998,-11.299999999999999,-7.300000000000002,3,0,0,True,True
