market,dataset,entry_key,entry_dt,side,outcome,outcome_available,win,qty,ask_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,v28_p_side,v28_edge_cents,v28_model_max_buy_price_cents,v28_depth_count,v28_balance_count,v28_book_age_ms,v28_btc_age_ms,source_line_no,outcome_method,outcome_source,opportunity_mode,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_v28_sigma,brownian_p_v28_sigma,candle_close_at_entry,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,conservative_p_1m_rv_15m,drift_p_1m_rv_30m,conservative_p_1m_rv_30m,drift_p_1m_rv_60m,conservative_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,conservative_p_3m_rv_15m,drift_p_3m_rv_30m,conservative_p_3m_rv_30m,drift_p_3m_rv_60m,conservative_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,conservative_p_5m_rv_15m,drift_p_5m_rv_30m,conservative_p_5m_rv_30m,drift_p_5m_rv_60m,conservative_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,conservative_p_10m_rv_15m,drift_p_10m_rv_30m,conservative_p_10m_rv_30m,drift_p_10m_rv_60m,conservative_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,conservative_p_15m_rv_15m,drift_p_15m_rv_30m,conservative_p_15m_rv_30m,drift_p_15m_rv_60m,conservative_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,conservative_p_30m_rv_15m,drift_p_30m_rv_30m,conservative_p_30m_rv_30m,drift_p_30m_rv_60m,conservative_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,conservative_p_60m_rv_15m,drift_p_60m_rv_30m,conservative_p_60m_rv_30m,drift_p_60m_rv_60m,conservative_p_60m_rv_60m,shadow_lock_id,shadow_lock_created_utc,fresh_after_lock
KXBTC15M-26MAY011730-30,current_v28_websocket_opportunities,signal:2583,2026-05-01 21:26:20.268335+00:00,yes,yes,True,True,2,80.0,77983.15,77944.16,219.765,45.280322,0.861086,2.60864,80.0,85.0,14.0,765.0,0.0,2583,bid>=98,last_decisive_quote,first_per_market,1.0,38.98999999999069,2.630110357099235,0.8610804490301701,0.8054031318491128,77962.91,48.81865635608668,0.7986700763657835,0.7877591288642921,42.24878937949416,0.922866680267881,0.8219616567955244,55.91873136593803,0.697261884301989,0.7571805415573067,69.91500150332685,0.5576771674407441,0.7114675741421547,77957.26,25.889999999999418,0.4314999999999903,0.0,133.81859749998853,0.9992309433629118,0.8054031318491128,0.9916464453933409,0.8054031318491128,0.9721910959708662,0.8054031318491128,77957.27,25.879999999990105,0.1437777777777228,0.0,70.58732333331193,0.9526148364576024,0.8054031318491128,0.8965831375571218,0.8054031318491128,0.8436604152458855,0.8054031318491128,77965.76,17.389999999999418,0.05796666666666472,0.0,51.72904449999026,0.8895976499282939,0.8054031318491128,0.8225366638906115,0.8054031318491128,0.7703150404659215,0.7703150404659215,77932.13,51.01999999998952,0.08503333333331588,0.0,57.67735049998685,0.9139023097840839,0.8054031318491128,0.8488349733895909,0.8054031318491128,0.7953039495737101,0.7953039495737101,77971.92,11.229999999995925,0.012477777777773251,0.0,41.732178833323026,0.838367882639192,0.8054031318491128,0.7722570542027993,0.7722570542027993,0.7247125177879705,0.7247125177879705,77870.57,112.5799999999872,0.06254444444443732,0.0,52.73507983332246,0.8940216986503926,0.8054031318491128,0.8271765440808415,0.8054031318491128,0.7746576959387786,0.7746576959387786,78167.33,-184.18000000000757,-0.05116111111111321,184.18000000000757,27.746578416656895,0.7443267707039372,0.7443267707039372,0.6901214767914582,0.6901214767914582,0.6542652337596524,0.6542652337596524,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
KXBTC15M-26MAY011745-45,current_v28_websocket_opportunities,signal:2589,2026-05-01 21:31:21.444118+00:00,yes,yes,True,True,2,78.0,78086.79,78006.44,818.587,85.036268,0.878286,6.328556,82.0,674.0,14.0,922.0,0.0,2589,bid>=98,latest_quote,first_per_market,1.0,80.34999999999127,2.808364402189592,0.9448909493534131,0.8276427236831416,78050.67,135.6848373052329,0.592181127941644,0.7231353473036579,96.65611941451579,0.8312975990211783,0.7970972346870902,105.53005970090364,0.7613944332801628,0.7767892443011051,140.1095769886369,0.5734797129999741,0.7168400343480911,78016.08,70.70999999999185,1.1784999999998642,0.0,1045.0547794998802,1.0,0.8276427236831416,1.0,0.8276427236831416,0.9999999999999564,0.8276427236831416,78052.3,34.48999999999069,0.19161111111105938,0.0,237.20036461106002,0.9929374205401531,0.8276427236831416,0.9877024728635899,0.8276427236831416,0.9547687685552237,0.8276427236831416,77962.91,123.8799999999901,0.41293333333330035,0.0,418.3718585332976,0.9999924921185729,0.8276427236831416,0.9999632220127328,0.8276427236831416,0.998586890540388,0.8276427236831416,77965.76,121.02999999999884,0.20171666666666474,0.0,245.47264101665635,0.9944518155152491,0.8276427236831416,0.9899931817615923,0.8276427236831416,0.9601135023444491,0.8276427236831416,77932.13,154.65999999998894,0.17184444444443214,0.0,221.01962824442563,0.9888921456689315,0.8276427236831416,0.9818867521656565,0.8276427236831416,0.9426570891844793,0.8276427236831416,77887.87,198.91999999999825,0.11051111111111014,0.0,170.8129589111016,0.9614045913767094,0.8276427236831416,0.9472353669506932,0.8276427236831416,0.8886041573825267,0.8276427236831416,78126.0,-39.2100000000064,-0.010891666666668446,39.2100000000064,71.43422325832314,0.7700633094349676,0.7700633094349676,0.7507680813479591,0.7507680813479591,0.6949201116800334,0.6949201116800334,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
KXBTC15M-26MAY011800-00,current_v28_websocket_opportunities,signal:2607,2026-05-01 21:49:17.509873+00:00,yes,yes,True,True,2,77.0,78165.47,78098.34,642.526,74.072618,0.868638,6.363785,81.0,112.0,15.0,485.0,0.0,2607,bid>=98,latest_quote,first_per_market,1.0,67.13000000000466,2.6483250842958492,0.9062728146047795,0.8176042645595816,78150.0,45.832965854077486,1.4646662887523456,0.9284940066586538,66.08305212603169,1.0158429104027498,0.8451479007825027,79.96731779792964,0.8394679457629959,0.7993966152979626,120.08573145722512,0.5590172886103172,0.7119250393876424,78120.62,44.85000000000582,0.747500000000097,0.0,547.418185000067,1.0,0.8176042645595816,0.9999999999961902,0.8176042645595816,0.9999974247401275,0.8176042645595816,78124.02,41.44999999999709,0.23027777777776162,0.0,215.08945944443872,0.9994327095506406,0.8176042645595816,0.9964243689226348,0.8176042645595816,0.9633639845844637,0.8176042645595816,78102.59,62.88000000000466,0.20960000000001552,0.0,201.80344960001463,0.9988701310968323,0.8176042645595816,0.9941915707521725,0.8176042645595816,0.9535694592877271,0.8176042645595816,78095.69,69.77999999999884,0.11629999999999806,0.0,141.85577380000342,0.9840885719186667,0.8176042645595816,0.9619619625322922,0.8176042645595816,0.8812557348453383,0.8176042645595816,78130.27,35.19999999999709,0.03911111111110788,0.0,92.25990577778035,0.9186608987940312,0.8176042645595816,0.8756925396877249,0.8176042645595816,0.7788406611736604,0.7788406611736604,77971.39,194.08000000000175,0.1078222222222232,0.0,136.40858115556082,0.9805005817672522,0.8176042645595816,0.9559777232580693,0.8176042645595816,0.8720063655232655,0.8176042645595816,78008.0,157.47000000000116,0.04374166666666699,0.0,95.23515811667153,0.9252279205644389,0.8176042645595816,0.8831586821983196,0.8176042645595816,0.7861284890675135,0.7861284890675135,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
KXBTC15M-26MAY011815-15,current_v28_websocket_opportunities,signal:2656,2026-05-01 22:02:04.238097+00:00,yes,yes,True,True,2,78.0,78271.79,78195.36,775.795,79.434128,0.879425,6.442485,82.0,26.0,15.0,47.0,16.0,2656,bid>=98,last_decisive_quote,first_per_market,1.0,76.42999999999302,2.744039580780161,0.9621808903094273,0.8320206266964891,78269.53,37.58640989266319,2.033447733323209,0.9789963454999508,72.27932996245147,1.0574254083387018,0.8548412597106456,72.0355059556502,1.0610045558234624,0.855656084624908,90.56560066785329,0.8439186560501909,0.8006425688204594,78240.0,31.789999999993597,0.5298333333332266,0.0,487.4720508332435,0.9999999999923106,0.8320206266964891,0.9999999999934309,0.8320206266964891,0.999999963276908,0.8320206266964891,78198.42,73.36999999999534,0.4076111111110852,0.0,392.65266194441733,0.9999999722046817,0.8320206266964891,0.9999999749311181,0.8320206266964891,0.9999927305487548,0.8320206266964891,78165.6,106.18999999998778,0.3539666666666259,0.0,351.035570166628,0.9999994030650241,0.8320206266964891,0.9999994506718606,0.8320206266964891,0.9999469141089226,0.8320206266964891,78143.62,128.16999999999825,0.21361666666666376,0.0,242.15274191665742,0.9995962848831195,0.8320206266964891,0.9996125031937825,0.8320206266964891,0.996249949088269,0.8320206266964891,78117.37,154.41999999999825,0.17157777777777583,0.0,209.5391821111026,0.9981283415323701,0.8320206266964891,0.9981860910176701,0.8320206266964891,0.9896571661158164,0.8320206266964891,78101.13,170.65999999998894,0.09481111111110496,0.0,149.98398594443267,0.9810095381668826,0.8320206266964891,0.981332608462933,0.8320206266964891,0.9511473089921596,0.8320206266964891,77897.74,374.04999999998836,0.10390277777777454,0.0,157.03725548610163,0.985096440737331,0.8320206266964891,0.9853711933352084,0.8320206266964891,0.9585375336339306,0.8320206266964891,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
KXBTC15M-26MAY011830-30,current_v28_websocket_opportunities,signal:2724,2026-05-01 22:20:20.063117+00:00,yes,yes,True,True,2,89.0,78395.95,78308.34,579.967,64.782451,0.940071,2.007068,89.0,191.0,13.0,454.0,16.0,2724,bid>=98,last_decisive_quote,first_per_market,1.0,87.61000000000058,3.637910738753492,1.3523724194998517,0.911871896069004,78370.77,85.0002609989439,1.0307027175021157,0.8486598749915755,63.3500172133338,1.3829514790022912,0.9166601279738824,62.796509187512065,1.3951412448484162,0.9185133746444731,69.29131438148175,1.2643720325128445,0.8969517368767723,78328.02,67.92999999999302,1.1321666666665502,0.0,744.2293051665997,1.0,0.911871896069004,1.0,0.911871896069004,1.0,0.911871896069004,78335.88,60.06999999999243,0.3337222222221802,0.0,281.15787605553174,0.999995463562698,0.911871896069004,0.999996220087167,0.911871896069004,0.9999752124082536,0.911871896069004,78293.37,102.58000000000175,0.34193333333333914,0.0,285.9200495333373,0.9999968092423721,0.911871896069004,0.9999973571963906,0.911871896069004,0.9999815714981681,0.911871896069004,78285.03,110.91999999999825,0.18486666666666376,0.0,194.82656606666558,0.9989488936723623,0.911871896069004,0.9990405527179073,0.911871896069004,0.9975359974701723,0.911871896069004,78248.96,146.9899999999907,0.16332222222221188,0.0,182.33149925555014,0.9979999903461834,0.911871896069004,0.9981550873060658,0.911871896069004,0.9957480048803926,0.911871896069004,78169.04,226.9100000000035,0.12606111111111304,0.0,160.7212844277795,0.9944102297007253,0.911871896069004,0.9947573248206047,0.911871896069004,0.989816060980913,0.911871896069004,77967.65,428.3000000000029,0.11897222222222303,0.0,156.60996280555662,0.9932846104825015,0.911871896069004,0.9936830888085815,0.911871896069004,0.9880945651825774,0.911871896069004,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
KXBTC15M-26MAY011845-45,current_v28_websocket_opportunities,signal:2758,2026-05-01 22:36:28.749947+00:00,no,no,True,True,2,85.0,78274.01,78339.19,511.267,60.138092,0.904413,2.441283,85.0,60.0,13.0,109.0,78.0,2758,bid>=98,last_decisive_quote,first_per_market,-1.0,65.18000000000757,2.882640441500457,1.083838842110381,0.8607818700545038,78263.96,58.05824076602442,1.1226657773301114,0.869210266107667,59.423553623730946,1.0968714596357927,0.8636512067353415,62.42581173581734,1.044119382473484,0.8517849203068196,59.84238908326396,1.0891944823479043,0.8619659341970776,78289.43,15.419999999998254,0.2569999999999709,0.0,196.57561899999268,0.9995302466285692,0.8607818700545038,0.9991807025327404,0.8607818700545038,0.9994898876241117,0.8607818700545038,78349.99,75.98000000001048,0.42211111111116933,0.0,280.9914814444818,0.9999988697522009,0.8607818700545038,0.9999966215620273,0.8607818700545038,0.9999986703909545,0.8607818700545038,78358.61,84.60000000000582,0.2820000000000194,0.0,209.35729400001748,0.9997867642163512,0.8607818700545038,0.9996013026970818,0.8607818700545038,0.9997660393350973,0.8607818700545038,78406.29,132.27999999999884,0.22046666666666473,0.0,177.89733126667323,0.9986219949381613,0.8607818700545038,0.9978122508016617,0.8607818700545038,0.9985243461141262,0.8607818700545038,78368.02,94.01000000000931,0.1044555555555659,0.0,118.58467852223508,0.9770103756171722,0.8607818700545038,0.9712578219053882,0.8607818700545038,0.976238922567258,0.8607818700545038,78256.04,-17.970000000001164,-0.00998333333333398,17.970000000001164,60.0758511166739,0.8439863016490263,0.8439863016490263,0.8320645825664781,0.8320645825664781,0.8422869007000551,0.8422869007000551,78106.13,-167.8799999999901,-0.046633333333330584,167.8799999999901,41.33791556667564,0.7566755582591997,0.7566755582591997,0.7460761275370158,0.7460761275370158,0.7551480446792415,0.7551480446792415,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
KXBTC15M-26MAY011915-15,current_v28_websocket_opportunities,signal:2764,2026-05-01 23:11:08.539918+00:00,yes,no,True,False,2,76.0,78179.61,78145.51,231.476,37.295981,0.874911,7.991058,81.0,74.0,15.0,875.0,0.0,2764,bid>=98,latest_quote,first_per_market,1.0,34.10000000000582,2.2413072425463754,0.9143076300903795,0.8197223887823941,78169.68,50.75654009365398,0.6718346037197539,0.7491555016773304,35.446002374118784,0.9620266804728378,0.8319818990443674,40.29348704809176,0.8462906166276007,0.801304679423868,39.70103071175613,0.8589197657759612,0.8048076082031059,78131.7,47.91000000000349,0.7985000000000582,0.0,218.9335860000193,0.9999999996723881,0.8197223887823941,0.9999999723662215,0.8197223887823941,0.9999999825169943,0.8197223887823941,78162.45,17.160000000003492,0.09533333333335274,0.0,56.16737866667698,0.9434702335950619,0.8197223887823941,0.9183346688152274,0.8197223887823941,0.9214303717409609,0.8197223887823941,78146.02,33.58999999999651,0.11196666666665503,0.0,60.01759613333646,0.9547924381928363,0.8197223887823941,0.931823583434519,0.8197223887823941,0.9346998624365308,0.8197223887823941,78133.71,45.89999999999418,0.0764999999999903,0.0,51.80791400000358,0.928074715634433,0.8197223887823941,0.9007372764754015,0.8197223887823941,0.9040452944937767,0.8197223887823941,78151.99,27.619999999995343,0.030688888888883714,0.0,41.20374124444907,0.8774709797991305,0.8197223887823941,0.8467492729232349,0.8197223887823941,0.8503302082266606,0.8197223887823941,78252.01,-72.39999999999418,-0.04022222222221899,72.39999999999418,24.78952088889546,0.7578365016466546,0.7578365016466546,0.7307966049392928,0.7307966049392928,0.7338191690145506,0.7338191690145506,78287.66,-108.05000000000291,-0.030013888888889697,108.05000000000291,27.15250505556119,0.7781691277794252,0.7781691277794252,0.7498024876458173,0.7498024876458173,0.7529885587706924,0.7529885587706924,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
KXBTC15M-26MAY011930-30,current_v28_websocket_opportunities,signal:2811,2026-05-01 23:20:41.209089+00:00,no,no,True,True,2,83.0,78086.57,78142.33,558.812,56.228764,0.88982,2.982009,83.0,10.0,14.0,219.0,141.0,2811,bid>=98,last_decisive_quote,first_per_market,-1.0,55.75999999999476,2.358793396401561,0.9916632704214299,0.8393190930589296,78080.56,64.1759212553906,0.8688616993606628,0.8075386095903216,60.07350311392356,0.928196244761211,0.8233471089882685,54.69959844516144,1.0193859111396661,0.8459901039306595,56.95976591284256,0.9789366073820662,0.8361943485283567,78090.63,4.059999999997672,0.06766666666662786,0.0,93.57294533330642,0.9403408009987717,0.8393190930589296,0.956428947356116,0.8393190930589296,0.9497868259122336,0.8393190930589296,78142.47,55.89999999999418,0.3105555555555232,0.0,229.3021711110878,0.9999324652470951,0.8393190930589296,0.9999861763208484,0.8393190930589296,0.9999715953551185,0.8393190930589296,78121.18,34.60999999998603,0.1153666666666201,0.0,120.22827773330208,0.9773228119394219,0.8393190930589296,0.9860245092258842,0.8393190930589296,0.9826034381670934,0.8393190930589296,78131.7,45.129999999990105,0.07521666666665018,0.0,97.79197593331888,0.9482239891926674,0.8393190930589296,0.9630959094694709,0.8393190930589296,0.9569976742248391,0.8393190930589296,78146.4,59.829999999987194,0.06647777777776355,0.0,92.90857995554236,0.9390179261096627,0.8393190930589296,0.9552955451804002,0.8393190930589296,0.9485681781804337,0.8393190930589296,78154.48,67.90999999998894,0.037727777777771636,0.0,76.84273495554689,0.8995770406929506,0.8393190930589296,0.9199616298644386,0.8393190930589296,0.9113428248267352,0.8393190930589296,78370.77,284.1999999999971,0.07894444444444364,0.0,99.87510288888319,0.9517985603356718,0.8393190930589296,0.9660661058398727,0.8393190930589296,0.9602360989806541,0.8393190930589296,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
KXBTC15M-26MAY012000-00,current_v28_websocket_opportunities,signal:2828,2026-05-01 23:50:15.688936+00:00,yes,yes,True,True,2,69.0,78144.13,78120.6,584.363,54.127251,0.87849,15.34896,82.0,2371.0,16.0,437.0,16.0,2828,bid>=98,last_decisive_quote,first_per_market,1.0,23.529999999998836,0.9733758617174253,0.4347163317050562,0.6681158287861134,78144.08,47.140196795299985,0.49914937992674746,0.6911629237824538,56.882210842340434,0.413661839994521,0.6604391112632378,52.2164077231175,0.4506246412960638,0.6738699480789232,54.153424804157225,0.4345062216303722,0.6680395610843397,78151.01,-6.879999999990105,-0.11466666666650174,6.879999999990105,-43.47695733323813,0.22233437839852355,0.22233437839852355,0.20252666430187105,0.20252666430187105,0.21103135851449767,0.21103135851449767,78135.16,8.970000000001164,0.0498333333333398,0.0,52.65075616666928,0.8226757120467398,0.6681158287861134,0.8433491445989155,0.6681158287861134,0.8345373124459337,0.6681158287861134,78095.66,48.470000000001164,0.16156666666667055,0.0,117.94358203333445,0.9809357397420426,0.6681158287861134,0.9880503934077559,0.6681158287861134,0.9852952099847845,0.6681158287861134,78101.99,42.13999999999942,0.07023333333333236,0.0,64.57176136666493,0.8718508315037482,0.6681158287861134,0.8918855744613938,0.6681158287861134,0.8834449487418277,0.6681158287861134,78061.41,82.72000000000116,0.0919111111111124,0.0,77.23945262222182,0.9127497765300028,0.6681158287861134,0.9304589760617232,0.6681158287861134,0.923110244087196,0.6681158287861134,78080.56,63.570000000006985,0.03531666666667055,0.0,44.167753283334434,0.7812664310071595,0.6681158287861134,0.8011844827249531,0.6681158287861134,0.792636687477001,0.6681158287861134,78154.48,-10.349999999991269,-0.002874999999997575,10.349999999991269,21.849956375000254,0.6495576010485292,0.6495576010485292,0.6621909358545225,0.6621909358545225,0.6567033275927441,0.6567033275927441,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
KXBTC15M-26MAY012015-15,current_v28_websocket_opportunities,signal:2851,2026-05-02 00:03:12.514333+00:00,yes,no,True,False,2,77.0,78265.0,78215.98,707.53,57.632106,0.854737,4.973705,79.0,76.0,16.0,781.0,15.0,2851,bid>=98,last_decisive_quote,first_per_market,1.0,49.020000000004075,1.8428962119626735,0.8505675638506786,0.8024951929899227,78234.06,72.73894018348761,0.6739168851834887,0.7498179217551605,64.62631883720441,0.7585145012434777,0.7759284824253407,63.46397583125368,0.7724066977830835,0.7800632059121537,62.249019451654085,0.7874822837663431,0.7845002023356187,78248.91,16.089999999996508,0.26816666666660843,0.0,238.75596166662953,0.9998897999781948,0.8024951929899227,0.9999157437904933,0.8024951929899227,0.999937344822492,0.8024951929899227,78234.05,30.94999999999709,0.17194444444442827,0.0,170.6758527777704,0.9958664882930119,0.8024951929899227,0.9964202669204167,0.8024951929899227,0.996945046101571,0.8024951929899227,78194.96,70.0399999999936,0.2334666666666453,0.0,214.20467066665563,0.9995409828216314,0.8024951929899227,0.9996312120513313,0.8024951929899227,0.9997103154148481,0.8024951929899227,78158.39,106.61000000000058,0.1776833333333343,0.0,174.7362888333381,0.9965723670154734,0.8024951929899227,0.9970502409362627,0.8024951929899227,0.9975001482577621,0.8024951929899227,78139.43,125.57000000000698,0.13952222222222999,0.0,147.73615788889845,0.9888730486109587,0.8024951929899227,0.9900406101819816,0.8024951929899227,0.9911852457271775,0.8024951929899227,78044.06,220.94000000000233,0.12274444444444574,0.0,135.86537677778279,0.9822374910713088,0.8024951929899227,0.9838559938160469,0.8024951929899227,0.985467754937224,0.8024951929899227,78137.17,127.83000000000175,0.035508333333333815,0.0,74.14321108333775,0.8743629753994915,0.8024951929899227,0.8786515468093345,0.8024951929899227,0.8831878030410658,0.8024951929899227,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
KXBTC15M-26MAY012030-30,current_v28_websocket_opportunities,signal:2970,2026-05-02 00:23:22.336654+00:00,yes,yes,True,True,2,75.0,78242.0,78203.41,397.728,43.210116,0.87139,8.638991,81.0,441.0,16.0,422.0,0.0,2970,bid>=98,latest_quote,first_per_market,1.0,38.58999999999651,1.9350032349088875,0.8930779079601755,0.8140922736013861,78223.69,47.76802350269514,0.8078626070391882,0.7904151603359418,41.19561365722079,0.9367502162025065,0.8255564705270793,52.155274276589324,0.739905992926936,0.7703214811046376,46.94797976292905,0.8219736013106969,0.7944540392248538,78236.92,5.080000000001746,0.08466666666669577,0.0,72.26430400000808,0.9602997131258222,0.8140922736013861,0.9170594738118752,0.8140922736013861,0.9381273906887342,0.8140922736013861,78200.36,41.63999999999942,0.2313333333333301,0.0,130.5977439999952,0.999238292199158,0.8140922736013861,0.9938604101238888,0.8140922736013861,0.9972967021663633,0.8140922736013861,78192.53,49.470000000001164,0.16490000000000388,0.0,104.17534719999806,0.9942772909559405,0.8140922736013861,0.9771095447738583,0.8140922736013861,0.9867550292236194,0.8140922736013861,78209.85,32.14999999999418,0.05358333333332363,0.0,59.90159199999265,0.9270375124790142,0.8140922736013861,0.8746238751414497,0.8140922736013861,0.8990070669028338,0.8140922736013861,78248.36,-6.360000000000582,-0.0070666666666673135,6.360000000000582,35.77938879999625,0.8074462942527696,0.8074462942527696,0.7536487091503309,0.7536487091503309,0.7770019577542284,0.7770019577542284,78158.39,83.61000000000058,0.046450000000000324,0.0,57.06446559999664,0.9170054585010091,0.8140922736013861,0.8630502404307578,0.8140922736013861,0.887909012552377,0.8140922736013861,78095.69,146.30999999999767,0.04064166666666602,0.0,54.75432879999625,0.9080974691528305,0.8140922736013861,0.853102553204635,0.8140922736013861,0.8782486784524728,0.8140922736013861,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
KXBTC15M-26MAY012045-45,current_v28_websocket_opportunities,signal:2982,2026-05-02 00:32:15.299397+00:00,yes,yes,True,True,2,74.0,78334.39,78281.9,764.764,61.050648,0.850066,7.506619,79.0,99.0,17.0,953.0,0.0,2982,bid>=98,latest_quote,first_per_market,1.0,52.49000000000524,1.8980727523545116,0.8597779338886826,0.8050442674315549,78317.61,89.42450856829487,0.5869755488778317,0.7213899357609287,86.7044939441508,0.6053896126054985,0.7275399243791605,80.21446117383269,0.6543707859142033,0.7435635244004455,73.14476982758102,0.7176179530503165,0.7635035575538489,78306.71,27.679999999993015,0.4613333333332169,0.0,405.30112533324956,0.9999985267269947,0.8050442674315549,0.9999997822176638,0.8050442674315549,0.9999999849695305,0.8050442674315549,78284.03,50.36000000000058,0.279777777777781,0.0,266.4539724444521,0.9989408605067912,0.8050442674315549,0.9995527576677412,0.8050442674315549,0.9998651716064441,0.8050442674315549,78341.32,-6.930000000007567,-0.023100000000025222,6.930000000007567,34.823951599985946,0.6560253308075391,0.6560253308075391,0.6679050050589888,0.6679050050589888,0.6829971005225708,0.6829971005225708,78236.92,97.47000000000116,0.16245000000000195,0.0,176.72591180000674,0.9792378062375664,0.8050442674315549,0.9862085353362035,0.8050442674315549,0.9921563693376472,0.8050442674315549,78184.44,149.9499999999971,0.16661111111110788,0.0,179.90817977778056,0.9810047843450358,0.8050442674315549,0.9875464240116317,0.8050442674315549,0.9930457482756687,0.8050442674315549,78248.91,85.47999999999593,0.047488888888886624,0.0,88.80779262222572,0.8471433423059518,0.8050442674315549,0.8658810187132187,0.8050442674315549,0.8876523488446655,0.8050442674315549,78057.6,276.7899999999936,0.07688611111110934,0.0,111.28972987778167,0.9003506296402417,0.8050442674315549,0.9173404416770513,0.8050442674315549,0.9359327302090601,0.8050442674315549,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
KXBTC15M-26MAY012100-00,current_v28_websocket_opportunities,signal:3027,2026-05-02 00:51:13.120847+00:00,yes,yes,True,True,2,83.0,78374.05,78317.17,526.96,50.705344,0.916244,5.624434,86.0,21.0,14.0,703.0,0.0,3027,mid>=95,last_decisive_quote,first_per_market,1.0,56.88000000000466,2.477825753468632,1.1217752511452177,0.8690209942198722,78367.37,98.08806598537765,0.5798870579065548,0.719004608045465,66.80807624796249,0.8513940708139965,0.8027247578548701,74.7437697778821,0.7609998822515422,0.7766714312106313,65.94547855375224,0.8625307033543126,0.8058022275478796,78317.1,56.94999999999709,0.9491666666666182,0.0,557.0528666666457,1.0,0.8690209942198722,0.9999999999999543,0.8690209942198722,1.0,0.8690209942198722,78296.35,77.69999999999709,0.4316666666666505,0.0,284.3510666666628,0.999989605225714,0.8690209942198722,0.9999289099692554,0.8690209942198722,0.9999919075386836,0.8690209942198722,78346.73,27.320000000006985,0.09106666666668994,0.0,104.86849066668358,0.9417572839772405,0.8690209942198722,0.9196975282085739,0.8690209942198722,0.9441085357327088,0.8690209942198722,78254.4,119.65000000000873,0.19941666666668123,0.0,161.964606666679,0.9923316004677301,0.8690209942198722,0.9848799497025116,0.8690209942198722,0.9929760865033428,0.8690209942198722,78278.01,96.04000000000815,0.10671111111112017,0.0,113.11248711112054,0.9547814028627734,0.8690209942198722,0.9349029177733547,0.8690209942198722,0.9568496115521403,0.8690209942198722,78200.36,173.69000000000233,0.09649444444444574,0.0,107.7287124444498,0.9465745320311555,0.8690209942198722,0.925251003105604,0.8690209942198722,0.9488288507309297,0.8690209942198722,78146.04,228.0100000000093,0.0633361111111137,0.0,90.25559711111714,0.9116472156435218,0.8690209942198722,0.8863866014164288,0.8690209942198722,0.9144440292616955,0.8690209942198722,live_v28_websocket_opportunity_shadow_lock_v1,2026-05-02T05:18:38.157084+00:00,False
