dataset,candidate,label,hazard_min_score,fallback,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive
current,hazard55_sec600_else_logit_thresh55_edge15,hazard>=0.55; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.55,logit_thresh55_edge15,295,246,182,64,0.7398373983739838,0.8338983050847457,0.6816239743457341,72.0,71.20731707317073,76.0,0,0,766.095,489.0,17517.0,18006.0,683.0,194.0,0.038990694753667864,0.010774186382317006,0.7886178861788617,0.6576271186440678,0.7319512195121951,0.007886178861788662,177,146,109,37,0.7465753424657534,0.8248587570621468,0.67032209364644,71.0,70.4041095890411,75.0,0,0,767.1485,291.0,10279.0,10570.0,621.0,330.0,0.06041443720206246,0.03122043519394513,2.26027397260274,1.8644067796610169,0.7239726027397261,0.022602739726027332,59,47,34,13,0.723404255319149,0.7966101694915254,0.582414363751211,73.0,73.12765957446808,77.0,0,0,726.388,93.0,3437.0,3530.0,-37.0,-130.0,-0.010765202211230724,-0.036827195467422094,-2.765957446808511,-2.2033898305084745,0.751063829787234,-0.02765957446808498,59,53,39,14,0.7358490566037735,0.8983050847457628,0.6041933558938148,72.0,71.71698113207547,76.0,0,0,766.037,105.0,3801.0,3906.0,99.0,-6.0,0.026045777426992895,-0.0015360983102918587,-0.11320754716981132,-0.1016949152542373,0.7369811320754718,-0.0011320754716982462,False,False,False
current,hazard55_sec600_else_score_min60,hazard>=0.55; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.55,score_min60,295,239,181,58,0.7573221757322176,0.8101694915254237,0.6991791905866486,73.0,71.90376569037657,76.0,0,0,755.993,474.0,17185.0,17659.0,915.0,441.0,0.05324410823392493,0.024973101534628235,1.8451882845188285,1.494915254237288,0.7388702928870293,0.018451882845188283,177,139,107,32,0.7697841726618705,0.7853107344632768,0.6931130278329162,72.0,71.38129496402878,75.5,0,0,766.278,276.0,9922.0,10198.0,778.0,502.0,0.07841161056238662,0.04922533830162777,3.6115107913669067,2.8361581920903953,0.7336690647482015,0.03611510791366901,59,47,35,12,0.7446808510638298,0.7966101694915254,0.6049182446958253,74.0,73.17021276595744,77.5,0,0,745.019,93.0,3439.0,3532.0,61.0,-32.0,0.017737714451875546,-0.009060022650056626,-0.6808510638297872,-0.5423728813559322,0.7514893617021275,-0.006808510638297793,59,53,39,14,0.7358490566037735,0.8983050847457628,0.6041933558938148,73.0,72.15094339622641,76.0,0,0,751.15,105.0,3824.0,3929.0,76.0,-29.0,0.0198744769874477,-0.007381012980402138,-0.5471698113207547,-0.4915254237288136,0.7413207547169811,-0.005471698113207579,False,False,False
current,hazard60_sec60_else_logit_thresh55_edge15,hazard>=0.6; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.6,logit_thresh55_edge15,295,292,225,67,0.7705479452054794,0.9898305084745763,0.7189920901641973,74.0,73.16438356164383,78.0,0,0,659.014,580.0,21364.0,21944.0,1136.0,556.0,0.053173563003182926,0.025337222019686474,1.904109589041096,1.8847457627118644,0.7515068493150685,0.01904109589041092,177,175,133,42,0.76,0.9887005649717514,0.6915735411833874,74.0,72.78857142857143,78.0,0,0,657.56,348.0,12738.0,13086.0,562.0,214.0,0.04411995603705448,0.016353354730246066,1.2228571428571429,1.2090395480225988,0.7477714285714286,0.012228571428571366,59,58,46,12,0.7931034482758621,0.9830508474576272,0.6723078207851659,75.0,74.1896551724138,78.0,0,0,667.0315,115.0,4303.0,4418.0,297.0,182.0,0.06902161282825936,0.04119511090991399,3.1379310344827585,3.0847457627118646,0.7617241379310344,0.03137931034482766,59,59,46,13,0.7796610169491526,1.0,0.6586730063236291,75.0,73.27118644067797,78.0,0,0,712.794,117.0,4323.0,4440.0,277.0,160.0,0.06407587323617858,0.036036036036036036,2.711864406779661,2.711864406779661,0.7525423728813561,0.027118644067796516,True,True,True
current,hazard60_sec60_else_score_min60,hazard>=0.6; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.6,score_min60,295,292,227,65,0.7773972602739726,0.9898305084745763,0.726255698626884,75.0,73.58561643835617,78.0,0,0,656.4069999999999,579.0,21487.0,22066.0,1213.0,634.0,0.05645273886536045,0.028731985860600016,2.171232876712329,2.1491525423728812,0.7556849315068495,0.021712328767123146,177,175,134,41,0.7657142857142857,0.9887005649717514,0.6976694889938984,74.0,73.24571428571429,78.0,0,0,650.639,347.0,12818.0,13165.0,582.0,235.0,0.045404899360274614,0.01785036080516521,1.3428571428571427,1.3276836158192091,0.7522857142857143,0.013428571428571345,59,58,46,12,0.7931034482758621,0.9830508474576272,0.6723078207851659,75.5,74.1896551724138,78.0,0,0,684.3040000000001,115.0,4303.0,4418.0,297.0,182.0,0.06902161282825936,0.04119511090991399,3.1379310344827585,3.0847457627118646,0.7617241379310343,0.03137931034482777,59,59,47,12,0.7966101694915254,1.0,0.6773198772795009,75.0,74.0,78.5,0,0,658.924,117.0,4366.0,4483.0,334.0,217.0,0.07650022904260192,0.04840508587999108,3.6779661016949152,3.6779661016949152,0.7598305084745763,0.03677966101694907,True,True,True
current,hazard60_sec600_else_logit_thresh55_edge15,hazard>=0.6; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.6,logit_thresh55_edge15,295,246,180,66,0.7317073170731707,0.8338983050847457,0.6730892539381174,70.0,70.72764227642277,77.0,0,0,767.5405000000001,489.0,17399.0,17888.0,601.0,112.0,0.0345422150698316,0.006261180679785331,0.45528455284552843,0.37966101694915255,0.7271544715447156,0.004552845528455141,177,146,109,37,0.7465753424657534,0.8248587570621468,0.67032209364644,70.0,70.11643835616438,76.0,0,0,768.025,291.0,10237.0,10528.0,663.0,372.0,0.06476506789098369,0.03533434650455927,2.547945205479452,2.1016949152542375,0.7210958904109589,0.025479452054794516,59,47,34,13,0.723404255319149,0.7966101694915254,0.582414363751211,73.0,72.04255319148936,77.0,0,0,717.68,93.0,3386.0,3479.0,14.0,-79.0,0.004134672179562906,-0.02270767461914343,-1.6808510638297873,-1.3389830508474576,0.7402127659574468,-0.016808510638297802,59,53,37,16,0.6981132075471698,0.8983050847457628,0.5646316733114987,70.0,71.24528301886792,75.0,0,0,773.382,105.0,3776.0,3881.0,-76.0,-181.0,-0.020127118644067795,-0.04663746457098686,-3.4150943396226414,-3.0677966101694913,0.7322641509433963,-0.034150943396226485,False,False,False
current,hazard60_sec600_else_score_min60,hazard>=0.6; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.6,score_min60,295,239,180,59,0.7531380753138075,0.8101694915254237,0.6947546743063572,71.0,71.4979079497908,77.0,0,0,766.037,474.0,17088.0,17562.0,912.0,438.0,0.05337078651685393,0.02494021182097711,1.8326359832635983,1.4847457627118643,0.7348117154811715,0.018326359832635974,177,139,107,32,0.7697841726618705,0.7853107344632768,0.6931130278329162,71.0,71.0863309352518,77.0,0,0,766.278,276.0,9881.0,10157.0,819.0,543.0,0.08288634753567453,0.05346066751993699,3.906474820143885,3.0677966101694913,0.7307194244604316,0.039064748201438904,59,47,35,12,0.7446808510638298,0.7966101694915254,0.6049182446958253,73.0,71.95744680851064,77.0,0,0,729.354,93.0,3382.0,3475.0,118.0,25.0,0.03489059727971614,0.007194244604316547,0.5319148936170213,0.423728813559322,0.7393617021276596,0.005319148936170137,59,53,38,15,0.7169811320754716,0.8983050847457628,0.5842971358358297,71.0,72.16981132075472,76.0,0,0,770.081,105.0,3825.0,3930.0,-25.0,-130.0,-0.006535947712418301,-0.03307888040712468,-2.452830188679245,-2.2033898305084745,0.7415094339622642,-0.02452830188679256,False,False,False
current,hazard65_sec60_else_logit_thresh55_edge15,hazard>=0.65; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.65,logit_thresh55_edge15,295,292,222,70,0.7602739726027398,0.9898305084745763,0.708129521469208,73.0,72.27397260273973,78.25,0,0,709.3595,577.0,21104.0,21681.0,1096.0,519.0,0.051933282789992416,0.0239380102393801,1.7773972602739727,1.759322033898305,0.7425,0.017773972602739718,177,175,127,48,0.7257142857142858,0.9887005649717514,0.6552984641092499,73.0,71.89714285714285,79.0,0,0,705.369,347.0,12582.0,12929.0,118.0,-229.0,0.009378477189635987,-0.017712120040219662,-1.3085714285714285,-1.2937853107344632,0.7388000000000001,-0.013085714285714367,59,58,48,10,0.8275862068965517,0.9830508474576272,0.7109174349067379,74.0,73.17241379310344,77.75,0,0,701.647,113.0,4244.0,4357.0,556.0,443.0,0.13100848256361922,0.1016754647693367,7.637931034482759,7.508474576271187,0.751206896551724,0.0763793103448277,59,59,47,12,0.7966101694915254,1.0,0.6773198772795009,72.0,72.50847457627118,78.0,0,0,765.62,117.0,4278.0,4395.0,422.0,305.0,0.0986442262739598,0.06939704209328783,5.169491525423729,5.169491525423729,0.7449152542372882,0.051694915254237195,True,False,True
current,hazard65_sec60_else_score_min60,hazard>=0.65; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.65,score_min60,295,292,226,66,0.773972602739726,0.9898305084745763,0.7226216594882577,74.0,72.99657534246575,79.0,0,0,705.4114999999999,577.0,21315.0,21892.0,1285.0,708.0,0.0602861834388928,0.03234058103416773,2.4246575342465753,2.4,0.7497260273972604,0.02424657534246566,177,175,130,45,0.7428571428571429,0.9887005649717514,0.673373465052407,74.0,72.73142857142857,79.0,0,0,658.085,347.0,12728.0,13075.0,272.0,-75.0,0.021370207416719043,-0.0057361376673040155,-0.42857142857142855,-0.423728813559322,0.7471428571428573,-0.004285714285714448,59,58,48,10,0.8275862068965517,0.9830508474576272,0.7109174349067379,74.5,73.27586206896552,78.0,0,0,709.1880000000001,113.0,4250.0,4363.0,550.0,437.0,0.12941176470588237,0.10016044006417603,7.5344827586206895,7.406779661016949,0.7522413793103447,0.07534482758620697,59,59,48,11,0.8135593220338984,1.0,0.6962104955303725,75.0,73.50847457627118,78.0,0,0,717.785,117.0,4337.0,4454.0,463.0,346.0,0.10675582199677196,0.0776829815895824,5.864406779661017,5.864406779661017,0.7549152542372881,0.058644067796610244,True,False,True
current,hazard65_sec600_else_logit_thresh55_edge15,hazard>=0.65; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.65,logit_thresh55_edge15,295,246,180,66,0.7317073170731707,0.8338983050847457,0.6730892539381174,69.0,69.97560975609755,75.75,0,0,770.3385000000001,487.0,17214.0,17701.0,786.0,299.0,0.04566050888811433,0.016891701033839895,1.2154471544715446,1.0135593220338983,0.7195528455284553,0.012154471544715384,177,146,108,38,0.7397260273972602,0.8248587570621468,0.6630559975733338,68.0,69.5068493150685,76.0,0,0,769.7639999999999,290.0,10148.0,10438.0,652.0,362.0,0.06424911312573907,0.03468097336654531,2.4794520547945207,2.0451977401129944,0.7149315068493152,0.024794520547945065,59,47,35,12,0.7446808510638298,0.7966101694915254,0.6049182446958253,70.0,70.93617021276596,76.0,0,0,768.281,92.0,3334.0,3426.0,166.0,74.0,0.04979004199160168,0.021599532983070636,1.574468085106383,1.2542372881355932,0.7289361702127659,0.01574468085106384,59,53,37,16,0.6981132075471698,0.8983050847457628,0.5646316733114987,70.0,70.41509433962264,75.0,0,0,773.382,105.0,3732.0,3837.0,-32.0,-137.0,-0.00857449088960343,-0.03570497784727652,-2.5849056603773586,-2.3220338983050848,0.7239622641509434,-0.02584905660377368,False,False,False
current,hazard65_sec600_else_score_min60,hazard>=0.65; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.65,score_min60,295,239,181,58,0.7573221757322176,0.8101694915254237,0.6991791905866486,70.0,70.98326359832636,77.0,0,0,768.143,473.0,16965.0,17438.0,1135.0,662.0,0.06690244621279104,0.03796306915930726,2.7698744769874475,2.2440677966101696,0.7296234309623431,0.02769874476987455,177,139,107,32,0.7697841726618705,0.7853107344632768,0.6931130278329162,69.0,70.59712230215827,77.0,0,0,767.32,276.0,9813.0,10089.0,887.0,611.0,0.09039029858351166,0.06056100703736743,4.39568345323741,3.4519774011299433,0.7258273381294963,0.0439568345323742,59,47,36,11,0.7659574468085106,0.7966101694915254,0.627757424498444,71.0,71.04255319148936,76.5,0,0,768.782,92.0,3339.0,3431.0,261.0,169.0,0.07816711590296496,0.049256776450014576,3.595744680851064,2.864406779661017,0.7300000000000001,0.03595744680851054,59,53,38,15,0.7169811320754716,0.8983050847457628,0.5842971358358297,71.0,71.94339622641509,76.0,0,0,770.081,105.0,3813.0,3918.0,-13.0,-118.0,-0.0034093889325990034,-0.030117406840224605,-2.2264150943396226,-2.0,0.7392452830188679,-0.022264150943396288,False,False,False
v21,hazard45_sec60_else_logit_thresh55_edge15,hazard>=0.45; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.45,logit_thresh55_edge15,221,218,165,53,0.7568807339449541,0.9864253393665159,0.695809328669057,68.0,69.4862385321101,73.0,0,0,779.22053,430.0,15148.0,15578.0,1352.0,922.0,0.08925270662793768,0.05918603158300167,4.229357798165138,4.171945701357466,0.7145871559633028,0.04229357798165134,132,130,94,36,0.7230769230769231,0.9848484848484849,0.6405947067150303,68.0,69.0,72.0,0,0,779.457031,256.0,8970.0,9226.0,430.0,174.0,0.04793756967670011,0.018859744201170606,1.3384615384615384,1.3181818181818181,0.7096923076923077,0.013384615384615328,44,44,36,8,0.8181818181818182,1.0,0.6803944911281532,68.5,69.5909090909091,74.0,0,0,719.772034,88.0,3062.0,3150.0,538.0,450.0,0.17570215545395165,0.14285714285714285,10.227272727272727,10.227272727272727,0.7159090909090909,0.10227272727272729,45,44,35,9,0.7954545454545454,0.9777777777777777,0.6549942193889834,70.0,70.81818181818181,77.25,0,0,779.160447,86.0,3116.0,3202.0,384.0,298.0,0.12323491655969192,0.09306683322923173,6.7727272727272725,6.622222222222222,0.7277272727272727,0.06772727272727275,True,True,True
v21,hazard45_sec60_else_score_min60,hazard>=0.45; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.45,score_min60,221,219,165,54,0.7534246575342466,0.9909502262443439,0.6922969448644035,69.0,69.68949771689498,73.0,0,0,779.214524,430.0,15262.0,15692.0,1238.0,808.0,0.08111649849298912,0.05149120570991588,3.689497716894977,3.6561085972850678,0.7165296803652969,0.03689497716894974,132,131,94,37,0.7175572519083969,0.9924242424242424,0.6351216228521418,68.0,69.16030534351145,72.0,0,0,779.456167,257.0,9060.0,9317.0,340.0,83.0,0.037527593818984545,0.00890844692497585,0.6335877862595419,0.6287878787878788,0.7112213740458017,0.006335877862595263,44,44,36,8,0.8181818181818182,1.0,0.6803944911281532,68.5,69.63636363636364,74.0,0,0,719.772034,88.0,3064.0,3152.0,536.0,448.0,0.17493472584856398,0.14213197969543148,10.181818181818182,10.181818181818182,0.7163636363636363,0.10181818181818192,45,44,35,9,0.7954545454545454,0.9777777777777777,0.6549942193889834,70.0,71.31818181818181,78.0,0,0,779.160447,85.0,3138.0,3223.0,362.0,277.0,0.11536010197578075,0.08594477195159789,6.295454545454546,6.155555555555556,0.7324999999999999,0.06295454545454549,True,True,True
v21,hazard45_sec600_else_logit_thresh55_edge15,hazard>=0.45; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.45,logit_thresh55_edge15,221,182,137,45,0.7527472527472527,0.8235294117647058,0.6852774322287694,67.5,68.16483516483517,71.0,0,0,779.5839215,360.0,12406.0,12766.0,1294.0,934.0,0.10430436885378043,0.07316308945636849,5.131868131868132,4.226244343891403,0.7014285714285715,0.051318681318681225,132,113,83,30,0.7345132743362832,0.8560606060606061,0.6463625065473314,68.0,68.01769911504425,71.0,0,0,779.751489,223.0,7686.0,7909.0,614.0,391.0,0.07988550611501431,0.04943734985459603,3.4601769911504423,2.962121212121212,0.6999115044247788,0.03460176991150443,44,36,28,8,0.7777777777777778,0.8181818181818182,0.6191529705388181,67.0,67.88888888888889,71.0,0,0,779.3701530000001,72.0,2444.0,2516.0,356.0,284.0,0.14566284779050737,0.11287758346581876,7.888888888888889,6.454545454545454,0.6988888888888889,0.0788888888888889,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,68.0,68.96969696969697,72.0,0,0,779.586685,65.0,2276.0,2341.0,324.0,259.0,0.14235500878734622,0.11063648013669372,7.848484848484849,5.7555555555555555,0.7093939393939394,0.07848484848484849,False,True,True
v21,hazard45_sec600_else_score_min60,hazard>=0.45; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.45,score_min60,221,178,133,45,0.7471910112359551,0.8054298642533937,0.678583139139175,68.0,68.19101123595506,71.0,0,0,779.7235384999999,352.0,12138.0,12490.0,1162.0,810.0,0.09573241061130335,0.06485188150520416,4.550561797752809,3.665158371040724,0.701685393258427,0.04550561797752806,132,110,79,31,0.7181818181818181,0.8333333333333334,0.6278504468827402,68.0,68.08181818181818,71.0,0,0,779.7675320000001,217.0,7489.0,7706.0,411.0,194.0,0.05488049138736814,0.02517518816506618,1.7636363636363637,1.4696969696969697,0.7005454545454546,0.01763636363636356,44,34,27,7,0.7941176470588235,0.7727272727272727,0.632016119488364,67.0,68.17647058823529,71.0,0,0,779.4168385,68.0,2318.0,2386.0,382.0,314.0,0.16479723899913717,0.13160100586756077,9.235294117647058,7.136363636363637,0.701764705882353,0.09235294117647053,45,34,27,7,0.7941176470588235,0.7555555555555555,0.632016119488364,67.5,68.55882352941177,71.75,0,0,779.7321305,67.0,2331.0,2398.0,369.0,302.0,0.1583011583011583,0.12593828190158465,8.882352941176471,6.711111111111111,0.7052941176470587,0.08882352941176475,False,True,True
v21,hazard50_sec60_else_logit_thresh55_edge15,hazard>=0.5; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.5,logit_thresh55_edge15,221,218,164,54,0.7522935779816514,0.9864253393665159,0.6909517297716219,72.0,72.41743119266054,76.0,0,0,659.9461855,430.0,15787.0,16217.0,613.0,183.0,0.038829416608602015,0.011284454584695073,0.8394495412844036,0.8280542986425339,0.7438990825688073,0.008394495412844094,132,130,95,35,0.7307692307692307,0.9848484848484849,0.6487085699237151,72.0,72.16153846153846,76.0,0,0,689.488955,256.0,9381.0,9637.0,119.0,-137.0,0.01268521479586398,-0.014216042336826813,-1.0538461538461539,-1.0378787878787878,0.7413076923076923,-0.010538461538461608,44,44,35,9,0.7954545454545454,1.0,0.6549942193889834,72.5,72.43181818181819,77.0,0,0,659.781806,88.0,3187.0,3275.0,313.0,225.0,0.09821148415437715,0.06870229007633588,5.113636363636363,5.113636363636363,0.7443181818181818,0.051136363636363646,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,73.0,73.1590909090909,78.0,0,0,689.2957945,86.0,3219.0,3305.0,181.0,95.0,0.05622864243553899,0.028744326777609682,2.159090909090909,2.111111111111111,0.7511363636363636,0.021590909090909105,True,False,True
v21,hazard50_sec60_else_score_min60,hazard>=0.5; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.5,score_min60,221,219,164,55,0.7488584474885844,0.9909502262443439,0.6874681905915992,73.0,72.78995433789954,77.0,0,0,659.829678,429.0,15941.0,16370.0,459.0,30.0,0.028793676682767708,0.0018326206475259622,0.136986301369863,0.13574660633484162,0.7474885844748858,0.00136986301369868,132,131,95,36,0.7251908396946565,0.9924242424242424,0.6431537162063813,72.0,72.37404580152672,76.0,0,0,659.933711,257.0,9481.0,9738.0,19.0,-238.0,0.002004008016032064,-0.024440336824810022,-1.816793893129771,-1.803030303030303,0.7433587786259541,-0.018167938931297645,44,44,35,9,0.7954545454545454,1.0,0.6549942193889834,72.5,72.47727272727273,77.0,0,0,659.730548,88.0,3189.0,3277.0,311.0,223.0,0.09752273439949828,0.06805004577357339,5.068181818181818,5.068181818181818,0.7447727272727271,0.05068181818181827,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,74.0,74.3409090909091,79.0,0,0,659.3564584999999,84.0,3271.0,3355.0,129.0,45.0,0.03943748089269337,0.013412816691505217,1.0227272727272727,1.0,0.7625,0.010227272727272751,True,False,True
v21,hazard50_sec600_else_logit_thresh55_edge15,hazard>=0.5; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.5,logit_thresh55_edge15,221,182,136,46,0.7472527472527473,0.8235294117647058,0.6794513645272116,69.5,69.94505494505495,73.0,0,0,779.3447424999999,360.0,12730.0,13090.0,870.0,510.0,0.06834249803613511,0.03896103896103896,2.802197802197802,2.3076923076923075,0.7192307692307692,0.028021978021978033,132,113,82,31,0.7256637168141593,0.8560606060606061,0.6370030241733071,69.0,69.65486725663717,73.0,0,0,779.456167,223.0,7871.0,8094.0,329.0,106.0,0.04179900902045484,0.01309612058314801,0.9380530973451328,0.803030303030303,0.716283185840708,0.009380530973451262,44,36,28,8,0.7777777777777778,0.8181818181818182,0.6191529705388181,70.0,69.94444444444444,74.25,0,0,749.368258,72.0,2518.0,2590.0,282.0,210.0,0.11199364575059571,0.08108108108108109,5.833333333333333,4.7727272727272725,0.7194444444444444,0.05833333333333335,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,71.0,70.93939393939394,75.0,0,0,779.34506,65.0,2341.0,2406.0,259.0,194.0,0.11063648013669372,0.08063175394846218,5.878787878787879,4.311111111111111,0.729090909090909,0.05878787878787883,False,True,True
v21,hazard50_sec600_else_score_min60,hazard>=0.5; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.5,score_min60,221,174,129,45,0.7413793103448276,0.7873303167420814,0.6715993693408262,70.0,70.27011494252874,74.0,0,0,779.358107,344.0,12227.0,12571.0,673.0,329.0,0.055042119898585096,0.026171346750457403,1.8908045977011494,1.48868778280543,0.7224712643678162,0.018908045977011456,132,108,77,31,0.7129629629629629,0.8181818181818182,0.6214901729048635,69.0,69.94444444444444,73.0,0,0,779.457978,213.0,7554.0,7767.0,146.0,-67.0,0.019327508604712735,-0.008626239217200979,-0.6203703703703703,-0.5075757575757576,0.7191666666666667,-0.006203703703703822,44,33,26,7,0.7878787878787878,0.75,0.6224835500784931,71.0,70.66666666666667,75.0,0,0,779.018607,66.0,2332.0,2398.0,268.0,202.0,0.11492281303602059,0.08423686405337781,6.121212121212121,4.590909090909091,0.7266666666666667,0.06121212121212116,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,71.0,70.93939393939394,75.0,0,0,779.492677,65.0,2341.0,2406.0,259.0,194.0,0.11063648013669372,0.08063175394846218,5.878787878787879,4.311111111111111,0.729090909090909,0.05878787878787883,False,False,True
v21,hazard55_sec60_else_logit_thresh55_edge15,hazard>=0.55; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.55,logit_thresh55_edge15,221,218,164,54,0.7522935779816514,0.9864253393665159,0.6909517297716219,74.0,73.44954128440367,78.0,0,0,659.722714,429.0,16012.0,16441.0,388.0,-41.0,0.024231826130402197,-0.0024937655860349127,-0.18807339449541285,-0.18552036199095023,0.7541743119266057,-0.0018807339449542493,132,130,94,36,0.7230769230769231,0.9848484848484849,0.6405947067150303,74.0,73.49230769230769,77.75,0,0,659.9836135,255.0,9554.0,9809.0,-154.0,-409.0,-0.016118903077245134,-0.04169640126414517,-3.146153846153846,-3.0984848484848486,0.7545384615384616,-0.03146153846153854,44,44,36,8,0.8181818181818182,1.0,0.6803944911281532,75.0,73.1590909090909,77.25,0,0,659.7113345,88.0,3219.0,3307.0,381.0,293.0,0.11835973904939422,0.08859993952222558,6.659090909090909,6.659090909090909,0.7515909090909091,0.06659090909090915,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,75.0,73.61363636363636,78.25,0,0,659.524854,86.0,3239.0,3325.0,161.0,75.0,0.04970669959864155,0.022556390977443608,1.7045454545454546,1.6666666666666667,0.7556818181818182,0.017045454545454475,True,False,True
