rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=5,10,0.18867924528301888,-27.090000000000003,4.239999999999998,6,4,-8.41,-16.15,-2.53,7,2,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=45,22,0.41509433962264153,-27.099999999999998,4.230000000000004,15,7,-9.18,-15.54,-2.38,13,3,6,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=10,6,0.11320754716981132,-27.21,4.120000000000001,5,1,-9.16,-16.25,-1.7999999999999998,4,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-27.29,4.040000000000003,3,0,-8.8,-15.19,-3.3,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND entry_to_exit_loss_cents>=10,3,0.05660377358490566,-27.330000000000005,3.9999999999999964,3,0,-7.78,-16.25,-3.3,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=300,10,0.18867924528301888,-27.349180000000004,3.980819999999998,7,3,-8.619180000000002,-15.430000000000001,-3.3,6,4,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=500,10,0.18867924528301888,-27.349180000000004,3.980819999999998,7,3,-8.619180000000002,-15.430000000000001,-3.3,6,4,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-27.42,3.91,6,1,-7.969999999999999,-16.15,-3.3,5,2,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,5,0.09433962264150944,-27.46,3.870000000000001,3,2,-8.8,-15.359999999999998,-3.3,2,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents<=0,5,0.09433962264150944,-27.48,3.8500000000000014,4,1,-11.47,-13.430000000000001,-2.58,3,1,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100,9,0.16981132075471697,-27.51,3.8200000000000003,7,2,-9.11,-15.100000000000001,-3.3,6,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=100,9,0.16981132075471697,-27.51,3.8200000000000003,7,2,-9.11,-15.100000000000001,-3.3,6,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND position_seconds<=180,9,0.16981132075471697,-27.51,3.8200000000000003,7,2,-9.11,-15.100000000000001,-3.3,6,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms>=500,14,0.2641509433962264,-27.529999999999998,3.8000000000000043,9,5,-10.469999999999999,-15.8,-1.2599999999999998,4,5,5,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-27.610000000000003,3.719999999999999,6,1,-9.11,-15.200000000000001,-3.3,6,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,3,0.05660377358490566,-27.78,3.5500000000000007,2,1,-11.78,-12.700000000000001,-3.3,0,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,4,0.07547169811320754,-27.97,3.360000000000003,3,1,-11.78,-12.889999999999999,-3.3,0,4,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.020000000000003,3.3099999999999987,4,1,-9.97,-16.25,-1.7999999999999998,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.020000000000003,3.3099999999999987,4,1,-9.97,-16.25,-1.7999999999999998,3,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,7,0.1320754716981132,-28.03918,3.29082,6,1,-9.98918,-16.25,-1.7999999999999998,5,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=4,3,0.05660377358490566,-28.05,3.280000000000001,3,0,-9.23,-16.25,-2.57,2,0,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.07547169811320754,-28.050000000000004,3.2799999999999976,3,1,-9.56,-15.19,-3.3,3,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=0,8,0.1509433962264151,-28.080000000000005,3.2499999999999964,5,3,-9.36,-16.15,-2.57,5,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=75,6,0.11320754716981132,-28.150000000000002,3.1799999999999997,5,1,-10.2,-16.15,-1.7999999999999998,2,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.160000000000004,3.169999999999998,5,1,-8.709999999999999,-16.15,-3.3,4,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.11320754716981132,-28.21,3.120000000000001,5,1,-9.709999999999999,-15.200000000000001,-3.3,5,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.29,3.0400000000000027,4,0,-9.799999999999999,-15.19,-3.3,3,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=100,6,0.11320754716981132,-28.35,2.9800000000000004,4,2,-10.52,-14.530000000000003,-3.3,4,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=5,5,0.09433962264150944,-28.46,2.870000000000001,4,1,-10.059999999999999,-15.100000000000001,-3.3,2,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4,10,0.18867924528301888,-28.480000000000004,2.849999999999998,6,4,-9.76,-16.15,-2.57,7,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds<=180,10,0.18867924528301888,-28.480000000000004,2.849999999999998,6,4,-9.76,-16.15,-2.57,7,2,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.5,2.830000000000002,4,0,-8.95,-16.25,-3.3,4,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND position_seconds<=45,18,0.33962264150943394,-28.549999999999997,2.7800000000000047,12,6,-9.899999999999999,-15.54,-3.1100000000000003,10,3,5,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.590000000000003,2.7399999999999984,5,1,-10.09,-15.200000000000001,-3.3,5,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.660000000000004,2.669999999999998,5,1,-9.11,-16.25,-3.3,6,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,8,0.1509433962264151,-28.77918,2.5508200000000016,6,2,-10.72918,-16.25,-1.7999999999999998,6,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-28.79,2.5400000000000027,3,1,-9.97,-16.25,-2.57,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-28.79,2.5400000000000027,3,1,-9.97,-16.25,-2.57,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=5,7,0.1320754716981132,-28.810000000000002,2.5199999999999996,4,3,-9.36,-16.15,-3.3,5,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,6,0.11320754716981132,-28.84918,2.4808200000000014,5,1,-10.79918,-16.25,-1.7999999999999998,4,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,5,0.09433962264150944,-28.88,2.450000000000003,3,2,-10.8,-14.78,-3.3,1,4,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-28.89,2.4400000000000013,3,2,-10.4,-15.19,-3.3,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-28.89,2.4400000000000013,3,2,-10.4,-15.19,-3.3,4,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,3,0.05660377358490566,-29.01,2.3200000000000003,3,0,-10.23,-16.25,-2.53,2,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.060000000000002,2.2699999999999996,2,1,-10.57,-15.19,-3.3,2,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,3,0.05660377358490566,-29.11,2.2200000000000024,3,0,-11.78,-16.25,-1.0799999999999998,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,3,0.05660377358490566,-29.11,2.2200000000000024,3,0,-11.78,-16.25,-1.0799999999999998,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,3,0.05660377358490566,-29.11,2.2200000000000024,3,0,-11.78,-16.25,-1.0799999999999998,0,0,3,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,6,0.11320754716981132,-29.130000000000003,2.1999999999999993,5,1,-11.079999999999998,-16.25,-1.7999999999999998,4,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents<=10,5,0.09433962264150944,-29.130000000000003,2.1999999999999993,4,1,-11.18,-16.15,-1.7999999999999998,1,2,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.130000000000003,2.1999999999999993,5,2,-10.73,-15.100000000000001,-3.3,4,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND position_seconds>=90,3,0.05660377358490566,-29.16,2.1700000000000017,2,1,-10.67,-15.19,-3.3,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds>=90,3,0.05660377358490566,-29.16,2.1700000000000017,2,1,-10.67,-15.19,-3.3,2,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.09433962264150944,-29.190000000000005,2.139999999999997,4,1,-10.69,-15.200000000000001,-3.3,4,1,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-29.23,2.1000000000000014,2,1,-10.75,-15.179999999999998,-3.3,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.230000000000004,2.099999999999998,3,0,-11.18,-16.25,-1.7999999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.230000000000004,2.099999999999998,3,0,-11.18,-16.25,-1.7999999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.230000000000004,2.099999999999998,3,0,-11.18,-16.25,-1.7999999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.230000000000004,2.099999999999998,3,0,-11.18,-16.25,-1.7999999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.230000000000004,2.099999999999998,3,0,-11.18,-16.25,-1.7999999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.230000000000004,2.099999999999998,3,0,-11.18,-16.25,-1.7999999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.230000000000004,2.099999999999998,3,0,-11.18,-16.25,-1.7999999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.230000000000004,2.099999999999998,3,0,-11.18,-16.25,-1.7999999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.28,2.0500000000000007,2,1,-9.83,-16.15,-3.3,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND exit_sigma_t_dollars>=50,3,0.05660377358490566,-29.28,2.0500000000000007,2,1,-9.83,-16.15,-3.3,1,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-29.35,1.9800000000000004,3,0,-9.799999999999999,-16.25,-3.3,3,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.410000000000004,1.9199999999999982,4,3,-9.96,-16.15,-3.3,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.410000000000004,1.9199999999999982,4,3,-9.96,-16.15,-3.3,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,7,0.1320754716981132,-29.42,1.9100000000000001,4,3,-11.37,-16.25,-1.7999999999999998,5,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-29.650000000000002,1.6799999999999997,3,1,-10.2,-16.15,-3.3,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-29.650000000000002,1.6799999999999997,3,1,-10.2,-16.15,-3.3,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=75,4,0.07547169811320754,-29.900000000000002,1.4299999999999997,3,1,-11.18,-16.15,-2.57,1,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND entry_to_exit_loss_cents<=10,6,0.11320754716981132,-30.110000000000003,1.2199999999999989,4,2,-11.18,-16.15,-2.78,1,2,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.250000000000004,1.0799999999999983,2,1,-10.8,-16.15,-3.3,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-30.52,0.8100000000000023,3,1,-11.69,-16.25,-2.58,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.630000000000003,0.6999999999999993,2,1,-11.18,-16.15,-3.3,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.630000000000003,0.6999999999999993,2,1,-11.18,-16.15,-3.3,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150,3,0.05660377358490566,-30.880000000000003,0.4499999999999993,2,1,-11.33,-16.25,-3.3,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-30.880000000000003,0.4499999999999993,2,1,-11.33,-16.25,-3.3,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-30.880000000000003,0.4499999999999993,2,1,-11.33,-16.25,-3.3,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-30.880000000000003,0.4499999999999993,2,1,-11.33,-16.25,-3.3,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-30.880000000000003,0.4499999999999993,2,1,-11.33,-16.25,-3.3,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-30.880000000000003,0.4499999999999993,2,1,-11.33,-16.25,-3.3,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND exit_btc_age_ms<=500,3,0.05660377358490566,-30.880000000000003,0.4499999999999993,2,1,-11.33,-16.25,-3.3,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND position_seconds<=45,3,0.05660377358490566,-30.880000000000003,0.4499999999999993,2,1,-11.33,-16.25,-3.3,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND position_seconds<=90,3,0.05660377358490566,-30.880000000000003,0.4499999999999993,2,1,-11.33,-16.25,-3.3,3,0,0,True,True
