dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,median_ask,positive_net,coverage_pass
v21,hazard45_max660_else_logit_thresh55_edge15,7,20,20,1.0,17,3,0.85,311.0,0.22390208783297336,67.0,True,True
v21,hazard45_max660_else_logit_thresh55_edge15,8,20,20,1.0,11,9,0.55,-284.0,-0.20520231213872833,65.0,False,True
v21,hazard45_max660_else_logit_thresh55_edge15,9,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,67.0,True,True
v21,hazard45_max660_else_logit_thresh55_edge15,10,20,19,0.95,15,4,0.7894736842105263,117.0,0.08459869848156182,68.0,True,True
v21,hazard45_max660_else_logit_thresh55_edge15,11,1,1,1.0,1,0,1.0,29.0,0.4084507042253521,69.0,True,True
v21,hazard45_max540_else_score_min60,0,20,20,1.0,17,3,0.85,211.0,0.1417058428475487,71.0,True,True
v21,hazard45_max540_else_score_min60,1,20,20,1.0,12,8,0.6,-214.0,-0.15134370579915135,66.0,False,True
v21,hazard45_max540_else_score_min60,2,20,20,1.0,13,7,0.65,-130.0,-0.09090909090909091,68.0,False,True
v21,hazard45_max540_else_score_min60,3,20,20,1.0,12,8,0.6,-228.0,-0.15966386554621848,71.0,False,True
v21,hazard45_max540_else_score_min60,4,20,19,0.95,14,5,0.7368421052631579,107.0,0.08275328692962104,65.0,True,True
v21,hazard45_max540_else_score_min60,5,20,20,1.0,15,5,0.75,93.0,0.06609808102345416,68.0,True,True
v21,hazard45_max540_else_score_min60,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard45_max540_else_score_min60,7,20,20,1.0,17,3,0.85,288.0,0.20396600566572237,67.0,True,True
v21,hazard45_max540_else_score_min60,8,20,20,1.0,12,8,0.6,-193.0,-0.13854989231873654,65.0,False,True
v21,hazard45_max540_else_score_min60,9,20,20,1.0,16,4,0.8,120.0,0.08108108108108109,70.0,True,True
v21,hazard45_max540_else_score_min60,10,20,19,0.95,15,4,0.7894736842105263,85.0,0.06007067137809187,71.0,True,True
v21,hazard45_max540_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard45_max540_else_logit_thresh55_edge15,0,20,19,0.95,17,2,0.8947368421052632,338.0,0.24816446402349487,69.0,True,True
v21,hazard45_max540_else_logit_thresh55_edge15,1,20,20,1.0,12,8,0.6,-206.0,-0.1465149359886202,65.5,False,True
v21,hazard45_max540_else_logit_thresh55_edge15,2,20,20,1.0,13,7,0.65,-126.0,-0.08835904628330996,67.5,False,True
v21,hazard45_max540_else_logit_thresh55_edge15,3,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,67.5,False,True
v21,hazard45_max540_else_logit_thresh55_edge15,4,20,19,0.95,13,6,0.6842105263157895,36.0,0.028481012658227847,65.0,True,True
v21,hazard45_max540_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard45_max540_else_logit_thresh55_edge15,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard45_max540_else_logit_thresh55_edge15,7,20,20,1.0,17,3,0.85,311.0,0.22390208783297336,67.0,True,True
v21,hazard45_max540_else_logit_thresh55_edge15,8,20,20,1.0,11,9,0.55,-284.0,-0.20520231213872833,65.0,False,True
v21,hazard45_max540_else_logit_thresh55_edge15,9,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,67.0,True,True
v21,hazard45_max540_else_logit_thresh55_edge15,10,20,19,0.95,15,4,0.7894736842105263,117.0,0.08459869848156182,68.0,True,True
v21,hazard45_max540_else_logit_thresh55_edge15,11,1,1,1.0,1,0,1.0,29.0,0.4084507042253521,69.0,True,True
v21,hazard45_max420_else_score_min60,0,20,20,1.0,17,3,0.85,211.0,0.1417058428475487,71.0,True,True
v21,hazard45_max420_else_score_min60,1,20,20,1.0,12,8,0.6,-214.0,-0.15134370579915135,66.0,False,True
v21,hazard45_max420_else_score_min60,2,20,20,1.0,13,7,0.65,-130.0,-0.09090909090909091,68.0,False,True
v21,hazard45_max420_else_score_min60,3,20,20,1.0,12,8,0.6,-228.0,-0.15966386554621848,71.0,False,True
v21,hazard45_max420_else_score_min60,4,20,19,0.95,14,5,0.7368421052631579,107.0,0.08275328692962104,65.0,True,True
v21,hazard45_max420_else_score_min60,5,20,20,1.0,15,5,0.75,93.0,0.06609808102345416,68.0,True,True
v21,hazard45_max420_else_score_min60,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard45_max420_else_score_min60,7,20,20,1.0,17,3,0.85,288.0,0.20396600566572237,67.0,True,True
v21,hazard45_max420_else_score_min60,8,20,20,1.0,12,8,0.6,-193.0,-0.13854989231873654,65.0,False,True
v21,hazard45_max420_else_score_min60,9,20,20,1.0,16,4,0.8,120.0,0.08108108108108109,70.0,True,True
v21,hazard45_max420_else_score_min60,10,20,19,0.95,15,4,0.7894736842105263,85.0,0.06007067137809187,71.0,True,True
v21,hazard45_max420_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard45_max420_else_logit_thresh55_edge15,0,20,19,0.95,17,2,0.8947368421052632,338.0,0.24816446402349487,69.0,True,True
v21,hazard45_max420_else_logit_thresh55_edge15,1,20,20,1.0,12,8,0.6,-206.0,-0.1465149359886202,65.5,False,True
v21,hazard45_max420_else_logit_thresh55_edge15,2,20,20,1.0,13,7,0.65,-126.0,-0.08835904628330996,67.5,False,True
v21,hazard45_max420_else_logit_thresh55_edge15,3,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,67.5,False,True
v21,hazard45_max420_else_logit_thresh55_edge15,4,20,19,0.95,13,6,0.6842105263157895,36.0,0.028481012658227847,65.0,True,True
v21,hazard45_max420_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard45_max420_else_logit_thresh55_edge15,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard45_max420_else_logit_thresh55_edge15,7,20,20,1.0,17,3,0.85,311.0,0.22390208783297336,67.0,True,True
v21,hazard45_max420_else_logit_thresh55_edge15,8,20,20,1.0,11,9,0.55,-284.0,-0.20520231213872833,65.0,False,True
v21,hazard45_max420_else_logit_thresh55_edge15,9,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,67.0,True,True
v21,hazard45_max420_else_logit_thresh55_edge15,10,20,19,0.95,15,4,0.7894736842105263,117.0,0.08459869848156182,68.0,True,True
v21,hazard45_max420_else_logit_thresh55_edge15,11,1,1,1.0,1,0,1.0,29.0,0.4084507042253521,69.0,True,True
v21,hazard50_nomax_else_score_min60,0,20,20,1.0,17,3,0.85,211.0,0.1417058428475487,71.0,True,True
v21,hazard50_nomax_else_score_min60,1,20,20,1.0,12,8,0.6,-214.0,-0.15134370579915135,66.0,False,True
v21,hazard50_nomax_else_score_min60,2,20,20,1.0,13,7,0.65,-130.0,-0.09090909090909091,68.0,False,True
v21,hazard50_nomax_else_score_min60,3,20,20,1.0,13,7,0.65,-116.0,-0.08192090395480225,69.5,False,True
v21,hazard50_nomax_else_score_min60,4,20,19,0.95,14,5,0.7368421052631579,110.0,0.08527131782945736,65.0,True,True
v21,hazard50_nomax_else_score_min60,5,20,20,1.0,15,5,0.75,93.0,0.06609808102345416,68.0,True,True
v21,hazard50_nomax_else_score_min60,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_nomax_else_score_min60,7,20,20,1.0,17,3,0.85,288.0,0.20396600566572237,67.0,True,True
v21,hazard50_nomax_else_score_min60,8,20,20,1.0,12,8,0.6,-193.0,-0.13854989231873654,65.0,False,True
v21,hazard50_nomax_else_score_min60,9,20,20,1.0,16,4,0.8,120.0,0.08108108108108109,70.0,True,True
v21,hazard50_nomax_else_score_min60,10,20,19,0.95,15,4,0.7894736842105263,85.0,0.06007067137809187,71.0,True,True
v21,hazard50_nomax_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard50_nomax_else_logit_thresh55_edge15,0,20,19,0.95,17,2,0.8947368421052632,338.0,0.24816446402349487,69.0,True,True
v21,hazard50_nomax_else_logit_thresh55_edge15,1,20,20,1.0,12,8,0.6,-206.0,-0.1465149359886202,65.5,False,True
v21,hazard50_nomax_else_logit_thresh55_edge15,2,20,20,1.0,13,7,0.65,-126.0,-0.08835904628330996,67.5,False,True
v21,hazard50_nomax_else_logit_thresh55_edge15,3,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,67.5,False,True
v21,hazard50_nomax_else_logit_thresh55_edge15,4,20,19,0.95,13,6,0.6842105263157895,36.0,0.028481012658227847,65.0,True,True
v21,hazard50_nomax_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard50_nomax_else_logit_thresh55_edge15,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_nomax_else_logit_thresh55_edge15,7,20,20,1.0,17,3,0.85,311.0,0.22390208783297336,67.0,True,True
v21,hazard50_nomax_else_logit_thresh55_edge15,8,20,20,1.0,11,9,0.55,-284.0,-0.20520231213872833,65.0,False,True
v21,hazard50_nomax_else_logit_thresh55_edge15,9,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,67.0,True,True
v21,hazard50_nomax_else_logit_thresh55_edge15,10,20,19,0.95,15,4,0.7894736842105263,117.0,0.08459869848156182,68.0,True,True
v21,hazard50_nomax_else_logit_thresh55_edge15,11,1,1,1.0,1,0,1.0,29.0,0.4084507042253521,69.0,True,True
v21,hazard50_max900_else_score_min60,0,20,20,1.0,17,3,0.85,211.0,0.1417058428475487,71.0,True,True
v21,hazard50_max900_else_score_min60,1,20,20,1.0,12,8,0.6,-214.0,-0.15134370579915135,66.0,False,True
v21,hazard50_max900_else_score_min60,2,20,20,1.0,13,7,0.65,-130.0,-0.09090909090909091,68.0,False,True
v21,hazard50_max900_else_score_min60,3,20,20,1.0,13,7,0.65,-116.0,-0.08192090395480225,69.5,False,True
v21,hazard50_max900_else_score_min60,4,20,19,0.95,14,5,0.7368421052631579,110.0,0.08527131782945736,65.0,True,True
v21,hazard50_max900_else_score_min60,5,20,20,1.0,15,5,0.75,93.0,0.06609808102345416,68.0,True,True
v21,hazard50_max900_else_score_min60,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_max900_else_score_min60,7,20,20,1.0,17,3,0.85,288.0,0.20396600566572237,67.0,True,True
v21,hazard50_max900_else_score_min60,8,20,20,1.0,12,8,0.6,-193.0,-0.13854989231873654,65.0,False,True
v21,hazard50_max900_else_score_min60,9,20,20,1.0,16,4,0.8,120.0,0.08108108108108109,70.0,True,True
v21,hazard50_max900_else_score_min60,10,20,19,0.95,15,4,0.7894736842105263,85.0,0.06007067137809187,71.0,True,True
v21,hazard50_max900_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard50_max900_else_logit_thresh55_edge15,0,20,19,0.95,17,2,0.8947368421052632,338.0,0.24816446402349487,69.0,True,True
v21,hazard50_max900_else_logit_thresh55_edge15,1,20,20,1.0,12,8,0.6,-206.0,-0.1465149359886202,65.5,False,True
v21,hazard50_max900_else_logit_thresh55_edge15,2,20,20,1.0,13,7,0.65,-126.0,-0.08835904628330996,67.5,False,True
v21,hazard50_max900_else_logit_thresh55_edge15,3,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,67.5,False,True
v21,hazard50_max900_else_logit_thresh55_edge15,4,20,19,0.95,13,6,0.6842105263157895,36.0,0.028481012658227847,65.0,True,True
v21,hazard50_max900_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard50_max900_else_logit_thresh55_edge15,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_max900_else_logit_thresh55_edge15,7,20,20,1.0,17,3,0.85,311.0,0.22390208783297336,67.0,True,True
v21,hazard50_max900_else_logit_thresh55_edge15,8,20,20,1.0,11,9,0.55,-284.0,-0.20520231213872833,65.0,False,True
v21,hazard50_max900_else_logit_thresh55_edge15,9,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,67.0,True,True
v21,hazard50_max900_else_logit_thresh55_edge15,10,20,19,0.95,15,4,0.7894736842105263,117.0,0.08459869848156182,68.0,True,True
v21,hazard50_max900_else_logit_thresh55_edge15,11,1,1,1.0,1,0,1.0,29.0,0.4084507042253521,69.0,True,True
v21,hazard50_max780_else_score_min60,0,20,20,1.0,17,3,0.85,211.0,0.1417058428475487,71.0,True,True
v21,hazard50_max780_else_score_min60,1,20,20,1.0,12,8,0.6,-214.0,-0.15134370579915135,66.0,False,True
v21,hazard50_max780_else_score_min60,2,20,20,1.0,13,7,0.65,-130.0,-0.09090909090909091,68.0,False,True
v21,hazard50_max780_else_score_min60,3,20,20,1.0,12,8,0.6,-228.0,-0.15966386554621848,71.0,False,True
v21,hazard50_max780_else_score_min60,4,20,19,0.95,14,5,0.7368421052631579,110.0,0.08527131782945736,65.0,True,True
v21,hazard50_max780_else_score_min60,5,20,20,1.0,15,5,0.75,93.0,0.06609808102345416,68.0,True,True
v21,hazard50_max780_else_score_min60,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_max780_else_score_min60,7,20,20,1.0,17,3,0.85,288.0,0.20396600566572237,67.0,True,True
v21,hazard50_max780_else_score_min60,8,20,20,1.0,12,8,0.6,-193.0,-0.13854989231873654,65.0,False,True
v21,hazard50_max780_else_score_min60,9,20,20,1.0,16,4,0.8,120.0,0.08108108108108109,70.0,True,True
v21,hazard50_max780_else_score_min60,10,20,19,0.95,15,4,0.7894736842105263,85.0,0.06007067137809187,71.0,True,True
v21,hazard50_max780_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard50_max780_else_logit_thresh55_edge15,0,20,19,0.95,17,2,0.8947368421052632,338.0,0.24816446402349487,69.0,True,True
v21,hazard50_max780_else_logit_thresh55_edge15,1,20,20,1.0,12,8,0.6,-206.0,-0.1465149359886202,65.5,False,True
v21,hazard50_max780_else_logit_thresh55_edge15,2,20,20,1.0,13,7,0.65,-126.0,-0.08835904628330996,67.5,False,True
v21,hazard50_max780_else_logit_thresh55_edge15,3,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,67.5,False,True
v21,hazard50_max780_else_logit_thresh55_edge15,4,20,19,0.95,13,6,0.6842105263157895,36.0,0.028481012658227847,65.0,True,True
v21,hazard50_max780_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard50_max780_else_logit_thresh55_edge15,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_max780_else_logit_thresh55_edge15,7,20,20,1.0,17,3,0.85,311.0,0.22390208783297336,67.0,True,True
v21,hazard50_max780_else_logit_thresh55_edge15,8,20,20,1.0,11,9,0.55,-284.0,-0.20520231213872833,65.0,False,True
v21,hazard50_max780_else_logit_thresh55_edge15,9,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,67.0,True,True
v21,hazard50_max780_else_logit_thresh55_edge15,10,20,19,0.95,15,4,0.7894736842105263,117.0,0.08459869848156182,68.0,True,True
v21,hazard50_max780_else_logit_thresh55_edge15,11,1,1,1.0,1,0,1.0,29.0,0.4084507042253521,69.0,True,True
v21,hazard50_max660_else_score_min60,0,20,20,1.0,17,3,0.85,211.0,0.1417058428475487,71.0,True,True
v21,hazard50_max660_else_score_min60,1,20,20,1.0,12,8,0.6,-214.0,-0.15134370579915135,66.0,False,True
v21,hazard50_max660_else_score_min60,2,20,20,1.0,13,7,0.65,-130.0,-0.09090909090909091,68.0,False,True
v21,hazard50_max660_else_score_min60,3,20,20,1.0,12,8,0.6,-228.0,-0.15966386554621848,71.0,False,True
v21,hazard50_max660_else_score_min60,4,20,19,0.95,14,5,0.7368421052631579,107.0,0.08275328692962104,65.0,True,True
v21,hazard50_max660_else_score_min60,5,20,20,1.0,15,5,0.75,93.0,0.06609808102345416,68.0,True,True
v21,hazard50_max660_else_score_min60,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_max660_else_score_min60,7,20,20,1.0,17,3,0.85,288.0,0.20396600566572237,67.0,True,True
v21,hazard50_max660_else_score_min60,8,20,20,1.0,12,8,0.6,-193.0,-0.13854989231873654,65.0,False,True
v21,hazard50_max660_else_score_min60,9,20,20,1.0,16,4,0.8,120.0,0.08108108108108109,70.0,True,True
v21,hazard50_max660_else_score_min60,10,20,19,0.95,15,4,0.7894736842105263,85.0,0.06007067137809187,71.0,True,True
v21,hazard50_max660_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard50_max660_else_logit_thresh55_edge15,0,20,19,0.95,17,2,0.8947368421052632,338.0,0.24816446402349487,69.0,True,True
v21,hazard50_max660_else_logit_thresh55_edge15,1,20,20,1.0,12,8,0.6,-206.0,-0.1465149359886202,65.5,False,True
v21,hazard50_max660_else_logit_thresh55_edge15,2,20,20,1.0,13,7,0.65,-126.0,-0.08835904628330996,67.5,False,True
v21,hazard50_max660_else_logit_thresh55_edge15,3,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,67.5,False,True
v21,hazard50_max660_else_logit_thresh55_edge15,4,20,19,0.95,13,6,0.6842105263157895,36.0,0.028481012658227847,65.0,True,True
v21,hazard50_max660_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard50_max660_else_logit_thresh55_edge15,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_max660_else_logit_thresh55_edge15,7,20,20,1.0,17,3,0.85,311.0,0.22390208783297336,67.0,True,True
v21,hazard50_max660_else_logit_thresh55_edge15,8,20,20,1.0,11,9,0.55,-284.0,-0.20520231213872833,65.0,False,True
v21,hazard50_max660_else_logit_thresh55_edge15,9,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,67.0,True,True
v21,hazard50_max660_else_logit_thresh55_edge15,10,20,19,0.95,15,4,0.7894736842105263,117.0,0.08459869848156182,68.0,True,True
v21,hazard50_max660_else_logit_thresh55_edge15,11,1,1,1.0,1,0,1.0,29.0,0.4084507042253521,69.0,True,True
v21,hazard50_max540_else_score_min60,0,20,20,1.0,17,3,0.85,211.0,0.1417058428475487,71.0,True,True
v21,hazard50_max540_else_score_min60,1,20,20,1.0,12,8,0.6,-214.0,-0.15134370579915135,66.0,False,True
v21,hazard50_max540_else_score_min60,2,20,20,1.0,13,7,0.65,-130.0,-0.09090909090909091,68.0,False,True
v21,hazard50_max540_else_score_min60,3,20,20,1.0,12,8,0.6,-228.0,-0.15966386554621848,71.0,False,True
v21,hazard50_max540_else_score_min60,4,20,19,0.95,14,5,0.7368421052631579,107.0,0.08275328692962104,65.0,True,True
v21,hazard50_max540_else_score_min60,5,20,20,1.0,15,5,0.75,93.0,0.06609808102345416,68.0,True,True
v21,hazard50_max540_else_score_min60,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_max540_else_score_min60,7,20,20,1.0,17,3,0.85,288.0,0.20396600566572237,67.0,True,True
v21,hazard50_max540_else_score_min60,8,20,20,1.0,12,8,0.6,-193.0,-0.13854989231873654,65.0,False,True
v21,hazard50_max540_else_score_min60,9,20,20,1.0,16,4,0.8,120.0,0.08108108108108109,70.0,True,True
v21,hazard50_max540_else_score_min60,10,20,19,0.95,15,4,0.7894736842105263,85.0,0.06007067137809187,71.0,True,True
v21,hazard50_max540_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard50_max540_else_logit_thresh55_edge15,0,20,19,0.95,17,2,0.8947368421052632,338.0,0.24816446402349487,69.0,True,True
v21,hazard50_max540_else_logit_thresh55_edge15,1,20,20,1.0,12,8,0.6,-206.0,-0.1465149359886202,65.5,False,True
v21,hazard50_max540_else_logit_thresh55_edge15,2,20,20,1.0,13,7,0.65,-126.0,-0.08835904628330996,67.5,False,True
v21,hazard50_max540_else_logit_thresh55_edge15,3,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,67.5,False,True
v21,hazard50_max540_else_logit_thresh55_edge15,4,20,19,0.95,13,6,0.6842105263157895,36.0,0.028481012658227847,65.0,True,True
v21,hazard50_max540_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard50_max540_else_logit_thresh55_edge15,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_max540_else_logit_thresh55_edge15,7,20,20,1.0,17,3,0.85,311.0,0.22390208783297336,67.0,True,True
v21,hazard50_max540_else_logit_thresh55_edge15,8,20,20,1.0,11,9,0.55,-284.0,-0.20520231213872833,65.0,False,True
v21,hazard50_max540_else_logit_thresh55_edge15,9,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,67.0,True,True
v21,hazard50_max540_else_logit_thresh55_edge15,10,20,19,0.95,15,4,0.7894736842105263,117.0,0.08459869848156182,68.0,True,True
v21,hazard50_max540_else_logit_thresh55_edge15,11,1,1,1.0,1,0,1.0,29.0,0.4084507042253521,69.0,True,True
v21,hazard50_max420_else_score_min60,0,20,20,1.0,17,3,0.85,211.0,0.1417058428475487,71.0,True,True
v21,hazard50_max420_else_score_min60,1,20,20,1.0,12,8,0.6,-214.0,-0.15134370579915135,66.0,False,True
v21,hazard50_max420_else_score_min60,2,20,20,1.0,13,7,0.65,-130.0,-0.09090909090909091,68.0,False,True
v21,hazard50_max420_else_score_min60,3,20,20,1.0,12,8,0.6,-228.0,-0.15966386554621848,71.0,False,True
v21,hazard50_max420_else_score_min60,4,20,19,0.95,14,5,0.7368421052631579,107.0,0.08275328692962104,65.0,True,True
v21,hazard50_max420_else_score_min60,5,20,20,1.0,15,5,0.75,93.0,0.06609808102345416,68.0,True,True
v21,hazard50_max420_else_score_min60,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_max420_else_score_min60,7,20,20,1.0,17,3,0.85,288.0,0.20396600566572237,67.0,True,True
v21,hazard50_max420_else_score_min60,8,20,20,1.0,12,8,0.6,-193.0,-0.13854989231873654,65.0,False,True
v21,hazard50_max420_else_score_min60,9,20,20,1.0,16,4,0.8,120.0,0.08108108108108109,70.0,True,True
v21,hazard50_max420_else_score_min60,10,20,19,0.95,15,4,0.7894736842105263,85.0,0.06007067137809187,71.0,True,True
v21,hazard50_max420_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard50_max420_else_logit_thresh55_edge15,0,20,19,0.95,17,2,0.8947368421052632,338.0,0.24816446402349487,69.0,True,True
v21,hazard50_max420_else_logit_thresh55_edge15,1,20,20,1.0,12,8,0.6,-206.0,-0.1465149359886202,65.5,False,True
v21,hazard50_max420_else_logit_thresh55_edge15,2,20,20,1.0,13,7,0.65,-126.0,-0.08835904628330996,67.5,False,True
v21,hazard50_max420_else_logit_thresh55_edge15,3,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,67.5,False,True
v21,hazard50_max420_else_logit_thresh55_edge15,4,20,19,0.95,13,6,0.6842105263157895,36.0,0.028481012658227847,65.0,True,True
v21,hazard50_max420_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard50_max420_else_logit_thresh55_edge15,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_max420_else_logit_thresh55_edge15,7,20,20,1.0,17,3,0.85,311.0,0.22390208783297336,67.0,True,True
v21,hazard50_max420_else_logit_thresh55_edge15,8,20,20,1.0,11,9,0.55,-284.0,-0.20520231213872833,65.0,False,True
v21,hazard50_max420_else_logit_thresh55_edge15,9,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,67.0,True,True
v21,hazard50_max420_else_logit_thresh55_edge15,10,20,19,0.95,15,4,0.7894736842105263,117.0,0.08459869848156182,68.0,True,True
v21,hazard50_max420_else_logit_thresh55_edge15,11,1,1,1.0,1,0,1.0,29.0,0.4084507042253521,69.0,True,True
