ts_wall,market,side,outcome,win,qty,ask_cents,v28_p_side,v28_edge_cents,v22_actual_p_side,v22_actual_edge_cents,v22_best_side,v22_best_side_agrees,market_p_side,market_side_agrees,v28_seconds_to_close,v28_book_age_ms,v28_btc_age_ms,v28_btc_price,v28_strike,v28_sigma_t_dollars,v28_d_sigma,v28_abs_d_sigma,v28_margin_dollars,v28_margin_per_sqrt_sec,v28_margin_per_sigma,outcome_method,entry_key
2026-05-01T15:23:55.770743+00:00,KXBTC15M-26MAY011130-30,yes,yes,True,2,84.0,0.904227,3.422729,0.64876,-21.124038,no,False,0.795,True,364.303,718.0,15.0,78553.34,78454.83,91.517186,-1.07641,1.07641,98.50999999999476,5.161179281932345,1.0764098450316728,bid>=98,a8ff616d-cb58-451b-a5e6-80097812ec91
2026-05-01T15:25:41.522736+00:00,KXBTC15M-26MAY011130-30,yes,yes,True,2,81.0,0.871345,2.634522,0.578799,-25.620051,no,False,0.8,True,258.546,468.0,0.0,78527.9,78454.83,79.592191,-0.918055,0.918055,73.06999999999243,4.544333498535992,0.9180548880730326,bid>=98,41541161-c11d-497a-82c2-209f7792acea
2026-05-01T15:50:31.209356+00:00,KXBTC15M-26MAY011200-00,no,no,True,2,87.0,0.921157,2.115736,0.552529,-33.747075,yes,False,0.77,True,568.862,578.0,0.0,78529.85,78667.28,115.096606,1.19404,1.19404,137.42999999999302,5.7620640906602745,1.1940404220085605,bid>=98,222ecc40-02dc-45dd-9b08-1164c67ab210
2026-05-01T16:01:05.607498+00:00,KXBTC15M-26MAY011215-15,yes,no,False,2,77.0,0.852274,4.727428,0.677427,-11.757326,no,False,0.765,True,834.47,688.0,0.0,78602.75,78458.78,173.826695,-0.828239,0.828239,143.97000000000116,4.983869254750922,0.8282387236321853,bid>=98,4fc02587-4ffd-4f94-beaa-8b1179647c89
2026-05-01T16:03:11.739616+00:00,KXBTC15M-26MAY011215-15,yes,no,False,2,85.0,0.901276,2.127602,0.837363,-3.263746,no,False,0.845,True,708.334,813.0,0.0,78633.04,78458.78,162.121454,-1.074842,1.074842,174.25999999999476,6.5475476166715385,1.0748731626845314,bid>=98,bef219a7-0ee0-4fa5-9d1b-41c759ebc110
2026-05-01T16:24:19.894214+00:00,KXBTC15M-26MAY011230-30,no,no,True,2,82.0,0.918761,6.376071,0.867655,2.265513,no,True,0.815,True,340.178,188.0,0.0,78291.56,78405.45,97.721916,1.16545,1.16545,113.88999999999942,6.174936291359814,1.1654499283456479,bid>=98,25cb146f-c999-45fc-b5ab-3da2ad85014c
2026-05-01T16:34:02.458179+00:00,KXBTC15M-26MAY011245-45,no,no,True,2,85.0,0.901038,2.103837,0.794702,-7.529766,yes,False,0.845,True,657.606,312.0,0.0,78195.57,78343.02,136.87688,1.077245,1.077245,147.4499999999971,5.7499212057485956,1.077245477833781,bid>=98,83b8366f-38d7-4eb1-8da4-339e0f237c77
2026-05-01T16:56:01.156587+00:00,KXBTC15M-26MAY011300-00,yes,no,False,2,78.0,0.850551,3.555099,0.610407,-19.459319,no,False,0.755,True,238.932,1000.0,0.0,78339.06,78272.34,80.058374,-0.833392,0.833392,66.72000000000116,4.316372117152291,0.8333918947691988,bid>=98,238197e6-4f2f-43b3-b096-3970b48aa6bb
2026-05-01T17:53:47.485433+00:00,KXBTC15M-26MAY011400-00,yes,yes,True,2,81.0,0.870707,2.570672,0.634122,-20.087765,no,False,0.865,True,372.585,343.0,0.0,78526.71,78444.4,90.155597,-0.912977,0.912977,82.31000000001222,4.26422309945505,0.9129771499379259,bid>=98,579aaa16-dee5-4766-a287-dbd3bb0ac678
2026-05-01T19:17:23.922805+00:00,KXBTC15M-26MAY011530-30,no,no,True,2,79.0,0.852281,2.728149,0.692626,-12.237412,yes,False,0.785,True,756.154,297.0,297.0,78418.65,78502.3,102.608015,0.81519,0.81519,83.65000000000873,3.0420112676698126,0.8152384587111322,bid>=98,c3f9eaec-3806-4320-98ad-6a133b3e03b8
2026-05-01T19:31:38.130000+00:00,KXBTC15M-26MAY011545-45,no,no,True,2,79.0,0.852683,2.768293,0.614545,-20.045472,yes,False,0.765,True,801.95,516.0,32.0,78339.22,78423.8,101.487813,0.833401,0.833401,84.58000000000175,2.9867167320836527,0.8334005581537336,bid>=98,f4045d01-a6c8-4d36-a1a3-b50789af61a6
2026-05-01T19:33:28.606321+00:00,KXBTC15M-26MAY011545-45,no,no,True,2,85.0,0.902311,2.231117,0.677212,-19.278835,yes,False,0.845,True,691.467,1000.0,0.0,78324.28,78423.8,94.070149,1.057934,1.057934,99.52000000000407,3.7846405491461153,1.0579339041974312,bid>=98,20f5a123-be4e-440f-bb06-dcee368a1035
2026-05-01T19:55:03.106654+00:00,KXBTC15M-26MAY011600-00,yes,yes,True,2,79.0,0.852676,2.7676,0.725215,-8.978512,no,False,0.775,True,296.977,593.0,593.0,78371.43,78329.1,58.682791,-0.822047,0.822047,42.329999999987194,2.4563308378289053,0.7213358342139383,bid>=98,a4913190-7510-4e24-a820-85b6955dec52
2026-05-01T20:52:13.847800+00:00,KXBTC15M-26MAY011700-00,no,no,True,2,86.0,0.911286,2.128617,0.556019,-32.39815,yes,False,0.775,True,466.233,922.0,0.0,77911.91,77986.13,66.011412,1.124351,1.124351,74.22000000000116,3.4373158857487462,1.1243510440285864,bid>=98,e6b0e336-16b8-4859-a7eb-6dee3c706acb
2026-05-01T21:02:22.662502+00:00,KXBTC15M-26MAY011715-15,yes,yes,True,2,77.0,0.852355,4.735521,0.588794,-20.620567,no,False,0.745,True,757.414,547.0,0.0,77954.72,77873.81,97.379767,-0.830871,0.830871,80.91000000000349,2.939920164433168,0.8308707495675512,bid>=98,f35a67b5-2ade-4014-8689-9e4ec0927504
2026-05-01T21:31:21.503153+00:00,KXBTC15M-26MAY011745-45,yes,yes,True,2,78.0,0.878286,6.328556,0.580787,-22.42134,no,False,0.73,True,818.587,922.0,0.0,78086.79,78006.44,85.036268,-0.94495,0.94495,80.34999999999127,2.808364402189592,0.9448909493534131,bid>=98,51ab18e5-1eb1-435a-bbbe-5e80179b7027
2026-05-01T21:35:38.882550+00:00,KXBTC15M-26MAY011745-45,yes,yes,True,2,90.0,0.967726,3.772589,0.744112,-17.588778,no,False,0.895,True,561.189,312.0,0.0,78125.37,78006.44,68.61306,-1.733343,1.733343,118.92999999999302,5.020382927378121,1.7333434771746516,bid>=98,469af17a-f4c4-4b81-9976-5831e50d0b1e
2026-05-01T21:49:17.566901+00:00,KXBTC15M-26MAY011800-00,yes,yes,True,2,77.0,0.868638,6.363785,0.629707,-16.529274,no,False,0.76,True,642.526,485.0,0.0,78165.47,78098.34,74.072618,-0.906273,0.906273,67.13000000000466,2.6483250842958492,0.9062728146047795,bid>=98,c9b194e8-d1b8-4dde-8aa3-fd00b28b0aa1
2026-05-01T21:53:42.557818+00:00,KXBTC15M-26MAY011800-00,yes,yes,True,2,87.0,0.921104,2.110389,0.701083,-18.891651,no,False,0.875,True,377.51,515.0,672.0,78165.07,78098.34,56.499409,-1.180986,1.180986,66.73000000001048,3.4344476003762723,1.18107430114907,bid>=98,f7494e14-dddf-43ec-be81-522e381c5398
2026-05-01T22:02:04.290338+00:00,KXBTC15M-26MAY011815-15,yes,yes,True,2,78.0,0.879425,6.442485,0.665939,-13.906109,no,False,0.775,True,775.795,47.0,16.0,78271.79,78195.36,79.434128,-0.962118,0.962118,76.42999999999302,2.744039580780161,0.9621808903094273,bid>=98,96791970-3840-4bb3-8602-8625b80fc2e9
2026-05-01T22:03:25.205795+00:00,KXBTC15M-26MAY011815-15,yes,yes,True,2,78.0,0.860735,4.573501,0.652478,-15.252226,no,False,0.77,True,694.886,906.0,0.0,78261.51,78195.36,74.910232,-0.883124,0.883124,66.14999999999418,2.509418339140136,0.8830569367345463,bid>=98,07a564ff-fdb3-4b47-b26f-f1c096cee195
2026-05-01T22:06:28.638923+00:00,KXBTC15M-26MAY011815-15,yes,yes,True,2,87.0,0.920673,2.067282,0.643546,-24.645434,no,False,0.845,True,511.43,359.0,0.0,78270.83,78195.36,62.655495,-1.204523,1.204523,75.47000000000116,3.337192432691328,1.2045232425344523,bid>=98,13634413-1dcf-40f1-a70d-7f7ab33d13f9
2026-05-01T22:20:29.281128+00:00,KXBTC15M-26MAY011830-30,yes,yes,True,2,88.0,0.936767,2.676698,0.658578,-24.142219,no,False,0.88,True,570.801,625.0,1015.0,78392.9,78308.34,64.265997,-1.315781,1.315781,84.55999999999767,3.539342667645197,1.3157813454601455,bid>=98,916874af-8238-4cdb-bc34-984c9cfb2996
2026-05-01T22:36:28.808953+00:00,KXBTC15M-26MAY011845-45,no,no,True,2,85.0,0.904413,2.441283,0.771697,-9.830283,yes,False,0.865,True,511.267,109.0,78.0,78274.01,78339.19,60.138092,1.083839,1.083839,65.18000000000757,2.882640441500457,1.083838842110381,bid>=98,747a3a43-66bd-49c9-8493-28b9a36da90d
2026-05-01T23:11:14.382791+00:00,KXBTC15M-26MAY011915-15,yes,no,False,2,88.0,0.932932,2.293228,0.587635,-31.2365,no,False,0.875,True,225.71,640.0,0.0,78191.15,78145.51,36.833982,-1.239209,1.239209,45.63999999999942,3.0378773465631017,1.239073201480074,bid>=98,be643c26-c760-495b-8fcd-79c21d521118
2026-05-01T23:20:41.263779+00:00,KXBTC15M-26MAY011930-30,no,no,True,2,83.0,0.88982,2.982009,0.720924,-12.907583,yes,False,0.855,True,558.812,219.0,141.0,78086.57,78142.33,56.228764,0.991752,0.991752,55.75999999999476,2.358793396401561,0.9916632704214299,bid>=98,25d9f2d0-d029-4613-a7fd-22c5cae9244f
2026-05-01T23:50:15.770491+00:00,KXBTC15M-26MAY012000-00,yes,yes,True,2,69.0,0.87849,15.34896,0.62018,-9.481955,no,False,0.685,True,584.363,437.0,16.0,78144.13,78120.6,54.127251,-0.939453,0.939453,23.529999999998836,0.9733758617174253,0.4347163317050562,bid>=98,3839ce6a-93c8-4789-a74c-16f621ced153
2026-05-01T23:54:54.901819+00:00,KXBTC15M-26MAY012000-00,yes,yes,True,2,75.0,0.909862,12.486239,0.822148,4.714779,yes,True,0.945,True,305.208,593.0,47.0,78162.27,78120.6,38.368431,-1.086049,1.086049,41.669999999998254,2.3852040822118235,1.0860491011477185,bid>=98,e59ed0d2-a4f7-457d-8904-22f6a140bd16
2026-05-02T00:03:12.575986+00:00,KXBTC15M-26MAY012015-15,yes,no,False,2,77.0,0.854737,4.973705,0.585646,-20.935434,no,False,0.765,True,707.53,781.0,15.0,78265.0,78215.98,57.632106,-0.850568,0.850568,49.020000000004075,1.8428962119626735,0.8505675638506786,bid>=98,0fa2a0d3-7131-41ea-9015-528473b4470f
2026-05-02T00:07:15.257504+00:00,KXBTC15M-26MAY012015-15,yes,no,False,2,79.0,0.852288,2.728761,0.636351,-17.864892,no,False,0.795,True,464.859,453.0,0.0,78255.49,78215.98,46.714614,-0.845774,0.845774,39.51000000000931,1.832510230409747,0.8457738728186711,bid>=98,2cd455b0-c074-411a-9845-978740f8e2b6
2026-05-02T00:10:03.057371+00:00,KXBTC15M-26MAY012015-15,yes,no,False,2,86.0,0.910131,2.013054,0.659993,-22.000737,no,False,0.875,True,297.124,187.0,296.0,78256.0,78215.98,37.347456,-1.071559,1.071559,40.020000000004075,2.321711314018513,1.071558930279055,bid>=98,d3f61230-42df-454c-ad34-a2888f1d1a95
2026-05-02T00:23:22.546154+00:00,KXBTC15M-26MAY012030-30,yes,yes,True,2,76.0,0.882718,8.771805,0.623814,-16.118592,no,False,0.725,True,397.588,563.0,0.0,78244.0,78203.41,43.202497,-0.939529,0.939529,40.58999999999651,2.0356467552113915,0.9395290276855179,bid>=98,ba8a380a-b3fb-4f59-879b-994da5c5dee5
2026-05-02T00:32:15.382222+00:00,KXBTC15M-26MAY012045-45,yes,yes,True,2,74.0,0.850066,7.506619,0.602067,-16.293288,no,False,0.715,True,764.764,953.0,0.0,78334.39,78281.9,61.050648,-0.859778,0.859778,52.49000000000524,1.8980727523545116,0.8597779338886826,bid>=98,d9de5da8-a8ff-4a23-a965-7702535f3243
2026-05-02T00:41:25.989534+00:00,KXBTC15M-26MAY012045-45,no,yes,False,2,63.0,0.915663,24.566289,0.707419,4.741858,no,True,0.625,True,214.136,594.0,47.0,78267.54,78281.9,31.790312,1.100021,1.100021,14.360000000000582,0.9813176201810963,0.4517099423245856,bid>=98,d4eaeceb-6eda-4271-9f2c-e6a9b825d862
2026-05-02T00:51:13.427788+00:00,KXBTC15M-26MAY012100-00,yes,yes,True,2,84.0,0.916255,4.625498,0.671887,-18.811268,no,False,0.825,True,526.734,937.0,234.0,78374.05,78317.17,50.694506,-1.122015,1.122015,56.88000000000466,2.4783572632687565,1.1220150759532928,mid>=95,8d5b738e-c700-4066-99ca-84fd79f02a88
2026-05-02T00:53:33.498305+00:00,KXBTC15M-26MAY012100-00,yes,yes,True,2,73.0,0.957682,19.268164,0.761316,0.631641,yes,True,0.725,True,386.636,31.0,0.0,78343.12,78317.17,43.396191,-1.449206,1.449206,25.94999999999709,1.319733429216233,0.5979787488721554,mid>=95,8779edca-3fe6-4cd2-8cf0-ae8de746f097
2026-05-02T01:13:05.482217+00:00,KXBTC15M-26MAY012115-15,yes,yes,True,2,87.0,0.996396,9.639582,0.926331,3.633124,yes,True,0.87,True,114.654,375.0,0.0,78354.61,78317.62,23.1999,-2.903461,2.903461,36.99000000000524,3.4545360242463343,1.5944034241529161,bid>=98,ff804a4a-16e3-459b-a924-4f8389b3dd86
2026-05-02T01:33:36.529425+00:00,KXBTC15M-26MAY012145-45,yes,no,False,2,86.0,0.922799,3.27988,0.632395,-24.760492,no,False,0.855,True,683.636,891.0,32.0,78408.97,78343.9,56.650614,-1.14862,1.14862,65.07000000000698,2.488675913492775,1.1486195012821394,bid>=98,b3362310-5123-4509-85fd-4071409a84b7
2026-05-02T01:36:03.419217+00:00,KXBTC15M-26MAY012145-45,yes,no,False,2,64.0,0.983294,30.329396,0.839902,16.990159,yes,True,0.635,True,536.724,813.0,31.0,78358.16,78343.9,50.195848,-1.98881,1.98881,14.260000000009313,0.6155226202826923,0.28408724163817917,bid>=98,6d932d43-37d2-45d9-a817-5499eb447358
2026-05-02T01:42:02.803795+00:00,KXBTC15M-26MAY012145-45,yes,no,False,2,25.0,0.93009,64.50902,0.381821,10.682109,yes,True,0.245,False,177.286,250.0,93.0,78346.62,78343.9,28.848882,-1.189647,1.189647,2.720000000001164,0.2042827442414429,0.09428441629041862,bid>=98,231022ca-3ae1-4b38-9c22-32596816b262
2026-05-02T02:06:50.495245+00:00,KXBTC15M-26MAY012215-15,yes,no,False,2,77.0,0.85537,5.037044,0.633414,-16.158646,no,False,0.765,True,489.638,563.0,31.0,78354.18,78314.97,47.943501,-0.817838,0.817838,39.20999999999185,1.7719819130020646,0.8178376460240534,mid>=95,10bdd96c-a326-4d71-b680-b113e68d7f74
2026-05-02T02:09:45.605255+00:00,KXBTC15M-26MAY012215-15,yes,no,False,2,43.0,0.941681,47.168102,0.756233,29.623346,yes,True,0.485,False,314.657,547.0,0.0,78315.0,78314.97,38.43356,-1.255153,1.255153,0.029999999998835847,0.0016912295407126453,0.0007805678162219645,mid>=95,2406654f-312d-42a8-97fa-ec4f97799573
2026-05-02T02:34:04.607976+00:00,KXBTC15M-26MAY012245-45,yes,yes,True,2,75.0,0.89541,11.041033,0.64462,-13.038004,no,False,0.74,True,655.508,859.0,0.0,78292.91,78267.12,55.472936,-0.960108,0.960108,25.79000000000815,1.0073081411829754,0.4649113939094219,bid>=98,56615b54-dffa-44e4-af80-9581fd7b3e06
2026-05-02T03:38:19.479843+00:00,KXBTC15M-26MAY012345-45,yes,yes,True,2,87.0,0.974479,7.447928,0.917191,2.719084,yes,True,0.865,True,400.618,359.0,0.0,78443.04,78389.01,45.486158,-1.680511,1.680511,54.029999999998836,2.6994155063462193,1.1878338900374665,bid>=98,e93ea0b8-b184-435d-ba0f-0dc644e87963
2026-05-02T04:48:07.375070+00:00,KXBTC15M-26MAY020100-00,no,no,True,2,81.0,0.924659,7.965919,0.839289,0.428878,no,True,0.815,True,712.758,328.0,0.0,78153.24,78224.05,63.72522,1.169866,1.169866,70.80999999999767,2.652305489298805,1.111177019082832,bid>=98,8e35e2f5-6b5f-4bbf-adb7-c4c2d78715a9
2026-05-02T05:21:08.420632+00:00,KXBTC15M-26MAY020130-30,yes,no,False,2,27.0,0.884951,57.995148,0.331823,3.682338,yes,True,0.28,False,531.715,203.0,0.0,78050.25,78085.19,57.939497,-0.937875,0.937875,-34.94000000000233,-1.5152470408739498,-0.6030428603824836,bid>=98,c579128d-5624-46d8-8461-645b621dbabe
2026-05-02T05:24:00.154830+00:00,KXBTC15M-26MAY020130-30,no,no,True,2,65.0,0.862699,17.269908,0.597765,-8.223518,yes,False,0.645,True,359.915,31.0,16.0,78066.88,78085.19,47.989863,0.863932,0.863932,18.30999999999767,0.9651356789830937,0.38153890958175213,bid>=98,02928220-e8d4-4e36-8fc9-8503714670c6
2026-05-02T07:23:36.480923+00:00,KXBTC15M-26MAY020330-30,yes,yes,True,2,78.0,0.863536,4.853636,0.738143,-6.68571,no,False,0.775,True,383.632,406.0,0.0,78352.1,78310.48,48.250552,-0.862581,0.862581,41.620000000009895,2.124930170905325,0.8625808052933757,bid>=98,2b63aad1-921a-4fcf-b6f9-0d7baf1e627a
2026-05-02T10:10:38.270676+00:00,KXBTC15M-26MAY020615-15,yes,yes,True,2,61.0,0.89665,24.665027,0.512659,-12.734126,no,False,0.605,True,261.799,594.0,0.0,78296.41,78294.79,38.534217,-0.992365,0.992365,1.6200000000098953,0.10012234731984719,0.04204055839540986,bid>=98,1455e109-a26e-4a6d-84fe-84eceec14c80
2026-05-02T11:03:32.468737+00:00,KXBTC15M-26MAY020715-15,no,no,True,2,87.0,0.926619,2.661927,0.809231,-8.076946,yes,False,0.865,True,687.607,343.0,0.0,78184.35,78250.65,56.814903,1.166947,1.166947,66.29999999998836,2.528386039929244,1.1669473412634068,bid>=98,fa6c584b-ee63-42f4-9f90-9a83f31ed713
2026-05-02T12:37:42.894607+00:00,KXBTC15M-26MAY020845-45,no,no,True,2,85.0,0.920437,4.043681,0.641476,-22.852356,yes,False,0.845,True,437.2,172.0,78.0,78217.5,78245.65,45.303519,1.133466,1.133466,28.14999999999418,1.3462890780929928,0.6213645346180322,bid>=98,6d7d0bea-5f77-47a2-b4a4-f7d26e9ff24e
2026-05-02T14:35:02.281961+00:00,KXBTC15M-26MAY021045-45,yes,no,False,2,74.0,0.854405,7.940519,0.547242,-21.775835,no,False,0.715,True,597.859,813.0,63.0,78454.17,78406.99,55.48313,-0.850258,0.850258,47.179999999993015,1.929561169758739,0.8503485654106575,bid>=98,2967d46b-c979-443a-9933-93c806aa63ff
2026-05-02T14:53:36.922343+00:00,KXBTC15M-26MAY021100-00,yes,yes,True,2,90.0,0.956358,2.635829,0.924426,0.442639,yes,True,0.91,True,383.2,109.0,1422.0,78453.48,78389.63,44.202489,-1.444489,1.444489,63.84999999999127,3.2617310762501246,1.4444887933797408,bid>=98,25923f99-b67e-48bf-bc62-e100f3d96e39
2026-05-02T15:08:20.455075+00:00,KXBTC15M-26MAY021115-15,yes,yes,True,2,87.0,0.936704,3.670375,0.880815,-0.918548,yes,True,0.865,True,399.623,765.0,0.0,78471.15,78417.73,43.312901,-1.233351,1.233351,53.419999999998254,2.6722595991990614,1.2333507746340577,bid>=98,98eaf4c1-e4e8-41a5-b752-376b2d73593e
2026-05-02T15:10:20.601435+00:00,KXBTC15M-26MAY021115-15,yes,yes,True,2,77.0,0.857657,5.265737,0.746849,-4.815078,no,False,0.765,True,279.488,906.0,47.0,78448.99,78417.73,36.222115,-0.840647,0.840647,31.260000000009313,1.8698526782191796,0.863008689581194,bid>=98,4e2ff9c6-885f-4f9f-8a9c-b32b49f02714
2026-05-02T15:12:50.598809+00:00,KXBTC15M-26MAY021115-15,yes,yes,True,2,87.0,0.92292,2.292001,0.766268,-12.373247,no,False,0.865,True,129.494,890.0,31.0,78444.01,78417.73,24.65565,-1.138076,1.138076,26.279999999998836,2.309407318663698,1.065881451107508,bid>=98,994fad0a-571a-4503-b8dd-241c25426c37
2026-05-02T17:39:08.644894+00:00,KXBTC15M-26MAY021345-45,yes,no,False,2,81.0,0.905954,6.095368,0.836315,0.131498,yes,True,0.835,True,351.531,562.0,156.0,78470.0,78442.3,40.623207,-1.044477,1.044477,27.69999999999709,1.477399522314444,0.6818762487165794,bid>=98,3952a12e-81a6-4619-91f6-74bb927127c1
2026-05-02T21:36:20.714195+00:00,KXBTC15M-26MAY021745-45,yes,yes,True,2,87.0,0.92365,2.364997,0.83645,-5.355037,no,False,0.875,True,519.38,594.0,375.0,78543.19,78492.76,49.378123,-1.021302,1.021302,50.43000000000757,2.2128213711065388,1.021302490578825,bid>=98,131434f8-419d-46ab-9dc8-7677c1bf0d78
2026-05-02T21:45:54.737767+00:00,KXBTC15M-26MAY021800-00,yes,no,False,2,77.0,0.858553,5.355319,0.536741,-25.825855,no,False,0.75,True,845.355,890.0,0.0,78906.18,78776.62,161.396163,-0.802745,0.802745,129.55999999999767,4.456063556115867,0.8027452300709136,bid>=98,f1537ffa-c267-49d7-bb4b-eb11a6bc1470
2026-05-02T22:19:23.612535+00:00,KXBTC15M-26MAY021830-30,no,no,True,2,82.0,0.887159,3.215867,0.610344,-23.46556,yes,False,0.815,True,636.511,969.0,0.0,78682.63,78757.45,88.304085,0.847299,0.847299,74.81999999999243,2.9656148462339353,0.8472994199531362,bid>=98,6caae838-8a75-4dbe-90e1-ece1b83df0d7
2026-05-02T22:21:25.083610+00:00,KXBTC15M-26MAY021830-30,no,no,True,2,90.0,0.950534,2.053408,0.79283,-12.717033,yes,False,0.895,True,515.01,469.0,500.0,78663.1,78757.45,78.699011,1.198871,1.198871,94.34999999999127,4.157517381521285,1.1988714826415197,bid>=98,af74d064-bedc-4283-b2bc-143c2b6a0d34
2026-05-02T22:32:38.350610+00:00,KXBTC15M-26MAY021845-45,yes,yes,True,2,80.0,0.861448,2.644828,0.586688,-23.83119,no,False,0.775,True,741.767,391.0,62.0,78692.74,78621.77,92.316005,-0.768772,0.768772,70.97000000000116,2.6057998277813232,0.7687724355056434,bid>=98,8b3534da-5604-436d-a8d2-d6adb143d16d
2026-05-02T22:34:57.610144+00:00,KXBTC15M-26MAY021845-45,yes,yes,True,2,88.0,0.933841,2.384094,0.810239,-8.97605,no,False,0.865,True,602.466,688.0,31.0,78710.0,78621.77,83.09717,-1.061769,1.061769,88.22999999999593,3.594595347798214,1.0617690109060984,bid>=98,fcd05971-bd4e-4848-93b1-8b33b15dc614
2026-05-02T23:03:53.625989+00:00,KXBTC15M-26MAY021915-15,no,no,True,2,82.0,0.881621,2.662069,0.711243,-13.375667,yes,False,0.835,True,666.445,875.0,469.0,78746.15,78822.06,90.656822,0.837334,0.837334,75.91000000000349,2.940470551978134,0.8373335654762252,bid>=98,8acaa838-c7f0-4e7b-b59e-30e9ef80be17
2026-05-03T00:08:21.385899+00:00,KXBTC15M-26MAY022015-15,no,no,True,2,88.0,0.933439,2.343855,0.701287,-19.871277,yes,False,0.865,True,398.75,969.0,16.0,78605.85,78679.26,68.176871,1.076758,1.076758,73.40999999998894,3.6762486331225084,1.0767581281339376,bid>=98,142f3675-1ad3-4b8e-8f94-0c6702c0b6e4
2026-05-03T02:33:55.562439+00:00,KXBTC15M-26MAY022245-45,yes,yes,True,2,85.0,0.907415,2.741494,0.705631,-16.436896,no,False,0.845,True,664.55,360.0,31.0,78179.39,78108.01,75.365237,-0.947121,0.947121,71.38000000000466,2.768934690968902,0.9471210181426838,bid>=98,52564dbd-ddfe-4064-8335-a4b7fa5a5ac8
2026-05-03T02:39:32.493095+00:00,KXBTC15M-26MAY022245-45,yes,yes,True,2,64.0,0.861626,18.162574,0.600402,-6.959765,no,False,0.635,True,327.613,344.0,47.0,78129.83,78108.01,53.12297,-0.782524,0.782524,21.820000000006985,1.205519342282753,0.41074510706022244,bid>=98,20448adc-aa03-4998-8761-d7c1a07930d3
2026-05-03T02:49:04.114169+00:00,KXBTC15M-26MAY022300-00,yes,yes,True,2,74.0,0.853409,7.840869,0.556259,-20.874067,no,False,0.735,True,655.989,188.0,0.0,78175.75,78118.41,74.790775,-0.766672,0.766672,57.33999999999651,2.2387696469240628,0.7666720929151558,mid>=95,eed43c22-3c03-40ba-a3ac-f21f4ddaaa6f
2026-05-03T03:45:50.674255+00:00,KXBTC15M-26MAY030000-00,yes,yes,True,2,58.0,0.867715,24.771481,0.521033,-8.896713,no,False,0.555,True,849.433,813.0,0.0,78149.26,78128.9,83.443682,-0.80042,0.80042,20.360000000000582,0.6985752729685567,0.24399690320473374,bid>=98,67f45e9e-251a-4160-8c33-24e849187272
2026-05-03T04:55:57.775387+00:00,KXBTC15M-26MAY030100-00,yes,no,False,2,15.0,0.971899,79.189921,0.440963,27.096332,yes,True,0.145,False,242.368,547.0,32.0,78158.06,78179.66,33.731065,-1.437844,1.437844,-21.60000000000582,-1.3874460715763308,-0.640359265264996,bid>=98,89954c04-19f7-4d33-b125-09e7ce91b5a4
2026-05-03T05:51:02.475993+00:00,KXBTC15M-26MAY030200-00,yes,yes,True,2,70.0,0.871833,13.683317,0.606708,-11.829171,no,False,0.69,True,537.645,63.0,16.0,78246.75,78206.94,50.238852,-0.792415,0.792415,39.80999999999767,1.7168975145824128,0.7924146037412971,bid>=98,8a7424c2-80ae-4a19-9fb4-d56f36bf75d4
2026-05-03T07:01:30.890040+00:00,KXBTC15M-26MAY030315-15,yes,yes,True,2,77.0,0.937653,13.265279,0.622723,-17.227696,no,False,0.765,True,809.188,375.0,16.0,78350.0,78282.95,61.633497,-1.087882,1.087882,67.05000000000291,2.357078602340411,1.0878824545685426,bid>=98,8eba4c37-d235-48d4-a77b-e2d981f98ccb
2026-05-03T07:04:11.546482+00:00,KXBTC15M-26MAY030315-15,yes,yes,True,2,80.0,0.953454,11.845442,0.872377,4.73774,yes,True,0.79,True,648.571,78.0,63.0,78334.16,78282.95,55.178621,-1.215145,1.215145,51.2100000000064,2.010833041827247,0.9280768361356186,bid>=98,7503612f-96f4-4576-9a54-7cee1caf146c
2026-05-03T07:36:04.192365+00:00,KXBTC15M-26MAY030345-45,no,yes,False,2,65.0,0.944528,25.452796,0.591734,-8.826645,yes,False,0.645,True,535.897,657.0,0.0,78385.99,78404.25,52.661007,1.167277,1.167277,18.25999999999476,0.7887876645638819,0.34674612280002093,mid>=95,9f5c87b2-fe11-4a8e-851b-8370057093b8
2026-05-03T11:47:21.438973+00:00,KXBTC15M-26MAY030800-00,yes,no,False,2,87.0,0.964824,6.48235,0.268823,-62.117716,no,False,0.865,True,758.677,15.0,406.0,78817.62,78709.68,71.906004,-1.501126,1.501126,107.94000000000233,3.9188077171678612,1.5011263871651432,bid>=98,284bd548-0bba-4fff-b0f7-d727305a23be
2026-05-03T11:51:12.361016+00:00,KXBTC15M-26MAY030800-00,yes,no,False,2,60.0,0.953677,31.367664,0.708093,7.80931,yes,True,0.59,True,527.74,937.0,0.0,78720.52,78709.68,68.033685,-1.336691,1.336691,10.84000000001106,0.47186664123298644,0.15933283637379128,bid>=98,5f39b65a-edf7-42e4-b5e4-50f560144f5b
2026-05-03T12:00:47.656442+00:00,KXBTC15M-26MAY030815-15,yes,yes,True,2,64.0,0.864317,18.431687,0.437018,-23.298241,no,False,0.645,True,852.439,687.0,0.0,78695.64,78658.52,84.813072,-0.82841,0.82841,37.11999999999534,1.2713827424196296,0.4376683820625592,bid>=98,adfbbc8b-c7be-46fc-bff4-ae503b4980f8
