candidate_id,split,slice,rows,markets,avg_pred,win_rate,brier,logloss,ece_10bin,side_accuracy,calibration_intercept,calibration_slope,shadow_trades,shadow_coverage,shadow_net_pnl_cents,shadow_expected_ev_cents
v28s_logistic_calibration_v001,train,late_lte_180s,42,28,0.49642477204280705,0.38095238095238093,0.17976991289337418,0.5703840778548643,0.2095193348813035,0.8333333333333334,-0.6575608830567662,1.6298351930379427,2,0.047619047619047616,-52.0,110.61072134005727
v28s_logistic_calibration_v001,train,fresh_feed_lte_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,train,stale_feed_gt_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,train,entry_source,113,67,0.5480476545223764,0.5575221238938053,0.16611409609560232,0.5269341324329914,0.16906754422388237,0.831858407079646,-0.17845868091419576,2.0012769021667722,7,0.061946902654867256,61.0,163.82570053774975
v28s_logistic_calibration_v001,train,rejected_actionable_source,384,103,0.5158088933306485,0.5130208333333334,0.18973895669439342,0.5650502659003674,0.11118610662383535,0.7005208333333334,-0.10620798369214741,2.9523401081276335,82,0.21354166666666666,140.0,462.6138811673597
v28s_logistic_calibration_v001,validation,all_rows,139,35,0.5068035046272338,0.5323741007194245,0.19464191809359363,0.5768916612643349,0.16508337615904892,0.7769784172661871,0.09328551400174086,2.3285576223844577,37,0.26618705035971224,-403.0,277.1816401249923
v28s_logistic_calibration_v001,validation,near_boundary_v28_40_60,50,26,0.5109623504275758,0.54,0.24231078634327322,0.6777483632791416,0.15924225642217782,0.68,-0.2520525894818426,9.404161149271205,22,0.44,-306.0,175.70320106056298
v28s_logistic_calibration_v001,validation,near_boundary_abs_d_lte_1,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,validation,high_recross,66,34,0.5122081171034178,0.5454545454545454,0.23424649545353082,0.6614615739643752,0.1810203825149717,0.7121212121212122,-0.1548064529771177,7.799582920333248,30,0.45454545454545453,-404.0,234.61709875604242
v28s_logistic_calibration_v001,validation,prior_recross_seen,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,validation,adverse_memory_gt_1sigma,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,validation,late_lte_180s,7,6,0.6231882548003053,0.42857142857142855,0.2043750969758395,0.587875936802401,0.41299353922452464,0.7142857142857143,,,1,0.14285714285714285,-69.0,-0.5746417531634904
v28s_logistic_calibration_v001,validation,fresh_feed_lte_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,validation,stale_feed_gt_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,validation,entry_source,27,20,0.49559182154280607,0.48148148148148145,0.1630896059211869,0.5096430052282412,0.11140874648618626,0.8148148148148148,-0.0355900433560253,1.6680205228576508,6,0.2222222222222222,16.0,28.09073654830648
v28s_logistic_calibration_v001,validation,rejected_actionable_source,112,35,0.5095063210850869,0.5446428571428571,0.2022482790637274,0.5931033908444645,0.18434048858097712,0.7678571428571429,0.0737405103609218,2.9339811937905362,31,0.2767857142857143,-419.0,249.09090357668586
v28s_logistic_calibration_v001,chronological_holdout,all_rows,159,36,0.49250244057788056,0.3836477987421384,0.18540582848094078,0.5560000007099699,0.19203343669508188,0.7295597484276729,-0.6932231662356112,3.1701248036305216,32,0.20125786163522014,-193.0,182.8475866728412
v28s_logistic_calibration_v001,chronological_holdout,near_boundary_v28_40_60,51,26,0.5115341744624032,0.43137254901960786,0.24669493285043656,0.6865219596887089,0.08016162544279551,0.5294117647058824,-0.6980511542384896,8.431095250345717,21,0.4117647058823529,-233.0,107.85938221987269
v28s_logistic_calibration_v001,chronological_holdout,near_boundary_abs_d_lte_1,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,high_recross,75,35,0.5063532715245528,0.36,0.24267096927154108,0.6780720745241481,0.15534703308296705,0.5466666666666666,-0.7020805573759126,2.9430280591736135,30,0.4,-195.0,165.35401076742517
v28s_logistic_calibration_v001,chronological_holdout,prior_recross_seen,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,adverse_memory_gt_1sigma,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,late_lte_180s,12,9,0.37336718461754687,0.08333333333333333,0.11892784558257925,0.41802229421579806,0.33710676862455,0.9166666666666666,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,fresh_feed_lte_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,stale_feed_gt_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,entry_source,33,20,0.48540753561130306,0.45454545454545453,0.13950137312676997,0.46357251474736594,0.23942775912218675,0.9090909090909091,0.0505463388398436,3.327757557936417,1,0.030303030303030304,30.0,-0.08044622513543231
v28s_logistic_calibration_v001,chronological_holdout,rejected_actionable_source,126,36,0.494360629973889,0.36507936507936506,0.19742842393084264,0.5802071994144614,0.17962063796417344,0.6825396825396826,-0.7908668266858964,3.143031718432275,31,0.24603174603174602,-223.0,182.9280328979766
v28s_logistic_calibration_v001,post_freeze_forward,all_rows,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,near_boundary_v28_40_60,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,near_boundary_abs_d_lte_1,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,high_recross,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,prior_recross_seen,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,adverse_memory_gt_1sigma,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,late_lte_180s,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,fresh_feed_lte_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,stale_feed_gt_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,entry_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,rejected_actionable_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,all,all_rows,795,176,0.5172687291166762,0.4968553459119497,0.1886011842259968,0.5645900305436534,0.15314029164995438,0.7622641509433963,-0.18768438907324658,2.89217866073967,159,0.2,-240.0,1158.5112462696893
v28s_logistic_boundary_physics_v001,all,near_boundary_v28_40_60,237,119,0.496872293763874,0.47257383966244726,0.24139333700098767,0.6758583425389079,0.11705634791966942,0.6413502109704642,-0.05518132448542307,5.906658022133881,94,0.39662447257383965,-322.0,499.4877100396033
v28s_logistic_boundary_physics_v001,all,near_boundary_abs_d_lte_1,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,all,high_recross,349,168,0.49625893688524986,0.4785100286532951,0.2379737520386932,0.6687943691979084,0.08222299937697114,0.6189111747851003,-0.04060531087514882,3.3671225437886383,143,0.40974212034383956,-313.0,887.1876915595997
v28s_logistic_boundary_physics_v001,all,prior_recross_seen,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,all,adverse_memory_gt_1sigma,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,all,late_lte_180s,61,43,0.4203065272554829,0.32786885245901637,0.154863068163427,0.4998170455668865,0.21027196677950483,0.8524590163934426,-0.3255648489136878,2.238190494280337,2,0.03278688524590164,-52.0,99.24411646798384
v28s_logistic_boundary_physics_v001,all,fresh_feed_lte_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
