dataset,candidate,block_index,block_start_close_dt,block_end_close_dt,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,median_ask,positive_net,coverage_pass
current,logit60_edge15_control,3,2026-05-01 17:30:00+00:00,2026-05-01 22:15:00+00:00,20,20,1.0,19,1,0.95,426.0,0.28900949796472186,73.0,True,True
current,logit60_edge15_control,4,2026-05-01 22:30:00+00:00,2026-05-02 03:15:00+00:00,20,20,1.0,15,5,0.75,-40.0,-0.025974025974025976,73.5,False,True
current,logit60_edge15_control,5,2026-05-02 03:30:00+00:00,2026-05-02 08:15:00+00:00,20,20,1.0,16,4,0.8,96.0,0.06382978723404255,71.5,True,True
current,logit60_edge15_control,6,2026-05-02 08:30:00+00:00,2026-05-02 13:15:00+00:00,20,20,1.0,15,5,0.75,-47.0,-0.030381383322559793,76.5,False,True
current,logit60_edge15_control,7,2026-05-02 13:30:00+00:00,2026-05-02 19:00:00+00:00,20,19,0.95,15,4,0.7894736842105263,94.0,0.06685633001422475,70.0,True,True
current,logit60_edge15_control,8,2026-05-02 19:15:00+00:00,2026-05-03 00:00:00+00:00,20,20,1.0,16,4,0.8,147.0,0.10116999311768754,71.5,True,True
current,logit60_edge15_control,9,2026-05-03 00:15:00+00:00,2026-05-03 06:45:00+00:00,20,19,0.95,17,2,0.8947368421052632,308.0,0.22126436781609196,71.0,True,True
current,logit60_edge15_control,10,2026-05-03 07:00:00+00:00,2026-05-03 11:45:00+00:00,20,20,1.0,14,6,0.7,-77.0,-0.052132701421800945,70.5,False,True
current,logit60_edge15_control,11,2026-05-03 12:00:00+00:00,2026-05-03 17:00:00+00:00,20,20,1.0,14,6,0.7,-118.0,-0.077733860342556,73.5,False,True
current,logit60_edge15_control,12,2026-05-03 17:15:00+00:00,2026-05-03 22:00:00+00:00,20,19,0.95,15,4,0.7894736842105263,73.0,0.051156271899089,73.0,True,True
current,logit60_edge15_control,13,2026-05-03 22:15:00+00:00,2026-05-04 03:00:00+00:00,20,20,1.0,15,5,0.75,-34.0,-0.02216427640156454,72.0,False,True
current,logit60_edge15_control,14,2026-05-04 03:15:00+00:00,2026-05-04 06:00:00+00:00,12,12,1.0,7,5,0.5833333333333334,-182.0,-0.20634920634920634,69.0,False,True
current,logit55_edge15_sec600,0,2026-05-01 02:30:00+00:00,2026-05-01 07:15:00+00:00,20,16,0.8,12,4,0.75,143.0,0.13528855250709557,63.5,True,True
current,logit55_edge15_sec600,1,2026-05-01 07:30:00+00:00,2026-05-01 12:15:00+00:00,20,17,0.85,13,4,0.7647058823529411,140.0,0.1206896551724138,67.0,True,True
current,logit55_edge15_sec600,2,2026-05-01 12:30:00+00:00,2026-05-01 17:15:00+00:00,20,18,0.9,13,5,0.7222222222222222,40.0,0.031746031746031744,68.0,True,True
current,logit55_edge15_sec600,3,2026-05-01 17:30:00+00:00,2026-05-01 22:15:00+00:00,20,17,0.85,14,3,0.8235294117647058,208.0,0.174496644295302,67.0,True,True
current,logit55_edge15_sec600,4,2026-05-01 22:30:00+00:00,2026-05-02 03:15:00+00:00,20,15,0.75,10,5,0.6666666666666666,-10.0,-0.009900990099009901,65.0,False,False
current,logit55_edge15_sec600,5,2026-05-02 03:30:00+00:00,2026-05-02 08:15:00+00:00,20,18,0.9,11,7,0.6111111111111112,-146.0,-0.11717495987158909,66.5,False,True
current,logit55_edge15_sec600,6,2026-05-02 08:30:00+00:00,2026-05-02 13:15:00+00:00,20,15,0.75,11,4,0.7333333333333333,20.0,0.018518518518518517,69.0,True,False
