candidate_id,split,bin,p_min,p_max,rows,avg_pred,win_rate,brier
v28_raw,chronological_holdout,0,0.0,0.1,17,0.05138064705882353,0.0,0.003594990568176471
v28_raw,chronological_holdout,1,0.1,0.2,29,0.13854851724137932,0.10344827586206896,0.09460874744313794
v28_raw,chronological_holdout,2,0.2,0.3,2,0.21199900000000002,0.0,0.044943576001000005
v28_raw,chronological_holdout,3,0.3,0.4,12,0.37110858333333335,0.16666666666666666,0.17491721691524997
v28_raw,chronological_holdout,4,0.4,0.5,19,0.45641063157894735,0.3157894736842105,0.23667906175410527
v28_raw,chronological_holdout,5,0.5,0.6,32,0.542970125,0.5,0.241185633038625
v28_raw,chronological_holdout,6,0.6,0.7,10,0.6292376,0.2,0.3381187270028
v28_raw,chronological_holdout,7,0.7,0.8,3,0.7080196666666666,0.3333333333333333,0.36211545948100005
v28_raw,chronological_holdout,8,0.8,0.9,21,0.8658838571428572,0.8571428571428571,0.12192147792538095
v28_raw,chronological_holdout,9,0.9,1.0,14,0.9341887857142857,0.9285714285714286,0.06564167862121428
v28_raw,post_freeze_forward,0,0.0,0.1,0,,,
v28_raw,post_freeze_forward,1,0.1,0.2,0,,,
v28_raw,post_freeze_forward,2,0.2,0.3,0,,,
v28_raw,post_freeze_forward,3,0.3,0.4,0,,,
v28_raw,post_freeze_forward,4,0.4,0.5,0,,,
v28_raw,post_freeze_forward,5,0.5,0.6,0,,,
v28_raw,post_freeze_forward,6,0.6,0.7,0,,,
v28_raw,post_freeze_forward,7,0.7,0.8,0,,,
v28_raw,post_freeze_forward,8,0.8,0.9,0,,,
v28_raw,post_freeze_forward,9,0.9,1.0,0,,,
v28s_logistic_calibration_v001,all,0,0.0,0.1,2,0.07236344204294261,0.5,0.46024412046314045
v28s_logistic_calibration_v001,all,1,0.1,0.2,10,0.1601684983358948,0.0,0.026473148003958454
v28s_logistic_calibration_v001,all,2,0.2,0.3,42,0.26517341364109803,0.09523809523809523,0.11530209031918405
v28s_logistic_calibration_v001,all,3,0.3,0.4,151,0.3433718746579816,0.09933774834437085,0.14974693747658313
v28s_logistic_calibration_v001,all,4,0.4,0.5,129,0.466952459655523,0.3953488372093023,0.24207771586474852
v28s_logistic_calibration_v001,all,5,0.5,0.6,212,0.5272721948502341,0.5235849056603774,0.24531328708278383
v28s_logistic_calibration_v001,all,6,0.6,0.7,174,0.6649782126558482,0.8103448275862069,0.17305449021784547
v28s_logistic_calibration_v001,all,7,0.7,0.8,66,0.7356471119078598,0.9545454545454546,0.09079285547762973
v28s_logistic_calibration_v001,all,8,0.8,0.9,8,0.8522508657570858,1.0,0.022733478019141818
v28s_logistic_calibration_v001,all,9,0.9,1.0,1,0.9252289634347755,1.0,0.005590707909038146
v28s_logistic_calibration_v001,train,0,0.0,0.1,1,0.045703120049932856,1.0,0.9106825350824329
v28s_logistic_calibration_v001,train,1,0.1,0.2,5,0.1736148616673952,0.0,0.030615097286634158
v28s_logistic_calibration_v001,train,2,0.2,0.3,21,0.2585268626988344,0.047619047619047616,0.08733474385657647
v28s_logistic_calibration_v001,train,3,0.3,0.4,97,0.34439909982830014,0.09278350515463918,0.1486334321743086
v28s_logistic_calibration_v001,train,4,0.4,0.5,79,0.4644011956708244,0.4936708860759494,0.24844855614364864
v28s_logistic_calibration_v001,train,5,0.5,0.6,115,0.5234451966266688,0.5130434782608696,0.24314993927229755
v28s_logistic_calibration_v001,train,6,0.6,0.7,133,0.6652136423630169,0.7969924812030075,0.1765137179669978
v28s_logistic_calibration_v001,train,7,0.7,0.8,39,0.7392754561463966,0.9743589743589743,0.07983902523764842
v28s_logistic_calibration_v001,train,8,0.8,0.9,6,0.8560279190170816,1.0,0.021684255431332535
v28s_logistic_calibration_v001,train,9,0.9,1.0,1,0.9252289634347755,1.0,0.005590707909038146
v28s_logistic_calibration_v001,validation,0,0.0,0.1,1,0.09902376403595237,0.0,0.009805705843847974
v28s_logistic_calibration_v001,validation,1,0.1,0.2,1,0.15905278579907928,0.0,0.025297788670447796
v28s_logistic_calibration_v001,validation,2,0.2,0.3,11,0.2750748836203794,0.2727272727272727,0.2073637847047209
v28s_logistic_calibration_v001,validation,3,0.3,0.4,20,0.3350098330364792,0.15,0.1600855626229475
v28s_logistic_calibration_v001,validation,4,0.4,0.5,25,0.4684816513703144,0.24,0.22982881676241035
v28s_logistic_calibration_v001,validation,5,0.5,0.6,46,0.5326355252439463,0.6739130434782609,0.23804805639085283
v28s_logistic_calibration_v001,validation,6,0.6,0.7,19,0.6555785696367927,0.8421052631578947,0.17111046140632905
v28s_logistic_calibration_v001,validation,7,0.7,0.8,15,0.7284954200611916,0.9333333333333333,0.10480839455045403
v28s_logistic_calibration_v001,validation,8,0.8,0.9,1,0.8648906433003813,1.0,0.018254538267784788
v28s_logistic_calibration_v001,validation,9,0.9,1.0,0,,,
v28s_logistic_calibration_v001,chronological_holdout,0,0.0,0.1,0,,,
v28s_logistic_calibration_v001,chronological_holdout,1,0.1,0.2,4,0.14363947230572324,0.0,0.02158955123399149
v28s_logistic_calibration_v001,chronological_holdout,2,0.2,0.3,10,0.2682395536426422,0.0,0.07276565406656946
v28s_logistic_calibration_v001,chronological_holdout,3,0.3,0.4,34,0.3453601096847212,0.08823529411764706,0.14684215839991677
v28s_logistic_calibration_v001,chronological_holdout,4,0.4,0.5,25,0.47348526213237946,0.24,0.23419475968576242
v28s_logistic_calibration_v001,chronological_holdout,5,0.5,0.6,51,0.5310641869600234,0.4117647058823529,0.25674437747562207
v28s_logistic_calibration_v001,chronological_holdout,6,0.6,0.7,22,0.6716728065789671,0.8636363636363636,0.1538208200715523
v28s_logistic_calibration_v001,chronological_holdout,7,0.7,0.8,12,0.7327946079409506,0.9166666666666666,0.10887337991653857
v28s_logistic_calibration_v001,chronological_holdout,8,0.8,0.9,1,0.8169487686538149,1.0,0.033507753297354566
v28s_logistic_calibration_v001,chronological_holdout,9,0.9,1.0,0,,,
v28s_logistic_calibration_v001,post_freeze_forward,0,0.0,0.1,0,,,
v28s_logistic_calibration_v001,post_freeze_forward,1,0.1,0.2,0,,,
v28s_logistic_calibration_v001,post_freeze_forward,2,0.2,0.3,0,,,
v28s_logistic_calibration_v001,post_freeze_forward,3,0.3,0.4,0,,,
v28s_logistic_calibration_v001,post_freeze_forward,4,0.4,0.5,0,,,
v28s_logistic_calibration_v001,post_freeze_forward,5,0.5,0.6,0,,,
v28s_logistic_calibration_v001,post_freeze_forward,6,0.6,0.7,0,,,
v28s_logistic_calibration_v001,post_freeze_forward,7,0.7,0.8,0,,,
v28s_logistic_calibration_v001,post_freeze_forward,8,0.8,0.9,0,,,
v28s_logistic_calibration_v001,post_freeze_forward,9,0.9,1.0,0,,,
v28s_logistic_boundary_physics_v001,all,0,0.0,0.1,1,0.07278011183202981,1.0,0.8597367210142232
v28s_logistic_boundary_physics_v001,all,1,0.1,0.2,5,0.17985099743544422,0.0,0.03242572497450833
v28s_logistic_boundary_physics_v001,all,2,0.2,0.3,29,0.25058999064762977,0.0,0.06373326231071427
v28s_logistic_boundary_physics_v001,all,3,0.3,0.4,151,0.3655200396400834,0.10596026490066225,0.16253625353037196
v28s_logistic_boundary_physics_v001,all,4,0.4,0.5,225,0.46501197801388705,0.3688888888888889,0.23855611795714474
v28s_logistic_boundary_physics_v001,all,5,0.5,0.6,149,0.5361442060028198,0.6040268456375839,0.24333720403297887
v28s_logistic_boundary_physics_v001,all,6,0.6,0.7,157,0.664521920025129,0.8343949044585988,0.16544009114696073
v28s_logistic_boundary_physics_v001,all,7,0.7,0.8,68,0.7416346048874357,0.9411764705882353,0.09390430702298243
v28s_logistic_boundary_physics_v001,all,8,0.8,0.9,9,0.843848597470852,1.0,0.025284349021142932
v28s_logistic_boundary_physics_v001,all,9,0.9,1.0,1,0.9270551332412026,1.0,0.005320953586458708
v28s_logistic_boundary_physics_v001,train,0,0.0,0.1,1,0.07278011183202981,1.0,0.8597367210142232
v28s_logistic_boundary_physics_v001,train,1,0.1,0.2,1,0.16951831546019758,0.0,0.02873645927646306
v28s_logistic_boundary_physics_v001,train,2,0.2,0.3,19,0.2540999792860994,0.0,0.06545950884750852
v28s_logistic_boundary_physics_v001,train,3,0.3,0.4,96,0.3670587753779479,0.09375,0.15785000931761148
v28s_logistic_boundary_physics_v001,train,4,0.4,0.5,144,0.46484324547993006,0.4236111111111111,0.2410049098816696
v28s_logistic_boundary_physics_v001,train,5,0.5,0.6,68,0.5340863183493617,0.6617647058823529,0.23778087494243855
v28s_logistic_boundary_physics_v001,train,6,0.6,0.7,119,0.6645045427689478,0.8151260504201681,0.17121242437784223
v28s_logistic_boundary_physics_v001,train,7,0.7,0.8,41,0.7438451770305915,0.9512195121951219,0.0878253498780918
v28s_logistic_boundary_physics_v001,train,8,0.8,0.9,7,0.8480163645880359,1.0,0.02417608460754068
v28s_logistic_boundary_physics_v001,train,9,0.9,1.0,1,0.9270551332412026,1.0,0.005320953586458708
v28s_logistic_boundary_physics_v001,validation,0,0.0,0.1,0,,,
v28s_logistic_boundary_physics_v001,validation,1,0.1,0.2,1,0.17507160828534488,0.0,0.030650068027617237
v28s_logistic_boundary_physics_v001,validation,2,0.2,0.3,1,0.2416113400395622,0.0,0.05837603963571295
v28s_logistic_boundary_physics_v001,validation,3,0.3,0.4,22,0.36772386366653903,0.18181818181818182,0.19347404136579469
v28s_logistic_boundary_physics_v001,validation,4,0.4,0.5,34,0.4618565739425838,0.29411764705882354,0.23063084702830577
v28s_logistic_boundary_physics_v001,validation,5,0.5,0.6,49,0.5412892295491563,0.6122448979591837,0.24269881672489765
v28s_logistic_boundary_physics_v001,validation,6,0.6,0.7,15,0.6664545171153683,0.9333333333333333,0.13743442579464638
v28s_logistic_boundary_physics_v001,validation,7,0.7,0.8,16,0.7386095669705064,0.9375,0.09923883847803365
v28s_logistic_boundary_physics_v001,validation,8,0.8,0.9,1,0.8326686442795861,1.0,0.027999782607231696
v28s_logistic_boundary_physics_v001,validation,9,0.9,1.0,0,,,
v28s_logistic_boundary_physics_v001,chronological_holdout,0,0.0,0.1,0,,,
v28s_logistic_boundary_physics_v001,chronological_holdout,1,0.1,0.2,3,0.18488835447722618,0.0,0.03424736585615378
v28s_logistic_boundary_physics_v001,chronological_holdout,2,0.2,0.3,9,0.24417764247842363,0.0,0.06068421103025991
v28s_logistic_boundary_physics_v001,chronological_holdout,3,0.3,0.4,33,0.35957450147593123,0.09090909090909091,0.15554377207721157
v28s_logistic_boundary_physics_v001,chronological_holdout,4,0.4,0.5,47,0.4678115785099322,0.2553191489361702,0.23678661103052667
v28s_logistic_boundary_physics_v001,chronological_holdout,5,0.5,0.6,32,0.5326388999610906,0.46875,0.25612193391587657
v28s_logistic_boundary_physics_v001,chronological_holdout,6,0.6,0.7,23,0.6633514390308669,0.8695652173913043,0.15383910531260506
v28s_logistic_boundary_physics_v001,chronological_holdout,7,0.7,0.8,11,0.7377952547784797,0.9090909090909091,0.10880291971931842
v28s_logistic_boundary_physics_v001,chronological_holdout,8,0.8,0.9,1,0.8258541808418304,1.0,0.030326766330269917
v28s_logistic_boundary_physics_v001,chronological_holdout,9,0.9,1.0,0,,,
v28s_logistic_boundary_physics_v001,post_freeze_forward,0,0.0,0.1,0,,,
v28s_logistic_boundary_physics_v001,post_freeze_forward,1,0.1,0.2,0,,,
v28s_logistic_boundary_physics_v001,post_freeze_forward,2,0.2,0.3,0,,,
v28s_logistic_boundary_physics_v001,post_freeze_forward,3,0.3,0.4,0,,,
v28s_logistic_boundary_physics_v001,post_freeze_forward,4,0.4,0.5,0,,,
v28s_logistic_boundary_physics_v001,post_freeze_forward,5,0.5,0.6,0,,,
v28s_logistic_boundary_physics_v001,post_freeze_forward,6,0.6,0.7,0,,,
v28s_logistic_boundary_physics_v001,post_freeze_forward,7,0.7,0.8,0,,,
v28s_logistic_boundary_physics_v001,post_freeze_forward,8,0.8,0.9,0,,,
v28s_logistic_boundary_physics_v001,post_freeze_forward,9,0.9,1.0,0,,,
v28s_logistic_book_reliability_diag_v001,all,0,0.0,0.1,0,,,
v28s_logistic_book_reliability_diag_v001,all,1,0.1,0.2,2,0.19099476628388157,0.5,0.35139826513855527
v28s_logistic_book_reliability_diag_v001,all,2,0.2,0.3,20,0.26448984877058224,0.05,0.09067301163410438
v28s_logistic_book_reliability_diag_v001,all,3,0.3,0.4,200,0.3485611138276332,0.1,0.15154464775594118
v28s_logistic_book_reliability_diag_v001,all,4,0.4,0.5,157,0.43425362301259224,0.49044585987261147,0.24991896354734403
v28s_logistic_book_reliability_diag_v001,all,5,0.5,0.6,163,0.554045230695029,0.5030674846625767,0.25048672360168456
v28s_logistic_book_reliability_diag_v001,all,6,0.6,0.7,179,0.6700822856353436,0.8044692737430168,0.17298581803262197
v28s_logistic_book_reliability_diag_v001,all,7,0.7,0.8,69,0.7302181880450022,0.9420289855072463,0.09813418818393671
v28s_logistic_book_reliability_diag_v001,all,8,0.8,0.9,5,0.8418382038641032,1.0,0.02578055894371316
v28s_logistic_book_reliability_diag_v001,all,9,0.9,1.0,0,,,
v28s_logistic_book_reliability_diag_v001,train,0,0.0,0.1,0,,,
v28s_logistic_book_reliability_diag_v001,train,1,0.1,0.2,1,0.18511530368967594,1.0,0.664037068280769
v28s_logistic_book_reliability_diag_v001,train,2,0.2,0.3,11,0.269022880383558,0.0,0.07269846391162783
v28s_logistic_book_reliability_diag_v001,train,3,0.3,0.4,120,0.3486443678533882,0.1,0.1504734328052175
v28s_logistic_book_reliability_diag_v001,train,4,0.4,0.5,91,0.42997574722953225,0.5164835164835165,0.25521181964232
v28s_logistic_book_reliability_diag_v001,train,5,0.5,0.6,95,0.5510679688885578,0.5052631578947369,0.24980930495979362
v28s_logistic_book_reliability_diag_v001,train,6,0.6,0.7,133,0.6717634261833451,0.8120300751879699,0.17161280466534315
v28s_logistic_book_reliability_diag_v001,train,7,0.7,0.8,42,0.7336672924539429,0.9523809523809523,0.09182080924861721
v28s_logistic_book_reliability_diag_v001,train,8,0.8,0.9,4,0.8451242154830167,1.0,0.024889275751428127
v28s_logistic_book_reliability_diag_v001,train,9,0.9,1.0,0,,,
v28s_logistic_book_reliability_diag_v001,validation,0,0.0,0.1,0,,,
v28s_logistic_book_reliability_diag_v001,validation,1,0.1,0.2,1,0.19687422887808723,0.0,0.03875946199634148
v28s_logistic_book_reliability_diag_v001,validation,2,0.2,0.3,2,0.27371290176152346,0.5,0.2759739270778211
v28s_logistic_book_reliability_diag_v001,validation,3,0.3,0.4,33,0.3452696870303291,0.15151515151515152,0.16854335534885717
v28s_logistic_book_reliability_diag_v001,validation,4,0.4,0.5,32,0.4427494230908724,0.53125,0.2468673636002779
v28s_logistic_book_reliability_diag_v001,validation,5,0.5,0.6,35,0.557760236511298,0.5714285714285714,0.2441600738066091
v28s_logistic_book_reliability_diag_v001,validation,6,0.6,0.7,20,0.6572880606038142,0.8,0.1792819073206588
v28s_logistic_book_reliability_diag_v001,validation,7,0.7,0.8,15,0.7208131753979868,0.9333333333333333,0.10749686972639567
v28s_logistic_book_reliability_diag_v001,validation,8,0.8,0.9,1,0.8286941573884495,1.0,0.029345691712853297
v28s_logistic_book_reliability_diag_v001,validation,9,0.9,1.0,0,,,
v28s_logistic_book_reliability_diag_v001,chronological_holdout,0,0.0,0.1,0,,,
v28s_logistic_book_reliability_diag_v001,chronological_holdout,1,0.1,0.2,0,,,
v28s_logistic_book_reliability_diag_v001,chronological_holdout,2,0.2,0.3,7,0.25473135538135144,0.0,0.0659756107855056
v28s_logistic_book_reliability_diag_v001,chronological_holdout,3,0.3,0.4,47,0.35065955215147243,0.06382978723404255,0.14234440187340103
v28s_logistic_book_reliability_diag_v001,chronological_holdout,4,0.4,0.5,34,0.43770718459357727,0.38235294117647056,0.2386248839492059
v28s_logistic_book_reliability_diag_v001,chronological_holdout,5,0.5,0.6,33,0.5586759782115545,0.42424242424242425,0.25914695129281423
v28s_logistic_book_reliability_diag_v001,chronological_holdout,6,0.6,0.7,26,0.6713243167025127,0.7692307692307693,0.1751661638821354
v28s_logistic_book_reliability_diag_v001,chronological_holdout,7,0.7,0.8,12,0.7299025884224788,0.9166666666666666,0.1085276625294812
v28s_logistic_book_reliability_diag_v001,chronological_holdout,8,0.8,0.9,0,,,
v28s_logistic_book_reliability_diag_v001,chronological_holdout,9,0.9,1.0,0,,,
v28s_logistic_book_reliability_diag_v001,post_freeze_forward,0,0.0,0.1,0,,,
v28s_logistic_book_reliability_diag_v001,post_freeze_forward,1,0.1,0.2,0,,,
v28s_logistic_book_reliability_diag_v001,post_freeze_forward,2,0.2,0.3,0,,,
v28s_logistic_book_reliability_diag_v001,post_freeze_forward,3,0.3,0.4,0,,,
v28s_logistic_book_reliability_diag_v001,post_freeze_forward,4,0.4,0.5,0,,,
v28s_logistic_book_reliability_diag_v001,post_freeze_forward,5,0.5,0.6,0,,,
v28s_logistic_book_reliability_diag_v001,post_freeze_forward,6,0.6,0.7,0,,,
v28s_logistic_book_reliability_diag_v001,post_freeze_forward,7,0.7,0.8,0,,,
v28s_logistic_book_reliability_diag_v001,post_freeze_forward,8,0.8,0.9,0,,,
v28s_logistic_book_reliability_diag_v001,post_freeze_forward,9,0.9,1.0,0,,,
v28s_monotonic_tabular_v001,all,0,0.0,0.1,67,0.06909719732290927,0.08955223880597014,0.0820689802234907
v28s_monotonic_tabular_v001,all,1,0.1,0.2,154,0.12093313820049667,0.09740259740259741,0.09004265534057798
v28s_monotonic_tabular_v001,all,2,0.2,0.3,0,,,
v28s_monotonic_tabular_v001,all,3,0.3,0.4,0,,,
v28s_monotonic_tabular_v001,all,4,0.4,0.5,143,0.4529775360010776,0.4195804195804196,0.24629586237830248
v28s_monotonic_tabular_v001,all,5,0.5,0.6,144,0.543117677191216,0.5555555555555556,0.24514369099975386
v28s_monotonic_tabular_v001,all,6,0.6,0.7,47,0.6749106753799392,0.5957446808510638,0.24380037716954453
v28s_monotonic_tabular_v001,all,7,0.7,0.8,4,0.7029033142857144,0.5,0.2916298706070674
v28s_monotonic_tabular_v001,all,8,0.8,0.9,154,0.8299681291397135,0.8181818181818182,0.14854728166045253
v28s_monotonic_tabular_v001,all,9,0.9,1.0,82,0.9527518834896812,0.9512195121951219,0.04608284652165576
v28s_monotonic_tabular_v001,train,0,0.0,0.1,36,0.06922259126984126,0.08333333333333333,0.07666784265336274
v28s_monotonic_tabular_v001,train,1,0.1,0.2,100,0.1224831033869969,0.09,0.08421095837273533
v28s_monotonic_tabular_v001,train,2,0.2,0.3,0,,,
v28s_monotonic_tabular_v001,train,3,0.3,0.4,0,,,
v28s_monotonic_tabular_v001,train,4,0.4,0.5,89,0.4532962529807271,0.4943820224719101,0.25559290744779445
v28s_monotonic_tabular_v001,train,5,0.5,0.6,79,0.5427983802327069,0.5443037974683544,0.24591001048809913
v28s_monotonic_tabular_v001,train,6,0.6,0.7,18,0.6743260933706816,0.6666666666666666,0.2222356883135538
v28s_monotonic_tabular_v001,train,7,0.7,0.8,4,0.7029033142857144,0.5,0.2916298706070674
v28s_monotonic_tabular_v001,train,8,0.8,0.9,119,0.8297209619128229,0.8151260504201681,0.15062903738344344
v28s_monotonic_tabular_v001,train,9,0.9,1.0,52,0.953276676923077,0.9615384615384616,0.03664478402082118
v28s_monotonic_tabular_v001,validation,0,0.0,0.1,14,0.06932705873015874,0.21428571428571427,0.18984498400766112
v28s_monotonic_tabular_v001,validation,1,0.1,0.2,23,0.12172373698422756,0.13043478260869565,0.1172316190358961
v28s_monotonic_tabular_v001,validation,2,0.2,0.3,0,,,
v28s_monotonic_tabular_v001,validation,3,0.3,0.4,0,,,
v28s_monotonic_tabular_v001,validation,4,0.4,0.5,23,0.4523920047149724,0.34782608695652173,0.23544112621865573
v28s_monotonic_tabular_v001,validation,5,0.5,0.6,33,0.5436429530750544,0.6363636363636364,0.23897185435433327
v28s_monotonic_tabular_v001,validation,6,0.6,0.7,16,0.679094556407563,0.8125,0.16643180727698134
v28s_monotonic_tabular_v001,validation,7,0.7,0.8,0,,,
v28s_monotonic_tabular_v001,validation,8,0.8,0.9,14,0.8311076148539992,0.7857142857142857,0.1691926142327833
v28s_monotonic_tabular_v001,validation,9,0.9,1.0,16,0.9519490115384617,0.9375,0.0588029528455111
v28s_monotonic_tabular_v001,chronological_holdout,0,0.0,0.1,17,0.06864235957049487,0.0,0.004749974314444831
v28s_monotonic_tabular_v001,chronological_holdout,1,0.1,0.2,31,0.11534667721095368,0.0967741935483871,0.08868212410806017
v28s_monotonic_tabular_v001,chronological_holdout,2,0.2,0.3,0,,,
v28s_monotonic_tabular_v001,chronological_holdout,3,0.3,0.4,0,,,
v28s_monotonic_tabular_v001,chronological_holdout,4,0.4,0.5,31,0.4524969362717746,0.25806451612903225,0.22765785981336994
v28s_monotonic_tabular_v001,chronological_holdout,5,0.5,0.6,32,0.5433642508023271,0.5,0.24961654630349148
v28s_monotonic_tabular_v001,chronological_holdout,6,0.6,0.7,13,0.6705707045895282,0.23076923076923078,0.36888203237637857
v28s_monotonic_tabular_v001,chronological_holdout,7,0.7,0.8,0,,,
v28s_monotonic_tabular_v001,chronological_holdout,8,0.8,0.9,21,0.8306090862825707,0.8571428571428571,0.12298711084861694
v28s_monotonic_tabular_v001,chronological_holdout,9,0.9,1.0,14,0.9517202186813188,0.9285714285714286,0.06660124286892093
v28s_monotonic_tabular_v001,post_freeze_forward,0,0.0,0.1,0,,,
v28s_monotonic_tabular_v001,post_freeze_forward,1,0.1,0.2,0,,,
v28s_monotonic_tabular_v001,post_freeze_forward,2,0.2,0.3,0,,,
v28s_monotonic_tabular_v001,post_freeze_forward,3,0.3,0.4,0,,,
v28s_monotonic_tabular_v001,post_freeze_forward,4,0.4,0.5,0,,,
v28s_monotonic_tabular_v001,post_freeze_forward,5,0.5,0.6,0,,,
v28s_monotonic_tabular_v001,post_freeze_forward,6,0.6,0.7,0,,,
v28s_monotonic_tabular_v001,post_freeze_forward,7,0.7,0.8,0,,,
v28s_monotonic_tabular_v001,post_freeze_forward,8,0.8,0.9,0,,,
v28s_monotonic_tabular_v001,post_freeze_forward,9,0.9,1.0,0,,,
v28s_boundary_monotonic_blend_v001,all,0,0.0,0.1,67,0.06909719732290927,0.08955223880597014,0.0820689802234907
v28s_boundary_monotonic_blend_v001,all,1,0.1,0.2,154,0.12093313820049667,0.09740259740259741,0.09004265534057798
v28s_boundary_monotonic_blend_v001,all,2,0.2,0.3,0,,,
v28s_boundary_monotonic_blend_v001,all,3,0.3,0.4,0,,,
v28s_boundary_monotonic_blend_v001,all,4,0.4,0.5,143,0.4529775360010776,0.4195804195804196,0.24629586237830248
v28s_boundary_monotonic_blend_v001,all,5,0.5,0.6,144,0.543117677191216,0.5555555555555556,0.24514369099975386
v28s_boundary_monotonic_blend_v001,all,6,0.6,0.7,47,0.6749106753799392,0.5957446808510638,0.24380037716954453
v28s_boundary_monotonic_blend_v001,all,7,0.7,0.8,4,0.7029033142857144,0.5,0.2916298706070674
v28s_boundary_monotonic_blend_v001,all,8,0.8,0.9,154,0.8299681291397135,0.8181818181818182,0.14854728166045253
v28s_boundary_monotonic_blend_v001,all,9,0.9,1.0,82,0.9527518834896812,0.9512195121951219,0.04608284652165576
v28s_boundary_monotonic_blend_v001,train,0,0.0,0.1,36,0.06922259126984126,0.08333333333333333,0.07666784265336274
v28s_boundary_monotonic_blend_v001,train,1,0.1,0.2,100,0.1224831033869969,0.09,0.08421095837273533
v28s_boundary_monotonic_blend_v001,train,2,0.2,0.3,0,,,
v28s_boundary_monotonic_blend_v001,train,3,0.3,0.4,0,,,
v28s_boundary_monotonic_blend_v001,train,4,0.4,0.5,89,0.4532962529807271,0.4943820224719101,0.25559290744779445
v28s_boundary_monotonic_blend_v001,train,5,0.5,0.6,79,0.5427983802327069,0.5443037974683544,0.24591001048809913
v28s_boundary_monotonic_blend_v001,train,6,0.6,0.7,18,0.6743260933706816,0.6666666666666666,0.2222356883135538
v28s_boundary_monotonic_blend_v001,train,7,0.7,0.8,4,0.7029033142857144,0.5,0.2916298706070674
v28s_boundary_monotonic_blend_v001,train,8,0.8,0.9,119,0.8297209619128229,0.8151260504201681,0.15062903738344344
v28s_boundary_monotonic_blend_v001,train,9,0.9,1.0,52,0.953276676923077,0.9615384615384616,0.03664478402082118
v28s_boundary_monotonic_blend_v001,validation,0,0.0,0.1,14,0.06932705873015874,0.21428571428571427,0.18984498400766112
v28s_boundary_monotonic_blend_v001,validation,1,0.1,0.2,23,0.12172373698422756,0.13043478260869565,0.1172316190358961
v28s_boundary_monotonic_blend_v001,validation,2,0.2,0.3,0,,,
v28s_boundary_monotonic_blend_v001,validation,3,0.3,0.4,0,,,
v28s_boundary_monotonic_blend_v001,validation,4,0.4,0.5,23,0.4523920047149724,0.34782608695652173,0.23544112621865573
v28s_boundary_monotonic_blend_v001,validation,5,0.5,0.6,33,0.5436429530750544,0.6363636363636364,0.23897185435433327
