rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_fair_drawdown_cents>=20,10,0.14925373134328357,-35.960000000000015,4.459999999999994,5,5,-22.040000000000003,-6.339999999999998,-7.58,4,4,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND exit_fair_drawdown_cents>=15,16,0.23880597014925373,-35.98,4.440000000000012,5,11,-20.600000000000005,-8.68,-6.7,6,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND fair_minus_exit_bid_cents>=5,19,0.2835820895522388,-36.040000000000006,4.380000000000003,6,13,-21.460000000000004,-7.879999999999999,-6.7,11,6,2,False,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms<=300,32,0.47761194029850745,-36.10000000000001,4.32,16,16,-19.160000000000004,-6.92,-10.02,16,12,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=45,11,0.16417910447761194,-36.100000000000016,4.319999999999993,8,3,-18.1,-16.66,-1.3399999999999999,5,2,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND position_seconds>=90,4,0.05970149253731343,-36.100000000000016,4.319999999999993,2,2,-21.700000000000006,-8.94,-5.46,2,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_btc_age_ms<=100,6,0.08955223880597014,-36.140000000000015,4.279999999999994,3,3,-19.800000000000008,-10.880000000000003,-5.46,2,4,0,True,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND exit_btc_age_ms<=100,6,0.08955223880597014,-36.140000000000015,4.279999999999994,3,3,-19.800000000000008,-10.880000000000003,-5.46,2,4,0,True,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND position_seconds<=90,13,0.19402985074626866,-36.160000000000004,4.260000000000005,5,8,-20.780000000000005,-8.68,-6.7,3,8,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents>=18,18,0.26865671641791045,-36.18,4.240000000000009,7,11,-25.120000000000005,-2.2399999999999998,-8.82,6,8,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_btc_age_ms<=300,11,0.16417910447761194,-36.20000000000001,4.219999999999999,5,6,-17.78,-12.96,-5.46,5,6,0,True,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND fair_minus_exit_bid_cents<=0,5,0.07462686567164178,-36.20000000000001,4.219999999999999,3,2,-21.800000000000004,-8.94,-5.46,3,2,0,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND exit_btc_age_ms<=500,24,0.3582089552238806,-36.26,4.160000000000011,9,15,-24.440000000000005,-5.12,-6.7,10,12,2,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND fair_minus_exit_bid_cents>=5,10,0.14925373134328357,-36.28000000000001,4.140000000000001,4,6,-21.700000000000006,-7.879999999999999,-6.7,2,6,2,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND fair_minus_exit_bid_cents>=5,10,0.14925373134328357,-36.28000000000001,4.140000000000001,4,6,-21.700000000000006,-7.879999999999999,-6.7,2,6,2,False,False
suppress_collapse_exit_if_exit_p_hold>=0.6 AND position_seconds<=90,27,0.40298507462686567,-36.32000000000001,4.100000000000001,18,9,-17.12,-13.3,-5.9,17,2,8,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_sigma_t_dollars>=50,17,0.2537313432835821,-36.34,4.080000000000005,11,6,-16.02,-16.66,-3.66,9,2,6,False,False
suppress_collapse_exit_if_exit_p_hold>=0.68 AND position_seconds<=45,13,0.19402985074626866,-36.34000000000001,4.079999999999998,10,3,-21.700000000000003,-13.3,-1.3399999999999999,7,2,4,False,False
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_sigma_t_dollars>=50,10,0.14925373134328357,-36.360000000000014,4.059999999999995,8,2,-20.440000000000005,-14.580000000000002,-1.3399999999999999,6,0,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=75,14,0.208955223880597,-36.38000000000001,4.039999999999999,10,4,-18.380000000000003,-16.66,-1.3399999999999999,8,2,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND fair_minus_exit_bid_cents>=5,20,0.29850746268656714,-36.400000000000006,4.020000000000003,8,12,-17.14,-12.560000000000002,-6.7,12,6,2,False,False
suppress_collapse_exit_if_position_seconds<=45,40,0.5970149253731343,-36.400000000000006,4.020000000000003,22,18,-18.880000000000003,-10.579999999999998,-6.94,21,9,10,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=15 AND fair_minus_exit_bid_cents>=5,29,0.43283582089552236,-36.400000000000006,4.020000000000003,12,17,-19.360000000000003,-7.879999999999999,-9.16,16,6,7,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents<=0,5,0.07462686567164178,-36.42000000000001,4.0,3,2,-22.020000000000003,-8.94,-5.46,3,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND position_seconds<=45,9,0.13432835820895522,-36.440000000000005,3.980000000000004,4,5,-19.960000000000004,-9.780000000000001,-6.7,2,5,2,False,False
suppress_collapse_exit_if_exit_p_hold>=0.7,12,0.1791044776119403,-36.44000000000001,3.979999999999997,9,3,-20.520000000000003,-14.580000000000002,-1.3399999999999999,8,0,4,False,False
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=15,12,0.1791044776119403,-36.44000000000001,3.979999999999997,9,3,-20.520000000000003,-14.580000000000002,-1.3399999999999999,8,0,4,False,False
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=18,12,0.1791044776119403,-36.44000000000001,3.979999999999997,9,3,-20.520000000000003,-14.580000000000002,-1.3399999999999999,8,0,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND fair_minus_exit_bid_cents>=10,9,0.13432835820895522,-36.46,3.960000000000008,3,6,-19.680000000000003,-10.080000000000002,-6.7,5,2,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND fair_minus_exit_bid_cents<=0,5,0.07462686567164178,-36.48000000000001,3.9399999999999977,3,2,-22.080000000000002,-8.94,-5.46,3,2,0,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=10 AND fair_minus_exit_bid_cents<=0,5,0.07462686567164178,-36.48000000000001,3.9399999999999977,3,2,-22.080000000000002,-8.94,-5.46,3,2,0,False,False
suppress_collapse_exit_if_position_seconds<=90 AND entry_to_exit_loss_cents>=10,41,0.6119402985074627,-36.5,3.920000000000009,21,20,-18.520000000000003,-7.399999999999999,-10.58,21,10,10,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,8,0.11940298507462686,-36.52000000000001,3.8999999999999986,4,4,-18.500000000000004,-12.560000000000002,-5.46,2,6,0,True,False
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=75,16,0.23880597014925373,-36.540000000000006,3.8800000000000026,12,4,-20.620000000000005,-14.580000000000002,-1.3399999999999999,12,0,4,False,False
suppress_collapse_exit_if_position_seconds<=90 AND fair_minus_exit_bid_cents>=15,5,0.07462686567164178,-36.54000000000001,3.8799999999999955,3,2,-21.000000000000004,-10.080000000000002,-5.46,3,2,0,False,False
suppress_collapse_exit_if_position_seconds<=45 AND entry_to_exit_loss_cents>=15,21,0.31343283582089554,-36.580000000000005,3.8400000000000034,10,11,-17.84,-9.780000000000001,-8.959999999999999,9,5,7,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND position_seconds<=45,28,0.417910447761194,-36.58000000000001,3.8399999999999963,18,10,-17.62,-15.38,-3.58,18,4,6,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND position_seconds<=45,28,0.417910447761194,-36.58000000000001,3.8399999999999963,18,10,-17.62,-15.38,-3.58,18,4,6,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND fair_minus_exit_bid_cents>=15,9,0.13432835820895522,-36.600000000000016,3.819999999999993,4,5,-21.060000000000006,-10.080000000000002,-5.46,7,2,0,False,False
suppress_collapse_exit_if_exit_btc_age_ms>=500 AND fair_minus_exit_bid_cents>=5,11,0.16417910447761194,-36.62000000000001,3.799999999999997,5,6,-19.380000000000003,-14.580000000000002,-2.66,9,0,2,True,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND exit_fair_drawdown_cents>=18,18,0.26865671641791045,-36.64,3.7800000000000082,6,12,-24.780000000000005,-3.0400000000000005,-8.82,4,10,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=10,19,0.2835820895522388,-36.68000000000001,3.740000000000002,12,7,-16.36,-16.66,-3.66,11,2,6,False,False
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_sigma_t_dollars>=75,8,0.11940298507462686,-36.76000000000001,3.6599999999999966,7,1,-20.840000000000007,-14.580000000000002,-1.3399999999999999,4,0,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND entry_to_exit_loss_cents>=20,12,0.1791044776119403,-36.76000000000001,3.6599999999999966,6,6,-22.840000000000007,-6.339999999999998,-7.58,6,4,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND entry_to_exit_loss_cents>=10,40,0.5970149253731343,-36.78,3.6400000000000077,18,22,-20.28,-5.239999999999999,-11.260000000000002,22,12,6,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND entry_to_exit_loss_cents>=15,20,0.29850746268656714,-36.78000000000001,3.6400000000000006,6,14,-21.400000000000006,-8.68,-6.7,10,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND entry_to_exit_loss_cents>=20,20,0.29850746268656714,-36.78000000000001,3.6400000000000006,6,14,-21.400000000000006,-8.68,-6.7,10,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND fair_minus_exit_bid_cents>=15,9,0.13432835820895522,-36.80000000000001,3.6199999999999974,3,6,-21.260000000000005,-10.080000000000002,-5.46,7,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45,21,0.31343283582089554,-36.84,3.5800000000000054,6,15,-21.460000000000004,-8.68,-6.7,11,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND entry_to_exit_loss_cents>=10,21,0.31343283582089554,-36.84,3.5800000000000054,6,15,-21.460000000000004,-8.68,-6.7,11,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND fair_minus_exit_bid_cents>=0,21,0.31343283582089554,-36.84,3.5800000000000054,6,15,-21.460000000000004,-8.68,-6.7,11,8,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND position_seconds<=90,13,0.19402985074626866,-36.86000000000001,3.5600000000000023,7,6,-18.200000000000003,-10.880000000000003,-7.780000000000001,7,4,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents>=15,35,0.5223880597014925,-36.879999999999995,3.5400000000000134,15,20,-20.760000000000005,-4.84,-11.280000000000001,16,10,9,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND exit_fair_drawdown_cents>=15,19,0.2835820895522388,-36.88,3.5400000000000063,6,13,-25.020000000000007,-3.0400000000000005,-8.82,5,10,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND fair_minus_exit_bid_cents>=5,15,0.22388059701492538,-36.88000000000001,3.539999999999999,5,10,-22.300000000000004,-7.879999999999999,-6.7,7,6,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND position_seconds<=90,14,0.208955223880597,-36.88000000000001,3.539999999999999,10,4,-18.600000000000005,-10.7,-7.58,8,4,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents>=20,11,0.16417910447761194,-36.88000000000001,3.539999999999999,5,6,-22.960000000000004,-6.339999999999998,-7.58,5,4,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND fair_minus_exit_bid_cents>=10,12,0.1791044776119403,-36.900000000000006,3.520000000000003,5,7,-20.120000000000005,-10.080000000000002,-6.7,8,2,2,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6,30,0.44776119402985076,-36.92,3.500000000000007,10,20,-22.980000000000004,-5.12,-8.82,14,12,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND position_seconds<=180,20,0.29850746268656714,-36.92000000000001,3.5,14,6,-20.080000000000005,-15.5,-1.3399999999999999,12,4,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=90,12,0.1791044776119403,-36.92000000000001,3.5,8,4,-18.920000000000005,-16.66,-1.3399999999999999,6,2,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_sigma_t_dollars>=100,9,0.13432835820895522,-36.92000000000001,3.5,7,2,-14.799999999999997,-16.66,-5.46,7,2,0,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND position_seconds>=180,3,0.04477611940298507,-36.94000000000001,3.479999999999997,2,1,-22.540000000000003,-8.94,-5.46,1,2,0,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=10,7,0.1044776119402985,-36.94000000000001,3.479999999999997,4,3,-19.080000000000005,-10.080000000000002,-7.780000000000001,3,2,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND fair_minus_exit_bid_cents>=5,20,0.29850746268656714,-36.96,3.460000000000008,6,14,-22.380000000000006,-7.879999999999999,-6.7,12,6,2,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18,20,0.29850746268656714,-36.98,3.440000000000012,7,13,-25.120000000000005,-3.0400000000000005,-8.82,6,10,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND exit_fair_drawdown_cents>=18,20,0.29850746268656714,-36.98,3.440000000000012,7,13,-25.120000000000005,-3.0400000000000005,-8.82,6,10,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND entry_to_exit_loss_cents>=10,20,0.29850746268656714,-36.98,3.440000000000012,7,13,-25.120000000000005,-3.0400000000000005,-8.82,6,10,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND entry_to_exit_loss_cents>=15,20,0.29850746268656714,-36.98,3.440000000000012,7,13,-25.120000000000005,-3.0400000000000005,-8.82,6,10,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=18 AND entry_to_exit_loss_cents>=20,20,0.29850746268656714,-36.98,3.440000000000012,7,13,-25.120000000000005,-3.0400000000000005,-8.82,6,10,4,False,False
suppress_collapse_exit_if_fair_minus_exit_bid_cents<=0,7,0.1044776119402985,-37.00000000000001,3.4200000000000017,4,3,-22.600000000000005,-8.94,-5.46,5,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents<=0,7,0.1044776119402985,-37.00000000000001,3.4200000000000017,4,3,-22.600000000000005,-8.94,-5.46,5,2,0,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents<=0,7,0.1044776119402985,-37.00000000000001,3.4200000000000017,4,3,-22.600000000000005,-8.94,-5.46,5,2,0,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND fair_minus_exit_bid_cents<=0,7,0.1044776119402985,-37.00000000000001,3.4200000000000017,4,3,-22.600000000000005,-8.94,-5.46,5,2,0,False,False
suppress_collapse_exit_if_exit_p_hold>=0.7 AND fair_minus_exit_bid_cents>=0,11,0.16417910447761194,-37.000000000000014,3.4199999999999946,8,3,-21.080000000000002,-14.580000000000002,-1.3399999999999999,7,0,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=4,10,0.14925373134328357,-37.02000000000001,3.3999999999999986,7,3,-16.22,-16.66,-4.14,6,2,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_sigma_t_dollars>=75,9,0.13432835820895522,-37.040000000000006,3.3800000000000026,7,2,-21.120000000000005,-14.580000000000002,-1.3399999999999999,5,0,4,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=300,35,0.5223880597014925,-37.040000000000006,3.3800000000000026,17,18,-20.1,-6.92,-10.02,19,12,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND position_seconds<=90,14,0.208955223880597,-37.080000000000005,3.3400000000000034,5,9,-21.700000000000006,-8.68,-6.7,4,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_fair_drawdown_cents>=18,12,0.1791044776119403,-37.080000000000005,3.3400000000000034,4,8,-21.700000000000006,-8.68,-6.7,2,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_fair_drawdown_cents>=20,12,0.1791044776119403,-37.080000000000005,3.3400000000000034,4,8,-21.700000000000006,-8.68,-6.7,2,8,2,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND entry_to_exit_loss_cents>=15,22,0.3283582089552239,-37.18,3.240000000000009,7,15,-25.320000000000004,-3.0400000000000005,-8.82,8,10,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND entry_to_exit_loss_cents>=20,22,0.3283582089552239,-37.18,3.240000000000009,7,15,-25.320000000000004,-3.0400000000000005,-8.82,8,10,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND fair_minus_exit_bid_cents>=0,22,0.3283582089552239,-37.20000000000001,3.219999999999999,8,14,-17.14,-13.360000000000001,-6.7,12,8,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND entry_to_exit_loss_cents>=15,17,0.2537313432835821,-37.220000000000006,3.200000000000003,9,8,-20.700000000000006,-8.94,-7.58,9,6,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents>=20,26,0.3880597014925373,-37.220000000000006,3.200000000000003,10,16,-23.840000000000003,-2.2399999999999998,-11.140000000000002,12,8,6,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=800,5,0.07462686567164178,-37.22000000000001,3.1999999999999957,4,1,-21.300000000000004,-14.580000000000002,-1.3399999999999999,1,0,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_btc_age_ms>=800,5,0.07462686567164178,-37.22000000000001,3.1999999999999957,4,1,-21.300000000000004,-14.580000000000002,-1.3399999999999999,1,0,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND entry_to_exit_loss_cents>=10,23,0.34328358208955223,-37.24,3.180000000000007,7,16,-25.380000000000006,-3.0400000000000005,-8.82,9,10,4,False,False
suppress_collapse_exit_if_exit_p_hold>=0.6 AND position_seconds<=180,33,0.4925373134328358,-37.24000000000001,3.1799999999999997,20,13,-15.839999999999998,-15.5,-5.9,21,4,8,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents>=20,6,0.08955223880597014,-37.24000000000001,3.1799999999999997,3,3,-20.720000000000002,-8.94,-7.58,2,2,2,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND exit_sigma_t_dollars>=75,17,0.2537313432835821,-37.30000000000001,3.1199999999999974,12,5,-19.300000000000004,-16.66,-1.3399999999999999,11,2,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND position_seconds<=180,21,0.31343283582089554,-37.32000000000001,3.1000000000000014,8,13,-17.26,-13.360000000000001,-6.7,11,8,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=500 AND entry_to_exit_loss_cents>=15,33,0.4925373134328358,-37.36,3.0600000000000094,14,19,-23.060000000000002,-3.0400000000000005,-11.260000000000002,17,10,6,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND position_seconds<=45,10,0.14925373134328357,-37.36000000000001,3.0600000000000023,4,6,-20.880000000000006,-9.780000000000001,-6.7,3,5,2,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND fair_minus_exit_bid_cents>=10,10,0.14925373134328357,-37.36000000000001,3.0600000000000023,3,7,-20.580000000000005,-10.080000000000002,-6.7,6,2,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND position_seconds<=180,29,0.43283582089552236,-37.36000000000001,3.0600000000000023,15,14,-14.779999999999998,-12.56,-10.02,15,10,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=45,27,0.40298507462686567,-37.42,3.000000000000007,17,10,-21.020000000000003,-10.7,-5.7,15,4,8,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_p_hold>=0.7,10,0.14925373134328357,-37.42000000000001,3.0,8,2,-21.500000000000004,-14.580000000000002,-1.3399999999999999,6,0,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_fair_drawdown_cents>=15,4,0.05970149253731343,-37.42000000000001,3.0,2,2,-17.38,-14.580000000000002,-5.46,4,0,0,True,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=0,8,0.11940298507462686,-37.48000000000001,2.9399999999999977,6,2,-15.359999999999996,-16.66,-5.46,6,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_entry_basis_cents>=70,7,0.1044776119402985,-37.48000000000001,2.9399999999999977,3,4,-20.040000000000006,-11.98,-5.46,5,2,0,True,False
suppress_collapse_exit_if_position_seconds<=45 AND fair_minus_exit_bid_cents>=10,6,0.08955223880597014,-37.52,2.9000000000000057,3,3,-19.240000000000006,-11.580000000000002,-6.7,3,1,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND position_seconds<=45,13,0.19402985074626866,-37.540000000000006,2.8800000000000026,9,4,-19.260000000000005,-10.7,-7.58,7,4,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND position_seconds>=180,4,0.05970149253731343,-37.54000000000001,2.8799999999999955,2,2,-23.140000000000004,-8.94,-5.46,2,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=5,18,0.26865671641791045,-37.58000000000001,2.8399999999999963,11,7,-13.7,-16.66,-7.220000000000001,10,2,6,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=10,8,0.11940298507462686,-37.60000000000001,2.8200000000000003,6,2,-21.68,-14.580000000000002,-1.3399999999999999,4,0,4,False,False
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=75,12,0.1791044776119403,-37.64000000000001,2.780000000000001,9,3,-21.72,-14.580000000000002,-1.3399999999999999,8,0,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND fair_minus_exit_bid_cents>=15,5,0.07462686567164178,-37.64000000000001,2.780000000000001,2,3,-22.100000000000005,-10.080000000000002,-5.46,3,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_p_hold<=0.55,17,0.2537313432835821,-37.68000000000001,2.740000000000002,5,12,-22.300000000000004,-8.68,-6.7,7,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND entry_to_exit_loss_cents>=15,21,0.31343283582089554,-37.7,2.720000000000006,6,15,-22.320000000000004,-8.68,-6.7,11,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND entry_to_exit_loss_cents>=20,21,0.31343283582089554,-37.7,2.720000000000006,6,15,-22.320000000000004,-8.68,-6.7,11,8,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=10,10,0.14925373134328357,-37.70000000000001,2.719999999999999,5,5,-19.840000000000007,-10.080000000000002,-7.780000000000001,6,2,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_btc_age_ms<=500,16,0.23880597014925373,-37.720000000000006,2.700000000000003,5,11,-22.340000000000007,-8.68,-6.7,6,8,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND fair_minus_exit_bid_cents>=15,10,0.14925373134328357,-37.72000000000001,2.6999999999999957,3,7,-22.180000000000003,-10.080000000000002,-5.46,8,2,0,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=50 AND entry_to_exit_loss_cents>=10,22,0.3283582089552239,-37.76,2.660000000000011,6,16,-22.380000000000003,-8.68,-6.7,12,8,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents>=10,15,0.22388059701492538,-37.760000000000005,2.6600000000000037,6,9,-18.66,-10.080000000000002,-9.020000000000001,9,2,4,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND position_seconds<=45,21,0.31343283582089554,-37.78,2.6400000000000077,11,10,-18.220000000000006,-11.86,-7.7,12,7,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_btc_age_ms<=100,12,0.1791044776119403,-37.78000000000001,2.6400000000000006,6,6,-18.860000000000003,-11.14,-7.780000000000001,6,4,2,False,False
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=180,6,0.08955223880597014,-37.80000000000001,2.6199999999999974,4,2,-21.880000000000006,-14.580000000000002,-1.3399999999999999,2,0,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND fair_minus_exit_bid_cents>=15,4,0.05970149253731343,-37.80000000000001,2.6199999999999974,2,2,-17.76,-14.580000000000002,-5.46,4,0,0,True,False
suppress_collapse_exit_if_position_seconds>=90 AND fair_minus_exit_bid_cents>=15,8,0.11940298507462686,-37.86000000000001,2.5600000000000023,3,5,-17.82,-14.580000000000002,-5.46,8,0,0,True,False
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_btc_age_ms>=500,7,0.1044776119402985,-37.88000000000002,2.539999999999992,5,2,-21.960000000000004,-14.580000000000002,-1.3399999999999999,3,0,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND position_seconds<=45,16,0.23880597014925373,-37.900000000000006,2.520000000000003,10,6,-19.9,-16.66,-1.3399999999999999,10,2,4,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_sigma_t_dollars>=50,38,0.5671641791044776,-37.900000000000006,2.520000000000003,22,16,-11.819999999999999,-20.179999999999996,-5.9,22,8,8,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND exit_sigma_t_dollars>=100,8,0.11940298507462686,-37.90000000000001,2.519999999999996,6,2,-15.779999999999998,-16.66,-5.46,6,2,0,False,False
suppress_collapse_exit_if_exit_p_hold<=0.55 AND position_seconds>=180,5,0.07462686567164178,-37.90000000000001,2.519999999999996,2,3,-23.500000000000004,-8.94,-5.46,3,2,0,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND position_seconds<=90,25,0.373134328358209,-37.940000000000005,2.480000000000004,13,12,-17.560000000000002,-10.36,-10.02,13,8,4,False,False
suppress_collapse_exit_if_position_seconds<=90 AND entry_to_exit_loss_cents>=15,28,0.417910447761194,-37.96,2.460000000000008,12,16,-18.000000000000004,-8.68,-11.280000000000001,11,8,9,False,False
