rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents<=0,5,0.09433962264150944,-27.240002000000004,4.049997999999999,4,1,-11.030000000000001,-13.650002,-2.5600000000000005,3,1,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND entry_to_exit_loss_cents>=10,3,0.05660377358490566,-27.360000000000003,3.9299999999999997,3,0,-7.43,-16.65,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-27.390000000000004,3.8999999999999986,6,1,-7.48,-16.63,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-27.400000000000002,3.8900000000000006,3,0,-8.450000000000001,-15.669999999999998,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100,9,0.16981132075471697,-27.41,3.8800000000000026,7,2,-8.55,-15.579999999999998,-3.2800000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=100,9,0.16981132075471697,-27.41,3.8800000000000026,7,2,-8.55,-15.579999999999998,-3.2800000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND position_seconds<=180,9,0.16981132075471697,-27.41,3.8800000000000026,7,2,-8.55,-15.579999999999998,-3.2800000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-27.430000000000003,3.8599999999999994,6,1,-8.55,-15.599999999999998,-3.2800000000000002,6,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms>=500,14,0.2641509433962264,-27.469999999999995,3.8200000000000074,9,5,-10.100000000000001,-16.060000000000002,-1.3099999999999998,4,5,5,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,3,0.05660377358490566,-27.560002,3.729998000000002,2,1,-11.36,-12.920002,-3.2800000000000002,0,3,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,5,0.09433962264150944,-27.590000000000003,3.6999999999999993,3,2,-8.450000000000001,-15.86,-3.2800000000000002,2,3,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-27.98,3.3100000000000023,4,1,-9.55,-16.65,-1.78,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-27.98,3.3100000000000023,4,1,-9.55,-16.65,-1.78,3,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=4,3,0.05660377358490566,-28.01,3.280000000000001,3,0,-8.810000000000002,-16.65,-2.55,2,0,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,4,0.07547169811320754,-28.01,3.280000000000001,3,1,-11.36,-13.370000000000001,-3.2800000000000002,0,4,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.11320754716981132,-28.030000000000005,3.259999999999998,5,1,-9.149999999999999,-15.599999999999998,-3.2800000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_btc_age_ms>=500,15,0.2830188679245283,-28.049999999999997,3.2400000000000055,9,6,-10.100000000000001,-16.64,-1.3099999999999998,4,6,5,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=100,6,0.11320754716981132,-28.110002000000005,3.1799979999999977,4,2,-10.150000000000002,-14.680002000000002,-3.2800000000000002,4,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,7,0.1320754716981132,-28.119180000000004,3.170819999999999,6,1,-9.68918,-16.65,-1.78,5,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.07547169811320754,-28.16,3.1300000000000026,3,1,-9.21,-15.669999999999998,-3.2800000000000002,3,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=75,6,0.11320754716981132,-28.19,3.1000000000000014,5,1,-9.780000000000001,-16.63,-1.78,2,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=0,8,0.1509433962264151,-28.19,3.1000000000000014,5,3,-9.010000000000002,-16.63,-2.55,5,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.200000000000003,3.09,5,1,-8.29,-16.63,-3.2800000000000002,4,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.26,3.030000000000001,4,0,-9.309999999999999,-15.669999999999998,-3.2800000000000002,3,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND position_seconds<=45,18,0.33962264150943394,-28.389999999999997,2.9000000000000057,12,6,-9.650000000000002,-15.65,-3.09,10,3,5,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.390000000000004,2.8999999999999986,4,0,-8.46,-16.65,-3.2800000000000002,4,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.410000000000004,2.879999999999999,5,1,-9.530000000000001,-15.599999999999998,-3.2800000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=5,5,0.09433962264150944,-28.430000000000003,2.8599999999999994,4,1,-9.57,-15.579999999999998,-3.2800000000000002,2,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.48,2.8100000000000023,5,1,-8.55,-16.65,-3.2800000000000002,6,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4,10,0.18867924528301888,-28.59,2.700000000000003,6,4,-9.41,-16.63,-2.55,7,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds<=180,10,0.18867924528301888,-28.59,2.700000000000003,6,4,-9.41,-16.63,-2.55,7,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-28.750000000000004,2.539999999999999,3,1,-9.55,-16.65,-2.55,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-28.750000000000004,2.539999999999999,3,1,-9.55,-16.65,-2.55,3,0,1,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=500 AND entry_to_exit_loss_cents>=10,15,0.2830188679245283,-28.839999999999996,2.4500000000000064,8,7,-10.16,-16.64,-2.04,5,6,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,8,0.1509433962264151,-28.859180000000002,2.4308200000000006,6,2,-10.429179999999999,-16.65,-1.78,6,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,6,0.11320754716981132,-28.859180000000002,2.4308200000000006,5,1,-10.429179999999999,-16.65,-1.78,4,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,5,0.09433962264150944,-28.860000000000003,2.4299999999999997,3,2,-10.379999999999999,-15.2,-3.2800000000000002,1,4,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=5,7,0.1320754716981132,-28.920000000000005,2.3699999999999974,4,3,-9.010000000000002,-16.63,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,3,0.05660377358490566,-28.970000000000002,2.3200000000000003,3,0,-9.809999999999999,-16.65,-2.51,2,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.000000000000004,2.289999999999999,3,2,-10.05,-15.669999999999998,-3.2800000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.000000000000004,2.289999999999999,3,2,-10.05,-15.669999999999998,-3.2800000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.09433962264150944,-29.01,2.280000000000001,4,1,-10.129999999999999,-15.599999999999998,-3.2800000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.03,2.2600000000000016,5,2,-10.170000000000002,-15.579999999999998,-3.2800000000000002,4,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,3,0.05660377358490566,-29.07,2.2200000000000024,3,0,-11.36,-16.65,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,3,0.05660377358490566,-29.07,2.2200000000000024,3,0,-11.36,-16.65,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,3,0.05660377358490566,-29.07,2.2200000000000024,3,0,-11.36,-16.65,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.100000000000005,2.1899999999999977,2,1,-10.150000000000002,-15.669999999999998,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents<=10,5,0.09433962264150944,-29.17,2.120000000000001,4,1,-10.760000000000002,-16.63,-1.78,1,2,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.19,2.1000000000000014,3,0,-10.760000000000002,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.19,2.1000000000000014,3,0,-10.760000000000002,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.19,2.1000000000000014,3,0,-10.760000000000002,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.19,2.1000000000000014,3,0,-10.760000000000002,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.19,2.1000000000000014,3,0,-10.760000000000002,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.19,2.1000000000000014,3,0,-10.760000000000002,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.19,2.1000000000000014,3,0,-10.760000000000002,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.19,2.1000000000000014,3,0,-10.760000000000002,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND position_seconds>=90,3,0.05660377358490566,-29.200000000000003,2.09,2,1,-10.25,-15.669999999999998,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds>=90,3,0.05660377358490566,-29.200000000000003,2.09,2,1,-10.25,-15.669999999999998,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,6,0.11320754716981132,-29.210000000000004,2.0799999999999983,5,1,-10.780000000000001,-16.65,-1.78,4,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-29.240000000000002,2.0500000000000007,3,0,-9.309999999999999,-16.65,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.320000000000004,1.9699999999999989,2,1,-9.41,-16.63,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND exit_sigma_t_dollars>=50,3,0.05660377358490566,-29.320000000000004,1.9699999999999989,2,1,-9.41,-16.63,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-29.360000000000003,1.9299999999999997,2,1,-10.400000000000002,-15.68,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,7,0.1320754716981132,-29.41,1.8800000000000026,4,3,-10.98,-16.65,-1.78,5,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.52,1.7700000000000031,4,3,-9.61,-16.63,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.52,1.7700000000000031,4,3,-9.61,-16.63,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-29.69,1.6000000000000014,3,1,-9.780000000000001,-16.63,-3.2800000000000002,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-29.69,1.6000000000000014,3,1,-9.780000000000001,-16.63,-3.2800000000000002,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=75,4,0.07547169811320754,-29.94,1.3500000000000014,3,1,-10.760000000000002,-16.63,-2.55,1,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND entry_to_exit_loss_cents<=10,6,0.11320754716981132,-30.150000000000002,1.1400000000000006,4,2,-10.760000000000002,-16.63,-2.7599999999999993,1,2,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.290000000000003,1.0,2,1,-10.379999999999999,-16.63,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-30.53,0.7600000000000016,3,1,-11.32,-16.65,-2.5600000000000005,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.67,0.620000000000001,2,1,-10.760000000000002,-16.63,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.67,0.620000000000001,2,1,-10.760000000000002,-16.63,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150,3,0.05660377358490566,-30.700000000000003,0.5899999999999999,2,1,-10.77,-16.65,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-30.700000000000003,0.5899999999999999,2,1,-10.77,-16.65,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-30.700000000000003,0.5899999999999999,2,1,-10.77,-16.65,-3.2800000000000002,3,0,0,True,True
