rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=100,9,0.16981132075471697,-27.740000000000002,3.7699999999999996,7,2,-8.78,-15.82,-3.1399999999999997,6,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND position_seconds<=180,9,0.16981132075471697,-27.740000000000002,3.7699999999999996,7,2,-8.78,-15.82,-3.1399999999999997,6,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-27.76,3.75,6,1,-8.78,-15.84,-3.1399999999999997,6,1,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,5,0.09433962264150944,-27.78,3.7300000000000004,3,2,-8.57,-16.07,-3.1399999999999997,2,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms>=500,14,0.2641509433962264,-27.959999999999994,3.550000000000008,9,5,-10.19,-16.46,-1.3099999999999998,4,5,5,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,3,0.05660377358490566,-27.990002,3.519998000000001,2,1,-11.479999999999999,-13.370002,-3.1399999999999997,0,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.07547169811320754,-28.23,3.280000000000001,3,1,-9.26,-15.829999999999998,-3.1399999999999997,3,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=4,3,0.05660377358490566,-28.3,3.210000000000001,3,0,-8.93,-16.89,-2.48,2,0,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=100,6,0.11320754716981132,-28.330002,3.179998000000001,4,2,-10.27,-14.920002,-3.1399999999999997,4,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.34,3.1700000000000017,4,1,-9.67,-16.89,-1.78,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.34,3.1700000000000017,4,1,-9.67,-16.89,-1.78,3,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.11320754716981132,-28.36,3.150000000000002,5,1,-9.379999999999999,-15.84,-3.1399999999999997,5,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,7,0.1320754716981132,-28.37918,3.13082,6,1,-9.70918,-16.89,-1.78,5,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.39,3.120000000000001,5,1,-8.379999999999999,-16.87,-3.1399999999999997,4,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=0,8,0.1509433962264151,-28.41,3.1000000000000014,5,3,-9.06,-16.87,-2.48,5,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,4,0.07547169811320754,-28.430000000000003,3.0799999999999983,3,1,-11.479999999999999,-13.809999999999999,-3.1399999999999997,0,4,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.44,3.0700000000000003,4,0,-9.469999999999999,-15.829999999999998,-3.1399999999999997,3,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=75,6,0.11320754716981132,-28.55,2.960000000000001,5,1,-9.899999999999999,-16.87,-1.78,2,2,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND position_seconds<=45,18,0.33962264150943394,-28.649999999999995,2.8600000000000065,12,6,-9.739999999999998,-15.890000000000002,-3.02,10,3,5,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.650000000000002,2.8599999999999994,4,0,-8.62,-16.89,-3.1399999999999997,4,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=5,5,0.09433962264150944,-28.720000000000002,2.789999999999999,4,1,-9.76,-15.82,-3.1399999999999997,2,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.74,2.770000000000003,5,1,-9.76,-15.84,-3.1399999999999997,5,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.81,2.700000000000003,5,1,-8.78,-16.89,-3.1399999999999997,6,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4,10,0.18867924528301888,-28.810000000000002,2.6999999999999993,6,4,-9.459999999999999,-16.87,-2.48,7,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds<=180,10,0.18867924528301888,-28.810000000000002,2.6999999999999993,6,4,-9.459999999999999,-16.87,-2.48,7,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.040000000000003,2.469999999999999,3,1,-9.67,-16.89,-2.48,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.040000000000003,2.469999999999999,3,1,-9.67,-16.89,-2.48,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=5,7,0.1320754716981132,-29.070000000000004,2.4399999999999977,4,3,-9.06,-16.87,-3.1399999999999997,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.070000000000004,2.4399999999999977,3,2,-10.1,-15.829999999999998,-3.1399999999999997,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.070000000000004,2.4399999999999977,3,2,-10.1,-15.829999999999998,-3.1399999999999997,4,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,8,0.1509433962264151,-29.11918,2.3908200000000015,6,2,-10.449179999999998,-16.89,-1.78,6,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,6,0.11320754716981132,-29.18918,2.320820000000001,5,1,-10.519179999999999,-16.89,-1.78,4,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,5,0.09433962264150944,-29.21,2.3000000000000007,3,2,-10.499999999999998,-15.57,-3.1399999999999997,1,4,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.240000000000002,2.2699999999999996,2,1,-10.27,-15.829999999999998,-3.1399999999999997,2,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,3,0.05660377358490566,-29.26,2.25,3,0,-9.93,-16.89,-2.44,2,0,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.09433962264150944,-29.34,2.1700000000000017,4,1,-10.36,-15.84,-3.1399999999999997,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND position_seconds>=90,3,0.05660377358490566,-29.340000000000003,2.169999999999998,2,1,-10.37,-15.829999999999998,-3.1399999999999997,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds>=90,3,0.05660377358490566,-29.340000000000003,2.169999999999998,2,1,-10.37,-15.829999999999998,-3.1399999999999997,2,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.390000000000004,2.1199999999999974,5,2,-10.43,-15.82,-3.1399999999999997,4,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,3,0.05660377358490566,-29.43,2.080000000000002,3,0,-11.479999999999999,-16.89,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,3,0.05660377358490566,-29.43,2.080000000000002,3,0,-11.479999999999999,-16.89,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,3,0.05660377358490566,-29.43,2.080000000000002,3,0,-11.479999999999999,-16.89,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,6,0.11320754716981132,-29.470000000000002,2.039999999999999,5,1,-10.799999999999999,-16.89,-1.78,4,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-29.500000000000004,2.009999999999998,3,0,-9.469999999999999,-16.89,-3.1399999999999997,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents<=10,5,0.09433962264150944,-29.529999999999998,1.980000000000004,4,1,-10.879999999999999,-16.87,-1.78,1,2,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.540000000000003,1.9699999999999989,2,1,-9.53,-16.87,-3.1399999999999997,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND exit_sigma_t_dollars>=50,3,0.05660377358490566,-29.540000000000003,1.9699999999999989,2,1,-9.53,-16.87,-3.1399999999999997,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.55,1.9600000000000009,3,0,-10.879999999999999,-16.89,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.55,1.9600000000000009,3,0,-10.879999999999999,-16.89,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.55,1.9600000000000009,3,0,-10.879999999999999,-16.89,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.55,1.9600000000000009,3,0,-10.879999999999999,-16.89,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.55,1.9600000000000009,3,0,-10.879999999999999,-16.89,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.55,1.9600000000000009,3,0,-10.879999999999999,-16.89,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.55,1.9600000000000009,3,0,-10.879999999999999,-16.89,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.55,1.9600000000000009,3,0,-10.879999999999999,-16.89,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-29.55,1.9600000000000009,2,1,-10.52,-15.89,-3.1399999999999997,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.67,1.8399999999999999,4,3,-9.66,-16.87,-3.1399999999999997,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.67,1.8399999999999999,4,3,-9.66,-16.87,-3.1399999999999997,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,7,0.1320754716981132,-29.77,1.740000000000002,4,3,-11.1,-16.89,-1.78,5,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-29.91,1.6000000000000014,3,1,-9.899999999999999,-16.87,-3.1399999999999997,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-29.91,1.6000000000000014,3,1,-9.899999999999999,-16.87,-3.1399999999999997,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=75,4,0.07547169811320754,-30.23,1.2800000000000011,3,1,-10.879999999999999,-16.87,-2.48,1,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND entry_to_exit_loss_cents<=10,6,0.11320754716981132,-30.509999999999998,1.0000000000000036,4,2,-10.879999999999999,-16.87,-2.7600000000000002,1,2,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.51,1.0,2,1,-10.499999999999998,-16.87,-3.1399999999999997,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-30.679999999999996,0.8300000000000054,3,1,-11.37,-16.89,-2.42,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.89,0.620000000000001,2,1,-10.879999999999999,-16.87,-3.1399999999999997,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.89,0.620000000000001,2,1,-10.879999999999999,-16.87,-3.1399999999999997,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.060000000000002,0.4499999999999993,2,1,-11.03,-16.89,-3.1399999999999997,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.060000000000002,0.4499999999999993,2,1,-11.03,-16.89,-3.1399999999999997,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.060000000000002,0.4499999999999993,2,1,-11.03,-16.89,-3.1399999999999997,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.060000000000002,0.4499999999999993,2,1,-11.03,-16.89,-3.1399999999999997,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.060000000000002,0.4499999999999993,2,1,-11.03,-16.89,-3.1399999999999997,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.060000000000002,0.4499999999999993,2,1,-11.03,-16.89,-3.1399999999999997,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND exit_btc_age_ms<=500,3,0.05660377358490566,-31.060000000000002,0.4499999999999993,2,1,-11.03,-16.89,-3.1399999999999997,3,0,0,True,True
