dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive,coverage_pass,positive_and_coverage
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p95,15,19,17,0.8947368421052632,13,4,0.7647058823529411,98.0,0.08153078202995008,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,0,20,20,1.0,13,7,0.65,-95.0,-0.06810035842293907,False,True,False
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,1,20,19,0.95,15,4,0.7894736842105263,193.0,0.1476664116296863,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,2,20,18,0.9,14,4,0.7777777777777778,87.0,0.06626047220106626,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,3,20,20,1.0,17,3,0.85,303.0,0.21689334287759485,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,4,20,20,1.0,14,6,0.7,13.0,0.009372746935832732,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,5,20,20,1.0,15,5,0.75,88.0,0.06232294617563739,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,6,20,20,1.0,15,5,0.75,61.0,0.0423905489923558,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,7,20,17,0.85,13,4,0.7647058823529411,31.0,0.02442868400315209,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,8,20,19,0.95,17,2,0.8947368421052632,291.0,0.20652945351312987,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,9,20,19,0.95,18,1,0.9473684210526315,407.0,0.2921751615218952,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,10,20,20,1.0,14,6,0.7,-29.0,-0.020293911826452064,False,True,False
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,11,20,20,1.0,12,8,0.6,-221.0,-0.15552427867698804,False,True,False
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,12,20,18,0.9,15,3,0.8333333333333334,231.0,0.18203309692671396,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,13,20,18,0.9,15,3,0.8333333333333334,186.0,0.1415525114155251,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,14,20,20,1.0,12,8,0.6,-205.0,-0.14590747330960854,False,True,False
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9,15,19,17,0.8947368421052632,13,4,0.7647058823529411,98.0,0.08153078202995008,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,0,20,20,1.0,13,7,0.65,-95.0,-0.06810035842293907,False,True,False
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,1,20,19,0.95,15,4,0.7894736842105263,193.0,0.1476664116296863,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,2,20,18,0.9,14,4,0.7777777777777778,87.0,0.06626047220106626,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,3,20,20,1.0,17,3,0.85,303.0,0.21689334287759485,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,4,20,20,1.0,14,6,0.7,13.0,0.009372746935832732,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,5,20,20,1.0,15,5,0.75,88.0,0.06232294617563739,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,6,20,20,1.0,15,5,0.75,61.0,0.0423905489923558,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,7,20,17,0.85,13,4,0.7647058823529411,31.0,0.02442868400315209,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,8,20,19,0.95,17,2,0.8947368421052632,291.0,0.20652945351312987,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,9,20,19,0.95,18,1,0.9473684210526315,407.0,0.2921751615218952,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,10,20,20,1.0,14,6,0.7,-29.0,-0.020293911826452064,False,True,False
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,11,20,20,1.0,12,8,0.6,-221.0,-0.15552427867698804,False,True,False
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,12,20,18,0.9,15,3,0.8333333333333334,231.0,0.18203309692671396,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,13,20,18,0.9,15,3,0.8333333333333334,186.0,0.1415525114155251,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,14,20,20,1.0,12,8,0.6,-205.0,-0.14590747330960854,False,True,False
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p85,15,19,17,0.8947368421052632,13,4,0.7647058823529411,98.0,0.08153078202995008,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,0,20,20,1.0,13,7,0.65,-95.0,-0.06810035842293907,False,True,False
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,1,20,19,0.95,15,4,0.7894736842105263,193.0,0.1476664116296863,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,2,20,18,0.9,14,4,0.7777777777777778,87.0,0.06626047220106626,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,3,20,20,1.0,17,3,0.85,303.0,0.21689334287759485,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,4,20,20,1.0,14,6,0.7,13.0,0.009372746935832732,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,5,20,20,1.0,15,5,0.75,88.0,0.06232294617563739,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,6,20,20,1.0,15,5,0.75,61.0,0.0423905489923558,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,7,20,17,0.85,13,4,0.7647058823529411,31.0,0.02442868400315209,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,8,20,19,0.95,17,2,0.8947368421052632,291.0,0.20652945351312987,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,9,20,19,0.95,18,1,0.9473684210526315,407.0,0.2921751615218952,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,10,20,20,1.0,14,6,0.7,-29.0,-0.020293911826452064,False,True,False
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,11,20,20,1.0,12,8,0.6,-221.0,-0.15552427867698804,False,True,False
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,12,20,18,0.9,15,3,0.8333333333333334,231.0,0.18203309692671396,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,13,20,18,0.9,15,3,0.8333333333333334,186.0,0.1415525114155251,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,14,20,20,1.0,12,8,0.6,-205.0,-0.14590747330960854,False,True,False
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p8,15,19,17,0.8947368421052632,13,4,0.7647058823529411,98.0,0.08153078202995008,True,True,True
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,0,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,1,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,2,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,3,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,4,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,5,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,6,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,7,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,8,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,9,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,10,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,11,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,12,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,13,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,14,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p8,15,19,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,0,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,1,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,2,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,3,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,4,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,5,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,6,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,7,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,8,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,9,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,10,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,11,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,12,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,13,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,14,20,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__touch_loss_rv_15m_ge_0p9,15,19,0,0.0,0,0,,0.0,,False,False,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,0,20,20,1.0,13,7,0.65,-95.0,-0.06810035842293907,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,1,20,19,0.95,15,4,0.7894736842105263,193.0,0.1476664116296863,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,2,20,18,0.9,14,4,0.7777777777777778,87.0,0.06626047220106626,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,3,20,20,1.0,17,3,0.85,303.0,0.21689334287759485,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,4,20,20,1.0,14,6,0.7,13.0,0.009372746935832732,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,5,20,20,1.0,15,5,0.75,88.0,0.06232294617563739,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,6,20,20,1.0,15,5,0.75,61.0,0.0423905489923558,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,7,20,17,0.85,13,4,0.7647058823529411,31.0,0.02442868400315209,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,8,20,19,0.95,17,2,0.8947368421052632,291.0,0.20652945351312987,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,9,20,19,0.95,18,1,0.9473684210526315,407.0,0.2921751615218952,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,10,20,20,1.0,14,6,0.7,-29.0,-0.020293911826452064,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,11,20,20,1.0,12,8,0.6,-221.0,-0.15552427867698804,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,12,20,18,0.9,15,3,0.8333333333333334,231.0,0.18203309692671396,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,13,20,18,0.9,15,3,0.8333333333333334,186.0,0.1415525114155251,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,14,20,20,1.0,12,8,0.6,-205.0,-0.14590747330960854,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1,15,19,17,0.8947368421052632,13,4,0.7647058823529411,98.0,0.08153078202995008,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,0,20,20,1.0,13,7,0.65,-95.0,-0.06810035842293907,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,1,20,19,0.95,15,4,0.7894736842105263,193.0,0.1476664116296863,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,2,20,18,0.9,14,4,0.7777777777777778,87.0,0.06626047220106626,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,3,20,20,1.0,17,3,0.85,303.0,0.21689334287759485,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,4,20,20,1.0,14,6,0.7,13.0,0.009372746935832732,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,5,20,20,1.0,15,5,0.75,88.0,0.06232294617563739,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,6,20,20,1.0,15,5,0.75,61.0,0.0423905489923558,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,7,20,17,0.85,13,4,0.7647058823529411,31.0,0.02442868400315209,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,8,20,19,0.95,17,2,0.8947368421052632,291.0,0.20652945351312987,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,9,20,19,0.95,18,1,0.9473684210526315,407.0,0.2921751615218952,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,10,20,20,1.0,14,6,0.7,-29.0,-0.020293911826452064,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,11,20,20,1.0,12,8,0.6,-221.0,-0.15552427867698804,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,12,20,18,0.9,15,3,0.8333333333333334,231.0,0.18203309692671396,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,13,20,18,0.9,15,3,0.8333333333333334,186.0,0.1415525114155251,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,14,20,20,1.0,12,8,0.6,-205.0,-0.14590747330960854,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p25,15,19,17,0.8947368421052632,13,4,0.7647058823529411,98.0,0.08153078202995008,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,0,20,17,0.85,11,6,0.6470588235294118,-201.0,-0.15449654112221367,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,1,20,17,0.85,14,3,0.8235294117647058,112.0,0.08695652173913043,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,2,20,16,0.8,11,5,0.6875,-147.0,-0.11788291900561347,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,3,20,19,0.95,18,1,0.9473684210526315,333.0,0.22699386503067484,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,4,20,19,0.95,14,5,0.7368421052631579,-116.0,-0.07651715039577836,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,5,20,20,1.0,17,3,0.85,120.0,0.0759493670886076,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,6,20,19,0.95,15,4,0.7894736842105263,29.0,0.01971447994561523,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,7,20,16,0.8,12,4,0.75,-84.0,-0.06542056074766354,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,8,20,15,0.75,13,2,0.8666666666666667,109.0,0.09151973131821999,True,False,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,9,20,19,0.95,18,1,0.9473684210526315,338.0,0.23119015047879618,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,10,20,18,0.9,14,4,0.7777777777777778,30.0,0.021897810218978103,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,11,20,20,1.0,14,6,0.7,-169.0,-0.1077119184193754,False,True,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,12,20,16,0.8,14,2,0.875,143.0,0.11376292760540971,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,13,20,14,0.7,13,1,0.9285714285714286,188.0,0.16906474820143885,True,False,False
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,14,20,18,0.9,15,3,0.8333333333333334,139.0,0.10213078618662748,True,True,True
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p5,15,19,16,0.8421052631578947,12,4,0.75,-108.0,-0.08256880733944955,False,True,False
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,0,20,20,1.0,13,7,0.65,-95.0,-0.06810035842293907,False,True,False
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,1,20,19,0.95,15,4,0.7894736842105263,193.0,0.1476664116296863,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,2,20,18,0.9,14,4,0.7777777777777778,87.0,0.06626047220106626,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,3,20,20,1.0,17,3,0.85,303.0,0.21689334287759485,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,4,20,20,1.0,14,6,0.7,13.0,0.009372746935832732,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,5,20,20,1.0,15,5,0.75,88.0,0.06232294617563739,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,6,20,20,1.0,15,5,0.75,61.0,0.0423905489923558,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,7,20,17,0.85,13,4,0.7647058823529411,31.0,0.02442868400315209,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,8,20,19,0.95,17,2,0.8947368421052632,291.0,0.20652945351312987,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,9,20,19,0.95,18,1,0.9473684210526315,407.0,0.2921751615218952,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,10,20,20,1.0,14,6,0.7,-29.0,-0.020293911826452064,False,True,False
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,11,20,20,1.0,12,8,0.6,-221.0,-0.15552427867698804,False,True,False
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,12,20,18,0.9,15,3,0.8333333333333334,231.0,0.18203309692671396,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,13,20,18,0.9,15,3,0.8333333333333334,186.0,0.1415525114155251,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,14,20,20,1.0,12,8,0.6,-205.0,-0.14590747330960854,False,True,False
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55,15,19,17,0.8947368421052632,13,4,0.7647058823529411,98.0,0.08153078202995008,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,0,20,20,1.0,13,7,0.65,-95.0,-0.06810035842293907,False,True,False
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,1,20,19,0.95,15,4,0.7894736842105263,193.0,0.1476664116296863,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,2,20,18,0.9,14,4,0.7777777777777778,87.0,0.06626047220106626,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,3,20,20,1.0,17,3,0.85,303.0,0.21689334287759485,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,4,20,20,1.0,14,6,0.7,13.0,0.009372746935832732,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,5,20,20,1.0,15,5,0.75,88.0,0.06232294617563739,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,6,20,20,1.0,15,5,0.75,61.0,0.0423905489923558,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,7,20,17,0.85,13,4,0.7647058823529411,31.0,0.02442868400315209,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,8,20,19,0.95,17,2,0.8947368421052632,291.0,0.20652945351312987,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,9,20,19,0.95,18,1,0.9473684210526315,407.0,0.2921751615218952,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,10,20,20,1.0,14,6,0.7,-29.0,-0.020293911826452064,False,True,False
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,11,20,20,1.0,12,8,0.6,-221.0,-0.15552427867698804,False,True,False
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,12,20,18,0.9,15,3,0.8333333333333334,231.0,0.18203309692671396,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,13,20,18,0.9,15,3,0.8333333333333334,186.0,0.1415525114155251,True,True,True
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,14,20,20,1.0,12,8,0.6,-205.0,-0.14590747330960854,False,True,False
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p6,15,19,17,0.8947368421052632,13,4,0.7647058823529411,98.0,0.08153078202995008,True,True,True
current,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55,0,20,20,1.0,13,7,0.65,-99.0,-0.07076483202287348,False,True,False
current,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55,1,20,19,0.95,15,4,0.7894736842105263,193.0,0.1476664116296863,True,True,True
current,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55,2,20,18,0.9,14,4,0.7777777777777778,83.0,0.0630220197418375,True,True,True
current,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55,3,20,20,1.0,17,3,0.85,297.0,0.21168923734853884,True,True,True
current,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55,4,20,20,1.0,15,5,0.75,69.0,0.04821802935010482,True,True,True
current,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55,5,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,True,True,True
current,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55,6,20,20,1.0,15,5,0.75,61.0,0.0423905489923558,True,True,True
current,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55,7,20,17,0.85,13,4,0.7647058823529411,39.0,0.030927835051546393,True,True,True
