dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,median_ask,positive_net,coverage_pass
current,hazard60_sec60_else_score_min60,7,20,19,0.95,15,4,0.7894736842105263,12.0,0.008064516129032258,78.0,True,True
current,hazard60_sec60_else_score_min60,8,20,20,1.0,17,3,0.85,217.0,0.14632501685772084,72.5,True,True
current,hazard60_sec60_else_score_min60,9,20,19,0.95,18,1,0.9473684210526315,353.0,0.24395300621976504,75.0,True,True
current,hazard60_sec60_else_score_min60,10,20,20,1.0,15,5,0.75,-15.0,-0.009900990099009901,77.0,False,True
current,hazard60_sec60_else_score_min60,11,20,20,1.0,14,6,0.7,-149.0,-0.0961910910264687,77.0,False,True
current,hazard60_sec60_else_score_min60,12,20,20,1.0,16,4,0.8,122.0,0.08254397834912043,74.0,True,True
current,hazard60_sec60_else_score_min60,13,20,20,1.0,15,5,0.75,-57.0,-0.036608863198458574,76.5,False,True
current,hazard60_sec60_else_score_min60,14,15,15,1.0,12,3,0.8,65.0,0.05726872246696035,75.0,True,True
current,hazard60_sec600_else_logit_thresh55_edge15,0,20,16,0.8,12,4,0.75,81.0,0.07238605898123325,68.0,True,True
current,hazard60_sec600_else_logit_thresh55_edge15,1,20,17,0.85,14,3,0.8235294117647058,167.0,0.1354420113544201,70.0,True,True
current,hazard60_sec600_else_logit_thresh55_edge15,2,20,18,0.9,13,5,0.7222222222222222,8.0,0.006191950464396285,69.0,True,True
current,hazard60_sec600_else_logit_thresh55_edge15,3,20,17,0.85,14,3,0.8235294117647058,185.0,0.1522633744855967,68.0,True,True
current,hazard60_sec600_else_logit_thresh55_edge15,4,20,15,0.75,10,5,0.6666666666666666,-98.0,-0.08925318761384335,74.0,False,False
