model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,entry_policy,exit_policy
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031845-45,validation,2026-05-03 22:37:15.324000+00:00,yes,yes,True,65.0,64.0,0.6774899998158932,0.6774899998158932,2.7489999815893214,464.676,settlement_win,,,,,,70.0,True,130.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031900-00,validation,2026-05-03 22:50:31.490000+00:00,yes,no,False,57.0,56.0,0.7146697143693422,0.7146697143693422,14.46697143693423,568.51,probability_reduce,2026-05-03 22:52:01.588000+00:00,478.412,28.0,0.31999999999999995,3.9999999999999964,-58.0,False,114.0,4.0,3.0,7.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031915-15,validation,2026-05-03 23:05:47.889000+00:00,yes,no,False,73.0,72.0,0.745,0.745,1.5,552.111,probability_reduce,2026-05-03 23:08:03.075000+00:00,416.925,48.0,0.49021568814937,1.0215688149369981,-50.0,False,146.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031930-30,validation,2026-05-03 23:22:04.448000+00:00,no,no,True,96.0,96.0,0.9722388486490672,0.027761151350932822,1.2238848649067222,475.552,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031945-45,validation,2026-05-03 23:37:05.729000+00:00,no,no,True,74.0,72.0,0.75,0.25,1.0,474.271,probability_reduce,2026-05-03 23:39:05.880000+00:00,354.12,36.0,0.35,-1.0,-76.0,False,148.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032000-00,validation,2026-05-03 23:51:06.840000+00:00,no,no,True,75.0,74.0,0.7578832379581697,0.2421167620418303,0.7883237958169644,533.16,settlement_win,,,,,,50.0,True,150.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032015-15,validation,2026-05-04 00:05:38.324000+00:00,no,no,True,73.0,72.0,0.7915195953180526,0.2084804046819474,6.151959531805261,561.676,settlement_win,,,,,,54.0,True,146.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032030-30,validation,2026-05-04 00:21:09.612000+00:00,no,no,True,80.0,79.0,0.8433255369657218,0.15667446303427823,4.332553696572177,530.388,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032045-45,validation,2026-05-04 00:38:26.191000+00:00,no,no,True,76.0,75.0,0.7667262524926702,0.23327374750732977,0.6726252492670284,393.809,settlement_win,,,,,,48.0,True,152.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032100-00,validation,2026-05-04 00:50:42.526000+00:00,yes,yes,True,83.0,82.0,0.8567482484672907,0.8567482484672907,2.6748248467290665,557.474,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032115-15,validation,2026-05-04 01:05:44.114000+00:00,no,no,True,90.0,89.0,0.9234287783346724,0.0765712216653276,2.3428778334672415,555.886,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032130-30,validation,2026-05-04 01:21:30.613000+00:00,no,yes,False,67.0,65.0,0.678800782906545,0.321199217093455,0.8800782906544953,509.387,probability_reduce,2026-05-04 01:22:30.729000+00:00,449.271,49.0,0.52,3.0,-36.0,False,134.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032145-45,validation,2026-05-04 01:35:31.741000+00:00,yes,yes,True,96.0,96.0,0.9975804176003252,0.9975804176003252,3.758041760032526,568.259,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032200-00,validation,2026-05-04 01:52:03.184000+00:00,yes,yes,True,98.0,98.0,0.996874936201114,0.996874936201114,1.6874936201113968,476.816,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032215-15,validation,2026-05-04 02:08:04.805000+00:00,yes,yes,True,79.0,77.0,0.8,0.8,1.0,415.195,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032230-30,validation,2026-05-04 02:20:35.996000+00:00,no,no,True,54.0,52.0,0.6602174204386468,0.33978257956135316,12.021742043864691,564.004,settlement_win,,,,,,92.0,True,108.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032300-00,validation,2026-05-04 02:56:09.241000+00:00,yes,yes,True,96.0,95.0,0.9872385527803148,0.9872385527803148,2.723855278031479,230.759,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032315-15,validation,2026-05-04 03:05:40.220000+00:00,no,yes,False,61.0,59.0,0.7969497379091877,0.20305026209081234,18.694973790918766,559.78,probability_reduce,2026-05-04 03:09:10.387000+00:00,349.613,39.0,0.5080895448514787,11.808954485147872,-44.0,False,122.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032330-30,validation,2026-05-04 03:20:41.432000+00:00,no,no,True,78.0,77.0,0.8198969686507487,0.18010303134925132,3.989696865074862,558.568,settlement_win,,,,,,44.0,True,156.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032345-45,validation,2026-05-04 03:36:57.912000+00:00,no,no,True,68.0,66.0,0.7040949663264543,0.2959050336735457,2.4094966326454283,482.088,settlement_win,,,,,,64.0,True,136.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040000-00,validation,2026-05-04 03:53:29.455000+00:00,yes,yes,True,98.0,98.0,0.9800269684627534,0.9800269684627534,0.0026968462753416134,390.545,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040015-15,validation,2026-05-04 04:05:30.518000+00:00,yes,yes,True,85.0,84.0,0.9091068307588076,0.9091068307588076,5.910683075880755,569.482,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040030-30,validation,2026-05-04 04:25:02.129000+00:00,no,no,True,97.0,97.0,0.9741462465606229,0.025853753439377125,0.41462465606228704,297.871,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040100-00,validation,2026-05-04 04:53:34.760000+00:00,no,no,True,44.0,43.0,0.6591180281264151,0.34088197187358493,21.91180281264151,385.24,settlement_win,,,,,,112.0,True,88.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040115-15,validation,2026-05-04 05:09:21.042000+00:00,no,no,True,87.0,86.0,0.8872836937148665,0.11271630628513352,1.7283693714866502,338.958,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040130-30,validation,2026-05-04 05:25:52.640000+00:00,no,no,True,88.0,87.0,0.9040561687036242,0.09594383129637585,2.4056168703624223,247.36,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040145-45,validation,2026-05-04 05:41:23.981000+00:00,yes,yes,True,81.0,80.0,0.8175740471859729,0.8175740471859729,0.7574047185972859,216.019,settlement_win,,,,,,38.0,True,162.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040245-45,validation,2026-05-04 06:35:43.738000+00:00,yes,yes,True,69.0,68.0,0.713560732848007,0.713560732848007,2.3560732848007007,556.262,settlement_win,,,,,,62.0,True,138.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040315-15,validation,2026-05-04 07:09:47.078000+00:00,no,no,True,67.0,66.0,0.68,0.31999999999999995,1.0,312.922,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040330-30,holdout,2026-05-04 07:26:48.845000+00:00,no,no,True,66.0,64.0,0.6919866956804004,0.3080133043195996,3.1986695680400317,191.155,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040345-45,holdout,2026-05-04 07:43:05.412000+00:00,no,no,True,99.0,99.0,0.9912693293052423,0.008730670694757747,0.1269329305242195,114.588,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040415-15,holdout,2026-05-04 08:07:22.448000+00:00,no,yes,False,62.0,61.0,0.8301934810516339,0.16980651894836607,21.019348105163388,457.552,probability_reduce,2026-05-04 08:09:22.659000+00:00,337.341,49.0,0.48607438607939346,-0.39256139206065654,-26.0,False,124.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040430-30,holdout,2026-05-04 08:24:54.053000+00:00,no,no,True,95.0,95.0,0.9685601706250481,0.03143982937495193,1.8560170625048045,305.947,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040445-45,holdout,2026-05-04 08:37:55.276000+00:00,no,no,True,69.0,68.0,0.6962161697497309,0.3037838302502691,0.6216169749730938,424.724,probability_reduce,2026-05-04 08:41:10.435000+00:00,229.565,46.0,0.46568212576640267,0.5682125766402635,-46.0,False,138.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040500-00,holdout,2026-05-04 08:52:26.610000+00:00,no,no,True,81.0,80.0,0.8286030927784653,0.17139690722153467,1.8603092778465395,453.39,probability_reduce,2026-05-04 08:56:11.884000+00:00,228.116,20.0,0.31999999999999995,11.999999999999996,-122.0,False,162.0,3.0,3.0,6.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040515-15,holdout,2026-05-04 09:11:13.103000+00:00,yes,yes,True,87.0,86.0,0.9063206387898182,0.9063206387898182,3.6320638789818105,226.897,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040530-30,holdout,2026-05-04 09:27:14.697000+00:00,yes,yes,True,95.0,94.0,0.9668366219694088,0.9668366219694088,1.6836621969408725,165.303,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040545-45,holdout,2026-05-04 09:38:30.757000+00:00,yes,yes,True,61.0,60.0,0.6584332393757159,0.6584332393757159,4.843323937571583,389.243,settlement_win,,,,,,78.0,True,122.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040600-00,holdout,2026-05-04 09:51:31.914000+00:00,yes,no,False,64.0,63.0,0.6577064311936792,0.6577064311936792,1.770643119367918,508.086,probability_reduce,2026-05-04 09:59:02.619000+00:00,57.381,34.0,0.4125378445573114,7.253784455731143,-60.0,False,128.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040615-15,holdout,2026-05-04 10:07:33.348000+00:00,no,no,True,99.0,99.0,0.999999,1.0000000000287557e-06,0.9998999999999967,446.652,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040630-30,holdout,2026-05-04 10:20:34.466000+00:00,no,no,True,93.0,92.0,0.9709572164726032,0.029042783527396754,4.095721647260319,565.534,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040645-45,holdout,2026-05-04 10:36:06.465000+00:00,yes,yes,True,98.0,98.0,0.9918133491696532,0.9918133491696532,1.1813349169653264,533.535,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040700-00,holdout,2026-05-04 10:52:38.177000+00:00,yes,yes,True,79.0,78.0,0.7966033538552684,0.7966033538552684,0.6603353855268352,441.823,probability_reduce,2026-05-04 10:55:08.375000+00:00,291.625,48.0,0.46499999999999997,-1.5,-62.0,False,158.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040715-15,holdout,2026-05-04 11:11:24.562000+00:00,yes,yes,True,90.0,89.0,0.917762837207052,0.917762837207052,1.7762837207051945,215.438,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040730-30,holdout,2026-05-04 11:21:25.426000+00:00,yes,no,False,65.0,64.0,0.6574678584839267,0.6574678584839267,0.7467858483926761,514.574,probability_reduce,2026-05-04 11:22:55.579000+00:00,424.421,48.0,0.5038799570853684,2.3879957085368346,-34.0,False,130.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040845-45,holdout,2026-05-04 12:42:46.370000+00:00,yes,yes,True,47.0,46.0,0.7754539052273549,0.7754539052273549,30.545390522735488,133.63,settlement_win,,,,,,106.0,True,94.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040900-00,holdout,2026-05-04 12:59:02.815000+00:00,no,no,True,94.0,94.0,0.94,0.06,0.0,57.185,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040915-15,holdout,2026-05-04 13:05:33.218000+00:00,no,no,True,95.0,95.0,0.9669141361325815,0.03308586386741852,1.691413613258149,566.782,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040930-30,holdout,2026-05-04 13:23:34.752000+00:00,yes,yes,True,70.0,69.0,0.8760001774485836,0.8760001774485836,17.600017744858363,385.248,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY040945-45,holdout,2026-05-04 13:36:05.936000+00:00,yes,no,False,79.0,78.0,0.8327139047487361,0.8327139047487361,4.271390474873613,534.064,probability_reduce,2026-05-04 13:38:06.066000+00:00,413.934,34.0,0.31999999999999995,-2.0000000000000036,-90.0,False,158.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041000-00,holdout,2026-05-04 13:50:37.248000+00:00,no,no,True,64.0,63.0,0.6699686861981431,0.3300313138018569,2.9968686198143075,562.752,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041015-15,holdout,2026-05-04 14:05:38.465000+00:00,no,yes,False,92.0,92.0,0.9449843949037164,0.05501560509628356,2.498439490371638,561.535,probability_reduce,2026-05-04 14:13:09.109000+00:00,110.891,8.0,0.0073996795436389595,-7.260032045636104,-168.0,False,184.0,2.0,2.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041030-30,holdout,2026-05-04 14:20:39.636000+00:00,yes,yes,True,81.0,80.0,0.8107789600614709,0.8107789600614709,0.07789600614708547,560.364,settlement_win,,,,,,38.0,True,162.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041045-45,holdout,2026-05-04 14:37:10.997000+00:00,yes,yes,True,92.0,91.0,0.9397776693157222,0.9397776693157222,1.9777669315722193,469.003,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041100-00,holdout,2026-05-04 14:50:42.200000+00:00,yes,yes,True,98.0,97.0,0.9930860859529814,0.9930860859529814,1.3086085952981392,557.8,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041115-15,holdout,2026-05-04 15:05:58.722000+00:00,no,no,True,66.0,65.0,0.68,0.31999999999999995,2.0,541.278,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041130-30,holdout,2026-05-04 15:21:00.405000+00:00,no,no,True,86.0,85.0,0.8723063954521825,0.12769360454781753,1.2306395452182528,539.595,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041145-45,holdout,2026-05-04 15:36:01.690000+00:00,no,yes,False,77.0,76.0,0.7875161042980414,0.21248389570195858,1.7516104298041455,538.31,probability_reduce,2026-05-04 15:39:01.867000+00:00,358.133,50.0,0.4859515855906733,-1.404841440932671,-54.0,False,154.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041200-00,holdout,2026-05-04 15:52:33.130000+00:00,no,yes,False,88.0,87.0,0.9593561075425966,0.04064389245740341,7.935610754259656,446.87,probability_reduce,2026-05-04 15:55:03.287000+00:00,296.713,37.0,0.37773269131508824,0.773269131508826,-102.0,False,176.0,2.0,4.0,6.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041215-15,holdout,2026-05-04 16:06:49.482000+00:00,no,no,True,72.0,71.0,0.7273811011754727,0.2726188988245273,0.7381101175472793,490.518,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041230-30,holdout,2026-05-04 16:22:06.062000+00:00,yes,yes,True,98.0,98.0,0.9958273122226986,0.9958273122226986,1.5827312222698566,473.938,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041245-45,holdout,2026-05-04 16:37:07.460000+00:00,yes,yes,True,66.0,65.0,0.6664861548934661,0.6664861548934661,0.6486154893466107,472.54,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041300-00,holdout,2026-05-04 16:53:09.121000+00:00,no,no,True,89.0,88.0,0.8914264083223279,0.10857359167767211,0.1426408322327859,410.879,settlement_win,,,,,,22.0,True,178.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041330-30,holdout,2026-05-04 17:22:41.868000+00:00,yes,yes,True,77.0,76.0,0.7860455635425408,0.7860455635425408,1.6045563542540862,438.132,settlement_win,,,,,,46.0,True,154.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041345-45,holdout,2026-05-04 17:36:58.208000+00:00,no,no,True,85.0,83.0,0.8506063352919964,0.14939366470800364,0.060633529199634495,481.792,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041400-00,holdout,2026-05-04 17:52:44.512000+00:00,yes,yes,True,97.0,97.0,0.9724233223218626,0.9724233223218626,0.2423322321862571,435.488,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041415-15,holdout,2026-05-04 18:06:46.624000+00:00,no,no,True,67.0,66.0,0.6836257895606167,0.3163742104393833,1.3625789560616681,493.376,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041500-00,holdout,2026-05-04 18:57:33.100000+00:00,no,no,True,88.0,87.0,0.9379157310554809,0.06208426894451913,5.791573105548082,146.9,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041515-15,holdout,2026-05-04 19:11:19.315000+00:00,no,no,True,81.0,80.0,0.8443270052359647,0.1556729947640353,3.4327005235964663,220.685,settlement_win,,,,,,38.0,True,162.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041530-30,holdout,2026-05-04 19:27:20.647000+00:00,no,no,True,99.0,99.0,0.9933270125601988,0.006672987439801159,0.3327012560198881,159.353,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041545-45,holdout,2026-05-04 19:39:21.536000+00:00,yes,yes,True,63.0,62.0,0.6768499683026512,0.6768499683026512,4.684996830265121,338.464,probability_reduce,2026-05-04 19:40:06.592000+00:00,293.408,39.0,0.4322594841171409,4.225948411714086,-48.0,False,126.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041630-30,holdout,2026-05-04 20:22:54.959000+00:00,no,no,True,90.0,90.0,0.9036113809958006,0.09638861900419937,0.36113809958006016,425.041,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041800-00,holdout,2026-05-04 21:52:48.178000+00:00,yes,yes,True,85.0,84.0,0.8725484951837874,0.8725484951837874,2.254849518378734,431.822,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041815-15,holdout,2026-05-04 22:06:34.055000+00:00,yes,yes,True,66.0,65.0,0.6641350108742182,0.6641350108742182,0.413501087421821,505.945,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041900-00,holdout,2026-05-04 22:51:52.945000+00:00,yes,no,False,61.0,59.0,0.6536490137638482,0.6536490137638482,4.364901376384822,487.055,probability_reduce,2026-05-04 22:53:08.054000+00:00,411.946,52.0,0.48659290532421196,-3.3407094675788045,-18.0,False,122.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041930-30,holdout,2026-05-04 23:26:25.648000+00:00,no,yes,False,78.0,76.0,0.7835137072577525,0.2164862927422475,0.3513707257752543,214.352,probability_reduce,2026-05-04 23:27:10.715000+00:00,169.285,58.0,0.4953487693132296,-8.465123068677045,-40.0,False,156.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY041945-45,holdout,2026-05-04 23:38:11.480000+00:00,no,no,True,98.0,98.0,0.980641831242815,0.01935816875718499,0.06418312428149875,408.52,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042000-00,holdout,2026-05-04 23:52:57.727000+00:00,yes,yes,True,78.0,77.0,0.7832219802522549,0.7832219802522549,0.32219802522548946,422.273,settlement_win,,,,,,44.0,True,156.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-570,prob52
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY042015-15,holdout,2026-05-05 00:06:28.860000+00:00,yes,yes,True,94.0,94.0,0.9547734889226358,0.9547734889226358,1.4773488922635778,511.14,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-570,prob52
