dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive,coverage_pass,positive_and_coverage
current,book_margin__rv15_over_rv30_le_1,0,20,14,0.7,7,7,0.5,-257.0,-0.26854754440961337,False,False,False
current,book_margin__rv15_over_rv30_le_1,1,20,17,0.85,12,5,0.7058823529411765,41.0,0.03537532355478861,True,True,True
current,book_margin__rv15_over_rv30_le_1,2,20,16,0.8,13,3,0.8125,118.0,0.09983079526226735,True,True,True
current,book_margin__rv15_over_rv30_le_1,3,20,19,0.95,16,3,0.8421052631578947,290.0,0.22137404580152673,True,True,True
current,book_margin__rv15_over_rv30_le_1,4,20,18,0.9,11,7,0.6111111111111112,-157.0,-0.1249005568814638,False,True,False
current,book_margin__rv15_over_rv30_le_1,5,20,17,0.85,11,6,0.6470588235294118,-69.0,-0.05902480752780154,False,True,False
current,book_margin__rv15_over_rv30_le_1,6,20,17,0.85,14,3,0.8235294117647058,155.0,0.12449799196787148,True,True,True
current,book_margin__rv15_over_rv30_le_1,7,20,15,0.75,13,2,0.8666666666666667,188.0,0.16906474820143885,True,False,False
current,book_margin__rv15_over_rv30_le_1,8,20,16,0.8,11,5,0.6875,22.0,0.02040816326530612,True,True,True
current,book_margin__rv15_over_rv30_le_1,9,20,15,0.75,14,1,0.9333333333333333,279.0,0.2488849241748439,True,False,False
current,book_margin__rv15_over_rv30_le_1,10,20,17,0.85,12,5,0.7058823529411765,35.0,0.030042918454935622,True,True,True
current,book_margin__rv15_over_rv30_le_1,11,20,15,0.75,12,3,0.8,91.0,0.08205590622182146,True,False,False
current,book_margin__rv15_over_rv30_le_1,12,20,16,0.8,12,4,0.75,80.0,0.07142857142857142,True,True,True
current,book_margin__rv15_over_rv30_le_1,13,20,16,0.8,12,4,0.75,53.0,0.046207497820401046,True,True,True
current,book_margin__rv15_over_rv30_le_1,14,20,15,0.75,9,6,0.6,-144.0,-0.13793103448275862,False,False,False
current,book_margin__rv15_over_rv30_le_1,15,20,16,0.8,12,4,0.75,72.0,0.06382978723404255,True,True,True
current,book_margin__rv15_over_rv30_le_1,16,8,6,0.75,2,4,0.3333333333333333,-237.0,-0.5423340961098398,False,False,False
current,book_margin__rv15_over_rv30_le_1p2,0,20,20,1.0,10,10,0.5,-317.0,-0.24069855732725892,False,True,False
current,book_margin__rv15_over_rv30_le_1p2,1,20,20,1.0,13,7,0.65,-58.0,-0.042709867452135494,False,True,False
current,book_margin__rv15_over_rv30_le_1p2,2,20,19,0.95,14,5,0.7368421052631579,85.0,0.06463878326996197,True,True,True
current,book_margin__rv15_over_rv30_le_1p2,3,20,20,1.0,17,3,0.85,350.0,0.25925925925925924,True,True,True
current,book_margin__rv15_over_rv30_le_1p2,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,False
current,book_margin__rv15_over_rv30_le_1p2,5,20,20,1.0,12,8,0.6,-146.0,-0.10846953937592868,False,True,False
current,book_margin__rv15_over_rv30_le_1p2,6,20,20,1.0,16,4,0.8,201.0,0.14367405289492494,True,True,True
current,book_margin__rv15_over_rv30_le_1p2,7,20,19,0.95,16,3,0.8421052631578947,256.0,0.19047619047619047,True,True,True
current,book_margin__rv15_over_rv30_le_1p2,8,20,19,0.95,14,5,0.7368421052631579,143.0,0.11376292760540971,True,True,True
current,book_margin__rv15_over_rv30_le_1p2,9,20,19,0.95,15,4,0.7894736842105263,179.0,0.13550340651021953,True,True,True
current,book_margin__rv15_over_rv30_le_1p2,10,20,19,0.95,11,8,0.5789473684210527,-194.0,-0.14992272024729522,False,True,False
current,book_margin__rv15_over_rv30_le_1p2,11,20,19,0.95,13,6,0.6842105263157895,-22.0,-0.01664145234493192,False,True,False
current,book_margin__rv15_over_rv30_le_1p2,12,20,19,0.95,15,4,0.7894736842105263,225.0,0.17647058823529413,True,True,True
current,book_margin__rv15_over_rv30_le_1p2,13,20,20,1.0,17,3,0.85,285.0,0.20141342756183744,True,True,True
current,book_margin__rv15_over_rv30_le_1p2,14,20,18,0.9,10,8,0.5555555555555556,-233.0,-0.18896999188969993,False,True,False
current,book_margin__rv15_over_rv30_le_1p2,15,20,20,1.0,15,5,0.75,127.0,0.09249817916970138,True,True,True
current,book_margin__rv15_over_rv30_le_1p2,16,8,8,1.0,4,4,0.5,-175.0,-0.30434782608695654,False,True,False
current,book_margin__rv15_over_rv30_ge_0p8,0,20,19,0.95,13,6,0.6842105263157895,36.0,0.028481012658227847,True,True,True
current,book_margin__rv15_over_rv30_ge_0p8,1,20,20,1.0,15,5,0.75,113.0,0.08147080028839221,True,True,True
current,book_margin__rv15_over_rv30_ge_0p8,2,20,20,1.0,14,6,0.7,17.0,0.012292118582791034,True,True,True
current,book_margin__rv15_over_rv30_ge_0p8,3,20,19,0.95,15,4,0.7894736842105263,182.0,0.13808801213960548,True,True,True
current,book_margin__rv15_over_rv30_ge_0p8,4,20,20,1.0,12,8,0.6,-140.0,-0.1044776119402985,False,True,False
current,book_margin__rv15_over_rv30_ge_0p8,5,20,20,1.0,13,7,0.65,-82.0,-0.059334298118668596,False,True,False
current,book_margin__rv15_over_rv30_ge_0p8,6,20,18,0.9,13,5,0.7222222222222222,24.0,0.018808777429467086,True,True,True
current,book_margin__rv15_over_rv30_ge_0p8,7,20,18,0.9,15,3,0.8333333333333334,209.0,0.16189000774593337,True,True,True
current,book_margin__rv15_over_rv30_ge_0p8,8,20,18,0.9,13,5,0.7222222222222222,80.0,0.06557377049180328,True,True,True
current,book_margin__rv15_over_rv30_ge_0p8,9,20,19,0.95,15,4,0.7894736842105263,178.0,0.1346444780635401,True,True,True
current,book_margin__rv15_over_rv30_ge_0p8,10,20,17,0.85,10,7,0.5882352941176471,-169.0,-0.14456800684345594,False,True,False
current,book_margin__rv15_over_rv30_ge_0p8,11,20,20,1.0,13,7,0.65,-122.0,-0.08579465541490858,False,True,False
current,book_margin__rv15_over_rv30_ge_0p8,12,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,True
current,book_margin__rv15_over_rv30_ge_0p8,13,20,19,0.95,15,4,0.7894736842105263,150.0,0.1111111111111111,True,True,True
current,book_margin__rv15_over_rv30_ge_0p8,14,20,18,0.9,10,8,0.5555555555555556,-249.0,-0.19935948759007205,False,True,False
current,book_margin__rv15_over_rv30_ge_0p8,15,20,19,0.95,13,6,0.6842105263157895,-2.0,-0.0015360983102918587,False,True,False
current,book_margin__rv15_over_rv30_ge_0p8,16,8,8,1.0,4,4,0.5,-225.0,-0.36,False,True,False
current,book_margin__rv15_over_rv30_ge_1,0,20,17,0.85,13,4,0.7647058823529411,84.0,0.06907894736842106,True,True,True
current,book_margin__rv15_over_rv30_ge_1,1,20,14,0.7,10,4,0.7142857142857143,-55.0,-0.052132701421800945,False,False,False
current,book_margin__rv15_over_rv30_ge_1,2,20,17,0.85,13,4,0.7647058823529411,49.0,0.03916866506794564,True,True,True
current,book_margin__rv15_over_rv30_ge_1,3,20,17,0.85,14,3,0.8235294117647058,158.0,0.12721417069243157,True,True,True
current,book_margin__rv15_over_rv30_ge_1,4,20,15,0.75,8,7,0.5333333333333333,-250.0,-0.23809523809523808,False,False,False
current,book_margin__rv15_over_rv30_ge_1,5,20,16,0.8,10,6,0.625,-145.0,-0.12663755458515283,False,True,False
current,book_margin__rv15_over_rv30_ge_1,6,20,15,0.75,12,3,0.8,92.0,0.08303249097472924,True,False,False
current,book_margin__rv15_over_rv30_ge_1,7,20,12,0.6,8,4,0.6666666666666666,-50.0,-0.058823529411764705,False,False,False
current,book_margin__rv15_over_rv30_ge_1,8,20,12,0.6,9,3,0.75,56.0,0.06635071090047394,True,False,False
current,book_margin__rv15_over_rv30_ge_1,9,20,15,0.75,11,4,0.7333333333333333,11.0,0.010101010101010102,True,False,False
current,book_margin__rv15_over_rv30_ge_1,10,20,13,0.65,8,5,0.6153846153846154,-116.0,-0.12663755458515283,False,False,False
current,book_margin__rv15_over_rv30_ge_1,11,20,15,0.75,10,5,0.6666666666666666,-49.0,-0.04671115347950429,False,False,False
current,book_margin__rv15_over_rv30_ge_1,12,20,17,0.85,15,2,0.8823529411764706,211.0,0.16369278510473234,True,True,True
current,book_margin__rv15_over_rv30_ge_1,13,20,15,0.75,12,3,0.8,92.0,0.08303249097472924,True,False,False
current,book_margin__rv15_over_rv30_ge_1,14,20,14,0.7,7,7,0.5,-274.0,-0.2813141683778234,False,False,False
current,book_margin__rv15_over_rv30_ge_1,15,20,14,0.7,10,4,0.7142857142857143,-15.0,-0.014778325123152709,False,False,False
current,book_margin__rv15_over_rv30_ge_1,16,8,8,1.0,4,4,0.5,-238.0,-0.3730407523510972,False,True,False
current,book_margin__rv15_over_rv30_ge_1p2,0,20,3,0.15,3,0,1.0,71.0,0.31004366812227074,True,False,False
current,book_margin__rv15_over_rv30_ge_1p2,1,20,6,0.3,4,2,0.6666666666666666,-65.0,-0.13978494623655913,False,False,False
current,book_margin__rv15_over_rv30_ge_1p2,2,20,7,0.35,6,1,0.8571428571428571,64.0,0.11940298507462686,True,False,False
current,book_margin__rv15_over_rv30_ge_1p2,3,20,6,0.3,5,1,0.8333333333333334,34.0,0.07296137339055794,True,False,False
current,book_margin__rv15_over_rv30_ge_1p2,4,20,3,0.15,1,2,0.3333333333333333,-141.0,-0.5850622406639004,False,False,False
current,book_margin__rv15_over_rv30_ge_1p2,5,20,6,0.3,5,1,0.8333333333333334,44.0,0.09649122807017543,True,False,False
current,book_margin__rv15_over_rv30_ge_1p2,6,20,4,0.2,2,2,0.5,-108.0,-0.35064935064935066,False,False,False
current,book_margin__rv15_over_rv30_ge_1p2,7,20,7,0.35,3,4,0.42857142857142855,-220.0,-0.4230769230769231,False,False,False
current,book_margin__rv15_over_rv30_ge_1p2,8,20,3,0.15,1,2,0.3333333333333333,-127.0,-0.5594713656387665,False,False,False
current,book_margin__rv15_over_rv30_ge_1p2,9,20,6,0.3,6,0,1.0,114.0,0.2345679012345679,True,False,False
current,book_margin__rv15_over_rv30_ge_1p2,10,20,6,0.3,3,3,0.5,-139.0,-0.31662870159453305,False,False,False
current,book_margin__rv15_over_rv30_ge_1p2,11,20,6,0.3,3,3,0.5,-166.0,-0.3562231759656652,False,False,False
current,book_margin__rv15_over_rv30_ge_1p2,12,20,7,0.35,6,1,0.8571428571428571,62.0,0.11524163568773234,True,False,False
current,book_margin__rv15_over_rv30_ge_1p2,13,20,6,0.3,6,0,1.0,142.0,0.31004366812227074,True,False,False
current,book_margin__rv15_over_rv30_ge_1p2,14,20,5,0.25,3,2,0.6,-73.0,-0.19571045576407506,False,False,False
current,book_margin__rv15_over_rv30_ge_1p2,15,20,6,0.3,6,0,1.0,118.0,0.24481327800829875,True,False,False
current,book_margin__rv15_over_rv30_ge_1p2,16,8,5,0.625,2,3,0.4,-188.0,-0.4845360824742268,False,False,False
current,book_margin__rv30_over_rv60_le_0p8,0,20,8,0.4,5,3,0.625,-61.0,-0.10873440285204991,False,False,False
current,book_margin__rv30_over_rv60_le_0p8,1,20,8,0.4,5,3,0.625,-60.0,-0.10714285714285714,False,False,False
current,book_margin__rv30_over_rv60_le_0p8,2,20,5,0.25,3,2,0.6,-52.0,-0.14772727272727273,False,False,False
current,book_margin__rv30_over_rv60_le_0p8,3,20,6,0.3,6,0,1.0,144.0,0.3157894736842105,True,False,False
current,book_margin__rv30_over_rv60_le_0p8,4,20,2,0.1,1,1,0.5,-51.0,-0.33774834437086093,False,False,False
current,book_margin__rv30_over_rv60_le_0p8,5,20,4,0.2,3,1,0.75,-7.0,-0.02280130293159609,False,False,False
current,book_margin__rv30_over_rv60_le_0p8,6,20,6,0.3,4,2,0.6666666666666666,-55.0,-0.12087912087912088,False,False,False
current,book_margin__rv30_over_rv60_le_0p8,7,20,7,0.35,6,1,0.8571428571428571,65.0,0.12149532710280374,True,False,False
current,book_margin__rv30_over_rv60_le_0p8,8,20,6,0.3,6,0,1.0,212.0,0.5463917525773195,True,False,False
current,book_margin__rv30_over_rv60_le_0p8,9,20,8,0.4,7,1,0.875,103.0,0.17252931323283083,True,False,False
current,book_margin__rv30_over_rv60_le_0p8,10,20,4,0.2,2,2,0.5,-71.0,-0.26199261992619927,False,False,False
current,book_margin__rv30_over_rv60_le_0p8,11,20,6,0.3,3,3,0.5,-125.0,-0.29411764705882354,False,False,False
current,book_margin__rv30_over_rv60_le_0p8,12,20,4,0.2,4,0,1.0,130.0,0.48148148148148145,True,False,False
current,book_margin__rv30_over_rv60_le_0p8,13,20,5,0.25,3,2,0.6,-35.0,-0.1044776119402985,False,False,False
current,book_margin__rv30_over_rv60_le_0p8,14,20,8,0.4,7,1,0.875,84.0,0.13636363636363635,True,False,False
current,book_margin__rv30_over_rv60_le_0p8,15,20,3,0.15,0,3,0.0,-209.0,-1.0,False,False,False
current,book_margin__rv30_over_rv60_le_0p8,16,8,0,0.0,0,0,,0.0,,False,False,False
current,book_margin__rv30_over_rv60_le_1,0,20,12,0.6,7,5,0.5833333333333334,-129.0,-0.15560916767189384,False,False,False
current,book_margin__rv30_over_rv60_le_1,1,20,16,0.8,10,6,0.625,-99.0,-0.09008189262966333,False,True,False
current,book_margin__rv30_over_rv60_le_1,2,20,12,0.6,9,3,0.75,107.0,0.13493064312736444,True,False,False
current,book_margin__rv30_over_rv60_le_1,3,20,18,0.9,15,3,0.8333333333333334,291.0,0.24069478908188585,True,True,True
current,book_margin__rv30_over_rv60_le_1,4,20,14,0.7,8,6,0.5714285714285714,-154.0,-0.16142557651991615,False,False,False
current,book_margin__rv30_over_rv60_le_1,5,20,16,0.8,13,3,0.8125,200.0,0.18181818181818182,True,True,True
current,book_margin__rv30_over_rv60_le_1,6,20,16,0.8,13,3,0.8125,158.0,0.138353765323993,True,True,True
current,book_margin__rv30_over_rv60_le_1,7,20,13,0.65,10,3,0.7692307692307693,82.0,0.08932461873638345,True,False,False
current,book_margin__rv30_over_rv60_le_1,8,20,15,0.75,13,2,0.8666666666666667,281.0,0.2757605495583906,True,False,False
current,book_margin__rv30_over_rv60_le_1,9,20,15,0.75,11,4,0.7333333333333333,64.0,0.06177606177606178,True,False,False
current,book_margin__rv30_over_rv60_le_1,10,20,10,0.5,6,4,0.6,-91.0,-0.1316931982633864,False,False,False
current,book_margin__rv30_over_rv60_le_1,11,20,14,0.7,7,7,0.5,-276.0,-0.2827868852459016,False,False,False
current,book_margin__rv30_over_rv60_le_1,12,20,13,0.65,10,3,0.7692307692307693,129.0,0.14810562571756603,True,False,False
current,book_margin__rv30_over_rv60_le_1,13,20,12,0.6,10,2,0.8333333333333334,195.0,0.2422360248447205,True,False,False
current,book_margin__rv30_over_rv60_le_1,14,20,18,0.9,9,9,0.5,-367.0,-0.2896606156274665,False,True,False
current,book_margin__rv30_over_rv60_le_1,15,20,15,0.75,11,4,0.7333333333333333,63.0,0.06075216972034716,True,False,False
current,book_margin__rv30_over_rv60_le_1,16,8,5,0.625,2,3,0.4,-173.0,-0.46380697050938335,False,False,False
current,book_margin__rv30_over_rv60_ge_1,0,20,13,0.65,8,5,0.6153846153846154,-94.0,-0.10514541387024609,False,False,False
current,book_margin__rv30_over_rv60_ge_1,1,20,13,0.65,11,2,0.8461538461538461,142.0,0.14822546972860126,True,False,False
current,book_margin__rv30_over_rv60_ge_1,2,20,15,0.75,13,2,0.8666666666666667,169.0,0.14942528735632185,True,False,False
current,book_margin__rv30_over_rv60_ge_1,3,20,10,0.5,9,1,0.9,181.0,0.2517385257301808,True,False,False
current,book_margin__rv30_over_rv60_ge_1,4,20,14,0.7,8,6,0.5714285714285714,-187.0,-0.1894630192502533,False,False,False
current,book_margin__rv30_over_rv60_ge_1,5,20,12,0.6,6,6,0.5,-200.0,-0.25,False,False,False
current,book_margin__rv30_over_rv60_ge_1,6,20,14,0.7,10,4,0.7142857142857143,-26.0,-0.025341130604288498,False,False,False
current,book_margin__rv30_over_rv60_ge_1,7,20,10,0.5,9,1,0.9,210.0,0.30434782608695654,True,False,False
current,book_margin__rv30_over_rv60_ge_1,8,20,12,0.6,8,4,0.6666666666666666,-74.0,-0.08466819221967964,False,False,False
current,book_margin__rv30_over_rv60_ge_1,9,20,10,0.5,8,2,0.8,72.0,0.0989010989010989,True,False,False
current,book_margin__rv30_over_rv60_ge_1,10,20,14,0.7,8,6,0.5714285714285714,-214.0,-0.21104536489151873,False,False,False
current,book_margin__rv30_over_rv60_ge_1,11,20,14,0.7,10,4,0.7142857142857143,-6.0,-0.005964214711729622,False,False,False
current,book_margin__rv30_over_rv60_ge_1,12,20,15,0.75,12,3,0.8,139.0,0.13100848256361922,True,False,False
current,book_margin__rv30_over_rv60_ge_1,13,20,13,0.65,11,2,0.8461538461538461,122.0,0.12474437627811862,True,False,False
current,book_margin__rv30_over_rv60_ge_1,14,20,9,0.45,5,4,0.5555555555555556,-130.0,-0.20634920634920634,False,False,False
current,book_margin__rv30_over_rv60_ge_1,15,20,16,0.8,12,4,0.75,1.0,0.0008340283569641367,True,True,True
current,book_margin__rv30_over_rv60_ge_1,16,8,7,0.875,3,4,0.42857142857142855,-224.0,-0.42748091603053434,False,True,False
current,book_margin__rv30_over_rv60_ge_1p2,0,20,6,0.3,3,3,0.5,-130.0,-0.3023255813953488,False,False,False
current,book_margin__rv30_over_rv60_ge_1p2,1,20,3,0.15,2,1,0.6666666666666666,-30.0,-0.13043478260869565,False,False,False
current,book_margin__rv30_over_rv60_ge_1p2,2,20,5,0.25,3,2,0.6,-74.0,-0.19786096256684493,False,False,False
current,book_margin__rv30_over_rv60_ge_1p2,3,20,2,0.1,2,0,1.0,37.0,0.22699386503067484,True,False,False
current,book_margin__rv30_over_rv60_ge_1p2,4,20,0,0.0,0,0,,0.0,,False,False,False
current,book_margin__rv30_over_rv60_ge_1p2,5,20,0,0.0,0,0,,0.0,,False,False,False
current,book_margin__rv30_over_rv60_ge_1p2,6,20,3,0.15,3,0,1.0,73.0,0.32158590308370044,True,False,False
current,book_margin__rv30_over_rv60_ge_1p2,7,20,2,0.1,2,0,1.0,71.0,0.5503875968992248,True,False,False
current,book_margin__rv30_over_rv60_ge_1p2,8,20,3,0.15,1,2,0.3333333333333333,-111.0,-0.5260663507109005,False,False,False
current,book_margin__rv30_over_rv60_ge_1p2,9,20,1,0.05,1,0,1.0,10.0,0.1111111111111111,True,False,False
current,book_margin__rv30_over_rv60_ge_1p2,10,20,6,0.3,4,2,0.6666666666666666,3.0,0.007556675062972292,True,False,False
current,book_margin__rv30_over_rv60_ge_1p2,11,20,5,0.25,5,0,1.0,128.0,0.34408602150537637,True,False,False
current,book_margin__rv30_over_rv60_ge_1p2,12,20,3,0.15,3,0,1.0,100.0,0.5,True,False,False
current,book_margin__rv30_over_rv60_ge_1p2,13,20,7,0.35,6,1,0.8571428571428571,50.0,0.09090909090909091,True,False,False
current,book_margin__rv30_over_rv60_ge_1p2,14,20,2,0.1,2,0,1.0,59.0,0.41843971631205673,True,False,False
current,book_margin__rv30_over_rv60_ge_1p2,15,20,6,0.3,6,0,1.0,131.0,0.279317697228145,True,False,False
current,book_margin__rv30_over_rv60_ge_1p2,16,8,2,0.25,0,2,0.0,-141.0,-1.0,False,False,False
current,book_margin__rv15_over_rv60_le_0p8,0,20,10,0.5,6,4,0.6,-89.0,-0.12917271407837447,False,False,False
current,book_margin__rv15_over_rv60_le_0p8,1,20,10,0.5,6,4,0.6,-96.0,-0.13793103448275862,False,False,False
current,book_margin__rv15_over_rv60_le_0p8,2,20,11,0.55,8,3,0.7272727272727273,-35.0,-0.041916167664670656,False,False,False
current,book_margin__rv15_over_rv60_le_0p8,3,20,15,0.75,13,2,0.8666666666666667,220.0,0.2037037037037037,True,False,False
current,book_margin__rv15_over_rv60_le_0p8,4,20,7,0.35,4,3,0.5714285714285714,-89.0,-0.18200408997955012,False,False,False
current,book_margin__rv15_over_rv60_le_0p8,5,20,13,0.65,9,4,0.6923076923076923,-46.0,-0.048625792811839326,False,False,False
current,book_margin__rv15_over_rv60_le_0p8,6,20,14,0.7,12,2,0.8571428571428571,173.0,0.16845180136319376,True,False,False
current,book_margin__rv15_over_rv60_le_0p8,7,20,11,0.55,10,1,0.9090909090909091,192.0,0.2376237623762376,True,False,False
current,book_margin__rv15_over_rv60_le_0p8,8,20,11,0.55,10,1,0.9090909090909091,246.0,0.32625994694960214,True,False,False
current,book_margin__rv15_over_rv60_le_0p8,9,20,10,0.5,9,1,0.9,191.0,0.2693935119887165,True,False,False
current,book_margin__rv15_over_rv60_le_0p8,10,20,12,0.6,10,2,0.8333333333333334,159.0,0.18906064209274673,True,False,False
current,book_margin__rv15_over_rv60_le_0p8,11,20,8,0.4,5,3,0.625,-80.0,-0.13793103448275862,False,False,False
current,book_margin__rv15_over_rv60_le_0p8,12,20,7,0.35,5,2,0.7142857142857143,4.0,0.008064516129032258,True,False,False
current,book_margin__rv15_over_rv60_le_0p8,13,20,10,0.5,8,2,0.8,82.0,0.11420612813370473,True,False,False
current,book_margin__rv15_over_rv60_le_0p8,14,20,13,0.65,9,4,0.6923076923076923,-39.0,-0.04153354632587859,False,False,False
current,book_margin__rv15_over_rv60_le_0p8,15,20,9,0.45,6,3,0.6666666666666666,-61.0,-0.09228441754916793,False,False,False
current,book_margin__rv15_over_rv60_le_0p8,16,8,3,0.375,0,3,0.0,-213.0,-1.0,False,False,False
current,book_margin__rv15_over_rv60_le_1,0,20,13,0.65,7,6,0.5384615384615384,-158.0,-0.18414918414918416,False,False,False
current,book_margin__rv15_over_rv60_le_1,1,20,16,0.8,10,6,0.625,-68.0,-0.06367041198501873,False,True,False
current,book_margin__rv15_over_rv60_le_1,2,20,15,0.75,11,4,0.7333333333333333,40.0,0.03773584905660377,True,False,False
current,book_margin__rv15_over_rv60_le_1,3,20,17,0.85,15,2,0.8823529411764706,339.0,0.29198966408268734,True,True,True
current,book_margin__rv15_over_rv60_le_1,4,20,19,0.95,12,7,0.631578947368421,-147.0,-0.1091314031180401,False,True,False
current,book_margin__rv15_over_rv60_le_1,5,20,16,0.8,11,5,0.6875,3.0,0.0027347310847766638,True,True,True
current,book_margin__rv15_over_rv60_le_1,6,20,18,0.9,14,4,0.7777777777777778,123.0,0.09631949882537197,True,True,True
current,book_margin__rv15_over_rv60_le_1,7,20,17,0.85,14,3,0.8235294117647058,219.0,0.18543607112616428,True,True,True
current,book_margin__rv15_over_rv60_le_1,8,20,16,0.8,11,5,0.6875,37.0,0.034807149576669805,True,True,True
current,book_margin__rv15_over_rv60_le_1,9,20,16,0.8,14,2,0.875,289.0,0.2601260126012601,True,True,True
current,book_margin__rv15_over_rv60_le_1,10,20,17,0.85,13,4,0.7647058823529411,116.0,0.09797297297297297,True,True,True
current,book_margin__rv15_over_rv60_le_1,11,20,17,0.85,12,5,0.7058823529411765,-20.0,-0.01639344262295082,False,True,False
current,book_margin__rv15_over_rv60_le_1,12,20,17,0.85,14,3,0.8235294117647058,210.0,0.17647058823529413,True,True,True
current,book_margin__rv15_over_rv60_le_1,13,20,15,0.75,12,3,0.8,154.0,0.14722753346080306,True,False,False
current,book_margin__rv15_over_rv60_le_1,14,20,17,0.85,9,8,0.5294117647058824,-258.0,-0.22279792746113988,False,True,False
current,book_margin__rv15_over_rv60_le_1,15,20,15,0.75,11,4,0.7333333333333333,83.0,0.08161258603736479,True,False,False
current,book_margin__rv15_over_rv60_le_1,16,8,6,0.75,2,4,0.3333333333333333,-224.0,-0.5283018867924528,False,False,False
current,book_margin__rv15_over_rv60_ge_1,0,20,12,0.6,8,4,0.6666666666666666,-63.0,-0.07300115874855156,False,False,False
current,book_margin__rv15_over_rv60_ge_1,1,20,11,0.55,9,2,0.8181818181818182,86.0,0.10565110565110565,True,False,False
current,book_margin__rv15_over_rv60_ge_1,2,20,14,0.7,10,4,0.7142857142857143,-19.0,-0.018645731108930325,False,False,False
current,book_margin__rv15_over_rv60_ge_1,3,20,12,0.6,10,2,0.8333333333333334,150.0,0.17647058823529413,True,False,False
