rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-29.39,2.759999999999998,5,1,-9.28,-16.77,-3.3400000000000003,6,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4,10,0.18867924528301888,-29.540000000000003,2.609999999999996,6,4,-10.26,-16.67,-2.6100000000000003,7,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds<=180,10,0.18867924528301888,-29.540000000000003,2.609999999999996,6,4,-10.26,-16.67,-2.6100000000000003,7,2,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,6,0.11320754716981132,-29.63918,2.510819999999999,5,1,-11.029179999999998,-16.77,-1.84,4,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,8,0.1509433962264151,-29.64918,2.5008199999999974,6,2,-11.039179999999998,-16.77,-1.84,6,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.69,2.4599999999999973,3,1,-10.309999999999999,-16.77,-2.6100000000000003,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.69,2.4599999999999973,3,1,-10.309999999999999,-16.77,-2.6100000000000003,3,0,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,3,0.05660377358490566,-29.76,2.389999999999997,3,0,-10.42,-16.77,-2.5700000000000003,2,0,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,5,0.09433962264150944,-29.78,2.3699999999999974,3,2,-11.139999999999999,-15.3,-3.3400000000000003,1,4,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=5,7,0.1320754716981132,-29.790000000000003,2.359999999999996,4,3,-9.78,-16.67,-3.3400000000000003,5,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.810000000000002,2.3399999999999963,5,2,-10.85,-15.620000000000001,-3.3400000000000003,4,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.09433962264150944,-29.84,2.3099999999999987,4,1,-10.780000000000001,-15.720000000000002,-3.3400000000000003,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.87,2.2799999999999976,3,2,-10.82,-15.71,-3.3400000000000003,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.87,2.2799999999999976,3,2,-10.82,-15.71,-3.3400000000000003,4,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,6,0.11320754716981132,-29.92,2.229999999999997,5,1,-11.309999999999999,-16.77,-1.84,4,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,3,0.05660377358490566,-29.93,2.219999999999999,3,0,-12.040000000000001,-16.77,-1.12,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,3,0.05660377358490566,-29.93,2.219999999999999,3,0,-12.040000000000001,-16.77,-1.12,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,3,0.05660377358490566,-29.93,2.219999999999999,3,0,-12.040000000000001,-16.77,-1.12,0,0,3,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents<=10,5,0.09433962264150944,-29.95,2.1999999999999993,4,1,-11.44,-16.67,-1.84,1,2,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.96,2.1899999999999977,2,1,-10.909999999999998,-15.71,-3.3400000000000003,2,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.05,2.099999999999998,3,0,-11.44,-16.77,-1.84,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-30.05,2.099999999999998,3,0,-11.44,-16.77,-1.84,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.05,2.099999999999998,3,0,-11.44,-16.77,-1.84,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-30.05,2.099999999999998,3,0,-11.44,-16.77,-1.84,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.05,2.099999999999998,3,0,-11.44,-16.77,-1.84,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.05,2.099999999999998,3,0,-11.44,-16.77,-1.84,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-30.05,2.099999999999998,3,0,-11.44,-16.77,-1.84,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.05,2.099999999999998,3,0,-11.44,-16.77,-1.84,1,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.05,2.099999999999998,3,0,-11.44,-16.77,-1.84,1,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.05,2.099999999999998,3,0,-11.44,-16.77,-1.84,1,0,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-30.05,2.099999999999998,2,1,-11.01,-15.7,-3.3400000000000003,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND position_seconds>=90,3,0.05660377358490566,-30.060000000000002,2.0899999999999963,2,1,-11.01,-15.71,-3.3400000000000003,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds>=90,3,0.05660377358490566,-30.060000000000002,2.0899999999999963,2,1,-11.01,-15.71,-3.3400000000000003,2,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.07,2.0799999999999983,3,0,-9.959999999999999,-16.77,-3.3400000000000003,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-30.100000000000005,2.0499999999999936,2,1,-10.09,-16.67,-3.3400000000000003,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND exit_sigma_t_dollars>=50,3,0.05660377358490566,-30.100000000000005,2.0499999999999936,2,1,-10.09,-16.67,-3.3400000000000003,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_btc_age_ms<=500,7,0.1320754716981132,-30.390000000000004,1.7599999999999945,4,3,-10.379999999999999,-16.67,-3.3400000000000003,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms<=500,7,0.1320754716981132,-30.390000000000004,1.7599999999999945,4,3,-10.379999999999999,-16.67,-3.3400000000000003,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,7,0.1320754716981132,-30.48,1.6699999999999982,4,3,-11.870000000000001,-16.77,-1.84,5,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.55,1.5999999999999979,3,1,-10.539999999999997,-16.67,-3.3400000000000003,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.55,1.5999999999999979,3,1,-10.539999999999997,-16.67,-3.3400000000000003,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=75,4,0.07547169811320754,-30.720000000000002,1.4299999999999962,3,1,-11.44,-16.67,-2.6100000000000003,1,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND entry_to_exit_loss_cents<=10,6,0.11320754716981132,-30.93,1.2199999999999989,4,2,-11.44,-16.67,-2.8199999999999994,1,2,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-31.150000000000002,0.9999999999999964,2,1,-11.139999999999999,-16.67,-3.3400000000000003,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-31.27,0.879999999999999,3,1,-11.879999999999999,-16.77,-2.6200000000000006,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-31.45,0.6999999999999993,2,1,-11.44,-16.67,-3.3400000000000003,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-31.45,0.6999999999999993,2,1,-11.44,-16.67,-3.3400000000000003,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.56,0.5899999999999999,2,1,-11.450000000000001,-16.77,-3.3400000000000003,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.56,0.5899999999999999,2,1,-11.450000000000001,-16.77,-3.3400000000000003,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.56,0.5899999999999999,2,1,-11.450000000000001,-16.77,-3.3400000000000003,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.56,0.5899999999999999,2,1,-11.450000000000001,-16.77,-3.3400000000000003,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.56,0.5899999999999999,2,1,-11.450000000000001,-16.77,-3.3400000000000003,3,0,0,True,True
