entry_dt,market,side,outcome,outcome_available,win,qty,ask_cents,spot,strike,seconds_to_close,margin_dollars,margin_per_v28_sigma,signed_move_15m,adverse_move_15m,v28_p_side,v28_edge_cents,shadow_rule_id,shadow_selected,shadow_blocked,shadow_reason,entry_key,source_line_no,shadow_lock_id,fresh_after_lock,outcome_method
2026-05-01 07:10:06.946502+00:00,KXBTC15M-26MAY010315-15,yes,yes,True,True,2,66.0,77045.0,77015.93,293.129,29.070000000006985,0.3932910685912745,72.25,0.0,0.879487,17.948699,adverse15_gt10_v28_cushion_0p5,True,False,selected,d509fa55-9c09-4f5c-a960-0f5b2a6588f4,329,live_v28_physics_shadow_lock_v1,False,mid>=90_other<=10
2026-05-01 07:13:03.774389+00:00,KXBTC15M-26MAY010315-15,yes,yes,True,True,2,84.0,77026.55,77015.93,116.301,10.620000000009895,0.2285699281395063,-38.56999999999243,38.56999999999243,0.903935,3.393467,adverse15_gt10_v28_cushion_0p5,False,True,adverse_drift_without_cushion,d8c19cb1-b147-465a-bb94-1cf02fa8930a,346,live_v28_physics_shadow_lock_v1,False,mid>=90_other<=10
2026-05-01 07:22:04.017620+00:00,KXBTC15M-26MAY010330-30,yes,no,True,False,2,76.0,77063.0,77016.34,476.049,46.66000000000349,0.5146935806624999,90.69999999999709,0.0,0.867496,7.249551,adverse15_gt10_v28_cushion_0p5,True,False,selected,4a0745b3-ed0c-4d12-9945-d5f29dbe5397,363,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 07:49:46.592703+00:00,KXBTC15M-26MAY010400-00,yes,yes,True,True,1,75.0,77077.61,76997.16,613.523,80.44999999999709,0.8405566263147289,93.41000000000349,0.0,0.858772,7.377215,adverse15_gt10_v28_cushion_0p5,True,False,selected,7c65e6da-4041-4fe6-be31-572d73be1c49,380,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 08:15:51.181238+00:00,KXBTC15M-26MAY010430-30,yes,yes,True,True,2,83.0,77296.08,77188.32,848.875,107.75999999999476,0.9842306269371424,188.05999999999767,0.0,0.904074,4.407365,adverse15_gt10_v28_cushion_0p5,True,False,selected,9c50d33b-96ad-472f-a6af-601c427d97e1,392,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 08:17:58.680865+00:00,KXBTC15M-26MAY010430-30,yes,yes,True,True,2,90.0,77363.73,77188.32,721.392,175.40999999998894,1.6601535539347407,270.2699999999895,0.0,0.976829,4.682921,adverse15_gt10_v28_cushion_0p5,True,False,selected,6eca4ef9-8b5b-47a0-95eb-b7a732249ead,398,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 08:58:29.999190+00:00,KXBTC15M-26MAY010500-00,yes,yes,True,True,2,90.0,77396.49,77353.67,90.067,42.820000000006985,1.4041255254119007,25.230000000010477,0.0,0.954577,2.457696,adverse15_gt10_v28_cushion_0p5,True,False,selected,225661da-5cb6-496c-a65c-5928de51b0cf,422,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 09:24:38.370158+00:00,KXBTC15M-26MAY010530-30,yes,yes,True,True,2,87.0,77390.61,77319.74,321.695,70.86999999999534,1.288414130006955,78.47000000000116,0.0,0.943043,4.304269,adverse15_gt10_v28_cushion_0p5,True,False,selected,9a82c9c4-5491-4118-8724-391f77834024,464,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 09:26:57.485658+00:00,KXBTC15M-26MAY010530-30,yes,yes,True,True,2,85.0,77364.07,77319.74,182.568,44.330000000001746,1.0570950812553135,24.60000000000582,0.0,0.909647,2.964718,adverse15_gt10_v28_cushion_0p5,True,False,selected,7494408e-178c-4507-802e-e71a574b5f94,502,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 10:16:32.508577+00:00,KXBTC15M-26MAY010630-30,yes,yes,True,True,2,77.0,77214.5,77156.79,807.582,57.7100000000064,0.7653645372540016,-12.89999999999418,12.89999999999418,0.851978,4.697759,adverse15_gt10_v28_cushion_0p5,True,False,selected,99efaa84-c394-4aab-8a1b-51f840baaac0,539,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 10:53:39.000515+00:00,KXBTC15M-26MAY010700-00,yes,yes,True,True,2,78.0,77279.42,77238.15,381.09,41.270000000004075,0.8381293067601207,10.160000000003492,0.0,0.860201,4.52012,adverse15_gt10_v28_cushion_0p5,True,False,selected,2b69ed03-3e0d-4716-a189-ba55c00839cb,563,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 10:56:07.845518+00:00,KXBTC15M-26MAY010700-00,yes,yes,True,True,1,80.0,77270.98,77238.15,232.222,32.830000000001746,0.8847809563445018,29.39999999999418,0.0,0.873023,3.802285,adverse15_gt10_v28_cushion_0p5,True,False,selected,cdf993d1-d744-4c7f-8d75-498eda55130b,612,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 10:58:16.556311+00:00,KXBTC15M-26MAY010700-00,yes,yes,True,True,2,82.0,77269.57,77238.15,103.505,31.420000000012806,1.27619842017898,34.080000000001746,0.0,0.95031,9.531,adverse15_gt10_v28_cushion_0p5,True,False,selected,5bb11069-ba9a-4e7d-9c81-ba7038c93c44,618,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 11:00:34.860134+00:00,KXBTC15M-26MAY010715-15,yes,yes,True,True,2,65.0,77327.38,77271.46,865.208,55.919999999998254,0.7810550243207888,98.3700000000099,0.0,0.853929,16.39295,adverse15_gt10_v28_cushion_0p5,True,False,selected,61d533dc-ef03-4578-81a3-de18c8abbe35,630,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 11:02:01.436785+00:00,KXBTC15M-26MAY010715-15,yes,yes,True,True,2,68.0,77326.57,77271.46,778.647,55.11000000000058,0.8096970053861026,91.34000000001106,0.0,0.863377,14.337733,adverse15_gt10_v28_cushion_0p5,True,False,selected,682022fd-a394-45e9-9c79-74f226424303,658,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 11:11:38.950204+00:00,KXBTC15M-26MAY010715-15,yes,yes,True,True,2,57.0,77300.15,77271.46,201.126,28.689999999987776,0.855193171712886,56.44999999999709,0.0,0.862803,25.280318,adverse15_gt10_v28_cushion_0p5,True,False,selected,9b7dd9b8-0a35-4cae-b404-15c88e53fbbb,692,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 11:16:36.718473+00:00,KXBTC15M-26MAY010730-30,yes,yes,True,True,2,72.0,77374.41,77309.64,803.384,64.77000000000407,0.9738067484492549,74.80999999999767,0.0,0.908444,15.344378,adverse15_gt10_v28_cushion_0p5,True,False,selected,1200d750-31f7-4da6-9398-575aa9f8d75e,716,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 11:18:37.638200+00:00,KXBTC15M-26MAY010730-30,yes,yes,True,True,2,89.0,77411.73,77309.64,682.438,102.08999999999651,1.6395192587143324,123.50999999999476,0.0,0.97504,5.503985,adverse15_gt10_v28_cushion_0p5,True,False,selected,890700ea-4aab-479d-8984-c86ac35db0fa,722,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 11:26:48.786132+00:00,KXBTC15M-26MAY010730-30,yes,yes,True,True,2,90.0,77378.42,77309.64,191.287,68.77999999999884,1.83491818900668,110.83999999999651,0.0,0.981753,5.175329,adverse15_gt10_v28_cushion_0p5,True,False,selected,9f5553ea-cc04-48f3-9fc9-c9596a1a4727,728,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 11:30:33.002884+00:00,KXBTC15M-26MAY010745-45,yes,yes,True,True,2,69.0,77425.34,77358.36,867.064,66.97999999999593,0.8326736878619863,107.27999999999884,0.0,0.868614,14.361406,adverse15_gt10_v28_cushion_0p5,True,False,selected,62198d15-c038-4463-9088-cb00180a1106,734,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 11:32:12.386064+00:00,KXBTC15M-26MAY010745-45,yes,yes,True,True,2,67.0,77420.26,77358.36,767.714,61.89999999999418,0.8159741318008106,71.25999999999476,0.0,0.865198,15.519833,adverse15_gt10_v28_cushion_0p5,True,False,selected,41408406-ab31-40c5-a354-774901061b79,774,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 11:33:55.526948+00:00,KXBTC15M-26MAY010745-45,yes,yes,True,True,2,69.0,77417.06,77358.36,664.53,58.69999999999709,0.8347867083695544,40.41000000000349,0.0,0.866975,14.197549,adverse15_gt10_v28_cushion_0p5,True,False,selected,505074b1-fc8e-41a9-ab01-626a713291ef,808,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 11:41:01.673395+00:00,KXBTC15M-26MAY010745-45,yes,yes,True,True,2,83.0,77400.62,77358.36,238.388,42.25999999999476,1.014819193847294,-0.41999999999825377,0.41999999999825377,0.900162,4.016179,adverse15_gt10_v28_cushion_0p5,True,False,selected,ed405159-e20f-46af-a9de-8d4d0d393fc3,843,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 11:42:03.792193+00:00,KXBTC15M-26MAY010745-45,yes,yes,True,True,2,51.0,77375.17,77358.36,176.338,16.80999999999767,0.4714219842607784,-0.41999999999825377,0.41999999999825377,0.872279,32.227915,adverse15_gt10_v28_cushion_0p5,True,False,selected,97d6df2b-19fd-4ddc-8260-4498156d566b,871,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 11:57:09.628661+00:00,KXBTC15M-26MAY010800-00,yes,yes,True,True,2,70.0,77417.92,77392.73,170.589,25.19000000000233,0.8614370767579874,48.95999999999185,0.0,0.861346,12.634572,adverse15_gt10_v28_cushion_0p5,True,False,selected,518315be-e09e-4a47-adbf-f5b4c25ecf59,901,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:01:10.527746+00:00,KXBTC15M-26MAY010815-15,yes,yes,True,True,2,61.0,77495.94,77446.23,829.526,49.7100000000064,0.791416025720884,100.99000000000524,0.0,0.853112,20.311193,adverse15_gt10_v28_cushion_0p5,True,False,selected,ab848687-2e69-4d82-a5b3-f7d75571f739,913,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:02:26.344685+00:00,KXBTC15M-26MAY010815-15,yes,yes,True,True,2,63.0,77494.49,77446.23,753.743,48.26000000000931,0.8025419393435828,103.70000000001164,0.0,0.857299,18.729894,adverse15_gt10_v28_cushion_0p5,True,False,selected,6eeeca4f-6716-414b-adba-fbfd7a825bf8,930,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:04:27.020721+00:00,KXBTC15M-26MAY010815-15,yes,yes,True,True,2,68.0,77499.21,77446.23,633.05,52.98000000001048,0.9355016795506004,128.0,0.0,0.887307,16.730714,adverse15_gt10_v28_cushion_0p5,True,False,selected,33df5090-cc5b-4748-aece-18c592a6137d,936,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:12:26.686070+00:00,KXBTC15M-26MAY010815-15,yes,yes,True,True,2,69.0,77472.16,77446.23,153.427,25.930000000007567,0.9105231722882805,71.41000000000349,0.0,0.871672,14.667182,adverse15_gt10_v28_cushion_0p5,True,False,selected,341db125-1664-498b-bf6f-798374c78f55,989,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:13:09.421019+00:00,KXBTC15M-26MAY010815-15,yes,yes,True,True,2,90.0,77487.02,77446.23,110.701,40.79000000000815,1.6422654631334814,50.419999999998254,0.0,0.973201,4.32006,adverse15_gt10_v28_cushion_0p5,True,False,selected,999c65f4-5992-460e-b699-67de51dde069,1065,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:16:27.026543+00:00,KXBTC15M-26MAY010830-30,yes,yes,True,True,2,65.0,77638.1,77567.59,813.06,70.51000000000931,0.9375986167316703,194.02999999999884,0.0,0.89272,20.271952,adverse15_gt10_v28_cushion_0p5,True,False,selected,83d11a4d-1396-4961-8765-c4c2dd0d20c6,1071,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:17:04.875462+00:00,KXBTC15M-26MAY010830-30,yes,yes,True,True,2,68.0,77626.99,77567.59,775.181,59.40000000000873,0.8034906773236863,191.20000000001164,0.0,0.855357,13.535679,adverse15_gt10_v28_cushion_0p5,True,False,selected,40be775c-f30a-4651-bd00-b057f1f85902,1094,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:19:04.954210+00:00,KXBTC15M-26MAY010830-30,yes,yes,True,True,2,79.0,77680.6,77567.59,655.117,113.01000000000931,1.5593199113342813,190.6200000000099,0.0,0.966164,14.116392,adverse15_gt10_v28_cushion_0p5,True,False,selected,62d8bb2d-6083-455a-8b96-1e20fdd8da23,1100,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:21:07.381662+00:00,KXBTC15M-26MAY010830-30,yes,yes,True,True,2,84.0,77683.46,77567.59,532.677,115.8700000000099,1.7791988028405867,240.83000000000175,0.0,0.977592,10.759182,adverse15_gt10_v28_cushion_0p5,True,False,selected,cb2efc37-7012-4304-acd7-d2035476f20b,1106,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:30:39.362589+00:00,KXBTC15M-26MAY010845-45,yes,yes,True,True,2,65.0,77828.9,77757.05,860.693,71.84999999999127,0.8274891218290555,282.8999999999942,0.0,0.858966,16.896623,adverse15_gt10_v28_cushion_0p5,True,False,selected,0d639082-cb3d-4aca-97aa-119a3e9bacc7,1118,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:32:39.514242+00:00,KXBTC15M-26MAY010845-45,yes,yes,True,True,2,76.0,77861.08,77757.05,740.572,104.02999999999884,1.2804899829445926,277.08000000000175,0.0,0.943151,14.815118,adverse15_gt10_v28_cushion_0p5,True,False,selected,0f64b61a-3398-4a8a-bffe-8b85604ca969,1124,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:34:39.614166+00:00,KXBTC15M-26MAY010845-45,yes,yes,True,True,2,89.0,77947.98,77757.05,620.469,190.92999999999302,2.4756636031004002,267.52999999999884,0.0,0.991618,7.161765,adverse15_gt10_v28_cushion_0p5,True,False,selected,c60df064-67e9-4790-bb00-9b44b8bbbc7a,1130,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 12:46:22.291465+00:00,KXBTC15M-26MAY010900-00,yes,yes,True,True,2,68.0,78040.39,77950.55,817.772,89.83999999999651,0.8404985900504848,232.64999999999418,0.0,0.860104,14.010425,adverse15_gt10_v28_cushion_0p5,True,False,selected,4dc1103a-5631-4aa8-9322-3d7dfccb0151,1136,live_v28_physics_shadow_lock_v1,False,mid>=90_other<=10
2026-05-01 12:46:59.571512+00:00,KXBTC15M-26MAY010900-00,yes,yes,True,True,2,70.0,78037.08,77950.55,780.497,86.52999999999884,0.8286723109533121,229.3399999999965,0.0,0.855869,12.086925,adverse15_gt10_v28_cushion_0p5,True,False,selected,75b4bf2c-169e-449c-823b-f4739313b6e5,1153,live_v28_physics_shadow_lock_v1,False,mid>=90_other<=10
2026-05-01 13:00:46.102277+00:00,KXBTC15M-26MAY010915-15,yes,yes,True,True,2,70.0,78037.91,77951.26,853.971,86.65000000000873,0.806677941600769,94.49000000000524,0.0,0.850881,11.588134,adverse15_gt10_v28_cushion_0p5,True,False,selected,2b5f264d-97d5-4d00-b172-3f26699b39db,1187,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 13:02:46.239163+00:00,KXBTC15M-26MAY010915-15,yes,yes,True,True,2,90.0,78138.99,77951.26,733.836,187.73000000001048,1.7667616559473163,110.97000000000116,0.0,0.974781,4.478061,adverse15_gt10_v28_cushion_0p5,True,False,selected,c53a5319-459f-45b8-85c8-b77f76c97e05,1193,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 13:19:09.360782+00:00,KXBTC15M-26MAY010930-30,no,no,True,True,2,72.0,78257.45,78335.09,650.697,77.63999999999942,0.8260820270086627,-137.44000000000233,137.44000000000233,0.86332,10.832003,adverse15_gt10_v28_cushion_0p5,True,False,selected,0bf30820-2c0a-4481-97dc-9fc20741f66b,1205,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 13:33:20.817886+00:00,KXBTC15M-26MAY010945-45,yes,no,True,False,1,70.0,78381.67,78291.38,699.248,90.2899999999936,0.9356044657667786,35.11000000000058,0.0,0.879235,14.423478,adverse15_gt10_v28_cushion_0p5,True,False,selected,6fcef4f1-2bc2-4fde-9d9c-511f87813dd8,1251,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 13:35:20.902347+00:00,KXBTC15M-26MAY010945-45,yes,no,True,False,2,90.0,78501.39,78291.38,579.176,210.00999999999476,2.278400713500313,185.4100000000035,0.0,0.988271,5.827119,adverse15_gt10_v28_cushion_0p5,True,False,selected,ee545e19-9408-422f-866d-12ddbcd18b42,1257,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 13:39:41.760929+00:00,KXBTC15M-26MAY010945-45,no,no,True,True,2,72.0,78226.38,78291.38,318.335,65.0,0.8627170216099067,104.55999999999767,0.0,0.851898,9.689849,adverse15_gt10_v28_cushion_0p5,True,False,selected,747338a3-21e1-4239-963a-e7884e247ff4,1301,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 13:41:41.823820+00:00,KXBTC15M-26MAY010945-45,no,no,True,True,2,88.0,78193.61,78291.38,198.24,97.77000000000407,1.6107494269953577,119.97000000000116,0.0,0.963124,5.312363,adverse15_gt10_v28_cushion_0p5,True,False,selected,d369afba-57f4-400a-b932-f6eb9012c742,1439,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 13:46:31.891129+00:00,KXBTC15M-26MAY011000-00,yes,yes,True,True,2,70.0,78306.94,78204.2,808.17,102.74000000000524,0.8193614618991157,28.619999999995343,0.0,0.854127,11.912681,adverse15_gt10_v28_cushion_0p5,True,False,selected,9fbcb89a-d29c-4861-ae0d-4d02f50aa031,1586,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 13:48:31.962931+00:00,KXBTC15M-26MAY011000-00,yes,yes,True,True,2,82.0,78378.91,78204.2,688.101,174.7100000000064,1.4659826410068415,33.779999999998836,0.0,0.95213,9.712985,adverse15_gt10_v28_cushion_0p5,True,False,selected,446507d5-e597-48f4-ac4b-761c13f771bc,1592,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 13:50:32.047928+00:00,KXBTC15M-26MAY011000-00,yes,yes,True,True,2,81.0,78335.56,78204.2,568.029,131.36000000000058,1.2035928749977318,-99.15000000000873,99.15000000000873,0.924217,7.921685,adverse15_gt10_v28_cushion_0p5,True,False,selected,3fccfd2d-ced1-4add-a529-95144007757f,1598,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 14:05:39.784720+00:00,KXBTC15M-26MAY011015-15,no,yes,True,False,2,74.0,78622.36,78727.48,560.289,105.11999999999534,0.793749134951589,-270.38000000000466,270.38000000000466,0.8501,7.51001,adverse15_gt10_v28_cushion_0p5,True,False,selected,624cadf7-ed49-4074-b60b-e850698262c6,1604,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 14:10:02.787402+00:00,KXBTC15M-26MAY011015-15,no,yes,True,False,2,78.0,78656.21,78727.48,297.284,71.26999999998952,0.7675822870396904,131.5399999999936,0.0,0.852779,3.777929,adverse15_gt10_v28_cushion_0p5,True,False,selected,6abcc1ab-6c75-433a-9d15-60abfd56b771,1632,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 14:10:59.121048+00:00,KXBTC15M-26MAY011015-15,no,yes,True,False,2,80.0,78656.8,78727.48,240.948,70.67999999999302,0.8454783725722343,130.9499999999971,0.0,0.855705,2.070521,adverse15_gt10_v28_cushion_0p5,True,False,selected,273937e3-9bd0-4c7a-9adf-404f6833b79a,1660,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 14:15:59.034145+00:00,KXBTC15M-26MAY011030-30,no,no,True,True,2,73.0,78630.82,78757.7,841.021,126.8799999999901,0.8012527126426381,123.63999999999942,0.0,0.851109,8.610869,adverse15_gt10_v28_cushion_0p5,True,False,selected,d4125f23-fb15-4e59-aee2-5f0f7e496995,1694,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 14:18:31.416654+00:00,KXBTC15M-26MAY011030-30,no,no,True,True,2,75.0,78645.3,78757.7,688.65,112.39999999999418,0.7862666965289046,1.5,0.0,0.85,6.500001,adverse15_gt10_v28_cushion_0p5,True,False,selected,8e86b758-6e46-4365-b96b-6e069dd069fc,1722,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 14:30:55.163741+00:00,KXBTC15M-26MAY011045-45,no,no,True,True,2,72.0,78155.04,78279.42,844.902,124.38000000000466,0.8383439685671068,528.820000000007,0.0,0.850908,9.590779,adverse15_gt10_v28_cushion_0p5,True,False,selected,df0edc69-fd21-422e-9506-c20768e02b10,1734,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 14:36:29.802896+00:00,KXBTC15M-26MAY011045-45,no,no,True,True,2,77.0,78178.46,78279.42,510.253,100.95999999999185,0.8786844214299281,328.179999999993,0.0,0.862016,5.701594,adverse15_gt10_v28_cushion_0p5,True,False,selected,2c8702b7-64fb-40e2-bdf4-f635be369cc2,1768,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 14:38:29.880162+00:00,KXBTC15M-26MAY011045-45,no,no,True,True,2,87.0,78144.22,78279.42,390.191,135.1999999999971,1.306102929199523,289.77999999999884,0.0,0.937008,3.700757,adverse15_gt10_v28_cushion_0p5,True,False,selected,8234a82b-7c3d-4e4b-bb30-94542faca791,1774,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 14:40:12.282326+00:00,KXBTC15M-26MAY011045-45,no,no,True,True,2,84.0,78185.49,78279.42,287.803,93.92999999999302,1.0330937896830348,217.51999999998952,0.0,0.89549,2.54898,adverse15_gt10_v28_cushion_0p5,True,False,selected,2d561507-be40-4ddc-9c88-f7b11001801d,1825,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 14:48:37.872699+00:00,KXBTC15M-26MAY011100-00,yes,yes,True,True,2,77.0,78317.42,78205.37,682.204,112.05000000000291,0.831082913348454,18.09999999999127,0.0,0.850956,4.595579,adverse15_gt10_v28_cushion_0p5,True,False,selected,85445365-000e-47c6-a221-9f78a26a9ea4,1862,live_v28_physics_shadow_lock_v1,False,bid>=98
2026-05-01 14:50:37.947605+00:00,KXBTC15M-26MAY011100-00,yes,yes,True,True,2,81.0,78323.36,78205.37,562.117,117.99000000000524,0.9716368026079134,71.25999999999476,0.0,0.883103,3.810339,adverse15_gt10_v28_cushion_0p5,True,False,selected,68b301bf-7d07-4aba-ab6e-82d2715c8de1,1868,live_v28_physics_shadow_lock_v1,False,bid>=98
