market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,split,chooser,score_value,overlay,entry_fee_cents,entry_cost_cents,gross_pnl_cents,net_pnl_cents,fee_aware_break_even_p
KXBTC15M-26MAY011930-30,heartbeat:7540,live_heartbeat_two_side,heartbeat:7540:no,2026-05-01 23:19:04.451000+00:00,2026-05-01 23:19:00+00:00,no,no,True,True,1,79.0,78.0,78.5,0.785,21.5,57.0,1.0,78090.63,78142.33,655.549,,7540,False,False,synced,bid>=98,last_decisive_quote,-1.0,51.69999999999709,2.0192401055382327,15.640966601487364,,,73.00304627741941,0.708189625451129,0.760586246059859,64.87067305750006,0.7969703035788029,0.7872658608027419,64.23576506261878,0.8048475790643813,0.7895461791681352,64.88533806702107,0.7967901769517693,0.7872135494982533,78129.54,38.90999999998894,0.6484999999998157,0.0,476.8235264998762,0.9999999999999012,0.9999999999999428,0.9999999999999,78138.58,47.94999999999709,0.2663888888888727,0.0,226.33096972220872,0.999757545159156,0.9997870095552854,0.9997568289417008,78144.1,53.47000000000117,0.1782333333333372,0.0,168.54068343333296,0.9953129800095756,0.9956520365964788,0.9953049584371482,78165.57,74.94000000000233,0.1249000000000038,0.0,133.57807009999965,0.9802597865834626,0.9812141457683932,0.9802374909328636,78149.51,58.879999999990105,0.0654222222222112,0.0,94.58747235554544,0.9275925405968656,0.9295576940484244,0.9275471179184048,78198.58,107.94999999999708,0.0599722222222206,0.0,91.01473030555158,0.9196942834343192,0.921741810862458,0.91964699443744,78328.02,237.38999999999945,0.0659416666666665,0.0,94.92799364166363,0.9283131174733532,0.9302701328045226,0.9282678793940544,-0.0022658608027418,True,0.7861329304013709,0.8558596136041058,0.785,heartbeat:7540,two_side_all_heartbeats,0.7872730895840676,0.785,0.8277423542427377,0.002265860802741826,0.004546179168135156,2026-05-01 23:30:00+00:00,train,book_p_side,0.785,refmargin_score_switch:book_margin_after_reference,2,81.0,21.0,19.0,0.81
KXBTC15M-26MAY011945-45,heartbeat:7629,live_heartbeat_two_side,heartbeat:7629:yes,2026-05-01 23:37:06.054000+00:00,2026-05-01 23:37:00+00:00,yes,yes,True,True,1,63.0,62.0,62.5,0.625,37.5,25.0,1.0,78062.77,78051.28,473.946,,7629,False,False,synced,bid>=98,last_decisive_quote,1.0,11.49000000000524,0.5277832432476393,4.08819142301089,,,40.045377613768935,0.2869245012701439,0.6129149351997438,38.90198153632639,0.2953577053466019,0.6161396804782356,48.41991793835283,0.2372990390986216,0.5937875962474248,49.00782707462536,0.2344523453877917,0.5926830874640372,78059.17,3.6000000000058208,0.060000000000097,0.0,39.92676000005122,0.8476349327506851,0.7951988545278335,0.7923784597981429,78067.99,-5.220000000001164,-0.0290000000000064,5.220000000001164,-2.254433999997828,0.4768935709211921,0.4814319348350409,0.481654523573942,78057.6,5.169999999998254,0.0172333333333275,0.0,19.65766940000248,0.6933304246872904,0.6576224987284658,0.655831481324981,78088.39,-25.619999999995343,-0.0426999999999922,25.619999999995343,-8.747494199991085,0.4110441475767055,0.4283176192247629,0.4291683887855123,78087.19,-24.419999999998254,-0.0271333333333313,24.419999999998254,-1.369734799993843,0.4859561848512559,0.4887159608136038,0.4888512912783538,78149.37,-86.59999999999127,-0.0481111111111062,86.59999999999127,-11.31206866665913,0.3856083119517785,0.4076383366861184,0.4087266713625087,78261.75,-198.97999999999595,-0.055272222222221,198.97999999999595,-14.706048633327562,0.3527047979654324,0.3806709940700462,0.3820597800886961,0.0088603195217643,True,0.6205698402391178,0.6448233683885086,0.6161396804782356,heartbeat:7629,two_side_all_heartbeats,0.6093937981237124,0.6161396804782356,0.6360079890809288,0.00886031952176436,0.03121240375257517,2026-05-01 23:45:00+00:00,train,score_min_book_rv15,0.6161396804782356,refmargin_score_switch:score_min60_gap020,2,65.0,37.0,35.0,0.65
KXBTC15M-26MAY012000-00,heartbeat:7685,live_heartbeat_two_side,heartbeat:7685:yes,2026-05-01 23:48:25.143000+00:00,2026-05-01 23:48:00+00:00,yes,yes,True,True,1,61.0,60.0,60.5,0.605,39.5,21.0,1.0,78139.43,78120.6,694.857,,7685,False,False,synced,bid>=98,last_decisive_quote,1.0,18.829999999987194,0.714336105199039,5.533223678061095,,,89.96192381111162,0.2093107750732806,0.582897179608745,63.89007059605465,0.2947249834648013,0.6158980117940603,62.18560706373511,0.3028031869285765,0.6189800727210648,61.91925342801232,0.3041057337986004,0.6194763306727888,78135.16,4.269999999989523,0.071166666666492,0.0,68.28065649986586,0.8574022841772315,0.8639007745747405,0.8649293196374644,78095.66,43.76999999998952,0.2431666666666084,0.0,187.79606049994675,0.998355557757847,0.9987358263933332,0.9987889957172488,78133.7,5.7299999999959255,0.0190999999999864,0.0,32.101768699977754,0.6923256081234224,0.6971513850190252,0.6979263206122317,78095.22,44.20999999999185,0.0736833333333197,0.0,70.02937994997775,0.8634806899403307,0.8699457798675372,0.8709680505610944,78044.06,95.36999999999534,0.1059666666666614,0.0,92.4616800999836,0.92607947583637,0.931474929578781,0.9323157159105864,78129.54,9.889999999999418,0.0054944444444441,0.0,22.647853183320304,0.6385109970533318,0.6421447965167864,0.6427295242329162,78207.78,-68.35000000000582,-0.0189861111111127,68.35000000000582,5.637367791652739,0.5351552205986629,0.5361161988183867,0.5362711294329932,-0.0108980117940603,True,0.6104490058970302,0.6377412066391609,0.605,heartbeat:7685,two_side_all_heartbeats,0.6119900363605324,0.605,0.6257345251629026,0.010898011794060358,0.013980072721064829,2026-05-02 00:00:00+00:00,train,score_min_book_rv15,0.605,refmargin_score_switch:score_min60_gap020,2,63.0,39.0,37.0,0.63
KXBTC15M-26MAY012015-15,heartbeat:7774,live_heartbeat_two_side,heartbeat:7774:yes,2026-05-02 00:02:11.352000+00:00,2026-05-02 00:02:00+00:00,yes,no,True,False,1,68.0,67.0,67.5,0.675,32.5,35.0,1.0,78248.91,78215.98,768.648,,7774,False,False,synced,bid>=98,last_decisive_quote,1.0,32.93000000000757,1.187758043004918,9.20033423976392,,,60.990385312422525,0.5399211667761079,0.7053743000910206,64.1142292886337,0.5136145340180431,0.6962392419666541,65.9851587943918,0.4990516140548615,0.6911284883388464,65.2582843068704,0.5046102628925642,0.693083699937332,78230.61,18.30000000000291,0.3050000000000485,0.0,267.36764000004484,0.9999847817960468,0.9999746022186432,0.9999790792150014,78194.9,54.01000000000931,0.3000555555556073,0.0,263.56710266671405,0.999980293896328,0.9999675625262217,0.9999731407364758,78184.78,64.13000000000466,0.2137666666666821,0.0,197.24132080001948,0.9989524339200904,0.998601349957662,0.9987464025847672,78150.18,98.73000000001048,0.1645500000000174,0.0,159.411028400021,0.9935471255498268,0.9921509921532216,0.9927125038902382,78135.16,113.75,0.1263888888888888,0.0,130.07856666667425,0.9787635424209054,0.9756569667272982,0.9768850499431474,78057.6,191.30999999999767,0.106283333333332,0.0,114.62447160000656,0.9630971842331592,0.9588174487792752,0.9604962358974612,78112.9,136.0100000000093,0.0377805555555581,0.0,61.96994846667622,0.8331168065778349,0.8261730797895195,0.8288448856601536,-0.021239241966654,True,0.6856196209833271,0.7900638919622481,0.675,heartbeat:7774,two_side_all_heartbeats,0.6830642441694232,0.675,0.7461622593740144,0.021239241966654054,0.016128488338846392,2026-05-02 00:15:00+00:00,train,book_p_side,0.675,refmargin_score_switch:book_margin_after_reference,2,70.0,-68.0,-70.0,0.7
KXBTC15M-26MAY012030-30,heartbeat:7920,live_heartbeat_two_side,heartbeat:7920:no,2026-05-02 00:17:12.680000+00:00,2026-05-02 00:17:00+00:00,no,yes,True,False,1,69.0,68.0,68.5,0.685,31.5,37.0,1.0,78184.44,78203.41,767.32,,7920,False,False,synced,bid>=98,latest_quote,-1.0,18.970000000001164,0.6848241574086433,5.304625113448405,,,45.3631794514918,0.4181805647085727,0.6620924477361897,67.98931389494703,0.2790144349641836,0.6098831264975356,68.38146420808646,0.2774143581113588,0.6092690210308487,66.66334495747054,0.2845641785917512,0.6120109708201398,78201.54,17.09999999999127,0.2849999999998545,0.0,237.6561999998895,0.9997634069486104,0.9997449992515032,0.999818086214698,78215.34,30.89999999999418,0.1716666666666343,0.0,150.693266666643,0.986668821420339,0.9862278074646872,0.9881052423171354,78237.53,53.08999999999651,0.176966666666655,0.0,154.7600626666589,0.9885842048685236,0.9881879277067706,0.9898705106789584,78250.67,66.22999999999593,0.1103833333333265,0.0,103.66933933332928,0.9363440986303811,0.9352459434905784,0.940040964976804,78248.91,64.47000000000116,0.0716333333333346,0.0,73.93568933333549,0.8615833140800807,0.8602012871892267,0.8663044504529489,78135.16,-49.27999999999884,-0.0273777777777771,49.27999999999884,-2.037516444442783,0.4880462125991418,0.488114744187581,0.4878085187980761,78142.47,-41.97000000000117,-0.0116583333333336,41.97000000000117,10.02432766666758,0.558607535106032,0.5582738434097688,0.5597645952861561,0.0751168735024644,True,0.6474415632487678,0.7611557771220196,0.6098831264975356,heartbeat:7920,two_side_all_heartbeats,0.6471345105154244,0.6098831264975356,0.7231817789229655,0.07511687350246443,0.07573097896915137,2026-05-02 00:30:00+00:00,train,score_min_book_rv15,0.6098831264975356,refmargin_score_switch:score_min60_gap020,2,71.0,-69.0,-71.0,0.71
KXBTC15M-26MAY012045-45,heartbeat:8001,live_heartbeat_two_side,heartbeat:8001:yes,2026-05-02 00:31:14.055000+00:00,2026-05-02 00:31:00+00:00,yes,yes,True,True,1,61.0,60.0,60.5,0.605,39.5,21.0,1.0,78306.71,78281.9,825.945,,8001,False,False,synced,bid>=98,latest_quote,1.0,24.810000000012224,0.8632790469023299,6.686930743565071,,,105.89750341411994,0.2342831436071812,0.5926174143698267,93.41578111575312,0.2655868173844173,0.6047212803542933,83.86312518078873,0.2958392016339461,0.616323558158566,76.09192104872592,0.3260530113850718,0.6278078762930894,78279.04,27.67000000001281,0.4611666666668801,0.0,405.70830250018855,0.9999929737144522,0.9999993433932588,0.9999999513829164,78306.72,-0.0099999999947613,-5.555555552645172e-05,0.0099999999947613,24.764114166702928,0.6045320982834992,0.6161146055163494,0.6275797329694771,78313.64,-6.929999999993015,-0.0230999999999767,6.929999999993015,5.730670500031454,0.5244581117586927,0.5272399670797773,0.5300169498712198,78200.36,106.35000000000582,0.1772500000000097,0.0,171.20875125002024,0.9665809001904324,0.9794007143186808,0.987776331905578,78201.54,105.1700000000128,0.1168555555555697,0.0,121.32626183335732,0.902989753742686,0.926011987881354,0.9445845629719024,78230.61,76.10000000000582,0.042277777777781,0.0,59.72911916668156,0.7387153836498457,0.7618361812735424,0.7837615078573117,78043.27,263.4400000000023,0.0731777777777784,0.0,85.25081966667943,0.8192723339508041,0.8453155431897427,0.8687211379208515,0.0002787196457066,True,0.6048606401771466,0.5780597973709952,0.6047212803542933,heartbeat:8001,two_side_all_heartbeats,0.610661779079283,0.5244581117586927,0.5888080064580266,0.00027871964570669316,0.011323558158566005,2026-05-02 00:45:00+00:00,train,score_min_book_rv15,0.6047212803542933,refmargin_score_switch:score_min60_gap020,2,63.0,39.0,37.0,0.63
KXBTC15M-26MAY012100-00,heartbeat:8110,live_heartbeat_two_side,heartbeat:8110:yes,2026-05-02 00:46:00.395000+00:00,2026-05-02 00:46:00+00:00,yes,yes,True,True,1,65.0,64.0,64.5,0.645,35.5,29.0,1.0,78346.73,78317.17,839.605,,8110,False,False,synced,mid>=95,last_decisive_quote,1.0,29.55999999999767,1.0201567832034664,7.902100463735111,,,42.56152686255336,0.6945239557654417,0.7563231585522013,74.76418920367318,0.3953764538189546,0.6537174581980121,83.98706832898115,0.3519589454439559,0.6375654741360914,77.00422864004882,0.3838750224766738,0.6494644600704582,78325.19,21.5399999999936,0.3589999999998933,0.0,330.9781949999081,0.9999952215132116,0.9999593987847656,0.9999913897658252,78310.17,36.55999999999767,0.2031111111110981,0.0,200.09310444443125,0.9962782542731692,0.991400541768254,0.995317975625976,78254.4,92.33000000000176,0.3077666666666724,0.0,287.9624321666692,0.9999413278870116,0.9996967066502576,0.9999078310531344,78278.01,68.72000000000116,0.1145333333333352,0.0,125.72275933333265,0.953675874701643,0.932794258983112,0.9487311524633106,78306.71,40.01999999998952,0.044466666666655,0.0,66.89443566665457,0.8145366864874903,0.7871248892883254,0.807497442356638,78201.54,145.19000000000233,0.0806611111111124,0.0,97.2834721944432,0.90340570498068,0.8766322223620948,0.8967687073952273,78129.56,217.16999999999825,0.0603249999999995,0.0,80.20917162499727,0.858326020514307,0.8302157317282772,0.8512061350971406,-0.008717458198012,True,0.649358729099006,0.7662195953616746,0.645,heartbeat:8110,two_side_all_heartbeats,0.6412827370680457,0.645,0.718603503036806,0.008717458198012062,0.007434525863908581,2026-05-02 01:00:00+00:00,train,score_min_book_rv15,0.645,refmargin_score_switch:score_min60_gap020,2,67.0,35.0,33.0,0.67
KXBTC15M-26MAY012115-15,heartbeat:8236,live_heartbeat_two_side,heartbeat:8236:yes,2026-05-02 01:08:02.204000+00:00,2026-05-02 01:08:00+00:00,yes,yes,True,True,1,72.0,71.0,71.5,0.715,28.5,43.0,1.0,78334.38,78317.62,417.796,,8236,False,False,synced,bid>=98,last_decisive_quote,1.0,16.760000000009313,0.819958505949819,6.3513712762495285,,,27.65557794600116,0.6060260260239008,0.727751264515476,53.3104589599978,0.3143848379280584,0.6233856148063931,56.30800993170934,0.2976485942290613,0.6170143091209483,56.59648410755541,0.2961314693711145,0.6164351589447306,78313.86,20.520000000004075,0.3420000000000679,0.0,159.64623200003768,0.9986262059777238,0.9977103740634096,0.9976046479570428,78301.99,32.38999999999942,0.1799444444444412,0.0,91.94006911111909,0.9577016486394448,0.9487451212391174,0.9478636978292254,78311.88,22.5,0.075,0.0,48.09470000000931,0.8165147392620411,0.8034851884543861,0.8022769809486525,78328.01,6.370000000009895,0.0106166666666831,0.0,21.19560086668287,0.654533060843561,0.6466985826933956,0.6459852514552464,78366.16,-31.77999999999884,-0.0353111111111098,31.77999999999884,2.007159022232077,0.5150167804125074,0.5142177117424617,0.5141452740436452,78269.21,65.16999999999825,0.0362055555555545,0.0,31.8865362888978,0.7251230992227471,0.7144009069853541,0.7134191953732055,78248.36,86.02000000000407,0.0238944444444455,0.0,26.74300331112089,0.692041885890774,0.6825856179398163,0.6817223709687165,0.0916143851936068,True,0.6691928074031965,0.7183001180228114,0.6233856148063931,heartbeat:8236,two_side_all_heartbeats,0.6660071545604742,0.6233856148063931,0.7078186322943261,0.09161438519360687,0.09798569087905162,2026-05-02 01:15:00+00:00,train,score_min_book_rv15,0.6233856148063931,refmargin_score_switch:score_min60_gap020,2,74.0,28.0,26.0,0.74
KXBTC15M-26MAY012130-30,heartbeat:8291,live_heartbeat_two_side,heartbeat:8291:no,2026-05-02 01:17:03.084000+00:00,2026-05-02 01:17:00+00:00,no,no,True,True,1,68.0,67.0,67.5,0.675,32.5,35.0,1.0,78333.94,78356.61,776.916,,8291,False,False,synced,bid>=98,latest_quote,-1.0,22.669999999998254,0.8133256845180078,6.299993662361983,,,68.15129808703121,0.3326422333298479,0.6302978202458068,52.11407725414729,0.4350072225100014,0.6682214075273918,74.78212379196816,0.3031473144980817,0.6191112011073512,77.44318441008161,0.2927307312152192,0.6151360108953331,78358.01,24.069999999992437,0.4011666666665405,0.0,334.3428019999003,0.999999999929863,0.9999961052992808,0.9999921013014872,78355.15,21.20999999999185,0.117833333333288,0.0,114.21660199996307,0.9857981496238916,0.9366598833854156,0.9298727315440508,78369.01,35.06999999999243,0.1168999999999747,0.0,113.49148039997866,0.9852877076702832,0.935445957706226,0.92860507229862,78313.86,-20.080000000001743,-0.0334666666666695,20.080000000001743,-3.330788800004012,0.4745195840772825,0.4822370213769467,0.4828470002413632,78310.13,-23.80999999999767,-0.0264555555555529,23.80999999999767,2.116255600000265,0.5161958515253303,0.5112881410733435,0.5109003623599784,78334.41,0.4700000000011641,0.0002611111111117,0.0,22.87286139999876,0.6696329522246951,0.6201443838357183,0.616136820952622,78184.44,-149.5,-0.0415277777777777,149.5,-9.593595000001748,0.4269720690119095,0.4489608168519858,0.4507054852168363,0.0067785924726082,True,0.6716107037636959,0.7761697050658917,0.6682214075273918,heartbeat:8291,two_side_all_heartbeats,0.6470556005536756,0.6682214075273918,0.7350239637922742,0.006778592472608258,0.05588879889264886,2026-05-02 01:30:00+00:00,train,score_min_book_rv15,0.6682214075273918,refmargin_score_switch:score_min60_gap020,2,70.0,32.0,30.0,0.7
KXBTC15M-26MAY012145-45,heartbeat:8353,live_heartbeat_two_side,heartbeat:8353:yes,2026-05-02 01:31:04.410000+00:00,2026-05-02 01:31:00+00:00,yes,no,True,False,1,63.0,62.0,62.5,0.625,37.5,25.0,1.0,78364.54,78343.9,835.59,,8353,False,False,synced,bid>=98,last_decisive_quote,1.0,20.639999999999414,0.7140244379069817,5.530809513597704,,,43.27560010732542,0.4769431261221404,0.6832986893452145,55.47536696275842,0.3720570251271237,0.6450748039574563,50.89553481652922,0.4055365578611862,0.6574584240651946,70.15224997968127,0.2942172204879749,0.6157040386727185,78345.4,19.139999999999414,0.3189999999999903,0.0,287.1932099999913,0.9999998872287832,0.9999999916345584,0.9999787871077706,78337.26,27.27999999999884,0.1515555555555491,0.0,147.27830666666068,0.9960327160142592,0.998096567336862,0.9821095951664088,78320.58,43.95999999999185,0.1465333333333061,0.0,143.0817879999767,0.995048456381494,0.9975327872934344,0.9793043824677252,78311.99,52.54999999998836,0.0875833333333139,0.0,93.8237574999832,0.9546072622797304,0.9673688823228366,0.9094589199389682,78358.01,6.529999999998836,0.0072555555555542,0.0,26.702669666665003,0.6848635662941885,0.7000889750376775,0.6482643642276527,78309.93,54.61000000000058,0.0303388888888892,0.0,45.99087216666636,0.7964569404839945,0.8169049156775677,0.7439549119703981,78306.71,57.8299999999872,0.0160638888888853,0.0,34.06282491666311,0.7303979920844096,0.7483381840020856,0.6863588943998,-0.0200748039574563,True,0.6350374019787282,0.7550410867796501,0.625,heartbeat:8353,two_side_all_heartbeats,0.6412292120325973,0.625,0.7050321324635358,0.02007480395745631,0.03245842406519461,2026-05-02 01:45:00+00:00,train,score_min_book_rv15,0.625,refmargin_score_switch:score_min60_gap020,2,65.0,-63.0,-65.0,0.65
KXBTC15M-26MAY012200-00,heartbeat:8484,live_heartbeat_two_side,heartbeat:8484:no,2026-05-02 01:53:06.600000+00:00,2026-05-02 01:53:00+00:00,no,no,True,True,1,66.0,64.0,65.0,0.65,35.0,30.0,2.0,78317.5,78332.89,413.4,,8484,False,False,synced,bid>=98,latest_quote,-1.0,15.389999999999418,0.7569259310009978,5.863123050158818,,,22.64786400569374,0.6795342817375769,0.7516003031036604,47.07004063911487,0.3269595647472298,0.6281507657639116,53.07978381747343,0.2899408945017812,0.614069272290851,48.72816326682784,0.3158337800611562,0.6239356616558723,78333.08,15.580000000001746,0.2596666666666957,0.0,122.73620000001144,0.99543999899004,0.989619326140635,0.9941121217600062,78337.96,20.460000000006403,0.1136666666667022,0.0,62.37980000001412,0.9074566819638764,0.8800442953519307,0.8997554006336735,78336.99,19.49000000000524,0.0649666666666841,0.0,42.24722000000664,0.8152844429253081,0.7869605047108124,0.8070284466976214,78330.0,12.5,0.0208333333333333,0.0,24.00249999999941,0.6949503002719445,0.6744363364538813,0.6888451733943606,78366.35,48.85000000000582,0.0542777777777842,0.0,37.82843333333543,0.789204083237335,0.7619753796707435,0.7812186680070098,78313.24,-4.259999999994761,-0.0023666666666637,4.259999999994761,14.41162000000062,0.6202638950814701,0.6070000728903046,0.6162915774295886,78366.16,48.66000000000349,0.0135166666666676,0.0,20.977789999999818,0.6720828331984257,0.6536569375825858,0.6665863726680014,0.0218492342360884,True,0.6390753828819558,0.6978117362297399,0.6281507657639116,heartbeat:8484,two_side_all_heartbeats,0.6320346361454254,0.6281507657639116,0.6765021183142351,0.021849234236088422,0.03593072770914907,2026-05-02 02:00:00+00:00,train,score_min_book_rv15,0.6281507657639116,refmargin_score_switch:score_min60_gap020,2,68.0,34.0,32.0,0.68
KXBTC15M-26MAY012215-15,heartbeat:8519,live_heartbeat_two_side,heartbeat:8519:yes,2026-05-02 02:00:22.208000+00:00,2026-05-02 02:00:00+00:00,yes,no,True,False,1,63.0,62.0,62.5,0.625,37.5,25.0,1.0,78348.01,78314.97,877.792,,8519,False,False,synced,mid>=95,latest_quote,1.0,33.0399999999936,1.1151780930800816,8.638132365109,,,99.14070233651164,0.3332637274229354,0.6305323914103869,73.40647175058882,0.450096554323612,0.673679589392794,82.03626710372761,0.402748700866867,0.6564334485120542,70.01368645988339,0.4719077321964033,0.6815036756262346,78302.79,45.22000000000117,0.753666666666686,0.0,694.6025706666773,1.0,1.0,1.0,78303.26,44.75,0.2486111111111111,0.0,251.2688444444381,0.9996903062036632,0.9989039818099116,0.9998339321206684,78338.01,10.0,0.0333333333333333,0.0,62.29973333332693,0.8019745907870951,0.7761984171609262,0.8132193210392284,78337.96,10.049999999988358,0.0167499999999805,0.0,47.74301599997656,0.7422806278928489,0.7197080733265023,0.7523519926422023,78370.99,-22.98000000001048,-0.0255333333333449,22.98000000001048,10.627044266650046,0.557553708138192,0.5515351312926625,0.5603218383533131,78345.4,2.610000000000582,0.0014500000000003,0.0,34.31279839999388,0.6799058724594779,0.6621228623750576,0.6879638358672936,78346.02,1.9899999999906868,0.0005527777777751,0.0,33.52522391110244,0.6760590453396704,0.6586066698728723,0.6839731119481282,-0.048679589392794,True,0.649339794696397,0.7002180600599631,0.625,heartbeat:8519,two_side_all_heartbeats,0.6407167242560271,0.625,0.6749987949752573,0.04867958939279404,0.03143344851205421,2026-05-02 02:15:00+00:00,train,score_min_book_rv15,0.625,refmargin_score_switch:score_min60_gap020,2,65.0,-63.0,-65.0,0.65
KXBTC15M-26MAY012230-30,heartbeat:8622,live_heartbeat_two_side,heartbeat:8622:yes,2026-05-02 02:20:08.862000+00:00,2026-05-02 02:20:00+00:00,yes,no,True,False,1,68.0,67.0,67.5,0.675,32.5,35.0,1.0,78339.99,78311.84,591.138,,8622,False,False,synced,bid>=98,latest_quote,1.0,28.15000000000873,1.157801106370931,8.968288806390277,,,21.28046943867435,1.322809164578388,0.907050575626807,62.73636804269315,0.4487030549943883,0.6731770597265093,58.71415212773709,0.4794414801182221,0.6841877048883986,60.341928666118754,0.4665081249849842,0.6795740834139982,78323.16,16.830000000001746,0.2805000000000291,0.0,193.964209000026,0.9990050471271888,0.9995226283678704,0.9993464548205576,78313.16,26.830000000001743,0.1490555555555652,0.0,116.26240300001449,0.9680724268875288,0.9761562549957,0.9729931485481472,78291.56,48.43000000000757,0.1614333333333585,0.0,123.57937780002364,0.9755705213281612,0.9823440303881574,0.9797192759765018,78303.1,36.88999999999942,0.0614833333333323,0.0,64.49513470000815,0.8480331401391532,0.8639981147659972,0.8574263792589358,78335.99,4.0,0.0044444444444444,0.0,30.77728000000873,0.688138641717899,0.6999262609127371,0.6949910827194148,78337.96,2.029999999998836,0.0011277777777771,0.0,28.81667230000835,0.6770012609774317,0.688214638067066,0.6835170040128783,78312.91,27.080000000001743,0.0075222222222227,0.0,32.596671400009015,0.6983224368550824,0.7106127610562128,0.7054702238770367,0.0018229402734907,True,0.6740885298632546,0.7745825270182235,0.6731770597265093,heartbeat:8622,two_side_all_heartbeats,0.6795938524441993,0.6731770597265093,0.7345672221835851,0.0018229402734907252,0.009187704888398596,2026-05-02 02:30:00+00:00,train,score_min_book_rv15,0.6731770597265093,refmargin_score_switch:score_min60_gap020,2,70.0,-68.0,-70.0,0.7
KXBTC15M-26MAY012245-45,heartbeat:8680,live_heartbeat_two_side,heartbeat:8680:yes,2026-05-02 02:33:10.048000+00:00,2026-05-02 02:33:00+00:00,yes,yes,True,True,1,67.0,66.0,66.5,0.665,33.5,33.0,1.0,78284.01,78267.12,709.952,,8680,False,False,synced,bid>=98,latest_quote,1.0,16.889999999999418,0.63389183253865,4.910105021438184,,,45.13464349282065,0.3742136570256953,0.6458773179460175,45.369693869790815,0.3722749386071026,0.6451559220324528,58.73190148645613,0.2875779529102141,0.613165088353582,65.07576833704378,0.259543612493699,0.602392081692975,78260.02,23.989999999990687,0.3998333333331781,0.0,300.7524746665559,0.9999999999830934,0.9999998478535408,0.9999980958022084,78266.17,17.839999999996508,0.0991111111110917,0.0,87.25413155554119,0.9727713364129572,0.9313120708091585,0.9100086527355866,78275.56,8.44999999999709,0.0281666666666569,0.0,36.88698133332586,0.7918999444993673,0.7350166968319983,0.7145855931386297,78324.02,-40.01000000000931,-0.0666833333333488,40.01000000000931,-30.45196586667827,0.2510477763490825,0.3020578479446023,0.3199114914059419,78320.55,-36.54000000000815,-0.040600000000009,36.54000000000815,-11.934051200007008,0.3962598155840816,0.4194911608098096,0.4272471800291986,78335.29,-51.27999999999884,-0.0284888888888882,51.27999999999884,-3.335743644444566,0.4706947287201507,0.4773538056277637,0.4795594171442667,78386.28,-102.27000000000407,-0.0284083333333344,102.27000000000407,-3.278553066668053,0.4711962794583035,0.4777416629153161,0.4799095673711508,0.0198440779675472,True,0.6550779610162264,0.70068528884394,0.6451559220324528,heartbeat:8680,two_side_all_heartbeats,0.639082544176791,0.6451559220324528,0.6844267655096093,0.01984407796754728,0.05183491164641807,2026-05-02 02:45:00+00:00,train,score_min_book_rv15,0.6451559220324528,refmargin_score_switch:score_min60_gap020,2,69.0,33.0,31.0,0.69
