market,first_seen_dt,last_seen_dt,close_time,opportunity_rows,latent_hole_active,max_selected_p_side,max_selected_edge_cents,min_seconds_to_close,max_seconds_to_close,first_eligible_dt,selected_side,selected_ask_cents,selected_edge_cents,selected_p_side,first_eligible_stc,first_eligible_latent_hole_active,registered_entry_dt,status,fee_net_cents,fee_net_1c_entry_cents,outcome,win,classification
KXBTC15M-26MAY050630-30,2026-05-05 10:22:19.640000+00:00,2026-05-05 10:29:50.227000+00:00,2026-05-05 10:30:00+00:00,31,False,0.9959967876994416,13.761374019234722,9.773,460.36,2026-05-05 10:22:19.640000+00:00,yes,64.0,1.2392554866039802,0.6523925548660399,460.36,False,2026-05-05 10:22:19.640000+00:00,settled,68.0,66.0,yes,True,registered
KXBTC15M-26MAY050645-45,2026-05-05 10:30:20.265000+00:00,2026-05-05 10:34:20.526000+00:00,2026-05-05 10:45:00+00:00,17,False,0.6421598985960127,20.056333521543635,639.474,879.735,,,,,,,,,,,,,,no_entry_filters
