dataset,candidate,group_type,group,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask
current,hazard50_sec600_else_logit_thresh55_edge15,hour,18,11,8,3,0.7272727272727273,14.0,1.2727272727272727,72.0
current,hazard50_sec600_else_logit_thresh55_edge15,hour,19,9,8,1,0.8888888888888888,149.0,16.555555555555557,71.0
current,hazard50_sec600_else_logit_thresh55_edge15,hour,2,12,9,3,0.75,29.0,2.4166666666666665,71.0
current,hazard50_sec600_else_logit_thresh55_edge15,hour,20,11,8,3,0.7272727272727273,25.0,2.272727272727273,69.0
current,hazard50_sec600_else_logit_thresh55_edge15,hour,21,10,8,2,0.8,33.0,3.3,73.5
current,hazard50_sec600_else_logit_thresh55_edge15,hour,22,11,10,1,0.9090909090909091,206.0,18.727272727272727,72.0
current,hazard50_sec600_else_logit_thresh55_edge15,hour,23,10,8,2,0.8,63.0,6.3,70.0
current,hazard50_sec600_else_logit_thresh55_edge15,hour,3,12,6,6,0.5,-277.0,-23.083333333333332,70.5
current,hazard50_sec600_else_logit_thresh55_edge15,hour,4,13,11,2,0.8461538461538461,181.0,13.923076923076923,69.0
current,hazard50_sec600_else_logit_thresh55_edge15,hour,5,14,10,4,0.7142857142857143,18.0,1.2857142857142858,67.5
current,hazard50_sec600_else_logit_thresh55_edge15,hour,6,12,12,0,1.0,322.0,26.833333333333332,71.0
current,hazard50_sec600_else_logit_thresh55_edge15,hour,7,9,7,2,0.7777777777777778,48.0,5.333333333333333,68.0
current,hazard50_sec600_else_logit_thresh55_edge15,hour,8,8,3,5,0.375,-279.0,-34.875,70.5
current,hazard50_sec600_else_logit_thresh55_edge15,hour,9,9,4,5,0.4444444444444444,-256.0,-28.444444444444443,72.0
current,hazard50_sec600_else_logit_thresh55_edge15,ask,ask<=60,14,9,5,0.6428571428571429,65.0,4.642857142857143,58.5
current,hazard50_sec600_else_logit_thresh55_edge15,ask,ask<=70,111,77,34,0.6936936936936937,60.0,0.5405405405405406,68.0
current,hazard50_sec600_else_logit_thresh55_edge15,ask,ask<=80,117,93,24,0.7948717948717948,270.0,2.3076923076923075,75.0
current,hazard50_sec600_else_logit_thresh55_edge15,ask,ask<=95,4,4,0,1.0,54.0,13.5,84.5
current,hazard50_sec600_else_logit_thresh55_edge15,time,sec<=900,246,183,63,0.7439024390243902,449.0,1.8252032520325203,70.0
current,hazard50_sec600_else_score_min60,selector,fallback_score_min60,54,39,15,0.7222222222222222,163.0,3.0185185185185186,65.0
current,hazard50_sec600_else_score_min60,selector,hazard_primary_0.5,186,144,42,0.7741935483870968,634.0,3.4086021505376345,72.0
current,hazard50_sec600_else_score_min60,split,holdout,53,38,15,0.7169811320754716,-123.0,-2.3207547169811322,72.0
current,hazard50_sec600_else_score_min60,split,train,140,109,31,0.7785714285714286,795.0,5.678571428571429,70.0
current,hazard50_sec600_else_score_min60,split,validation,47,36,11,0.7659574468085106,125.0,2.6595744680851063,73.0
current,hazard50_sec600_else_score_min60,side,no,121,90,31,0.743801652892562,178.0,1.4710743801652892,71.0
current,hazard50_sec600_else_score_min60,side,yes,119,93,26,0.7815126050420168,619.0,5.201680672268908,70.0
current,hazard50_sec600_else_score_min60,hour,0,8,5,3,0.625,-80.0,-10.0,70.5
current,hazard50_sec600_else_score_min60,hour,1,6,5,1,0.8333333333333334,23.0,3.8333333333333335,77.5
current,hazard50_sec600_else_score_min60,hour,10,10,10,0,1.0,285.0,28.5,68.0
current,hazard50_sec600_else_score_min60,hour,11,11,8,3,0.7272727272727273,-11.0,-1.0,72.0
current,hazard50_sec600_else_score_min60,hour,12,11,10,1,0.9090909090909091,160.0,14.545454545454545,73.0
current,hazard50_sec600_else_score_min60,hour,13,11,7,4,0.6363636363636364,-111.0,-10.090909090909092,72.0
current,hazard50_sec600_else_score_min60,hour,14,10,8,2,0.8,72.0,7.2,69.5
current,hazard50_sec600_else_score_min60,hour,15,7,5,2,0.7142857142857143,-2.0,-0.2857142857142857,68.0
current,hazard50_sec600_else_score_min60,hour,16,8,5,3,0.625,-97.0,-12.125,72.5
current,hazard50_sec600_else_score_min60,hour,17,10,8,2,0.8,103.0,10.3,69.0
current,hazard50_sec600_else_score_min60,hour,18,10,8,2,0.8,73.0,7.3,73.0
current,hazard50_sec600_else_score_min60,hour,19,9,8,1,0.8888888888888888,149.0,16.555555555555557,71.0
current,hazard50_sec600_else_score_min60,hour,2,12,8,4,0.6666666666666666,-64.0,-5.333333333333333,71.0
current,hazard50_sec600_else_score_min60,hour,20,10,8,2,0.8,91.0,9.1,69.0
current,hazard50_sec600_else_score_min60,hour,21,10,8,2,0.8,25.0,2.5,75.0
current,hazard50_sec600_else_score_min60,hour,22,12,10,2,0.8333333333333334,124.0,10.333333333333334,72.5
current,hazard50_sec600_else_score_min60,hour,23,10,8,2,0.8,65.0,6.5,70.0
current,hazard50_sec600_else_score_min60,hour,3,11,6,5,0.5454545454545454,-206.0,-18.727272727272727,72.0
current,hazard50_sec600_else_score_min60,hour,4,12,11,1,0.9166666666666666,247.0,20.583333333333332,70.5
current,hazard50_sec600_else_score_min60,hour,5,13,10,3,0.7692307692307693,77.0,5.923076923076923,68.0
current,hazard50_sec600_else_score_min60,hour,6,13,13,0,1.0,359.0,27.615384615384617,71.0
current,hazard50_sec600_else_score_min60,hour,7,9,7,2,0.7777777777777778,48.0,5.333333333333333,68.0
current,hazard50_sec600_else_score_min60,hour,8,8,3,5,0.375,-279.0,-34.875,70.5
current,hazard50_sec600_else_score_min60,hour,9,9,4,5,0.4444444444444444,-254.0,-28.22222222222222,72.0
current,hazard50_sec600_else_score_min60,ask,ask<=60,5,3,2,0.6,9.0,1.8,55.0
current,hazard50_sec600_else_score_min60,ask,ask<=70,109,78,31,0.7155963302752294,360.0,3.302752293577982,67.0
current,hazard50_sec600_else_score_min60,ask,ask<=80,120,96,24,0.8,343.0,2.8583333333333334,75.0
current,hazard50_sec600_else_score_min60,ask,ask<=95,6,6,0,1.0,85.0,14.166666666666666,84.0
current,hazard50_sec600_else_score_min60,time,sec<=900,240,183,57,0.7625,797.0,3.3208333333333333,71.0
current,hazard55_sec60_else_logit_thresh55_edge15,selector,fallback_logit_thresh55_edge15,50,43,7,0.86,780.0,15.6,67.0
current,hazard55_sec60_else_logit_thresh55_edge15,selector,hazard_primary_0.55,242,188,54,0.7768595041322314,266.0,1.0991735537190082,75.0
current,hazard55_sec60_else_logit_thresh55_edge15,split,holdout,59,50,9,0.847457627118644,528.0,8.94915254237288,75.0
current,hazard55_sec60_else_logit_thresh55_edge15,split,train,175,135,40,0.7714285714285715,306.0,1.7485714285714287,74.0
current,hazard55_sec60_else_logit_thresh55_edge15,split,validation,58,46,12,0.7931034482758621,212.0,3.6551724137931036,74.0
current,hazard55_sec60_else_logit_thresh55_edge15,side,no,145,115,30,0.7931034482758621,551.0,3.8,75.0
current,hazard55_sec60_else_logit_thresh55_edge15,side,yes,147,116,31,0.7891156462585034,495.0,3.36734693877551,74.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,0,9,7,2,0.7777777777777778,10.0,1.1111111111111112,75.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,1,8,7,1,0.875,58.0,7.25,77.5
current,hazard55_sec60_else_logit_thresh55_edge15,hour,10,12,11,1,0.9166666666666666,193.0,16.083333333333332,74.5
current,hazard55_sec60_else_logit_thresh55_edge15,hour,11,12,9,3,0.75,-39.0,-3.25,77.5
current,hazard55_sec60_else_logit_thresh55_edge15,hour,12,12,11,1,0.9166666666666666,184.0,15.333333333333334,74.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,13,12,8,4,0.6666666666666666,-145.0,-12.083333333333334,76.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,14,11,8,3,0.7272727272727273,-54.0,-4.909090909090909,76.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,15,11,7,4,0.6363636363636364,-147.0,-13.363636363636363,76.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,16,8,6,2,0.75,-20.0,-2.5,75.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,17,12,8,4,0.6666666666666666,-102.0,-8.5,73.5
current,hazard55_sec60_else_logit_thresh55_edge15,hour,18,12,10,2,0.8333333333333334,89.0,7.416666666666667,74.5
current,hazard55_sec60_else_logit_thresh55_edge15,hour,19,12,11,1,0.9166666666666666,240.0,20.0,67.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,2,14,9,5,0.6428571428571429,-169.0,-12.071428571428571,74.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,20,12,9,3,0.75,73.0,6.083333333333333,67.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,21,12,10,2,0.8333333333333334,66.0,5.5,75.5
current,hazard55_sec60_else_logit_thresh55_edge15,hour,22,12,12,0,1.0,291.0,24.25,73.5
current,hazard55_sec60_else_logit_thresh55_edge15,hour,23,12,10,2,0.8333333333333334,97.0,8.083333333333334,74.5
current,hazard55_sec60_else_logit_thresh55_edge15,hour,3,16,13,3,0.8125,98.0,6.125,72.5
current,hazard55_sec60_else_logit_thresh55_edge15,hour,4,16,14,2,0.875,217.0,13.5625,74.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,5,16,13,3,0.8125,103.0,6.4375,71.5
current,hazard55_sec60_else_logit_thresh55_edge15,hour,6,15,13,2,0.8666666666666667,166.0,11.066666666666666,77.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,7,12,10,2,0.8333333333333334,97.0,8.083333333333334,75.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,8,12,6,6,0.5,-256.0,-21.333333333333332,70.0
current,hazard55_sec60_else_logit_thresh55_edge15,hour,9,12,9,3,0.75,-4.0,-0.3333333333333333,74.0
current,hazard55_sec60_else_logit_thresh55_edge15,ask,ask<=60,6,4,2,0.6666666666666666,38.0,6.333333333333333,59.0
current,hazard55_sec60_else_logit_thresh55_edge15,ask,ask<=70,68,55,13,0.8088235294117647,829.0,12.191176470588236,67.0
current,hazard55_sec60_else_logit_thresh55_edge15,ask,ask<=80,213,167,46,0.784037558685446,120.0,0.5633802816901409,75.0
current,hazard55_sec60_else_logit_thresh55_edge15,ask,ask<=95,5,5,0,1.0,59.0,11.8,86.0
current,hazard55_sec60_else_logit_thresh55_edge15,time,sec<=300,24,20,4,0.8333333333333334,191.0,7.958333333333333,74.0
current,hazard55_sec60_else_logit_thresh55_edge15,time,sec<=600,86,66,20,0.7674418604651163,56.0,0.6511627906976745,75.0
current,hazard55_sec60_else_logit_thresh55_edge15,time,sec<=900,182,145,37,0.7967032967032966,799.0,4.3901098901098905,74.0
current,hazard55_sec60_else_score_min60,selector,fallback_score_min60,50,42,8,0.84,623.0,12.46,69.0
current,hazard55_sec60_else_score_min60,selector,hazard_primary_0.55,242,188,54,0.7768595041322314,266.0,1.0991735537190082,75.0
current,hazard55_sec60_else_score_min60,split,holdout,59,50,9,0.847457627118644,514.0,8.711864406779661,75.0
current,hazard55_sec60_else_score_min60,split,train,175,134,41,0.7657142857142857,161.0,0.92,74.0
current,hazard55_sec60_else_score_min60,split,validation,58,46,12,0.7931034482758621,214.0,3.689655172413793,74.0
current,hazard55_sec60_else_score_min60,side,no,144,114,30,0.7916666666666666,505.0,3.5069444444444446,75.0
current,hazard55_sec60_else_score_min60,side,yes,148,116,32,0.7837837837837838,384.0,2.5945945945945947,74.0
current,hazard55_sec60_else_score_min60,hour,0,9,7,2,0.7777777777777778,10.0,1.1111111111111112,75.0
current,hazard55_sec60_else_score_min60,hour,1,8,7,1,0.875,58.0,7.25,77.5
current,hazard55_sec60_else_score_min60,hour,10,12,11,1,0.9166666666666666,178.0,14.833333333333334,75.0
current,hazard55_sec60_else_score_min60,hour,11,12,9,3,0.75,-39.0,-3.25,77.5
current,hazard55_sec60_else_score_min60,hour,12,12,11,1,0.9166666666666666,188.0,15.666666666666666,74.0
current,hazard55_sec60_else_score_min60,hour,13,12,8,4,0.6666666666666666,-145.0,-12.083333333333334,76.0
current,hazard55_sec60_else_score_min60,hour,14,11,8,3,0.7272727272727273,-54.0,-4.909090909090909,76.0
current,hazard55_sec60_else_score_min60,hour,15,11,7,4,0.6363636363636364,-147.0,-13.363636363636363,76.0
current,hazard55_sec60_else_score_min60,hour,16,8,6,2,0.75,-20.0,-2.5,75.0
current,hazard55_sec60_else_score_min60,hour,17,12,8,4,0.6666666666666666,-102.0,-8.5,73.5
current,hazard55_sec60_else_score_min60,hour,18,12,10,2,0.8333333333333334,86.0,7.166666666666667,74.5
current,hazard55_sec60_else_score_min60,hour,19,12,11,1,0.9166666666666666,241.0,20.083333333333332,68.0
current,hazard55_sec60_else_score_min60,hour,2,14,9,5,0.6428571428571429,-180.0,-12.857142857142858,74.0
current,hazard55_sec60_else_score_min60,hour,20,12,10,2,0.8333333333333334,147.0,12.25,69.0
current,hazard55_sec60_else_score_min60,hour,21,12,10,2,0.8333333333333334,66.0,5.5,75.5
current,hazard55_sec60_else_score_min60,hour,22,12,11,1,0.9166666666666666,197.0,16.416666666666668,73.5
current,hazard55_sec60_else_score_min60,hour,23,12,10,2,0.8333333333333334,99.0,8.25,74.5
current,hazard55_sec60_else_score_min60,hour,3,16,13,3,0.8125,98.0,6.125,72.5
current,hazard55_sec60_else_score_min60,hour,4,16,13,3,0.8125,104.0,6.5,74.0
current,hazard55_sec60_else_score_min60,hour,5,16,13,3,0.8125,103.0,6.4375,71.5
current,hazard55_sec60_else_score_min60,hour,6,15,13,2,0.8666666666666667,165.0,11.0,77.0
current,hazard55_sec60_else_score_min60,hour,7,12,10,2,0.8333333333333334,100.0,8.333333333333334,75.0
current,hazard55_sec60_else_score_min60,hour,8,12,6,6,0.5,-260.0,-21.666666666666668,70.0
current,hazard55_sec60_else_score_min60,hour,9,12,9,3,0.75,-4.0,-0.3333333333333333,74.0
current,hazard55_sec60_else_score_min60,ask,ask<=60,3,3,0,1.0,116.0,38.666666666666664,59.0
current,hazard55_sec60_else_score_min60,ask,ask<=70,65,51,14,0.7846153846153846,662.0,10.184615384615384,67.0
current,hazard55_sec60_else_score_min60,ask,ask<=80,218,170,48,0.7798165137614679,38.0,0.1743119266055046,75.0
current,hazard55_sec60_else_score_min60,ask,ask<=95,6,6,0,1.0,73.0,12.166666666666666,85.5
current,hazard55_sec60_else_score_min60,time,sec<=300,24,20,4,0.8333333333333334,187.0,7.791666666666667,74.0
current,hazard55_sec60_else_score_min60,time,sec<=600,89,68,21,0.7640449438202247,34.0,0.38202247191011235,75.0
current,hazard55_sec60_else_score_min60,time,sec<=900,179,142,37,0.7932960893854749,668.0,3.7318435754189943,74.0
current,hazard55_sec600_else_logit_thresh55_edge15,selector,fallback_logit_thresh55_edge15,103,70,33,0.6796116504854369,-57.0,-0.5533980582524272,67.0
current,hazard55_sec600_else_logit_thresh55_edge15,selector,hazard_primary_0.55,143,112,31,0.7832167832167832,251.0,1.7552447552447552,75.0
current,hazard55_sec600_else_logit_thresh55_edge15,split,holdout,53,39,14,0.7358490566037735,-6.0,-0.11320754716981132,72.0
current,hazard55_sec600_else_logit_thresh55_edge15,split,train,146,109,37,0.7465753424657534,330.0,2.26027397260274,71.0
current,hazard55_sec600_else_logit_thresh55_edge15,split,validation,47,34,13,0.723404255319149,-130.0,-2.765957446808511,73.0
current,hazard55_sec600_else_logit_thresh55_edge15,side,no,122,88,34,0.7213114754098361,-159.0,-1.3032786885245902,73.0
current,hazard55_sec600_else_logit_thresh55_edge15,side,yes,124,94,30,0.7580645161290323,353.0,2.846774193548387,71.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,0,8,5,3,0.625,-93.0,-11.625,72.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,1,7,5,2,0.7142857142857143,-41.0,-5.857142857142857,77.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,10,10,9,1,0.9,205.0,20.5,68.5
current,hazard55_sec600_else_logit_thresh55_edge15,hour,11,11,7,4,0.6363636363636364,-134.0,-12.181818181818182,75.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,12,11,10,1,0.9090909090909091,152.0,13.818181818181818,74.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,13,11,6,5,0.5454545454545454,-223.0,-20.272727272727273,73.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,14,10,8,2,0.8,59.0,5.9,72.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,15,8,5,3,0.625,-85.0,-10.625,68.5
current,hazard55_sec600_else_logit_thresh55_edge15,hour,16,8,5,3,0.625,-102.0,-12.75,75.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,17,11,9,2,0.8181818181818182,142.0,12.909090909090908,68.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,18,11,9,2,0.8181818181818182,88.0,8.0,74.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,19,9,8,1,0.8888888888888888,149.0,16.555555555555557,71.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,2,12,9,3,0.75,8.0,0.6666666666666666,72.5
current,hazard55_sec600_else_logit_thresh55_edge15,hour,20,11,8,3,0.7272727272727273,36.0,3.272727272727273,67.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,21,10,8,2,0.8,26.0,2.6,75.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,22,11,10,1,0.9090909090909091,208.0,18.90909090909091,71.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,23,10,8,2,0.8,66.0,6.6,71.5
current,hazard55_sec600_else_logit_thresh55_edge15,hour,3,12,6,6,0.5,-260.0,-21.666666666666668,69.5
current,hazard55_sec600_else_logit_thresh55_edge15,hour,4,13,11,2,0.8461538461538461,182.0,14.0,68.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,5,14,10,4,0.7142857142857143,-5.0,-0.35714285714285715,70.5
current,hazard55_sec600_else_logit_thresh55_edge15,hour,6,12,12,0,1.0,324.0,27.0,74.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,7,9,7,2,0.7777777777777778,45.0,5.0,68.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,8,8,3,5,0.375,-279.0,-34.875,70.0
current,hazard55_sec600_else_logit_thresh55_edge15,hour,9,9,4,5,0.4444444444444444,-274.0,-30.444444444444443,74.0
current,hazard55_sec600_else_logit_thresh55_edge15,ask,ask<=60,14,9,5,0.6428571428571429,61.0,4.357142857142857,58.0
current,hazard55_sec600_else_logit_thresh55_edge15,ask,ask<=70,93,60,33,0.6451612903225806,-364.0,-3.913978494623656,67.0
current,hazard55_sec600_else_logit_thresh55_edge15,ask,ask<=80,135,109,26,0.8074074074074075,443.0,3.2814814814814817,75.0
current,hazard55_sec600_else_logit_thresh55_edge15,ask,ask<=95,4,4,0,1.0,54.0,13.5,84.5
current,hazard55_sec600_else_logit_thresh55_edge15,time,sec<=900,246,182,64,0.7398373983739838,194.0,0.7886178861788617,72.0
current,hazard55_sec600_else_score_min60,selector,fallback_score_min60,96,69,27,0.71875,190.0,1.9791666666666667,68.0
current,hazard55_sec600_else_score_min60,selector,hazard_primary_0.55,143,112,31,0.7832167832167832,251.0,1.7552447552447552,75.0
current,hazard55_sec600_else_score_min60,split,holdout,53,39,14,0.7358490566037735,-29.0,-0.5471698113207547,73.0
current,hazard55_sec600_else_score_min60,split,train,139,107,32,0.7697841726618705,502.0,3.6115107913669067,72.0
current,hazard55_sec600_else_score_min60,split,validation,47,35,12,0.7446808510638298,-32.0,-0.6808510638297872,74.0
current,hazard55_sec600_else_score_min60,side,no,117,87,30,0.7435897435897436,41.0,0.3504273504273504,73.0
current,hazard55_sec600_else_score_min60,side,yes,122,94,28,0.7704918032786885,400.0,3.278688524590164,72.0
current,hazard55_sec600_else_score_min60,hour,0,8,5,3,0.625,-93.0,-11.625,72.0
current,hazard55_sec600_else_score_min60,hour,1,6,5,1,0.8333333333333334,17.0,2.8333333333333335,77.5
current,hazard55_sec600_else_score_min60,hour,10,10,10,0,1.0,283.0,28.3,69.0
current,hazard55_sec600_else_score_min60,hour,11,11,7,4,0.6363636363636364,-134.0,-12.181818181818182,75.0
current,hazard55_sec600_else_score_min60,hour,12,11,10,1,0.9090909090909091,152.0,13.818181818181818,74.0
current,hazard55_sec600_else_score_min60,hour,13,11,7,4,0.6363636363636364,-135.0,-12.272727272727273,73.0
current,hazard55_sec600_else_score_min60,hour,14,10,8,2,0.8,60.0,6.0,72.0
current,hazard55_sec600_else_score_min60,hour,15,7,5,2,0.7142857142857143,-17.0,-2.4285714285714284,69.0
current,hazard55_sec600_else_score_min60,hour,16,8,5,3,0.625,-102.0,-12.75,75.0
current,hazard55_sec600_else_score_min60,hour,17,10,7,3,0.7,-7.0,-0.7,69.0
current,hazard55_sec600_else_score_min60,hour,18,10,9,1,0.9,147.0,14.7,74.5
current,hazard55_sec600_else_score_min60,hour,19,9,8,1,0.8888888888888888,149.0,16.555555555555557,71.0
current,hazard55_sec600_else_score_min60,hour,2,12,8,4,0.6666666666666666,-85.0,-7.083333333333333,72.5
current,hazard55_sec600_else_score_min60,hour,20,9,8,1,0.8888888888888888,159.0,17.666666666666668,67.0
current,hazard55_sec600_else_score_min60,hour,21,10,8,2,0.8,18.0,1.8,75.5
current,hazard55_sec600_else_score_min60,hour,22,12,10,2,0.8333333333333334,126.0,10.5,72.0
current,hazard55_sec600_else_score_min60,hour,23,10,8,2,0.8,68.0,6.8,71.5
current,hazard55_sec600_else_score_min60,hour,3,11,6,5,0.5454545454545454,-188.0,-17.09090909090909,69.0
current,hazard55_sec600_else_score_min60,hour,4,12,10,2,0.8333333333333334,129.0,10.75,72.5
current,hazard55_sec600_else_score_min60,hour,5,13,10,3,0.7692307692307693,54.0,4.153846153846154,71.0
current,hazard55_sec600_else_score_min60,hour,6,13,13,0,1.0,354.0,27.23076923076923,74.0
current,hazard55_sec600_else_score_min60,hour,7,9,7,2,0.7777777777777778,45.0,5.0,68.0
current,hazard55_sec600_else_score_min60,hour,8,8,3,5,0.375,-279.0,-34.875,70.0
current,hazard55_sec600_else_score_min60,hour,9,9,4,5,0.4444444444444444,-280.0,-31.11111111111111,74.0
current,hazard55_sec600_else_score_min60,ask,ask<=70,93,62,31,0.6666666666666666,-102.0,-1.096774193548387,66.0
current,hazard55_sec600_else_score_min60,ask,ask<=80,140,113,27,0.8071428571428572,458.0,3.2714285714285714,75.0
current,hazard55_sec600_else_score_min60,ask,ask<=95,6,6,0,1.0,85.0,14.166666666666666,84.0
current,hazard55_sec600_else_score_min60,time,sec<=900,239,181,58,0.7573221757322176,441.0,1.8451882845188285,73.0
current,hazard60_sec60_else_logit_thresh55_edge15,selector,fallback_logit_thresh55_edge15,101,80,21,0.7920792079207921,897.0,8.881188118811881,68.0
current,hazard60_sec60_else_logit_thresh55_edge15,selector,hazard_primary_0.6,191,145,46,0.7591623036649214,-341.0,-1.7853403141361257,77.0
current,hazard60_sec60_else_logit_thresh55_edge15,split,holdout,59,46,13,0.7796610169491526,160.0,2.711864406779661,75.0
current,hazard60_sec60_else_logit_thresh55_edge15,split,train,175,133,42,0.76,214.0,1.2228571428571429,74.0
current,hazard60_sec60_else_logit_thresh55_edge15,split,validation,58,46,12,0.7931034482758621,182.0,3.1379310344827585,75.0
current,hazard60_sec60_else_logit_thresh55_edge15,side,no,147,113,34,0.7687074829931972,308.0,2.0952380952380953,75.0
current,hazard60_sec60_else_logit_thresh55_edge15,side,yes,145,112,33,0.7724137931034483,248.0,1.710344827586207,74.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,0,9,7,2,0.7777777777777778,-5.0,-0.5555555555555556,77.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,1,8,5,3,0.625,-130.0,-16.25,78.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,10,12,11,1,0.9166666666666666,200.0,16.666666666666668,73.5
current,hazard60_sec60_else_logit_thresh55_edge15,hour,11,12,8,4,0.6666666666666666,-136.0,-11.333333333333334,76.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,12,12,11,1,0.9166666666666666,192.0,16.0,74.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,13,12,8,4,0.6666666666666666,-143.0,-11.916666666666666,77.5
current,hazard60_sec60_else_logit_thresh55_edge15,hour,14,11,9,2,0.8181818181818182,48.0,4.363636363636363,77.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,15,11,8,3,0.7272727272727273,-31.0,-2.8181818181818183,74.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,16,8,7,1,0.875,64.0,8.0,80.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,17,12,8,4,0.6666666666666666,-90.0,-7.5,73.5
current,hazard60_sec60_else_logit_thresh55_edge15,hour,18,12,8,4,0.6666666666666666,-82.0,-6.833333333333333,74.5
current,hazard60_sec60_else_logit_thresh55_edge15,hour,19,12,10,2,0.8333333333333334,116.0,9.666666666666666,72.5
current,hazard60_sec60_else_logit_thresh55_edge15,hour,2,14,9,5,0.6428571428571429,-149.0,-10.642857142857142,72.5
current,hazard60_sec60_else_logit_thresh55_edge15,hour,20,12,9,3,0.75,72.0,6.0,67.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,21,12,10,2,0.8333333333333334,75.0,6.25,74.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,22,12,11,1,0.9166666666666666,197.0,16.416666666666668,74.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,23,12,9,3,0.75,10.0,0.8333333333333334,74.5
current,hazard60_sec60_else_logit_thresh55_edge15,hour,3,16,12,4,0.75,-8.0,-0.5,72.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,4,16,14,2,0.875,246.0,15.375,73.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,5,16,13,3,0.8125,70.0,4.375,76.5
current,hazard60_sec60_else_logit_thresh55_edge15,hour,6,15,14,1,0.9333333333333333,290.0,19.333333333333332,76.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,7,12,10,2,0.8333333333333334,114.0,9.5,71.5
current,hazard60_sec60_else_logit_thresh55_edge15,hour,8,12,6,6,0.5,-269.0,-22.416666666666668,72.0
current,hazard60_sec60_else_logit_thresh55_edge15,hour,9,12,8,4,0.6666666666666666,-95.0,-7.916666666666667,72.5
current,hazard60_sec60_else_logit_thresh55_edge15,ask,ask<=60,10,5,5,0.5,-89.0,-8.9,57.5
current,hazard60_sec60_else_logit_thresh55_edge15,ask,ask<=70,82,66,16,0.8048780487804879,988.0,12.048780487804878,67.0
current,hazard60_sec60_else_logit_thresh55_edge15,ask,ask<=80,195,149,46,0.764102564102564,-402.0,-2.0615384615384613,77.0
current,hazard60_sec60_else_logit_thresh55_edge15,ask,ask<=95,5,5,0,1.0,59.0,11.8,86.0
current,hazard60_sec60_else_logit_thresh55_edge15,time,sec<=300,26,21,5,0.8076923076923077,128.0,4.923076923076923,75.5
current,hazard60_sec60_else_logit_thresh55_edge15,time,sec<=600,86,65,21,0.7558139534883721,-88.0,-1.0232558139534884,76.0
current,hazard60_sec60_else_logit_thresh55_edge15,time,sec<=900,180,139,41,0.7722222222222223,516.0,2.8666666666666667,73.0
current,hazard60_sec60_else_score_min60,selector,fallback_score_min60,101,82,19,0.8118811881188119,975.0,9.653465346534654,69.0
current,hazard60_sec60_else_score_min60,selector,hazard_primary_0.6,191,145,46,0.7591623036649214,-341.0,-1.7853403141361257,77.0
current,hazard60_sec60_else_score_min60,split,holdout,59,47,12,0.7966101694915254,217.0,3.6779661016949152,75.0
current,hazard60_sec60_else_score_min60,split,train,175,134,41,0.7657142857142857,235.0,1.3428571428571427,74.0
current,hazard60_sec60_else_score_min60,split,validation,58,46,12,0.7931034482758621,182.0,3.1379310344827585,75.5
