rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents<=0,7,0.0958904109589041,-35.00000000000001,7.18,6,1,-24.140000000000004,-4.960000000000001,-5.9,3,2,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=12,9,0.1232876712328767,-35.14,7.040000000000006,8,1,-21.44,-10.600000000000001,-3.0999999999999996,5,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND position_seconds<=90,31,0.4246575342465753,-35.28,6.900000000000006,22,9,-19.82,-10.600000000000001,-4.86,19,0,12,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_btc_age_ms<=300,9,0.1232876712328767,-35.540000000000006,6.640000000000001,5,4,-19.520000000000003,-8.799999999999999,-7.220000000000001,5,4,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND fair_minus_exit_bid_cents>=15,5,0.0684931506849315,-35.66,6.52000000000001,3,2,-17.840000000000003,-10.600000000000001,-7.220000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND entry_to_exit_loss_cents>=10,8,0.1095890410958904,-35.660000000000004,6.520000000000003,6,2,-20.64,-10.600000000000001,-4.420000000000001,6,0,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,6,0.0821917808219178,-35.760000000000005,6.420000000000002,4,2,-17.940000000000005,-10.600000000000001,-7.220000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=10,8,0.1095890410958904,-35.78,6.400000000000006,7,1,-22.080000000000002,-10.600000000000001,-3.0999999999999996,4,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=180,11,0.1506849315068493,-35.879999999999995,6.300000000000011,9,2,-22.18,-10.600000000000001,-3.0999999999999996,7,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=300,13,0.1780821917808219,-35.92,6.260000000000005,9,4,-24.14,-4.56,-7.220000000000001,7,6,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=500,13,0.1780821917808219,-35.92,6.260000000000005,9,4,-24.14,-4.56,-7.220000000000001,7,6,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND position_seconds<=45,26,0.3561643835616438,-36.0,6.180000000000007,19,7,-22.860000000000003,-10.600000000000001,-2.54,16,0,10,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,4,0.0547945205479452,-36.02,6.160000000000004,3,1,-23.840000000000003,-4.960000000000001,-7.220000000000001,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND position_seconds>=180,5,0.0684931506849315,-36.1,6.080000000000005,3,2,-23.92,-4.960000000000001,-7.220000000000001,3,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,5,0.0684931506849315,-36.18000000000001,6.0,4,1,-18.360000000000003,-10.600000000000001,-7.220000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND position_seconds<=45,18,0.2465753424657534,-36.24,5.940000000000005,14,4,-23.860000000000003,-10.600000000000001,-1.78,12,0,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=10,15,0.2054794520547945,-36.260000000000005,5.920000000000002,11,4,-20.240000000000002,-10.600000000000001,-5.42,9,0,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=45,31,0.4246575342465753,-36.38000000000001,5.799999999999997,21,10,-23.720000000000002,-8.0,-4.66,17,2,12,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,7,0.0958904109589041,-36.52,5.660000000000004,6,1,-22.82,-10.600000000000001,-3.0999999999999996,3,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,7,0.0958904109589041,-36.52,5.660000000000004,6,1,-22.82,-10.600000000000001,-3.0999999999999996,3,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=4,6,0.0821917808219178,-36.6,5.580000000000005,6,0,-20.100000000000005,-10.600000000000001,-5.9,4,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,6,0.0821917808219178,-36.74000000000001,5.439999999999998,6,0,-24.360000000000007,-10.600000000000001,-1.78,0,0,6,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,6,0.0821917808219178,-36.74000000000001,5.439999999999998,6,0,-24.360000000000007,-10.600000000000001,-1.78,0,0,6,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,6,0.0821917808219178,-36.74000000000001,5.439999999999998,6,0,-24.360000000000007,-10.600000000000001,-1.78,0,0,6,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,9,0.1232876712328767,-36.86,5.320000000000007,8,1,-23.160000000000004,-10.600000000000001,-3.0999999999999996,5,0,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents>=15,11,0.1506849315068493,-36.940000000000005,5.240000000000002,9,2,-24.020000000000003,-10.600000000000001,-2.3200000000000003,6,0,5,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=10,18,0.2465753424657534,-37.02,5.160000000000004,12,6,-21.0,-10.600000000000001,-5.42,12,0,6,True,True
suppress_collapse_exit_if_position_seconds<=180 AND fair_minus_exit_bid_cents>=15,9,0.1232876712328767,-37.02,5.160000000000004,5,4,-19.200000000000003,-10.600000000000001,-7.220000000000001,9,0,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,4,0.0547945205479452,-37.32000000000001,4.859999999999999,3,1,-19.500000000000007,-10.600000000000001,-7.220000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=4,9,0.1232876712328767,-37.36000000000001,4.82,7,2,-20.860000000000003,-10.600000000000001,-5.9,7,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_p_hold>=0.7,11,0.1506849315068493,-37.379999999999995,4.800000000000011,9,2,-23.680000000000003,-10.600000000000001,-3.0999999999999996,7,0,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_p_hold>=0.7,11,0.1506849315068493,-37.379999999999995,4.800000000000011,9,2,-23.680000000000003,-10.600000000000001,-3.0999999999999996,7,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_p_hold>=0.7,11,0.1506849315068493,-37.379999999999995,4.800000000000011,9,2,-23.680000000000003,-10.600000000000001,-3.0999999999999996,7,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=4,7,0.0958904109589041,-37.400000000000006,4.780000000000001,6,1,-20.900000000000002,-10.600000000000001,-5.9,5,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,5,0.0684931506849315,-37.5,4.680000000000007,5,0,-23.800000000000004,-10.600000000000001,-3.0999999999999996,1,0,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,5,0.0684931506849315,-37.5,4.680000000000007,5,0,-23.800000000000004,-10.600000000000001,-3.0999999999999996,1,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,5,0.0684931506849315,-37.5,4.680000000000007,5,0,-23.800000000000004,-10.600000000000001,-3.0999999999999996,1,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,8,0.1095890410958904,-37.519999999999996,4.660000000000011,7,1,-23.820000000000004,-10.600000000000001,-3.0999999999999996,4,0,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=100,6,0.0821917808219178,-37.58,4.6000000000000085,6,0,-19.76,-10.600000000000001,-7.220000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,8,0.1095890410958904,-37.6,4.580000000000005,7,1,-23.900000000000002,-10.600000000000001,-3.0999999999999996,4,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=100,8,0.1095890410958904,-37.6,4.580000000000005,5,3,-23.220000000000002,-7.160000000000001,-7.220000000000001,4,4,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND position_seconds<=90,29,0.3972602739726027,-37.660000000000004,4.520000000000003,20,9,-22.200000000000003,-10.600000000000001,-4.86,17,0,12,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,10,0.136986301369863,-37.68,4.500000000000007,8,2,-23.980000000000004,-10.600000000000001,-3.0999999999999996,6,0,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_entry_basis_cents>=65,44,0.6027397260273972,-37.78,4.400000000000006,27,17,-23.640000000000004,-7.160000000000001,-6.98,26,4,14,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,4,0.0547945205479452,-37.9,4.280000000000008,4,0,-22.880000000000003,-10.600000000000001,-4.420000000000001,2,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,9,0.1232876712328767,-38.0,4.180000000000007,6,3,-24.300000000000004,-10.600000000000001,-3.0999999999999996,5,0,4,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=90,34,0.4657534246575342,-38.040000000000006,4.140000000000001,22,12,-23.060000000000002,-8.0,-6.98,18,2,14,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_btc_age_ms>=800,4,0.0547945205479452,-38.06,4.1200000000000045,4,0,-24.360000000000007,-10.600000000000001,-3.0999999999999996,0,0,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=10,13,0.1780821917808219,-38.160000000000004,4.020000000000003,9,4,-22.140000000000004,-10.600000000000001,-5.42,7,0,6,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND position_seconds<=45,26,0.3561643835616438,-38.16000000000001,4.019999999999996,17,9,-24.180000000000003,-8.0,-5.98,14,2,10,True,True
suppress_collapse_exit_if_position_seconds<=90 AND fair_minus_exit_bid_cents>=15,5,0.0684931506849315,-38.3,3.8800000000000097,3,2,-20.480000000000004,-10.600000000000001,-7.220000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.6,7,0.0958904109589041,-38.34,3.8400000000000034,5,2,-20.520000000000003,-10.600000000000001,-7.220000000000001,7,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=15,3,0.0410958904109589,-38.44,3.740000000000009,3,0,-20.620000000000005,-10.600000000000001,-7.220000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=4,4,0.0547945205479452,-38.5,3.680000000000007,4,0,-22.000000000000004,-10.600000000000001,-5.9,2,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND entry_to_exit_loss_cents<=10,5,0.0684931506849315,-38.620000000000005,3.5600000000000023,5,0,-22.820000000000004,-10.600000000000001,-5.200000000000001,2,0,3,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND position_seconds<=90,22,0.3013698630136986,-38.72,3.460000000000008,15,7,-24.020000000000003,-10.600000000000001,-4.1,14,0,8,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.0958904109589041,-38.72,3.460000000000008,6,1,-20.900000000000002,-10.600000000000001,-7.220000000000001,7,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=10,14,0.1917808219178082,-38.78,3.4000000000000057,9,5,-22.76,-10.600000000000001,-5.42,8,0,6,True,True
suppress_collapse_exit_if_position_seconds<=45 AND fair_minus_exit_bid_cents>=15,3,0.0410958904109589,-38.980000000000004,3.200000000000003,2,1,-21.160000000000004,-10.600000000000001,-7.220000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.0547945205479452,-39.260000000000005,2.9200000000000017,4,0,-21.440000000000005,-10.600000000000001,-7.220000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.0821917808219178,-39.28,2.9000000000000057,5,1,-21.46,-10.600000000000001,-7.220000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.0547945205479452,-39.28,2.9000000000000057,3,1,-21.46,-10.600000000000001,-7.220000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND entry_to_exit_loss_cents>=10,4,0.0547945205479452,-39.3,2.8800000000000097,3,1,-21.480000000000004,-10.600000000000001,-7.220000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,5,0.0684931506849315,-39.32000000000001,2.8599999999999994,4,1,-22.82,-10.600000000000001,-5.9,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,5,0.0684931506849315,-39.32000000000001,2.8599999999999994,4,1,-22.82,-10.600000000000001,-5.9,3,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=100,4,0.0547945205479452,-39.46,2.720000000000006,4,0,-21.64,-10.600000000000001,-7.220000000000001,4,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND entry_to_exit_loss_cents<=10,6,0.0821917808219178,-39.540000000000006,2.6400000000000006,5,1,-23.740000000000002,-10.600000000000001,-5.200000000000001,3,0,3,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND entry_to_exit_loss_cents<=10,4,0.0547945205479452,-39.60000000000001,2.5799999999999983,4,0,-23.800000000000004,-10.600000000000001,-5.200000000000001,1,0,3,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents<=10,4,0.0547945205479452,-39.60000000000001,2.5799999999999983,4,0,-23.800000000000004,-10.600000000000001,-5.200000000000001,1,0,3,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND entry_to_exit_loss_cents<=10,4,0.0547945205479452,-39.60000000000001,2.5799999999999983,4,0,-23.800000000000004,-10.600000000000001,-5.200000000000001,1,0,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents<=10,4,0.0547945205479452,-39.60000000000001,2.5799999999999983,4,0,-23.800000000000004,-10.600000000000001,-5.200000000000001,1,0,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents<=10,4,0.0547945205479452,-39.60000000000001,2.5799999999999983,4,0,-23.800000000000004,-10.600000000000001,-5.200000000000001,1,0,3,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND entry_to_exit_loss_cents<=10,4,0.0547945205479452,-39.60000000000001,2.5799999999999983,4,0,-23.800000000000004,-10.600000000000001,-5.200000000000001,1,0,3,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND entry_to_exit_loss_cents<=10,4,0.0547945205479452,-39.60000000000001,2.5799999999999983,4,0,-23.800000000000004,-10.600000000000001,-5.200000000000001,1,0,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=100,6,0.0821917808219178,-39.620000000000005,2.5600000000000023,5,1,-21.800000000000004,-10.600000000000001,-7.220000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.0821917808219178,-39.7,2.480000000000004,5,1,-21.880000000000003,-10.600000000000001,-7.220000000000001,6,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND fair_minus_exit_bid_cents>=5,14,0.1917808219178082,-39.86000000000001,2.3200000000000003,8,6,-22.520000000000003,-10.600000000000001,-6.74,10,0,4,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND entry_to_exit_loss_cents>=15,3,0.0410958904109589,-39.96,2.220000000000006,2,1,-24.240000000000002,-10.600000000000001,-5.120000000000001,2,0,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents>=15,3,0.0410958904109589,-40.06,2.1200000000000045,3,0,-23.560000000000002,-10.600000000000001,-5.9,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents>=18,3,0.0410958904109589,-40.06,2.1200000000000045,3,0,-23.560000000000002,-10.600000000000001,-5.9,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.0684931506849315,-40.18,2.000000000000007,4,1,-22.360000000000003,-10.600000000000001,-7.220000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.0684931506849315,-40.2,1.980000000000004,3,2,-22.380000000000003,-10.600000000000001,-7.220000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.0684931506849315,-40.2,1.980000000000004,3,2,-22.380000000000003,-10.600000000000001,-7.220000000000001,5,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.0410958904109589,-40.22,1.960000000000008,2,1,-22.400000000000002,-10.600000000000001,-7.220000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.0410958904109589,-40.24,1.9400000000000048,3,0,-22.42,-10.600000000000001,-7.220000000000001,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=4,3,0.0410958904109589,-40.300000000000004,1.8800000000000026,3,0,-23.800000000000004,-10.600000000000001,-5.9,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=4,3,0.0410958904109589,-40.300000000000004,1.8800000000000026,3,0,-23.800000000000004,-10.600000000000001,-5.9,1,0,2,True,True
