rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms<=100,5,0.09433962264150944,-25.210002,7.209998000000002,5,0,-10.28,-11.190002,-3.7399999999999998,2,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=50,9,0.16981132075471697,-25.240000000000006,7.179999999999996,8,1,-6.29,-16.71,-2.2399999999999998,5,2,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=8,7,0.1320754716981132,-25.34,7.080000000000002,7,0,-6.29,-16.81,-2.2399999999999998,5,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND position_seconds<=45,26,0.49056603773584906,-25.369999999999997,7.050000000000004,18,8,-6.12,-15.88,-3.3699999999999997,16,3,7,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=75,14,0.2641509433962264,-25.629182,6.790818000000002,11,3,-7.929179999999999,-16.260002,-1.44,7,4,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents>=15,6,0.11320754716981132,-25.970000000000002,6.449999999999999,4,2,-8.889999999999999,-13.34,-3.7399999999999998,2,4,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms<=500,15,0.2830188679245283,-26.019182000000004,6.4008179999999975,10,5,-8.849179999999999,-13.430002000000002,-3.7399999999999998,8,7,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=8,10,0.18867924528301888,-26.020000000000003,6.399999999999999,8,2,-8.03,-15.75,-2.2399999999999998,7,1,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=500,8,0.1509433962264151,-26.109999999999996,6.310000000000006,7,1,-10.219999999999999,-15.18,-0.71,2,2,4,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=8,10,0.18867924528301888,-26.320000000000004,6.099999999999998,8,2,-7.37,-16.71,-2.2399999999999998,6,2,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=90,5,0.09433962264150944,-26.580002,5.839998000000001,4,1,-11.87,-10.970002000000001,-3.7399999999999998,0,5,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=5,10,0.18867924528301888,-26.62,5.800000000000001,7,3,-10.149999999999999,-13.5,-2.9699999999999998,2,7,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-26.860000000000003,5.559999999999999,3,0,-11.87,-11.25,-3.7399999999999998,0,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=50,7,0.1320754716981132,-26.990000000000006,5.429999999999996,6,1,-7.2700000000000005,-16.71,-3.01,4,2,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=4,5,0.09433962264150944,-27.09,5.330000000000002,5,0,-7.2700000000000005,-16.81,-3.01,4,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=8,7,0.1320754716981132,-27.12,5.300000000000001,6,1,-9.13,-15.75,-2.2399999999999998,4,1,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND entry_to_exit_loss_cents>=20,13,0.24528301886792453,-27.270002,5.149998,7,6,-10.65,-12.880002,-3.7399999999999998,5,8,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND exit_btc_age_ms<=100,4,0.07547169811320754,-27.330002,5.089998000000001,3,1,-11.02,-12.570001999999999,-3.7399999999999998,1,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-27.39,5.030000000000001,5,0,-8.34,-16.81,-2.2399999999999998,3,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_sigma_t_dollars>=100,8,0.1509433962264151,-27.430000000000003,4.989999999999998,7,1,-8.03,-15.66,-3.7399999999999998,5,3,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-27.52,4.900000000000002,6,0,-8.03,-15.75,-3.7399999999999998,5,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_sigma_t_dollars>=75,7,0.1320754716981132,-27.549182,4.870818000000003,6,1,-8.519179999999999,-16.010002,-3.02,4,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND entry_to_exit_loss_cents>=10,7,0.1320754716981132,-27.550000000000004,4.869999999999997,5,2,-7.7700000000000005,-16.81,-2.9699999999999998,6,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=0,11,0.20754716981132076,-27.640000000000004,4.779999999999998,7,4,-8.69,-16.71,-2.2399999999999998,7,2,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=12,7,0.1320754716981132,-27.71,4.710000000000001,6,1,-8.66,-16.81,-2.2399999999999998,5,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=4,8,0.1509433962264151,-27.77,4.650000000000002,6,2,-9.01,-15.75,-3.01,6,1,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=45,22,0.41509433962264153,-27.779999999999998,4.640000000000004,15,7,-9.150000000000002,-15.88,-2.7499999999999996,13,3,6,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms<=300,12,0.22641509433962265,-27.789182000000004,4.630817999999998,8,4,-9.69918,-14.350002,-3.7399999999999998,7,5,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=4,6,0.11320754716981132,-27.89,4.530000000000001,5,1,-9.13,-15.75,-3.01,4,1,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=300,10,0.18867924528301888,-27.899182,4.520818000000002,7,3,-8.63918,-15.520002,-3.7399999999999998,6,4,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=500,10,0.18867924528301888,-27.899182,4.520818000000002,7,3,-8.63918,-15.520002,-3.7399999999999998,6,4,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=180,9,0.16981132075471697,-28.019180000000002,4.4008199999999995,7,2,-8.969179999999998,-16.81,-2.2399999999999998,7,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=0,7,0.1320754716981132,-28.03,4.390000000000001,6,1,-8.629999999999999,-15.66,-3.7399999999999998,4,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_sigma_t_dollars>=75,3,0.05660377358490566,-28.06,4.360000000000003,2,1,-11.87,-12.45,-3.7399999999999998,0,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=4,8,0.1509433962264151,-28.070000000000004,4.349999999999998,6,2,-8.35,-16.71,-3.01,5,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8,13,0.24528301886792453,-28.120000000000005,4.299999999999997,8,5,-9.17,-16.71,-2.2399999999999998,9,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=180,13,0.24528301886792453,-28.120000000000005,4.299999999999997,8,5,-9.17,-16.71,-2.2399999999999998,9,2,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.6,7,0.1320754716981132,-28.120000000000005,4.299999999999997,5,2,-8.629999999999999,-15.75,-3.7399999999999998,6,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents<=0,5,0.09433962264150944,-28.320002,4.099998000000003,4,1,-11.49,-13.810002,-3.02,3,1,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=5,10,0.18867924528301888,-28.37,4.050000000000001,6,4,-8.69,-16.71,-2.9699999999999998,7,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=10,6,0.11320754716981132,-28.38,4.040000000000003,5,1,-9.33,-16.81,-2.2399999999999998,4,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-28.380000000000006,4.039999999999996,3,0,-8.889999999999999,-15.75,-3.7399999999999998,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-28.48,3.9400000000000013,6,1,-8.03,-16.71,-3.7399999999999998,5,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100,9,0.16981132075471697,-28.500000000000004,3.919999999999998,7,2,-9.1,-15.66,-3.7399999999999998,6,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=100,9,0.16981132075471697,-28.500000000000004,3.919999999999998,7,2,-9.1,-15.66,-3.7399999999999998,6,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND position_seconds<=180,9,0.16981132075471697,-28.500000000000004,3.919999999999998,7,2,-9.1,-15.66,-3.7399999999999998,6,3,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,5,0.09433962264150944,-28.55,3.870000000000001,3,2,-8.889999999999999,-15.920000000000002,-3.7399999999999998,2,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms>=500,14,0.2641509433962264,-28.569999999999997,3.850000000000005,9,5,-10.579999999999998,-16.290000000000003,-1.6999999999999997,4,5,5,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-28.6,3.8200000000000003,6,1,-9.1,-15.759999999999998,-3.7399999999999998,6,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,3,0.05660377358490566,-28.690002000000003,3.7299979999999984,2,1,-11.87,-13.080002,-3.7399999999999998,0,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,4,0.07547169811320754,-29.06,3.360000000000003,3,1,-11.87,-13.45,-3.7399999999999998,0,4,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=100,6,0.11320754716981132,-29.120002000000003,3.2999979999999987,4,2,-10.54,-14.840002000000002,-3.7399999999999998,4,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=4,3,0.05660377358490566,-29.14,3.280000000000001,3,0,-9.319999999999999,-16.81,-3.01,2,0,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,7,0.1320754716981132,-29.149179999999998,3.270820000000004,6,1,-10.09918,-16.81,-2.2399999999999998,5,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-29.19,3.2300000000000004,4,1,-10.139999999999999,-16.81,-2.2399999999999998,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-29.19,3.2300000000000004,4,1,-10.139999999999999,-16.81,-2.2399999999999998,3,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.11320754716981132,-29.2,3.2200000000000024,5,1,-9.7,-15.759999999999998,-3.7399999999999998,5,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-29.22,3.200000000000003,5,1,-8.77,-16.71,-3.7399999999999998,4,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.07547169811320754,-29.220000000000002,3.1999999999999993,3,1,-9.729999999999999,-15.75,-3.7399999999999998,3,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND position_seconds<=45,18,0.33962264150943394,-29.229999999999997,3.190000000000005,12,6,-9.87,-15.88,-3.4799999999999995,10,3,5,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=75,6,0.11320754716981132,-29.240000000000002,3.1799999999999997,5,1,-10.29,-16.71,-2.2399999999999998,2,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND entry_to_exit_loss_cents>=10,4,0.07547169811320754,-29.240000000000006,3.179999999999996,3,1,-8.69,-16.81,-3.7399999999999998,4,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND entry_to_exit_loss_cents<=10,4,0.07547169811320754,-29.26,3.16,4,0,-11.27,-15.75,-2.2399999999999998,1,1,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=0,8,0.1509433962264151,-29.330000000000002,3.09,5,3,-9.61,-16.71,-3.01,5,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-29.349999999999998,3.070000000000004,4,0,-9.86,-15.75,-3.7399999999999998,3,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=5,5,0.09433962264150944,-29.55,2.870000000000001,4,1,-10.149999999999999,-15.66,-3.7399999999999998,2,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-29.56,2.860000000000003,4,0,-9.01,-16.81,-3.7399999999999998,4,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-29.580000000000002,2.84,5,1,-10.08,-15.759999999999998,-3.7399999999999998,5,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-29.650000000000002,2.7699999999999996,5,1,-9.1,-16.81,-3.7399999999999998,6,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4,10,0.18867924528301888,-29.810000000000006,2.609999999999996,6,4,-10.09,-16.71,-3.01,7,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds<=180,10,0.18867924528301888,-29.810000000000006,2.609999999999996,6,4,-10.09,-16.71,-3.01,7,2,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,5,0.09433962264150944,-29.91,2.5100000000000016,3,2,-10.889999999999999,-15.280000000000001,-3.7399999999999998,1,4,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,6,0.11320754716981132,-29.95918,2.460820000000002,5,1,-10.90918,-16.81,-2.2399999999999998,4,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.96,2.460000000000001,3,1,-10.139999999999999,-16.81,-3.01,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.96,2.460000000000001,3,1,-10.139999999999999,-16.81,-3.01,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,8,0.1509433962264151,-29.969179999999998,2.4508200000000038,6,2,-10.919179999999999,-16.81,-2.2399999999999998,6,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=5,7,0.1320754716981132,-30.060000000000002,2.3599999999999994,4,3,-9.61,-16.71,-3.7399999999999998,5,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,3,0.05660377358490566,-30.1,2.3200000000000003,3,0,-10.319999999999999,-16.81,-2.9699999999999998,2,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-30.140000000000004,2.2799999999999976,3,2,-10.65,-15.75,-3.7399999999999998,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-30.140000000000004,2.2799999999999976,3,2,-10.65,-15.75,-3.7399999999999998,4,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND exit_btc_age_ms<=500,7,0.1320754716981132,-30.150000000000002,2.2699999999999996,5,2,-10.75,-15.66,-3.7399999999999998,4,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.09433962264150944,-30.180000000000003,2.2399999999999984,4,1,-10.68,-15.759999999999998,-3.7399999999999998,4,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,3,0.05660377358490566,-30.2,2.2200000000000024,3,0,-11.87,-16.81,-1.5199999999999998,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,3,0.05660377358490566,-30.2,2.2200000000000024,3,0,-11.87,-16.81,-1.5199999999999998,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,3,0.05660377358490566,-30.2,2.2200000000000024,3,0,-11.87,-16.81,-1.5199999999999998,0,0,3,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents<=10,5,0.09433962264150944,-30.220000000000002,2.1999999999999993,4,1,-11.27,-16.71,-2.2399999999999998,1,2,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-30.23,2.1900000000000013,2,1,-10.74,-15.75,-3.7399999999999998,2,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,6,0.11320754716981132,-30.24,2.1800000000000033,5,1,-11.19,-16.81,-2.2399999999999998,4,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.32,2.1000000000000014,3,0,-11.27,-16.81,-2.2399999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-30.32,2.1000000000000014,3,0,-11.27,-16.81,-2.2399999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.32,2.1000000000000014,3,0,-11.27,-16.81,-2.2399999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-30.32,2.1000000000000014,3,0,-11.27,-16.81,-2.2399999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.32,2.1000000000000014,3,0,-11.27,-16.81,-2.2399999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.32,2.1000000000000014,3,0,-11.27,-16.81,-2.2399999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-30.32,2.1000000000000014,3,0,-11.27,-16.81,-2.2399999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.32,2.1000000000000014,3,0,-11.27,-16.81,-2.2399999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.32,2.1000000000000014,3,0,-11.27,-16.81,-2.2399999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-30.32,2.1000000000000014,3,0,-11.27,-16.81,-2.2399999999999998,1,0,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-30.320000000000004,2.099999999999998,2,1,-10.839999999999998,-15.739999999999998,-3.7399999999999998,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND position_seconds>=90,3,0.05660377358490566,-30.330000000000002,2.09,2,1,-10.839999999999998,-15.75,-3.7399999999999998,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds>=90,3,0.05660377358490566,-30.330000000000002,2.09,2,1,-10.839999999999998,-15.75,-3.7399999999999998,2,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-30.37,2.0500000000000007,2,1,-9.92,-16.71,-3.7399999999999998,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND exit_sigma_t_dollars>=50,3,0.05660377358490566,-30.37,2.0500000000000007,2,1,-9.92,-16.71,-3.7399999999999998,1,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.41,2.0100000000000016,3,0,-9.86,-16.81,-3.7399999999999998,3,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_btc_age_ms<=500,7,0.1320754716981132,-30.66,1.7600000000000016,4,3,-10.209999999999999,-16.71,-3.7399999999999998,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms<=500,7,0.1320754716981132,-30.66,1.7600000000000016,4,3,-10.209999999999999,-16.71,-3.7399999999999998,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,7,0.1320754716981132,-30.700000000000006,1.7199999999999953,4,3,-11.649999999999999,-16.81,-2.2399999999999998,5,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.740000000000002,1.6799999999999997,3,1,-10.29,-16.71,-3.7399999999999998,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.740000000000002,1.6799999999999997,3,1,-10.29,-16.71,-3.7399999999999998,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=75,4,0.07547169811320754,-30.990000000000002,1.4299999999999997,3,1,-11.27,-16.71,-3.01,1,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND entry_to_exit_loss_cents<=10,6,0.11320754716981132,-31.200000000000003,1.2199999999999989,4,2,-11.27,-16.71,-3.2199999999999998,1,2,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-31.34,1.0800000000000018,2,1,-10.889999999999999,-16.71,-3.7399999999999998,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-31.54,0.8800000000000026,3,1,-11.709999999999999,-16.81,-3.02,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-31.720000000000002,0.6999999999999993,2,1,-11.27,-16.71,-3.7399999999999998,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-31.720000000000002,0.6999999999999993,2,1,-11.27,-16.71,-3.7399999999999998,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.900000000000002,0.5199999999999996,2,1,-11.35,-16.81,-3.7399999999999998,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.900000000000002,0.5199999999999996,2,1,-11.35,-16.81,-3.7399999999999998,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.900000000000002,0.5199999999999996,2,1,-11.35,-16.81,-3.7399999999999998,3,0,0,True,True
