market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,split,model_p,settlement_pnl_cents,candidate
KXBTC15M-26MAY010645-45,heartbeat:2598,live_heartbeat_two_side,heartbeat:2598:no,2026-05-01 10:39:00.545000+00:00,2026-05-01 10:39:00+00:00,no,no,True,True,1,97.0,96.0,96.5,0.965,3.5,93.0,1.0,77263.66,77337.29,359.455,,2598,False,False,synced,bid>=98,last_decisive_quote,-1.0,73.6299999999901,3.883582504925592,30.082100730398608,,,31.68770536547244,2.3236141320670964,0.9899269078376838,36.80941224421312,2.000303604727229,0.9772662549885752,63.05593801149985,1.1676933580238202,0.8785347615366723,51.25939965052973,1.436419476271201,0.9245584927955596,77269.26,5.599999999991269,0.0933333333331878,0.0,107.17913333327112,0.998202844020355,0.95541072557024,0.981732232848612,77292.0,28.339999999996508,0.157444444444425,0.0,130.2241927777609,0.9997982591990302,0.9805487618781272,0.9944651989684136,77290.48,26.819999999992437,0.0893999999999747,0.0,105.76527699998104,0.9979690975602004,0.953260489220704,0.9804595608538084,77326.0,62.33999999999651,0.1038999999999941,0.0,110.977374499988,0.9987147580188256,0.9607946495107096,0.984806735721496,77409.09,145.42999999999302,0.1615888888888811,0.0,131.71393405554286,0.9998270605104778,0.9816390561293346,0.9949085637458004,77227.4,-36.26000000000931,-0.0201444444444496,36.26000000000931,66.38897872221047,0.9643519650439744,0.8537970698964923,0.9023669909121684,77273.97,10.309999999997672,0.0028638888888882,0.0,74.65943918054543,0.97873366794774,0.8817972621212566,0.9273731082035634,-0.0122662549885751,True,0.9711331274942876,0.9800784508495918,0.965,heartbeat:2598,two_side_all_heartbeats,0.9217673807683362,0.965,0.9752736960086126,0.012266254988575254,0.08646523846332765,2026-05-01 10:45:00+00:00,train,0.9530467575939487,3.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY010700-00,heartbeat:2752,live_heartbeat_two_side,heartbeat:2752:yes,2026-05-01 10:59:17.242000+00:00,2026-05-01 10:59:00+00:00,yes,yes,True,True,1,99.0,99.0,99.0,0.99,1.0,98.0,0.0,77247.95,77238.15,42.758,,2752,True,False,synced,bid>=98,last_decisive_quote,1.0,9.80000000000291,1.4987092377438578,11.608951837178347,,,4.014849267185286,2.4409384631452062,0.992675424628974,6.276459503338738,1.5613898241181734,0.9407840993169524,10.626320175864196,0.9222383513590976,0.821797868672203,16.80392998711211,0.5831969073614974,0.720119623574706,77250.85,-2.900000000008731,-0.0483333333334788,2.900000000008731,7.733363333330022,0.8910482278174228,0.7666183762263776,0.6773178235587671,77243.7,4.25,0.0236111111111111,0.0,10.8095638888918,0.9574868915864254,0.8454813925099716,0.7399774679327191,77249.99,-2.040000000008149,-0.0068000000000271,2.040000000008149,9.50924560000175,0.935122057856564,0.8145734799068832,0.7142671291543718,77252.58,-4.630000000004657,-0.0077166666666744,4.630000000004657,9.470050766669246,0.9343276697792218,0.8135858834440155,0.7134737589632196,77234.1,13.849999999991269,0.0153888888888791,0.0,10.457998111113609,0.9521657652115963,0.8374815484861624,0.7331455387938196,77326.0,-78.05000000000291,-0.0433611111111127,78.05000000000291,7.945965611113952,0.8972425427794515,0.7726983406088761,0.6818447263493322,77245.99,1.959999999991851,0.0005444444444421,0.0,9.82327935555837,0.941220129758492,0.8223685192779405,0.720585680285468,0.0492159006830474,True,0.9653920496584762,0.9553020523911723,0.9407840993169524,heartbeat:2752,two_side_all_heartbeats,0.9058989343361015,0.935122057856564,0.9642596413663985,0.0492159006830476,0.16820213132779704,2026-05-01 11:00:00+00:00,train,0.9532844281846719,1.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY010715-15,heartbeat:2870,live_heartbeat_two_side,heartbeat:2870:yes,2026-05-01 11:13:33.409000+00:00,2026-05-01 11:13:00+00:00,yes,yes,True,True,1,98.0,98.0,98.0,0.98,2.0,96.0,0.0,77297.8,77271.46,86.591,,2870,True,False,synced,bid>=98,last_decisive_quote,1.0,26.339999999996508,2.830605805459134,21.925778288442512,,,15.154101272813296,1.7381433267343207,0.958907218905406,16.788836063708356,1.5688997081182094,0.9416643450429156,13.259813877876883,1.986453221937228,0.9765084889859452,22.173928648256098,1.18788151697548,0.8825599537298059,77273.0,24.80000000000291,0.4133333333333818,0.0,62.13094666666737,0.9998925098715984,0.9999986046871648,0.997460513824932,77251.3,46.5,0.2583333333333333,0.0,48.70934166666318,0.9981418721302128,0.9998803540094272,0.9859788552673996,77254.91,42.88999999999942,0.1429666666666647,0.0,38.71962663332967,0.9894522874989478,0.9982502539020934,0.9596099877905092,77288.22,9.580000000001746,0.0159666666666695,0.0,27.72256963333009,0.9506562561736126,0.9817234535690418,0.8943927139460961,77250.85,46.94999999999709,0.0521666666666634,0.0,30.85716383332956,0.966965651339306,0.990020531770436,0.9179777062885028,77235.49,62.30999999999767,0.0346166666666653,0.0,29.337491783329728,0.9597195197256848,0.9865343315926118,0.9070926902746088,77148.97,148.83000000000175,0.0413416666666671,0.0,29.91981625832988,0.962635632339408,0.9879780823758452,0.9113835555847491,0.0383356549570842,True,0.9608321725214578,0.9703722108472878,0.9416643450429156,heartbeat:2870,two_side_all_heartbeats,0.9782542444929726,0.9416643450429156,0.9703897610126642,0.03833565495708435,0.00349151101405476,2026-05-01 11:15:00+00:00,train,0.9572779192311808,2.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY010730-30,heartbeat:2940,live_heartbeat_two_side,heartbeat:2940:yes,2026-05-01 11:20:04.017000+00:00,2026-05-01 11:20:00+00:00,yes,yes,True,True,1,97.0,96.0,96.5,0.965,3.5,93.0,1.0,77421.08,77309.64,595.983,,2940,True,False,synced,bid>=98,last_decisive_quote,1.0,111.44000000000231,4.56482536397159,35.358985226014354,,,82.91673905691046,1.343998826624317,0.9105256168313977,60.28070432991832,1.8486844378938816,0.967748303951552,50.677513365834045,2.1990029225690733,0.9860611427537956,59.950032016766784,1.858881409251539,0.9684780251113608,77378.77,42.30999999999767,0.7051666666666279,0.0,531.7073454999792,1.0,1.0,1.0,77349.0,72.08000000000175,0.4004444444444541,0.0,350.0980813333414,0.9999999968349862,0.9999999999975484,0.9999999973873168,77318.06,103.02000000000407,0.3434000000000136,0.0,316.1005622000104,0.9999999213529248,0.9999999997776784,0.999999932796789,77251.3,169.77999999999884,0.2829666666666647,0.0,280.0833229000011,0.9999983104402732,0.9999999836916584,0.9999985082042416,77280.59,140.49000000000524,0.1561000000000058,0.0,204.4729463000058,0.9996530945435462,0.9999726740146598,0.9996760454782952,77253.97,167.11000000000058,0.0928388888888892,0.0,166.7703995166692,0.9971674729136736,0.999500514810807,0.9972972774148532,77257.8,163.27999999999884,0.0453555555555552,0.0,138.4711400666688,0.989193625182264,0.9968562439013604,0.989549718313412,-0.002748303951552,True,0.966374151975776,0.977582741768159,0.965,heartbeat:2940,two_side_all_heartbeats,0.9755305713768978,0.965,0.9728244754560506,0.0027483039515520113,0.02106114275379567,2026-05-01 11:30:00+00:00,train,0.959295254433345,3.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY010745-45,heartbeat:3154,live_heartbeat_two_side,heartbeat:3154:yes,2026-05-01 11:44:05.811000+00:00,2026-05-01 11:44:00+00:00,yes,yes,True,True,1,100.0,100.0,100.0,1.0,0.0,100.0,0.0,77413.59,77358.36,54.189,,3154,True,False,synced,bid>=98,last_decisive_quote,1.0,55.229999999995925,7.5027327136885695,58.11591770232282,,,17.753569310160792,3.110923726666416,0.999067484471708,20.394157916137125,2.708128485966784,0.9966168089424938,24.30367549682428,2.2724957797931733,0.988471708697264,18.597428004682765,2.969765495857234,0.9985098642095592,77371.78,41.80999999999767,0.6968333333332946,0.0,92.99070149999385,0.999997438339378,0.9999349314779524,0.999999713633004,77371.79,41.80000000000291,0.2322222222222384,0.0,67.8138899999968,0.9995581649941448,0.9973668193980232,0.9998670364044416,77364.92,48.669999999998254,0.1622333333333275,0.0,64.02126209999561,0.9991529399822692,0.9957834760525868,0.999711796078124,77396.97,16.619999999995343,0.0276999999999922,0.0,56.731035299995504,0.9972964975818732,0.9902088770328076,0.9988576109272712,77345.19,68.39999999999418,0.0759999999999935,0.0,59.34836399999558,0.9981932430308508,0.9926959181723788,0.999291617364856,77309.23,104.36000000000058,0.0579777777777781,0.0,58.37175779999594,0.9978963128201692,0.9918419440733336,0.9991515062097072,77234.1,179.4899999999907,0.0498583333333307,0.0,57.93177322499579,0.9977486067488855,0.9914293554017743,0.9990804070532586,0.0033831910575061,True,0.9983084044712469,0.9985899163082544,0.9966168089424938,heartbeat:3154,two_side_all_heartbeats,0.994235854348632,0.9966168089424938,0.9988156306792019,0.003383191057506174,0.011528291302736027,2026-05-01 11:45:00+00:00,train,0.9731866221535751,0.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY010800-00,heartbeat:3254,live_heartbeat_two_side,heartbeat:3254:yes,2026-05-01 11:58:22.215000+00:00,2026-05-01 11:58:00+00:00,yes,yes,True,True,1,97.0,97.0,97.0,0.97,3.0,94.0,0.0,77436.6,77392.73,97.785,,3254,True,False,synced,bid>=98,last_decisive_quote,1.0,43.870000000009895,4.436408353339107,34.364271338915664,,,25.06234245231348,1.750434943720127,0.9599783546352348,27.024478353130664,1.6233430827695423,0.9477419577140492,25.21485048672272,1.739847714865902,0.9590571192133313,27.102343577916454,1.6186792066113451,0.9472418484756472,77400.75,35.85000000000582,0.5975000000000971,0.0,102.29653750001938,0.9999232472734416,0.9999751459910472,0.9999198206153972,77380.16,56.44000000000233,0.3135555555555684,0.0,74.53103000001116,0.9970913732545154,0.9984408992336912,0.9970200975723286,77397.89,38.7100000000064,0.1290333333333546,0.0,56.48752450001199,0.9817016757673872,0.9874625943572336,0.9814303860774488,77372.63,63.97000000000117,0.1066166666666686,0.0,54.29551075001008,0.9777379735669516,0.9843530268177638,0.9774301937249336,77371.78,64.82000000000698,0.0720222222222299,0.0,50.912693000010655,0.9702139477870446,0.9782644473172868,0.969845972995024,77347.99,88.61000000000058,0.0492277777777781,0.0,48.68373825000992,0.964185442072038,0.9732434182882096,0.963776000108107,77250.85,185.75,0.0515972222222222,0.0,48.915434375009895,0.9648553443150568,0.973806839905244,0.964450255703328,0.0222580422859506,True,0.9588709788570247,0.9664812111604788,0.9477419577140492,heartbeat:3254,two_side_all_heartbeats,0.9645285596066656,0.9477419577140492,0.9656629224676923,0.02225804228595074,0.010942880786668718,2026-05-01 12:00:00+00:00,train,0.9536188938611071,3.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY010815-15,heartbeat:3470,live_heartbeat_two_side,heartbeat:3470:yes,2026-05-01 12:14:08.389000+00:00,2026-05-01 12:14:00+00:00,yes,yes,True,True,1,100.0,99.0,99.5,0.995,0.5,99.0,1.0,77512.73,77446.23,51.611,,3470,True,False,synced,bid>=98,last_decisive_quote,1.0,66.5,9.25657892295218,71.70115202289676,,,40.67068268908275,1.635084429449487,0.9489843251158052,30.609440942545145,2.172532328336951,0.9850922330366574,24.55992170104966,2.7076633553419622,0.996612064235664,23.952354202306683,2.7763450489386905,0.997251308400988,77450.28,62.44999999999709,1.0408333333332849,0.0,120.21844916666416,0.9999570825311213,0.999999508230358,0.9999997403835956,77422.38,90.34999999999128,0.5019444444443959,0.0,92.40585472221971,0.998731393778272,0.9999158766924314,0.9999428179495076,77446.83,65.89999999999418,0.2196666666666472,0.0,77.83721633333234,0.994503406633326,0.9992359089040536,0.9994223024220704,77489.98,22.75,0.0379166666666666,0.0,68.45691708333334,0.9873393081945208,0.9973428871917466,0.9978687033775082,77456.3,56.429999999993015,0.0626999999999922,0.0,69.7360096999996,0.9886442060776844,0.9977402408430432,0.9982012053024591,77413.59,99.13999999999942,0.0550777777777774,0.0,69.34261918888888,0.9882559194936588,0.9976241787829624,0.9981043469617394,77309.23,203.5,0.0565277777777777,0.0,69.41745513888888,0.9883306598104332,0.9976466647121668,0.9981231298885842,0.0099077669633426,True,0.9900461165183287,0.9915318798899945,0.9850922330366574,heartbeat:3470,two_side_all_heartbeats,0.9958060321178319,0.9850922330366574,0.9919283512376624,0.009907766963342612,0.001612064235663957,2026-05-01 12:15:00+00:00,train,0.9711892048607519,0.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY010830-30,heartbeat:3556,live_heartbeat_two_side,heartbeat:3556:yes,2026-05-01 12:23:08.988000+00:00,2026-05-01 12:23:00+00:00,yes,yes,True,True,1,95.0,95.0,95.0,0.95,5.0,90.0,0.0,77736.3,77567.59,411.012,,3556,True,False,synced,bid>=98,last_decisive_quote,1.0,168.7100000000064,8.32172911067634,64.45983651459784,,,92.79953992984554,1.818004702690849,0.9654682929922092,91.3979440075708,1.845883972904594,0.9675454728669004,81.46381293251825,2.070980892335101,0.9808197091335726,71.62848335299667,2.355347930076593,0.990747315175358,77744.25,-7.94999999999709,-0.1324999999999515,7.94999999999709,114.25091000002637,0.8943571805592456,0.9196131810957188,0.9446493126147216,77682.83,53.47000000000117,0.297055555555562,0.0,290.80339800000905,0.9992680038122332,0.9998213218169444,0.9999754515439307,77644.19,92.11000000000058,0.3070333333333352,0.0,294.9043844000072,0.9993736424430462,0.9998527360948112,0.9999808197193538,77450.28,286.0200000000041,0.4767000000000068,0.0,364.6394204000092,0.9999669048203474,0.9999961988911348,0.9999998216319094,77407.23,329.070000000007,0.3656333333333411,0.0,318.9896876000096,0.9997585971151808,0.999954933068026,0.9999957737808888,77397.89,338.4100000000035,0.1880055555555575,0.0,245.98253940000723,0.9964416716594876,0.9987341696685048,0.9997027860403428,77471.28,265.0200000000041,0.0736166666666678,0.0,198.96733340000688,0.9852572708775702,0.9927050434281984,0.9972633187438812,-0.0175454728669003,True,0.9587727364334502,0.9723063717699821,0.95,heartbeat:3556,two_side_all_heartbeats,0.9654098545667863,0.95,0.9651383703486792,0.017545472866900447,0.03081970913357268,2026-05-01 12:30:00+00:00,train,0.9546039721799641,5.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY010845-45,heartbeat:3647,live_heartbeat_two_side,heartbeat:3647:yes,2026-05-01 12:36:10.101000+00:00,2026-05-01 12:36:00+00:00,yes,yes,True,True,1,96.0,95.0,95.5,0.955,4.5,91.0,1.0,77983.04,77757.05,529.899,,3647,True,False,synced,bid>=98,last_decisive_quote,1.0,225.9899999999907,9.817313782065751,76.04458556486642,,,180.24996917772185,1.2537588829053854,0.8950351708415544,130.03296707301052,1.7379438852079911,0.958889649048213,115.13584099626848,1.9628119102140835,0.9751659833137074,93.5649257887612,2.415328159509277,0.9921394806700627,77934.27,48.76999999998952,0.8128333333331587,0.0,656.7095704998981,0.9999997794778276,0.999999994141054,0.9999999999988808,77871.49,111.54999999998836,0.6197222222221576,0.0,554.3801858332897,0.9999899321984884,0.9999992640361272,0.9999999984393252,77807.74,175.29999999998836,0.5843333333332945,0.0,535.6276489999701,0.999980987865128,0.9999983574325716,0.9999999948180304,77750.27,232.76999999998952,0.3879499999999825,0.0,431.5643170499815,0.9995481099670104,0.9999109833732812,0.9999980103278714,77672.0,311.0399999999936,0.3455999999999929,0.0,409.1230943999869,0.9991732565171062,0.9998098533400296,0.9999938615531768,77442.63,540.4099999999889,0.3002277777777716,0.0,385.0803992166541,0.99846880984488,0.9995879555503632,0.9999806954312064,77341.4,641.6399999999994,0.1782333333333331,0.0,320.4356650999906,0.9931352683075584,0.9973079693013236,0.9996923074468126,-0.003889649048213,True,0.9569448245241066,0.971290212304447,0.955,heartbeat:3647,two_side_all_heartbeats,0.9650829916568537,0.955,0.9651630922874894,0.003889649048213095,0.020165983313707447,2026-05-01 12:45:00+00:00,train,0.9534327099503461,4.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY010900-00,heartbeat:3783,live_heartbeat_two_side,heartbeat:3783:yes,2026-05-01 12:59:12.253000+00:00,2026-05-01 12:59:00+00:00,yes,yes,True,True,1,100.0,99.0,99.5,0.995,0.5,99.0,1.0,77990.1,77950.55,47.747,,3783,False,False,synced,mid>=90_other<=10,last_decisive_quote,1.0,39.55000000000291,5.723654931366132,44.33524045723797,,,20.37815291033403,1.9408039665825936,0.9738589701412924,24.27518354220894,1.6292358791534816,0.9483684528689728,43.08983479585604,0.9178498870412574,0.8206512697458104,36.267842796393104,1.0904977233422943,0.8622530221800466,77989.25,0.8500000000058208,0.0141666666667636,0.0,40.22641583334087,0.9512504086687428,0.8247313708982856,0.8663168922188142,77951.07,39.02999999999884,0.2168333333333268,0.0,49.90314116666927,0.9800955630377748,0.8765921892851865,0.9155831627880984,77971.54,18.560000000012224,0.0618666666667074,0.0,42.50394773333819,0.9600203082746795,0.8380323340936726,0.8793906006874523,78008.35,-18.25,-0.0304166666666666,18.25,38.09769541666958,0.9417236844997569,0.8116912374123151,0.853245252802066,77935.99,54.11000000000058,0.0601222222222228,0.0,42.42065574444739,0.959723865447031,0.8375577972240676,0.87892892888,77773.17,216.9300000000076,0.1205166666666708,0.0,45.30430928333645,0.9689989561341628,0.8534607147652192,0.8941965732118813,77456.3,533.8000000000029,0.1482777777777786,0.0,46.62981905555851,0.9726268525358674,0.8604078548250806,0.9007273298772446,0.0466315471310271,True,0.9716842264344864,0.9677962537145507,0.9483684528689728,heartbeat:3783,two_side_all_heartbeats,0.9078256348729052,0.9483684528689728,0.9740145975156277,0.04663154713102724,0.17434873025418962,2026-05-01 13:00:00+00:00,train,0.9547216009092092,0.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY010915-15,heartbeat:3834,live_heartbeat_two_side,heartbeat:3834:yes,2026-05-01 13:07:12.752000+00:00,2026-05-01 13:07:00+00:00,yes,yes,True,True,1,98.0,97.0,97.5,0.975,2.5,95.0,1.0,78202.74,77951.26,467.248,,3834,True,False,synced,bid>=98,last_decisive_quote,1.0,251.48000000001048,11.634017858727145,90.1167148326598,,,107.70192332408595,2.3349629443782707,0.9902273216938148,163.26683220869475,1.5403006023817367,0.9382564514867912,145.97351168185642,1.7227783116439737,0.9575356888570876,133.6308868174712,1.881900255167141,0.9700752200993704,78154.23,48.51000000000931,0.8085000000001552,0.0,629.250008000083,0.9999419267537256,0.999991863573748,0.9999987545093468,78120.01,82.73000000001048,0.4596111111111693,0.0,466.2323724444821,0.9978525354346603,0.9992983024664996,0.9997575451176628,78121.34,81.40000000000873,0.2713333333333624,0.0,378.2599573333574,0.9897432463317388,0.995219180457614,0.9976771981788763,77974.16,228.58000000000172,0.3809666666666695,0.0,429.4859130666785,0.9957379924708496,0.9983706485304452,0.9993454375426122,77995.32,207.41999999999825,0.2304666666666647,0.0,359.1650890666763,0.9860917842722812,0.9930624589837436,0.9964031314761148,78098.07,104.66999999999824,0.058149999999999,0.0,278.65047120001003,0.9560627770441612,0.9718632259506516,0.9814755609715016,77413.6,789.1399999999994,0.2192055555555554,0.0,353.9033574222326,0.9849068724182,0.9923338957571246,0.9959558921431206,0.0367435485132088,True,0.9566282257433956,0.96766656593951,0.9382564514867912,heartbeat:3834,two_side_all_heartbeats,0.9662678444285437,0.9382564514867912,0.9669255847123852,0.036743548513208824,0.01746431114291236,2026-05-01 13:15:00+00:00,train,0.953510096250058,2.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY010930-30,heartbeat:3955,live_heartbeat_two_side,heartbeat:3955:no,2026-05-01 13:29:14.692000+00:00,2026-05-01 13:29:00+00:00,no,no,True,True,1,99.0,99.0,99.0,0.99,1.0,98.0,0.0,78297.43,78335.09,45.308,,3955,False,False,synced,bid>=98,last_decisive_quote,-1.0,37.66000000000349,5.594906971566894,43.33796304891671,,,12.823009794267454,2.936907996189744,0.9983424878162664,24.9808155644558,1.5075568651004494,0.9341660101993784,42.84475931104394,0.8789873161989269,0.8102959234547178,42.1527447777463,0.8934175033813062,0.8141831836649385,78315.49,18.060000000012224,0.3010000000002037,0.0,51.29770800001272,0.9799871757162312,0.8844037121677438,0.888188042512186,78313.58,16.15000000000873,0.0897222222222707,0.0,41.72513444445013,0.9525687147111586,0.8349389253433078,0.8388776710251293,78330.94,33.51000000000931,0.111700000000031,0.0,42.7209036000049,0.956380789448505,0.8406442456003793,0.8445841870185494,78275.13,-22.29999999998836,-0.0371666666666472,22.29999999998836,35.97605266667104,0.925087127267772,0.7994571656895844,0.8033003098273168,78348.98,51.55000000000291,0.057277777777781,0.0,40.25514155555919,0.9464583172554796,0.826277866861552,0.8302067743567907,77990.1,-307.3299999999872,-0.1707388888888817,307.3299999999872,29.92416242222604,0.8845192465546178,0.757546548821745,0.7611164017907459,77773.17,-524.2599999999948,-0.1456277777777763,524.2599999999948,31.061896644448,0.8931452979495382,0.765770019512542,0.7694050924963818,0.0558339898006214,True,0.9620830050996891,0.9601822665492944,0.9341660101993784,heartbeat:3955,two_side_all_heartbeats,0.9001479617273589,0.9341660101993784,0.9665259609495145,0.0558339898006216,0.1797040765452822,2026-05-01 13:30:00+00:00,train,0.9522102030426048,1.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY010945-45,heartbeat:4166,live_heartbeat_two_side,heartbeat:4166:no,2026-05-01 13:44:00.693000+00:00,2026-05-01 13:44:00+00:00,no,no,True,True,1,100.0,100.0,100.0,1.0,0.0,100.0,0.0,78140.68,78291.38,59.307,,4166,True,False,synced,bid>=98,last_decisive_quote,-1.0,150.70000000001164,19.568623353397,151.5779047118242,,,41.880903620232296,3.598298674893199,0.9998398471716335,67.27194769673484,2.240161094775708,0.9874597667998768,50.89265339756689,2.961134661672335,0.9984674605354102,49.96227916786342,3.0162755284579656,0.998720496939937,78195.85,55.170000000012806,0.9195000000002136,0.0,205.2327865000243,0.998858810623841,0.9999724255224948,0.9999800237944368,78185.99,45.310000000012224,0.2517222222222901,0.0,165.628889833349,0.9930932996370744,0.9994319900594524,0.999541913441967,78314.2,173.52000000000407,0.5784000000000136,0.0,185.00316880001245,0.9970209548283478,0.9998610983624454,0.9998934074168102,78464.28,323.6000000000058,0.539333333333343,0.0,182.6862420000122,0.9966925876007272,0.999834431745658,0.999872150495252,78297.43,156.75,0.1741666666666666,0.0,161.02930250001165,0.9916604566159114,0.9992221758618244,0.9993657610876544,78348.98,208.3000000000029,0.1157222222222238,0.0,157.56313783334508,0.9904143154742348,0.9990192145863834,0.9991937659712486,77935.99,-204.68999999998775,-0.0568583333333299,204.68999999998775,147.32790282501185,0.9857391414629108,0.9981034561717904,0.9984048587945566,0.012540233200123,True,0.9937298833999384,0.9948269072094083,0.9874597667998768,heartbeat:4166,two_side_all_heartbeats,0.9992337302677051,0.9874597667998768,0.9956421210056325,0.012540233200123208,0.001532539464589755,2026-05-01 13:45:00+00:00,train,0.9741189510999301,0.0,locked_logit_book_physics_c005_p095_20260502_1512
KXBTC15M-26MAY011000-00,heartbeat:4235,live_heartbeat_two_side,heartbeat:4235:yes,2026-05-01 13:53:01.326000+00:00,2026-05-01 13:53:00+00:00,yes,yes,True,True,1,97.0,96.0,96.5,0.965,3.5,93.0,1.0,78492.47,78204.2,418.674,,4235,True,False,synced,bid>=98,last_decisive_quote,1.0,288.2700000000041,14.08839281692996,109.12822150959587,,,94.38808002058006,3.054093270433625,0.9988712905723632,200.1751519712593,1.4400888280149435,0.9250788652699474,156.74518790309193,1.839099521053416,0.9670497252692642,143.49495721114857,2.008920770475741,0.9777272315987682,78447.81,44.66000000000349,0.7443333333333916,0.0,599.9030140000284,0.9986362567413246,0.99993520854598,0.9999854665164252,78351.98,140.49000000000524,0.7805000000000291,0.0,615.0450570000162,0.9989387534537256,0.9999564280177762,0.9999909113686014,78293.0,199.4700000000012,0.6649000000000039,0.0,566.6463426000057,0.9976780690978228,0.9998498723664768,0.9999607434092016,78195.85,296.61999999999534,0.4943666666666589,0.0,495.2484698000008,0.99332092967305,0.9992100079185908,0.9997210846113525,78491.83,0.6399999999994179,0.0007111111111104,0.0,288.5677237333371,0.9252890088396736,0.9671891424909886,0.9778370378498188,78319.05,173.41999999999825,0.0963444444444434,0.0,328.606913933337,0.949663217318076,0.9819784205096456,0.9889900409322092,77988.31,504.1600000000035,0.1400444444444454,0.0,346.9029677333378,0.958451912264669,0.9865568647989872,0.9921868178115112,0.0399211347300525,True,0.9450394326349737,0.9625856447892568,0.9250788652699474,heartbeat:4235,two_side_all_heartbeats,0.9660248626346322,0.9250788652699474,0.9595592734005487,0.03992113473005254,0.0020497252692642798,2026-05-01 14:00:00+00:00,train,0.9520138848401336,3.0,locked_logit_book_physics_c005_p095_20260502_1512
