dataset,model,edge_floor_cents,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_wilson95_lower,all_coverage,all_net_pnl_cents,all_net_roi_on_cost,all_median_ask,all_raw_brier,all_cal_brier,all_raw_logloss,all_cal_logloss,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_wilson95_lower,train_coverage,train_net_pnl_cents,train_net_roi_on_cost,train_median_ask,train_raw_brier,train_cal_brier,train_raw_logloss,train_cal_logloss,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_wilson95_lower,validation_coverage,validation_net_pnl_cents,validation_net_roi_on_cost,validation_median_ask,validation_raw_brier,validation_cal_brier,validation_raw_logloss,validation_cal_logloss,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_wilson95_lower,holdout_coverage,holdout_net_pnl_cents,holdout_net_roi_on_cost,holdout_median_ask,holdout_raw_brier,holdout_cal_brier,holdout_raw_logloss,holdout_cal_logloss,oos_positive,oos_coverage_pass
v21,brownian15,-15.0,221,218,135,83,0.6192660550458715,0.553271080870353,0.9864253393665159,1584.0,0.13293051359516617,52.0,0.24053686208516833,0.23742755340647043,0.673086154450814,0.6674487492444884,132,131,83,48,0.6335877862595419,0.5483679187154883,0.9924242424242424,1188.0,0.1670416197975253,52.0,0.24201367911602592,0.23637283238926166,0.6760076159762257,0.6651771250431209,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-54.0,-0.022004889975550123,53.5,0.2528529601501618,0.2497234773194753,0.699481432754898,0.6927033385155021,45,43,28,15,0.6511627906976745,0.5017178199285204,0.9555555555555556,450.0,0.19148936170212766,53.0,0.22343520287814367,0.22805889761768278,0.6371767659575894,0.6485273734876177,False,True
v21,brownian15,-10.0,221,215,131,84,0.6093023255813953,0.5427124129813152,0.9728506787330317,1444.0,0.1238846945778998,52.0,0.23979550248185064,0.23814818261587234,0.6714654271603325,0.6688706387739783,132,129,81,48,0.627906976744186,0.5419282748334723,0.9772727272727273,1151.0,0.16563534321485104,51.0,0.240424817259064,0.23635213543231431,0.6725887687494472,0.6650875031998251,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-54.0,-0.022004889975550123,53.5,0.2528529601501618,0.2497234773194753,0.699481432754898,0.6927033385155021,45,42,26,16,0.6190476190476191,0.4681404026715268,0.9333333333333333,347.0,0.15401686640035508,52.0,0.22418336572789282,0.23153811403778773,0.6386650626089829,0.655522679260615,False,True
v21,brownian15,-5.0,221,206,123,83,0.5970873786407767,0.5289231301691312,0.9321266968325792,1384.0,0.12678636863319898,52.0,0.23896421379232194,0.23908557885453888,0.6697908171902454,0.6705796985304198,132,124,75,49,0.6048387096774194,0.5168839177124075,0.9393939393939394,973.0,0.14907308104795464,51.0,0.2396165747662334,0.23817043065153323,0.6705663421828789,0.6683915630813043,44,42,24,18,0.5714285714285714,0.4220623987810458,0.9545454545454546,107.0,0.04666375926733537,53.0,0.24245585689785454,0.24351719629296392,0.6780183790215772,0.680094602908544,45,40,24,16,0.6,0.44595893660346186,0.8888888888888888,304.0,0.1450381679389313,52.0,0.23327566951238676,0.23726933997351002,0.658747749790183,0.6673722688256469,True,True
v21,brownian15,0.0,221,182,100,82,0.5494505494505495,0.47688710336363216,0.8235294117647058,747.0,0.08073057386793472,50.0,0.24843619306264844,0.24769985740279984,0.6901631091906458,0.6885519083190207,132,110,63,47,0.5727272727272728,0.479369229296701,0.8333333333333334,760.0,0.1371841155234657,50.0,0.249630290546065,0.24580139415358832,0.6927022253687736,0.6847703082136033,44,34,14,20,0.4117647058823529,0.2636596836387115,0.7727272727272727,-369.0,-0.20859242509892595,51.0,0.25980556359431306,0.26533629525216695,0.713226162409713,0.7240606785123915,45,38,23,15,0.6052631578947368,0.44717867996042543,0.8444444444444444,356.0,0.1831275720164609,51.5,0.23480700039811087,0.23741543820634678,0.6621776726369002,0.6677276405564239,False,True
v21,brownian15,2.0,221,160,85,75,0.53125,0.4541027203729972,0.7239819004524887,587.0,0.07418172627322128,49.0,0.2489638892201742,0.24967639713606288,0.6911992848056799,0.6925184285744426,132,100,56,44,0.56,0.46228104651676977,0.7575757575757576,706.0,0.14425827543931344,48.0,0.251573155047761,0.24772762097737097,0.6966533909499791,0.6886589272797934,44,26,10,16,0.38461538461538464,0.22428594435712798,0.5909090909090909,-320.0,-0.24242424242424243,49.0,0.25206458899313844,0.26528050429823546,0.6973918415486986,0.7238409453403771,45,34,19,15,0.5588235294117647,0.3945389925620306,0.7555555555555555,201.0,0.11830488522660389,50.0,0.23891845460676972,0.24347553918467202,0.670422311577786,0.6799173901494606,False,False
v21,brownian15,5.0,221,107,53,54,0.4953271028037383,0.402410704021837,0.4841628959276018,288.0,0.05746209098164405,46.0,0.257947154053047,0.25636846008154596,0.7096507305669795,0.7060695145285092,132,72,36,36,0.5,0.3874709230948976,0.5454545454545454,240.0,0.07142857142857142,46.0,0.2587659906058924,0.25615992926595216,0.7113896843830178,0.705669190637514,44,14,6,8,0.42857142857142855,0.2138079890447412,0.3181818181818182,-72.0,-0.10714285714285714,47.0,0.2666226052334131,0.2661306306042562,0.7274674775998639,0.7257801690485405,45,21,11,10,0.5238095238095238,0.3236953458284443,0.4666666666666667,120.0,0.12244897959183673,47.0,0.24935608032304746,0.25057530919606075,0.6918107718424485,0.6943016172366615,False,False
v21,brownian15,10.0,221,40,17,23,0.425,0.28509392559950375,0.18099547511312217,13.0,0.007705986959098993,42.0,0.2704306573061935,0.26769332099314624,0.735580750583943,0.7289845574451046,132,28,10,18,0.35714285714285715,0.20705829507737677,0.21212121212121213,-178.0,-0.15110356536502548,42.0,0.27432492946281106,0.27572723774301405,0.7434215279293092,0.7451296135819024,44,6,3,3,0.5,0.1876163064826505,0.13636363636363635,26.0,0.0948905109489051,43.0,0.263381219722205,0.25794650887217646,0.7211140114974484,0.7093509143175978,45,6,4,2,0.6666666666666666,0.299993315138392,0.13333333333333333,165.0,0.7021276595744681,39.5,0.2593068248259663,0.23994852161473287,0.7134571953920621,0.6732746052675546,True,False
current,brownian30,-50.0,307,305,150,155,0.4918032786885246,0.4361490971473897,0.993485342019544,-1768.0,-0.10543893129770993,53.0,0.2527000867751326,0.2546301492585845,0.6988328351165844,0.7024762199956036,184,182,96,86,0.5274725274725275,0.45512459045707115,0.9891304347826086,-456.0,-0.045346062052505964,53.0,0.24850423732931662,0.2496459599086036,0.6900210650144648,0.6924042664324458,61,61,23,38,0.3770491803278688,0.26614510331117014,1.0,-976.0,-0.2979242979242979,52.0,0.26251572649986354,0.26933338940909723,0.7187302263075609,0.732085870999459,62,62,31,31,0.5,0.3792274119456608,1.0,-336.0,-0.09778812572759023,51.0,0.2553596121933573,0.2547950655894759,0.7051231785994266,0.7029102012417258,False,True
current,brownian30,-40.0,307,305,150,155,0.4918032786885246,0.4361490971473897,0.993485342019544,-1768.0,-0.10543893129770993,53.0,0.2527000867751326,0.2546301492585845,0.6988328351165844,0.7024762199956036,184,182,96,86,0.5274725274725275,0.45512459045707115,0.9891304347826086,-456.0,-0.045346062052505964,53.0,0.24850423732931662,0.2496459599086036,0.6900210650144648,0.6924042664324458,61,61,23,38,0.3770491803278688,0.26614510331117014,1.0,-976.0,-0.2979242979242979,52.0,0.26251572649986354,0.26933338940909723,0.7187302263075609,0.732085870999459,62,62,31,31,0.5,0.3792274119456608,1.0,-336.0,-0.09778812572759023,51.0,0.2553596121933573,0.2547950655894759,0.7051231785994266,0.7029102012417258,False,True
current,brownian30,-30.0,307,305,150,155,0.4918032786885246,0.4361490971473897,0.993485342019544,-1768.0,-0.10543893129770993,53.0,0.2527000867751326,0.2546301492585845,0.6988328351165844,0.7024762199956036,184,182,96,86,0.5274725274725275,0.45512459045707115,0.9891304347826086,-456.0,-0.045346062052505964,53.0,0.24850423732931662,0.2496459599086036,0.6900210650144648,0.6924042664324458,61,61,23,38,0.3770491803278688,0.26614510331117014,1.0,-976.0,-0.2979242979242979,52.0,0.26251572649986354,0.26933338940909723,0.7187302263075609,0.732085870999459,62,62,31,31,0.5,0.3792274119456608,1.0,-336.0,-0.09778812572759023,51.0,0.2553596121933573,0.2547950655894759,0.7051231785994266,0.7029102012417258,False,True
current,brownian30,-20.0,307,305,150,155,0.4918032786885246,0.4361490971473897,0.993485342019544,-1766.0,-0.10533221996898486,53.0,0.2534594311108411,0.25473784795623206,0.701701310840584,0.7027493503382269,184,182,96,86,0.5274725274725275,0.45512459045707115,0.9891304347826086,-458.0,-0.04553589182740107,53.0,0.25157639071791127,0.25063535829402045,0.6990237531206738,0.6945821651614812,61,61,23,38,0.3770491803278688,0.26614510331117014,1.0,-978.0,-0.29835265405735206,52.0,0.2600523565877839,0.2684708375632126,0.7135421649614409,0.7303087211107447,62,62,31,31,0.5,0.3792274119456608,1.0,-330.0,-0.09620991253644315,51.0,0.25250047784341734,0.25326915041585596,0.6979113657381864,0.6996091259034556,False,True
current,brownian30,-15.0,307,304,149,155,0.4901315789473684,0.43441143449237585,0.990228013029316,-1736.0,-0.10435200769415726,53.0,0.2542704205282466,0.2552482538749658,0.7036074876778033,0.7038176954210361,184,182,96,86,0.5274725274725275,0.45512459045707115,0.9891304347826086,-446.0,-0.044395779414692416,53.0,0.25156354526483066,0.2506217818842699,0.6989766178076136,0.6945509854237625,61,61,23,38,0.3770491803278688,0.26614510331117014,1.0,-953.0,-0.29296034429757145,52.0,0.26351899571338,0.26958848830041765,0.72090734977649,0.7326129377515795,62,61,30,31,0.4918032786885246,0.3706039532371102,0.9838709677419355,-337.0,-0.10098891219658376,51.0,0.2530980961290432,0.2547115916184753,0.700124319290174,0.7026706698036697,False,True
current,brownian30,-10.0,307,300,145,155,0.48333333333333334,0.4273544128335898,0.9771986970684039,-1759.0,-0.10818623531582508,52.0,0.25814221555643924,0.2572495062047248,0.712314277871576,0.7079433594573088,184,180,94,86,0.5222222222222223,0.4495514284463794,0.9782608695652174,-453.0,-0.045975844920328836,53.0,0.2552159468706713,0.25242465964471067,0.7075687187885451,0.6983027002138589,61,60,22,38,0.36666666666666664,0.2562091668722543,0.9836065573770492,-973.0,-0.3066498581783801,51.5,0.26396698984772654,0.27076937796411005,0.7218155057470397,0.7349860849305284,62,60,29,31,0.48333333333333334,0.36175049539732784,0.967741935483871,-333.0,-0.10300030931023817,51.0,0.26109624732245573,0.25820417412538177,0.7170497272452051,0.7098226117144393,False,True
current,brownian30,-5.0,307,293,140,153,0.4778156996587031,0.4212785711570154,0.9543973941368078,-1525.0,-0.09822866344605476,52.0,0.26089793465631844,0.2585198407721555,0.7170038965286412,0.7104497983062767,184,173,89,84,0.5144508670520231,0.44047410378968366,0.9402173913043478,-356.0,-0.038461538461538464,53.0,0.25558868167617993,0.25306061444386413,0.7059888038100168,0.6994019734722211,61,60,22,38,0.36666666666666664,0.2562091668722543,0.9836065573770492,-939.0,-0.29913985345651484,51.0,0.2679195884807546,0.27205052816054703,0.7308535444725636,0.7376727760677266,62,60,29,31,0.48333333333333334,0.36175049539732784,0.967741935483871,-230.0,-0.07348242811501597,50.5,0.2691846269246151,0.2607299226303373,0.7349144325900857,0.7150813821496877,False,True
current,brownian30,0.0,307,282,131,151,0.4645390070921986,0.40719594995858865,0.9185667752442996,-1336.0,-0.09254641174840676,50.0,0.26213756732750265,0.2600488130597073,0.7196194525902025,0.7134989494532002,184,165,81,84,0.4909090909090909,0.41570949524930506,0.8967391304347826,-466.0,-0.05440112070978286,51.0,0.2580486832097503,0.2560338645589391,0.7111509604482973,0.705362958940611,61,59,23,36,0.3898305084745763,0.2757936183396798,0.9672131147540983,-611.0,-0.20989350738577808,50.0,0.27021882626060956,0.27030195404857016,0.7367672511530944,0.7342489165612218,62,58,27,31,0.46551724137931033,0.34332022325286254,0.9354838709677419,-259.0,-0.08752957080094627,50.0,0.26554914667881013,0.2610407300301186,0.7262674023868188,0.7155367145429242,False,True
current,brownian30,2.0,307,270,120,150,0.4444444444444444,0.3863652985283118,0.8794788273615635,-1414.0,-0.10541225585209482,49.0,0.2638512951612131,0.26270867070396164,0.7236264958400812,0.7188936290153058,184,157,73,84,0.46496815286624205,0.38871873304603305,0.8532608695652174,-592.0,-0.07501267105930055,50.0,0.2605829108763755,0.25947308174268247,0.7172506667695977,0.7123470873677443,61,57,21,36,0.3684210526315789,0.255235570344157,0.9344262295081968,-641.0,-0.23385625684056913,48.0,0.27219696057069565,0.27315178356845043,0.7406413160652046,0.7399788152649905,62,56,26,30,0.4642857142857143,0.34019852912223775,0.9032258064516129,-181.0,-0.06508450197770586,49.5,0.264519748810838,0.2611502784476221,0.7241829317549718,0.7157856187016475,False,True
current,brownian30,5.0,307,251,104,147,0.41434262948207173,0.35513963883646193,0.8175895765472313,-1334.0,-0.11368672234532129,46.0,0.2702462117407242,0.2681143629459521,0.7403138367092191,0.730066276400937,184,146,60,86,0.410958904109589,0.3344307248456757,0.7934782608695652,-897.0,-0.1300565463244889,46.0,0.2725670801169767,0.26916997179872393,0.7470330771841157,0.7323109964772395,61,53,17,36,0.32075471698113206,0.21092214079135066,0.8688524590163934,-709.0,-0.2943129929431299,46.0,0.2856251034033766,0.2826677343938092,0.7719083090981157,0.7594977709028039,62,52,27,25,0.5192307692307693,0.3868568276805605,0.8387096774193549,272.0,0.11202635914332784,46.0,0.248055287874312,0.25031729411439224,0.6892462185179414,0.6937663083290313,False,True
current,brownian30,10.0,307,211,68,143,0.3222748815165877,0.262879271545187,0.6872964169381107,-2074.0,-0.23371647509578544,41.0,0.28386419238264227,0.2823799042286278,0.7779987473990614,0.7596071367177347,184,125,38,87,0.304,0.23020330949980428,0.6793478260869565,-1520.0,-0.2857142857142857,41.0,0.2944272855115287,0.2884976285587128,0.8101919271688449,0.7728740055889474,61,44,13,31,0.29545454545454547,0.18155529118504887,0.7213114754098361,-510.0,-0.281767955801105,40.0,0.2817868614325952,0.28254665534707457,0.7582427902802895,0.7584712508391296,62,42,17,25,0.40476190476190477,0.2704286114748133,0.6774193548387096,-44.0,-0.02522935779816514,41.5,0.2546026666848154,0.26399769969357356,0.702882429351514,0.7213123836167112,False,False
v21,brownian30,-50.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,1582.0,0.13163587951406225,52.0,0.24216172296823044,0.23803918852098774,0.6768201409524931,0.6687916110441952,132,131,83,48,0.6335877862595419,0.5483679187154883,0.9924242424242424,1168.0,0.16376892877173305,52.0,0.24407223434518432,0.2371520897720309,0.6804387989570797,0.6668389214055346,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-54.0,-0.022004889975550123,53.5,0.2504242884044526,0.2486855004798845,0.6941098693634079,0.6905374625747256,45,44,29,15,0.6590909090909091,0.5113914121793824,0.9777777777777777,468.0,0.1924342105263158,53.0,0.22821104411425933,0.23003401147375804,0.6487566807551955,0.6528594491196772,False,True
v21,brownian30,-40.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,1582.0,0.13163587951406225,52.0,0.24216172296823044,0.23803918852098774,0.6768201409524931,0.6687916110441952,132,131,83,48,0.6335877862595419,0.5483679187154883,0.9924242424242424,1168.0,0.16376892877173305,52.0,0.24407223434518432,0.2371520897720309,0.6804387989570797,0.6668389214055346,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-54.0,-0.022004889975550123,53.5,0.2504242884044526,0.2486855004798845,0.6941098693634079,0.6905374625747256,45,44,29,15,0.6590909090909091,0.5113914121793824,0.9777777777777777,468.0,0.1924342105263158,53.0,0.22821104411425933,0.23003401147375804,0.6487566807551955,0.6528594491196772,False,True
v21,brownian30,-30.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,1582.0,0.13163587951406225,52.0,0.24216172296823044,0.23803918852098774,0.6768201409524931,0.6687916110441952,132,131,83,48,0.6335877862595419,0.5483679187154883,0.9924242424242424,1168.0,0.16376892877173305,52.0,0.24407223434518432,0.2371520897720309,0.6804387989570797,0.6668389214055346,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-54.0,-0.022004889975550123,53.5,0.2504242884044526,0.2486855004798845,0.6941098693634079,0.6905374625747256,45,44,29,15,0.6590909090909091,0.5113914121793824,0.9777777777777777,468.0,0.1924342105263158,53.0,0.22821104411425933,0.23003401147375804,0.6487566807551955,0.6528594491196772,False,True
v21,brownian30,-20.0,221,219,136,83,0.6210045662100456,0.5551881390598166,0.9909502262443439,1579.0,0.13135346476998586,52.0,0.23981656397538412,0.23694281705170822,0.6712601380097043,0.6664466044069841,132,131,83,48,0.6335877862595419,0.5483679187154883,0.9924242424242424,1168.0,0.16376892877173305,52.0,0.24322011656212852,0.2368647599990265,0.6786713384674838,0.6662493010272433,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-54.0,-0.022004889975550123,53.5,0.2504242884044526,0.2486855004798845,0.6941098693634079,0.6905374625747256,45,44,29,15,0.6590909090909091,0.5113914121793824,0.9777777777777777,465.0,0.19096509240246407,53.0,0.21907553525396298,0.22543253075765254,0.6263452416567025,0.642943172210744,False,True
v21,brownian30,-15.0,221,218,135,83,0.6192660550458715,0.553271080870353,0.9864253393665159,1584.0,0.13293051359516617,52.0,0.24071689283371953,0.23754038435704183,0.6734064090996278,0.6676965711587817,132,131,83,48,0.6335877862595419,0.5483679187154883,0.9924242424242424,1188.0,0.1670416197975253,52.0,0.24306918732091867,0.2368327519318159,0.6783971557948946,0.6661874127392072,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-54.0,-0.022004889975550123,53.5,0.2504242884044526,0.2486855004798845,0.6941098693634079,0.6905374625747256,45,43,28,15,0.6511627906976745,0.5017178199285204,0.9555555555555556,450.0,0.19148936170212766,53.0,0.22361745137010683,0.2282918898988912,0.6370171051766913,0.6489221648951237,False,True
v21,brownian30,-10.0,221,214,131,83,0.6121495327102804,0.5454365156544023,0.9683257918552036,1503.0,0.12960248340087954,52.0,0.23943132883976503,0.23787233327270052,0.6706999417822384,0.66835808115532,132,129,81,48,0.627906976744186,0.5419282748334723,0.9772727272727273,1151.0,0.16563534321485104,51.0,0.24105177421197238,0.23669611496063564,0.6739078564359097,0.6658508312196322,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-48.0,-0.0196078431372549,53.5,0.2500375589189276,0.24855230288511185,0.6933038318093224,0.6902636393900226,45,41,26,15,0.6341463414634146,0.48120701087912016,0.9111111111111111,400.0,0.18181818181818182,52.0,0.2229505586812795,0.23011168691441458,0.6363489136964989,0.6527383416279259,False,True
v21,brownian30,-5.0,221,206,123,83,0.5970873786407767,0.5289231301691312,0.9321266968325792,1406.0,0.12906186891867083,52.0,0.24021761302107503,0.2396483206877465,0.6724485717229798,0.6717628360939536,132,124,75,49,0.6048387096774194,0.5168839177124075,0.9393939393939394,989.0,0.15189679004761172,51.0,0.2422186275091817,0.23919416597354298,0.676106376871903,0.670539722183137,44,42,24,18,0.5714285714285714,0.4220623987810458,0.9545454545454546,113.0,0.04940970703979012,53.0,0.23985238278528287,0.24265395293607894,0.6723503304710792,0.6782997121636288,45,40,24,16,0.6,0.44595893660346186,0.8888888888888888,304.0,0.1450381679389313,52.0,0.23439795985552586,0.23790028644102837,0.6612125290758131,0.6686907693443269,True,True
v21,brownian30,0.0,221,179,97,82,0.5418994413407822,0.4687949373621651,0.8099547511312217,635.0,0.07004964147821291,50.0,0.2485172554011002,0.24839151683455823,0.6902891242406584,0.6899276107673886,132,107,61,46,0.5700934579439252,0.475469112033829,0.8106060606060606,742.0,0.13848450914520344,50.0,0.24980438033756516,0.24605084877846042,0.6931202983498292,0.6852663136788699,44,34,14,20,0.4117647058823529,0.2636596836387115,0.7727272727272727,-369.0,-0.20859242509892595,51.0,0.25761924914269324,0.26424491134611466,0.708472691922368,0.7218007912749346,45,38,22,16,0.5789473684210527,0.4219234534367055,0.8444444444444444,262.0,0.13519091847265222,51.0,0.2367490934164707,0.24079772916638853,0.6660476260601477,0.6745347331677817,False,True
v21,brownian30,2.0,221,157,83,74,0.5286624203821656,0.4508304350309226,0.7104072398190046,557.0,0.0719359421412889,48.0,0.2505816864999786,0.2504052283295618,0.6946712835352137,0.6940077669745021,132,101,56,45,0.5544554455445545,0.4572998310457331,0.7651515151515151,655.0,0.13245702730030334,48.0,0.25312715775194344,0.24871248209855137,0.7000854609290544,0.690662842306199,44,25,9,16,0.36,0.2024788077445822,0.5681818181818182,-363.0,-0.28741092636579574,49.0,0.25238184082609805,0.26760933187811153,0.6976531760093215,0.728474148437166,45,31,18,13,0.5806451612903226,0.40766262495369715,0.6888888888888889,265.0,0.17263843648208468,50.0,0.24083663957735144,0.24204602770434624,0.6746267922890647,0.6771102784239221,False,False
v21,brownian30,5.0,221,102,52,50,0.5098039215686274,0.4142102142804601,0.46153846153846156,452.0,0.09519797809604044,46.0,0.2573193294797689,0.2544628621292772,0.7087445709267731,0.7022511831152584,132,70,36,34,0.5142857142857142,0.3995438391900923,0.5303030303030303,346.0,0.10633066994468347,46.0,0.2576100030534256,0.2541443994858045,0.7095105634205007,0.7016325862556976,44,14,6,8,0.42857142857142855,0.2138079890447412,0.3181818181818182,-72.0,-0.10714285714285714,47.0,0.2623663618215785,0.26420217114965355,0.7184289047487145,0.7217958500955273,45,18,10,8,0.5555555555555556,0.33716415642042774,0.4,178.0,0.21654501216545013,45.0,0.25226346264969624,0.2481263098380454,0.698233451589655,0.689455429917786,False,False
v21,brownian30,10.0,221,37,16,21,0.43243243243243246,0.2867171927715731,0.167420814479638,60.0,0.03896103896103896,42.0,0.26540727977378936,0.26488515367709975,0.7262197235234694,0.7233190375526481,132,26,9,17,0.34615384615384615,0.19412230322940519,0.19696969696969696,-181.0,-0.16743755781683625,42.0,0.2721269174989365,0.27565914304994915,0.7399885963365722,0.7450052576675278,44,5,3,2,0.6,0.23072428127601285,0.11363636363636363,76.0,0.3392857142857143,43.0,0.23222908944473727,0.23739917141446565,0.6566949886825647,0.6676619258890737,45,6,4,2,0.6666666666666666,0.299993315138392,0.13333333333333333,165.0,0.7021276595744681,39.5,0.26393734157236143,0.2411028516136139,0.7244918870341109,0.6757263434411495,True,False
current,mean_book_rv15,-50.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-186.0,-0.010284197721994914,56.0,0.24518690212886235,0.24365057364082215,0.6832913197400964,0.6803940630845335,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,369.0,0.034386357282639085,56.0,0.24339632986882842,0.239141642952941,0.6797171101784515,0.6712563305491805,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-497.0,-0.13817069780372532,55.0,0.25447678750587416,0.2611884088080204,0.7023956101302704,0.7163930826656257,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-58.0,-0.015433741351782864,57.5,0.2413030496019018,0.23963150009235903,0.6749871975855605,0.6717993393262695,False,True
current,mean_book_rv15,-40.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-186.0,-0.010284197721994914,56.0,0.24518690212886235,0.24365057364082215,0.6832913197400964,0.6803940630845335,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,369.0,0.034386357282639085,56.0,0.24339632986882842,0.239141642952941,0.6797171101784515,0.6712563305491805,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-497.0,-0.13817069780372532,55.0,0.25447678750587416,0.2611884088080204,0.7023956101302704,0.7163930826656257,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-58.0,-0.015433741351782864,57.5,0.2413030496019018,0.23963150009235903,0.6749871975855605,0.6717993393262695,False,True
current,mean_book_rv15,-30.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-186.0,-0.010284197721994914,56.0,0.24518690212886235,0.24365057364082215,0.6832913197400964,0.6803940630845335,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,369.0,0.034386357282639085,56.0,0.24339632986882842,0.239141642952941,0.6797171101784515,0.6712563305491805,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-497.0,-0.13817069780372532,55.0,0.25447678750587416,0.2611884088080204,0.7023956101302704,0.7163930826656257,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-58.0,-0.015433741351782864,57.5,0.2413030496019018,0.23963150009235903,0.6749871975855605,0.6717993393262695,False,True
current,mean_book_rv15,-20.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-186.0,-0.010284197721994914,56.0,0.24518690212886235,0.24365057364082215,0.6832913197400964,0.6803940630845335,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,369.0,0.034386357282639085,56.0,0.24339632986882842,0.239141642952941,0.6797171101784515,0.6712563305491805,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-497.0,-0.13817069780372532,55.0,0.25447678750587416,0.2611884088080204,0.7023956101302704,0.7163930826656257,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-58.0,-0.015433741351782864,57.5,0.2413030496019018,0.23963150009235903,0.6749871975855605,0.6717993393262695,False,True
current,mean_book_rv15,-15.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-190.0,-0.010503040353786623,56.0,0.24463267089769716,0.2432470714019228,0.6818048868261435,0.6793239120750328,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,368.0,0.03428997390980246,56.0,0.24296063868981607,0.23882508960649076,0.6785521323980159,0.670419238322677,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-497.0,-0.13817069780372532,55.0,0.25447678750587416,0.2611884088080204,0.7023956101302704,0.7163930826656257,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-61.0,-0.0162190906673757,57.5,0.23985555394181918,0.23857576664380478,0.6710946801223935,0.6689921575089458,False,True
current,mean_book_rv15,-10.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-194.0,-0.010721786227478722,56.0,0.246014745498525,0.24424723219667757,0.6850732166895122,0.6816938014428862,184,182,111,71,0.6098901098901099,0.5374530906263905,0.9891304347826086,366.0,0.03409726103968697,56.0,0.24648941921538395,0.24134836166060736,0.6871146846680151,0.6765595135370049,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-502.0,-0.1393670183231538,55.0,0.2515152510553669,0.2592546146657813,0.6955070505974725,0.7117806160489379,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-58.0,-0.015433741351782864,57.5,0.23920956073343347,0.23799149198618458,0.6688149741012354,0.6671638773767766,False,True
current,mean_book_rv15,-5.0,307,303,177,126,0.5841584158415841,0.5279479382511063,0.9869706840390879,-221.0,-0.012331901121589196,56.0,0.24785277773815012,0.24622125447960005,0.6924922953406397,0.6878521625635335,184,181,110,71,0.6077348066298343,0.5350727440300694,0.9836956521739131,328.0,0.03073463268365817,56.0,0.2502318022180885,0.24455153184927514,0.7005265518589718,0.686468254479837,61,61,31,30,0.5081967213114754,0.3860261849109116,1.0,-501.0,-0.139128019994446,55.0,0.24909271093384816,0.25794712173447315,0.6906160535873898,0.709044205580281,62,61,36,25,0.5901639344262295,0.46499792273006935,0.9838709677419355,-48.0,-0.013157894736842105,57.0,0.2395537719052577,0.23944981011142868,0.6705291857853953,0.6707664697623453,False,True
