dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive,coverage_pass,positive_and_coverage
current,book_margin__signed_move_30m_le_100,1,20,19,0.95,13,6,0.6842105263157895,27.0,0.021209740769835034,True,True,True
current,book_margin__signed_move_30m_le_100,2,20,13,0.65,10,3,0.7692307692307693,90.0,0.0989010989010989,True,False,False
current,book_margin__signed_move_30m_le_100,3,20,16,0.8,12,4,0.75,121.0,0.11214087117701575,True,True,True
current,book_margin__signed_move_30m_le_100,4,20,17,0.85,10,7,0.5882352941176471,-139.0,-0.12203687445127305,False,True,False
current,book_margin__signed_move_30m_le_100,5,20,20,1.0,11,9,0.55,-223.0,-0.16855631141345426,False,True,False
current,book_margin__signed_move_30m_le_100,6,20,20,1.0,16,4,0.8,210.0,0.1510791366906475,True,True,True
current,book_margin__signed_move_30m_le_100,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,True
current,book_margin__signed_move_30m_le_100,8,20,20,1.0,14,6,0.7,76.0,0.05740181268882175,True,True,True
current,book_margin__signed_move_30m_le_100,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,True
current,book_margin__signed_move_30m_le_100,10,20,18,0.9,10,8,0.5555555555555556,-230.0,-0.18699186991869918,False,True,False
current,book_margin__signed_move_30m_le_100,11,20,19,0.95,12,7,0.631578947368421,-109.0,-0.08326967150496563,False,True,False
current,book_margin__signed_move_30m_le_100,12,20,18,0.9,15,3,0.8333333333333334,288.0,0.2376237623762376,True,True,True
current,book_margin__signed_move_30m_le_100,13,20,16,0.8,10,6,0.625,-144.0,-0.1258741258741259,False,True,False
current,book_margin__signed_move_30m_le_100,14,20,17,0.85,10,7,0.5882352941176471,-159.0,-0.1371872303710095,False,True,False
current,book_margin__signed_move_30m_le_100,15,20,18,0.9,13,5,0.7222222222222222,44.0,0.03503184713375796,True,True,True
current,book_margin__signed_move_30m_le_100,16,1,0,0.0,0,0,,0.0,,False,False,False
current,book_margin__signed_move_30m_le_125,0,20,19,0.95,11,8,0.5789473684210527,-148.0,-0.11858974358974358,False,True,False
current,book_margin__signed_move_30m_le_125,1,20,19,0.95,13,6,0.6842105263157895,26.0,0.02040816326530612,True,True,True
current,book_margin__signed_move_30m_le_125,2,20,13,0.65,10,3,0.7692307692307693,79.0,0.08577633007600434,True,False,False
current,book_margin__signed_move_30m_le_125,3,20,17,0.85,13,4,0.7647058823529411,162.0,0.14235500878734622,True,True,True
current,book_margin__signed_move_30m_le_125,4,20,19,0.95,10,9,0.5263157894736842,-279.0,-0.2181391712275215,False,True,False
current,book_margin__signed_move_30m_le_125,5,20,20,1.0,12,8,0.6,-133.0,-0.09977494373593399,False,True,False
current,book_margin__signed_move_30m_le_125,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,True
current,book_margin__signed_move_30m_le_125,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,True
current,book_margin__signed_move_30m_le_125,8,20,20,1.0,14,6,0.7,76.0,0.05740181268882175,True,True,True
current,book_margin__signed_move_30m_le_125,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,True
current,book_margin__signed_move_30m_le_125,10,20,19,0.95,11,8,0.5789473684210527,-193.0,-0.14926527455529776,False,True,False
current,book_margin__signed_move_30m_le_125,11,20,19,0.95,12,7,0.631578947368421,-109.0,-0.08326967150496563,False,True,False
current,book_margin__signed_move_30m_le_125,12,20,18,0.9,15,3,0.8333333333333334,288.0,0.2376237623762376,True,True,True
current,book_margin__signed_move_30m_le_125,13,20,17,0.85,11,6,0.6470588235294118,-121.0,-0.0990990990990991,False,True,False
current,book_margin__signed_move_30m_le_125,14,20,17,0.85,10,7,0.5882352941176471,-159.0,-0.1371872303710095,False,True,False
current,book_margin__signed_move_30m_le_125,15,20,18,0.9,13,5,0.7222222222222222,59.0,0.04754230459307011,True,True,True
current,book_margin__signed_move_30m_le_125,16,1,0,0.0,0,0,,0.0,,False,False,False
current,book_margin__signed_move_30m_le_150,0,20,19,0.95,11,8,0.5789473684210527,-148.0,-0.11858974358974358,False,True,False
current,book_margin__signed_move_30m_le_150,1,20,19,0.95,13,6,0.6842105263157895,26.0,0.02040816326530612,True,True,True
current,book_margin__signed_move_30m_le_150,2,20,14,0.7,11,3,0.7857142857142857,107.0,0.10775427995971802,True,False,False
current,book_margin__signed_move_30m_le_150,3,20,18,0.9,14,4,0.7777777777777778,191.0,0.15798180314309346,True,True,True
current,book_margin__signed_move_30m_le_150,4,20,19,0.95,10,9,0.5263157894736842,-268.0,-0.2113564668769716,False,True,False
current,book_margin__signed_move_30m_le_150,5,20,20,1.0,12,8,0.6,-123.0,-0.09297052154195011,False,True,False
current,book_margin__signed_move_30m_le_150,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,True
current,book_margin__signed_move_30m_le_150,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,True
current,book_margin__signed_move_30m_le_150,8,20,20,1.0,14,6,0.7,77.0,0.0582010582010582,True,True,True
current,book_margin__signed_move_30m_le_150,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,True
current,book_margin__signed_move_30m_le_150,10,20,19,0.95,11,8,0.5789473684210527,-193.0,-0.14926527455529776,False,True,False
current,book_margin__signed_move_30m_le_150,11,20,19,0.95,12,7,0.631578947368421,-109.0,-0.08326967150496563,False,True,False
current,book_margin__signed_move_30m_le_150,12,20,20,1.0,16,4,0.8,263.0,0.19670905011219147,True,True,True
current,book_margin__signed_move_30m_le_150,13,20,18,0.9,12,6,0.6666666666666666,-95.0,-0.07335907335907337,False,True,False
current,book_margin__signed_move_30m_le_150,14,20,17,0.85,10,7,0.5882352941176471,-159.0,-0.1371872303710095,False,True,False
current,book_margin__signed_move_30m_le_150,15,20,18,0.9,13,5,0.7222222222222222,55.0,0.04417670682730924,True,True,True
current,book_margin__signed_move_30m_le_150,16,1,0,0.0,0,0,,0.0,,False,False,False
current,book_margin__signed_move_30m_le_200,0,20,20,1.0,12,8,0.6,-122.0,-0.09228441754916793,False,True,False
current,book_margin__signed_move_30m_le_200,1,20,19,0.95,13,6,0.6842105263157895,26.0,0.02040816326530612,True,True,True
current,book_margin__signed_move_30m_le_200,2,20,18,0.9,15,3,0.8333333333333334,222.0,0.17370892018779344,True,True,True
current,book_margin__signed_move_30m_le_200,3,20,20,1.0,16,4,0.8,268.0,0.2012012012012012,True,True,True
current,book_margin__signed_move_30m_le_200,4,20,20,1.0,11,9,0.55,-224.0,-0.1691842900302115,False,True,False
current,book_margin__signed_move_30m_le_200,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,False
current,book_margin__signed_move_30m_le_200,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,True
current,book_margin__signed_move_30m_le_200,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,True
current,book_margin__signed_move_30m_le_200,8,20,20,1.0,14,6,0.7,77.0,0.0582010582010582,True,True,True
current,book_margin__signed_move_30m_le_200,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,True
current,book_margin__signed_move_30m_le_200,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,False
current,book_margin__signed_move_30m_le_200,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,False
current,book_margin__signed_move_30m_le_200,12,20,20,1.0,16,4,0.8,258.0,0.19225037257824143,True,True,True
current,book_margin__signed_move_30m_le_200,13,20,18,0.9,12,6,0.6666666666666666,-85.0,-0.06614785992217899,False,True,False
current,book_margin__signed_move_30m_le_200,14,20,19,0.95,12,7,0.631578947368421,-109.0,-0.08326967150496563,False,True,False
current,book_margin__signed_move_30m_le_200,15,20,19,0.95,14,5,0.7368421052631579,90.0,0.06870229007633588,True,True,True
current,book_margin__signed_move_30m_le_200,16,1,0,0.0,0,0,,0.0,,False,False,False
current,book_margin__signed_move_30m_le_250,0,20,20,1.0,12,8,0.6,-122.0,-0.09228441754916793,False,True,False
current,book_margin__signed_move_30m_le_250,1,20,19,0.95,13,6,0.6842105263157895,26.0,0.02040816326530612,True,True,True
current,book_margin__signed_move_30m_le_250,2,20,18,0.9,15,3,0.8333333333333334,266.0,0.21555915721231766,True,True,True
current,book_margin__signed_move_30m_le_250,3,20,20,1.0,16,4,0.8,274.0,0.2066365007541478,True,True,True
current,book_margin__signed_move_30m_le_250,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,False
current,book_margin__signed_move_30m_le_250,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,False
current,book_margin__signed_move_30m_le_250,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,True
current,book_margin__signed_move_30m_le_250,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,True
current,book_margin__signed_move_30m_le_250,8,20,20,1.0,14,6,0.7,77.0,0.0582010582010582,True,True,True
current,book_margin__signed_move_30m_le_250,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,True
current,book_margin__signed_move_30m_le_250,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,False
current,book_margin__signed_move_30m_le_250,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,False
current,book_margin__signed_move_30m_le_250,12,20,20,1.0,16,4,0.8,258.0,0.19225037257824143,True,True,True
current,book_margin__signed_move_30m_le_250,13,20,18,0.9,14,4,0.7777777777777778,126.0,0.0989010989010989,True,True,True
current,book_margin__signed_move_30m_le_250,14,20,20,1.0,12,8,0.6,-160.0,-0.11764705882352941,False,True,False
current,book_margin__signed_move_30m_le_250,15,20,19,0.95,14,5,0.7368421052631579,90.0,0.06870229007633588,True,True,True
current,book_margin__signed_move_30m_le_250,16,1,0,0.0,0,0,,0.0,,False,False,False
current,book_margin__signed_move_15m_le_75,0,20,19,0.95,11,8,0.5789473684210527,-168.0,-0.13249211356466878,False,True,False
current,book_margin__signed_move_15m_le_75,1,20,19,0.95,12,7,0.631578947368421,-76.0,-0.05956112852664577,False,True,False
current,book_margin__signed_move_15m_le_75,2,20,15,0.75,11,4,0.7333333333333333,76.0,0.07421875,True,False,False
current,book_margin__signed_move_15m_le_75,3,20,18,0.9,14,4,0.7777777777777778,194.0,0.16086235489220563,True,True,True
current,book_margin__signed_move_15m_le_75,4,20,20,1.0,12,8,0.6,-194.0,-0.13916786226685796,False,True,False
current,book_margin__signed_move_15m_le_75,5,20,19,0.95,12,7,0.631578947368421,-55.0,-0.043824701195219126,False,True,False
current,book_margin__signed_move_15m_le_75,6,20,20,1.0,16,4,0.8,201.0,0.14367405289492494,True,True,True
current,book_margin__signed_move_15m_le_75,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,True
current,book_margin__signed_move_15m_le_75,8,20,20,1.0,14,6,0.7,68.0,0.05105105105105105,True,True,True
current,book_margin__signed_move_15m_le_75,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,True
current,book_margin__signed_move_15m_le_75,10,20,19,0.95,11,8,0.5789473684210527,-196.0,-0.15123456790123457,False,True,False
current,book_margin__signed_move_15m_le_75,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,False
current,book_margin__signed_move_15m_le_75,12,20,19,0.95,15,4,0.7894736842105263,221.0,0.17279124315871774,True,True,True
current,book_margin__signed_move_15m_le_75,13,20,17,0.85,12,5,0.7058823529411765,17.0,0.014370245139475908,True,True,True
current,book_margin__signed_move_15m_le_75,14,20,16,0.8,8,8,0.5,-278.0,-0.25788497217068646,False,True,False
current,book_margin__signed_move_15m_le_75,15,20,19,0.95,13,6,0.6842105263157895,-4.0,-0.003067484662576687,False,True,False
current,book_margin__signed_move_15m_le_75,16,1,0,0.0,0,0,,0.0,,False,False,False
current,book_margin__signed_move_15m_le_100,0,20,19,0.95,11,8,0.5789473684210527,-149.0,-0.11929543634907927,False,True,False
current,book_margin__signed_move_15m_le_100,1,20,19,0.95,12,7,0.631578947368421,-76.0,-0.05956112852664577,False,True,False
current,book_margin__signed_move_15m_le_100,2,20,16,0.8,11,5,0.6875,-1.0,-0.0009082652134423251,False,True,False
current,book_margin__signed_move_15m_le_100,3,20,20,1.0,16,4,0.8,271.0,0.2039127163280662,True,True,True
current,book_margin__signed_move_15m_le_100,4,20,20,1.0,12,8,0.6,-177.0,-0.12854030501089325,False,True,False
current,book_margin__signed_move_15m_le_100,5,20,20,1.0,12,8,0.6,-138.0,-0.1031390134529148,False,True,False
current,book_margin__signed_move_15m_le_100,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,True
current,book_margin__signed_move_15m_le_100,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,True
current,book_margin__signed_move_15m_le_100,8,20,20,1.0,14,6,0.7,72.0,0.05421686746987952,True,True,True
current,book_margin__signed_move_15m_le_100,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,True
current,book_margin__signed_move_15m_le_100,10,20,19,0.95,11,8,0.5789473684210527,-193.0,-0.14926527455529776,False,True,False
current,book_margin__signed_move_15m_le_100,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,False
current,book_margin__signed_move_15m_le_100,12,20,19,0.95,15,4,0.7894736842105263,221.0,0.17279124315871774,True,True,True
current,book_margin__signed_move_15m_le_100,13,20,17,0.85,12,5,0.7058823529411765,17.0,0.014370245139475908,True,True,True
current,book_margin__signed_move_15m_le_100,14,20,16,0.8,7,9,0.4375,-363.0,-0.34148635936030103,False,True,False
current,book_margin__signed_move_15m_le_100,15,20,19,0.95,14,5,0.7368421052631579,93.0,0.07115531752104055,True,True,True
current,book_margin__signed_move_15m_le_100,16,1,1,1.0,0,1,0.0,-92.0,-1.0,False,True,False
current,book_margin__signed_move_15m_le_125,0,20,19,0.95,11,8,0.5789473684210527,-149.0,-0.11929543634907927,False,True,False
current,book_margin__signed_move_15m_le_125,1,20,19,0.95,13,6,0.6842105263157895,26.0,0.02040816326530612,True,True,True
current,book_margin__signed_move_15m_le_125,2,20,17,0.85,12,5,0.7058823529411765,34.0,0.029159519725557463,True,True,True
current,book_margin__signed_move_15m_le_125,3,20,20,1.0,16,4,0.8,273.0,0.2057272042200452,True,True,True
current,book_margin__signed_move_15m_le_125,4,20,20,1.0,13,7,0.65,-23.0,-0.017384731670445956,False,True,False
current,book_margin__signed_move_15m_le_125,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,False
current,book_margin__signed_move_15m_le_125,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,True
current,book_margin__signed_move_15m_le_125,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,True
current,book_margin__signed_move_15m_le_125,8,20,20,1.0,14,6,0.7,72.0,0.05421686746987952,True,True,True
current,book_margin__signed_move_15m_le_125,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,True
current,book_margin__signed_move_15m_le_125,10,20,19,0.95,11,8,0.5789473684210527,-193.0,-0.14926527455529776,False,True,False
current,book_margin__signed_move_15m_le_125,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,False
current,book_margin__signed_move_15m_le_125,12,20,20,1.0,16,4,0.8,234.0,0.17130307467057102,True,True,True
current,book_margin__signed_move_15m_le_125,13,20,18,0.9,13,5,0.7222222222222222,47.0,0.03750997605746209,True,True,True
current,book_margin__signed_move_15m_le_125,14,20,18,0.9,9,9,0.5,-325.0,-0.2653061224489796,False,True,False
current,book_margin__signed_move_15m_le_125,15,20,19,0.95,14,5,0.7368421052631579,85.0,0.06463878326996197,True,True,True
current,book_margin__signed_move_15m_le_125,16,1,1,1.0,0,1,0.0,-92.0,-1.0,False,True,False
current,book_margin__signed_move_15m_le_150,0,20,20,1.0,12,8,0.6,-123.0,-0.09297052154195011,False,True,False
current,book_margin__signed_move_15m_le_150,1,20,20,1.0,14,6,0.7,59.0,0.04399701715137957,True,True,True
current,book_margin__signed_move_15m_le_150,2,20,19,0.95,14,5,0.7368421052631579,74.0,0.05580693815987934,True,True,True
current,book_margin__signed_move_15m_le_150,3,20,20,1.0,16,4,0.8,272.0,0.20481927710843373,True,True,True
current,book_margin__signed_move_15m_le_150,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,False
current,book_margin__signed_move_15m_le_150,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,False
current,book_margin__signed_move_15m_le_150,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,True
current,book_margin__signed_move_15m_le_150,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,True
current,book_margin__signed_move_15m_le_150,8,20,20,1.0,14,6,0.7,72.0,0.05421686746987952,True,True,True
current,book_margin__signed_move_15m_le_150,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,True
current,book_margin__signed_move_15m_le_150,10,20,19,0.95,11,8,0.5789473684210527,-193.0,-0.14926527455529776,False,True,False
current,book_margin__signed_move_15m_le_150,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,False
current,book_margin__signed_move_15m_le_150,12,20,20,1.0,16,4,0.8,263.0,0.19670905011219147,True,True,True
current,book_margin__signed_move_15m_le_150,13,20,19,0.95,14,5,0.7368421052631579,62.0,0.04633781763826607,True,True,True
current,book_margin__signed_move_15m_le_150,14,20,18,0.9,9,9,0.5,-330.0,-0.2682926829268293,False,True,False
current,book_margin__signed_move_15m_le_150,15,20,19,0.95,14,5,0.7368421052631579,89.0,0.06788710907704043,True,True,True
current,book_margin__signed_move_15m_le_150,16,1,1,1.0,0,1,0.0,-93.0,-1.0,False,True,False
current,book_margin__signed_move_15m_le_200,0,20,20,1.0,12,8,0.6,-123.0,-0.09297052154195011,False,True,False
current,book_margin__signed_move_15m_le_200,1,20,20,1.0,14,6,0.7,59.0,0.04399701715137957,True,True,True
current,book_margin__signed_move_15m_le_200,2,20,19,0.95,15,4,0.7894736842105263,194.0,0.14854517611026033,True,True,True
current,book_margin__signed_move_15m_le_200,3,20,20,1.0,16,4,0.8,274.0,0.2066365007541478,True,True,True
current,book_margin__signed_move_15m_le_200,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,False
current,book_margin__signed_move_15m_le_200,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,False
current,book_margin__signed_move_15m_le_200,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,True
current,book_margin__signed_move_15m_le_200,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,True
current,book_margin__signed_move_15m_le_200,8,20,20,1.0,14,6,0.7,72.0,0.05421686746987952,True,True,True
current,book_margin__signed_move_15m_le_200,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,True
current,book_margin__signed_move_15m_le_200,10,20,20,1.0,12,8,0.6,-164.0,-0.12023460410557185,False,True,False
current,book_margin__signed_move_15m_le_200,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,False
current,book_margin__signed_move_15m_le_200,12,20,20,1.0,16,4,0.8,258.0,0.19225037257824143,True,True,True
current,book_margin__signed_move_15m_le_200,13,20,20,1.0,16,4,0.8,177.0,0.12438510189739986,True,True,True
current,book_margin__signed_move_15m_le_200,14,20,20,1.0,11,9,0.55,-278.0,-0.20174165457184326,False,True,False
current,book_margin__signed_move_15m_le_200,15,20,19,0.95,14,5,0.7368421052631579,89.0,0.06788710907704043,True,True,True
current,book_margin__signed_move_15m_le_200,16,1,1,1.0,0,1,0.0,-65.0,-1.0,False,True,False
current,book_margin__signed_move_max_15_30m_le_100,0,20,19,0.95,11,8,0.5789473684210527,-160.0,-0.12698412698412698,False,True,False
current,book_margin__signed_move_max_15_30m_le_100,1,20,19,0.95,12,7,0.631578947368421,-76.0,-0.05956112852664577,False,True,False
current,book_margin__signed_move_max_15_30m_le_100,2,20,11,0.55,8,3,0.7272727272727273,22.0,0.028277634961439587,True,False,False
current,book_margin__signed_move_max_15_30m_le_100,3,20,16,0.8,12,4,0.75,115.0,0.10599078341013825,True,True,True
current,book_margin__signed_move_max_15_30m_le_100,4,20,17,0.85,9,8,0.5294117647058824,-251.0,-0.21807124239791487,False,True,False
current,book_margin__signed_move_max_15_30m_le_100,5,20,20,1.0,11,9,0.55,-223.0,-0.16855631141345426,False,True,False
current,book_margin__signed_move_max_15_30m_le_100,6,20,20,1.0,16,4,0.8,210.0,0.1510791366906475,True,True,True
current,book_margin__signed_move_max_15_30m_le_100,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,True
current,book_margin__signed_move_max_15_30m_le_100,8,20,20,1.0,15,5,0.75,176.0,0.13293051359516617,True,True,True
current,book_margin__signed_move_max_15_30m_le_100,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,True
current,book_margin__signed_move_max_15_30m_le_100,10,20,18,0.9,10,8,0.5555555555555556,-230.0,-0.18699186991869918,False,True,False
current,book_margin__signed_move_max_15_30m_le_100,11,20,19,0.95,12,7,0.631578947368421,-109.0,-0.08326967150496563,False,True,False
current,book_margin__signed_move_max_15_30m_le_100,12,20,18,0.9,15,3,0.8333333333333334,280.0,0.22950819672131148,True,True,True
current,book_margin__signed_move_max_15_30m_le_100,13,20,14,0.7,8,6,0.5714285714285714,-189.0,-0.1911021233569262,False,False,False
current,book_margin__signed_move_max_15_30m_le_100,14,20,16,0.8,9,7,0.5625,-182.0,-0.16820702402957485,False,True,False
current,book_margin__signed_move_max_15_30m_le_100,15,20,18,0.9,15,3,0.8333333333333334,258.0,0.20772946859903382,True,True,True
current,book_margin__signed_move_max_15_30m_le_100,16,1,0,0.0,0,0,,0.0,,False,False,False
current,book_margin__signed_move_max_15_30m_le_150,0,20,19,0.95,11,8,0.5789473684210527,-148.0,-0.11858974358974358,False,True,False
current,book_margin__signed_move_max_15_30m_le_150,1,20,19,0.95,13,6,0.6842105263157895,26.0,0.02040816326530612,True,True,True
current,book_margin__signed_move_max_15_30m_le_150,2,20,13,0.65,9,4,0.6923076923076923,-23.0,-0.024918743228602384,False,False,False
current,book_margin__signed_move_max_15_30m_le_150,3,20,18,0.9,14,4,0.7777777777777778,191.0,0.15798180314309346,True,True,True
current,book_margin__signed_move_max_15_30m_le_150,4,20,19,0.95,10,9,0.5263157894736842,-268.0,-0.2113564668769716,False,True,False
current,book_margin__signed_move_max_15_30m_le_150,5,20,20,1.0,12,8,0.6,-123.0,-0.09297052154195011,False,True,False
current,book_margin__signed_move_max_15_30m_le_150,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,True
current,book_margin__signed_move_max_15_30m_le_150,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,True
current,book_margin__signed_move_max_15_30m_le_150,8,20,20,1.0,14,6,0.7,73.0,0.055011303692539565,True,True,True
current,book_margin__signed_move_max_15_30m_le_150,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,True
current,book_margin__signed_move_max_15_30m_le_150,10,20,19,0.95,11,8,0.5789473684210527,-193.0,-0.14926527455529776,False,True,False
current,book_margin__signed_move_max_15_30m_le_150,11,20,19,0.95,12,7,0.631578947368421,-109.0,-0.08326967150496563,False,True,False
current,book_margin__signed_move_max_15_30m_le_150,12,20,20,1.0,16,4,0.8,263.0,0.19670905011219147,True,True,True
current,book_margin__signed_move_max_15_30m_le_150,13,20,17,0.85,11,6,0.6470588235294118,-125.0,-0.10204081632653061,False,True,False
current,book_margin__signed_move_max_15_30m_le_150,14,20,17,0.85,10,7,0.5882352941176471,-159.0,-0.1371872303710095,False,True,False
