dataset,candidate,slice,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask,median_edge
current,score_m60__skip_follow_prev1,"time=(720.0, 840.0]",89,66,23,0.7415730337078652,155.0,1.7415730337078652,69.0,-4.691107453642367
current,score_m60__skip_follow_prev1,"time=(840.0, 10000.0]",13,8,5,0.6153846153846154,-83.0,-6.384615384615385,63.0,-3.9476803080697422
current,score_m60__skip_follow_prev1,prev1=no,113,81,32,0.7168141592920354,-10.0,-0.08849557522123894,68.0,-4.484407796754724
current,score_m60__skip_follow_prev1,prev1=yes,103,78,25,0.7572815533980582,270.0,2.621359223300971,71.0,-5.393210365529654
current,score_m60__skip_follow_prev1,prev_relation=fade,217,159,58,0.7327188940092166,188.0,0.8663594470046083,69.0,-4.897554042272503
current,score_m60__skip_follow_prev1,prev2_streak=False,113,83,30,0.7345132743362832,166.0,1.4690265486725664,69.0,-4.454032858989407
current,score_m60__skip_follow_prev1,prev2_streak=True,104,76,28,0.7307692307692307,22.0,0.21153846153846154,70.0,-5.634867590271618
current,score_m60__skip_follow_prev1,prev3_streak=False,169,125,44,0.7396449704142012,320.0,1.893491124260355,69.0,-4.8373489374506775
current,score_m60__skip_follow_prev1,prev3_streak=True,48,34,14,0.7083333333333334,-132.0,-2.75,70.5,-5.345175464989332
current,score_m60__skip_follow_prev1,prev_flip=False,105,76,29,0.7238095238095238,-50.0,-0.47619047619047616,70.0,-5.707974982547853
current,score_m60__skip_follow_prev1,prev_flip=True,112,83,29,0.7410714285714286,238.0,2.125,69.0,-4.388461402953347
current,score_m60__skip_follow_prev1,prev_alternation=False,159,114,45,0.7169811320754716,-178.0,-1.119496855345912,70.0,-5.707974982547853
current,score_m60__skip_follow_prev1,prev_alternation=True,58,45,13,0.7758620689655172,366.0,6.310344827586207,68.5,-3.6596063377675563
current,score_m60__skip_fade_prev1,split=holdout,51,39,12,0.7647058823529411,169.0,3.3137254901960786,69.0,-4.684893552947017
current,score_m60__skip_fade_prev1,split=train,119,88,31,0.7394957983193278,304.0,2.5546218487394956,68.0,-3.301877872712467
current,score_m60__skip_fade_prev1,split=validation,40,23,17,0.575,-560.0,-14.0,68.0,-3.847639884609137
current,score_m60__skip_fade_prev1,side=no,108,77,31,0.7129629629629629,-12.0,-0.1111111111111111,68.0,-3.0
current,score_m60__skip_fade_prev1,side=yes,102,73,29,0.7156862745098039,-75.0,-0.7352941176470589,69.0,-4.7619258083020455
current,score_m60__skip_fade_prev1,"score=(-1.001, 0.625]",72,49,23,0.6805555555555556,15.0,0.20833333333333334,63.5,-4.662941686518192
current,score_m60__skip_fade_prev1,"score=(0.625, 0.65]",46,33,13,0.717391304347826,142.0,3.0869565217391304,65.0,-3.0
current,score_m60__skip_fade_prev1,"score=(0.65, 0.7]",48,33,15,0.6875,-188.0,-3.9166666666666665,69.0,-3.5899666848605634
current,score_m60__skip_fade_prev1,"score=(0.7, 0.8]",39,30,9,0.7692307692307693,-102.0,-2.6153846153846154,77.0,-4.407055022295495
current,score_m60__skip_fade_prev1,"edge=(-200.001, -5.0]",88,62,26,0.7045454545454546,-514.0,-5.840909090909091,73.0,-8.952636718410314
current,score_m60__skip_fade_prev1,"edge=(-3.0, 0.0]",78,56,22,0.717948717948718,273.0,3.5,65.0,-2.5
current,score_m60__skip_fade_prev1,"edge=(-5.0, -3.0]",44,32,12,0.7272727272727273,154.0,3.5,66.0,-3.50120671178707
current,score_m60__skip_fade_prev1,"ask=(60.0, 70.0]",129,85,44,0.6589147286821705,-193.0,-1.496124031007752,65.0,-3.0
current,score_m60__skip_fade_prev1,"ask=(70.0, 80.0]",64,52,12,0.8125,297.0,4.640625,74.0,-8.538365834912284
current,score_m60__skip_fade_prev1,"ask=(80.0, 90.0]",13,9,4,0.6923076923076923,-215.0,-16.53846153846154,83.0,-10.18983297922938
current,score_m60__skip_fade_prev1,"time=(-1.001, 600.0]",84,60,24,0.7142857142857143,-172.0,-2.0476190476190474,69.0,-5.2678116515212
current,score_m60__skip_fade_prev1,"time=(600.0, 720.0]",38,27,11,0.7105263157894737,-27.0,-0.7105263157894737,69.0,-3.3941142671855857
current,score_m60__skip_fade_prev1,"time=(720.0, 840.0]",83,59,24,0.7108433734939759,69.0,0.8313253012048193,68.0,-3.0
current,score_m60__skip_fade_prev1,prev1=no,108,77,31,0.7129629629629629,-12.0,-0.1111111111111111,68.0,-3.0
current,score_m60__skip_fade_prev1,prev1=yes,101,73,28,0.7227722772277227,-3.0,-0.0297029702970297,69.0,-4.684893552947017
current,score_m60__skip_fade_prev1,prev_relation=follow,209,150,59,0.7177033492822966,-15.0,-0.07177033492822966,68.0,-3.74095868136466
current,score_m60__skip_fade_prev1,prev2_streak=False,111,79,32,0.7117117117117117,-117.0,-1.054054054054054,69.0,-4.150228628586561
current,score_m60__skip_fade_prev1,prev2_streak=True,99,71,28,0.7171717171717171,30.0,0.30303030303030304,68.0,-3.007397900495029
current,score_m60__skip_fade_prev1,prev3_streak=False,163,114,49,0.6993865030674846,-300.0,-1.8404907975460123,68.0,-3.6445835976730336
current,score_m60__skip_fade_prev1,prev3_streak=True,47,36,11,0.7659574468085106,213.0,4.531914893617022,68.0,-4.079926028289208
current,score_m60__skip_fade_prev1,prev_flip=False,101,72,29,0.7128712871287128,-7.0,-0.06930693069306931,68.0,-3.007397900495029
current,score_m60__skip_fade_prev1,prev_flip=True,109,78,31,0.7155963302752294,-80.0,-0.7339449541284404,69.0,-4.150228628586561
current,score_m60__skip_fade_prev1,prev_alternation=False,152,110,42,0.7236842105263158,94.0,0.618421052631579,69.0,-3.8666412946352224
current,score_m60__skip_fade_prev1,prev_alternation=True,58,40,18,0.6896551724137931,-181.0,-3.1206896551724137,68.0,-3.6430049109981866
current,score_m60__skip_follow_2streak,split=holdout,50,36,14,0.72,-84.0,-1.68,72.0,-4.543342865521566
current,score_m60__skip_follow_2streak,split=train,164,120,44,0.7317073170731707,336.0,2.048780487804878,68.0,-3.964726873230049
current,score_m60__skip_follow_2streak,split=validation,63,49,14,0.7777777777777778,310.0,4.920634920634921,70.0,-6.6252175643940205
current,score_m60__skip_follow_2streak,side=no,134,102,32,0.7611940298507462,520.0,3.8805970149253732,70.0,-4.50332095972308
current,score_m60__skip_follow_2streak,side=yes,143,103,40,0.7202797202797203,42.0,0.2937062937062937,68.0,-4.484407796754724
current,score_m60__skip_follow_2streak,"score=(-1.001, 0.625]",106,77,29,0.7264150943396226,504.0,4.754716981132075,63.0,-3.964726873230049
current,score_m60__skip_follow_2streak,"score=(0.625, 0.65]",47,31,16,0.6595744680851063,-199.0,-4.23404255319149,68.0,-5.79279688770616
current,score_m60__skip_follow_2streak,"score=(0.65, 0.7]",74,54,20,0.7297297297297297,-9.0,-0.12162162162162163,70.0,-4.146571920822659
current,score_m60__skip_follow_2streak,"score=(0.7, 0.8]",45,39,6,0.8666666666666667,317.0,7.044444444444444,77.0,-4.416765100628041
current,score_m60__skip_follow_2streak,"edge=(-200.001, -5.0]",128,93,35,0.7265625,-379.0,-2.9609375,73.0,-8.976784765713443
current,score_m60__skip_follow_2streak,"edge=(-3.0, 0.0]",84,60,24,0.7142857142857143,278.0,3.3095238095238093,64.0,-2.5
current,score_m60__skip_follow_2streak,"edge=(-5.0, -3.0]",65,52,13,0.8,663.0,10.2,67.0,-3.616035218073982
current,score_m60__skip_follow_2streak,"ask=(60.0, 70.0]",164,117,47,0.7134146341463414,624.0,3.8048780487804876,66.0,-3.062428989929124
current,score_m60__skip_follow_2streak,"ask=(70.0, 80.0]",92,72,20,0.782608695652174,147.0,1.5978260869565217,74.0,-8.368211049700086
current,score_m60__skip_follow_2streak,"ask=(80.0, 90.0]",18,13,5,0.7222222222222222,-228.0,-12.666666666666666,82.5,-10.894615311434244
current,score_m60__skip_follow_2streak,"time=(-1.001, 600.0]",68,49,19,0.7205882352941176,-72.0,-1.0588235294117647,71.0,-5.519383511426952
current,score_m60__skip_follow_2streak,"time=(600.0, 720.0]",66,51,15,0.7727272727272727,385.0,5.833333333333333,69.0,-4.146571920822659
current,score_m60__skip_follow_2streak,"time=(720.0, 840.0]",127,95,32,0.7480314960629921,341.0,2.6850393700787403,69.0,-4.524864237964415
current,score_m60__skip_follow_2streak,"time=(840.0, 10000.0]",16,10,6,0.625,-92.0,-5.75,63.5,-4.115249313869711
current,score_m60__skip_follow_2streak,prev1=no,144,104,40,0.7222222222222222,170.0,1.1805555555555556,68.0,-3.578099692477103
current,score_m60__skip_follow_2streak,prev1=yes,132,101,31,0.7651515151515151,464.0,3.515151515151515,70.0,-4.998768321226493
current,score_m60__skip_follow_2streak,prev_relation=fade,195,144,51,0.7384615384615385,326.0,1.6717948717948719,69.0,-4.897554042272503
current,score_m60__skip_follow_2streak,prev_relation=follow,82,61,21,0.7439024390243902,236.0,2.8780487804878048,69.0,-3.740913638372156
current,score_m60__skip_follow_2streak,prev2_streak=False,173,129,44,0.7456647398843931,540.0,3.121387283236994,69.0,-4.06261661471769
current,score_m60__skip_follow_2streak,prev2_streak=True,104,76,28,0.7307692307692307,22.0,0.21153846153846154,70.0,-5.634867590271618
current,score_m60__skip_follow_2streak,prev3_streak=False,229,171,58,0.7467248908296943,694.0,3.03056768558952,69.0,-4.454032858989407
current,score_m60__skip_follow_2streak,prev3_streak=True,48,34,14,0.7083333333333334,-132.0,-2.75,70.5,-5.345175464989332
current,score_m60__skip_follow_2streak,prev_flip=False,106,77,29,0.7264150943396226,-15.0,-0.14150943396226415,70.0,-5.628871092958583
current,score_m60__skip_follow_2streak,prev_flip=True,171,128,43,0.7485380116959064,577.0,3.374269005847953,69.0,-4.06261661471769
current,score_m60__skip_follow_2streak,prev_alternation=False,188,135,53,0.7180851063829787,-92.0,-0.48936170212765956,69.0,-5.31152640026059
current,score_m60__skip_follow_2streak,prev_alternation=True,89,70,19,0.7865168539325843,654.0,7.348314606741573,68.0,-3.5
current,score_m60__skip_fade_2streak,split=holdout,58,41,17,0.7068965517241379,-97.0,-1.6724137931034482,69.0,-4.430243702317867
current,score_m60__skip_fade_2streak,split=train,159,119,40,0.7484276729559748,619.0,3.893081761006289,68.0,-3.2195027884487573
current,score_m60__skip_fade_2streak,split=validation,55,40,15,0.7272727272727273,48.0,0.8727272727272727,69.0,-4.6409898200893664
current,score_m60__skip_fade_2streak,side=no,138,103,35,0.7463768115942029,446.0,3.2318840579710146,68.0,-3.5948173691523735
current,score_m60__skip_fade_2streak,side=yes,134,97,37,0.7238805970149254,124.0,0.9253731343283582,68.0,-3.9634137466448145
current,score_m60__skip_fade_2streak,"score=(-1.001, 0.625]",103,73,30,0.7087378640776699,320.0,3.1067961165048543,63.0,-3.5
current,score_m60__skip_fade_2streak,"score=(0.625, 0.65]",59,42,17,0.711864406779661,112.0,1.8983050847457628,66.0,-4.06261661471769
current,score_m60__skip_fade_2streak,"score=(0.65, 0.7]",63,47,16,0.746031746031746,124.0,1.9682539682539681,69.0,-3.7812586262119083
current,score_m60__skip_fade_2streak,"score=(0.7, 0.8]",41,33,8,0.8048780487804879,50.0,1.2195121951219512,77.0,-3.900021526706581
current,score_m60__skip_fade_2streak,"edge=(-200.001, -5.0]",113,82,31,0.7256637168141593,-309.0,-2.734513274336283,72.0,-9.143744136786168
current,score_m60__skip_fade_2streak,"edge=(-3.0, 0.0]",99,74,25,0.7474747474747475,648.0,6.545454545454546,64.0,-2.5
current,score_m60__skip_fade_2streak,"edge=(-5.0, -3.0]",60,44,16,0.7333333333333333,231.0,3.85,66.5,-3.464070672290454
current,score_m60__skip_fade_2streak,"ask=(60.0, 70.0]",171,121,50,0.7076023391812866,585.0,3.4210526315789473,65.0,-3.0
current,score_m60__skip_fade_2streak,"ask=(70.0, 80.0]",81,65,16,0.8024691358024691,312.0,3.8518518518518516,74.0,-8.430465248691661
current,score_m60__skip_fade_2streak,"ask=(80.0, 90.0]",17,11,6,0.6470588235294118,-345.0,-20.294117647058822,83.0,-12.431026072632719
current,score_m60__skip_fade_2streak,"time=(-1.001, 600.0]",76,55,21,0.7236842105263158,-51.0,-0.6710526315789473,69.0,-5.143029737065845
current,score_m60__skip_fade_2streak,"time=(600.0, 720.0]",60,47,13,0.7833333333333333,435.0,7.25,68.0,-3.0
current,score_m60__skip_fade_2streak,"time=(720.0, 840.0]",126,91,35,0.7222222222222222,187.0,1.4841269841269842,68.0,-3.232365023586379
current,score_m60__skip_fade_2streak,prev1=no,136,99,37,0.7279411764705882,228.0,1.6764705882352942,68.0,-3.0
current,score_m60__skip_fade_2streak,prev1=yes,135,101,34,0.7481481481481481,414.0,3.066666666666667,69.0,-4.407055022295495
current,score_m60__skip_fade_2streak,prev_relation=fade,91,68,23,0.7472527472527473,304.0,3.340659340659341,69.0,-4.322889946917286
current,score_m60__skip_fade_2streak,prev_relation=follow,181,132,49,0.7292817679558011,266.0,1.4696132596685083,68.0,-3.5
current,score_m60__skip_fade_2streak,prev2_streak=False,173,129,44,0.7456647398843931,540.0,3.121387283236994,69.0,-4.06261661471769
current,score_m60__skip_fade_2streak,prev2_streak=True,99,71,28,0.7171717171717171,30.0,0.30303030303030304,68.0,-3.007397900495029
current,score_m60__skip_fade_2streak,prev3_streak=False,225,164,61,0.7288888888888889,357.0,1.5866666666666667,68.0,-3.7812586262119083
current,score_m60__skip_fade_2streak,prev3_streak=True,47,36,11,0.7659574468085106,213.0,4.531914893617022,68.0,-4.079926028289208
current,score_m60__skip_fade_2streak,prev_flip=False,101,72,29,0.7128712871287128,-7.0,-0.06930693069306931,68.0,-3.007397900495029
current,score_m60__skip_fade_2streak,prev_flip=True,171,128,43,0.7485380116959064,577.0,3.374269005847953,69.0,-4.06261661471769
current,score_m60__skip_fade_2streak,prev_alternation=False,183,130,53,0.7103825136612022,-84.0,-0.45901639344262296,69.0,-4.079926028289208
current,score_m60__skip_fade_2streak,prev_alternation=True,89,70,19,0.7865168539325843,654.0,7.348314606741573,68.0,-3.5
current,score_m60__skip_follow_3streak,split=holdout,59,43,16,0.7288135593220338,-9.0,-0.15254237288135594,70.0,-4.549088273324685
current,score_m60__skip_follow_3streak,split=train,178,133,45,0.7471910112359551,650.0,3.651685393258427,68.0,-3.6135917311982375
current,score_m60__skip_follow_3streak,split=validation,65,48,17,0.7384615384615385,85.0,1.3076923076923077,69.0,-6.6252175643940205
current,score_m60__skip_follow_3streak,side=no,150,113,37,0.7533333333333333,522.0,3.48,69.0,-4.212866766364218
current,score_m60__skip_follow_3streak,side=yes,152,111,41,0.7302631578947368,204.0,1.3421052631578947,68.0,-4.445731409525109
current,score_m60__skip_follow_3streak,"score=(-1.001, 0.625]",115,83,32,0.7217391304347827,493.0,4.28695652173913,63.0,-3.9476803080697422
current,score_m60__skip_follow_3streak,"score=(0.625, 0.65]",55,38,17,0.6909090909090909,-56.0,-1.018181818181818,68.0,-5.5497672033693135
current,score_m60__skip_follow_3streak,"score=(0.65, 0.7]",81,60,21,0.7407407407407407,84.0,1.037037037037037,70.0,-4.102223021550287
current,score_m60__skip_follow_3streak,"score=(0.7, 0.8]",46,39,7,0.8478260869565217,256.0,5.565217391304348,76.5,-3.7740137438475614
current,score_m60__skip_follow_3streak,"edge=(-200.001, -5.0]",133,98,35,0.7368421052631579,-237.0,-1.781954887218045,73.0,-9.326101369091113
current,score_m60__skip_follow_3streak,"edge=(-3.0, 0.0]",100,71,29,0.71,265.0,2.65,64.5,-2.5
current,score_m60__skip_follow_3streak,"edge=(-5.0, -3.0]",69,55,14,0.7971014492753623,698.0,10.115942028985508,67.0,-3.6445835976730336
current,score_m60__skip_follow_3streak,"ask=(60.0, 70.0]",182,130,52,0.7142857142857143,710.0,3.901098901098901,66.0,-3.0
current,score_m60__skip_follow_3streak,"ask=(70.0, 80.0]",100,79,21,0.79,242.0,2.42,74.0,-8.48981683165622
current,score_m60__skip_follow_3streak,"ask=(80.0, 90.0]",17,12,5,0.7058823529411765,-245.0,-14.411764705882353,83.0,-10.18983297922938
current,score_m60__skip_follow_3streak,"time=(-1.001, 600.0]",62,46,16,0.7419354838709677,74.0,1.1935483870967742,71.0,-4.8245354367525835
current,score_m60__skip_follow_3streak,"time=(600.0, 720.0]",75,59,16,0.7866666666666666,524.0,6.986666666666666,69.0,-4.150228628586561
current,score_m60__skip_follow_3streak,"time=(720.0, 840.0]",148,108,40,0.7297297297297297,201.0,1.3581081081081081,69.0,-3.8686326028889297
current,score_m60__skip_follow_3streak,"time=(840.0, 10000.0]",17,11,6,0.6470588235294118,-73.0,-4.294117647058823,64.0,-4.28281831966968
current,score_m60__skip_follow_3streak,prev1=no,156,115,41,0.7371794871794872,412.0,2.641025641025641,68.0,-3.5388725606051317
current,score_m60__skip_follow_3streak,prev1=yes,145,109,36,0.7517241379310344,386.0,2.6620689655172414,69.0,-4.684893552947017
current,score_m60__skip_follow_3streak,prev_relation=fade,181,136,45,0.7513812154696132,536.0,2.9613259668508287,69.0,-4.897554042272503
current,score_m60__skip_follow_3streak,prev_relation=follow,121,88,33,0.7272727272727273,190.0,1.5702479338842976,68.0,-3.2452272587240003
current,score_m60__skip_follow_3streak,prev2_streak=False,173,129,44,0.7456647398843931,540.0,3.121387283236994,69.0,-4.06261661471769
current,score_m60__skip_follow_3streak,prev2_streak=True,129,95,34,0.7364341085271318,186.0,1.441860465116279,69.0,-4.64622318745397
current,score_m60__skip_follow_3streak,prev3_streak=False,254,190,64,0.7480314960629921,858.0,3.377952755905512,68.5,-4.296588998601987
current,score_m60__skip_follow_3streak,prev3_streak=True,48,34,14,0.7083333333333334,-132.0,-2.75,70.5,-5.345175464989332
current,score_m60__skip_follow_3streak,prev_flip=False,131,96,35,0.732824427480916,149.0,1.1374045801526718,69.0,-4.64622318745397
current,score_m60__skip_follow_3streak,prev_flip=True,171,128,43,0.7485380116959064,577.0,3.374269005847953,69.0,-4.06261661471769
current,score_m60__skip_follow_3streak,prev_alternation=False,213,154,59,0.7230046948356808,72.0,0.3380281690140845,69.0,-4.691107453642367
current,score_m60__skip_follow_3streak,prev_alternation=True,89,70,19,0.7865168539325843,654.0,7.348314606741573,68.0,-3.5
current,score_m60__skip_fade_3streak,split=holdout,60,42,18,0.7,-153.0,-2.55,69.0,-4.616990913135851
current,score_m60__skip_fade_3streak,split=train,178,138,40,0.7752808988764045,1175.0,6.601123595505618,68.0,-3.5745511468228486
current,score_m60__skip_fade_3streak,split=validation,63,46,17,0.7301587301587301,49.0,0.7777777777777778,69.0,-5.837777802464217
current,score_m60__skip_fade_3streak,side=no,154,115,39,0.7467532467532467,460.0,2.987012987012987,69.0,-4.111420620673982
current,score_m60__skip_fade_3streak,side=yes,147,111,36,0.7551020408163265,611.0,4.156462585034014,68.0,-4.375167163693803
current,score_m60__skip_fade_3streak,"score=(-1.001, 0.625]",116,85,31,0.7327586206896551,632.0,5.448275862068965,63.0,-4.53697625564455
current,score_m60__skip_fade_3streak,"score=(0.625, 0.65]",59,43,16,0.7288135593220338,201.0,3.406779661016949,66.0,-4.375167163693803
current,score_m60__skip_fade_3streak,"score=(0.65, 0.7]",73,54,19,0.7397260273972602,85.0,1.1643835616438356,69.0,-3.9450540548992734
current,score_m60__skip_fade_3streak,"score=(0.7, 0.8]",48,40,8,0.8333333333333334,205.0,4.270833333333333,76.5,-3.9899737774978945
current,score_m60__skip_fade_3streak,"edge=(-200.001, -5.0]",131,97,34,0.7404580152671756,-134.0,-1.0229007633587786,72.0,-8.962265708816176
current,score_m60__skip_fade_3streak,"edge=(-3.0, 0.0]",105,79,26,0.7523809523809524,715.0,6.809523809523809,65.0,-2.5
current,score_m60__skip_fade_3streak,"edge=(-5.0, -3.0]",65,50,15,0.7692307692307693,490.0,7.538461538461538,67.0,-3.616035218073982
current,score_m60__skip_fade_3streak,"ask=(60.0, 70.0]",185,134,51,0.7243243243243244,926.0,5.005405405405406,65.0,-3.0
current,score_m60__skip_fade_3streak,"ask=(70.0, 80.0]",96,78,18,0.8125,467.0,4.864583333333333,74.0,-8.442542794736745
current,score_m60__skip_fade_3streak,"ask=(80.0, 90.0]",17,11,6,0.6470588235294118,-340.0,-20.0,83.0,-11.599397643639108
current,score_m60__skip_fade_3streak,"time=(-1.001, 600.0]",69,52,17,0.7536231884057971,158.0,2.289855072463768,71.0,-5.184923423608836
current,score_m60__skip_fade_3streak,"time=(600.0, 720.0]",66,53,13,0.803030303030303,590.0,8.93939393939394,68.0,-3.8666412946352224
current,score_m60__skip_fade_3streak,"time=(720.0, 840.0]",152,111,41,0.7302631578947368,304.0,2.0,68.0,-3.698646922142945
current,score_m60__skip_fade_3streak,"time=(840.0, 10000.0]",14,10,4,0.7142857142857143,19.0,1.3571428571428572,66.5,-5.158851426945837
current,score_m60__skip_fade_3streak,prev1=no,154,115,39,0.7467532467532467,592.0,3.844155844155844,68.0,-3.1260458665708626
current,score_m60__skip_fade_3streak,prev1=yes,146,111,35,0.7602739726027398,551.0,3.7739726027397262,69.0,-4.665558370200493
current,score_m60__skip_fade_3streak,prev_relation=fade,133,102,31,0.7669172932330827,668.0,5.022556390977444,69.0,-4.743884814530162
current,score_m60__skip_fade_3streak,prev_relation=follow,168,124,44,0.7380952380952381,403.0,2.3988095238095237,68.0,-3.5176748860240465
current,score_m60__skip_fade_3streak,prev2_streak=False,173,129,44,0.7456647398843931,540.0,3.121387283236994,69.0,-4.06261661471769
current,score_m60__skip_fade_3streak,prev2_streak=True,128,97,31,0.7578125,531.0,4.1484375,68.0,-4.515432977403215
current,score_m60__skip_fade_3streak,prev3_streak=False,254,190,64,0.7480314960629921,858.0,3.377952755905512,68.5,-4.296588998601987
current,score_m60__skip_fade_3streak,prev3_streak=True,47,36,11,0.7659574468085106,213.0,4.531914893617022,68.0,-4.079926028289208
current,score_m60__skip_fade_3streak,prev_flip=False,130,98,32,0.7538461538461538,494.0,3.8,68.0,-4.515432977403215
current,score_m60__skip_fade_3streak,prev_flip=True,171,128,43,0.7485380116959064,577.0,3.374269005847953,69.0,-4.06261661471769
current,score_m60__skip_fade_3streak,prev_alternation=False,212,156,56,0.7358490566037735,417.0,1.9669811320754718,69.0,-4.665558370200493
current,score_m60__skip_fade_3streak,prev_alternation=True,89,70,19,0.7865168539325843,654.0,7.348314606741573,68.0,-3.5
current,score_m60__skip_follow_after_flip,split=holdout,58,37,21,0.6379310344827587,-535.0,-9.224137931034482,69.5,-5.654034284235681
current,score_m60__skip_follow_after_flip,split=train,159,122,37,0.7672955974842768,953.0,5.9937106918239,68.0,-3.2195027884487573
current,score_m60__skip_follow_after_flip,split=validation,49,40,9,0.8163265306122449,363.0,7.408163265306122,71.0,-7.409314600697684
current,score_m60__skip_follow_after_flip,side=no,130,98,32,0.7538461538461538,409.0,3.146153846153846,69.0,-4.435398979808724
current,score_m60__skip_follow_after_flip,side=yes,136,101,35,0.7426470588235294,372.0,2.735294117647059,68.0,-3.964726873230049
current,score_m60__skip_follow_after_flip,"score=(-1.001, 0.625]",97,67,30,0.6907216494845361,150.0,1.5463917525773196,63.0,-3.616035218073982
current,score_m60__skip_follow_after_flip,"score=(0.625, 0.65]",53,36,17,0.6792452830188679,-124.0,-2.339622641509434,68.0,-5.393210365529654
current,score_m60__skip_follow_after_flip,"score=(0.65, 0.7]",69,55,14,0.7971014492753623,440.0,6.3768115942028984,70.0,-4.79383744772862
current,score_m60__skip_follow_after_flip,"score=(0.7, 0.8]",42,37,5,0.8809523809523809,370.0,8.80952380952381,77.0,-3.8441250305388763
current,score_m60__skip_follow_after_flip,"edge=(-200.001, -5.0]",117,89,28,0.7606837606837606,66.0,0.5641025641025641,72.0,-8.99130382261071
current,score_m60__skip_follow_after_flip,"edge=(-3.0, 0.0]",90,65,25,0.7222222222222222,326.0,3.6222222222222222,65.0,-2.5
current,score_m60__skip_follow_after_flip,"edge=(-5.0, -3.0]",59,45,14,0.7627118644067796,389.0,6.593220338983051,67.0,-3.5423953491621702
current,score_m60__skip_follow_after_flip,"ask=(60.0, 70.0]",159,112,47,0.7044025157232704,474.0,2.981132075471698,65.0,-3.0
current,score_m60__skip_follow_after_flip,"ask=(70.0, 80.0]",89,72,17,0.8089887640449438,365.0,4.101123595505618,74.0,-8.525013322530612
current,score_m60__skip_follow_after_flip,"ask=(80.0, 90.0]",15,12,3,0.8,-73.0,-4.866666666666666,83.0,-8.94200900547618
current,score_m60__skip_follow_after_flip,"time=(-1.001, 600.0]",58,44,14,0.7586206896551724,106.0,1.8275862068965518,72.0,-5.829324319227283
current,score_m60__skip_follow_after_flip,"time=(600.0, 720.0]",61,49,12,0.8032786885245902,515.0,8.442622950819672,68.0,-4.322889946917286
current,score_m60__skip_follow_after_flip,"time=(720.0, 840.0]",132,96,36,0.7272727272727273,191.0,1.446969696969697,68.0,-3.6135917311982375
current,score_m60__skip_follow_after_flip,"time=(840.0, 10000.0]",15,10,5,0.6666666666666666,-31.0,-2.066666666666667,65.0,-3.9476803080697422
current,score_m60__skip_follow_after_flip,prev1=no,135,100,35,0.7407407407407407,361.0,2.674074074074074,68.0,-3.2195027884487573
current,score_m60__skip_follow_after_flip,prev1=yes,130,99,31,0.7615384615384615,492.0,3.7846153846153845,69.0,-4.665558370200493
current,score_m60__skip_follow_after_flip,prev_relation=fade,192,144,48,0.75,522.0,2.71875,69.0,-4.7174961340862644
current,score_m60__skip_follow_after_flip,prev_relation=follow,74,55,19,0.7432432432432432,259.0,3.5,68.0,-3.0
current,score_m60__skip_follow_after_flip,prev2_streak=False,114,84,30,0.7368421052631579,201.0,1.763157894736842,69.0,-4.388461402953347
current,score_m60__skip_follow_after_flip,prev2_streak=True,152,115,37,0.756578947368421,580.0,3.8157894736842106,68.5,-4.238695092622045
current,score_m60__skip_follow_after_flip,prev3_streak=False,195,145,50,0.7435897435897436,519.0,2.6615384615384614,69.0,-4.481777681481745
current,score_m60__skip_follow_after_flip,prev3_streak=True,71,54,17,0.7605633802816901,262.0,3.6901408450704225,69.0,-3.6480059609885416
current,score_m60__skip_follow_after_flip,prev_flip=False,154,116,38,0.7532467532467533,543.0,3.5259740259740258,68.5,-4.238695092622045
current,score_m60__skip_follow_after_flip,prev_flip=True,112,83,29,0.7410714285714286,238.0,2.125,69.0,-4.388461402953347
current,score_m60__skip_follow_after_flip,prev_alternation=False,208,154,54,0.7403846153846154,415.0,1.9951923076923077,69.0,-4.483092739118234
current,score_m60__skip_follow_after_flip,prev_alternation=True,58,45,13,0.7758620689655172,366.0,6.310344827586207,68.5,-3.6596063377675563
current,score_m60__skip_fade_after_flip,split=holdout,59,45,14,0.7627118644067796,145.0,2.457627118644068,70.0,-4.684893552947017
current,score_m60__skip_fade_after_flip,split=train,153,117,36,0.7647058823529411,814.0,5.3202614379084965,68.0,-3.535349772048093
current,score_m60__skip_fade_after_flip,split=validation,51,32,19,0.6274509803921569,-496.0,-9.72549019607843,69.0,-6.282977911993832
current,score_m60__skip_fade_after_flip,side=no,130,95,35,0.7307692307692307,166.0,1.2769230769230768,69.0,-3.5805431793528477
current,score_m60__skip_fade_after_flip,side=yes,133,99,34,0.7443609022556391,297.0,2.2330827067669174,68.0,-4.838958063657074
current,score_m60__skip_fade_after_flip,"score=(-1.001, 0.625]",91,63,28,0.6923076923076923,131.0,1.4395604395604396,63.0,-4.549088273324685
current,score_m60__skip_fade_after_flip,"score=(0.625, 0.65]",48,34,14,0.7083333333333334,69.0,1.4375,66.0,-3.960109152162758
current,score_m60__skip_fade_after_flip,"score=(0.65, 0.7]",71,52,19,0.7323943661971831,12.0,0.16901408450704225,69.0,-3.9450540548992734
current,score_m60__skip_fade_after_flip,"score=(0.7, 0.8]",49,41,8,0.8367346938775511,220.0,4.489795918367347,77.0,-4.310359677534294
current,score_m60__skip_fade_after_flip,"edge=(-200.001, -5.0]",113,83,30,0.7345132743362832,-309.0,-2.734513274336283,74.0,-8.96715191734043
