dataset,candidate,group_type,group,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask
current,hazard45_touch80_ask80_locked,hour,14,11,7,4,0.6363636363636364,-103.0,-9.363636363636363,73.0
current,hazard45_touch80_ask80_locked,hour,15,10,7,3,0.7,4.0,0.4,68.0
current,hazard45_touch80_ask80_locked,hour,16,8,5,3,0.625,-67.0,-8.375,68.0
current,hazard45_touch80_ask80_locked,hour,17,12,9,3,0.75,52.0,4.333333333333333,69.5
current,hazard45_touch80_ask80_locked,hour,18,12,9,3,0.75,34.0,2.8333333333333335,72.5
current,hazard45_touch80_ask80_locked,hour,19,11,10,1,0.9090909090909091,198.0,18.0,71.0
current,hazard45_touch80_ask80_locked,hour,2,14,9,5,0.6428571428571429,-120.0,-8.571428571428571,71.0
current,hazard45_touch80_ask80_locked,hour,20,12,10,2,0.8333333333333334,148.0,12.333333333333334,71.5
current,hazard45_touch80_ask80_locked,hour,21,11,9,2,0.8181818181818182,73.0,6.636363636363637,73.0
current,hazard45_touch80_ask80_locked,hour,22,12,10,2,0.8333333333333334,143.0,11.916666666666666,69.5
current,hazard45_touch80_ask80_locked,hour,23,11,10,1,0.9090909090909091,215.0,19.545454545454547,68.0
current,hazard45_touch80_ask80_locked,hour,3,16,12,4,0.75,32.0,2.0,70.5
current,hazard45_touch80_ask80_locked,hour,4,15,11,4,0.7333333333333333,28.0,1.8666666666666667,70.0
current,hazard45_touch80_ask80_locked,hour,5,16,12,4,0.75,93.0,5.8125,68.0
current,hazard45_touch80_ask80_locked,hour,6,15,14,1,0.9333333333333333,334.0,22.266666666666666,67.0
current,hazard45_touch80_ask80_locked,hour,7,11,8,3,0.7272727272727273,24.0,2.1818181818181817,68.0
current,hazard45_touch80_ask80_locked,hour,8,11,5,6,0.45454545454545453,-294.0,-26.727272727272727,69.0
current,hazard45_touch80_ask80_locked,hour,9,12,7,5,0.5833333333333334,-167.0,-13.916666666666666,69.0
current,hazard45_touch80_ask80_locked,ask,ask<=60,16,10,6,0.625,54.0,3.375,57.5
current,hazard45_touch80_ask80_locked,ask,ask<=70,142,103,39,0.7253521126760564,533.0,3.7535211267605635,67.0
current,hazard45_touch80_ask80_locked,ask,ask<=80,122,97,25,0.7950819672131147,329.0,2.69672131147541,74.0
current,hazard45_touch80_ask80_locked,time,sec<=300,4,4,0,1.0,104.0,26.0,74.0
current,hazard45_touch80_ask80_locked,time,sec<=600,53,37,16,0.6981132075471698,-185.0,-3.490566037735849,72.0
current,hazard45_touch80_ask80_locked,time,sec<=900,223,169,54,0.757847533632287,997.0,4.4708520179372195,69.0
current,hazard45_touch80_ask80_locked,score,p<=0.55,202,153,49,0.7574257425742574,1151.0,5.698019801980198,68.0
current,hazard45_touch80_ask80_locked,score,p<=0.65,65,46,19,0.7076923076923077,-316.0,-4.861538461538461,73.0
current,hazard45_touch80_ask80_locked,score,p<=0.75,13,11,2,0.8461538461538461,81.0,6.230769230769231,79.0
current,hazard45_touch80_ask80_locked,touch_loss,touch<=0.40,6,4,2,0.6666666666666666,-53.0,-8.833333333333334,76.0
current,hazard45_touch80_ask80_locked,touch_loss,touch<=0.60,69,50,19,0.7246376811594203,-79.0,-1.144927536231884,73.0
current,hazard45_touch80_ask80_locked,touch_loss,touch<=0.80,205,156,49,0.7609756097560976,1048.0,5.11219512195122,69.0
current,hazard45_touch90_ask80_control,split,holdout,57,42,15,0.7368421052631579,37.0,0.6491228070175439,70.0
current,hazard45_touch90_ask80_control,split,train,167,124,43,0.7425149700598802,498.0,2.9820359281437128,69.0
current,hazard45_touch90_ask80_control,split,validation,57,45,12,0.7894736842105263,391.0,6.859649122807017,69.0
current,hazard45_touch90_ask80_control,side,no,141,107,34,0.7588652482269503,599.0,4.24822695035461,69.0
current,hazard45_touch90_ask80_control,side,yes,140,104,36,0.7428571428571429,327.0,2.335714285714286,69.0
current,hazard45_touch90_ask80_control,hour,0,9,6,3,0.6666666666666666,-53.0,-5.888888888888889,69.0
current,hazard45_touch90_ask80_control,hour,1,7,6,1,0.8571428571428571,104.0,14.857142857142858,69.0
current,hazard45_touch90_ask80_control,hour,10,12,11,1,0.9166666666666666,247.0,20.583333333333332,69.0
current,hazard45_touch90_ask80_control,hour,11,12,9,3,0.75,26.0,2.1666666666666665,70.5
current,hazard45_touch90_ask80_control,hour,12,10,9,1,0.9,179.0,17.9,69.0
current,hazard45_touch90_ask80_control,hour,13,11,6,5,0.5454545454545454,-195.0,-17.727272727272727,72.0
current,hazard45_touch90_ask80_control,hour,14,11,7,4,0.6363636363636364,-104.0,-9.454545454545455,73.0
current,hazard45_touch90_ask80_control,hour,15,10,7,3,0.7,1.0,0.1,68.0
current,hazard45_touch90_ask80_control,hour,16,8,5,3,0.625,-67.0,-8.375,68.0
current,hazard45_touch90_ask80_control,hour,17,12,9,3,0.75,52.0,4.333333333333333,69.5
current,hazard45_touch90_ask80_control,hour,18,12,9,3,0.75,33.0,2.75,72.5
current,hazard45_touch90_ask80_control,hour,19,11,10,1,0.9090909090909091,195.0,17.727272727272727,71.0
current,hazard45_touch90_ask80_control,hour,2,14,9,5,0.6428571428571429,-119.0,-8.5,71.0
current,hazard45_touch90_ask80_control,hour,20,12,10,2,0.8333333333333334,148.0,12.333333333333334,71.5
current,hazard45_touch90_ask80_control,hour,21,11,9,2,0.8181818181818182,72.0,6.545454545454546,73.0
current,hazard45_touch90_ask80_control,hour,22,12,10,2,0.8333333333333334,139.0,11.583333333333334,69.5
current,hazard45_touch90_ask80_control,hour,23,11,10,1,0.9090909090909091,209.0,19.0,68.0
current,hazard45_touch90_ask80_control,hour,3,16,12,4,0.75,32.0,2.0,70.5
current,hazard45_touch90_ask80_control,hour,4,15,11,4,0.7333333333333333,28.0,1.8666666666666667,70.0
current,hazard45_touch90_ask80_control,hour,5,16,12,4,0.75,93.0,5.8125,68.0
current,hazard45_touch90_ask80_control,hour,6,15,14,1,0.9333333333333333,334.0,22.266666666666666,67.0
current,hazard45_touch90_ask80_control,hour,7,11,8,3,0.7272727272727273,24.0,2.1818181818181817,68.0
current,hazard45_touch90_ask80_control,hour,8,11,5,6,0.45454545454545453,-294.0,-26.727272727272727,69.0
current,hazard45_touch90_ask80_control,hour,9,12,7,5,0.5833333333333334,-158.0,-13.166666666666666,69.0
current,hazard45_touch90_ask80_control,ask,ask<=60,16,10,6,0.625,54.0,3.375,57.5
current,hazard45_touch90_ask80_control,ask,ask<=70,141,102,39,0.723404255319149,505.0,3.5815602836879434,67.0
current,hazard45_touch90_ask80_control,ask,ask<=80,124,99,25,0.7983870967741935,367.0,2.9596774193548385,74.0
current,hazard45_touch90_ask80_control,time,sec<=300,3,3,0,1.0,81.0,27.0,73.0
current,hazard45_touch90_ask80_control,time,sec<=600,51,37,14,0.7254901960784313,-24.0,-0.47058823529411764,71.0
current,hazard45_touch90_ask80_control,time,sec<=900,227,171,56,0.7533039647577092,869.0,3.828193832599119,69.0
current,hazard45_touch90_ask80_control,score,p<=0.55,212,160,52,0.7547169811320755,1056.0,4.981132075471698,69.0
current,hazard45_touch90_ask80_control,score,p<=0.65,59,42,17,0.711864406779661,-252.0,-4.271186440677966,73.0
current,hazard45_touch90_ask80_control,score,p<=0.75,10,9,1,0.9,122.0,12.2,78.5
current,hazard45_touch90_ask80_control,touch_loss,touch<=0.40,5,4,1,0.8,28.0,5.6,73.0
current,hazard45_touch90_ask80_control,touch_loss,touch<=0.60,62,44,18,0.7096774193548387,-137.0,-2.2096774193548385,72.5
current,hazard45_touch90_ask80_control,touch_loss,touch<=0.80,197,150,47,0.7614213197969543,1071.0,5.436548223350254,69.0
current,hazard45_touch90_ask80_control,touch_loss,touch>0.80,17,13,4,0.7647058823529411,-36.0,-2.1176470588235294,77.0
current,hazard45_touch80_ask95_control,split,holdout,58,43,15,0.7413793103448276,-1.0,-0.017241379310344827,71.0
current,hazard45_touch80_ask95_control,split,train,174,131,43,0.7528735632183908,554.0,3.1839080459770117,69.0
current,hazard45_touch80_ask95_control,split,validation,58,46,12,0.7931034482758621,387.0,6.672413793103448,69.0
current,hazard45_touch80_ask95_control,side,no,143,109,34,0.7622377622377622,590.0,4.125874125874126,70.0
current,hazard45_touch80_ask95_control,side,yes,147,111,36,0.7551020408163265,350.0,2.380952380952381,70.0
current,hazard45_touch80_ask95_control,hour,0,9,6,3,0.6666666666666666,-55.0,-6.111111111111111,69.0
current,hazard45_touch80_ask95_control,hour,1,8,7,1,0.875,112.0,14.0,70.0
current,hazard45_touch80_ask95_control,hour,10,12,11,1,0.9166666666666666,240.0,20.0,69.0
current,hazard45_touch80_ask95_control,hour,11,12,9,3,0.75,25.0,2.0833333333333335,70.5
current,hazard45_touch80_ask95_control,hour,12,12,11,1,0.9166666666666666,207.0,17.25,70.0
current,hazard45_touch80_ask95_control,hour,13,12,7,5,0.5833333333333334,-194.0,-16.166666666666668,72.5
current,hazard45_touch80_ask95_control,hour,14,11,7,4,0.6363636363636364,-113.0,-10.272727272727273,73.0
current,hazard45_touch80_ask95_control,hour,15,11,8,3,0.7272727272727273,14.0,1.2727272727272727,68.0
current,hazard45_touch80_ask95_control,hour,16,8,5,3,0.625,-69.0,-8.625,68.0
current,hazard45_touch80_ask95_control,hour,17,12,9,3,0.75,52.0,4.333333333333333,69.5
current,hazard45_touch80_ask95_control,hour,18,12,9,3,0.75,34.0,2.8333333333333335,72.5
current,hazard45_touch80_ask95_control,hour,19,11,10,1,0.9090909090909091,197.0,17.90909090909091,71.0
current,hazard45_touch80_ask95_control,hour,2,14,9,5,0.6428571428571429,-120.0,-8.571428571428571,71.0
current,hazard45_touch80_ask95_control,hour,20,12,10,2,0.8333333333333334,122.0,10.166666666666666,72.5
current,hazard45_touch80_ask95_control,hour,21,12,10,2,0.8333333333333334,86.0,7.166666666666667,73.0
current,hazard45_touch80_ask95_control,hour,22,12,10,2,0.8333333333333334,126.0,10.5,69.5
current,hazard45_touch80_ask95_control,hour,23,12,11,1,0.9166666666666666,231.0,19.25,68.5
current,hazard45_touch80_ask95_control,hour,3,16,12,4,0.75,29.0,1.8125,70.5
current,hazard45_touch80_ask95_control,hour,4,16,12,4,0.75,29.0,1.8125,71.0
current,hazard45_touch80_ask95_control,hour,5,16,12,4,0.75,93.0,5.8125,68.0
current,hazard45_touch80_ask95_control,hour,6,15,14,1,0.9333333333333333,334.0,22.266666666666666,67.0
current,hazard45_touch80_ask95_control,hour,7,12,9,3,0.75,24.0,2.0,68.5
current,hazard45_touch80_ask95_control,hour,8,11,5,6,0.45454545454545453,-294.0,-26.727272727272727,69.0
current,hazard45_touch80_ask95_control,hour,9,12,7,5,0.5833333333333334,-170.0,-14.166666666666666,69.0
current,hazard45_touch80_ask95_control,ask,ask<=60,16,10,6,0.625,54.0,3.375,57.5
current,hazard45_touch80_ask95_control,ask,ask<=70,141,102,39,0.723404255319149,496.0,3.517730496453901,67.0
current,hazard45_touch80_ask95_control,ask,ask<=80,109,89,20,0.8165137614678899,562.0,5.155963302752293,74.0
current,hazard45_touch80_ask95_control,ask,ask<=95,24,19,5,0.7916666666666666,-172.0,-7.166666666666667,83.5
current,hazard45_touch80_ask95_control,time,sec<=300,6,6,0,1.0,80.0,13.333333333333334,88.0
current,hazard45_touch80_ask95_control,time,sec<=600,55,39,16,0.7090909090909091,-187.0,-3.4,72.0
current,hazard45_touch80_ask95_control,time,sec<=900,229,175,54,0.7641921397379913,1047.0,4.572052401746725,69.0
current,hazard45_touch80_ask95_control,score,p<=0.55,205,155,50,0.7560975609756098,1095.0,5.341463414634147,68.0
