model,threshold_cents,train_markets,train_trades,train_coverage,train_cost_dollars,train_pnl_dollars,train_roi,train_wins,train_losses,train_avg_edge_cents,train_avg_ask_cents,validation_markets,validation_trades,validation_coverage,validation_cost_dollars,validation_pnl_dollars,validation_roi,validation_wins,validation_losses,validation_avg_edge_cents,validation_avg_ask_cents,holdout_markets,holdout_trades,holdout_coverage,holdout_cost_dollars,holdout_pnl_dollars,holdout_roi,holdout_wins,holdout_losses,holdout_avg_edge_cents,holdout_avg_ask_cents,all_markets,all_trades,all_coverage,all_cost_dollars,all_pnl_dollars,all_roi,all_wins,all_losses,all_avg_edge_cents,all_avg_ask_cents,train_eligible_80,all_splits_eligible_80,all_splits_positive_pnl,min_split_pnl_dollars,mean_split_roi
v28_live_surface,8.5,198,168,0.8484848484848485,111.48,-11.48,-0.10297811266594904,50,118,12.901597770424027,33.17857142857143,66,48,0.7272727272727273,40.86,-2.86,-0.06999510523739598,19,29,13.341356617460795,42.5625,66,55,0.8333333333333334,37.38,-1.38,-0.03691813804173354,18,37,13.173202145100134,33.981818181818184,330,271,0.8212121212121212,189.72,-15.72,-0.08285895003162556,87,184,13.034611295386945,35.003690036900366,True,False,False,-11.48,-0.06996378531502619
v28_live_surface,8.75,198,166,0.8383838383838383,109.48,-9.48,-0.0865911582024114,50,116,13.178365989195948,32.975903614457835,66,47,0.7121212121212122,36.28,-0.28,-0.007717750826901875,18,29,13.719475950508162,38.59574468085106,66,53,0.803030303030303,34.78,-2.78,-0.07993099482461184,16,37,13.419016968151485,32.81132075471698,330,266,0.806060606060606,180.54,-12.54,-0.06945829179129279,84,182,13.321924899219699,33.93609022556391,True,False,False,-9.48,-0.058079967951308376
v28_live_surface,9.0,198,164,0.8282828282828283,108.2,-10.2,-0.0942698706099815,49,115,13.30212347721416,32.98780487804878,66,46,0.696969696969697,34.52,-0.52,-0.015063731170336036,17,29,13.822261759614628,37.52173913043478,66,52,0.7878787878787878,33.24,-1.24,-0.03730445246690734,16,36,13.619743508428341,31.96153846153846,330,262,0.793939393939394,175.96,-11.96,-0.06796999318026825,82,180,13.456484555891864,33.58015267175573,True,False,False,-10.2,-0.04887935141574162
v28_live_surface,9.25,198,161,0.8131313131313131,102.06,-16.06,-0.15735841661767586,43,118,13.758439557517278,31.695652173913043,66,46,0.696969696969697,34.04,-0.04,-0.0011750881316098707,17,29,14.083269013740688,37.0,66,52,0.7878787878787878,33.56,-1.56,-0.04648390941597139,16,36,13.82187134410848,32.26923076923077,330,259,0.7848484848484848,169.66,-17.66,-0.10409053400919487,76,183,13.828866615003841,32.75289575289575,True,False,False,-16.06,-0.06833913805508571
v28_live_surface,9.5,198,158,0.797979797979798,99.84,-11.84,-0.11858974358974358,44,114,14.165895299666818,31.59493670886076,66,46,0.696969696969697,34.08,-0.08,-0.002347417840375587,17,29,14.091001652547714,37.04347826086956,66,52,0.7878787878787878,32.94,-2.94,-0.08925318761384336,15,37,13.8872352168146,31.673076923076923,330,256,0.7757575757575758,166.86,-14.86,-0.08905669423468775,76,180,14.095835018120747,32.58984375,False,False,False,-11.84,-0.07006344968132085
v28_live_surface,9.75,198,155,0.7828282828282829,95.2,-13.2,-0.13865546218487393,41,114,14.380731146502882,30.70967741935484,66,45,0.6818181818181818,33.68,0.32,0.009501187648456057,17,28,14.33596279288464,37.422222222222224,66,52,0.7878787878787878,32.08,-4.08,-0.12718204488778057,14,38,14.299504685402507,30.846153846153847,330,252,0.7636363636363637,160.96,-16.96,-0.10536779324055666,72,180,14.355975781859865,31.936507936507937,False,False,False,-13.2,-0.08544543980806614
v28_live_surface,10.0,198,154,0.7777777777777778,91.38,-13.38,-0.14642153644123443,39,115,14.665686086588863,29.66883116883117,66,44,0.6666666666666666,32.58,-0.58,-0.01780233271945979,16,28,14.584716112174782,37.02272727272727,66,51,0.7727272727272727,31.24,-3.24,-0.10371318822023048,14,37,14.584714798663379,30.627450980392158,330,249,0.7545454545454545,155.2,-17.2,-0.11082474226804125,69,180,14.634793658643403,31.164658634538153,False,False,False,-13.38,-0.08931235246030823
v28_live_surface,10.25,198,150,0.7575757575757576,88.54,-16.54,-0.18680822227241922,36,114,14.963918851519836,29.513333333333332,66,44,0.6666666666666666,32.34,-0.34,-0.010513296227581941,16,28,14.606777902702396,36.75,66,50,0.7575757575757576,30.48,-2.48,-0.08136482939632546,14,36,14.798328603070194,30.48,330,244,0.7393939393939394,151.36,-19.36,-0.12790697674418602,66,178,14.865583957378652,31.016393442622952,False,False,False,-16.54,-0.09289544929877554
v28_live_surface,10.5,198,147,0.7424242424242424,86.94,-14.94,-0.17184265010351968,36,111,15.106908264255862,29.571428571428573,66,41,0.6212121212121212,29.84,0.16,0.005361930294906166,15,26,14.912691569629082,36.390243902439025,66,49,0.7424242424242424,30.2,-2.2,-0.07284768211920531,14,35,14.912646989385914,30.816326530612244,330,237,0.7181818181818181,146.98,-16.98,-0.11552592189413527,65,172,15.033145872068834,31.008438818565402,False,False,False,-14.94,-0.0797761339759396
v28_live_surface,10.75,198,139,0.702020202020202,81.7,-11.7,-0.14320685434516522,35,104,15.541288562915673,29.388489208633093,66,39,0.5909090909090909,26.8,1.2,0.04477611940298507,14,25,15.214630879568904,34.35897435897436,66,49,0.7424242424242424,30.2,-2.2,-0.07284768211920531,14,35,14.912646989385914,30.816326530612244,330,227,0.6878787878787879,138.7,-12.7,-0.09156452775775055,63,164,15.34946879748183,30.550660792951543,False,False,False,-11.7,-0.05709280568712849
v28_live_surface,11.0,198,135,0.6818181818181818,77.86,-13.86,-0.17801181608014385,32,103,15.728455077302003,28.83703703703704,66,35,0.5303030303030303,23.24,-3.24,-0.1394148020654045,10,25,15.834243156774457,33.2,66,48,0.7272727272727273,28.7,-0.7,-0.024390243902439022,14,34,15.115661983237857,29.895833333333332,330,218,0.6606060606060606,129.8,-17.8,-0.13713405238828966,56,162,15.610512482194009,29.770642201834864,False,False,False,-13.86,-0.1139389540159958
v28_live_surface,11.25,198,131,0.6616161616161617,73.86,-15.86,-0.21473057135120496,29,102,15.957000879056977,28.19083969465649,66,33,0.5,21.9,-1.9,-0.0867579908675799,10,23,16.418483058323016,33.18181818181818,66,47,0.7121212121212122,27.4,-3.4,-0.12408759124087591,12,35,15.60040755355502,29.148936170212767,330,211,0.6393939393939394,123.16,-21.16,-0.1718090289054888,51,160,15.94974507629483,29.18483412322275,False,False,False,-15.86,-0.14185871781988693
v28_live_surface,11.5,198,129,0.6515151515151515,71.88,-15.88,-0.22092376182526435,28,101,16.093534040970997,27.86046511627907,66,33,0.5,21.86,-1.86,-0.08508691674290943,10,23,16.644096375024212,33.121212121212125,66,46,0.696969696969697,25.9,-5.9,-0.22779922779922782,10,36,16.087673900406422,28.152173913043477,330,208,0.6303030303030303,119.64,-23.64,-0.19759277833500502,48,160,16.17958688019112,28.759615384615383,False,False,False,-15.88,-0.17793663545580052
v28_live_surface,11.75,198,125,0.6313131313131313,68.82,-10.82,-0.15722173786689916,29,96,16.601128195091828,27.528,66,33,0.5,21.86,-1.86,-0.08508691674290943,10,23,16.644096375024212,33.121212121212125,66,42,0.6363636363636364,22.14,-6.14,-0.27732610659439927,8,34,16.51593088190144,26.357142857142858,330,200,0.6060606060606061,112.82,-18.82,-0.1668143946108846,47,153,16.59032650901069,28.205,False,False,False,-10.82,-0.17321158706806927
v28_live_surface,12.0,198,121,0.6111111111111112,66.36,-8.36,-0.12597950572634117,29,92,17.016135723158822,27.421487603305785,66,33,0.5,21.56,-1.56,-0.07235621521335808,10,23,16.707430402587754,32.666666666666664,66,42,0.6363636363636364,22.14,-6.14,-0.27732610659439927,8,34,16.51593088190144,26.357142857142858,330,196,0.593939393939394,110.06,-16.06,-0.1459204070506996,47,149,16.856973075650377,28.0765306122449,False,False,False,-8.36,-0.15855394251136617
v28_live_surface,12.25,198,116,0.5858585858585859,62.98,-8.98,-0.14258494760241347,27,89,17.29229104621515,27.146551724137932,66,33,0.5,21.46,0.54,0.025163094128611372,11,22,16.766622118043934,32.515151515151516,66,40,0.6060606060606061,20.44,-4.44,-0.21722113502935422,8,32,17.256160919625838,25.55,330,189,0.5727272727272728,104.88,-12.88,-0.12280701754385966,46,143,17.19286099492826,27.746031746031747,False,False,False,-8.98,-0.11154766283438544
v28_live_surface,12.5,198,112,0.5656565656565656,60.2,-8.2,-0.13621262458471758,26,86,17.60161087661434,26.875,66,33,0.5,21.02,-1.02,-0.048525214081826834,10,23,17.095340929617226,31.848484848484848,66,40,0.6060606060606061,20.48,-6.48,-0.31640625,7,33,17.324550415066078,25.6,330,185,0.5606060606060606,101.7,-15.7,-0.1543756145526057,43,142,17.451398299788206,27.486486486486488,False,False,False,-8.2,-0.1670480295555148
v28_live_surface,12.75,198,110,0.5555555555555556,58.7,-6.7,-0.11413969335604769,26,84,17.84694322276785,26.681818181818183,66,33,0.5,21.02,-1.02,-0.048525214081826834,10,23,17.095340929617226,31.848484848484848,66,39,0.5909090909090909,20.3,-6.3,-0.31034482758620685,7,32,17.446771285724022,26.025641025641026,330,182,0.5515151515151515,100.02,-14.02,-0.1401719656068786,43,139,17.624912556731147,27.478021978021978,False,False,False,-6.7,-0.1576699116746938
v28_live_surface,13.0,198,106,0.5353535353535354,54.38,-4.38,-0.08054431776388378,25,81,18.152007440015215,25.650943396226417,66,33,0.5,21.02,-1.02,-0.048525214081826834,10,23,17.095340929617226,31.848484848484848,66,39,0.5909090909090909,19.88,-7.88,-0.3963782696177062,6,33,17.719256978115467,25.487179487179485,330,178,0.5393939393939394,95.28,-13.28,-0.13937867338371115,41,137,17.86129248014317,26.764044943820224,False,False,False,-7.88,-0.1751492671544723
v28_live_surface,13.25,198,104,0.5252525252525253,52.36,-2.36,-0.04507257448433919,25,79,18.354214268696516,25.173076923076923,66,33,0.5,21.02,-1.02,-0.048525214081826834,10,23,17.095340929617226,31.848484848484848,66,38,0.5757575757575758,18.68,-6.68,-0.3576017130620985,6,32,17.903015403843455,24.57894736842105,330,175,0.5303030303030303,92.06,-10.06,-0.10927655876602216,41,134,18.018852114102042,26.302857142857142,False,False,False,-6.68,-0.15039983387608816
v28_live_surface,13.5,198,101,0.51010101010101,50.52,-0.52,-0.010292953285827395,25,76,18.60241089180529,25.00990099009901,66,33,0.5,19.74,-1.74,-0.08814589665653497,9,24,17.398484355064245,29.90909090909091,66,38,0.5757575757575758,17.02,-7.02,-0.4124559341950646,5,33,18.255195336364032,22.394736842105264,330,172,0.5212121212121212,87.28,-9.28,-0.10632447296058661,39,133,18.294714573088882,25.372093023255815,False,False,False,-7.02,-0.1702982613791423
v28_live_surface,13.75,198,96,0.48484848484848486,48.4,3.6,0.0743801652892562,26,70,19.016621958941908,25.208333333333332,66,33,0.5,19.7,-1.7,-0.08629441624365482,9,24,17.457717910646778,29.848484848484848,66,36,0.5454545454545454,15.46,-7.46,-0.48253557567917205,4,32,18.585090745763697,21.47222222222222,330,165,0.5,83.56,-5.56,-0.0665390138822403,39,126,18.610688884589454,25.32121212121212,False,False,False,-7.46,-0.1648166088778569
v28_live_surface,14.0,198,95,0.4797979797979798,47.64,2.36,0.04953820319059613,25,70,19.28779127637093,25.073684210526316,66,33,0.5,19.48,-1.48,-0.07597535934291581,9,24,17.70389519163239,29.515151515151516,66,35,0.5303030303030303,14.68,-6.68,-0.4550408719346049,4,31,18.72287735574477,20.97142857142857,330,163,0.49393939393939396,81.8,-5.8,-0.07090464547677261,38,125,18.845824662761807,25.0920245398773,False,False,False,-6.68,-0.16049267602897485
v28_live_surface,14.25,198,95,0.4797979797979798,47.64,2.36,0.04953820319059613,25,70,19.28779127637093,25.073684210526316,66,32,0.48484848484848486,18.56,-2.56,-0.13793103448275865,8,24,18.001414664064995,29.0,66,34,0.5151515151515151,14.48,-6.48,-0.44751381215469616,4,30,19.258920040507657,21.294117647058822,330,161,0.48787878787878786,80.68,-6.68,-0.082796232027764,37,124,19.026016906102974,25.055900621118013,False,False,False,-6.48,-0.17863554781561955
v28_live_surface,14.5,198,93,0.4696969696969697,45.54,2.46,0.05401844532279315,24,69,19.408987173954507,24.483870967741936,66,32,0.48484848484848486,18.3,-2.3,-0.1256830601092896,8,24,18.46836663257902,28.59375,66,34,0.5151515151515151,14.48,-6.48,-0.44751381215469616,4,30,19.258920040507657,21.294117647058822,330,159,0.4818181818181818,78.32,-6.32,-0.08069458631256385,36,123,19.18759006790917,24.628930817610062,False,False,False,-6.48,-0.17305947564706417
v28_live_surface,14.75,198,89,0.4494949494949495,44.0,4.0,0.09090909090909091,24,65,19.640810535026333,24.719101123595507,66,31,0.4696969696969697,17.7,-1.7,-0.096045197740113,8,23,18.593159814209614,28.548387096774192,66,33,0.5,14.06,-6.06,-0.43100995732574676,4,29,19.39775721805933,21.303030303030305,330,153,0.4636363636363636,75.76,-3.76,-0.049630411826821534,36,117,19.376118170286272,24.758169934640524,False,False,False,-6.06,-0.14538202138558962
v28_live_surface,15.0,198,86,0.43434343434343436,39.92,4.08,0.10220440881763526,22,64,19.90314563447201,23.209302325581394,66,31,0.4696969696969697,16.5,-2.5,-0.15151515151515152,7,24,19.42019278690574,26.612903225806452,66,33,0.5,13.72,-5.72,-0.4169096209912536,4,29,19.770104336148762,20.78787878787879,330,150,0.45454545454545453,70.14,-4.14,-0.05902480752780154,33,117,19.7740662936772,23.38,False,False,False,-5.72,-0.15540678789625662
v28_live_surface,15.25,198,84,0.42424242424242425,38.08,3.92,0.10294117647058824,21,63,20.25551253149604,22.666666666666668,66,28,0.42424242424242425,14.48,-0.48,-0.03314917127071823,7,21,19.874183403493845,25.857142857142858,66,31,0.4696969696969697,13.0,-5.0,-0.38461538461538464,4,27,20.070426480972934,20.967741935483872,330,143,0.43333333333333335,65.56,-1.56,-0.023794996949359364,32,111,20.14072313883675,22.923076923076923,False,False,False,-5.0,-0.10494112647183822
v28_live_surface,15.5,198,79,0.398989898989899,33.28,2.72,0.08173076923076923,18,61,20.679253056682477,21.063291139240505,66,28,0.42424242424242425,14.48,-0.48,-0.03314917127071823,7,21,19.874183403493845,25.857142857142858,66,31,0.4696969696969697,12.88,-4.88,-0.37888198757763975,4,27,20.19549864224255,20.774193548387096,330,138,0.41818181818181815,60.64,-2.64,-0.04353562005277045,29,109,20.407236120907697,21.971014492753625,False,False,False,-4.88,-0.11010012987252958
v28_live_surface,15.75,198,79,0.398989898989899,33.04,2.96,0.08958837772397095,18,61,20.756528858622133,20.911392405063292,66,25,0.3787878787878788,12.36,-0.36,-0.02912621359223301,6,19,20.380570566568814,24.72,66,31,0.4696969696969697,12.88,-4.88,-0.37888198757763975,4,27,20.19549864224255,20.774193548387096,330,135,0.4090909090909091,58.28,-2.28,-0.03912148249828414,28,107,20.558077791888056,21.585185185185185,False,False,False,-4.88,-0.10613994114863394
v28_live_surface,16.0,198,78,0.3939393939393939,31.96,2.04,0.06382978723404255,17,61,20.975139055736726,20.487179487179485,66,25,0.3787878787878788,12.36,-0.36,-0.02912621359223301,6,19,20.380570566568814,24.72,66,30,0.45454545454545453,12.12,-4.12,-0.33993399339933994,4,26,20.3573086707024,20.2,330,133,0.403030303030303,56.44,-2.44,-0.04323175053153792,27,106,20.724017824306443,21.218045112781954,False,False,False,-4.12,-0.10174347325251014
v28_live_surface,16.25,198,74,0.37373737373737376,29.6,2.4,0.08108108108108107,16,58,21.23619606547483,20.0,66,22,0.3333333333333333,10.48,-0.48,-0.045801526717557245,5,17,20.960488596349283,23.818181818181817,66,28,0.42424242424242425,11.2,-5.2,-0.46428571428571436,3,25,20.82020557813697,20.0,330,124,0.37575757575757573,51.28,-3.28,-0.06396255850234009,24,100,21.093346888327876,20.677419354838708,False,False,False,-5.2,-0.14300205330739685
v28_live_surface,16.5,198,72,0.36363636363636365,28.86,5.14,0.1781011781011781,17,55,21.46183580123117,20.041666666666668,66,21,0.3181818181818182,10.26,-0.26,-0.0253411306042885,5,16,21.182636908417614,24.428571428571427,66,27,0.4090909090909091,10.98,-4.98,-0.453551912568306,3,24,20.98827833124692,20.333333333333332,330,120,0.36363636363636365,50.1,-0.1,-0.0019960079840319364,25,95,21.30642556424234,20.875,False,False,False,-4.98,-0.10026395502380547
v28_live_surface,16.75,198,66,0.3333333333333333,25.76,4.24,0.16459627329192547,15,51,22.028408227793005,19.515151515151516,66,20,0.30303030303030304,9.5,0.5,0.05263157894736842,5,15,21.985304383402138,23.75,66,26,0.3939393939393939,10.82,-4.82,-0.44547134935304994,3,23,21.153237782246475,20.807692307692307,330,112,0.3393939393939394,46.08,-0.08,-0.0017361111111111112,23,89,21.817546545007048,20.571428571428573,False,False,False,-4.82,-0.07608116570458535
v28_live_surface,17.0,198,65,0.3282828282828283,25.58,4.42,0.17279124315871774,15,50,22.1068846049018,19.676923076923078,66,20,0.30303030303030304,9.5,0.5,0.05263157894736842,5,15,21.985304383402138,23.75,66,25,0.3787878787878788,9.76,-1.76,-0.18032786885245902,4,21,21.52926356322057,19.52,330,110,0.3333333333333333,44.84,3.16,0.0704727921498662,24,86,21.95350160061067,20.381818181818183,False,False,False,-1.76,0.01503165108454238
v28_live_surface,17.25,198,62,0.31313131313131315,24.4,3.6,0.1475409836065574,14,48,22.365096254627193,19.677419354838708,66,20,0.30303030303030304,9.24,0.76,0.08225108225108226,5,15,22.056807607644725,23.1,66,24,0.36363636363636365,9.64,-1.64,-0.1701244813278008,4,20,21.710245187029937,20.083333333333332,330,106,0.3212121212121212,43.28,2.72,0.06284658040665435,23,83,22.15866041913678,20.41509433962264,False,False,False,-1.64,0.019889194843279622
v28_live_surface,17.5,198,58,0.29292929292929293,22.44,1.56,0.06951871657754011,12,46,22.74687093371451,19.344827586206897,66,18,0.2727272727272727,7.56,0.44,0.058201058201058205,4,14,22.56719338912929,21.0,66,24,0.36363636363636365,9.64,-1.64,-0.1701244813278008,4,20,21.710245187029937,20.083333333333332,330,100,0.30303030303030304,39.64,0.36,0.009081735620585268,20,80,22.465738796484874,19.82,False,False,False,-1.64,-0.014134902183067502
v28_live_surface,17.75,198,55,0.2777777777777778,21.36,2.64,0.12359550561797754,12,43,23.334030857228345,19.418181818181818,66,16,0.24242424242424243,6.46,1.54,0.23839009287925697,4,12,23.193040919695633,20.1875,66,24,0.36363636363636365,9.36,-1.36,-0.1452991452991453,4,20,21.933472801063242,19.5,330,95,0.2878787878787879,37.18,2.82,0.07584722969338353,20,75,22.956459990402173,19.568421052631578,False,False,False,-1.36,0.07222881773269639
v28_live_surface,18.0,198,53,0.2676767676767677,20.0,4.0,0.2,12,41,23.541240342725953,18.867924528301888,66,14,0.21212121212121213,5.7,2.3,0.40350877192982454,4,10,23.943458919417008,20.357142857142858,66,24,0.36363636363636365,9.36,-1.36,-0.1452991452991453,4,20,21.933472801063242,19.5,330,91,0.27575757575757576,35.06,4.94,0.14090131203650885,20,71,23.179093519360787,19.263736263736263,False,False,False,-1.36,0.1527365422102264
v28_live_surface,18.25,198,50,0.25252525252525254,19.14,4.86,0.25391849529780564,12,38,23.870613191650012,19.14,66,12,0.18181818181818182,4.1,-0.1,-0.02439024390243903,2,10,24.910867894291894,17.083333333333332,66,24,0.36363636363636365,9.36,-1.36,-0.1452991452991453,4,20,21.933472801063242,19.5,330,86,0.2606060606060606,32.6,3.4,0.10429447852760736,18,68,23.47516769232001,18.953488372093023,False,False,False,-1.36,0.028076368698740434
v28_live_surface,18.5,198,47,0.23737373737373738,18.4,3.6,0.1956521739130435,11,36,24.2202369098676,19.574468085106382,66,11,0.16666666666666666,3.82,0.18,0.04712041884816754,2,9,25.599737999324347,17.363636363636363,66,22,0.3333333333333333,8.22,-0.22,-0.0267639902676399,4,18,22.256028016551475,18.681818181818183,330,80,0.24242424242424243,30.44,3.56,0.11695137976346912,17,63,23.86976086400597,19.025,False,False,False,-0.22,0.07200286749785705
v28_live_surface,18.75,198,46,0.23232323232323232,17.84,4.16,0.23318385650224216,11,35,24.40403428333375,19.391304347826086,66,11,0.16666666666666666,3.72,0.28,0.07526881720430108,2,9,26.545568636897386,16.90909090909091,66,22,0.3333333333333333,8.22,-0.22,-0.0267639902676399,4,18,22.256028016551475,18.681818181818183,330,79,0.23939393939393938,29.78,4.22,0.14170584284754867,17,62,24.104043650675397,18.848101265822784,False,False,False,-0.22,0.09389622781296776
v28_live_surface,19.0,198,46,0.23232323232323232,17.84,4.16,0.23318385650224216,11,35,24.40403428333375,19.391304347826086,66,10,0.15151515151515152,3.42,0.58,0.1695906432748538,2,8,27.312755410309723,17.1,66,21,0.3181818181818182,7.76,0.24,0.030927835051546393,4,17,22.42016818231616,18.476190476190474,330,77,0.23333333333333334,29.02,4.98,0.17160578911095797,17,60,24.240735882663497,18.844155844155843,False,False,True,0.24,0.1445674449428808
v28_live_surface,19.25,198,44,0.2222222222222222,17.46,4.54,0.26002290950744555,11,33,24.70899204826767,19.84090909090909,66,9,0.13636363636363635,3.18,0.82,0.2578616352201258,2,7,28.22837393635625,17.666666666666668,66,20,0.30303030303030304,7.16,0.84,0.11731843575418993,4,16,22.5792644203992,17.9,330,73,0.22121212121212122,27.8,6.2,0.22302158273381295,17,56,24.559401424095448,19.041095890410958,False,False,True,0.82,0.2117343268272537
v28_live_surface,19.5,198,43,0.21717171717171718,17.06,2.94,0.17233294255568582,10,33,24.918697671129934,19.837209302325583,66,8,0.12121212121212122,2.94,1.06,0.36054421768707484,2,6,29.345519932003732,18.375,66,18,0.2727272727272727,6.54,1.46,0.22324159021406728,4,14,22.939006182874714,18.166666666666668,330,69,0.20909090909090908,26.54,5.46,0.20572720422004523,16,53,24.91551116820814,19.231884057971016,False,False,True,1.06,0.25203958348560934
v28_live_surface,19.75,198,43,0.21717171717171718,17.06,2.94,0.17233294255568582,10,33,24.918697671129934,19.837209302325583,66,8,0.12121212121212122,2.94,1.06,0.36054421768707484,2,6,29.345519932003732,18.375,66,18,0.2727272727272727,6.54,1.46,0.22324159021406728,4,14,22.939006182874714,18.166666666666668,330,69,0.20909090909090908,26.54,5.46,0.20572720422004523,16,53,24.91551116820814,19.231884057971016,False,False,True,1.06,0.25203958348560934
v28_live_surface,20.0,198,42,0.21212121212121213,16.86,3.14,0.18623962040332148,10,32,25.057438829126017,20.071428571428573,66,8,0.12121212121212122,2.94,1.06,0.36054421768707484,2,6,29.345519932003732,18.375,66,18,0.2727272727272727,6.36,1.64,0.2578616352201258,4,14,23.069465096307354,17.666666666666668,330,68,0.20606060606060606,26.16,5.84,0.22324159021406728,16,52,25.0356906178361,19.235294117647058,False,False,True,1.06,0.2682151577701741
v37_piecewise_dynamic_temp_antipersist3,-20.0,198,198,1.0,180.74,-0.74,-0.004094279074914242,90,108,6.914226891681435,45.64141414141414,66,66,1.0,60.22,15.78,0.262039189637994,38,28,7.933374173275449,45.621212121212125,66,66,1.0,58.04,-6.04,-0.10406616126809097,26,40,7.834086248603438,43.96969696969697,330,330,1.0,299.0,9.0,0.030100334448160536,154,176,7.3020282193846375,45.303030303030305,True,True,False,-6.04,0.05129291643166293
v37_piecewise_dynamic_temp_antipersist3,-19.75,198,198,1.0,180.74,-0.74,-0.004094279074914242,90,108,6.914226891681435,45.64141414141414,66,66,1.0,60.22,15.78,0.262039189637994,38,28,7.933374173275449,45.621212121212125,66,66,1.0,58.04,-6.04,-0.10406616126809097,26,40,7.834086248603438,43.96969696969697,330,330,1.0,299.0,9.0,0.030100334448160536,154,176,7.3020282193846375,45.303030303030305,True,True,False,-6.04,0.05129291643166293
v37_piecewise_dynamic_temp_antipersist3,-19.5,198,198,1.0,180.74,-0.74,-0.004094279074914242,90,108,6.914226891681435,45.64141414141414,66,66,1.0,60.22,15.78,0.262039189637994,38,28,7.933374173275449,45.621212121212125,66,66,1.0,58.04,-6.04,-0.10406616126809097,26,40,7.834086248603438,43.96969696969697,330,330,1.0,299.0,9.0,0.030100334448160536,154,176,7.3020282193846375,45.303030303030305,True,True,False,-6.04,0.05129291643166293
v37_piecewise_dynamic_temp_antipersist3,-19.25,198,198,1.0,180.74,-0.74,-0.004094279074914242,90,108,6.914226891681435,45.64141414141414,66,66,1.0,60.22,15.78,0.262039189637994,38,28,7.933374173275449,45.621212121212125,66,66,1.0,58.04,-6.04,-0.10406616126809097,26,40,7.834086248603438,43.96969696969697,330,330,1.0,299.0,9.0,0.030100334448160536,154,176,7.3020282193846375,45.303030303030305,True,True,False,-6.04,0.05129291643166293
v37_piecewise_dynamic_temp_antipersist3,-19.0,198,198,1.0,180.74,-0.74,-0.004094279074914242,90,108,6.914226891681435,45.64141414141414,66,66,1.0,60.22,15.78,0.262039189637994,38,28,7.933374173275449,45.621212121212125,66,66,1.0,58.04,-6.04,-0.10406616126809097,26,40,7.834086248603438,43.96969696969697,330,330,1.0,299.0,9.0,0.030100334448160536,154,176,7.3020282193846375,45.303030303030305,True,True,False,-6.04,0.05129291643166293
v37_piecewise_dynamic_temp_antipersist3,-18.75,198,198,1.0,180.74,-0.74,-0.004094279074914242,90,108,6.914226891681435,45.64141414141414,66,66,1.0,60.22,15.78,0.262039189637994,38,28,7.933374173275449,45.621212121212125,66,66,1.0,58.04,-6.04,-0.10406616126809097,26,40,7.834086248603438,43.96969696969697,330,330,1.0,299.0,9.0,0.030100334448160536,154,176,7.3020282193846375,45.303030303030305,True,True,False,-6.04,0.05129291643166293
v37_piecewise_dynamic_temp_antipersist3,-18.5,198,198,1.0,180.74,-0.74,-0.004094279074914242,90,108,6.914226891681435,45.64141414141414,66,66,1.0,60.22,15.78,0.262039189637994,38,28,7.933374173275449,45.621212121212125,66,66,1.0,58.04,-6.04,-0.10406616126809097,26,40,7.834086248603438,43.96969696969697,330,330,1.0,299.0,9.0,0.030100334448160536,154,176,7.3020282193846375,45.303030303030305,True,True,False,-6.04,0.05129291643166293
v37_piecewise_dynamic_temp_antipersist3,-18.25,198,198,1.0,180.74,-0.74,-0.004094279074914242,90,108,6.914226891681435,45.64141414141414,66,66,1.0,60.22,15.78,0.262039189637994,38,28,7.933374173275449,45.621212121212125,66,66,1.0,58.04,-6.04,-0.10406616126809097,26,40,7.834086248603438,43.96969696969697,330,330,1.0,299.0,9.0,0.030100334448160536,154,176,7.3020282193846375,45.303030303030305,True,True,False,-6.04,0.05129291643166293
v37_piecewise_dynamic_temp_antipersist3,-18.0,198,198,1.0,180.74,-0.74,-0.004094279074914242,90,108,6.914226891681435,45.64141414141414,66,66,1.0,60.22,15.78,0.262039189637994,38,28,7.933374173275449,45.621212121212125,66,66,1.0,58.04,-6.04,-0.10406616126809097,26,40,7.834086248603438,43.96969696969697,330,330,1.0,299.0,9.0,0.030100334448160536,154,176,7.3020282193846375,45.303030303030305,True,True,False,-6.04,0.05129291643166293
v37_piecewise_dynamic_temp_antipersist3,-17.75,198,198,1.0,180.74,-0.74,-0.004094279074914242,90,108,6.914226891681435,45.64141414141414,66,66,1.0,60.22,15.78,0.262039189637994,38,28,7.933374173275449,45.621212121212125,66,66,1.0,58.04,-6.04,-0.10406616126809097,26,40,7.834086248603438,43.96969696969697,330,330,1.0,299.0,9.0,0.030100334448160536,154,176,7.3020282193846375,45.303030303030305,True,True,False,-6.04,0.05129291643166293
v37_piecewise_dynamic_temp_antipersist3,-17.5,198,198,1.0,180.74,-0.74,-0.004094279074914242,90,108,6.914226891681435,45.64141414141414,66,66,1.0,60.22,15.78,0.262039189637994,38,28,7.933374173275449,45.621212121212125,66,66,1.0,58.04,-6.04,-0.10406616126809097,26,40,7.834086248603438,43.96969696969697,330,330,1.0,299.0,9.0,0.030100334448160536,154,176,7.3020282193846375,45.303030303030305,True,True,False,-6.04,0.05129291643166293
