candidate_id,split,slice,rows,markets,avg_pred,win_rate,brier,logloss,ece_10bin,side_accuracy,calibration_intercept,calibration_slope,shadow_trades,shadow_coverage,shadow_net_pnl_cents,shadow_expected_ev_cents
v28s_logistic_calibration_v001,train,near_boundary_v28_40_60,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,train,near_boundary_abs_d_lte_1,555,58,0.5295919496854061,0.42882882882882883,0.18689774519088728,0.5638768049108912,0.19443317439257496,0.827027027027027,-0.7660038855992153,2.6825533311725662,4,0.007207207207207207,272.0,115.17701311382268
v28s_logistic_calibration_v001,train,high_recross,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,train,prior_recross_seen,106,10,0.63030406008105,0.7264150943396226,0.10856065193014869,0.39402452831576434,0.2800720206779379,0.9716981132075472,-8.71041970824132,14.364565136378916,3,0.02830188679245283,102.0,17.754124616165512
v28s_logistic_calibration_v001,train,adverse_memory_gt_1sigma,100,9,0.6235572635530987,0.68,0.11287562643478792,0.40253259339901837,0.26759029067814966,0.96,-20.269528266837995,27.62570366282125,4,0.04,136.0,23.67216615488735
v28s_logistic_calibration_v001,train,late_lte_180s,48,7,0.5858278713656616,0.5833333333333334,0.11225307792541273,0.4031987296238247,0.3287188361567427,1.0,-2.7959421550969825,13.455521579600722,4,0.08333333333333333,272.0,115.17701311382268
v28s_logistic_calibration_v001,train,fresh_feed_lte_1000ms,762,65,0.5272854879081746,0.494750656167979,0.17783913549741945,0.5425493684327858,0.16868150736021523,0.8188976377952756,-0.25940897272614877,2.2084642665603917,20,0.026246719160104987,-288.0,220.26551188178516
v28s_logistic_calibration_v001,train,stale_feed_gt_1000ms,176,34,0.6318662398520277,0.7727272727272727,0.15545435238633873,0.4902284887426178,0.19460075531070073,0.8125,0.5253985821881042,1.7493869053239244,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,train,entry_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,train,rejected_actionable_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,validation,all_rows,395,24,0.47842152038486185,0.3341772151898734,0.19231776007695456,0.5744695998919606,0.17048859066322183,0.7974683544303798,-0.6647167839022657,2.010301179905078,8,0.020253164556962026,-136.0,24.99438393566112
v28s_logistic_calibration_v001,validation,near_boundary_v28_40_60,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,validation,near_boundary_abs_d_lte_1,291,23,0.4643649657741282,0.28865979381443296,0.20513319527027518,0.6022128908040716,0.17570517195969526,0.7800687285223368,-0.7471279224366301,1.8800246297844911,4,0.013745704467353952,124.0,-3.6187649879327637
v28s_logistic_calibration_v001,validation,high_recross,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,validation,prior_recross_seen,48,4,0.4866745561008865,0.3958333333333333,0.23615876938823865,0.6655022099195241,0.14192062522722568,0.625,-0.4063140203003397,0.7639447797659294,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,validation,adverse_memory_gt_1sigma,48,4,0.493853606669459,0.4166666666666667,0.24772841104209345,0.6896669651290274,0.13556294002922897,0.5833333333333334,-0.3362201352100715,0.5246588282814468,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,validation,late_lte_180s,20,4,0.5134830900473291,0.4,0.24219388592164165,0.6771576363201942,0.22834841268190462,0.6,-0.47662944103101146,0.7651920715045439,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,validation,fresh_feed_lte_1000ms,355,24,0.4709536272922659,0.35774647887323946,0.183473989257256,0.5556015137397631,0.1861833602177201,0.8169014084507042,-0.38494155013749837,2.4440018372752275,4,0.011267605633802818,124.0,-3.6187649879327637
v28s_logistic_calibration_v001,validation,stale_feed_gt_1000ms,40,8,0.5446990715816513,0.125,0.2708062261017793,0.7419238644927122,0.4196990715816513,0.625,-3.924758748062932,3.410773661620031,4,0.1,-260.0,28.613148923593883
v28s_logistic_calibration_v001,validation,entry_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,validation,rejected_actionable_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,all_rows,412,24,0.5060152028978169,0.36893203883495146,0.15827707821576784,0.5021649022405752,0.23023254139874064,0.883495145631068,-1.0735906600497318,3.150243324296782,4,0.009708737864077669,-264.0,16.202960877100793
v28s_logistic_calibration_v001,chronological_holdout,near_boundary_v28_40_60,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,near_boundary_abs_d_lte_1,208,23,0.5133380039680564,0.38461538461538464,0.18457248882856356,0.5595208631438041,0.2211795221506655,0.8461538461538461,-0.8503549546378679,2.9494870774310207,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,high_recross,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,prior_recross_seen,34,6,0.5853953644522428,0.5294117647058824,0.1333540976483926,0.4469245272457219,0.2894895455045632,0.9117647058823529,-23.273847488750675,31.486694583404798,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,adverse_memory_gt_1sigma,36,6,0.5660759386518306,0.4444444444444444,0.14427550210515377,0.47016762239601584,0.3587019176359215,0.8888888888888888,-43.41699465591404,54.322932895378464,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,late_lte_180s,20,4,0.5210408643186408,0.4,0.12274848710409633,0.42811735655387784,0.3459234810089298,1.0,-3.493787433611068,12.64018922471759,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,fresh_feed_lte_1000ms,377,24,0.5031658198033367,0.35013262599469497,0.1605314210600579,0.5070019023279988,0.22801228576945565,0.8806366047745358,-1.1916768636806598,3.114209384483577,4,0.010610079575596816,-264.0,16.202960877100793
v28s_logistic_calibration_v001,chronological_holdout,stale_feed_gt_1000ms,35,10,0.5367071293726451,0.5714285714285714,0.13399458529298638,0.45006350129889794,0.2541478663198962,0.9142857142857143,2.8331113157904633,10.653196790639447,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,entry_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,chronological_holdout,rejected_actionable_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,all_rows,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,near_boundary_v28_40_60,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,near_boundary_abs_d_lte_1,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,high_recross,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,prior_recross_seen,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,adverse_memory_gt_1sigma,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,late_lte_180s,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,fresh_feed_lte_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,stale_feed_gt_1000ms,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,entry_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_calibration_v001,post_freeze_forward,rejected_actionable_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,all,all_rows,1745,118,0.4390472115890176,0.45673352435530085,0.13374464340000475,0.43001500079832355,0.0919942434601192,0.8194842406876791,0.2657747877281291,1.3699475051641816,841,0.4819484240687679,8456.0,5256.691468850317
v28s_logistic_boundary_physics_v001,all,near_boundary_v28_40_60,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,all,near_boundary_abs_d_lte_1,1054,104,0.3563653409023711,0.38140417457305503,0.15164232566187194,0.4761077178168152,0.11127331113369623,0.7988614800759013,0.32613739430590805,1.2989214307515955,569,0.5398481973434535,7416.0,3780.754498740901
v28s_logistic_boundary_physics_v001,all,high_recross,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,all,prior_recross_seen,188,20,0.5804732840467661,0.6063829787234043,0.11618085709034953,0.3761661474577748,0.11010980201777003,0.8404255319148937,0.19128321711065843,1.3150210113725467,93,0.4946808510638298,697.0,713.021505767796
v28s_logistic_boundary_physics_v001,all,adverse_memory_gt_1sigma,184,19,0.5753289633847762,0.5652173913043478,0.1178298460054534,0.3791305214387201,0.15019948824870893,0.8478260869565217,-0.11206112358397395,1.2390136009740187,97,0.5271739130434783,608.0,792.7455272020538
v28s_logistic_boundary_physics_v001,all,late_lte_180s,88,15,0.46197337806493005,0.5,0.08357841821222266,0.30652914019861943,0.10964197020623186,0.9090909090909091,0.7086392948879425,1.9896071147583714,60,0.6818181818181818,1056.0,596.769034372307
v28s_logistic_boundary_physics_v001,all,fresh_feed_lte_1000ms,1494,113,0.4114592043762899,0.42570281124497994,0.13606339039029733,0.43754756819997104,0.09345351927470963,0.8172690763052208,0.2664306831768344,1.374999145667572,716,0.47925033467202144,7089.0,4430.961713663306
v28s_logistic_boundary_physics_v001,all,stale_feed_gt_1000ms,251,52,0.603256306313381,0.6414342629482072,0.119943017888064,0.38517971913274063,0.08983220563089697,0.8326693227091634,0.2758622650145601,1.3345173560959327,125,0.49800796812749004,1367.0,825.729755187011
v28s_logistic_boundary_physics_v001,all,entry_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,all,rejected_actionable_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,train,all_rows,938,70,0.546908315564119,0.5469083155650319,0.12881606168882767,0.4145003347373007,0.12363745343065016,0.8134328358208955,0.024688776782901788,1.4289312810953925,434,0.4626865671641791,5961.0,2163.8317561351
v28s_logistic_boundary_physics_v001,train,near_boundary_v28_40_60,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,train,near_boundary_abs_d_lte_1,555,58,0.453713097931956,0.42882882882882883,0.13752929970698846,0.4438280253510545,0.1708973304746763,0.8198198198198198,-0.09316749795110031,1.5366672079689423,214,0.3855855855855856,5045.0,854.0235950607737
v28s_logistic_boundary_physics_v001,train,high_recross,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,train,prior_recross_seen,106,10,0.7179083029583726,0.7264150943396226,0.06948337346154806,0.2559339092065249,0.13656013221789456,0.9433962264150944,-0.3357864924019019,2.1352172127902063,63,0.5943396226415094,1081.0,517.9138983800349
v28s_logistic_boundary_physics_v001,train,adverse_memory_gt_1sigma,100,9,0.7188872379713084,0.68,0.06482602389106713,0.2416257406868173,0.18736064831512267,0.96,-1.3287368191361253,2.384983153159107,65,0.65,1136.0,562.4861012714406
v28s_logistic_boundary_physics_v001,train,late_lte_180s,48,7,0.5711477073633114,0.5833333333333334,0.03212351720430532,0.18830215459838576,0.1696032368867843,1.0,1.2989808714489781,7.531637150569926,40,0.8333333333333334,1068.0,435.3111694013657
v28s_logistic_boundary_physics_v001,train,fresh_feed_lte_1000ms,762,65,0.5087203624565162,0.494750656167979,0.13233933003221854,0.42674475382070953,0.1324849316255673,0.8136482939632546,-0.031128511432734932,1.46564078275219,338,0.4435695538057743,4921.0,1642.8442015497176
v28s_logistic_boundary_physics_v001,train,stale_feed_gt_1000ms,176,34,0.7122447943595357,0.7727272727272727,0.11356191124755594,0.36148756575117835,0.09965022923739565,0.8125,0.43550258655232743,1.1653751780905008,96,0.5454545454545454,1040.0,520.9875545853824
v28s_logistic_boundary_physics_v001,train,entry_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,train,rejected_actionable_source,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,validation,all_rows,395,24,0.29699725314139136,0.3341772151898734,0.15417009591413558,0.48749733552565894,0.0815332531256044,0.8278481012658228,0.4820628894319458,1.2757534059422349,231,0.5848101265822785,675.0,1457.470110335915
v28s_logistic_boundary_physics_v001,validation,near_boundary_v28_40_60,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,validation,near_boundary_abs_d_lte_1,291,23,0.23575190817395594,0.28865979381443296,0.1665134289096014,0.515061982566632,0.078113697408835,0.8075601374570447,0.6115078648571994,1.2441856640909252,227,0.7800687285223368,983.0,1450.239600731794
v28s_logistic_boundary_physics_v001,validation,high_recross,0,0,,,,,,,,,0,0.0,0.0,0.0
v28s_logistic_boundary_physics_v001,validation,prior_recross_seen,48,4,0.3396339066534087,0.3958333333333333,0.24313020690624987,0.6933715532393308,0.2218411449402743,0.625,-0.08858834978100223,0.44063895494854693,24,0.5,-474.0,151.11728149695819
