policy,market,opportunity_key,entry_dt,close_time,source_line_no,selected_side,selected_ask_cents,selected_edge_cents,selected_p_side,p_yes,spot,margin_per_rv_sigma_15m,signed_velocity_dps_1m,signed_velocity_dps_3m,brownian_p_rv_15m,raw_p_yes,book_mid_p_yes,raw_selected_side,raw_selected_edge_cents,latent_hole_active,latent_disagreement_book_switch,recross_hazard_active,recross_side_margin_sigma15,recross_side_velocity_3m,thin_edge_certainty_active,registered_utc,exit_dt,exit_bid_cents,exit_p_side,exit_fee_cents,outcome,resolved_utc,win,gross_pnl_cents,entry_fee_cents,total_fee_cents,fee_net_cents,fee_net_1c_entry_cents,status
v66_no_bookgap_g08_blend75_edge0_p65_stc0_600_prob54,KXBTC15M-26MAY050800-00,heartbeat:62680,2026-05-05 11:55:27.514000+00:00,2026-05-05 12:00:00+00:00,62680,no,98.0,0.141381632604336,0.9814138163260434,0.01858618367395659,80950.66,1.4047862463360967,0.14799999999983507,-0.17494444444447355,0.9199575749455815,0.018586183673956567,0.025,no,0.141381632604336,False,False,False,1.4047862463360967,-0.17494444444447355,False,2026-05-05 11:58:51.251060+00:00,,,,0.0,no,2026-05-05 12:05:02.679083+00:00,True,4.0,1.0,1.0,3.0,1.0,settled
