rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents>=15,6,0.11320754716981132,-25.44,6.450000000000003,4,2,-8.89,-13.2,-3.35,2,4,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=500,8,0.1509433962264151,-25.54,6.350000000000005,7,1,-10.25,-14.969999999999999,-0.3200000000000001,2,2,4,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms<=500,15,0.2830188679245283,-25.619182000000002,6.270818000000002,10,5,-8.829180000000001,-13.440002,-3.35,8,7,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=8,10,0.18867924528301888,-25.790000000000003,6.100000000000001,8,2,-7.29,-16.65,-1.85,6,2,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=90,5,0.09433962264150944,-26.120002000000003,5.769998000000001,4,1,-11.870000000000001,-10.900002,-3.35,0,5,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND entry_to_exit_loss_cents>=10,6,0.11320754716981132,-26.17,5.720000000000002,5,1,-6.92,-16.669999999999998,-2.58,5,0,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=5,10,0.18867924528301888,-26.170000000000005,5.719999999999999,7,3,-10.08,-13.510000000000002,-2.58,2,7,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-26.330000000000002,5.560000000000002,3,0,-11.870000000000001,-11.11,-3.35,0,3,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=8,7,0.1320754716981132,-26.51,5.380000000000003,6,1,-9.05,-15.61,-1.85,4,1,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=50,7,0.1320754716981132,-26.540000000000003,5.350000000000001,6,1,-7.2700000000000005,-16.65,-2.62,4,2,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=4,5,0.09433962264150944,-26.560000000000006,5.329999999999998,5,0,-7.2700000000000005,-16.669999999999998,-2.62,4,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND exit_btc_age_ms<=100,4,0.07547169811320754,-26.850002000000003,5.039998000000001,3,1,-11.07,-12.430002000000002,-3.35,1,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-26.860000000000003,5.030000000000001,5,0,-8.34,-16.669999999999998,-1.85,3,0,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND entry_to_exit_loss_cents>=20,13,0.24528301886792453,-26.920002,4.969998000000004,7,6,-10.7,-12.870002,-3.35,5,8,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-26.950000000000003,4.940000000000001,6,0,-7.99,-15.61,-3.35,5,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=0,11,0.20754716981132076,-27.000000000000004,4.890000000000001,7,4,-8.500000000000002,-16.65,-1.85,7,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_sigma_t_dollars>=100,8,0.1509433962264151,-27.01,4.880000000000003,7,1,-7.99,-15.669999999999998,-3.35,5,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_sigma_t_dollars>=75,7,0.1320754716981132,-27.029182,4.860818000000005,6,1,-8.52918,-15.870002,-2.6300000000000003,4,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=4,8,0.1509433962264151,-27.080000000000002,4.810000000000002,6,2,-8.850000000000001,-15.61,-2.62,6,1,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=12,7,0.1320754716981132,-27.130000000000003,4.760000000000002,6,1,-8.61,-16.669999999999998,-1.85,5,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=45,22,0.41509433962264153,-27.209999999999997,4.680000000000007,15,7,-9.18,-15.67,-2.3600000000000003,13,3,6,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=4,6,0.11320754716981132,-27.280000000000005,4.609999999999999,5,1,-9.05,-15.61,-2.62,4,1,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=180,9,0.16981132075471697,-27.38918,4.5008200000000045,7,2,-8.86918,-16.669999999999998,-1.85,7,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms<=300,12,0.22641509433962265,-27.389182,4.500818000000002,8,4,-9.67918,-14.360002000000001,-3.35,7,5,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8,13,0.24528301886792453,-27.400000000000002,4.490000000000002,8,5,-8.900000000000002,-16.65,-1.85,9,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=180,13,0.24528301886792453,-27.400000000000002,4.490000000000002,8,5,-8.900000000000002,-16.65,-1.85,9,2,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=300,10,0.18867924528301888,-27.419182000000003,4.470818000000001,7,3,-8.689180000000002,-15.380002,-3.35,6,4,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=500,10,0.18867924528301888,-27.419182000000003,4.470818000000001,7,3,-8.689180000000002,-15.380002,-3.35,6,4,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.6,7,0.1320754716981132,-27.430000000000003,4.460000000000001,5,2,-8.470000000000002,-15.61,-3.35,6,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_sigma_t_dollars>=75,3,0.05660377358490566,-27.53,4.360000000000003,2,1,-11.870000000000001,-12.309999999999999,-3.35,0,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=4,8,0.1509433962264151,-27.540000000000003,4.350000000000001,6,2,-8.27,-16.65,-2.62,5,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=0,7,0.1320754716981132,-27.610000000000003,4.280000000000001,6,1,-8.59,-15.669999999999998,-3.35,4,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=5,10,0.18867924528301888,-27.730000000000004,4.16,6,4,-8.500000000000002,-16.65,-2.58,7,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=10,6,0.11320754716981132,-27.77,4.1200000000000045,5,1,-9.25,-16.669999999999998,-1.85,4,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents<=0,5,0.09433962264150944,-27.840002000000002,4.049998000000002,4,1,-11.540000000000001,-13.670002,-2.6300000000000003,3,1,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-27.85,4.040000000000003,3,0,-8.89,-15.61,-3.35,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND entry_to_exit_loss_cents>=10,3,0.05660377358490566,-27.890000000000004,4.0,3,0,-7.870000000000001,-16.669999999999998,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms>=500,14,0.2641509433962264,-27.949999999999996,3.9400000000000084,9,5,-10.56,-16.080000000000002,-1.3099999999999998,4,5,5,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-27.990000000000002,3.900000000000002,6,1,-7.99,-16.65,-3.35,5,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100,9,0.16981132075471697,-28.080000000000002,3.8100000000000023,7,2,-9.06,-15.669999999999998,-3.35,6,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=100,9,0.16981132075471697,-28.080000000000002,3.8100000000000023,7,2,-9.06,-15.669999999999998,-3.35,6,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND position_seconds<=180,9,0.16981132075471697,-28.080000000000002,3.8100000000000023,7,2,-9.06,-15.669999999999998,-3.35,6,3,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,5,0.09433962264150944,-28.080000000000002,3.8100000000000023,3,2,-8.89,-15.84,-3.35,2,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-28.1,3.7900000000000027,6,1,-9.06,-15.689999999999998,-3.35,6,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,3,0.05660377358490566,-28.160002000000002,3.729998000000002,2,1,-11.870000000000001,-12.940002,-3.35,0,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_btc_age_ms>=500,15,0.2830188679245283,-28.479999999999997,3.4100000000000072,9,6,-10.56,-16.61,-1.3099999999999998,4,6,5,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,4,0.07547169811320754,-28.53,3.360000000000003,3,1,-11.870000000000001,-13.310000000000002,-3.35,0,4,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.580000000000002,3.3100000000000023,4,1,-10.059999999999999,-16.669999999999998,-1.85,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.580000000000002,3.3100000000000023,4,1,-10.059999999999999,-16.669999999999998,-1.85,3,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,7,0.1320754716981132,-28.599180000000004,3.29082,6,1,-10.079180000000001,-16.669999999999998,-1.85,5,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=4,3,0.05660377358490566,-28.610000000000003,3.280000000000001,3,0,-9.32,-16.669999999999998,-2.62,2,0,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.07547169811320754,-28.610000000000003,3.280000000000001,3,1,-9.65,-15.61,-3.35,3,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=100,6,0.11320754716981132,-28.640002000000006,3.249997999999998,4,2,-10.59,-14.700002000000001,-3.35,4,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND position_seconds<=45,18,0.33962264150943394,-28.66,3.230000000000004,12,6,-9.899999999999999,-15.67,-3.09,10,3,5,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.11320754716981132,-28.7,3.190000000000005,5,1,-9.66,-15.689999999999998,-3.35,5,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=0,8,0.1509433962264151,-28.720000000000002,3.1700000000000017,5,3,-9.450000000000001,-16.65,-2.62,5,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.780000000000005,3.1099999999999994,4,0,-9.82,-15.61,-3.35,3,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=75,6,0.11320754716981132,-28.790000000000003,3.1000000000000014,5,1,-10.29,-16.65,-1.85,2,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.8,3.0900000000000034,5,1,-8.8,-16.65,-3.35,4,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.990000000000002,2.900000000000002,4,0,-8.969999999999999,-16.669999999999998,-3.35,4,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-29.080000000000002,2.8100000000000023,5,1,-9.06,-16.669999999999998,-3.35,6,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-29.080000000000002,2.8100000000000023,5,1,-10.04,-15.689999999999998,-3.35,5,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=5,5,0.09433962264150944,-29.100000000000005,2.789999999999999,4,1,-10.08,-15.669999999999998,-3.35,2,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4,10,0.18867924528301888,-29.12,2.770000000000003,6,4,-9.850000000000001,-16.65,-2.62,7,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds<=180,10,0.18867924528301888,-29.12,2.770000000000003,6,4,-9.850000000000001,-16.65,-2.62,7,2,1,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=500 AND entry_to_exit_loss_cents>=10,15,0.2830188679245283,-29.24,2.6500000000000057,8,7,-10.59,-16.61,-2.04,5,6,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,8,0.1509433962264151,-29.339180000000002,2.5508200000000016,6,2,-10.81918,-16.669999999999998,-1.85,6,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.35,2.5400000000000027,3,1,-10.059999999999999,-16.669999999999998,-2.62,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.35,2.5400000000000027,3,1,-10.059999999999999,-16.669999999999998,-2.62,3,0,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,6,0.11320754716981132,-29.409180000000003,2.4808200000000014,5,1,-10.88918,-16.669999999999998,-1.85,4,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=5,7,0.1320754716981132,-29.450000000000003,2.4400000000000013,4,3,-9.450000000000001,-16.65,-3.35,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.450000000000003,2.4400000000000013,3,2,-10.49,-15.61,-3.35,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.450000000000003,2.4400000000000013,3,2,-10.49,-15.61,-3.35,4,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,5,0.09433962264150944,-29.46,2.4300000000000033,3,2,-10.89,-15.219999999999999,-3.35,1,4,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,3,0.05660377358490566,-29.500000000000004,2.3900000000000006,3,0,-10.25,-16.669999999999998,-2.58,2,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.62,2.270000000000003,2,1,-10.66,-15.61,-3.35,2,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,3,0.05660377358490566,-29.67,2.2200000000000024,3,0,-11.870000000000001,-16.669999999999998,-1.1300000000000001,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,3,0.05660377358490566,-29.67,2.2200000000000024,3,0,-11.870000000000001,-16.669999999999998,-1.1300000000000001,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,3,0.05660377358490566,-29.67,2.2200000000000024,3,0,-11.870000000000001,-16.669999999999998,-1.1300000000000001,0,0,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.09433962264150944,-29.680000000000003,2.210000000000001,4,1,-10.64,-15.689999999999998,-3.35,4,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,6,0.11320754716981132,-29.690000000000005,2.1999999999999993,5,1,-11.17,-16.669999999999998,-1.85,4,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.700000000000003,2.1900000000000013,5,2,-10.68,-15.669999999999998,-3.35,4,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND position_seconds>=90,3,0.05660377358490566,-29.720000000000002,2.1700000000000017,2,1,-10.760000000000002,-15.61,-3.35,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds>=90,3,0.05660377358490566,-29.720000000000002,2.1700000000000017,2,1,-10.760000000000002,-15.61,-3.35,2,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents<=10,5,0.09433962264150944,-29.770000000000003,2.120000000000001,4,1,-11.27,-16.65,-1.85,1,2,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.790000000000003,2.1000000000000014,3,0,-11.27,-16.669999999999998,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.790000000000003,2.1000000000000014,3,0,-11.27,-16.669999999999998,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.790000000000003,2.1000000000000014,3,0,-11.27,-16.669999999999998,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.790000000000003,2.1000000000000014,3,0,-11.27,-16.669999999999998,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.790000000000003,2.1000000000000014,3,0,-11.27,-16.669999999999998,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.790000000000003,2.1000000000000014,3,0,-11.27,-16.669999999999998,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.790000000000003,2.1000000000000014,3,0,-11.27,-16.669999999999998,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.790000000000003,2.1000000000000014,3,0,-11.27,-16.669999999999998,-1.85,1,0,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-29.790000000000003,2.1000000000000014,2,1,-10.84,-15.600000000000001,-3.35,1,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-29.840000000000003,2.0500000000000007,3,0,-9.82,-16.669999999999998,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.92,1.9700000000000024,2,1,-9.920000000000002,-16.65,-3.35,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND exit_sigma_t_dollars>=50,3,0.05660377358490566,-29.92,1.9700000000000024,2,1,-9.920000000000002,-16.65,-3.35,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,7,0.1320754716981132,-29.98,1.9100000000000037,4,3,-11.46,-16.669999999999998,-1.85,5,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_btc_age_ms<=500,7,0.1320754716981132,-30.05,1.8400000000000034,4,3,-10.05,-16.65,-3.35,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms<=500,7,0.1320754716981132,-30.05,1.8400000000000034,4,3,-10.05,-16.65,-3.35,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.290000000000003,1.6000000000000014,3,1,-10.29,-16.65,-3.35,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.290000000000003,1.6000000000000014,3,1,-10.29,-16.65,-3.35,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=75,4,0.07547169811320754,-30.540000000000003,1.3500000000000014,3,1,-11.27,-16.65,-2.62,1,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND entry_to_exit_loss_cents<=10,6,0.11320754716981132,-30.750000000000004,1.1400000000000006,4,2,-11.27,-16.65,-2.8299999999999996,1,2,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.890000000000004,1.0,2,1,-10.89,-16.65,-3.35,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-31.130000000000003,0.7600000000000016,3,1,-11.83,-16.669999999999998,-2.6300000000000003,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-31.270000000000003,0.620000000000001,2,1,-11.27,-16.65,-3.35,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-31.270000000000003,0.620000000000001,2,1,-11.27,-16.65,-3.35,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.3,0.5900000000000034,2,1,-11.280000000000001,-16.669999999999998,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.3,0.5900000000000034,2,1,-11.280000000000001,-16.669999999999998,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.3,0.5900000000000034,2,1,-11.280000000000001,-16.669999999999998,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.3,0.5900000000000034,2,1,-11.280000000000001,-16.669999999999998,-3.35,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.3,0.5900000000000034,2,1,-11.280000000000001,-16.669999999999998,-3.35,3,0,0,True,True
