model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,entry_policy,exit_policy,veto_policy
v41_v38_physics_path_l210,KXBTC15M-26MAY011800-00,train,2026-05-01 21:49:11.983000+00:00,yes,yes,True,71.0,70.0,0.8007924480243507,0.8007924480243507,9.07924480243507,648.017,settlement_win,,,,,,58.0,True,142.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY011815-15,train,2026-05-01 22:02:27.957000+00:00,yes,yes,True,75.0,74.0,0.771875972639639,0.771875972639639,2.1875972639639087,752.043,settlement_win,,,,,,50.0,True,150.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY011830-30,train,2026-05-01 22:20:59.569000+00:00,yes,yes,True,79.0,77.0,0.7975460643036514,0.7975460643036514,0.7546064303651434,540.431,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY011845-45,train,2026-05-01 22:34:15.681000+00:00,no,no,True,58.0,57.0,0.6641535990121847,0.33584640098781526,8.41535990121848,644.319,settlement_win,,,,,,84.0,True,116.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY011900-00,train,2026-05-01 22:49:01.978000+00:00,no,no,True,77.0,76.0,0.7923497400030528,0.20765025999694717,2.234974000305286,658.022,settlement_win,,,,,,46.0,True,154.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY011915-15,train,2026-05-01 23:02:17.931000+00:00,no,no,True,64.0,63.0,0.650529362516556,0.349470637483444,1.0529362516556091,762.069,probability_reduce,2026-05-01 23:04:03.084000+00:00,656.916,48.0,0.42432661892820855,-5.567338107179147,-32.0,False,128.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY011930-30,train,2026-05-01 23:20:49.608000+00:00,no,no,True,85.0,84.0,0.8704198432929311,0.12958015670706888,2.041984329293115,550.392,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012015-15,train,2026-05-02 00:02:56.383000+00:00,yes,no,False,62.0,61.0,0.6713145438535767,0.6713145438535767,5.131454385357671,723.617,probability_reduce,2026-05-02 00:13:12.242000+00:00,107.758,27.0,0.37672849873836894,10.672849873836896,-70.0,False,124.0,4.0,3.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012030-30,train,2026-05-02 00:19:12.868000+00:00,no,yes,False,58.0,56.0,0.6600819226862307,0.3399180773137693,8.008192268623063,647.132,probability_reduce,2026-05-02 00:21:13.204000+00:00,526.796,60.0,0.5182299096803147,-8.177009031968531,4.0,False,116.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012045-45,train,2026-05-02 00:33:29.337000+00:00,yes,yes,True,73.0,72.0,0.75691658879436,0.75691658879436,2.691658879435991,690.663,probability_reduce,2026-05-02 00:36:14.659000+00:00,525.341,49.0,0.37164396873046635,-11.835603126953366,-48.0,False,146.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012100-00,train,2026-05-02 00:51:00.832000+00:00,yes,yes,True,78.0,77.0,0.7964649732273157,0.7964649732273157,1.6464973227315625,539.168,probability_reduce,2026-05-02 00:59:01.492000+00:00,58.508,16.0,0.15960160785226593,-0.039839214773406795,-124.0,False,156.0,3.0,2.0,5.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012115-15,train,2026-05-02 01:09:02.249000+00:00,yes,yes,True,78.0,77.0,0.8226348908464063,0.8226348908464063,4.263489084640625,357.751,settlement_win,,,,,,44.0,True,156.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012130-30,train,2026-05-02 01:17:03.084000+00:00,no,no,True,68.0,67.0,0.6881026570717159,0.3118973429282841,0.8102657071715953,776.916,settlement_win,,,,,,64.0,True,136.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012145-45,train,2026-05-02 01:32:04.427000+00:00,yes,no,False,64.0,63.0,0.6769021803884174,0.6769021803884174,3.690218038841749,775.573,probability_reduce,2026-05-02 01:39:05.079000+00:00,354.921,72.0,0.45936884387320437,-26.06311561267956,16.0,False,128.0,4.0,3.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012200-00,train,2026-05-02 01:53:06.600000+00:00,no,no,True,66.0,64.0,0.6620158388128804,0.3379841611871196,0.2015838812880446,413.4,probability_reduce,2026-05-02 01:55:06.769000+00:00,293.231,52.0,0.42391287290040236,-9.608712709959761,-28.0,False,132.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012215-15,train,2026-05-02 02:02:07.419000+00:00,yes,no,False,62.0,60.0,0.6560978109309086,0.6560978109309086,3.6097810930908594,772.581,probability_reduce,2026-05-02 02:10:08.301000+00:00,291.699,34.0,0.33590357453431113,-0.40964254656888954,-56.0,False,124.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012230-30,train,2026-05-02 02:20:08.862000+00:00,yes,no,False,68.0,67.0,0.7402443173079438,0.7402443173079438,6.024431730794376,591.138,probability_reduce,2026-05-02 02:25:09.302000+00:00,290.698,47.0,0.4387014293696258,-3.12985706303742,-42.0,False,136.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012245-45,train,2026-05-02 02:33:10.048000+00:00,yes,yes,True,67.0,66.0,0.7144301425947353,0.7144301425947353,4.443014259473529,709.952,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012315-15,train,2026-05-02 03:08:13.179000+00:00,no,no,True,89.0,88.0,0.9054771434214024,0.09452285657859766,1.5477143421402388,406.821,settlement_win,,,,,,22.0,True,178.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012330-30,train,2026-05-02 03:17:14.094000+00:00,no,yes,False,65.0,64.0,0.6543500183147557,0.3456499816852443,0.43500183147557436,765.906,probability_reduce,2026-05-02 03:18:14.172000+00:00,705.828,44.0,0.4487966501266317,0.8796650126631747,-42.0,False,130.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY012345-45,train,2026-05-02 03:32:15.591000+00:00,no,yes,False,61.0,60.0,0.6513090175800529,0.34869098241994706,4.130901758005294,764.409,probability_reduce,2026-05-02 03:34:00.730000+00:00,659.27,46.0,0.511144494895741,5.114449489574099,-30.0,False,122.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020015-15,train,2026-05-02 04:04:03.553000+00:00,no,no,True,69.0,68.0,0.7178105213207341,0.2821894786792659,2.7810521320734125,656.447,settlement_win,,,,,,62.0,True,138.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020045-45,train,2026-05-02 04:36:06.509000+00:00,yes,no,False,64.0,62.0,0.7227072275113893,0.7227072275113893,8.270722751138933,533.491,probability_reduce,2026-05-02 04:38:36.688000+00:00,383.312,45.0,0.5195441841555801,6.95441841555801,-38.0,False,128.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020100-00,train,2026-05-02 04:47:07.429000+00:00,no,no,True,72.0,71.0,0.7398897071822573,0.26011029281774267,1.9889707182257297,772.571,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020130-30,train,2026-05-02 05:18:10.496000+00:00,yes,no,False,69.0,68.0,0.7057287693174654,0.7057287693174654,1.5728769317465492,709.504,probability_reduce,2026-05-02 05:20:10.692000+00:00,589.308,35.0,0.27575749885365974,-7.424250114634027,-68.0,False,138.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020145-45,train,2026-05-02 05:32:11.711000+00:00,yes,yes,True,80.0,78.0,0.8166817956399873,0.8166817956399873,1.6681795639987342,768.289,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020200-00,train,2026-05-02 05:47:13.036000+00:00,yes,yes,True,67.0,66.0,0.7521393296637178,0.7521393296637178,8.213932966371772,766.964,probability_reduce,2026-05-02 05:51:13.414000+00:00,526.586,51.0,0.4520093624387194,-5.7990637561280565,-32.0,False,134.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020215-15,train,2026-05-02 06:02:14.316000+00:00,yes,yes,True,66.0,64.0,0.6778163594385465,0.6778163594385465,1.7816359438546385,765.684,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020230-30,train,2026-05-02 06:23:01.003000+00:00,no,no,True,90.0,89.0,0.9416323647109364,0.05836763528906363,4.16323647109364,418.997,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020245-45,train,2026-05-02 06:34:02.007000+00:00,yes,yes,True,60.0,58.0,0.6503337269898455,0.6503337269898455,5.03337269898455,657.993,settlement_win,,,,,,80.0,True,120.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020300-00,train,2026-05-02 06:48:02.924000+00:00,yes,yes,True,79.0,78.0,0.8126065458508112,0.8126065458508112,2.260654585081113,717.076,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020315-15,train,2026-05-02 07:04:34.617000+00:00,no,no,True,67.0,66.0,0.6828887266593561,0.31711127334064393,1.2888726659356138,625.383,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020330-30,train,2026-05-02 07:21:05.891000+00:00,yes,yes,True,63.0,62.0,0.7060029870150133,0.7060029870150133,7.60029870150133,534.109,settlement_win,,,,,,74.0,True,126.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020400-00,train,2026-05-02 07:49:08.505000+00:00,yes,no,False,61.0,59.0,0.673149615952075,0.673149615952075,6.314961595207507,651.495,probability_reduce,2026-05-02 07:50:08.593000+00:00,591.407,43.0,0.4372662026537709,0.7266202653770932,-36.0,False,122.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020430-30,train,2026-05-02 08:18:10.669000+00:00,no,yes,False,64.0,63.0,0.6522288732309244,0.3477711267690756,1.2228873230924364,709.331,probability_reduce,2026-05-02 08:20:10.853000+00:00,589.147,48.0,0.4835393299266356,0.3539329926635588,-32.0,False,128.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020445-45,train,2026-05-02 08:33:11.961000+00:00,yes,yes,True,71.0,70.0,0.7381269316893888,0.7381269316893888,2.8126931689388783,708.039,settlement_win,,,,,,58.0,True,142.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020500-00,train,2026-05-02 08:47:43.413000+00:00,no,no,True,56.0,55.0,0.6519847212764882,0.34801527872351185,9.198472127648827,736.587,probability_reduce,2026-05-02 08:50:13.602000+00:00,586.398,45.0,0.4053109924772371,-4.468900752276291,-22.0,False,112.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020515-15,train,2026-05-02 09:05:14.953000+00:00,no,no,True,68.0,67.0,0.7272387826633602,0.2727612173366398,4.7238782663360155,585.047,probability_reduce,2026-05-02 09:11:00.438000+00:00,239.562,46.0,0.4722027034016405,1.2202703401640491,-44.0,False,136.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020530-30,train,2026-05-02 09:17:00.927000+00:00,yes,yes,True,72.0,71.0,0.7347833720589946,0.7347833720589946,1.4783372058994644,779.073,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020545-45,train,2026-05-02 09:32:02.400000+00:00,no,yes,False,76.0,75.0,0.7856480080796291,0.2143519919203709,2.5648008079629108,777.6,probability_reduce,2026-05-02 09:35:02.682000+00:00,597.318,46.0,0.39448007114603645,-6.551992885396352,-60.0,False,152.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020600-00,train,2026-05-02 09:53:19.333000+00:00,no,no,True,66.0,65.0,0.6812595229950704,0.3187404770049295,2.1259522995070483,400.667,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020630-30,train,2026-05-02 10:23:06.698000+00:00,no,no,True,96.0,95.0,0.9841508636198877,0.015849136380112313,2.41508636198877,413.302,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020700-00,train,2026-05-02 10:47:09.006000+00:00,yes,yes,True,61.0,60.0,0.6627653319758643,0.6627653319758643,5.276533197586431,770.994,settlement_win,,,,,,78.0,True,122.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020715-15,train,2026-05-02 11:05:11.054000+00:00,no,no,True,90.0,89.0,0.9146199103158518,0.08538008968414827,1.4619910315851712,588.946,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020745-45,train,2026-05-02 11:35:14.159000+00:00,no,no,True,88.0,87.0,0.9015039565165758,0.09849604348342421,2.1503956516575755,585.841,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020800-00,train,2026-05-02 11:52:30.818000+00:00,no,yes,False,88.0,87.0,0.8985837383868678,0.10141626161313223,1.8583738386867736,449.182,probability_reduce,2026-05-02 11:57:01.225000+00:00,178.775,45.0,0.47683889575792426,2.6838895757924277,-86.0,False,176.0,2.0,4.0,6.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020815-15,train,2026-05-02 12:04:16.976000+00:00,no,no,True,74.0,73.0,0.7416470044166923,0.2583529955833077,0.16470044166922548,643.024,probability_reduce,2026-05-02 12:07:02.203000+00:00,477.797,36.0,0.38872609259902524,2.872609259902525,-76.0,False,148.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020830-30,train,2026-05-02 12:23:03.847000+00:00,yes,yes,True,62.0,61.0,0.662719519791192,0.662719519791192,4.271951979119208,416.153,settlement_win,,,,,,76.0,True,124.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020845-45,train,2026-05-02 12:32:19.602000+00:00,no,no,True,79.0,78.0,0.7937792301686601,0.2062207698313398,0.3779230168660206,760.398,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020900-00,train,2026-05-02 12:48:06.249000+00:00,no,no,True,71.0,70.0,0.7391968605452683,0.2608031394547316,2.919686054526835,713.751,settlement_win,,,,,,58.0,True,142.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020915-15,train,2026-05-02 13:02:07.607000+00:00,yes,yes,True,80.0,79.0,0.8295723412958294,0.8295723412958294,2.957234129582929,772.393,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY020930-30,train,2026-05-02 13:18:09.350000+00:00,no,no,True,83.0,82.0,0.8416292400412918,0.15837075995870817,1.1629240041291808,710.65,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021000-00,train,2026-05-02 13:47:13.386000+00:00,no,yes,False,68.0,67.0,0.6965178033669248,0.30348219663307524,1.6517803366924824,766.614,probability_reduce,2026-05-02 13:56:14.318000+00:00,225.682,11.0,0.16178261420643747,5.1782614206437465,-114.0,False,136.0,4.0,2.0,6.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021015-15,train,2026-05-02 14:04:00.102000+00:00,yes,no,False,68.0,67.0,0.6978155987134324,0.6978155987134324,1.7815598713432337,659.898,probability_reduce,2026-05-02 14:07:00.428000+00:00,479.572,53.0,0.5080511814575072,-2.1948818542492816,-30.0,False,136.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021030-30,train,2026-05-02 14:20:02.054000+00:00,yes,yes,True,65.0,63.0,0.6900322943073505,0.6900322943073505,4.003229430735047,597.946,probability_reduce,2026-05-02 14:24:02.519000+00:00,357.481,59.0,0.5114421681955819,-7.8557831804418115,-12.0,False,130.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021045-45,train,2026-05-02 14:39:07.373000+00:00,no,no,True,72.0,71.0,0.8065161855663238,0.19348381443367624,8.651618556632371,352.627,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021100-00,train,2026-05-02 14:48:08.136000+00:00,yes,yes,True,67.0,66.0,0.7118567885408521,0.7118567885408521,4.185678854085211,711.864,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021115-15,train,2026-05-02 15:05:11.187000+00:00,yes,yes,True,62.0,59.0,0.7019388083447735,0.7019388083447735,8.193880834477355,588.813,settlement_win,,,,,,76.0,True,124.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021130-30,train,2026-05-02 15:20:27.642000+00:00,no,no,True,92.0,92.0,0.9212521768826335,0.07874782311736653,0.12521768826334778,572.358,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021200-00,train,2026-05-02 15:48:07.016000+00:00,no,yes,False,61.0,60.0,0.6821784917628011,0.31782150823719885,7.217849176280112,712.984,probability_reduce,2026-05-02 15:53:14.804000+00:00,405.196,45.0,0.4165011738263231,-3.3498826173676903,-32.0,False,122.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021300-00,train,2026-05-02 16:59:37.820000+00:00,no,no,True,94.0,88.0,0.9509160049689388,0.04908399503106124,1.091600496893875,22.18,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021315-15,train,2026-05-02 17:06:08.476000+00:00,no,no,True,82.0,81.0,0.8745941986251304,0.12540580137486962,5.459419862513045,531.524,settlement_win,,,,,,36.0,True,164.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021330-30,train,2026-05-02 17:17:54.463000+00:00,yes,yes,True,65.0,63.0,0.6694019729089741,0.6694019729089741,1.9401972908974017,725.537,probability_reduce,2026-05-02 17:19:09.602000+00:00,650.398,49.0,0.5120324407812135,2.203244078121344,-32.0,False,130.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021345-45,train,2026-05-02 17:32:25.607000+00:00,yes,no,False,67.0,66.0,0.6739146139112613,0.6739146139112613,0.39146139112612843,754.393,probability_reduce,2026-05-02 17:34:10.789000+00:00,649.211,55.0,0.5067394646343988,-4.326053536560124,-24.0,False,134.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021400-00,train,2026-05-02 17:50:11.967000+00:00,no,no,True,80.0,79.0,0.8519390868487297,0.14806091315127032,5.193908684872966,588.033,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021415-15,train,2026-05-02 18:03:43.190000+00:00,no,no,True,78.0,77.0,0.793824061027214,0.2061759389727859,1.3824061027214043,676.81,settlement_win,,,,,,44.0,True,156.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021430-30,train,2026-05-02 18:17:44.421000+00:00,yes,yes,True,65.0,64.0,0.658610664594019,0.658610664594019,0.8610664594018971,735.579,settlement_win,,,,,,70.0,True,130.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021445-45,train,2026-05-02 18:34:01.157000+00:00,yes,yes,True,93.0,92.0,0.9413001154724845,0.9413001154724845,1.1300115472484435,658.843,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021500-00,train,2026-05-02 18:48:02.848000+00:00,yes,yes,True,80.0,78.0,0.8369895690801735,0.8369895690801735,3.698956908017351,717.152,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021515-15,train,2026-05-02 19:02:04.205000+00:00,no,yes,False,71.0,70.0,0.7230070774521049,0.2769929225478951,1.300707745210488,775.795,probability_reduce,2026-05-02 19:04:04.348000+00:00,655.652,48.0,0.48535537509112414,0.5355375091124159,-46.0,False,142.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021530-30,train,2026-05-02 19:17:20.835000+00:00,no,no,True,73.0,72.0,0.7479517146416512,0.2520482853583487,1.7951714641651222,759.165,settlement_win,,,,,,54.0,True,146.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021545-45,train,2026-05-02 19:35:07.683000+00:00,yes,yes,True,60.0,59.0,0.6569458198262711,0.6569458198262711,5.694581982627113,592.317,settlement_win,,,,,,80.0,True,120.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021600-00,train,2026-05-02 19:50:09.054000+00:00,no,no,True,67.0,65.0,0.691123252873512,0.30887674712648805,2.1123252873511973,590.946,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021715-15,train,2026-05-02 21:02:01.814000+00:00,yes,no,False,78.0,77.0,0.8291079338842319,0.8291079338842319,4.910793388423187,778.186,settlement_loss,,,,,,-156.0,True,156.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021730-30,train,2026-05-02 21:20:18.660000+00:00,yes,yes,True,84.0,82.0,0.8618317715650164,0.8618317715650164,2.1831771565016425,581.34,settlement_win,,,,,,32.0,True,168.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021745-45,train,2026-05-02 21:32:04.958000+00:00,yes,yes,True,82.0,81.0,0.8220606924860792,0.8220606924860792,0.20606924860791764,775.042,settlement_win,,,,,,36.0,True,164.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
