model,entry_policy,exit_policy,entry_edge_floor_cents,entry_ask_cap_cents,entry_min_p_side,entry_max_seconds_to_close,entry_min_seconds_to_close,train_markets,train_trades,train_coverage,train_pnl_dollars,train_cost_dollars,train_roi,train_fee_dollars,train_net_after_fees_dollars,train_net_roi_after_fees,train_net_after_fees_1c_entry_dollars,train_net_after_fees_1c_roundtrip_dollars,train_wins,train_losses,train_settled_count,train_exit_count,train_avg_entry_ask,train_avg_entry_edge,train_avg_entry_p_side,train_avg_entry_seconds_to_close,validation_markets,validation_trades,validation_coverage,validation_pnl_dollars,validation_cost_dollars,validation_roi,validation_fee_dollars,validation_net_after_fees_dollars,validation_net_roi_after_fees,validation_net_after_fees_1c_entry_dollars,validation_net_after_fees_1c_roundtrip_dollars,validation_wins,validation_losses,validation_settled_count,validation_exit_count,validation_avg_entry_ask,validation_avg_entry_edge,validation_avg_entry_p_side,validation_avg_entry_seconds_to_close,holdout_markets,holdout_trades,holdout_coverage,holdout_pnl_dollars,holdout_cost_dollars,holdout_roi,holdout_fee_dollars,holdout_net_after_fees_dollars,holdout_net_roi_after_fees,holdout_net_after_fees_1c_entry_dollars,holdout_net_after_fees_1c_roundtrip_dollars,holdout_wins,holdout_losses,holdout_settled_count,holdout_exit_count,holdout_avg_entry_ask,holdout_avg_entry_edge,holdout_avg_entry_p_side,holdout_avg_entry_seconds_to_close,all_markets,all_trades,all_coverage,all_pnl_dollars,all_cost_dollars,all_roi,all_fee_dollars,all_net_after_fees_dollars,all_net_roi_after_fees,all_net_after_fees_1c_entry_dollars,all_net_after_fees_1c_roundtrip_dollars,all_wins,all_losses,all_settled_count,all_exit_count,all_avg_entry_ask,all_avg_entry_edge,all_avg_entry_p_side,all_avg_entry_seconds_to_close,min_split_coverage,min_split_pnl_dollars,min_split_net_after_fees_dollars,min_split_net_after_fees_1c_roundtrip_dollars,all_splits_positive,all_splits_net_after_fees_positive,all_splits_net_after_fees_1c_roundtrip_positive,eligible_80,entry_model,exit_model,cross_model,min_split_net_after_fees_1c_entry_dollars,all_splits_1c_entry_positive,positive_1c_days,total_days,worst_1c_day_cents,block10_positive,block10_worst_cents
v50_thinedge_ask90_edge1_stc450_cap75__exit_v56_bedge1_m10_v15_g04_book_else_plus2,edge0_ask100_p0.65_stc0-600,prob52,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,18.26,331.4,0.05509957754978878,6.64,11.620000000000001,0.03506336753168377,7.520000000000001,6.560000000000001,173,32,157,48,80.82926829268293,3.602101662508907,0.8443136995519184,420.36587317073173,74,67,0.9054054054054054,8.72,106.74,0.08169383548810194,2.32,6.4,0.05995877833989133,5.0600000000000005,4.760000000000001,54,13,52,15,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,61,0.8133333333333334,2.74,99.14,0.02763768408311479,2.13,0.6100000000000003,0.006152915069598551,-0.6099999999999997,-0.9499999999999997,49,12,44,17,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,29.72,537.28,0.05531566408576534,11.09,18.63,0.034674657534246575,11.969999999999999,10.37,276,57,253,80,80.67267267267268,3.422768391170875,0.8409544106384356,437.91773573573585,0.8133333333333334,2.74,0.6100000000000003,-0.9499999999999997,True,True,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v56_bedge1_m10_v15_g04_book_else_plus2,v50_thinedge_ask90_edge1_stc450_cap75__exit_v56_bedge1_m10_v15_g04_book_else_plus2,-0.6099999999999997,False,5,5,18.0,8,-150.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v56_bedge1_m10_v15_g04_book_else_plus2,edge0_ask100_p0.65_stc0-600,prob54,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,17.5,331.4,0.0528062764031382,6.72,10.780000000000001,0.032528666264333136,6.6800000000000015,5.6800000000000015,173,32,155,50,80.82926829268293,3.602101662508907,0.8443136995519184,420.36587317073173,74,67,0.9054054054054054,8.72,106.74,0.08169383548810194,2.32,6.4,0.05995877833989133,5.0600000000000005,4.760000000000001,54,13,52,15,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,61,0.8133333333333334,3.18,99.14,0.03207585233003833,2.13,1.0500000000000003,0.010591083316522093,-0.1699999999999997,-0.5099999999999998,49,12,44,17,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,29.4,537.28,0.05472007147111376,11.17,18.229999999999997,0.0339301667659321,11.569999999999997,9.929999999999996,276,57,251,82,80.67267267267268,3.422768391170875,0.8409544106384356,437.91773573573585,0.8133333333333334,3.18,1.0500000000000003,-0.5099999999999998,True,True,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v56_bedge1_m10_v15_g04_book_else_plus2,v50_thinedge_ask90_edge1_stc450_cap75__exit_v56_bedge1_m10_v15_g04_book_else_plus2,-0.1699999999999997,False,5,5,18.0,8,-220.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v56_bedge1_m10_v15_g04_book_else_plus2,edge0_ask100_p0.65_stc0-600,prob56,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,16.08,331.4,0.048521424260712126,6.85,9.229999999999999,0.02785153892576946,5.129999999999999,4.0699999999999985,173,32,152,53,80.82926829268293,3.602101662508907,0.8443136995519184,420.36587317073173,74,67,0.9054054054054054,7.54,106.74,0.07063893573168448,2.45,5.09,0.04768596589844482,3.75,3.39,54,13,49,18,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,61,0.8133333333333334,1.72,99.14,0.017349203147064757,2.24,-0.5200000000000002,-0.005245107928182371,-1.7400000000000002,-2.14,49,12,41,20,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,25.34,537.28,0.04716349017272186,11.54,13.8,0.025684931506849317,7.140000000000001,5.32,276,57,242,91,80.67267267267268,3.422768391170875,0.8409544106384356,437.91773573573585,0.8133333333333334,1.72,-0.5200000000000002,-2.14,True,False,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v56_bedge1_m10_v15_g04_book_else_plus2,v50_thinedge_ask90_edge1_stc450_cap75__exit_v56_bedge1_m10_v15_g04_book_else_plus2,-1.7400000000000002,False,4,5,-95.0,6,-212.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v56_bedge1_m10_v15_g04_book_else_plus2,edge0_ask100_p0.65_stc0-600,hold15_prob52,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,18.5,331.4,0.05582377791188896,6.64,11.86,0.03578756789378395,7.76,6.8,173,32,157,48,80.82926829268293,3.602101662508907,0.8443136995519184,420.36587317073173,74,67,0.9054054054054054,8.72,106.74,0.08169383548810194,2.32,6.4,0.05995877833989133,5.0600000000000005,4.760000000000001,54,13,52,15,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,61,0.8133333333333334,2.74,99.14,0.02763768408311479,2.13,0.6100000000000003,0.006152915069598551,-0.6099999999999997,-0.9499999999999997,49,12,44,17,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,29.96,537.28,0.05576235854675402,11.09,18.87,0.035121351995235264,12.21,10.610000000000001,276,57,253,80,80.67267267267268,3.422768391170875,0.8409544106384356,437.91773573573585,0.8133333333333334,2.74,0.6100000000000003,-0.9499999999999997,True,True,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v56_bedge1_m10_v15_g04_book_else_plus2,v50_thinedge_ask90_edge1_stc450_cap75__exit_v56_bedge1_m10_v15_g04_book_else_plus2,-0.6099999999999997,False,5,5,18.0,8,-150.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v56_bedge1_m10_v15_g04_book_else_plus2,edge0_ask100_p0.65_stc0-600,hold15_prob54,0.0,100.0,0.65,600.0,0.0,223,205,0.9192825112107623,17.74,331.4,0.05353047676523838,6.72,11.02,0.033252866626433314,6.92,5.92,173,32,155,50,80.82926829268293,3.602101662508907,0.8443136995519184,420.36587317073173,74,67,0.9054054054054054,8.72,106.74,0.08169383548810194,2.32,6.4,0.05995877833989133,5.0600000000000005,4.760000000000001,54,13,52,15,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,61,0.8133333333333334,3.18,99.14,0.03207585233003833,2.13,1.0500000000000003,0.010591083316522093,-0.1699999999999997,-0.5099999999999998,49,12,44,17,81.26229508196721,3.1480618005497627,0.8441035688251697,423.7884918032787,372,333,0.8951612903225806,29.64,537.28,0.05516676593210244,11.17,18.47,0.03437686122692078,11.809999999999999,10.169999999999998,276,57,251,82,80.67267267267268,3.422768391170875,0.8409544106384356,437.91773573573585,0.8133333333333334,3.18,1.0500000000000003,-0.5099999999999998,True,True,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v56_bedge1_m10_v15_g04_book_else_plus2,v50_thinedge_ask90_edge1_stc450_cap75__exit_v56_bedge1_m10_v15_g04_book_else_plus2,-0.1699999999999997,False,5,5,18.0,8,-220.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,hold,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,13.48,312.52,0.04313323947267375,4.77,8.71,0.02787021630615641,4.8100000000000005,4.8100000000000005,163,32,195,0,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,1.26,106.74,0.011804384485666106,1.76,-0.5,-0.00468427955780401,-1.84,-1.84,54,13,67,0,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,-1.26,97.26,-0.012954966070326958,1.47,-2.73,-0.028069093152375074,-3.9299999999999997,-3.9299999999999997,48,12,60,0,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,13.48,516.52,0.026097730968791144,8.0,5.48,0.01060946333152637,-0.96,-0.96,265,57,322,0,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,-1.26,-2.73,-3.9299999999999997,False,False,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,-3.9299999999999997,False,2,5,-354.0,5,-515.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,prob50,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,16.24,312.52,0.051964674260847304,6.43,9.809999999999999,0.0313899910405734,5.909999999999998,4.969999999999999,163,32,148,47,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,7.66,106.74,0.07176316282555743,2.33,5.33,0.04993442008619075,3.99,3.6700000000000004,54,13,51,16,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,1.76,97.26,0.018095825622044006,2.09,-0.32999999999999985,-0.003392967304133249,-1.5299999999999998,-1.8699999999999999,48,12,43,17,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,25.66,516.52,0.04967861844652676,10.85,14.81,0.02867265546348641,8.370000000000001,6.770000000000001,265,57,242,80,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,1.76,-0.32999999999999985,-1.8699999999999999,True,False,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,-1.5299999999999998,False,3,5,-148.0,6,-275.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,prob52,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,16.94,312.52,0.05420453091002177,6.55,10.39,0.033245872264175094,6.49,5.51,163,32,146,49,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,7.92,106.74,0.07419898819561552,2.33,5.59,0.05237024545624883,4.25,3.93,54,13,51,16,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,3.58,97.26,0.036808554390294054,2.12,1.46,0.015011309891013777,0.26,-0.08000000000000002,48,12,43,17,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,28.44,516.52,0.055060791450476265,11.0,17.44,0.033764423449237205,11.0,9.36,265,57,240,82,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,3.58,1.46,-0.08000000000000002,True,True,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,0.26,True,5,5,18.0,7,-171.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,prob54,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,17.0,312.52,0.05439651862280814,6.59,10.41,0.03330986816843722,6.51,5.51,163,32,145,50,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,7.92,106.74,0.07419898819561552,2.33,5.59,0.05237024545624883,4.25,3.93,54,13,51,16,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,4.22,97.26,0.043388854616491876,2.12,2.0999999999999996,0.021591610117211592,0.8999999999999997,0.5599999999999996,48,12,43,17,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,29.14,516.52,0.05641601486873694,11.04,18.1,0.03504220552931155,11.66,10.0,265,57,239,83,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,4.22,2.0999999999999996,0.5599999999999996,True,True,True,True,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,0.8999999999999997,True,5,5,18.0,8,-160.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,prob56,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,16.18,312.52,0.05177268654806093,6.68,9.5,0.030398054524510432,5.6,4.56,163,32,143,52,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,5.1,106.74,0.0477796514896009,2.51,2.59,0.02426456810942477,1.2499999999999998,0.8499999999999998,54,13,47,20,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,5.04,97.26,0.05181986428130783,2.16,2.88,0.029611351017890187,1.68,1.3199999999999998,48,12,42,18,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,26.32,516.52,0.0509564005266011,11.35,14.97,0.028982420816231706,8.530000000000001,6.730000000000001,265,57,232,90,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,5.04,2.59,0.8499999999999998,True,True,True,True,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,1.2499999999999998,True,4,5,-82.0,6,-311.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,hold15_prob52,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,17.18,312.52,0.054972481761167286,6.55,10.629999999999999,0.03401382311532062,6.729999999999999,5.749999999999998,163,32,146,49,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,7.92,106.74,0.07419898819561552,2.33,5.59,0.05237024545624883,4.25,3.93,54,13,51,16,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,3.58,97.26,0.036808554390294054,2.12,1.46,0.015011309891013777,0.26,-0.08000000000000002,48,12,43,17,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,28.68,516.52,0.05552543947959421,11.0,17.68,0.03422907147835515,11.239999999999998,9.599999999999998,265,57,240,82,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,3.58,1.46,-0.08000000000000002,True,True,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,0.26,True,5,5,18.0,7,-171.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,hold15_prob54,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,17.24,312.52,0.05516446947395366,6.59,10.649999999999999,0.03407781901958275,6.749999999999998,5.749999999999998,163,32,145,50,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,7.92,106.74,0.07419898819561552,2.33,5.59,0.05237024545624883,4.25,3.93,54,13,51,16,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,4.22,97.26,0.043388854616491876,2.12,2.0999999999999996,0.021591610117211592,0.8999999999999997,0.5599999999999996,48,12,43,17,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,29.38,516.52,0.05688066289785487,11.04,18.34,0.03550685355842949,11.899999999999999,10.239999999999998,265,57,239,83,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,4.22,2.0999999999999996,0.5599999999999996,True,True,True,True,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v50_thinedge_ask90_edge1_stc450_cap75,0.8999999999999997,True,5,5,18.0,8,-160.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,hold,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,13.48,312.52,0.04313323947267375,4.77,8.71,0.02787021630615641,4.8100000000000005,4.8100000000000005,163,32,195,0,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,1.26,106.74,0.011804384485666106,1.76,-0.5,-0.00468427955780401,-1.84,-1.84,54,13,67,0,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,-1.26,97.26,-0.012954966070326958,1.47,-2.73,-0.028069093152375074,-3.9299999999999997,-3.9299999999999997,48,12,60,0,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,13.48,516.52,0.026097730968791144,8.0,5.48,0.01060946333152637,-0.96,-0.96,265,57,322,0,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,-1.26,-2.73,-3.9299999999999997,False,False,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,-3.9299999999999997,False,2,5,-354.0,5,-515.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,prob50,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,16.24,312.52,0.051964674260847304,6.43,9.809999999999999,0.0313899910405734,5.909999999999998,4.969999999999999,163,32,148,47,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,7.66,106.74,0.07176316282555743,2.33,5.33,0.04993442008619075,3.99,3.6700000000000004,54,13,51,16,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,1.76,97.26,0.018095825622044006,2.09,-0.32999999999999985,-0.003392967304133249,-1.5299999999999998,-1.8699999999999999,48,12,43,17,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,25.66,516.52,0.04967861844652676,10.85,14.81,0.02867265546348641,8.370000000000001,6.770000000000001,265,57,242,80,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,1.76,-0.32999999999999985,-1.8699999999999999,True,False,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,-1.5299999999999998,False,3,5,-148.0,6,-275.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,prob52,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,16.94,312.52,0.05420453091002177,6.55,10.39,0.033245872264175094,6.49,5.51,163,32,146,49,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,7.92,106.74,0.07419898819561552,2.33,5.59,0.05237024545624883,4.25,3.93,54,13,51,16,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,3.58,97.26,0.036808554390294054,2.12,1.46,0.015011309891013777,0.26,-0.08000000000000002,48,12,43,17,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,28.44,516.52,0.055060791450476265,11.0,17.44,0.033764423449237205,11.0,9.36,265,57,240,82,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,3.58,1.46,-0.08000000000000002,True,True,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,0.26,True,5,5,18.0,7,-171.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,prob54,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,17.0,312.52,0.05439651862280814,6.59,10.41,0.03330986816843722,6.51,5.51,163,32,145,50,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,7.92,106.74,0.07419898819561552,2.33,5.59,0.05237024545624883,4.25,3.93,54,13,51,16,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,4.22,97.26,0.043388854616491876,2.12,2.0999999999999996,0.021591610117211592,0.8999999999999997,0.5599999999999996,48,12,43,17,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,29.14,516.52,0.05641601486873694,11.04,18.1,0.03504220552931155,11.66,10.0,265,57,239,83,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,4.22,2.0999999999999996,0.5599999999999996,True,True,True,True,v50_thinedge_ask90_edge1_stc450_cap75,v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,0.8999999999999997,True,5,5,18.0,8,-160.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,prob56,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,16.18,312.52,0.05177268654806093,6.68,9.5,0.030398054524510432,5.6,4.56,163,32,143,52,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,5.1,106.74,0.0477796514896009,2.51,2.59,0.02426456810942477,1.2499999999999998,0.8499999999999998,54,13,47,20,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,5.04,97.26,0.05181986428130783,2.16,2.88,0.029611351017890187,1.68,1.3199999999999998,48,12,42,18,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,26.32,516.52,0.0509564005266011,11.35,14.97,0.028982420816231706,8.530000000000001,6.730000000000001,265,57,232,90,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,5.04,2.59,0.8499999999999998,True,True,True,True,v50_thinedge_ask90_edge1_stc450_cap75,v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,1.2499999999999998,True,4,5,-82.0,6,-311.0
v50_thinedge_ask90_edge1_stc450_cap75__exit_v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,edge0_ask100_p0.65_stc60-600,hold15_prob52,0.0,100.0,0.65,600.0,60.0,223,195,0.874439461883408,17.18,312.52,0.054972481761167286,6.55,10.629999999999999,0.03401382311532062,6.729999999999999,5.749999999999998,163,32,146,49,80.13333333333334,3.71321307478399,0.8384654640811732,439.61692820512815,74,67,0.9054054054054054,7.92,106.74,0.07419898819561552,2.33,5.59,0.05237024545624883,4.25,3.93,54,13,51,16,79.65671641791045,3.1241681136125368,0.8278088453152298,504.48513432835824,75,60,0.8,3.58,97.26,0.036808554390294054,2.12,1.46,0.015011309891013777,0.26,-0.08000000000000002,48,12,43,17,81.05,3.200529497225592,0.8425052949722557,429.89855,372,322,0.8655913978494624,28.68,516.52,0.05552543947959421,11.0,17.68,0.03422907147835515,11.239999999999998,9.599999999999998,265,57,240,82,80.20496894409938,3.495116717479669,0.8370008566157905,451.30347204968945,0.8,3.58,1.46,-0.08000000000000002,True,True,False,True,v50_thinedge_ask90_edge1_stc450_cap75,v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,v50_thinedge_ask90_edge1_stc450_cap75__exit_v53_v52_weakrecross_sigma08_v3p15_cap68_thin_ask90_edge1_stc450_cap75,0.26,True,5,5,18.0,7,-171.0
