model,entry_policy,exit_policy,entry_edge_floor_cents,entry_ask_cap_cents,entry_min_p_side,entry_max_seconds_to_close,entry_min_seconds_to_close,train_markets,train_trades,train_coverage,train_pnl_dollars,train_cost_dollars,train_roi,train_fee_dollars,train_net_after_fees_dollars,train_net_roi_after_fees,train_net_after_fees_1c_entry_dollars,train_net_after_fees_1c_roundtrip_dollars,train_wins,train_losses,train_settled_count,train_exit_count,train_avg_entry_ask,train_avg_entry_edge,train_avg_entry_p_side,train_avg_entry_seconds_to_close,validation_markets,validation_trades,validation_coverage,validation_pnl_dollars,validation_cost_dollars,validation_roi,validation_fee_dollars,validation_net_after_fees_dollars,validation_net_roi_after_fees,validation_net_after_fees_1c_entry_dollars,validation_net_after_fees_1c_roundtrip_dollars,validation_wins,validation_losses,validation_settled_count,validation_exit_count,validation_avg_entry_ask,validation_avg_entry_edge,validation_avg_entry_p_side,validation_avg_entry_seconds_to_close,holdout_markets,holdout_trades,holdout_coverage,holdout_pnl_dollars,holdout_cost_dollars,holdout_roi,holdout_fee_dollars,holdout_net_after_fees_dollars,holdout_net_roi_after_fees,holdout_net_after_fees_1c_entry_dollars,holdout_net_after_fees_1c_roundtrip_dollars,holdout_wins,holdout_losses,holdout_settled_count,holdout_exit_count,holdout_avg_entry_ask,holdout_avg_entry_edge,holdout_avg_entry_p_side,holdout_avg_entry_seconds_to_close,all_markets,all_trades,all_coverage,all_pnl_dollars,all_cost_dollars,all_roi,all_fee_dollars,all_net_after_fees_dollars,all_net_roi_after_fees,all_net_after_fees_1c_entry_dollars,all_net_after_fees_1c_roundtrip_dollars,all_wins,all_losses,all_settled_count,all_exit_count,all_avg_entry_ask,all_avg_entry_edge,all_avg_entry_p_side,all_avg_entry_seconds_to_close,min_split_coverage,min_split_pnl_dollars,min_split_net_after_fees_dollars,min_split_net_after_fees_1c_roundtrip_dollars,all_splits_positive,all_splits_net_after_fees_positive,all_splits_net_after_fees_1c_roundtrip_positive,eligible_80,min_split_net_after_fees_1c_entry_dollars,all_splits_1c_entry_positive,positive_days,total_days,worst_day_cents,block10_positive,block10_worst_cents
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.65_stc0-570,prob54,0.0,100.0,0.65,570.0,0.0,223,206,0.9237668161434978,17.76,333.76,0.053211888782358586,6.67,11.090000000000002,0.033227468839884956,6.9700000000000015,5.9700000000000015,174,32,156,50,81.00970873786407,4.0354786164506455,0.8504518735431473,414.79957281553396,74,67,0.9054054054054054,5.94,107.12,0.055451829723674385,2.31,3.6300000000000003,0.033887229275578794,2.29,1.95,53,14,50,17,79.94029850746269,4.2788082138787615,0.8421910672134145,494.62310447761195,75,61,0.8133333333333334,3.6,99.88,0.03604325190228274,2.1,1.5,0.015018021625951143,0.28,-0.06,49,12,44,17,81.8688524590164,3.1255985041071357,0.8499445096312354,424.03436065573766,372,334,0.8978494623655914,27.3,540.76,0.05048450329166359,11.08,16.22,0.029994822102226495,9.54,7.859999999999999,276,58,250,84,80.95209580838323,3.9181145331414533,0.8487021034152468,432.49867065868256,0.8133333333333334,3.6,1.5,-0.06,True,True,False,True,0.28,True,4,5,-2.0,8,-370.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.65_stc0-570,prob56,0.0,100.0,0.65,570.0,0.0,223,206,0.9237668161434978,16.94,333.76,0.05075503355704698,6.76,10.180000000000001,0.03050095877277086,6.060000000000001,5.020000000000001,174,32,154,52,81.00970873786407,4.0354786164506455,0.8504518735431473,414.79957281553396,74,67,0.9054054054054054,3.12,107.12,0.02912621359223301,2.49,0.6299999999999999,0.005881254667662433,-0.7100000000000002,-1.1300000000000001,53,14,46,21,79.94029850746269,4.2788082138787615,0.8421910672134145,494.62310447761195,75,61,0.8133333333333334,4.42,99.88,0.04425310372446936,2.14,2.28,0.022827392871445733,1.0599999999999998,0.6999999999999998,49,12,43,18,81.8688524590164,3.1255985041071357,0.8499445096312354,424.03436065573766,372,334,0.8978494623655914,24.48,540.76,0.04526962053406317,11.39,13.09,0.024206672091131,6.41,4.59,276,58,243,91,80.95209580838323,3.9181145331414533,0.8487021034152468,432.49867065868256,0.8133333333333334,3.12,0.6299999999999999,-1.1300000000000001,True,True,False,True,-0.7100000000000002,False,3,5,-113.0,7,-525.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.65_stc0-600,prob50,0.0,100.0,0.65,600.0,0.0,223,206,0.9237668161434978,17.32,333.44,0.05194337811900192,6.57,10.75,0.03223968330134357,6.63,5.6899999999999995,174,32,159,47,80.93203883495146,3.5155865488122124,0.8444762538376366,425.1535048543689,74,67,0.9054054054054054,6.3,106.5,0.059154929577464786,2.35,3.9499999999999997,0.03708920187793427,2.6099999999999994,2.2699999999999996,53,14,50,17,79.4776119402985,3.0711675891848955,0.8254877952948341,518.384552238806,75,61,0.8133333333333334,1.32,99.7,0.013239719157472418,2.08,-0.76,-0.007622868605817452,-1.98,-2.32,49,12,44,17,81.72131147540983,2.80161160023868,0.8452292307564852,432.16185245901636,372,334,0.8978494623655914,24.94,539.64,0.046215995849084576,11.0,13.940000000000001,0.025832036172262995,7.260000000000002,5.6400000000000015,276,58,253,81,80.78443113772455,3.2960400154049796,0.8408047115312953,445.13550898203596,0.8133333333333334,1.32,-0.76,-2.32,True,False,False,True,-1.98,False,3,5,-135.0,7,-402.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.65_stc0-600,prob52,0.0,100.0,0.65,600.0,0.0,223,206,0.9237668161434978,18.02,333.44,0.05404270633397313,6.69,11.329999999999998,0.03397912667946257,7.209999999999998,6.229999999999999,174,32,157,49,80.93203883495146,3.5155865488122124,0.8444762538376366,425.1535048543689,74,67,0.9054054054054054,6.56,106.5,0.0615962441314554,2.35,4.209999999999999,0.03953051643192487,2.869999999999999,2.5299999999999994,53,14,50,17,79.4776119402985,3.0711675891848955,0.8254877952948341,518.384552238806,75,61,0.8133333333333334,3.14,99.7,0.03149448345035105,2.11,1.0300000000000002,0.010330992978936812,-0.18999999999999972,-0.5299999999999998,49,12,44,17,81.72131147540983,2.80161160023868,0.8452292307564852,432.16185245901636,372,334,0.8978494623655914,27.72,539.64,0.05136757838559039,11.15,16.57,0.0307056556222667,9.89,8.23,276,58,251,83,80.78443113772455,3.2960400154049796,0.8408047115312953,445.13550898203596,0.8133333333333334,3.14,1.0300000000000002,-0.5299999999999998,True,True,False,True,-0.18999999999999972,False,5,5,14.0,8,-259.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.65_stc0-600,prob54,0.0,100.0,0.65,600.0,0.0,223,206,0.9237668161434978,18.08,333.44,0.054222648752399225,6.73,11.349999999999998,0.0340391074856046,7.229999999999998,6.229999999999998,174,32,156,50,80.93203883495146,3.5155865488122124,0.8444762538376366,425.1535048543689,74,67,0.9054054054054054,6.56,106.5,0.0615962441314554,2.35,4.209999999999999,0.03953051643192487,2.869999999999999,2.5299999999999994,53,14,50,17,79.4776119402985,3.0711675891848955,0.8254877952948341,518.384552238806,75,61,0.8133333333333334,3.78,99.7,0.03791374122367101,2.11,1.67,0.01675025075225677,0.44999999999999996,0.10999999999999993,49,12,44,17,81.72131147540983,2.80161160023868,0.8452292307564852,432.16185245901636,372,334,0.8978494623655914,28.42,539.64,0.05266473945593359,11.19,17.230000000000004,0.031928693202876,10.550000000000004,8.870000000000005,276,58,250,84,80.78443113772455,3.2960400154049796,0.8408047115312953,445.13550898203596,0.8133333333333334,3.78,1.67,0.10999999999999993,True,True,True,True,0.44999999999999996,True,5,5,14.0,8,-231.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.65_stc0-600,prob56,0.0,100.0,0.65,600.0,0.0,223,206,0.9237668161434978,17.26,333.44,0.05176343570057582,6.82,10.440000000000001,0.031309980806142036,6.320000000000001,5.280000000000001,174,32,154,52,80.93203883495146,3.5155865488122124,0.8444762538376366,425.1535048543689,74,67,0.9054054054054054,3.74,106.5,0.03511737089201878,2.53,1.2100000000000004,0.011361502347417844,-0.12999999999999967,-0.5499999999999996,53,14,46,21,79.4776119402985,3.0711675891848955,0.8254877952948341,518.384552238806,75,61,0.8133333333333334,4.6,99.7,0.046138415245737203,2.15,2.4499999999999997,0.024573721163490467,1.2299999999999998,0.8699999999999998,49,12,43,18,81.72131147540983,2.80161160023868,0.8452292307564852,432.16185245901636,372,334,0.8978494623655914,25.6,539.64,0.047439033429693876,11.5,14.100000000000001,0.02612853013119858,7.420000000000002,5.600000000000001,276,58,243,91,80.78443113772455,3.2960400154049796,0.8408047115312953,445.13550898203596,0.8133333333333334,3.74,1.2100000000000004,-0.5499999999999996,True,True,False,True,-0.12999999999999967,False,3,5,-47.0,8,-384.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.66_stc0-570,prob50,0.0,100.0,0.66,570.0,0.0,223,205,0.9192825112107623,15.84,335.42,0.047224375409933815,6.32,9.52,0.02838232663526325,5.42,4.52,173,32,160,45,81.80975609756098,3.8851606936485106,0.8569491679120949,406.4477317073171,74,67,0.9054054054054054,4.68,108.12,0.04328523862375138,2.28,2.4,0.022197558268590455,1.0599999999999998,0.7199999999999998,53,14,50,17,80.68656716417911,3.961768667892833,0.8464833583207194,491.9344776119403,75,59,0.7866666666666666,0.48,97.5,0.004923076923076923,1.95,-1.47,-0.015076923076923076,-2.65,-2.9699999999999998,48,11,43,16,82.62711864406779,3.0735903015614388,0.8570070894562923,422.79186440677967,372,331,0.8897849462365591,21.0,541.04,0.03881413573857756,10.55,10.45,0.019314653260387404,3.829999999999999,2.269999999999999,274,57,253,78,81.72809667673717,3.7560068602383363,0.854841035369755,426.66499999999996,0.7866666666666666,0.48,-1.47,-2.9699999999999998,True,False,False,False,-2.65,False,3,5,-210.0,7,-467.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.66_stc0-570,prob52,0.0,100.0,0.66,570.0,0.0,223,205,0.9192825112107623,16.5,335.42,0.049192057718681056,6.44,10.059999999999999,0.029992248524238263,5.959999999999999,5.02,173,32,158,47,81.80975609756098,3.8851606936485106,0.8569491679120949,406.4477317073171,74,67,0.9054054054054054,4.94,108.12,0.04568997410284869,2.28,2.6600000000000006,0.02460229374768776,1.3200000000000005,0.9800000000000004,53,14,50,17,80.68656716417911,3.961768667892833,0.8464833583207194,491.9344776119403,75,59,0.7866666666666666,2.3,97.5,0.023589743589743587,1.98,0.31999999999999984,0.0032820512820512806,-0.8600000000000001,-1.1800000000000002,48,11,43,16,82.62711864406779,3.0735903015614388,0.8570070894562923,422.79186440677967,372,331,0.8897849462365591,23.74,541.04,0.04387845630637291,10.7,13.04,0.024101730001478635,6.419999999999999,4.8199999999999985,274,57,251,80,81.72809667673717,3.7560068602383363,0.854841035369755,426.66499999999996,0.7866666666666666,2.3,0.31999999999999984,-1.1800000000000002,True,True,False,False,-0.8600000000000001,False,4,5,-8.0,7,-441.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.66_stc0-570,prob54,0.0,100.0,0.66,570.0,0.0,223,205,0.9192825112107623,16.56,335.42,0.049370937928567164,6.48,10.079999999999998,0.030051875260866966,5.979999999999999,5.019999999999999,173,32,157,48,81.80975609756098,3.8851606936485106,0.8569491679120949,406.4477317073171,74,67,0.9054054054054054,4.94,108.12,0.04568997410284869,2.28,2.6600000000000006,0.02460229374768776,1.3200000000000005,0.9800000000000004,53,14,50,17,80.68656716417911,3.961768667892833,0.8464833583207194,491.9344776119403,75,59,0.7866666666666666,2.76,97.5,0.028307692307692305,1.98,0.7799999999999998,0.007999999999999998,-0.40000000000000013,-0.7200000000000002,48,11,43,16,82.62711864406779,3.0735903015614388,0.8570070894562923,422.79186440677967,372,331,0.8897849462365591,24.26,541.04,0.04483956823894722,10.74,13.520000000000001,0.02498891024693184,6.900000000000001,5.280000000000001,274,57,250,81,81.72809667673717,3.7560068602383363,0.854841035369755,426.66499999999996,0.7866666666666666,2.76,0.7799999999999998,-0.7200000000000002,True,True,False,False,-0.40000000000000013,False,5,5,18.0,7,-421.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.66_stc0-570,prob56,0.0,100.0,0.66,570.0,0.0,223,205,0.9192825112107623,15.74,335.42,0.04692624172679029,6.57,9.17,0.027338858744260924,5.07,4.07,173,32,155,50,81.80975609756098,3.8851606936485106,0.8569491679120949,406.4477317073171,74,67,0.9054054054054054,2.12,108.12,0.0196078431372549,2.46,-0.33999999999999986,-0.003144654088050313,-1.68,-2.1,53,14,46,21,80.68656716417911,3.961768667892833,0.8464833583207194,491.9344776119403,75,59,0.7866666666666666,3.58,97.5,0.03671794871794872,2.02,1.56,0.016,0.3800000000000001,0.04000000000000009,48,11,42,17,82.62711864406779,3.0735903015614388,0.8570070894562923,422.79186440677967,372,331,0.8897849462365591,21.44,541.04,0.03962738429690966,11.05,10.39,0.019203755729705754,3.7700000000000005,2.0100000000000007,274,57,243,88,81.72809667673717,3.7560068602383363,0.854841035369755,426.66499999999996,0.7866666666666666,2.12,-0.33999999999999986,-2.1,True,False,False,False,-1.68,False,3,5,-144.0,5,-414.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.66_stc0-600,prob50,0.0,100.0,0.66,600.0,0.0,223,205,0.9192825112107623,15.98,334.24,0.04780995691718526,6.45,9.530000000000001,0.028512446146481574,5.4300000000000015,4.510000000000002,172,33,159,46,81.52195121951219,3.4287624335733913,0.8495071365308557,419.1244146341464,74,67,0.9054054054054054,5.52,107.28,0.05145413870246084,2.32,3.1999999999999997,0.029828486204325128,1.8599999999999997,1.5199999999999996,53,14,50,17,80.05970149253731,2.91924466976273,0.8297894616230004,515.4717611940299,75,59,0.7866666666666666,0.66,97.32,0.0067817509247842175,1.96,-1.2999999999999998,-0.013357994245787094,-2.4799999999999995,-2.7999999999999994,48,11,43,16,82.47457627118644,2.738620790782188,0.8521319706196862,431.19486440677963,372,331,0.8897849462365591,22.16,538.84,0.0411253804468859,10.73,11.43,0.021212233687179866,4.81,3.2299999999999995,273,58,252,79,81.39577039274924,3.20261123387552,0.8459838162662475,440.7782779456194,0.7866666666666666,0.66,-1.2999999999999998,-2.7999999999999994,True,False,False,False,-2.4799999999999995,False,3,5,-185.0,6,-470.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.66_stc0-600,prob52,0.0,100.0,0.66,600.0,0.0,223,205,0.9192825112107623,16.68,334.24,0.04990426041168023,6.57,10.11,0.030247726184777404,6.01,5.05,172,33,157,48,81.52195121951219,3.4287624335733913,0.8495071365308557,419.1244146341464,74,67,0.9054054054054054,5.78,107.28,0.053877703206562266,2.32,3.4600000000000004,0.03225205070842655,2.12,1.78,53,14,50,17,80.05970149253731,2.91924466976273,0.8297894616230004,515.4717611940299,75,59,0.7866666666666666,2.48,97.32,0.025482942868886152,1.99,0.49,0.005034936292642828,-0.69,-1.01,48,11,43,16,82.47457627118644,2.738620790782188,0.8521319706196862,431.19486440677963,372,331,0.8897849462365591,24.94,538.84,0.04628461138742484,10.88,14.06,0.02609308885754584,7.44,5.82,273,58,250,81,81.39577039274924,3.20261123387552,0.8459838162662475,440.7782779456194,0.7866666666666666,2.48,0.49,-1.01,True,True,False,False,-0.69,False,5,5,14.0,7,-327.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.66_stc0-600,prob54,0.0,100.0,0.66,600.0,0.0,223,205,0.9192825112107623,16.74,334.24,0.05008377213977979,6.61,10.129999999999999,0.030307563427477258,6.029999999999999,5.049999999999999,172,33,156,49,81.52195121951219,3.4287624335733913,0.8495071365308557,419.1244146341464,74,67,0.9054054054054054,5.78,107.28,0.053877703206562266,2.32,3.4600000000000004,0.03225205070842655,2.12,1.78,53,14,50,17,80.05970149253731,2.91924466976273,0.8297894616230004,515.4717611940299,75,59,0.7866666666666666,2.94,97.32,0.03020961775585697,1.99,0.95,0.009761611179613647,-0.22999999999999998,-0.55,48,11,43,16,82.47457627118644,2.738620790782188,0.8521319706196862,431.19486440677963,372,331,0.8897849462365591,25.46,538.84,0.04724964739069111,10.92,14.540000000000001,0.026983891322099326,7.920000000000001,6.280000000000001,273,58,249,82,81.39577039274924,3.20261123387552,0.8459838162662475,440.7782779456194,0.7866666666666666,2.94,0.95,-0.55,True,True,False,False,-0.22999999999999998,False,5,5,14.0,7,-299.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.66_stc0-600,prob56,0.0,100.0,0.66,600.0,0.0,223,205,0.9192825112107623,15.92,334.24,0.047630445189085685,6.7,9.219999999999999,0.02758496888463379,5.119999999999999,4.1,172,33,154,51,81.52195121951219,3.4287624335733913,0.8495071365308557,419.1244146341464,74,67,0.9054054054054054,2.96,107.28,0.027591349739000744,2.5,0.45999999999999996,0.004287844891871737,-0.8800000000000001,-1.3,53,14,46,21,80.05970149253731,2.91924466976273,0.8297894616230004,515.4717611940299,75,59,0.7866666666666666,3.76,97.32,0.038635429510891904,2.03,1.73,0.017776407727085903,0.55,0.21000000000000002,48,11,42,17,82.47457627118644,2.738620790782188,0.8521319706196862,431.19486440677963,372,331,0.8897849462365591,22.64,538.84,0.04201618291143939,11.23,11.41,0.02117511691782347,4.79,3.01,273,58,242,89,81.39577039274924,3.20261123387552,0.8459838162662475,440.7782779456194,0.7866666666666666,2.96,0.45999999999999996,-1.3,True,True,False,False,-0.8800000000000001,False,3,5,-119.0,6,-299.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.67_stc0-570,prob50,0.0,100.0,0.67,570.0,0.0,223,205,0.9192825112107623,15.5,337.06,0.045985877885242984,6.2,9.3,0.02759152673114579,5.200000000000001,4.320000000000001,173,32,161,44,82.20975609756097,3.8449395979031102,0.8605469569546408,402.85747317073174,74,67,0.9054054054054054,5.14,107.66,0.04774289429686049,2.27,2.8699999999999997,0.026657997399219764,1.5299999999999996,1.1899999999999995,53,14,50,17,80.34328358208955,4.384637109033399,0.8472792069112296,490.1413134328357,75,59,0.7866666666666666,0.18,97.8,0.0018404907975460123,1.94,-1.76,-0.0179959100204499,-2.94,-3.26,48,11,43,16,82.88135593220339,3.217871432981061,0.8609922736518446,416.93394915254237,372,331,0.8897849462365591,20.82,542.52,0.03837646538376466,10.41,10.41,0.01918823269188233,3.79,2.25,274,57,254,77,81.95166163141994,3.8424100254418674,0.8579407165686181,423.0342990936556,0.7866666666666666,0.18,-1.76,-3.26,True,False,False,False,-2.94,False,3,5,-222.0,6,-454.0
v45_latent_disagree_book_else_blend90,edge0_ask100_p0.67_stc0-570,prob52,0.0,100.0,0.67,570.0,0.0,223,205,0.9192825112107623,15.7,337.06,0.04657924405150418,6.32,9.379999999999999,0.027828873197650268,5.279999999999999,4.359999999999999,173,32,159,46,82.20975609756097,3.8449395979031102,0.8605469569546408,402.85747317073174,74,67,0.9054054054054054,5.4,107.66,0.05015790451421141,2.27,3.1300000000000003,0.02907300761657069,1.7900000000000003,1.4500000000000002,53,14,50,17,80.34328358208955,4.384637109033399,0.8472792069112296,490.1413134328357,75,59,0.7866666666666666,2.0,97.8,0.02044989775051125,1.97,0.030000000000000027,0.000306748466257669,-1.15,-1.47,48,11,43,16,82.88135593220339,3.217871432981061,0.8609922736518446,416.93394915254237,372,331,0.8897849462365591,23.1,542.52,0.04257907542579076,10.56,12.540000000000001,0.023114355231143555,5.920000000000001,4.340000000000001,274,57,252,79,81.95166163141994,3.8424100254418674,0.8579407165686181,423.0342990936556,0.7866666666666666,2.0,0.030000000000000027,-1.47,True,True,False,False,-1.15,False,4,5,-20.0,7,-370.0
