source,market,side,reason,p_side,outcome,brier,bucket,actionable,edge_cents,ask_cents,seconds_to_close,sigma_t_dollars,recross_hazard_score,h6_recross_hazard_high,gross_cents
rejected_actionable,KXBTC15M-26MAY052300-00,no,p_below_floor,0.197534,0.0,0.039019681156,00_50,True,2.753381,14,657.432,97.611158,0.4032610787631417,True,-28
rejected_actionable,KXBTC15M-26MAY052300-00,yes,p_below_floor,0.802466,1.0,0.039019681156,80_85,True,-9.753381,87,657.432,97.611158,0.4032610787631417,True,26
rejected_actionable,KXBTC15M-26MAY052300-00,yes,edge_below_floor,0.864305,1.0,0.018413133025000004,85_90,True,-3.569495,87,657.076,97.609656,0.3258372354226237,True,26
rejected_actionable,KXBTC15M-26MAY052300-00,yes,ask_too_high,0.881743,1.0,0.013984718048999987,85_90,True,-8.325663,94,564.625,90.214122,0.2584599077889771,True,12
entry,KXBTC15M-26MAY052315-15,yes,approved_entry,0.884999,1.0,0.013225230001000005,85_90,True,3.999851,81,469.554,83.314172,0.21482441758698537,False,-38
rejected_actionable,KXBTC15M-26MAY052315-15,no,p_below_floor,0.401312,0.0,0.161051321344,00_50,True,-1.868799,38,761.277,106.045191,0.749545998544852,True,-76
rejected_actionable,KXBTC15M-26MAY052315-15,yes,p_below_floor,0.598688,1.0,0.161051321344,50_60,True,-8.131201,64,761.277,106.045191,0.749545998544852,True,72
rejected_actionable,KXBTC15M-26MAY052315-15,yes,edge_below_floor,0.859046,1.0,0.019868030116000007,85_90,True,-4.095382,87,587.988,92.985061,0.2986391017909861,True,26
rejected_actionable,KXBTC15M-26MAY052315-15,yes,ask_too_high,0.837252,1.0,0.026486911504,80_85,True,-11.774777,93,139.238,45.314653,0.07749919171929845,False,14
rejected_actionable,KXBTC15M-26MAY052330-30,no,p_below_floor,0.52957,0.0,0.2804443849,50_60,True,-19.543044,69,791.686,107.181606,0.9529226958217188,True,-138
rejected_actionable,KXBTC15M-26MAY052330-30,yes,p_below_floor,0.47043,1.0,0.2804443849,00_50,True,11.043044,32,791.686,107.181606,0.9529226958217188,True,136
rejected_actionable,KXBTC15M-26MAY052330-30,yes,ask_too_high,0.769513,1.0,0.053124257168999996,70_80,True,-17.048724,91,400.259,76.188962,0.26886683683319945,True,18
rejected_actionable,KXBTC15M-26MAY052330-30,yes,edge_below_floor,0.900635,1.0,0.009873403225000008,90_95,True,-1.936529,89,397.084,75.919079,0.16711206862701308,False,22
rejected_actionable,KXBTC15M-26MAY052345-45,no,p_below_floor,0.636767,1.0,0.13193821228900002,60_70,True,-3.323289,63,850.023,121.942963,0.8994539296283267,True,74
rejected_actionable,KXBTC15M-26MAY052345-45,no,ask_too_high,0.90076,1.0,0.009848577599999998,90_95,True,-9.423992,97,142.724,49.616864,0.06550423748317691,False,6
rejected_actionable,KXBTC15M-26MAY052345-45,yes,p_below_floor,0.363233,0.0,0.131938212289,00_50,True,-5.676711,38,850.023,121.942963,0.8994539296283267,True,-76
rejected_actionable,KXBTC15M-26MAY060000-00,no,p_below_floor,0.516408,0.0,0.266677222464,50_60,True,-5.359215,53,836.478,119.607339,1.101084655984564,True,-106
rejected_actionable,KXBTC15M-26MAY060000-00,yes,p_below_floor,0.483592,1.0,0.266677222464,00_50,True,-3.640785,48,836.478,119.607339,1.101084655984564,True,104
rejected_actionable,KXBTC15M-26MAY060000-00,yes,ask_too_high,0.842605,1.0,0.024773186024999984,80_85,True,-10.739461,92,182.336,55.985227,0.10915317086830266,False,16
rejected_actionable,KXBTC15M-26MAY060015-15,no,p_below_floor,0.467218,1.0,0.28385665952399997,00_50,True,-6.278207,49,714.625,102.71052,0.8306505775133819,True,102
rejected_actionable,KXBTC15M-26MAY060015-15,no,ask_too_high,0.577365,1.0,0.17862034322499998,50_60,True,-37.263515,92,84.732,35.172746,0.09066060328316333,False,16
rejected_actionable,KXBTC15M-26MAY060015-15,yes,p_below_floor,0.532782,0.0,0.28385665952399997,50_60,True,-2.721793,52,714.625,102.71052,0.8306505775133819,True,-104
rejected_actionable,KXBTC15M-26MAY060030-30,no,p_below_floor,0.382923,1.0,0.38078402392899996,00_50,True,-15.707692,50,853.033,111.993405,0.8318688646787503,True,100
rejected_actionable,KXBTC15M-26MAY060030-30,no,ask_too_high,0.845302,1.0,0.023931471204,80_85,True,-12.969824,95,174.584,49.523798,0.09386081877003395,False,10
rejected_actionable,KXBTC15M-26MAY060030-30,yes,p_below_floor,0.617077,0.0,0.38078402392899996,60_70,True,6.707692,51,853.033,111.993405,0.8318688646787503,True,-102
entry,KXBTC15M-26MAY060045-45,no,approved_entry,0.85093,1.0,0.02222186490000001,85_90,True,2.593011,79,547.179,87.429279,0.28470197519819407,True,-10
entry,KXBTC15M-26MAY060045-45,no,approved_entry,0.91131,1.0,0.007865916100000009,90_95,True,3.130953,85,305.688,65.2761,0.12048968703951406,False,20
rejected_actionable,KXBTC15M-26MAY060045-45,no,p_below_floor,0.729929,1.0,0.07293834504099997,70_80,True,-6.507061,76,862.545,109.622011,0.6140568765673587,True,48
rejected_actionable,KXBTC15M-26MAY060045-45,no,edge_below_floor,0.850765,1.0,0.022271085225,85_90,True,1.576522,80,549.152,87.586709,0.2861773172611171,True,40
rejected_actionable,KXBTC15M-26MAY060045-45,no,ask_too_high,0.93988,1.0,0.0036144143999999943,90_95,True,-3.512,95,270.683,61.636173,0.08493972020078686,False,10
rejected_actionable,KXBTC15M-26MAY060045-45,yes,p_below_floor,0.270071,0.0,0.072938345041,00_50,True,-1.492939,25,862.545,109.622011,0.6140568765673587,True,-50
entry,KXBTC15M-26MAY060100-00,no,approved_entry,0.867914,1.0,0.01744671139600001,85_90,True,5.29135,78,479.218,79.455366,0.23029818959354578,False,-4
rejected_actionable,KXBTC15M-26MAY060100-00,no,p_below_floor,0.525346,1.0,0.225296419716,50_60,True,-5.46538,54,884.141,106.583497,0.9770752541189076,True,92
rejected_actionable,KXBTC15M-26MAY060100-00,no,edge_below_floor,0.851337,1.0,0.022100687568999997,85_90,True,-0.366308,82,343.342,69.815,0.1819009149010355,False,36
rejected_actionable,KXBTC15M-26MAY060100-00,no,ask_too_high,0.898769,1.0,0.010247715360999991,85_90,True,-4.123096,91,260.652,60.759502,0.11168353427951522,False,18
rejected_actionable,KXBTC15M-26MAY060100-00,yes,p_below_floor,0.474654,0.0,0.225296419716,00_50,True,-4.53462,48,884.141,106.583497,0.9770752541189076,True,-96
rejected_actionable,KXBTC15M-26MAY060100-00,yes,edge_below_floor,0.851837,0.0,0.725626274569,85_90,True,-0.316276,82,657.144,91.301113,0.33394999817755644,True,-164
rejected_actionable,KXBTC15M-26MAY060115-15,no,p_below_floor,0.525277,1.0,0.22536192672900002,50_60,True,-4.472295,53,884.608,111.725583,1.0170054234448878,True,94
rejected_actionable,KXBTC15M-26MAY060115-15,no,edge_below_floor,0.85165,1.0,0.022007722499999993,85_90,True,-2.834994,85,238.825,57.067701,0.12568748450930964,False,30
rejected_actionable,KXBTC15M-26MAY060115-15,no,ask_too_high,0.905395,1.0,0.00895010602500001,90_95,True,-4.460473,92,231.49,55.966368,0.09536884838148124,False,16
rejected_actionable,KXBTC15M-26MAY060115-15,yes,p_below_floor,0.474723,0.0,0.22536192672900002,00_50,True,-4.527705,48,884.608,111.725583,1.0170054234448878,True,-96
rejected_actionable,KXBTC15M-26MAY060130-30,no,p_below_floor,0.572721,1.0,0.18256734384099996,50_60,True,-4.727874,58,869.755,108.772977,0.8778400688723954,True,84
rejected_actionable,KXBTC15M-26MAY060130-30,no,ask_too_high,0.841244,1.0,0.025203467536,80_85,True,-9.875576,91,139.713,40.703292,0.0711493254824189,False,18
rejected_actionable,KXBTC15M-26MAY060130-30,no,edge_below_floor,0.862321,1.0,0.018955507041,85_90,True,-6.767923,90,129.98,39.259213,0.06164518660238998,False,20
rejected_actionable,KXBTC15M-26MAY060130-30,yes,p_below_floor,0.427279,0.0,0.182567343841,00_50,True,-4.272126,43,869.755,108.772977,0.8778400688723954,True,-86
entry,KXBTC15M-26MAY060145-45,no,approved_entry,0.935752,1.0,0.004127805503999996,90_95,True,2.575198,88,562.435,79.360876,0.17814503082894895,False,22
rejected_actionable,KXBTC15M-26MAY060145-45,no,p_below_floor,0.557282,1.0,0.19599922752399995,50_60,True,-3.271815,55,869.229,100.558854,0.8491893472415443,True,90
rejected_actionable,KXBTC15M-26MAY060145-45,no,edge_below_floor,0.852074,1.0,0.021882101476,85_90,True,-0.792613,83,570.204,79.93992,0.2766934347725274,True,17
rejected_actionable,KXBTC15M-26MAY060145-45,no,ask_too_high,0.93578,1.0,0.004124208400000007,90_95,True,-0.421991,91,568.977,79.820376,0.18003162453126997,False,18
rejected_actionable,KXBTC15M-26MAY060145-45,yes,p_below_floor,0.442718,0.0,0.195999227524,00_50,True,-5.728185,46,869.229,100.558854,0.8491893472415443,True,-92
entry,KXBTC15M-26MAY060200-00,yes,approved_entry,0.858683,1.0,0.01997049448900001,85_90,True,2.368332,80,711.768,91.775185,0.3497083999828257,True,-12
entry,KXBTC15M-26MAY060200-00,yes,approved_entry,0.874865,1.0,0.015658768224999998,85_90,True,2.986534,81,640.556,86.93659,0.29306662969753194,True,6
rejected_actionable,KXBTC15M-26MAY060200-00,no,p_below_floor,0.403416,0.0,0.16274446905599999,00_50,True,-4.658427,41,869.375,102.513331,0.8261338788577886,True,-82
rejected_actionable,KXBTC15M-26MAY060200-00,yes,p_below_floor,0.596584,1.0,0.16274446905599999,50_60,True,-4.341573,60,869.375,102.513331,0.8261338788577886,True,80
rejected_actionable,KXBTC15M-26MAY060200-00,yes,edge_below_floor,0.858683,1.0,0.01997049448900001,85_90,True,0.368252,82,711.781,91.775989,0.3497174549616659,True,36
rejected_actionable,KXBTC15M-26MAY060200-00,yes,ask_too_high,0.864867,1.0,0.018260927688999985,85_90,True,-7.513275,91,366.989,65.605507,0.1716156338671565,False,18
entry,KXBTC15M-26MAY060215-15,no,approved_entry,0.862656,1.0,0.018863374336000004,85_90,True,2.765568,80,294.414,56.198683,0.13314483275771213,False,34
entry,KXBTC15M-26MAY060215-15,yes,approved_entry,0.869074,0.0,0.755289617476,85_90,True,6.407435,77,809.853,96.426352,0.3639664202953999,True,-16
entry,KXBTC15M-26MAY060215-15,yes,approved_entry,0.881378,0.0,0.776827178884,85_90,True,2.137791,83,549.92,79.954574,0.23953217885049563,False,-26
rejected_actionable,KXBTC15M-26MAY060215-15,no,p_below_floor,0.416976,1.0,0.339916984576,00_50,True,-10.302385,48,884.651,100.454734,0.7926086054038434,True,104
rejected_actionable,KXBTC15M-26MAY060215-15,no,ask_too_high,0.939915,1.0,0.0036102072250000067,90_95,True,-1.008477,92,174.379,43.280132,0.050867791406267335,False,16
rejected_actionable,KXBTC15M-26MAY060215-15,yes,p_below_floor,0.583024,0.0,0.339916984576,50_60,True,1.302385,53,884.651,100.454734,0.7926086054038434,True,-106
rejected_actionable,KXBTC15M-26MAY060215-15,yes,edge_below_floor,0.869074,0.0,0.755289617476,85_90,True,-0.0926,84,809.86,96.426769,0.3639710231486511,True,-168
entry,KXBTC15M-26MAY060230-30,yes,approved_entry,0.890973,1.0,0.011886886728999997,85_90,True,2.097279,84,311.448,56.916598,0.1236428180917944,False,-20
rejected_actionable,KXBTC15M-26MAY060230-30,no,p_below_floor,0.574094,0.0,0.32958392083599997,50_60,True,-0.590592,54,884.495,96.882727,0.7893267672168771,True,-108
rejected_actionable,KXBTC15M-26MAY060230-30,yes,p_below_floor,0.425906,1.0,0.32958392083599997,00_50,True,-8.409408,47,884.495,96.882727,0.7893267672168771,True,106
rejected_actionable,KXBTC15M-26MAY060230-30,yes,edge_below_floor,0.852619,1.0,0.021721159160999995,85_90,True,-1.73809,84,311.745,56.937546,0.14458469598442952,False,32
rejected_actionable,KXBTC15M-26MAY060230-30,yes,ask_too_high,0.858086,1.0,0.020139583395999996,85_90,True,-9.191362,92,184.02,43.893511,0.08392784410586923,False,16
entry,KXBTC15M-26MAY060245-45,yes,approved_entry,0.857529,1.0,0.020297985841000003,85_90,True,2.252876,80,460.502,67.412411,0.2050981102340683,False,-8
entry,KXBTC15M-26MAY060245-45,yes,approved_entry,0.862971,1.0,0.018776946840999988,85_90,True,5.797133,77,179.575,42.078057,0.07879689391159121,False,-6
entry,KXBTC15M-26MAY060245-45,yes,approved_entry,0.877828,1.0,0.014925997583999987,85_90,True,8.282842,76,142.18,37.463169,0.05867289889682264,False,38
rejected_actionable,KXBTC15M-26MAY060245-45,no,p_below_floor,0.660829,0.0,0.436694967241,60_70,True,-2.91706,65,868.74,95.507548,0.6637197089991075,True,-130
rejected_actionable,KXBTC15M-26MAY060245-45,yes,p_below_floor,0.339171,1.0,0.436694967241,00_50,True,-6.08294,36,868.74,95.507548,0.6637197089991075,True,128
rejected_actionable,KXBTC15M-26MAY060245-45,yes,edge_below_floor,0.852976,1.0,0.021616056576000013,85_90,True,-0.20239,82,465.133,67.749911,0.21045198988135652,False,36
rejected_actionable,KXBTC15M-26MAY060245-45,yes,ask_too_high,0.917704,1.0,0.006772631616000006,90_95,True,-2.229639,91,268.438,51.885537,0.09120309013373068,False,18
entry,KXBTC15M-26MAY060300-00,yes,approved_entry,0.866164,1.0,0.01791207489599999,85_90,True,2.116434,81,662.583,81.545408,0.28943265545756386,True,-14
entry,KXBTC15M-26MAY060300-00,yes,approved_entry,0.86587,1.0,0.01799085689999999,85_90,True,2.08696,81,367.505,59.321777,0.15716255412753313,False,-30
entry,KXBTC15M-26MAY060300-00,yes,approved_entry,0.906682,1.0,0.008708249124000002,90_95,True,7.168219,80,271.516,50.670748,0.09600737655651764,False,-22
entry,KXBTC15M-26MAY060300-00,yes,approved_entry,0.855141,1.0,0.02098412988099999,85_90,True,2.014147,80,204.773,43.956797,0.09007340966375871,False,28
rejected_actionable,KXBTC15M-26MAY060300-00,no,p_below_floor,0.338859,0.0,0.11482542188100002,00_50,True,-7.114123,37,869.393,93.786516,0.6202945450205513,True,-74
rejected_actionable,KXBTC15M-26MAY060300-00,yes,p_below_floor,0.661141,1.0,0.11482542188100002,60_70,True,-1.885877,64,869.393,93.786516,0.6202945450205513,True,72
rejected_actionable,KXBTC15M-26MAY060300-00,yes,edge_below_floor,0.8538,1.0,0.021374439999999998,85_90,True,1.880015,80,662.67,81.547268,0.30215831542410543,True,40
rejected_actionable,KXBTC15M-26MAY060300-00,yes,ask_too_high,0.931557,1.0,0.004684444249000004,90_95,True,-4.344284,95,161.387,38.910991,0.04878535038276496,False,10
entry,KXBTC15M-26MAY060315-15,yes,approved_entry,0.910009,1.0,0.008098380081000008,90_95,True,2.000939,86,352.461,58.82295,0.12454022861601939,False,26
rejected_actionable,KXBTC15M-26MAY060315-15,no,p_below_floor,0.487635,0.0,0.237787893225,00_50,True,-6.236496,51,884.725,90.415896,0.8579434902231481,True,-102
rejected_actionable,KXBTC15M-26MAY060315-15,yes,p_below_floor,0.512365,1.0,0.23778789322500005,50_60,True,-2.763504,50,884.725,90.415896,0.8579434902231481,True,100
rejected_actionable,KXBTC15M-26MAY060315-15,yes,edge_below_floor,0.854395,1.0,0.021200816024999996,85_90,True,0.939489,81,361.276,59.496061,0.16313611677854487,False,38
rejected_actionable,KXBTC15M-26MAY060315-15,yes,ask_too_high,0.936967,1.0,0.0039731590890000005,90_95,True,-1.303338,92,232.433,46.702108,0.06793633522292644,False,16
entry,KXBTC15M-26MAY060330-30,no,approved_entry,0.999788,0.0,0.999576044944,95_100,True,87.978808,9,143.886,37.998147,0.002807203427908955,False,-18
entry,KXBTC15M-26MAY060330-30,yes,approved_entry,0.908265,1.0,0.008415310225000002,90_95,True,8.32655,79,412.099,63.974662,0.14812412666257624,False,-52
rejected_actionable,KXBTC15M-26MAY060330-30,no,p_below_floor,0.63088,0.0,0.3980095744,60_70,True,2.087981,57,884.146,92.697014,0.6892796561237851,True,-114
rejected_actionable,KXBTC15M-26MAY060330-30,yes,p_below_floor,0.36912,1.0,0.3980095744,00_50,True,-11.087981,44,884.146,92.697014,0.6892796561237851,True,112
rejected_actionable,KXBTC15M-26MAY060330-30,yes,edge_below_floor,0.859785,1.0,0.019660246224999994,85_90,True,0.478465,82,435.492,64.410576,0.18890150993490956,False,36
rejected_actionable,KXBTC15M-26MAY060330-30,yes,ask_too_high,0.90662,1.0,0.008719824400000003,90_95,True,-4.338025,92,143.891,38.088583,0.05249307856333413,False,16
entry,KXBTC15M-26MAY060345-45,no,approved_entry,0.893931,1.0,0.011250632760999994,85_90,True,7.893144,78,680.06,87.473403,0.2784612767640184,True,34
rejected_actionable,KXBTC15M-26MAY060345-45,no,p_below_floor,0.484895,1.0,0.26533316102499993,00_50,True,-18.510544,63,868.842,98.891847,0.9112189011273799,True,74
rejected_actionable,KXBTC15M-26MAY060345-45,no,ask_too_high,0.951682,1.0,0.0023346291239999973,95_100,True,-2.331848,95,367.415,62.879378,0.0993267546450175,False,10
rejected_actionable,KXBTC15M-26MAY060345-45,yes,p_below_floor,0.515105,0.0,0.26533316102500004,50_60,True,9.510544,38,868.842,98.891847,0.9112189011273799,True,-76
rejected_actionable,KXBTC15M-26MAY060400-00,no,p_below_floor,0.46096,1.0,0.29056412159999995,00_50,True,5.095961,37,815.575,98.657975,0.8947492172911345,True,126
rejected_actionable,KXBTC15M-26MAY060400-00,no,ask_too_high,0.978232,1.0,0.0004738458240000004,95_100,True,-1.676827,97,262.778,57.980537,0.05276578035271541,False,6
rejected_actionable,KXBTC15M-26MAY060400-00,yes,p_below_floor,0.53904,0.0,0.29056412159999995,50_60,True,-14.095961,64,815.575,98.657975,0.8947492172911345,True,-128
rejected_actionable,KXBTC15M-26MAY060415-15,no,p_below_floor,0.506257,0.0,0.25629615004899997,50_60,True,-14.374271,61,824.903,100.813673,0.9196448882012608,True,-122
rejected_actionable,KXBTC15M-26MAY060415-15,yes,p_below_floor,0.493743,1.0,0.25629615004899997,00_50,True,5.374271,40,824.903,100.813673,0.9196448882012608,True,120
rejected_actionable,KXBTC15M-26MAY060415-15,yes,edge_below_floor,0.916604,1.0,0.006954892816000004,90_95,True,1.66036,87,701.865,93.646505,0.27256206745314365,True,26
rejected_actionable,KXBTC15M-26MAY060415-15,yes,ask_too_high,0.970418,1.0,0.0008750947239999998,95_100,True,2.04182,92,676.397,91.982741,0.15772574976080006,False,16
rejected_actionable,KXBTC15M-26MAY060430-30,no,p_below_floor,0.621335,0.0,0.38605718222499996,60_70,True,-9.866481,68,756.384,94.386304,0.6835674134526197,True,-136
rejected_actionable,KXBTC15M-26MAY060430-30,yes,p_below_floor,0.378665,1.0,0.38605718222499996,00_50,True,0.866481,33,756.384,94.386304,0.6835674134526197,True,134
entry,KXBTC15M-26MAY060445-45,yes,approved_entry,0.951245,1.0,0.0023770500249999994,95_100,True,2.124484,90,679.892,84.84819,0.18476769845807034,False,18
rejected_actionable,KXBTC15M-26MAY060445-45,no,p_below_floor,0.636374,0.0,0.404971867876,60_70,True,14.637394,45,864.716,93.855224,0.6665690270808117,True,-90
rejected_actionable,KXBTC15M-26MAY060445-45,yes,p_below_floor,0.363626,1.0,0.404971867876,00_50,True,-25.637394,58,864.716,93.855224,0.6665690270808117,True,84
rejected_actionable,KXBTC15M-26MAY060445-45,yes,edge_below_floor,0.889602,1.0,0.012187718403999999,85_90,True,-1.039794,87,730.151,86.345949,0.2849718154254748,True,26
rejected_actionable,KXBTC15M-26MAY060445-45,yes,ask_too_high,0.982417,1.0,0.00030916188900000053,95_100,True,-1.258273,97,536.136,82.265952,0.09438705717703198,False,6
entry,KXBTC15M-26MAY060500-00,yes,approved_entry,0.904525,1.0,0.009115475624999996,90_95,True,7.952498,79,574.324,82.772638,0.22428736467274224,False,42
rejected_actionable,KXBTC15M-26MAY060500-00,no,p_below_floor,0.674136,0.0,0.45445934649599995,60_70,True,2.413631,61,783.254,97.031391,0.6203177051235377,True,-122
rejected_actionable,KXBTC15M-26MAY060500-00,yes,p_below_floor,0.325864,1.0,0.4544593464960001,00_50,True,-12.413631,41,783.254,97.031391,0.6203177051235377,True,118
rejected_actionable,KXBTC15M-26MAY060500-00,yes,ask_too_high,0.962965,1.0,0.001371591225000003,95_100,True,1.296524,92,453.89,80.404914,0.12116005547441473,False,16
entry,KXBTC15M-26MAY060515-15,no,approved_entry,0.882737,1.0,0.013750611169000001,85_90,True,5.773652,79,778.232,112.071162,0.3950550396110429,True,-26
entry,KXBTC15M-26MAY060515-15,no,approved_entry,0.88418,1.0,0.013414272400000008,85_90,True,10.918048,74,245.135,62.293651,0.12327156428832237,False,42
rejected_actionable,KXBTC15M-26MAY060515-15,no,p_below_floor,0.467488,1.0,0.283569030144,00_50,True,-17.251221,60,825.119,115.335895,0.9586252411430818,True,80
rejected_actionable,KXBTC15M-26MAY060515-15,no,ask_too_high,0.765523,1.0,0.054979463529000024,70_80,True,-20.947731,95,107.536,40.912775,0.07711755225854418,False,10
rejected_actionable,KXBTC15M-26MAY060515-15,yes,p_below_floor,0.532512,0.0,0.283569030144,50_60,True,8.251221,41,825.119,115.335895,0.9586252411430818,True,-82
entry,KXBTC15M-26MAY060530-30,no,approved_entry,0.878245,1.0,0.014824280024999987,85_90,True,6.324454,78,516.449,88.575995,0.2532924795100611,True,34
rejected_actionable,KXBTC15M-26MAY060530-30,no,p_below_floor,0.411111,1.0,0.34679025432099997,00_50,True,-9.888895,47,829.016,112.883439,0.8847146928303968,True,106
rejected_actionable,KXBTC15M-26MAY060530-30,no,ask_too_high,0.899954,1.0,0.010009202115999994,85_90,True,-8.504571,96,427.222,80.689084,0.19075347799529113,False,8
rejected_actionable,KXBTC15M-26MAY060530-30,yes,p_below_floor,0.588889,0.0,0.34679025432099997,50_60,True,0.888895,54,829.016,112.883439,0.8847146928303968,True,-108
entry,KXBTC15M-26MAY060545-45,yes,approved_entry,0.960233,1.0,0.0015814142889999997,95_100,True,3.023343,90,764.836,96.698956,0.2004492371382108,False,20
rejected_actionable,KXBTC15M-26MAY060545-45,no,p_below_floor,0.626642,0.0,0.392680196164,60_70,True,14.664224,44,807.56,100.518741,0.6890532658346525,True,-88
rejected_actionable,KXBTC15M-26MAY060545-45,yes,p_below_floor,0.373358,1.0,0.3926801961639999,00_50,True,-24.664224,58,807.56,100.518741,0.6890532658346525,True,84
rejected_actionable,KXBTC15M-26MAY060545-45,yes,edge_below_floor,0.935899,1.0,0.004108938200999996,90_95,True,0.589864,90,764.867,96.673184,0.2553121068849953,True,20
rejected_actionable,KXBTC15M-26MAY060545-45,yes,ask_too_high,0.95563,1.0,0.001968696900000002,95_100,True,0.563042,92,620.957,94.438888,0.1784541252873768,False,16
entry,KXBTC15M-26MAY060600-00,no,approved_entry,0.870169,1.0,0.01685608856100001,85_90,True,8.516936,75,851.99,108.984225,0.41552602726017807,True,12
rejected_actionable,KXBTC15M-26MAY060600-00,no,p_below_floor,0.792357,1.0,0.04311561544900001,70_80,True,0.735659,75,868.886,110.097291,0.5522738981680996,True,50
rejected_actionable,KXBTC15M-26MAY060600-00,no,edge_below_floor,0.892149,1.0,0.011631838201000007,85_90,True,1.214949,85,611.94,99.147345,0.28532700473902983,True,30
rejected_actionable,KXBTC15M-26MAY060600-00,no,ask_too_high,0.846965,1.0,0.02341971122500001,80_85,True,-9.303479,91,164.368,52.08089,0.09619262643188677,False,18
rejected_actionable,KXBTC15M-26MAY060600-00,yes,p_below_floor,0.207643,0.0,0.043115615449,00_50,True,-8.735659,26,868.886,110.097291,0.5522738981680996,True,-52
entry,KXBTC15M-26MAY060615-15,yes,approved_entry,0.85204,1.0,0.021892161599999994,85_90,True,6.704033,75,624.888,95.837283,0.3283327949656283,True,-30
entry,KXBTC15M-26MAY060615-15,yes,approved_entry,0.930577,1.0,0.0048195529290000014,90_95,True,2.057694,88,283.045,65.067612,0.1028785918435462,False,24
rejected_actionable,KXBTC15M-26MAY060615-15,no,p_below_floor,0.401612,0.0,0.161292198544,00_50,True,-7.838836,44,869.113,119.407801,0.9151690669513299,True,-88
rejected_actionable,KXBTC15M-26MAY060615-15,yes,p_below_floor,0.598388,1.0,0.16129219854399998,50_60,True,-1.161164,57,869.113,119.407801,0.9151690669513299,True,43
rejected_actionable,KXBTC15M-26MAY060615-15,yes,edge_below_floor,0.853206,1.0,0.021548478435999992,85_90,True,-0.679407,83,300.823,67.04208,0.16274038796743798,False,34
rejected_actionable,KXBTC15M-26MAY060615-15,yes,ask_too_high,0.96274,1.0,0.001388307599999997,95_100,True,-1.22604,95,162.973,49.005441,0.042247885936759044,False,10
entry,KXBTC15M-26MAY060630-30,yes,approved_entry,0.852499,1.0,0.021756545000999997,85_90,True,2.749855,79,543.652,85.663234,0.2720718279701733,True,-12
entry,KXBTC15M-26MAY060630-30,yes,approved_entry,0.902826,1.0,0.009442786275999997,90_95,True,2.282605,85,343.688,69.061314,0.14341887790493552,False,28
rejected_actionable,KXBTC15M-26MAY060630-30,no,p_below_floor,0.675344,0.0,0.4560895183360001,60_70,True,-2.465572,66,868.927,114.982869,0.76204257128047,True,-132
rejected_actionable,KXBTC15M-26MAY060630-30,yes,p_below_floor,0.324656,1.0,0.4560895183359999,00_50,True,-6.534428,35,868.927,114.982869,0.76204257128047,True,130
rejected_actionable,KXBTC15M-26MAY060630-30,yes,edge_below_floor,0.850056,1.0,0.02248320313599999,85_90,True,0.505609,81,396.743,74.212386,0.20467086099858317,False,38
rejected_actionable,KXBTC15M-26MAY060630-30,yes,ask_too_high,0.974526,1.0,0.0006489246759999998,95_100,True,-1.047363,96,223.661,56.237265,0.04548979809459622,False,8
entry,KXBTC15M-26MAY060645-45,yes,approved_entry,0.875253,1.0,0.015561814009000013,85_90,True,2.025331,82,635.374,96.886241,0.30529976479941184,True,-16
entry,KXBTC15M-26MAY060645-45,yes,approved_entry,0.868675,1.0,0.017246255625000005,85_90,True,5.367466,78,596.372,95.185772,0.3016711464084146,True,-12
entry,KXBTC15M-26MAY060645-45,yes,approved_entry,0.859632,1.0,0.019703175424000012,85_90,True,2.463183,80,461.878,84.214484,0.24236576973562732,False,34
rejected_actionable,KXBTC15M-26MAY060645-45,no,p_below_floor,0.401361,0.0,0.161090652321,00_50,True,-5.863887,42,884.203,114.032337,0.8561084949438205,True,-84
rejected_actionable,KXBTC15M-26MAY060645-45,yes,p_below_floor,0.598639,1.0,0.16109065232099998,50_60,True,-3.136113,59,884.203,114.032337,0.8561084949438205,True,82
rejected_actionable,KXBTC15M-26MAY060645-45,yes,edge_below_floor,0.852559,1.0,0.021738848481000012,85_90,True,1.755861,80,639.796,97.212614,0.33693292529589225,True,40
rejected_actionable,KXBTC15M-26MAY060645-45,yes,ask_too_high,0.960586,1.0,0.001553463395999996,95_100,True,-0.441446,94,341.847,73.181976,0.09505365358389457,False,12
entry,KXBTC15M-26MAY060700-00,no,approved_entry,0.890574,0.0,0.793122049476,85_90,True,2.05744,84,625.155,97.205676,0.2857440916011646,True,-8
entry,KXBTC15M-26MAY060700-00,yes,approved_entry,0.852084,1.0,0.021879143056000014,85_90,True,6.708443,75,349.952,73.674391,0.19204408883172794,False,-22
entry,KXBTC15M-26MAY060700-00,yes,approved_entry,0.854571,1.0,0.02114959404100001,85_90,True,4.957055,77,275.537,66.194572,0.15091520720134025,False,-30
entry,KXBTC15M-26MAY060700-00,yes,approved_entry,0.880608,1.0,0.014254449664000014,85_90,True,2.060833,83,163.374,51.305181,0.08149612540552126,False,12
rejected_actionable,KXBTC15M-26MAY060700-00,no,p_below_floor,0.654145,0.0,0.427905681025,60_70,True,-5.585491,67,884.801,116.189239,0.8157242136510713,True,-134
rejected_actionable,KXBTC15M-26MAY060700-00,no,edge_below_floor,0.860281,0.0,0.740083398961,85_90,True,1.528096,81,633.193,97.844553,0.3342858192462624,True,-162
