dataset,candidate,slice,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask,median_edge
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_100,"edge=(-5.0, -3.0]",48,27,21,0.5625,-521.0,-10.854166666666666,64.0,-3.0
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_100,"ask=(60.0, 70.0]",246,162,84,0.6585365853658537,-21.0,-0.08536585365853659,63.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_100,"ask=(70.0, 80.0]",40,35,5,0.875,399.0,9.975,75.5,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_100,"ask=(80.0, 90.0]",12,11,1,0.9166666666666666,70.0,5.833333333333333,84.0,-1.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_100,"time=(-1.001, 600.0]",34,26,8,0.7647058823529411,238.0,7.0,64.5,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_100,"time=(600.0, 720.0]",49,35,14,0.7142857142857143,111.0,2.2653061224489797,65.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_100,"time=(720.0, 840.0]",152,109,43,0.7171052631578947,560.0,3.6842105263157894,64.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_100,"time=(840.0, 10000.0]",64,39,25,0.609375,-453.0,-7.078125,64.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,split=holdout,60,41,19,0.6833333333333333,-68.0,-1.1333333333333333,65.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,split=train,185,132,53,0.7135135135135136,734.0,3.9675675675675675,64.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,split=validation,64,45,19,0.703125,93.0,1.453125,65.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,side=no,162,114,48,0.7037037037037037,357.0,2.2037037037037037,64.5,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,side=yes,147,104,43,0.7074829931972789,402.0,2.7346938775510203,64.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,"score=(-1.001, 0.625]",133,91,42,0.6842105263157895,620.0,4.661654135338346,62.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,"score=(0.625, 0.65]",60,34,26,0.5666666666666667,-593.0,-9.883333333333333,64.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,"score=(0.65, 0.7]",64,48,16,0.75,327.0,5.109375,68.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,"score=(0.7, 0.8]",42,36,6,0.8571428571428571,358.0,8.523809523809524,75.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,"edge=(-3.0, 0.0]",259,188,71,0.7258687258687259,1124.0,4.33976833976834,64.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,"edge=(-5.0, -3.0]",50,30,20,0.6,-365.0,-7.3,64.0,-3.0
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,"ask=(60.0, 70.0]",257,173,84,0.6731517509727627,354.0,1.377431906614786,63.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,"ask=(70.0, 80.0]",41,35,6,0.8536585365853658,341.0,8.317073170731707,75.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,"time=(-1.001, 600.0]",32,24,8,0.75,201.0,6.28125,64.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,"time=(600.0, 720.0]",48,34,14,0.7083333333333334,125.0,2.6041666666666665,65.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,"time=(720.0, 840.0]",160,117,43,0.73125,830.0,5.1875,64.0,-2.5
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,"time=(840.0, 10000.0]",69,43,26,0.6231884057971014,-397.0,-5.753623188405797,64.0,-2.5
current,score_m60,split=holdout,65,47,18,0.7230769230769231,-46.0,-0.7076923076923077,70.0,-4.684893552947017
current,score_m60,split=train,189,144,45,0.7619047619047619,1010.0,5.343915343915344,68.0,-3.5
current,score_m60,split=validation,64,49,15,0.765625,280.0,4.375,69.0,-5.72842935053837
current,score_m60,side=no,157,120,37,0.7643312101910829,752.0,4.789808917197452,69.0,-3.900021526706581
current,score_m60,side=yes,161,120,41,0.7453416149068323,492.0,3.0559006211180124,68.0,-4.310359677534294
current,score_m60,"score=(-1.001, 0.625]",121,87,34,0.71900826446281,514.0,4.24793388429752,63.0,-3.616035218073982
current,score_m60,"score=(0.625, 0.65]",60,43,17,0.7166666666666667,106.0,1.7666666666666666,67.5,-5.175612857489341
current,score_m60,"score=(0.65, 0.7]",82,63,19,0.7682926829268293,324.0,3.951219512195122,69.5,-3.969733350310783
current,score_m60,"score=(0.7, 0.8]",50,43,7,0.86,351.0,7.02,76.5,-3.7181172476798565
current,score_m60,"edge=(-200.001, -5.0]",134,101,33,0.753731343283582,14.0,0.1044776119402985,72.0,-9.00956713344885
current,score_m60,"edge=(-3.0, 0.0]",110,80,30,0.7272727272727273,474.0,4.3090909090909095,65.0,-2.5
current,score_m60,"edge=(-5.0, -3.0]",74,59,15,0.7972972972972973,756.0,10.216216216216216,67.0,-3.543723244896942
current,score_m60,"ask=(60.0, 70.0]",195,139,56,0.7128205128205128,749.0,3.841025641025641,65.0,-3.0
current,score_m60,"ask=(70.0, 80.0]",103,86,17,0.8349514563106796,715.0,6.941747572815534,74.0,-8.430465248691661
current,score_m60,"ask=(80.0, 90.0]",17,12,5,0.7058823529411765,-239.0,-14.058823529411764,83.0,-10.18983297922938
current,score_m60,"time=(-1.001, 600.0]",59,45,14,0.7627118644067796,202.0,3.4237288135593222,71.0,-4.549088273324685
current,score_m60,"time=(600.0, 720.0]",74,60,14,0.8108108108108109,683.0,9.22972972972973,69.0,-4.122569117304522
current,score_m60,"time=(720.0, 840.0]",168,123,45,0.7321428571428571,321.0,1.9107142857142858,68.0,-3.6135917311982375
current,score_m60,"time=(840.0, 10000.0]",17,12,5,0.7058823529411765,38.0,2.235294117647059,64.0,-3.9476803080697422
current,score_m60__signed_move_30m_le_75,split=holdout,49,35,14,0.7142857142857143,-144.0,-2.938775510204082,72.0,-7.203543861271584
current,score_m60__signed_move_30m_le_75,split=train,163,121,42,0.7423312883435583,339.0,2.079754601226994,69.0,-4.407055022295495
current,score_m60__signed_move_30m_le_75,split=validation,57,43,14,0.7543859649122807,182.0,3.192982456140351,69.0,-5.938784422673422
current,score_m60__signed_move_30m_le_75,side=no,143,107,36,0.7482517482517482,285.0,1.993006993006993,70.0,-5.099982600180482
current,score_m60__signed_move_30m_le_75,side=yes,126,92,34,0.7301587301587301,92.0,0.7301587301587301,69.0,-4.6940231684908795
current,score_m60__signed_move_30m_le_75,"score=(-1.001, 0.625]",98,70,28,0.7142857142857143,334.0,3.4081632653061225,64.0,-4.712742485016836
current,score_m60__signed_move_30m_le_75,"score=(0.625, 0.65]",47,31,16,0.6595744680851063,-209.0,-4.446808510638298,68.0,-5.5497672033693135
current,score_m60__signed_move_30m_le_75,"score=(0.65, 0.7]",70,51,19,0.7285714285714285,-37.0,-0.5285714285714286,70.0,-4.6603678725694095
current,score_m60__signed_move_30m_le_75,"score=(0.7, 0.8]",45,39,6,0.8666666666666667,309.0,6.866666666666666,77.0,-4.64622318745397
current,score_m60__signed_move_30m_le_75,"edge=(-200.001, -5.0]",133,96,37,0.7218045112781954,-478.0,-3.593984962406015,73.0,-8.962265708816176
current,score_m60__signed_move_30m_le_75,"edge=(-3.0, 0.0]",78,54,24,0.6923076923076923,43.0,0.5512820512820513,64.5,-2.5
current,score_m60__signed_move_30m_le_75,"edge=(-5.0, -3.0]",58,49,9,0.8448275862068966,812.0,14.0,67.5,-3.630309407873508
current,score_m60__signed_move_30m_le_75,"ask=(60.0, 70.0]",151,106,45,0.7019867549668874,393.0,2.6026490066225167,66.0,-3.13668828085342
current,score_m60__signed_move_30m_le_75,"ask=(70.0, 80.0]",92,71,21,0.7717391304347826,38.0,0.41304347826086957,74.0,-8.48981683165622
current,score_m60__signed_move_30m_le_75,"ask=(80.0, 90.0]",21,17,4,0.8095238095238095,-84.0,-4.0,82.0,-10.18983297922938
current,score_m60__signed_move_30m_le_75,"time=(-1.001, 600.0]",80,60,20,0.75,63.0,0.7875,71.5,-6.223540635996699
current,score_m60__signed_move_30m_le_75,"time=(600.0, 720.0]",63,49,14,0.7777777777777778,372.0,5.904761904761905,69.0,-4.484407796754724
current,score_m60__signed_move_30m_le_75,"time=(720.0, 840.0]",112,81,31,0.7232142857142857,-24.0,-0.21428571428571427,69.0,-4.712742485016836
current,score_m60__signed_move_30m_le_75,"time=(840.0, 10000.0]",14,9,5,0.6428571428571429,-34.0,-2.4285714285714284,63.0,-3.473840154034871
current,score_m60__signed_move_30m_le_100,split=holdout,52,39,13,0.75,63.0,1.2115384615384615,71.5,-6.524493035639708
current,score_m60__signed_move_30m_le_100,split=train,169,123,46,0.727810650887574,247.0,1.4615384615384615,68.0,-4.102223021550287
current,score_m60__signed_move_30m_le_100,split=validation,58,44,14,0.7586206896551724,223.0,3.8448275862068964,69.0,-5.3580347473695795
current,score_m60__signed_move_30m_le_100,side=no,143,108,35,0.7552447552447552,467.0,3.265734265734266,69.0,-4.537597457718448
current,score_m60__signed_move_30m_le_100,side=yes,136,98,38,0.7205882352941176,66.0,0.4852941176470588,68.0,-4.342763420614048
current,score_m60__signed_move_30m_le_100,"score=(-1.001, 0.625]",102,72,30,0.7058823529411765,293.0,2.872549019607843,63.0,-3.964726873230049
current,score_m60__signed_move_30m_le_100,"score=(0.625, 0.65]",54,37,17,0.6851851851851852,-83.0,-1.537037037037037,68.0,-5.471488784449484
current,score_m60__signed_move_30m_le_100,"score=(0.65, 0.7]",73,54,19,0.7397260273972602,64.0,0.8767123287671232,70.0,-4.142915213058757
current,score_m60__signed_move_30m_le_100,"score=(0.7, 0.8]",44,38,6,0.8636363636363636,291.0,6.613636363636363,78.0,-4.411910061461768
current,score_m60__signed_move_30m_le_100,"edge=(-200.001, -5.0]",126,89,37,0.7063492063492064,-598.0,-4.746031746031746,72.0,-9.08578729053658
current,score_m60__signed_move_30m_le_100,"edge=(-3.0, 0.0]",89,64,25,0.7191011235955056,309.0,3.4719101123595504,65.0,-2.5
current,score_m60__signed_move_30m_le_100,"edge=(-5.0, -3.0]",64,53,11,0.828125,822.0,12.84375,67.0,-3.578099692477103
current,score_m60__signed_move_30m_le_100,"ask=(60.0, 70.0]",166,117,49,0.7048192771084337,493.0,2.9698795180722892,66.0,-3.0
current,score_m60__signed_move_30m_le_100,"ask=(70.0, 80.0]",90,71,19,0.7888888888888889,212.0,2.3555555555555556,74.0,-8.527278177320923
current,score_m60__signed_move_30m_le_100,"ask=(80.0, 90.0]",21,16,5,0.7619047619047619,-183.0,-8.714285714285714,83.0,-11.599397643639108
current,score_m60__signed_move_30m_le_100,"time=(-1.001, 600.0]",76,55,21,0.7236842105263158,-46.0,-0.6052631578947368,70.0,-5.03049503070509
current,score_m60__signed_move_30m_le_100,"time=(600.0, 720.0]",67,53,14,0.7910447761194029,521.0,7.776119402985074,69.0,-4.142915213058757
current,score_m60__signed_move_30m_le_100,"time=(720.0, 840.0]",122,89,33,0.7295081967213115,92.0,0.7540983606557377,69.0,-4.435398979808724
current,score_m60__signed_move_30m_le_100,"time=(840.0, 10000.0]",14,9,5,0.6428571428571429,-34.0,-2.4285714285714284,63.0,-3.473840154034871
current,score_m60__signed_move_30m_le_125,split=holdout,54,40,14,0.7407407407407407,16.0,0.2962962962962963,71.5,-4.850244417923257
current,score_m60__signed_move_30m_le_125,split=train,174,127,47,0.7298850574712644,308.0,1.7701149425287357,68.0,-3.5176748860240465
current,score_m60__signed_move_30m_le_125,split=validation,60,46,14,0.7666666666666667,290.0,4.833333333333333,69.0,-5.133142445775164
current,score_m60__signed_move_30m_le_125,side=no,149,113,36,0.7583892617449665,536.0,3.597315436241611,70.0,-4.142915213058757
current,score_m60__signed_move_30m_le_125,side=yes,139,100,39,0.7194244604316546,78.0,0.5611510791366906,68.0,-3.611148244322493
current,score_m60__signed_move_30m_le_125,"score=(-1.001, 0.625]",107,76,31,0.7102803738317757,373.0,3.485981308411215,63.0,-3.5423953491621702
current,score_m60__signed_move_30m_le_125,"score=(0.625, 0.65]",52,35,17,0.6730769230769231,-135.0,-2.5961538461538463,67.5,-5.175612857489341
current,score_m60__signed_move_30m_le_125,"score=(0.65, 0.7]",72,53,19,0.7361111111111112,45.0,0.625,69.5,-3.890629313105954
current,score_m60__signed_move_30m_le_125,"score=(0.7, 0.8]",53,46,7,0.8679245283018868,390.0,7.3584905660377355,77.0,-3.6480059609885416
current,score_m60__signed_move_30m_le_125,"edge=(-200.001, -5.0]",122,87,35,0.7131147540983607,-511.0,-4.188524590163935,72.5,-9.211646709215199
current,score_m60__signed_move_30m_le_125,"edge=(-3.0, 0.0]",98,72,26,0.7346938775510204,464.0,4.73469387755102,65.0,-2.5
current,score_m60__signed_move_30m_le_125,"edge=(-5.0, -3.0]",68,54,14,0.7941176470588235,661.0,9.720588235294118,67.0,-3.5176748860240465
current,score_m60__signed_move_30m_le_125,"ask=(60.0, 70.0]",172,121,51,0.7034883720930233,503.0,2.9244186046511627,65.0,-3.0
current,score_m60__signed_move_30m_le_125,"ask=(70.0, 80.0]",94,76,18,0.8085106382978723,392.0,4.170212765957447,74.0,-8.120033708877436
current,score_m60__signed_move_30m_le_125,"ask=(80.0, 90.0]",20,14,6,0.7,-292.0,-14.6,82.5,-11.66640285445466
current,score_m60__signed_move_30m_le_125,"time=(-1.001, 600.0]",73,53,20,0.726027397260274,-34.0,-0.4657534246575342,70.0,-4.481777681481745
current,score_m60__signed_move_30m_le_125,"time=(600.0, 720.0]",67,53,14,0.7910447761194029,505.0,7.537313432835821,69.0,-3.6480059609885416
current,score_m60__signed_move_30m_le_125,"time=(720.0, 840.0]",133,97,36,0.7293233082706767,157.0,1.1804511278195489,69.0,-3.7812586262119083
current,score_m60__signed_move_30m_le_125,"time=(840.0, 10000.0]",15,10,5,0.6666666666666666,-14.0,-0.9333333333333333,63.0,-3.9476803080697422
current,score_m60__signed_move_30m_le_150,split=holdout,55,41,14,0.7454545454545455,15.0,0.2727272727272727,72.0,-6.600298757582351
current,score_m60__signed_move_30m_le_150,split=train,176,130,46,0.7386363636363636,490.0,2.784090909090909,68.0,-3.5366519106856487
current,score_m60__signed_move_30m_le_150,split=validation,61,46,15,0.7540983606557377,198.0,3.2459016393442623,69.0,-5.099982600180482
current,score_m60__signed_move_30m_le_150,side=no,153,116,37,0.7581699346405228,568.0,3.712418300653595,69.0,-4.322889946917286
current,score_m60__signed_move_30m_le_150,side=yes,139,101,38,0.7266187050359713,135.0,0.9712230215827338,68.0,-3.9817734383903556
current,score_m60__signed_move_30m_le_150,"score=(-1.001, 0.625]",110,77,33,0.7,271.0,2.463636363636364,63.0,-3.781857763071862
current,score_m60__signed_move_30m_le_150,"score=(0.625, 0.65]",53,36,17,0.6792452830188679,-110.0,-2.0754716981132075,68.0,-5.184923423608836
current,score_m60__signed_move_30m_le_150,"score=(0.65, 0.7]",71,53,18,0.7464788732394366,114.0,1.6056338028169015,70.0,-4.102223021550287
current,score_m60__signed_move_30m_le_150,"score=(0.7, 0.8]",51,45,6,0.8823529411764706,459.0,9.0,77.0,-3.6480059609885416
current,score_m60__signed_move_30m_le_150,"edge=(-200.001, -5.0]",126,91,35,0.7222222222222222,-419.0,-3.3253968253968256,72.5,-8.911702350478919
current,score_m60__signed_move_30m_le_150,"edge=(-3.0, 0.0]",99,72,27,0.7272727272727273,397.0,4.01010101010101,65.0,-2.5
current,score_m60__signed_move_30m_le_150,"edge=(-5.0, -3.0]",67,54,13,0.8059701492537313,725.0,10.82089552238806,67.0,-3.5379540493232042
current,score_m60__signed_move_30m_le_150,"ask=(60.0, 70.0]",173,121,52,0.6994219653179191,444.0,2.566473988439306,65.0,-3.0
current,score_m60__signed_move_30m_le_150,"ask=(70.0, 80.0]",96,78,18,0.8125,443.0,4.614583333333333,74.0,-8.120033708877436
current,score_m60__signed_move_30m_le_150,"ask=(80.0, 90.0]",20,15,5,0.75,-203.0,-10.15,83.0,-10.177433147463873
current,score_m60__signed_move_30m_le_150,"time=(-1.001, 600.0]",66,49,17,0.7424242424242424,44.0,0.6666666666666666,71.5,-4.8245354367525835
current,score_m60__signed_move_30m_le_150,"time=(600.0, 720.0]",72,58,14,0.8055555555555556,623.0,8.652777777777779,69.0,-4.146571920822659
current,score_m60__signed_move_30m_le_150,"time=(720.0, 840.0]",139,100,39,0.7194244604316546,50.0,0.3597122302158273,69.0,-3.616035218073982
current,score_m60__signed_move_30m_le_150,"time=(840.0, 10000.0]",15,10,5,0.6666666666666666,-14.0,-0.9333333333333333,63.0,-3.9476803080697422
current,score_m60__signed_move_30m_le_200,split=holdout,56,42,14,0.75,45.0,0.8035714285714286,72.0,-6.642248830057351
current,score_m60__signed_move_30m_le_200,split=train,183,137,46,0.7486338797814208,693.0,3.7868852459016393,68.0,-3.5379540493232042
current,score_m60__signed_move_30m_le_200,split=validation,64,49,15,0.765625,280.0,4.375,69.0,-5.72842935053837
current,score_m60__signed_move_30m_le_200,side=no,155,118,37,0.7612903225806451,612.0,3.9483870967741934,69.0,-4.28281831966968
current,score_m60__signed_move_30m_le_200,side=yes,148,110,38,0.7432432432432432,406.0,2.7432432432432434,68.0,-4.391111092994649
current,score_m60__signed_move_30m_le_200,"score=(-1.001, 0.625]",114,81,33,0.7105263157894737,383.0,3.3596491228070176,63.0,-3.964726873230049
current,score_m60__signed_move_30m_le_200,"score=(0.625, 0.65]",57,40,17,0.7017543859649122,5.0,0.08771929824561403,68.0,-5.184923423608836
current,score_m60__signed_move_30m_le_200,"score=(0.65, 0.7]",76,59,17,0.7763157894736842,328.0,4.315789473684211,70.0,-4.146571920822659
current,score_m60__signed_move_30m_le_200,"score=(0.7, 0.8]",50,43,7,0.86,341.0,6.82,77.0,-3.7740137438475614
current,score_m60__signed_move_30m_le_200,"edge=(-200.001, -5.0]",134,100,34,0.746268656716418,-124.0,-0.9253731343283582,72.5,-9.08578729053658
current,score_m60__signed_move_30m_le_200,"edge=(-3.0, 0.0]",100,72,28,0.72,344.0,3.44,65.0,-2.5
current,score_m60__signed_move_30m_le_200,"edge=(-5.0, -3.0]",69,56,13,0.8115942028985508,798.0,11.565217391304348,67.0,-3.5379540493232042
current,score_m60__signed_move_30m_le_200,"ask=(60.0, 70.0]",178,126,52,0.7078651685393258,604.0,3.393258426966292,65.0,-3.0
current,score_m60__signed_move_30m_le_200,"ask=(70.0, 80.0]",103,85,18,0.8252427184466019,605.0,5.87378640776699,74.0,-8.45462034078183
current,score_m60__signed_move_30m_le_200,"ask=(80.0, 90.0]",20,15,5,0.75,-202.0,-10.1,83.0,-10.177433147463873
current,score_m60__signed_move_30m_le_200,"time=(-1.001, 600.0]",67,51,16,0.7611940298507462,186.0,2.7761194029850746,72.0,-5.184923423608836
current,score_m60__signed_move_30m_le_200,"time=(600.0, 720.0]",73,59,14,0.8082191780821918,651.0,8.917808219178083,69.0,-4.142915213058757
current,score_m60__signed_move_30m_le_200,"time=(720.0, 840.0]",147,107,40,0.7278911564625851,176.0,1.1972789115646258,69.0,-3.7812586262119083
current,score_m60__signed_move_30m_le_200,"time=(840.0, 10000.0]",16,11,5,0.6875,5.0,0.3125,63.5,-4.115249313869711
current,score_m60__signed_move_30m_le_250,split=holdout,59,45,14,0.7627118644067796,151.0,2.559322033898305,72.0,-4.549088273324685
current,score_m60__signed_move_30m_le_250,split=train,184,138,46,0.75,745.0,4.048913043478261,68.0,-3.5366519106856487
current,score_m60__signed_move_30m_le_250,split=validation,64,49,15,0.765625,280.0,4.375,69.0,-5.72842935053837
current,score_m60__signed_move_30m_le_250,side=no,157,120,37,0.7643312101910829,690.0,4.3949044585987265,69.0,-4.102223021550287
current,score_m60__signed_move_30m_le_250,side=yes,150,112,38,0.7466666666666667,486.0,3.24,68.0,-4.230294153060427
current,score_m60__signed_move_30m_le_250,"score=(-1.001, 0.625]",117,84,33,0.717948717948718,493.0,4.213675213675214,63.0,-3.5423953491621702
current,score_m60__signed_move_30m_le_250,"score=(0.625, 0.65]",56,40,16,0.7142857142857143,72.0,1.2857142857142858,68.0,-5.289066894569245
current,score_m60__signed_move_30m_le_250,"score=(0.65, 0.7]",78,60,18,0.7692307692307693,292.0,3.7435897435897436,70.0,-4.122569117304522
current,score_m60__signed_move_30m_le_250,"score=(0.7, 0.8]",51,44,7,0.8627450980392157,367.0,7.196078431372549,77.0,-3.6480059609885416
current,score_m60__signed_move_30m_le_250,"edge=(-200.001, -5.0]",132,99,33,0.75,-61.0,-0.4621212121212121,72.0,-9.23492275293864
current,score_m60__signed_move_30m_le_250,"edge=(-3.0, 0.0]",104,76,28,0.7307692307692307,476.0,4.576923076923077,64.5,-2.5
current,score_m60__signed_move_30m_le_250,"edge=(-5.0, -3.0]",71,57,14,0.8028169014084507,761.0,10.71830985915493,67.0,-3.5379540493232042
current,score_m60__signed_move_30m_le_250,"ask=(60.0, 70.0]",182,130,52,0.7142857142857143,740.0,4.065934065934066,65.0,-3.0
current,score_m60__signed_move_30m_le_250,"ask=(70.0, 80.0]",104,86,18,0.8269230769230769,636.0,6.115384615384615,74.0,-8.369659006382719
current,score_m60__signed_move_30m_le_250,"ask=(80.0, 90.0]",19,14,5,0.7368421052631579,-211.0,-11.105263157894736,83.0,-10.18983297922938
current,score_m60__signed_move_30m_le_250,"time=(-1.001, 600.0]",67,52,15,0.7761194029850746,293.0,4.373134328358209,72.0,-5.006864294041307
current,score_m60__signed_move_30m_le_250,"time=(600.0, 720.0]",71,57,14,0.8028169014084507,616.0,8.67605633802817,69.0,-4.102223021550287
current,score_m60__signed_move_30m_le_250,"time=(720.0, 840.0]",153,112,41,0.7320261437908496,262.0,1.7124183006535947,69.0,-3.616035218073982
current,score_m60__signed_move_30m_le_250,"time=(840.0, 10000.0]",16,11,5,0.6875,5.0,0.3125,63.5,-4.115249313869711
current,score_m60__signed_move_15m_le_75,split=holdout,53,39,14,0.7358490566037735,26.0,0.49056603773584906,71.0,-5.638075274686933
current,score_m60__signed_move_15m_le_75,split=train,175,128,47,0.7314285714285714,262.0,1.497142857142857,68.0,-3.9476803080697422
current,score_m60__signed_move_15m_le_75,split=validation,62,46,16,0.7419354838709677,127.0,2.0483870967741935,69.0,-6.220230456861245
current,score_m60__signed_move_15m_le_75,side=no,151,113,38,0.7483443708609272,309.0,2.0463576158940397,70.0,-4.524864237964415
current,score_m60__signed_move_15m_le_75,side=yes,139,100,39,0.7194244604316546,106.0,0.762589928057554,68.0,-4.684893552947017
current,score_m60__signed_move_15m_le_75,"score=(-1.001, 0.625]",110,79,31,0.7181818181818181,451.0,4.1,63.0,-4.132295879030018
current,score_m60__signed_move_15m_le_75,"score=(0.625, 0.65]",57,38,19,0.6666666666666666,-225.0,-3.9473684210526314,68.0,-6.004689467210099
current,score_m60__signed_move_15m_le_75,"score=(0.65, 0.7]",70,53,17,0.7571428571428571,184.0,2.6285714285714286,70.0,-4.621618572642291
current,score_m60__signed_move_15m_le_75,"score=(0.7, 0.8]",47,37,10,0.7872340425531915,-57.0,-1.2127659574468086,78.0,-3.6480059609885416
current,score_m60__signed_move_15m_le_75,"edge=(-200.001, -5.0]",135,100,35,0.7407407407407407,-197.0,-1.4592592592592593,72.0,-8.99130382261071
current,score_m60__signed_move_15m_le_75,"edge=(-3.0, 0.0]",94,69,25,0.7340425531914894,424.0,4.51063829787234,65.0,-2.5
current,score_m60__signed_move_15m_le_75,"edge=(-5.0, -3.0]",61,44,17,0.7213114754098361,188.0,3.081967213114754,67.0,-3.611148244322493
current,score_m60__signed_move_15m_le_75,"ask=(60.0, 70.0]",169,119,50,0.7041420118343196,507.0,3.0,66.0,-3.0
current,score_m60__signed_move_15m_le_75,"ask=(70.0, 80.0]",98,76,22,0.7755102040816326,99.0,1.010204081632653,74.0,-8.442542794736745
current,score_m60__signed_move_15m_le_75,"ask=(80.0, 90.0]",20,15,5,0.75,-210.0,-10.5,84.0,-11.03081233237441
current,score_m60__signed_move_15m_le_75,"time=(-1.001, 600.0]",82,58,24,0.7073170731707317,-297.0,-3.6219512195121952,72.0,-6.1979442060243315
current,score_m60__signed_move_15m_le_75,"time=(600.0, 720.0]",69,53,16,0.7681159420289855,398.0,5.768115942028985,68.0,-4.142915213058757
current,score_m60__signed_move_15m_le_75,"time=(720.0, 840.0]",126,93,33,0.7380952380952381,282.0,2.238095238095238,69.0,-4.395966132160922
current,score_m60__signed_move_15m_le_75,"time=(840.0, 10000.0]",13,9,4,0.6923076923076923,32.0,2.4615384615384617,63.0,-3.0
current,score_m60__signed_move_15m_le_100,split=holdout,54,38,16,0.7037037037037037,-139.0,-2.574074074074074,71.0,-5.142784569220641
current,score_m60__signed_move_15m_le_100,split=train,181,134,47,0.7403314917127072,506.0,2.7955801104972378,68.0,-3.7812586262119083
current,score_m60__signed_move_15m_le_100,split=validation,62,47,15,0.7580645161290323,226.0,3.6451612903225805,69.0,-5.793937258990663
current,score_m60__signed_move_15m_le_100,side=no,152,114,38,0.75,385.0,2.5328947368421053,69.0,-4.489448548476911
current,score_m60__signed_move_15m_le_100,side=yes,145,105,40,0.7241379310344828,208.0,1.4344827586206896,68.0,-4.375167163693803
current,score_m60__signed_move_15m_le_100,"score=(-1.001, 0.625]",117,85,32,0.7264957264957265,579.0,4.948717948717949,63.0,-4.28281831966968
current,score_m60__signed_move_15m_le_100,"score=(0.625, 0.65]",54,36,18,0.6666666666666666,-194.0,-3.5925925925925926,68.0,-5.289066894569245
current,score_m60__signed_move_15m_le_100,"score=(0.65, 0.7]",71,55,16,0.7746478873239436,317.0,4.464788732394366,69.0,-4.102223021550287
current,score_m60__signed_move_15m_le_100,"score=(0.7, 0.8]",49,39,10,0.7959183673469388,30.0,0.6122448979591837,77.0,-3.900021526706581
current,score_m60__signed_move_15m_le_100,"edge=(-200.001, -5.0]",134,99,35,0.7388059701492538,-202.0,-1.507462686567164,72.0,-8.823870797290933
current,score_m60__signed_move_15m_le_100,"edge=(-3.0, 0.0]",99,73,26,0.7373737373737373,527.0,5.3232323232323235,65.0,-2.5
current,score_m60__signed_move_15m_le_100,"edge=(-5.0, -3.0]",64,47,17,0.734375,268.0,4.1875,67.0,-3.6135917311982375
current,score_m60__signed_move_15m_le_100,"ask=(60.0, 70.0]",178,126,52,0.7078651685393258,610.0,3.4269662921348316,65.0,-3.0
current,score_m60__signed_move_15m_le_100,"ask=(70.0, 80.0]",99,79,20,0.797979797979798,304.0,3.0707070707070705,74.0,-8.308852764073777
current,score_m60__signed_move_15m_le_100,"ask=(80.0, 90.0]",17,12,5,0.7058823529411765,-241.0,-14.176470588235293,83.0,-8.709620075101668
current,score_m60__signed_move_15m_le_100,"time=(-1.001, 600.0]",75,53,22,0.7066666666666667,-224.0,-2.986666666666667,71.0,-5.966638018981591
current,score_m60__signed_move_15m_le_100,"time=(600.0, 720.0]",72,57,15,0.7916666666666666,582.0,8.083333333333334,68.0,-4.122569117304522
current,score_m60__signed_move_15m_le_100,"time=(720.0, 840.0]",137,100,37,0.7299270072992701,203.0,1.4817518248175183,69.0,-4.375167163693803
current,score_m60__signed_move_15m_le_100,"time=(840.0, 10000.0]",13,9,4,0.6923076923076923,32.0,2.4615384615384617,63.0,-3.0
current,score_m60__signed_move_15m_le_125,split=holdout,58,41,17,0.7068965517241379,-157.0,-2.706896551724138,71.5,-4.6205020467749165
current,score_m60__signed_move_15m_le_125,split=train,183,137,46,0.7486338797814208,698.0,3.814207650273224,68.0,-3.5
