market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,split,entry_fee_cents,entry_cost_cents,gross_pnl_cents,net_pnl_cents,fee_aware_break_even_p
KXBTC15M-26MAY020800-00,heartbeat:11272,current,heartbeat:11272:no,2026-05-02 11:49:00.438000+00:00,2026-05-02 11:49:00+00:00,no,yes,True,False,1,81.0,80.0,80.5,0.805,19.5,61.0,1.0,78110.49,78147.98,659.562,,11272,False,False,synced,bid>=98,last_decisive_quote,-1.0,37.48999999999069,1.4597807330091117,11.30741293611749,,,109.09300676413302,0.3436517253672069,0.6344458900444179,64.33876872339177,0.582696883136969,0.7199513140884303,51.30749824320596,0.7306924189186137,0.7675164764080673,49.47529313815572,0.7577519529859665,0.775700254624539,78119.0,8.509999999994761,0.141833333333246,0.0,131.0378769999331,0.9791592466464796,0.9946748979694052,0.9959581270800892,78121.64,11.14999999999418,0.0619444444444121,0.0,78.34620166663603,0.8883336100558832,0.9366186506488025,0.9433510023015076,78128.48,17.989999999990687,0.0599666666666356,0.0,77.04173459997021,0.8844322055943377,0.93339573697614,0.9402856368562412,78160.05,49.55999999999767,0.0825999999999961,0.0,91.96982119998812,0.9235642467926198,0.9634753086958268,0.9684796277505184,78199.98,89.48999999999069,0.0994333333333229,0.0,103.07244819998384,0.9454251865924288,0.9777269724588448,0.9813885813680394,78196.0,85.50999999999476,0.0475055555555526,0.0,68.8228592333221,0.8576216912458956,0.910101469051914,0.9178956417497804,78239.29,128.79999999998836,0.0357777777777745,0.0,61.08766266665522,0.8288089195530192,0.8830983304089951,0.8915308619080422,0.0850486859115697,True,0.7624756570442152,0.803127839894256,0.7199513140884303,heartbeat:11272,two_side_all_heartbeats,0.7862582382040337,0.7199513140884303,0.7953718353453967,0.08504868591156978,0.037483523591932744,2026-05-02 12:00:00+00:00,train,2,83.0,-81.0,-83.0,0.83
KXBTC15M-26MAY020815-15,heartbeat:11360,current,heartbeat:11360:no,2026-05-02 12:09:32.431000+00:00,2026-05-02 12:09:00+00:00,no,no,True,True,1,88.0,87.0,87.5,0.875,12.5,75.0,1.0,78162.13,78148.85,327.569,,11360,False,False,synced,bid>=98,latest_quote,-1.0,-13.279999999998836,-0.7337475727110453,-5.683584258859988,,,16.62313795192923,-0.7988864700757417,0.2121781224532554,33.635796164291484,-0.3948174716939562,0.3464887998709552,41.333030534379645,-0.3212926763004446,0.3739943029591495,33.64405996073935,-0.394720494955003,0.3465245878242454,78156.26,-5.870000000009895,-0.0978333333334982,5.870000000009895,-45.327167166719526,0.0888956006472639,0.1364009178497168,0.0889488724664475,78144.09,-18.04000000000815,-0.1002222222222675,18.04000000000815,-46.10969311112478,0.0852105732314266,0.1323041339130393,0.0852630783181908,78120.22,-41.91000000000349,-0.1397000000000116,41.91000000000349,-59.041389300002656,0.0396027928463324,0.0765838959465775,0.0396396602087173,78147.04,-15.09000000001106,-0.0251500000000184,15.09000000001106,-21.51836035000488,0.2611689273413105,0.3013194825434599,0.2612200175518748,78127.25,-34.88000000000466,-0.0387555555555607,34.88000000000466,-25.97511857777831,0.2199842868628036,0.2648595428655724,0.2200404524164458,78160.05,-2.0800000000017462,-0.0011555555555565,2.0800000000017462,-13.65852417777693,0.3423451860391082,0.3705297618738899,0.3423818286085345,78185.63,23.5,0.0065277777777777,0.0,-11.141702361109946,0.37022956931101,0.3937496615949306,0.3702602956497614,0.5285112001290448,False,0.6107443999354776,0.4203638642390959,0.3464887998709552,heartbeat:11360,two_side_all_heartbeats,0.6244971514795747,0.0396027928463324,0.5493671985305529,0.5285112001290448,0.5010056970408505,2026-05-02 12:15:00+00:00,train,1,89.0,12.0,11.0,0.89
KXBTC15M-26MAY020830-30,heartbeat:11425,current,heartbeat:11425:yes,2026-05-02 12:24:18.905000+00:00,2026-05-02 12:24:00+00:00,yes,yes,True,True,1,82.0,81.0,81.5,0.815,18.5,63.0,1.0,78156.72,78146.95,341.095,,11425,False,False,synced,bid>=98,last_decisive_quote,1.0,9.770000000004076,0.5290014800114655,4.097627844406964,,,16.583507313370657,0.589139547828154,0.7221161671298041,41.30229172544129,0.2365486173249309,0.5934965068557618,37.45382429096303,0.2608545371523358,0.6028976573193078,37.48615042348384,0.2606295895852643,0.6028109155450725,78157.93,-1.209999999991851,-0.0201666666665308,1.209999999991851,2.891250833383735,0.5279040413463525,0.5307658208490689,0.5307393425738927,78142.45,14.270000000004076,0.0792777777778004,0.0,36.81125361112291,0.8136062726558861,0.8371578040760157,0.836949115821576,78145.47,11.25,0.0375,0.0,22.56106250000408,0.7075503340847394,0.7265360835629187,0.7263632084528208,78145.94,10.779999999998836,0.0179666666666647,0.0,15.89834016667008,0.6498540064964814,0.6643915299808749,0.6642580683861925,78162.13,-5.4100000000034925,-0.0060111111111149,5.4100000000034925,7.719640055558306,0.5741327748828571,0.581647843334789,0.5815784245471312,78127.25,29.470000000001164,0.0163722222222228,0.0,15.354483138893183,0.6449637137583841,0.6590815061008357,0.6589518274301774,78230.6,-73.88000000000466,-0.0205222222222235,73.88000000000466,2.769972611114744,0.5267353531390702,0.5294777010884367,0.5294523272842265,0.2215034931442381,True,0.7042482534278809,0.705348946980167,0.5934965068557618,heartbeat:11425,two_side_all_heartbeats,0.7089488286596539,0.5934965068557618,0.7270590188736764,0.22150349314423812,0.21210234268069217,2026-05-02 12:30:00+00:00,train,2,84.0,18.0,16.0,0.84
KXBTC15M-26MAY020845-45,heartbeat:11483,current,heartbeat:11483:no,2026-05-02 12:37:20.237000+00:00,2026-05-02 12:37:00+00:00,no,no,True,True,1,82.0,80.0,81.0,0.81,19.0,62.0,2.0,78223.69,78245.65,459.763,,11483,False,False,synced,bid>=98,last_decisive_quote,-1.0,21.95999999999185,1.0241541444521225,7.93306389082475,,,27.986318589472248,0.7846691207271775,0.7836762039242469,55.113660987265725,0.3984493065170505,0.6548504905839653,51.09899603833456,0.4297540402460631,0.6663127157669186,49.6771778193104,0.4420540973536466,0.6707749700700149,78223.68,-0.0100000000093132,-0.0001666666668218,0.0100000000093132,21.88337283325382,0.6543380080871901,0.6657670638991708,0.6702166918540818,78223.11,-0.5800000000017462,-0.0032222222222319,0.5800000000017462,20.478541444431837,0.6448932047449883,0.6557023609721249,0.659915448475324,78195.29,-28.40000000000873,-0.0946666666666957,28.40000000000873,-21.56423066668819,0.3477994490010208,0.3365092637895958,0.3321125334303267,78234.04,10.349999999991269,0.0172499999999854,0.0,29.89091174998516,0.7062114020941868,0.7207129765870992,0.7263141059761573,78143.54,-80.15000000000873,-0.0890555555555652,80.15000000000873,-18.984449388901496,0.3652502019450915,0.3551240354131343,0.3511726950932969,78158.99,-64.69999999999709,-0.0359444444444428,64.69999999999709,5.434074388881484,0.5392711099251337,0.5423453101104507,0.543552522689315,78160.03,-63.66000000000349,-0.0176833333333343,63.66000000000349,13.829857616658073,0.599067194484645,0.6066692372453633,0.6096452645108184,0.1551495094160347,True,0.7324252452919826,0.6042166465283286,0.6548504905839653,heartbeat:11483,two_side_all_heartbeats,0.7381563578834593,0.3477994490010208,0.6710150369753938,0.15514950941603478,0.1436872842330814,2026-05-02 12:45:00+00:00,train,2,84.0,18.0,16.0,0.84
KXBTC15M-26MAY020900-00,heartbeat:11565,current,heartbeat:11565:no,2026-05-02 12:52:51.669000+00:00,2026-05-02 12:52:00+00:00,no,no,True,True,1,83.0,82.0,82.5,0.825,17.5,65.0,1.0,78203.38,78221.29,428.331,,11565,False,False,synced,bid>=98,last_decisive_quote,-1.0,17.90999999998894,0.8653779643195969,6.7031888879693495,,,37.942643952829336,0.4720282546006764,0.6815466893936178,29.94189450135225,0.5981585433473515,0.7251329248246554,43.371302015032825,0.4129458689937691,0.6601768631440524,43.44568694895549,0.4122388494174685,0.6599178176816416,78206.4,3.0199999999895226,0.0503333333331587,0.0,39.46932699991415,0.906281209465601,0.8185975130312202,0.818186381650152,78210.36,6.9799999999959255,0.0387777777777551,0.0,34.51972433331258,0.8755223245499788,0.7869583038707129,0.7865620338497121,78219.5,16.119999999995343,0.0537333333333178,0.0,40.9256523999823,0.9141616057985114,0.8273158523291098,0.8269025917250797,78209.99,6.610000000000582,0.0110166666666676,0.0,22.62877984998936,0.7751023835696248,0.6990762153528207,0.6987651176878642,78223.69,20.30999999999767,0.022566666666664,0.0,27.576002899987834,0.8214705847408554,0.7375505822630478,0.7371956511020983,78143.54,-59.84000000001106,-0.0332444444444505,59.84000000001106,3.6703738666529766,0.5487814289816877,0.533720948096317,0.533663350581894,78097.27,-106.11000000000058,-0.0294750000000001,106.11000000000058,5.284943774988872,0.5700520413192398,0.548492467906828,0.5484098512633084,0.0998670751753445,True,0.7750664624123277,0.8214315102077222,0.7251329248246554,heartbeat:11565,two_side_all_heartbeats,0.7425884315720261,0.7251329248246554,0.8128721986070988,0.09986707517534454,0.16482313685594752,2026-05-02 13:00:00+00:00,train,1,84.0,17.0,16.0,0.84
KXBTC15M-26MAY020915-15,heartbeat:11609,current,heartbeat:11609:yes,2026-05-02 13:02:22.649000+00:00,2026-05-02 13:02:00+00:00,yes,yes,True,True,1,82.0,81.0,81.5,0.815,18.5,63.0,1.0,78254.96,78210.72,757.351,,11609,False,False,synced,bid>=98,latest_quote,1.0,44.24000000000524,1.6075575027530042,12.45208687246634,,,45.05189460185348,0.9819786801637672,0.8369448242150448,46.55327661239593,0.950309048455362,0.8290223787242939,41.03014253821748,1.078231691708064,0.8595348138912653,54.15745121512015,0.8168774380514778,0.7930007637244278,78225.59,29.37000000000989,0.4895000000001649,0.0,414.9633145001301,1.0,1.0,0.9999999999999908,78204.18,50.78000000001339,0.2821111111111855,0.0,257.8971321111727,0.9999999848615322,0.9999999998366556,0.999999041524519,78206.37,48.59000000001106,0.1619666666667035,0.0,166.90561696669982,0.9998316289501824,0.999976278402883,0.9989714379987532,78203.38,51.58000000000175,0.0859666666666695,0.0,109.34694096667413,0.99058440485973,0.996151033308644,0.9782593138866458,78219.5,35.4600000000064,0.0394000000000071,0.0,74.07962940001063,0.944227512779937,0.964501204100777,0.9143215232459392,78195.29,59.670000000012806,0.0331500000000071,0.0,69.34618565001063,0.931836479371898,0.9544982488799696,0.8998074402738907,78126.81,128.15000000000873,0.0355972222222246,0.0,71.1995918472293,0.9369200328841484,0.9586561278376368,0.9056908730488512,-0.0140223787242939,True,0.8220111893621469,0.8812846692248254,0.815,heartbeat:11609,two_side_all_heartbeats,0.8372674069456326,0.815,0.8561730394073246,0.014022378724293905,0.044534813891265346,2026-05-02 13:15:00+00:00,train,2,84.0,18.0,16.0,0.84
KXBTC15M-26MAY020930-30,heartbeat:11672,current,heartbeat:11672:no,2026-05-02 13:16:39.197000+00:00,2026-05-02 13:16:00+00:00,no,no,True,True,1,81.0,79.0,80.0,0.8,20.0,60.0,2.0,78350.77,78402.31,800.803,,11672,False,False,synced,bid>=98,last_decisive_quote,-1.0,51.5399999999936,1.8213003392679048,14.107731764853028,,,133.77096858695663,0.3852853914748362,0.649987008192047,98.99936938353352,0.5206093768165578,0.6986805420550627,75.48329994985542,0.6828000370178876,0.7526333968539198,65.87507971925434,0.7823899450239176,0.7830072793955127,78389.76,38.98999999999069,0.6498333333331782,0.0,571.9284828332027,0.9999999961998676,0.9999999999999822,1.0,78359.16,8.389999999999418,0.0466111111111078,0.0,88.86631761110212,0.8153126571786216,0.8804616534860548,0.9113335527925742,78351.84,1.069999999992433,0.0035666666666414,0.0,54.39619736664007,0.7086551094288491,0.7644341232623795,0.7955263939626154,78329.99,-20.77999999999884,-0.0346333333333313,20.77999999999884,23.805522766661817,0.595013691674895,0.6237614114888426,0.6410899554138387,78225.59,-125.18000000000757,-0.1390888888888972,125.18000000000757,-59.84279948890202,0.2727634201383092,0.2139485705681677,0.1818259383943277,78219.49,-131.27999999999884,-0.0729333333333326,131.27999999999884,-6.865232133339212,0.4723570176721265,0.4637660234051126,0.458498999642583,78139.91,-210.86000000000055,-0.0585722222222223,210.86000000000055,4.635188727771244,0.5186718095732847,0.5244823858664208,0.5280477538272879,0.1013194579449373,True,0.7493402710275314,0.7357785504946373,0.6986805420550627,heartbeat:11672,two_side_all_heartbeats,0.7763166984269599,0.6986805420550627,0.7513351845022886,0.10131945794493735,0.04736660314608021,2026-05-02 13:30:00+00:00,train,2,83.0,19.0,17.0,0.83
KXBTC15M-26MAY020945-45,heartbeat:11775,current,heartbeat:11775:yes,2026-05-02 13:40:56.351000+00:00,2026-05-02 13:40:00+00:00,yes,yes,True,True,1,89.0,88.0,88.5,0.885,11.5,77.0,1.0,78305.49,78305.0,243.649,,11775,False,False,synced,bid>=98,last_decisive_quote,1.0,0.4900000000052387,0.0313916225202443,0.2431584624626722,,,11.766360831522052,0.0416441418907135,0.5166088081977035,14.408581820244915,0.0340075106709502,0.5135644192412799,36.631447543900194,0.013376484765392,0.5053362861983312,33.19941892649733,0.0147592944650653,0.5058878928236379,78309.12,-3.6299999999901047,-0.060499999999835,3.6299999999901047,-14.25076449995458,0.1613200754821337,0.3486266493378974,0.3338715930454765,78299.83,5.6600000000034925,0.0314444444444638,0.0,8.15140744445441,0.7142122852796917,0.5880473354625154,0.5969764238522847,78310.46,-4.970000000001164,-0.0165666666666705,4.970000000001164,-3.546451766662373,0.4027889865204179,0.461436892412036,0.4574648168879119,78301.13,4.360000000000582,0.0072666666666676,0.0,2.2605160666721416,0.5623329622228304,0.5246029970488262,0.52714261658526,78301.88,3.610000000000582,0.0040111111111117,0.0,1.4673032111165074,0.540556323441212,0.5159756938756057,0.5176261751725832,78313.64,-8.14999999999418,-0.0045277777777745,8.14999999999418,-0.613188527771751,0.4830272672529376,0.4933222566378177,0.4926320119532598,78194.75,110.74000000000524,0.0307611111111125,0.0,7.984913961116705,0.7102713625137046,0.5862775573390637,0.5950339649633773,0.3714355807587201,True,0.6992822096206399,0.6004511352538993,0.5135644192412799,heartbeat:11775,two_side_all_heartbeats,0.6951681430991656,0.4027889865204179,0.6771271230764675,0.3714355807587201,0.37966371380166886,2026-05-02 13:45:00+00:00,train,1,90.0,11.0,10.0,0.9
KXBTC15M-26MAY021000-00,heartbeat:11831,current,heartbeat:11831:no,2026-05-02 13:52:13.777000+00:00,2026-05-02 13:52:00+00:00,no,yes,True,False,1,90.0,89.0,89.5,0.895,10.5,79.0,1.0,78336.21,78357.85,466.223,,11831,False,False,synced,bid>=98,last_decisive_quote,-1.0,21.639999999999414,1.0022138707622037,7.763115261600173,,,7.785322718500397,2.7795893352726293,0.997278615978534,30.254097795734904,0.7152750065827491,0.7627804353966385,26.93021135873352,0.8035584909355539,0.7891739980724752,46.25540424563089,0.4678372257884536,0.6800495012917338,78336.21,-0.0,-0.0,0.0,21.639999999999414,0.7627804353966385,0.7891739980724752,0.6800495012917338,78341.85,5.639999999999418,0.0313333333333301,0.0,36.248320666664576,0.8845666558623302,0.910850275619,0.7833789785607836,78340.06,3.849999999991269,0.0128333333333042,0.0,27.623195166652515,0.819389193131551,0.8474911734461568,0.7248092296256009,78330.95,-5.260000000009313,-0.0087666666666821,5.260000000009313,17.55277836665885,0.7191028889663588,0.7427309054271747,0.6478324881590913,78299.83,-36.38000000000466,-0.0404222222222274,36.38000000000466,2.7942302888858954,0.5367934891809847,0.541319381017649,0.5240849476290076,78324.08,-12.130000000004657,-0.0067388888888914,12.130000000004657,18.49817500555377,0.7295415638626401,0.7539249364144416,0.6553900003422503,78203.38,-132.83000000000175,-0.0368972222222227,132.83000000000175,4.437666363888081,0.5583076359129618,0.5654429778291624,0.5382152250750776,0.1322195646033614,True,0.8288902176983193,0.8257232095093965,0.7627804353966385,heartbeat:11831,two_side_all_heartbeats,0.8420869990362376,0.7627804353966385,0.8402119692453018,0.13221956460336148,0.10582600192752478,2026-05-02 14:00:00+00:00,train,1,91.0,-90.0,-91.0,0.91
KXBTC15M-26MAY021015-15,heartbeat:11913,current,heartbeat:11913:no,2026-05-02 14:09:45.688000+00:00,2026-05-02 14:09:00+00:00,no,no,True,True,1,83.0,82.0,82.5,0.825,17.5,65.0,1.0,78359.96,78361.99,314.312,,11913,False,False,synced,bid>=98,latest_quote,-1.0,2.029999999998836,0.1145026549952102,0.8869337517859658,,,22.934181002411727,0.0885141701718218,0.5352659888121191,38.22204623908616,0.0531107096491067,0.5211781507841848,33.7960103411639,0.0600662616535619,0.5239485696373724,37.832951004934046,0.0536569299004481,0.5213957508513036,78357.99,-1.970000000001164,-0.0328333333333527,1.970000000001164,-8.28991066667393,0.4141477383371552,0.4031149471924034,0.413278754789721,78387.85,27.889999999999414,0.1549444444444412,0.0,50.73089822222005,0.9077899745492752,0.9333340299350072,0.910026518070412,78385.09,25.129999999990105,0.0837666666666336,0.0,28.358868533321804,0.7709413539567951,0.7992986837496967,0.7732465092282164,78369.4,9.439999999987776,0.0157333333333129,0.0,6.975175466659099,0.5724012508460764,0.5817570544378295,0.5731375099823572,78335.56,-24.40000000000873,-0.0271111111111208,24.40000000000873,-6.491347555559768,0.4325709140270181,0.4238419735761616,0.4318841795423729,78309.12,-50.84000000001106,-0.0282444444444505,50.84000000001106,-6.847567822225317,0.4289090550183848,0.4197181074867641,0.4281858244291003,78300.0,-59.9600000000064,-0.0166555555555573,59.9600000000064,-3.2050409777795013,0.4665865737820172,0.4622229861268114,0.4662437485210786,0.3038218492158151,True,0.6730890753920924,0.7057065015803267,0.5211781507841848,heartbeat:11913,two_side_all_heartbeats,0.6744742848186862,0.5211781507841848,0.7230417160266144,0.3038218492158151,0.3010514303626276,2026-05-02 14:15:00+00:00,train,1,84.0,17.0,16.0,0.84
KXBTC15M-26MAY021030-30,heartbeat:11970,current,heartbeat:11970:yes,2026-05-02 14:22:32.359000+00:00,2026-05-02 14:22:00+00:00,yes,yes,True,True,1,88.0,87.0,87.5,0.875,12.5,75.0,1.0,78324.03,78316.34,447.641,,11970,False,False,synced,bid>=98,last_decisive_quote,1.0,7.690000000002328,0.3634640078607044,2.81538009878062,,,25.96175992588705,0.2962048806380979,0.6164631891054115,30.499970954127864,0.25213138765175,0.599530245177527,40.86937255770542,0.1881604614591146,0.5746245669880371,34.12331923306866,0.2253590850139222,0.589150030804315,78326.06,-2.029999999998836,-0.0338333333333139,2.029999999998836,-7.455187166655655,0.4034478985225259,0.427628522011546,0.4135284330435318,78327.48,-3.4499999999970896,-0.0191666666666504,3.4499999999970896,-0.8897858333237672,0.4883631743646187,0.4913151309519301,0.4895985216283391,78305.0,19.02999999999884,0.0634333333333294,0.0,36.085360766667264,0.8816207311781601,0.8113666924681804,0.8548579430299903,78328.0,-3.970000000001164,-0.0066166666666686,3.970000000001164,4.728108716668126,0.561597266514684,0.546050215070048,0.5551008601297612,78366.82,-42.79000000000815,-0.0475444444444535,42.79000000000815,-13.59284265555728,0.3279187593925814,0.3697209909622251,0.345188065171248,78336.21,-12.180000000007569,-0.0067666666666708,12.180000000007569,4.660962566667113,0.5607293315195074,0.5453990845712295,0.5543232357116676,78324.08,-0.0500000000029103,-1.3888888889697328e-05,0.0500000000029103,7.683782763890855,0.5994514653443455,0.5745649420814902,0.5890791649746879,0.275469754822473,True,0.7372651225887634,0.785383658785229,0.599530245177527,heartbeat:11970,two_side_all_heartbeats,0.7248122834940185,0.599530245177527,0.7936832197888901,0.27546975482247305,0.3003754330119629,2026-05-02 14:30:00+00:00,train,1,89.0,12.0,11.0,0.89
KXBTC15M-26MAY021045-45,heartbeat:12071,current,heartbeat:12071:yes,2026-05-02 14:35:07.056000+00:00,2026-05-02 14:35:00+00:00,yes,no,True,False,1,81.0,80.0,80.5,0.805,19.5,61.0,1.0,78437.18,78406.99,592.944,,12071,True,False,synced,bid>=98,last_decisive_quote,1.0,30.189999999987776,1.2398132506829764,9.6035521446049,,,59.71096828862122,0.5056022513997803,0.6934320496137235,118.41798993453916,0.2549443713465888,0.6006169675443899,88.22735371184008,0.3421841269159169,0.6338938350478467,69.31389912467853,0.435554778785182,0.6684201066877821,78414.95,22.229999999995925,0.3704999999999321,0.0,249.8757519999475,0.982575837906254,0.9976884096805528,0.999843916128135,78413.97,23.20999999999185,0.1289444444443991,0.0,106.6468346666276,0.8160985685052697,0.8866249481535025,0.938049837993669,78413.98,23.19999999999709,0.0773333333333236,0.0,76.04433599998202,0.7396181989033215,0.8056324052016766,0.8637013404539358,78311.99,125.18999999998778,0.2086499999999796,0.0,153.90776559997568,0.903147955949316,0.9594592375514376,0.9868057441013728,78330.12,107.05999999999769,0.1189555555555529,0.0,100.72398293331958,0.802498669610816,0.8731984066933267,0.9269099264537086,78386.76,50.419999999998254,0.0280111111111101,0.0,46.79902026665387,0.6536530723145022,0.7020953829680552,0.7502177446100933,78310.46,126.7199999999866,0.0351999999999962,0.0,51.06162879998557,0.6668378830929643,0.7186212464203993,0.7693391690782838,0.2043830324556101,True,0.702808483772195,0.7150783888159037,0.6006169675443899,heartbeat:12071,two_side_all_heartbeats,0.7194469175239233,0.6006169675443899,0.7306087300439812,0.20438303245561018,0.17110616495215336,2026-05-02 14:45:00+00:00,train,2,83.0,-81.0,-83.0,0.83
KXBTC15M-26MAY021100-00,heartbeat:12144,current,heartbeat:12144:yes,2026-05-02 14:49:08.208000+00:00,2026-05-02 14:49:00+00:00,yes,yes,True,True,1,82.0,81.0,81.5,0.815,18.5,63.0,1.0,78429.24,78389.63,651.792,,12144,False,False,synced,bid>=98,last_decisive_quote,1.0,39.61000000000058,1.5514948186429398,12.017827188662404,,,25.709978477062,1.540646952907407,0.9382986330437264,54.56519176782098,0.7259206596128925,0.7660562947112907,94.11182540329744,0.4208822837115297,0.6630794787146307,74.79278438123436,0.5295965423362258,0.701804153904971,78412.68,16.560000000012224,0.2760000000002037,0.0,219.50459200013336,0.9999712442497686,0.9901596600567428,0.9983313824739396,78399.99,29.25,0.1625,0.0,145.5262000000006,0.9961735903370308,0.9389853247131972,0.9741561167527404,78398.02,31.220000000001164,0.1040666666666705,0.0,107.4398208000031,0.9755244627266968,0.8731937284640148,0.9245699152828948,78372.09,57.15000000000873,0.0952500000000145,0.0,101.69318800001008,0.968818128931196,0.8600528818079007,0.913032140939705,78414.95,14.290000000008147,0.0158777777777868,0.0,49.95900853333981,0.8200573983049417,0.7022377006288445,0.7479222305289235,78327.48,101.76000000000931,0.0565333333333385,0.0,76.45797440000396,0.9194262259387742,0.7917235817978501,0.8466720274656465,78341.85,87.38999999999942,0.0242749999999998,0.0,55.43225080000048,0.8451591934566494,0.7220707375907611,0.7706970443327643,0.0489437052887092,True,0.7905281473556454,0.8521935858126625,0.7660562947112907,heartbeat:12144,two_side_all_heartbeats,0.7390397393573154,0.7660562947112907,0.8324217809587265,0.04894370528870928,0.15192052128536926,2026-05-02 15:00:00+00:00,train,2,84.0,18.0,16.0,0.84
KXBTC15M-26MAY021115-15,heartbeat:12304,current,heartbeat:12304:yes,2026-05-02 15:06:56.349000+00:00,2026-05-02 15:06:00+00:00,yes,yes,True,True,1,84.0,83.0,83.5,0.835,16.5,67.0,1.0,78432.1,78417.73,483.651,,12304,False,False,synced,bid>=98,last_decisive_quote,1.0,14.370000000009895,0.6534174419539671,5.061349741618333,,,25.71657457581244,0.5587835952897673,0.7118452902225093,47.60640520401405,0.3018501384094897,0.6186168462448146,45.19505857932416,0.3179551139376969,0.6247405073781533,64.28241778573592,0.2235447964621915,0.5884442387263127,78436.0,-3.8999999999941792,-0.0649999999999029,3.8999999999941792,-17.067314999943182,0.3599812933468668,0.3528502304410529,0.3953101594059636,78415.34,16.760000000009313,0.0931111111111628,0.0,59.40328200003492,0.8939478825308964,0.9056400803915192,0.8222824672939387,78415.34,16.760000000009313,0.0558666666666977,0.0,41.38996920002491,0.8076913243095614,0.820116039857947,0.7401723956767738,78424.37,7.730000000010477,0.0128833333333507,0.0,20.60103705001834,0.6673969552431223,0.6757420832232723,0.6256966222839885,78420.19,11.910000000003492,0.0132333333333372,0.0,20.770314900011773,0.6686877185092543,0.6770877250400134,0.6266941662198058,78434.73,-2.6299999999901047,-0.0014611111111056,2.6299999999901047,13.663332150012554,0.6129462030441458,0.6187956131746888,0.5841616453288776,78387.85,44.25,0.0122916666666666,0.0,20.31487687500989,0.6652104375484906,0.6734620866657253,0.6240083860037952,0.2163831537551853,True,0.7268084231224072,0.7537693901847918,0.6186168462448146,heartbeat:12304,two_side_all_heartbeats,0.7298702536890767,0.6186168462448146,0.7646233187353566,0.21638315375518535,0.21025949262184662,2026-05-02 15:15:00+00:00,train,1,85.0,16.0,15.0,0.85
