rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms<=100,5,0.09433962264150944,-22.319999999999997,6.840000000000003,5,0,-8.560000000000002,-10.5,-3.2600000000000002,2,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=8,7,0.1320754716981132,-22.639999999999997,6.520000000000003,7,0,-4.9399999999999995,-15.8,-1.9,5,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents>=15,6,0.11320754716981132,-23.24,5.920000000000002,4,2,-7.34,-12.64,-3.2600000000000002,2,4,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=500,8,0.1509433962264151,-23.319999999999993,5.840000000000007,7,1,-8.559999999999999,-14.26,-0.5,2,2,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=8,10,0.18867924528301888,-23.4,5.760000000000002,8,2,-6.68,-14.82,-1.9,7,1,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=75,14,0.2641509433962264,-23.659999999999997,5.5000000000000036,11,3,-6.880000000000001,-15.62,-1.16,7,4,3,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-23.84,5.32,3,0,-10.100000000000001,-10.48,-3.2600000000000002,0,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=90,5,0.09433962264150944,-23.86,5.300000000000001,4,1,-10.100000000000001,-10.5,-3.2600000000000002,0,5,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=5,10,0.18867924528301888,-24.08,5.080000000000002,7,3,-8.46,-13.06,-2.56,2,7,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms<=500,15,0.2830188679245283,-24.219999999999995,4.940000000000005,10,5,-7.88,-13.08,-3.2600000000000002,8,7,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=4,5,0.09433962264150944,-24.24,4.920000000000002,5,0,-5.84,-15.8,-2.6,4,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=8,7,0.1320754716981132,-24.34,4.82,6,1,-7.62,-14.82,-1.9,4,1,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND exit_btc_age_ms<=100,4,0.07547169811320754,-24.439999999999998,4.720000000000002,3,1,-9.3,-11.88,-3.2600000000000002,1,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-24.54,4.620000000000001,5,0,-6.84,-15.8,-1.9,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-24.56,4.600000000000001,6,0,-6.4799999999999995,-14.82,-3.2600000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_sigma_t_dollars>=100,8,0.1509433962264151,-24.619999999999997,4.540000000000003,7,1,-6.4799999999999995,-14.88,-3.2600000000000002,5,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND entry_to_exit_loss_cents>=10,7,0.1320754716981132,-24.74,4.420000000000002,5,2,-6.380000000000001,-15.8,-2.56,6,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=12,7,0.1320754716981132,-24.88,4.280000000000001,6,1,-7.180000000000001,-15.8,-1.9,5,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=4,8,0.1509433962264151,-24.999999999999996,4.160000000000004,6,2,-7.58,-14.82,-2.6,6,1,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_sigma_t_dollars>=75,3,0.05660377358490566,-25.02,4.140000000000001,2,1,-10.100000000000001,-11.66,-3.2600000000000002,0,3,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=4,6,0.11320754716981132,-25.04,4.120000000000001,5,1,-7.62,-14.82,-2.6,4,1,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_sigma_t_dollars>=75,7,0.1320754716981132,-25.159999999999997,4.0000000000000036,6,1,-7.260000000000001,-15.299999999999999,-2.6000000000000005,4,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=0,7,0.1320754716981132,-25.179999999999996,3.980000000000004,6,1,-7.04,-14.88,-3.2600000000000002,4,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.6,7,0.1320754716981132,-25.32,3.84,5,2,-7.24,-14.82,-3.2600000000000002,6,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-25.419999999999998,3.740000000000002,3,0,-7.34,-14.82,-3.2600000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents<=0,5,0.09433962264150944,-25.46,3.6999999999999993,4,1,-9.880000000000003,-12.98,-2.6000000000000005,3,1,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=10,6,0.11320754716981132,-25.52,3.6400000000000006,5,1,-7.82,-15.8,-1.9,4,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=180,9,0.16981132075471697,-25.619999999999997,3.5400000000000027,7,2,-7.92,-15.8,-1.9,7,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-25.7,3.460000000000001,6,1,-7.62,-14.82,-3.2600000000000002,6,1,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,5,0.09433962264150944,-25.74,3.4200000000000017,3,2,-7.34,-15.14,-3.2600000000000002,2,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100,9,0.16981132075471697,-25.759999999999998,3.400000000000002,7,2,-7.62,-14.88,-3.2600000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=100,9,0.16981132075471697,-25.759999999999998,3.400000000000002,7,2,-7.62,-14.88,-3.2600000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND position_seconds<=180,9,0.16981132075471697,-25.759999999999998,3.400000000000002,7,2,-7.62,-14.88,-3.2600000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms<=300,12,0.22641509433962265,-25.779999999999998,3.3800000000000026,8,4,-8.66,-13.860000000000001,-3.2600000000000002,7,5,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,3,0.05660377358490566,-25.819999999999997,3.3400000000000034,2,1,-10.100000000000001,-12.459999999999999,-3.2600000000000002,0,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=300,10,0.18867924528301888,-25.919999999999998,3.240000000000002,7,3,-7.56,-15.1,-3.2600000000000002,6,4,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=500,10,0.18867924528301888,-25.919999999999998,3.240000000000002,7,3,-7.56,-15.1,-3.2600000000000002,6,4,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=45,22,0.41509433962264153,-25.979999999999997,3.1800000000000033,15,7,-8.14,-15.159999999999998,-2.68,13,3,6,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms>=500,14,0.2641509433962264,-26.139999999999993,3.0200000000000067,9,5,-9.0,-15.58,-1.5599999999999998,4,5,5,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=4,3,0.05660377358490566,-26.14,3.0199999999999996,3,0,-7.74,-15.8,-2.6,2,0,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,4,0.07547169811320754,-26.16,3.0,3,1,-10.100000000000001,-12.799999999999999,-3.2600000000000002,0,4,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-26.24,2.9200000000000017,4,0,-8.16,-14.82,-3.2600000000000002,3,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-26.259999999999998,2.900000000000002,4,1,-8.56,-15.8,-1.9,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-26.259999999999998,2.900000000000002,4,1,-8.56,-15.8,-1.9,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND entry_to_exit_loss_cents<=10,4,0.07547169811320754,-26.259999999999998,2.900000000000002,4,0,-9.54,-14.82,-1.9,1,1,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.11320754716981132,-26.259999999999998,2.900000000000002,5,1,-8.18,-14.82,-3.2600000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.07547169811320754,-26.26,2.8999999999999986,3,1,-8.18,-14.82,-3.2600000000000002,3,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND entry_to_exit_loss_cents>=10,4,0.07547169811320754,-26.279999999999998,2.8800000000000026,3,1,-7.22,-15.8,-3.2600000000000002,4,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=100,6,0.11320754716981132,-26.299999999999997,2.860000000000003,4,2,-8.96,-14.08,-3.2600000000000002,4,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-26.439999999999994,2.720000000000006,4,0,-7.38,-15.8,-3.2600000000000002,4,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,7,0.1320754716981132,-26.599999999999998,2.5600000000000023,6,1,-8.899999999999999,-15.8,-1.9,5,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-26.599999999999998,2.5600000000000023,5,1,-8.52,-14.82,-3.2600000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=5,5,0.09433962264150944,-26.599999999999998,2.5600000000000023,4,1,-8.46,-14.88,-3.2600000000000002,2,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-26.679999999999996,2.480000000000004,5,1,-7.62,-15.8,-3.2600000000000002,6,0,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-26.959999999999997,2.200000000000003,3,1,-8.56,-15.8,-2.6,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-26.959999999999997,2.200000000000003,3,1,-8.56,-15.8,-2.6,3,0,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,3,0.05660377358490566,-26.98,2.1799999999999997,3,0,-8.620000000000001,-15.8,-2.56,2,0,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,5,0.09433962264150944,-27.02,2.1400000000000006,3,2,-9.2,-14.56,-3.2600000000000002,1,4,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,3,0.05660377358490566,-27.139999999999997,2.020000000000003,3,0,-10.100000000000001,-15.8,-1.24,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,3,0.05660377358490566,-27.139999999999997,2.020000000000003,3,0,-10.100000000000001,-15.8,-1.24,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,3,0.05660377358490566,-27.139999999999997,2.020000000000003,3,0,-10.100000000000001,-15.8,-1.24,0,0,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.09433962264150944,-27.159999999999997,2.0000000000000036,4,1,-9.080000000000002,-14.82,-3.2600000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-27.179999999999996,1.980000000000004,3,2,-9.100000000000001,-14.82,-3.2600000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-27.179999999999996,1.980000000000004,3,2,-9.100000000000001,-14.82,-3.2600000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-27.2,1.9600000000000009,2,1,-9.120000000000001,-14.82,-3.2600000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-27.219999999999995,1.9400000000000048,3,0,-8.16,-15.8,-3.2600000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-27.24,1.9200000000000017,3,0,-9.54,-15.8,-1.9,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-27.24,1.9200000000000017,3,0,-9.54,-15.8,-1.9,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-27.24,1.9200000000000017,3,0,-9.54,-15.8,-1.9,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-27.24,1.9200000000000017,3,0,-9.54,-15.8,-1.9,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-27.24,1.9200000000000017,3,0,-9.54,-15.8,-1.9,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-27.24,1.9200000000000017,3,0,-9.54,-15.8,-1.9,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-27.24,1.9200000000000017,3,0,-9.54,-15.8,-1.9,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-27.24,1.9200000000000017,3,0,-9.54,-15.8,-1.9,1,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-27.24,1.9200000000000017,3,0,-9.54,-15.8,-1.9,1,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-27.24,1.9200000000000017,3,0,-9.54,-15.8,-1.9,1,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,6,0.11320754716981132,-27.259999999999994,1.9000000000000057,5,1,-9.559999999999999,-15.8,-1.9,4,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND exit_btc_age_ms<=500,7,0.1320754716981132,-27.3,1.8599999999999994,5,2,-9.16,-14.88,-3.2600000000000002,4,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND position_seconds>=90,3,0.05660377358490566,-27.3,1.8599999999999994,2,1,-9.220000000000002,-14.82,-3.2600000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds>=90,3,0.05660377358490566,-27.3,1.8599999999999994,2,1,-9.220000000000002,-14.82,-3.2600000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-27.3,1.8599999999999994,2,1,-9.14,-14.9,-3.2600000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,6,0.11320754716981132,-27.339999999999996,1.8200000000000038,5,1,-9.64,-15.8,-1.9,4,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,8,0.1509433962264151,-27.419999999999998,1.740000000000002,6,2,-9.719999999999999,-15.8,-1.9,6,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,7,0.1320754716981132,-27.74,1.4200000000000017,4,3,-10.04,-15.8,-1.9,5,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-28.5,0.6600000000000001,3,1,-10.100000000000001,-15.8,-2.6000000000000005,3,0,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150,3,0.05660377358490566,-28.779999999999998,0.38000000000000256,2,1,-9.720000000000002,-15.8,-3.2600000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-28.779999999999998,0.38000000000000256,2,1,-9.720000000000002,-15.8,-3.2600000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-28.779999999999998,0.38000000000000256,2,1,-9.720000000000002,-15.8,-3.2600000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-28.779999999999998,0.38000000000000256,2,1,-9.720000000000002,-15.8,-3.2600000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-28.779999999999998,0.38000000000000256,2,1,-9.720000000000002,-15.8,-3.2600000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-28.779999999999998,0.38000000000000256,2,1,-9.720000000000002,-15.8,-3.2600000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND exit_btc_age_ms<=500,3,0.05660377358490566,-28.779999999999998,0.38000000000000256,2,1,-9.720000000000002,-15.8,-3.2600000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND position_seconds<=45,3,0.05660377358490566,-28.779999999999998,0.38000000000000256,2,1,-9.720000000000002,-15.8,-3.2600000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND position_seconds<=90,3,0.05660377358490566,-28.779999999999998,0.38000000000000256,2,1,-9.720000000000002,-15.8,-3.2600000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND position_seconds<=180,3,0.05660377358490566,-28.779999999999998,0.38000000000000256,2,1,-9.720000000000002,-15.8,-3.2600000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150 AND entry_to_exit_loss_cents>=10,3,0.05660377358490566,-28.779999999999998,0.38000000000000256,2,1,-9.720000000000002,-15.8,-3.2600000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND fair_minus_exit_bid_cents>=5,20,0.37735849056603776,-20.119999999999997,9.040000000000003,13,7,-2.62,-12.66,-4.840000000000001,7,10,3,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents>=15 AND exit_sigma_t_dollars>=75,9,0.16981132075471697,-21.819999999999997,7.340000000000003,6,3,-11.360000000000003,-7.860000000000001,-2.6000000000000005,3,5,1,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND fair_minus_exit_bid_cents>=5,20,0.37735849056603776,-22.06,7.100000000000001,12,8,-3.06,-13.540000000000001,-5.460000000000001,7,9,4,False,False
suppress_collapse_exit_if_exit_p_hold>=0.6 AND position_seconds<=45,20,0.37735849056603776,-22.159999999999993,7.000000000000007,16,4,-4.08,-16.459999999999997,-1.62,13,2,5,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=50,37,0.6981132075471698,-22.219999999999995,6.940000000000005,23,14,-5.779999999999999,-12.6,-3.8400000000000007,18,12,7,False,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND position_seconds<=180,37,0.6981132075471698,-22.44,6.719999999999999,23,14,-2.4399999999999995,-15.100000000000003,-4.9,18,11,8,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND position_seconds<=180,35,0.660377358490566,-22.56,6.600000000000001,22,13,-2.88,-15.22,-4.460000000000001,18,9,8,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=50,9,0.16981132075471697,-22.7,6.460000000000001,8,1,-4.9399999999999995,-15.860000000000001,-1.9,5,2,2,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=75,12,0.22641509433962265,-22.779999999999994,6.380000000000006,11,1,-5.180000000000001,-17.099999999999998,-0.5,7,1,4,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND position_seconds<=90,30,0.5660377358490566,-23.0,6.16,20,10,-4.68,-13.86,-4.460000000000001,17,5,8,False,False
suppress_collapse_exit_if_exit_p_hold>=0.6 AND position_seconds<=180,28,0.5283018867924528,-23.299999999999997,5.860000000000003,19,9,-3.36,-17.16,-2.7800000000000002,17,5,6,False,False
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_sigma_t_dollars>=50,31,0.5849056603773585,-23.34,5.82,20,11,-1.18,-17.66,-4.500000000000001,15,10,6,False,False
suppress_collapse_exit_if_position_seconds<=180 AND fair_minus_exit_bid_cents>=5,24,0.4528301886792453,-23.419999999999998,5.740000000000002,13,11,-4.44,-13.52,-5.460000000000001,12,8,4,False,False
suppress_collapse_exit_if_exit_p_hold>=0.6 AND position_seconds<=90,23,0.4339622641509434,-23.479999999999993,5.680000000000007,17,6,-4.239999999999999,-16.459999999999997,-2.7800000000000002,15,2,6,False,False
suppress_collapse_exit_if_entry_to_exit_loss_cents>=10 AND fair_minus_exit_bid_cents>=5,26,0.49056603773584906,-23.48,5.68,13,13,-4.24,-13.78,-5.460000000000001,12,10,4,False,False
suppress_collapse_exit_if_exit_p_hold<=0.6 AND exit_sigma_t_dollars>=75,9,0.16981132075471697,-23.52,5.640000000000001,5,4,-11.360000000000003,-8.9,-3.2600000000000002,3,6,0,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=10,11,0.20754716981132076,-23.54,5.620000000000001,9,2,-3.38,-17.099999999999998,-3.06,7,1,3,False,False
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND entry_to_exit_loss_cents>=15,12,0.22641509433962265,-23.56,5.600000000000001,8,4,-7.640000000000001,-11.5,-4.420000000000001,6,5,1,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=18,29,0.5471698113207547,-23.599999999999994,5.560000000000006,19,10,-1.6199999999999999,-18.54,-3.44,15,9,5,False,False
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds<=90,18,0.33962264150943394,-23.679999999999996,5.480000000000004,13,5,-6.34,-16.84,-0.5,10,4,4,False,False
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=8,10,0.18867924528301888,-23.779999999999998,5.380000000000003,8,2,-6.02,-15.860000000000001,-1.9,6,2,2,False,False
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND position_seconds<=45,26,0.49056603773584906,-23.799999999999997,5.360000000000003,18,8,-5.34,-15.159999999999998,-3.3000000000000007,16,3,7,False,False
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_sigma_t_dollars>=50,8,0.1509433962264151,-23.84,5.32,4,4,-8.920000000000002,-11.66,-3.2600000000000002,1,7,0,True,False
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=50,12,0.22641509433962265,-23.84,5.32,7,5,-4.32,-15.200000000000001,-4.32,5,6,1,False,False
