model,entry_policy,exit_policy,entry_edge_floor_cents,entry_ask_cap_cents,entry_min_p_side,entry_max_seconds_to_close,entry_min_seconds_to_close,train_markets,train_trades,train_coverage,train_pnl_dollars,train_cost_dollars,train_roi,train_fee_dollars,train_net_after_fees_dollars,train_net_roi_after_fees,train_net_after_fees_1c_entry_dollars,train_net_after_fees_1c_roundtrip_dollars,train_wins,train_losses,train_settled_count,train_exit_count,train_avg_entry_ask,train_avg_entry_edge,train_avg_entry_p_side,train_avg_entry_seconds_to_close,validation_markets,validation_trades,validation_coverage,validation_pnl_dollars,validation_cost_dollars,validation_roi,validation_fee_dollars,validation_net_after_fees_dollars,validation_net_roi_after_fees,validation_net_after_fees_1c_entry_dollars,validation_net_after_fees_1c_roundtrip_dollars,validation_wins,validation_losses,validation_settled_count,validation_exit_count,validation_avg_entry_ask,validation_avg_entry_edge,validation_avg_entry_p_side,validation_avg_entry_seconds_to_close,holdout_markets,holdout_trades,holdout_coverage,holdout_pnl_dollars,holdout_cost_dollars,holdout_roi,holdout_fee_dollars,holdout_net_after_fees_dollars,holdout_net_roi_after_fees,holdout_net_after_fees_1c_entry_dollars,holdout_net_after_fees_1c_roundtrip_dollars,holdout_wins,holdout_losses,holdout_settled_count,holdout_exit_count,holdout_avg_entry_ask,holdout_avg_entry_edge,holdout_avg_entry_p_side,holdout_avg_entry_seconds_to_close,all_markets,all_trades,all_coverage,all_pnl_dollars,all_cost_dollars,all_roi,all_fee_dollars,all_net_after_fees_dollars,all_net_roi_after_fees,all_net_after_fees_1c_entry_dollars,all_net_after_fees_1c_roundtrip_dollars,all_wins,all_losses,all_settled_count,all_exit_count,all_avg_entry_ask,all_avg_entry_edge,all_avg_entry_p_side,all_avg_entry_seconds_to_close,min_split_coverage,min_split_pnl_dollars,min_split_net_after_fees_dollars,min_split_net_after_fees_1c_roundtrip_dollars,all_splits_positive,all_splits_net_after_fees_positive,all_splits_net_after_fees_1c_roundtrip_positive,eligible_80,min_split_net_after_fees_1c_entry_dollars,all_splits_1c_entry_positive
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-600,prob52,-3.0,95.0,0.55,600.0,0.0,198,181,0.9141414141414141,4.56,257.5,0.01770873786407767,8.47,-3.910000000000001,-0.01518446601941748,-7.530000000000001,-9.150000000000002,133,48,100,81,71.13259668508287,4.3861899816883945,0.7551878666677128,516.7970497237568,66,62,0.9393939393939394,4.04,92.5,0.04367567567567568,2.62,1.42,0.01535135135135135,0.17999999999999994,-0.30000000000000004,43,19,38,24,74.59677419354838,4.517895594712352,0.7911466978826076,541.4939516129032,66,55,0.8333333333333334,-4.54,76.5,-0.05934640522875817,2.98,-7.52,-0.09830065359477123,-8.62,-9.26,35,20,23,32,69.54545454545455,3.618590348160667,0.7316404489361522,543.9787818181819,330,298,0.9030303030303031,4.06,426.5,0.009519343493552167,14.07,-10.010000000000002,-0.023470105509964832,-15.970000000000002,-18.71,211,87,161,137,71.56040268456375,4.271920747337591,0.7583232343190134,526.9520939597315,0.8333333333333334,-4.54,-7.52,-9.26,False,False,False,True,-8.62,False
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-600,prob54,-3.0,95.0,0.55,600.0,0.0,198,181,0.9141414141414141,2.74,257.5,0.010640776699029127,8.65,-5.91,-0.022951456310679613,-9.530000000000001,-11.23,133,48,96,85,71.13259668508287,4.3861899816883945,0.7551878666677128,516.7970497237568,66,62,0.9393939393939394,3.94,92.5,0.042594594594594595,2.62,1.3199999999999998,0.014270270270270268,0.07999999999999985,-0.40000000000000013,43,19,38,24,74.59677419354838,4.517895594712352,0.7911466978826076,541.4939516129032,66,55,0.8333333333333334,-3.6,76.5,-0.047058823529411764,2.98,-6.58,-0.08601307189542484,-7.68,-8.32,35,20,23,32,69.54545454545455,3.618590348160667,0.7316404489361522,543.9787818181819,330,298,0.9030303030303031,3.08,426.5,0.007221570926143025,14.25,-11.17,-0.02618991793669402,-17.13,-19.95,211,87,157,141,71.56040268456375,4.271920747337591,0.7583232343190134,526.9520939597315,0.8333333333333334,-3.6,-6.58,-11.23,False,False,False,True,-9.530000000000001,False
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-600,take10_or_prob52,-3.0,95.0,0.55,600.0,0.0,198,181,0.9141414141414141,1.42,257.5,0.005514563106796116,9.83,-8.41,-0.03266019417475728,-12.030000000000001,-15.250000000000002,133,48,20,161,71.13259668508287,4.3861899816883945,0.7551878666677128,516.7970497237568,66,62,0.9393939393939394,0.82,92.5,0.008864864864864864,3.08,-2.2600000000000002,-0.024432432432432434,-3.5,-4.5600000000000005,43,19,9,53,74.59677419354838,4.517895594712352,0.7911466978826076,541.4939516129032,66,55,0.8333333333333334,-2.9,76.5,-0.03790849673202614,3.31,-6.21,-0.0811764705882353,-7.3100000000000005,-8.31,35,20,5,50,69.54545454545455,3.618590348160667,0.7316404489361522,543.9787818181819,330,298,0.9030303030303031,-0.66,426.5,-0.0015474794841735054,16.22,-16.88,-0.03957796014067995,-22.84,-28.12,211,87,34,264,71.56040268456375,4.271920747337591,0.7583232343190134,526.9520939597315,0.8333333333333334,-2.9,-8.41,-15.250000000000002,False,False,False,True,-12.030000000000001,False
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-780,hold,-3.0,95.0,0.55,780.0,0.0,198,188,0.9494949494949495,2.0,246.0,0.008130081300813009,6.49,-4.49,-0.018252032520325204,-8.25,-8.25,124,64,188,0,65.42553191489361,3.710395421430467,0.691359273363241,658.0117340425533,66,63,0.9545454545454546,-10.0,88.0,-0.11363636363636363,1.99,-11.99,-0.13625,-13.25,-13.25,39,24,63,0,69.84126984126983,3.7226687404350476,0.735639385817049,683.2750317460317,66,61,0.9242424242424242,-0.62,78.62,-0.007886034088018315,2.18,-2.8000000000000003,-0.03561434749427627,-4.0200000000000005,-4.0200000000000005,39,22,61,0,64.44262295081967,3.7145315920958106,0.6815715454291549,681.7333770491803,330,312,0.9454545454545454,-8.62,412.62,-0.020890892346468903,10.66,-19.28,-0.04672580097910911,-25.520000000000003,-25.520000000000003,202,110,312,0,66.125,3.7136823621608337,0.6983868236216083,667.7508621794872,0.9242424242424242,-10.0,-11.99,-13.25,False,False,False,True,-13.25,False
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-780,prob50,-3.0,95.0,0.55,780.0,0.0,198,188,0.9494949494949495,8.64,246.0,0.0351219512195122,10.01,-1.3699999999999992,-0.005569105691056907,-5.129999999999999,-7.0699999999999985,124,64,91,97,65.42553191489361,3.710395421430467,0.691359273363241,658.0117340425533,66,63,0.9545454545454546,-1.06,88.0,-0.012045454545454547,3.1,-4.16,-0.04727272727272727,-5.42,-6.04,39,24,32,31,69.84126984126983,3.7226687404350476,0.735639385817049,683.2750317460317,66,61,0.9242424242424242,-3.1,78.62,-0.03943017044009158,3.51,-6.609999999999999,-0.08407529890613075,-7.829999999999999,-8.569999999999999,39,22,24,37,64.44262295081967,3.7145315920958106,0.6815715454291549,681.7333770491803,330,312,0.9454545454545454,4.48,412.62,0.010857447530415395,16.62,-12.14,-0.029421743977509573,-18.380000000000003,-21.680000000000003,202,110,147,165,66.125,3.7136823621608337,0.6983868236216083,667.7508621794872,0.9242424242424242,-3.1,-6.609999999999999,-8.569999999999999,False,False,False,True,-7.829999999999999,False
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-780,prob52,-3.0,95.0,0.55,780.0,0.0,198,188,0.9494949494949495,7.66,246.0,0.031138211382113822,10.26,-2.5999999999999996,-0.010569105691056908,-6.359999999999999,-8.399999999999999,124,64,86,102,65.42553191489361,3.710395421430467,0.691359273363241,658.0117340425533,66,63,0.9545454545454546,0.48,88.0,0.005454545454545454,3.13,-2.65,-0.030113636363636363,-3.91,-4.53,39,24,32,31,69.84126984126983,3.7226687404350476,0.735639385817049,683.2750317460317,66,61,0.9242424242424242,-2.24,78.62,-0.028491477995421014,3.61,-5.85,-0.07440854744339861,-7.069999999999999,-7.829999999999999,39,22,23,38,64.44262295081967,3.7145315920958106,0.6815715454291549,681.7333770491803,330,312,0.9454545454545454,5.9,412.62,0.014298870631573845,17.0,-11.1,-0.026901265086520285,-17.34,-20.759999999999998,202,110,141,171,66.125,3.7136823621608337,0.6983868236216083,667.7508621794872,0.9242424242424242,-2.24,-5.85,-8.399999999999999,False,False,False,True,-7.069999999999999,False
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-780,prob54,-3.0,95.0,0.55,780.0,0.0,198,188,0.9494949494949495,9.64,246.0,0.039186991869918704,10.39,-0.75,-0.003048780487804878,-4.51,-6.59,124,64,84,104,65.42553191489361,3.710395421430467,0.691359273363241,658.0117340425533,66,63,0.9545454545454546,-0.28,88.0,-0.003181818181818182,3.17,-3.45,-0.03920454545454546,-4.71,-5.35,39,24,31,32,69.84126984126983,3.7226687404350476,0.735639385817049,683.2750317460317,66,61,0.9242424242424242,-1.28,78.62,-0.016280844568812007,3.65,-4.93,-0.06270669040956499,-6.1499999999999995,-6.93,39,22,22,39,64.44262295081967,3.7145315920958106,0.6815715454291549,681.7333770491803,330,312,0.9454545454545454,8.08,412.62,0.019582182153070622,17.21,-9.13,-0.022126896418011733,-15.370000000000001,-18.87,202,110,137,175,66.125,3.7136823621608337,0.6983868236216083,667.7508621794872,0.9242424242424242,-1.28,-4.93,-6.93,False,False,False,True,-6.1499999999999995,False
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-780,take10_or_prob52,-3.0,95.0,0.55,780.0,0.0,198,188,0.9494949494949495,2.5,246.0,0.01016260162601626,11.95,-9.45,-0.03841463414634146,-13.209999999999999,-16.79,124,64,9,179,65.42553191489361,3.710395421430467,0.691359273363241,658.0117340425533,66,63,0.9545454545454546,-1.74,88.0,-0.01977272727272727,3.64,-5.38,-0.061136363636363635,-6.64,-7.819999999999999,39,24,4,59,69.84126984126983,3.7226687404350476,0.735639385817049,683.2750317460317,66,61,0.9242424242424242,-3.58,78.62,-0.04553548715339608,4.09,-7.67,-0.09755787331467819,-8.89,-10.05,39,22,3,58,64.44262295081967,3.7145315920958106,0.6815715454291549,681.7333770491803,330,312,0.9454545454545454,-2.82,412.62,-0.0068343754544132615,19.68,-22.5,-0.05452959139159517,-28.740000000000002,-34.660000000000004,202,110,16,296,66.125,3.7136823621608337,0.6983868236216083,667.7508621794872,0.9242424242424242,-3.58,-9.45,-16.79,False,False,False,True,-13.209999999999999,False
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-900,hold,-3.0,95.0,0.55,900.0,0.0,198,191,0.9646464646464646,19.52,232.48,0.08396421197522368,6.89,12.629999999999999,0.05432725395732966,8.809999999999999,8.809999999999999,126,65,191,0,60.8586387434555,5.418852630352491,0.6627749137380798,751.1394188481675,66,63,0.9545454545454546,-5.34,77.34,-0.06904577191621411,2.26,-7.6,-0.09826739074217739,-8.86,-8.86,36,27,63,0,61.38095238095238,6.219079377711227,0.6760003175866359,767.3450158730159,66,61,0.9242424242424242,-4.76,72.76,-0.06542056074766354,2.26,-7.02,-0.0964815832875206,-8.24,-8.24,34,27,61,0,59.63934426229508,4.825600382064804,0.644649446443599,778.276049180328,330,315,0.9545454545454546,9.42,382.58,0.0246223012180459,11.41,-1.9900000000000002,-0.005201526478122224,-8.29,-8.29,196,119,315,0,60.72698412698413,5.4640142111082115,0.6619099833809234,759.6355682539684,0.9242424242424242,-5.34,-7.6,-8.86,False,False,False,True,-8.86,False
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-900,prob50,-3.0,95.0,0.55,900.0,0.0,198,191,0.9646464646464646,5.42,232.48,0.023313833448038543,11.3,-5.880000000000001,-0.025292498279421892,-9.700000000000001,-12.040000000000001,126,65,74,117,60.8586387434555,5.418852630352491,0.6627749137380798,751.1394188481675,66,63,0.9545454545454546,1.22,77.34,0.01577450219808637,3.67,-2.45,-0.03167830359451772,-3.71,-4.47,36,27,25,38,61.38095238095238,6.219079377711227,0.6760003175866359,767.3450158730159,66,61,0.9242424242424242,-6.16,72.76,-0.08466190214403518,3.95,-10.11,-0.13894997251236943,-11.33,-12.23,34,27,16,45,59.63934426229508,4.825600382064804,0.644649446443599,778.276049180328,330,315,0.9545454545454546,0.48,382.58,0.001254639552511893,18.92,-18.44,-0.04819906947566523,-24.740000000000002,-28.740000000000002,196,119,115,200,60.72698412698413,5.4640142111082115,0.6619099833809234,759.6355682539684,0.9242424242424242,-6.16,-10.11,-12.23,False,False,False,True,-11.33,False
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-900,prob52,-3.0,95.0,0.55,900.0,0.0,198,191,0.9646464646464646,2.18,232.48,0.00937715072264281,11.68,-9.5,-0.04086373021335169,-13.32,-15.82,126,65,66,125,60.8586387434555,5.418852630352491,0.6627749137380798,751.1394188481675,66,63,0.9545454545454546,0.52,77.34,0.0067235583139384535,3.76,-3.2399999999999998,-0.04189294026377036,-4.5,-5.3,36,27,23,40,61.38095238095238,6.219079377711227,0.6760003175866359,767.3450158730159,66,61,0.9242424242424242,-3.58,72.76,-0.049202858713578886,4.01,-7.59,-0.10431555799890048,-8.81,-9.71,34,27,16,45,59.63934426229508,4.825600382064804,0.644649446443599,778.276049180328,330,315,0.9545454545454546,-0.88,382.58,-0.0023001725129384704,19.45,-20.33,-0.05313921271368079,-26.63,-30.83,196,119,105,210,60.72698412698413,5.4640142111082115,0.6619099833809234,759.6355682539684,0.9242424242424242,-3.58,-9.5,-15.82,False,False,False,True,-13.32,False
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-900,prob54,-3.0,95.0,0.55,900.0,0.0,198,191,0.9646464646464646,3.02,232.48,0.01299036476256022,11.81,-8.790000000000001,-0.03780970406056436,-12.610000000000001,-15.170000000000002,126,65,63,128,60.8586387434555,5.418852630352491,0.6627749137380798,751.1394188481675,66,63,0.9545454545454546,-1.76,77.34,-0.022756658908714766,3.88,-5.64,-0.07292474786656322,-6.8999999999999995,-7.76,36,27,20,43,61.38095238095238,6.219079377711227,0.6760003175866359,767.3450158730159,66,61,0.9242424242424242,-2.72,72.76,-0.037383177570093455,4.09,-6.8100000000000005,-0.09359538207806486,-8.030000000000001,-8.97,34,27,14,47,59.63934426229508,4.825600382064804,0.644649446443599,778.276049180328,330,315,0.9545454545454546,-1.46,382.58,-0.0038161953055570077,19.78,-21.240000000000002,-0.05551780019865127,-27.540000000000003,-31.900000000000002,196,119,97,218,60.72698412698413,5.4640142111082115,0.6619099833809234,759.6355682539684,0.9242424242424242,-2.72,-8.790000000000001,-15.170000000000002,False,False,False,True,-12.610000000000001,False
v38_long60_antipersist_raw,edge-3_ask95_p0.55_stc0-900,take10_or_prob52,-3.0,95.0,0.55,900.0,0.0,198,191,0.9646464646464646,-3.58,232.48,-0.015399174122505162,13.07,-16.65,-0.07161906400550584,-20.47,-24.13,126,65,8,183,60.8586387434555,5.418852630352491,0.6627749137380798,751.1394188481675,66,63,0.9545454545454546,0.0,77.34,0.0,4.25,-4.25,-0.05495215929661236,-5.51,-6.7299999999999995,36,27,2,61,61.38095238095238,6.219079377711227,0.6760003175866359,767.3450158730159,66,61,0.9242424242424242,-2.14,72.76,-0.029411764705882353,4.35,-6.49,-0.08919736118746564,-7.71,-8.89,34,27,2,59,59.63934426229508,4.825600382064804,0.644649446443599,778.276049180328,330,315,0.9545454545454546,-5.72,382.58,-0.014951121334100058,21.67,-27.39,-0.0715928694652099,-33.69,-39.75,196,119,12,303,60.72698412698413,5.4640142111082115,0.6619099833809234,759.6355682539684,0.9242424242424242,-3.58,-16.65,-24.13,False,False,False,True,-20.47,False
v38_long60_antipersist_raw,edge-3_ask95_p0.60_stc0-600,hold,-3.0,95.0,0.6,600.0,0.0,198,179,0.9040404040404041,0.36,259.64,0.001386535202588199,5.3,-4.9399999999999995,-0.019026344168849175,-8.52,-8.52,130,49,179,0,72.52513966480447,5.257900631851365,0.7778304029665583,492.09545810055863,66,62,0.9393939393939394,-1.46,95.46,-0.015294364131573434,1.66,-3.12,-0.032683846637335014,-4.36,-4.36,47,15,62,0,76.98387096774194,4.795446335076305,0.8177931730281827,515.0787419354839,66,55,0.8333333333333334,-8.48,80.48,-0.10536779324055666,1.69,-10.17,-0.12636679920477137,-11.27,-11.27,36,19,55,0,73.16363636363636,3.4232847466315617,0.7658692111026792,511.7518727272727,330,296,0.896969696969697,-9.58,435.58,-0.021993663620919236,8.65,-18.23,-0.04185224298636301,-24.15,-24.15,213,83,296,0,73.57770270270271,4.820143739665071,0.7839784644236777,500.5618986486487,0.8333333333333334,-8.48,-10.17,-11.27,False,False,False,True,-11.27,False
v38_long60_antipersist_raw,edge-3_ask95_p0.60_stc0-600,prob50,-3.0,95.0,0.6,600.0,0.0,198,179,0.9040404040404041,4.48,259.64,0.017254660298875367,7.78,-3.3,-0.012709906023725157,-6.88,-8.32,130,49,107,72,72.52513966480447,5.257900631851365,0.7778304029665583,492.09545810055863,66,62,0.9393939393939394,4.52,95.46,0.047349675256652,2.31,2.2099999999999995,0.023151058034778963,0.9699999999999995,0.5899999999999995,47,15,43,19,76.98387096774194,4.795446335076305,0.8177931730281827,515.0787419354839,66,55,0.8333333333333334,-1.6,80.48,-0.019880715705765408,2.6,-4.2,-0.052186878727634195,-5.300000000000001,-5.800000000000001,36,19,30,25,73.16363636363636,3.4232847466315617,0.7658692111026792,511.7518727272727,330,296,0.896969696969697,7.4,435.58,0.016988842462923,12.69,-5.289999999999999,-0.012144726571467927,-11.209999999999999,-13.53,213,83,180,116,73.57770270270271,4.820143739665071,0.7839784644236777,500.5618986486487,0.8333333333333334,-1.6,-4.2,-8.32,False,False,False,True,-6.88,False
v38_long60_antipersist_raw,edge-3_ask95_p0.60_stc0-600,prob52,-3.0,95.0,0.6,600.0,0.0,198,179,0.9040404040404041,4.24,259.64,0.016330303497149902,7.99,-3.75,-0.014443075026960408,-7.33,-8.85,130,49,103,76,72.52513966480447,5.257900631851365,0.7778304029665583,492.09545810055863,66,62,0.9393939393939394,5.92,95.46,0.062015503875969,2.33,3.59,0.03760737481667714,2.3499999999999996,1.9699999999999998,47,15,43,19,76.98387096774194,4.795446335076305,0.8177931730281827,515.0787419354839,66,55,0.8333333333333334,-2.6,80.48,-0.03230616302186878,2.69,-5.29,-0.06573061630218688,-6.390000000000001,-6.930000000000001,36,19,28,27,73.16363636363636,3.4232847466315617,0.7658692111026792,511.7518727272727,330,296,0.896969696969697,7.56,435.58,0.017356168786445657,13.01,-5.45,-0.012512052894990588,-11.370000000000001,-13.81,213,83,174,122,73.57770270270271,4.820143739665071,0.7839784644236777,500.5618986486487,0.8333333333333334,-2.6,-5.29,-8.85,False,False,False,True,-7.33,False
v38_long60_antipersist_raw,edge-3_ask95_p0.60_stc0-600,prob54,-3.0,95.0,0.6,600.0,0.0,198,179,0.9040404040404041,3.82,259.64,0.014712679094130335,8.08,-4.26,-0.01640733323062702,-7.84,-9.4,130,49,101,78,72.52513966480447,5.257900631851365,0.7778304029665583,492.09545810055863,66,62,0.9393939393939394,6.58,95.46,0.06892939451078986,2.36,4.220000000000001,0.0442069976953698,2.9800000000000004,2.6000000000000005,47,15,43,19,76.98387096774194,4.795446335076305,0.8177931730281827,515.0787419354839,66,55,0.8333333333333334,-1.76,80.48,-0.021868787276341946,2.69,-4.45,-0.05529324055666004,-5.550000000000001,-6.090000000000001,36,19,28,27,73.16363636363636,3.4232847466315617,0.7658692111026792,511.7518727272727,330,296,0.896969696969697,8.64,435.58,0.01983562147022361,13.13,-4.49,-0.010308094953854631,-10.41,-12.89,213,83,172,124,73.57770270270271,4.820143739665071,0.7839784644236777,500.5618986486487,0.8333333333333334,-1.76,-4.45,-9.4,False,False,False,True,-7.84,False
v38_long60_antipersist_raw,edge-3_ask95_p0.60_stc0-600,take10_or_prob52,-3.0,95.0,0.6,600.0,0.0,198,179,0.9040404040404041,3.78,259.64,0.01455861962717609,9.24,-5.460000000000001,-0.021029117239254356,-9.040000000000001,-12.180000000000001,130,49,22,157,72.52513966480447,5.257900631851365,0.7778304029665583,492.09545810055863,66,62,0.9393939393939394,4.1,95.46,0.042949926670856904,2.87,1.2299999999999995,0.012884978001257067,-0.010000000000000453,-1.0500000000000005,47,15,10,52,76.98387096774194,4.795446335076305,0.8177931730281827,515.0787419354839,66,55,0.8333333333333334,-1.38,80.48,-0.01714711729622266,3.03,-4.41,-0.0547962226640159,-5.51,-6.49,36,19,6,49,73.16363636363636,3.4232847466315617,0.7658692111026792,511.7518727272727,330,296,0.896969696969697,6.5,435.58,0.014922631893108041,15.14,-8.64,-0.01983562147022361,-14.56,-19.72,213,83,38,258,73.57770270270271,4.820143739665071,0.7839784644236777,500.5618986486487,0.8333333333333334,-1.38,-5.460000000000001,-12.180000000000001,False,False,False,True,-9.040000000000001,False
v38_long60_antipersist_raw,edge-3_ask95_p0.60_stc0-780,hold,-3.0,95.0,0.6,780.0,0.0,198,183,0.9242424242424242,-1.68,253.68,-0.006622516556291391,5.98,-7.66,-0.030195521917376223,-11.32,-11.32,126,57,183,0,69.31147540983606,4.400734959645063,0.7371221036948113,602.3344590163933,66,63,0.9545454545454546,-1.5,91.5,-0.01639344262295082,1.89,-3.3899999999999997,-0.03704918032786885,-4.6499999999999995,-4.6499999999999995,45,18,63,0,72.61904761904762,3.9305489079408176,0.7654959652698845,659.6661904761905,66,60,0.9090909090909091,-6.0,82.0,-0.07317073170731707,2.03,-8.03,-0.09792682926829267,-9.229999999999999,-9.229999999999999,38,22,60,0,68.33333333333333,3.7889786265183165,0.7212231195985165,639.96325,330,306,0.9272727272727272,-9.18,427.18,-0.021489770120323985,9.9,-19.08,-0.04466501240694789,-25.2,-25.2,209,97,306,0,69.80065359477125,4.1839797268183565,0.739846333215896,621.5162450980392,0.9090909090909091,-6.0,-8.03,-11.32,False,False,False,True,-11.32,False
v38_long60_antipersist_raw,edge-3_ask95_p0.60_stc0-780,prob50,-3.0,95.0,0.6,780.0,0.0,198,183,0.9242424242424242,7.66,253.68,0.030195521917376223,8.88,-1.2200000000000006,-0.00480920845159256,-4.880000000000001,-6.5200000000000005,126,57,101,82,69.31147540983606,4.400734959645063,0.7371221036948113,602.3344590163933,66,63,0.9545454545454546,3.9,91.5,0.04262295081967213,2.8,1.1,0.012021857923497269,-0.15999999999999992,-0.6599999999999999,45,18,38,25,72.61904761904762,3.9305489079408176,0.7654959652698845,659.6661904761905,66,60,0.9090909090909091,-1.28,82.0,-0.015609756097560976,3.19,-4.47,-0.05451219512195122,-5.67,-6.31,38,22,28,32,68.33333333333333,3.7889786265183165,0.7212231195985165,639.96325,330,306,0.9272727272727272,10.28,427.18,0.024064797041059974,14.87,-4.59,-0.010744885060161993,-10.71,-13.49,209,97,167,139,69.80065359477125,4.1839797268183565,0.739846333215896,621.5162450980392,0.9090909090909091,-1.28,-4.47,-6.5200000000000005,False,False,False,True,-5.67,False
v38_long60_antipersist_raw,edge-3_ask95_p0.60_stc0-780,prob52,-3.0,95.0,0.6,780.0,0.0,198,183,0.9242424242424242,7.98,253.68,0.03145695364238411,9.1,-1.1199999999999992,-0.00441501103752759,-4.779999999999999,-6.499999999999999,126,57,97,86,69.31147540983606,4.400734959645063,0.7371221036948113,602.3344590163933,66,63,0.9545454545454546,4.82,91.5,0.05267759562841531,2.81,2.0100000000000002,0.0219672131147541,0.7500000000000002,0.2500000000000002,45,18,38,25,72.61904761904762,3.9305489079408176,0.7654959652698845,659.6661904761905,66,60,0.9090909090909091,-0.88,82.0,-0.010731707317073172,3.27,-4.15,-0.05060975609756098,-5.3500000000000005,-6.010000000000001,38,22,27,33,68.33333333333333,3.7889786265183165,0.7212231195985165,639.96325,330,306,0.9272727272727272,11.92,427.18,0.027903928086520903,15.18,-3.26,-0.0076314434196357505,-9.379999999999999,-12.259999999999998,209,97,162,144,69.80065359477125,4.1839797268183565,0.739846333215896,621.5162450980392,0.9090909090909091,-0.88,-4.15,-6.499999999999999,False,False,False,True,-5.3500000000000005,False
v38_long60_antipersist_raw,edge-3_ask95_p0.60_stc0-780,prob54,-3.0,95.0,0.6,780.0,0.0,198,183,0.9242424242424242,9.9,253.68,0.03902554399243141,9.18,0.7200000000000006,0.0028382213812677415,-2.9399999999999995,-4.68,126,57,96,87,69.31147540983606,4.400734959645063,0.7371221036948113,602.3344590163933,66,63,0.9545454545454546,3.84,91.5,0.0419672131147541,2.85,0.9899999999999998,0.010819672131147538,-0.27000000000000024,-0.7900000000000003,45,18,37,26,72.61904761904762,3.9305489079408176,0.7654959652698845,659.6661904761905,66,60,0.9090909090909091,-0.14,82.0,-0.001707317073170732,3.31,-3.45,-0.04207317073170732,-4.65,-5.33,38,22,26,34,68.33333333333333,3.7889786265183165,0.7212231195985165,639.96325,330,306,0.9272727272727272,13.6,427.18,0.03183669647455405,15.34,-1.7400000000000002,-0.004073224401891474,-7.86,-10.8,209,97,159,147,69.80065359477125,4.1839797268183565,0.739846333215896,621.5162450980392,0.9090909090909091,-0.14,-3.45,-5.33,False,False,False,True,-4.65,False
v38_long60_antipersist_raw,edge-3_ask95_p0.60_stc0-780,take10_or_prob52,-3.0,95.0,0.6,780.0,0.0,198,183,0.9242424242424242,4.74,253.68,0.01868495742667928,10.7,-5.959999999999999,-0.023494165878271835,-9.62,-13.059999999999999,126,57,11,172,69.31147540983606,4.400734959645063,0.7371221036948113,602.3344590163933,66,63,0.9545454545454546,1.74,91.5,0.01901639344262295,3.39,-1.6500000000000001,-0.018032786885245903,-2.91,-4.07,45,18,5,58,72.61904761904762,3.9305489079408176,0.7654959652698845,659.6661904761905,66,60,0.9090909090909091,-2.8,82.0,-0.03414634146341463,3.79,-6.59,-0.08036585365853659,-7.79,-8.91,38,22,4,56,68.33333333333333,3.7889786265183165,0.7212231195985165,639.96325,330,306,0.9272727272727272,3.68,427.18,0.008614635516644037,17.88,-14.2,-0.033241256613137316,-20.32,-26.04,209,97,20,286,69.80065359477125,4.1839797268183565,0.739846333215896,621.5162450980392,0.9090909090909091,-2.8,-6.59,-13.059999999999999,False,False,False,True,-9.62,False
v38_long60_antipersist_raw,edge-3_ask95_p0.60_stc0-900,hold,-3.0,95.0,0.6,900.0,0.0,198,187,0.9444444444444444,16.46,249.54,0.06596136891881062,6.34,10.120000000000001,0.040554620501723176,6.380000000000001,6.380000000000001,133,54,187,0,66.72192513368984,5.367724004183899,0.7208964913787372,661.404037433155,66,63,0.9545454545454546,2.38,83.62,0.02846209040899306,2.09,0.29000000000000004,0.003468069839751256,-0.97,-0.97,43,20,63,0,66.36507936507937,6.511188102650833,0.7287626746773019,708.2053015873017,66,60,0.9090909090909091,-0.54,80.54,-0.006704742984852247,2.09,-2.63,-0.03265458157437298,-3.83,-3.83,40,20,60,0,67.11666666666666,3.5338792885289405,0.7065054595519561,693.04425,330,310,0.9393939393939394,18.3,413.7,0.044234952864394494,10.52,7.780000000000001,0.018805897993715254,1.580000000000001,1.580000000000001,216,94,310,0,66.7258064516129,5.245167730842349,0.7197097418245525,677.0391741935484,0.9090909090909091,-0.54,-2.63,-3.83,False,False,False,True,-3.83,False
