dataset,candidate,slice,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask,median_edge
current,score_m60__rv15_over_rv30_ge_1,split=validation,45,34,11,0.7555555555555555,-66.0,-1.4666666666666666,74.0,-7.050948450016563
current,score_m60__rv15_over_rv30_ge_1,side=no,110,83,27,0.7545454545454545,-124.0,-1.1272727272727272,74.0,-4.758532859086692
current,score_m60__rv15_over_rv30_ge_1,side=yes,114,83,31,0.7280701754385965,-338.0,-2.9649122807017543,71.5,-5.720814297752693
current,score_m60__rv15_over_rv30_ge_1,"score=(-1.001, 0.625]",57,38,19,0.6666666666666666,-119.0,-2.087719298245614,65.0,-5.966638018981591
current,score_m60__rv15_over_rv30_ge_1,"score=(0.625, 0.65]",38,25,13,0.6578947368421053,-195.0,-5.131578947368421,69.0,-6.3714252111324505
current,score_m60__rv15_over_rv30_ge_1,"score=(0.65, 0.7]",49,35,14,0.7142857142857143,-151.0,-3.0816326530612246,70.0,-5.303886582912384
current,score_m60__rv15_over_rv30_ge_1,"score=(0.7, 0.8]",47,38,9,0.8085106382978723,7.0,0.14893617021276595,79.0,-4.416765100628041
current,score_m60__rv15_over_rv30_ge_1,"score=(0.8, 2.0]",33,30,3,0.9090909090909091,-4.0,-0.12121212121212122,91.0,-2.5
current,score_m60__rv15_over_rv30_ge_1,"edge=(-200.001, -5.0]",116,87,29,0.75,-353.0,-3.043103448275862,75.0,-8.929319388090242
current,score_m60__rv15_over_rv30_ge_1,"edge=(-3.0, 0.0]",63,46,17,0.7301587301587301,-164.0,-2.6031746031746033,70.0,-2.5
current,score_m60__rv15_over_rv30_ge_1,"edge=(-5.0, -3.0]",45,33,12,0.7333333333333333,55.0,1.2222222222222223,68.0,-3.6445835976730336
current,score_m60__rv15_over_rv30_ge_1,"ask=(60.0, 70.0]",96,62,34,0.6458333333333334,-332.0,-3.4583333333333335,67.0,-3.579215283618076
current,score_m60__rv15_over_rv30_ge_1,"ask=(70.0, 80.0]",76,60,16,0.7894736842105263,99.0,1.3026315789473684,75.5,-8.882469715071622
current,score_m60__rv15_over_rv30_ge_1,"ask=(80.0, 90.0]",35,29,6,0.8285714285714286,-131.0,-3.742857142857143,85.0,-5.303633565917423
current,score_m60__rv15_over_rv30_ge_1,"ask=(90.0, 101.0]",17,15,2,0.8823529411764706,-98.0,-5.764705882352941,93.0,-5.643880331614042
current,score_m60__rv15_over_rv30_ge_1,"time=(-1.001, 600.0]",86,66,20,0.7674418604651163,-237.0,-2.755813953488372,77.5,-5.257203077447329
current,score_m60__rv15_over_rv30_ge_1,"time=(600.0, 720.0]",42,35,7,0.8333333333333334,315.0,7.5,73.0,-4.512378169190889
current,score_m60__rv15_over_rv30_ge_1,"time=(720.0, 840.0]",85,58,27,0.6823529411764706,-470.0,-5.529411764705882,71.0,-5.837777802464217
current,score_m60__rv15_over_rv30_ge_1,"rv15_over_rv30=(1.0, 1.2]",188,140,48,0.7446808510638298,-359.0,-1.9095744680851063,73.0,-4.607985845803391
current,score_m60__rv15_over_rv30_ge_1,"rv15_over_rv30=(1.2, 10.0]",36,26,10,0.7222222222222222,-103.0,-2.861111111111111,72.0,-9.439857428645155
current,score_m60__rv15_over_rv30_ge_1,"rv30_over_rv60=(-10.001, 0.8]",46,36,10,0.782608695652174,59.0,1.2826086956521738,73.5,-3.720990941933813
current,score_m60__rv15_over_rv30_ge_1,"rv30_over_rv60=(0.8, 1.0]",96,65,31,0.6770833333333334,-628.0,-6.541666666666667,70.0,-3.630309407873508
current,score_m60__rv15_over_rv30_ge_1,"rv30_over_rv60=(1.0, 1.2]",65,54,11,0.8307692307692308,342.0,5.2615384615384615,74.0,-7.379115835272579
current,score_m60__rv15_over_rv30_ge_1,"rv30_over_rv60=(1.2, 10.0]",17,11,6,0.6470588235294118,-235.0,-13.823529411764707,75.0,-10.18983297922938
current,score_m60__rv15_over_rv30_ge_1,"rv15_over_rv60=(-10.001, 0.8]",30,24,6,0.8,90.0,3.0,74.5,-4.1115463096895795
current,score_m60__rv15_over_rv30_ge_1,"rv15_over_rv60=(0.8, 1.0]",79,58,21,0.7341772151898734,-170.0,-2.151898734177215,71.0,-3.0
current,score_m60__rv15_over_rv30_ge_1,"rv15_over_rv60=(1.0, 1.2]",63,46,17,0.7301587301587301,-220.0,-3.492063492063492,72.0,-6.9002414384712125
current,score_m60__rv15_over_rv30_ge_1,"rv15_over_rv60=(1.2, 10.0]",52,38,14,0.7307692307692307,-162.0,-3.1153846153846154,73.0,-9.251063292611555
current,score_m60__rv15_over_rv30_ge_1,"rv15_minus_rv30=(0.0, 10.0]",156,117,39,0.75,-201.0,-1.2884615384615385,73.0,-3.921001705287104
current,score_m60__rv15_over_rv30_ge_1,"rv15_minus_rv30=(10.0, 500.0]",68,49,19,0.7205882352941176,-261.0,-3.838235294117647,72.0,-8.974996490979834
current,score_m60__rv15_over_rv30_ge_1p2,split=holdout,14,12,2,0.8571428571428571,25.0,1.7857142857142858,84.5,-6.517169750401919
current,score_m60__rv15_over_rv30_ge_1p2,split=train,44,31,13,0.7045454545454546,-391.0,-8.886363636363637,75.5,-5.949123218093508
current,score_m60__rv15_over_rv30_ge_1p2,split=validation,20,14,6,0.7,-212.0,-10.6,77.5,-9.75501988234739
current,score_m60__rv15_over_rv30_ge_1p2,side=no,35,24,11,0.6857142857142857,-374.0,-10.685714285714285,75.0,-5.46303121467183
current,score_m60__rv15_over_rv30_ge_1p2,side=yes,43,33,10,0.7674418604651163,-204.0,-4.744186046511628,79.0,-8.535981219855614
current,score_m60__rv15_over_rv30_ge_1p2,"score=(-1.001, 0.625]",19,10,9,0.5263157894736842,-349.0,-18.36842105263158,67.0,-7.571308286132009
current,score_m60__rv15_over_rv30_ge_1p2,"score=(0.65, 0.7]",15,12,3,0.8,58.0,3.8666666666666667,75.0,-8.529543032111235
current,score_m60__rv15_over_rv30_ge_1p2,"score=(0.8, 2.0]",23,20,3,0.8695652173913043,-144.0,-6.260869565217392,93.0,-4.699157198750058
current,score_m60__rv15_over_rv30_ge_1p2,"edge=(-200.001, -5.0]",51,38,13,0.7450980392156863,-326.0,-6.392156862745098,79.0,-9.968593770969349
current,score_m60__rv15_over_rv30_ge_1p2,"edge=(-3.0, 0.0]",16,10,6,0.625,-271.0,-16.9375,77.5,-2.2691962535383965
current,score_m60__rv15_over_rv30_ge_1p2,"ask=(60.0, 70.0]",21,12,9,0.5714285714285714,-223.0,-10.619047619047619,66.0,-4.28281831966968
current,score_m60__rv15_over_rv30_ge_1p2,"ask=(70.0, 80.0]",24,17,7,0.7083333333333334,-152.0,-6.333333333333333,75.0,-10.686480006878423
current,score_m60__rv15_over_rv30_ge_1p2,"ask=(80.0, 90.0]",15,12,3,0.8,-98.0,-6.533333333333333,85.0,-11.599397643639108
current,score_m60__rv15_over_rv30_ge_1p2,"ask=(90.0, 101.0]",18,16,2,0.8888888888888888,-105.0,-5.833333333333333,94.5,-3.942437009578171
current,score_m60__rv15_over_rv30_ge_1p2,"time=(-1.001, 600.0]",30,22,8,0.7333333333333333,-378.0,-12.6,87.5,-8.432020295698017
current,score_m60__rv15_over_rv30_ge_1p2,"time=(600.0, 720.0]",19,14,5,0.7368421052631579,-91.0,-4.7894736842105265,75.0,-3.9450540548992734
current,score_m60__rv15_over_rv30_ge_1p2,"time=(720.0, 840.0]",23,17,6,0.7391304347826086,-90.0,-3.9130434782608696,75.0,-10.127409303633414
current,score_m60__rv15_over_rv30_ge_1p2,"rv15_over_rv30=(1.2, 10.0]",78,57,21,0.7307692307692307,-578.0,-7.410256410256411,78.5,-7.11150683853344
current,score_m60__rv15_over_rv30_ge_1p2,"rv30_over_rv60=(0.8, 1.0]",30,22,8,0.7333333333333333,-240.0,-8.0,79.0,-6.833957841192085
current,score_m60__rv15_over_rv30_ge_1p2,"rv30_over_rv60=(1.0, 1.2]",28,20,8,0.7142857142857143,-219.0,-7.821428571428571,75.0,-5.60976466079401
current,score_m60__rv15_over_rv30_ge_1p2,"rv30_over_rv60=(1.2, 10.0]",14,12,2,0.8571428571428571,58.0,4.142857142857143,79.0,-12.708360289066881
current,score_m60__rv15_over_rv30_ge_1p2,"rv15_over_rv60=(1.0, 1.2]",22,16,6,0.7272727272727273,-210.0,-9.545454545454545,81.0,-7.2475195759777655
current,score_m60__rv15_over_rv30_ge_1p2,"rv15_over_rv60=(1.2, 10.0]",48,36,12,0.75,-207.0,-4.3125,75.0,-8.722632339658382
current,score_m60__rv15_over_rv30_ge_1p2,"rv15_minus_rv30=(0.0, 10.0]",17,12,5,0.7058823529411765,-218.0,-12.823529411764707,83.0,-6.744184816560647
current,score_m60__rv15_over_rv30_ge_1p2,"rv15_minus_rv30=(10.0, 500.0]",61,45,16,0.7377049180327869,-360.0,-5.901639344262295,76.0,-7.571308286132009
current,score_m60__rv30_over_rv60_le_0p8,split=holdout,16,11,5,0.6875,-88.0,-5.5,68.5,-3.062428989929124
current,score_m60__rv30_over_rv60_le_0p8,split=train,55,44,11,0.8,307.0,5.581818181818182,71.0,-2.5
current,score_m60__rv30_over_rv60_le_0p8,split=validation,15,11,4,0.7333333333333333,26.0,1.7333333333333334,68.0,-3.0
current,score_m60__rv30_over_rv60_le_0p8,side=no,42,34,8,0.8095238095238095,282.0,6.714285714285714,69.0,-2.7355180859784163
current,score_m60__rv30_over_rv60_le_0p8,side=yes,44,32,12,0.7272727272727273,-37.0,-0.8409090909090909,69.5,-3.0
current,score_m60__rv30_over_rv60_le_0p8,"score=(-1.001, 0.625]",26,20,6,0.7692307692307693,297.0,11.423076923076923,62.5,-2.7355180859784163
current,score_m60__rv30_over_rv60_le_0p8,"score=(0.625, 0.65]",12,7,5,0.5833333333333334,-120.0,-10.0,65.0,-3.062428989929124
current,score_m60__rv30_over_rv60_le_0p8,"score=(0.65, 0.7]",19,14,5,0.7368421052631579,16.0,0.8421052631578947,69.0,-3.8372436790712783
current,score_m60__rv30_over_rv60_le_0p8,"score=(0.7, 0.8]",15,12,3,0.8,11.0,0.7333333333333333,78.0,-2.5
current,score_m60__rv30_over_rv60_le_0p8,"score=(0.8, 2.0]",14,13,1,0.9285714285714286,41.0,2.9285714285714284,89.0,-2.1844916435878616
current,score_m60__rv30_over_rv60_le_0p8,"edge=(-200.001, -5.0]",23,19,4,0.8260869565217391,123.0,5.3478260869565215,72.0,-8.009922239484595
current,score_m60__rv30_over_rv60_le_0p8,"edge=(-3.0, 0.0]",40,31,9,0.775,164.0,4.1,68.5,-2.5
current,score_m60__rv30_over_rv60_le_0p8,"edge=(-5.0, -3.0]",23,16,7,0.6956521739130435,-42.0,-1.826086956521739,68.0,-3.5
current,score_m60__rv30_over_rv60_le_0p8,"ask=(60.0, 70.0]",46,32,14,0.6956521739130435,127.0,2.760869565217391,64.5,-3.0
current,score_m60__rv30_over_rv60_le_0p8,"ask=(70.0, 80.0]",22,17,5,0.7727272727272727,18.0,0.8181818181818182,73.0,-5.3516930496048545
current,score_m60__rv30_over_rv60_le_0p8,"ask=(80.0, 90.0]",13,12,1,0.9230769230769231,70.0,5.384615384615385,85.0,-3.612016988027875
current,score_m60__rv30_over_rv60_le_0p8,"time=(-1.001, 600.0]",36,30,6,0.8333333333333334,179.0,4.972222222222222,74.5,-3.0
current,score_m60__rv30_over_rv60_le_0p8,"time=(600.0, 720.0]",12,8,4,0.6666666666666666,-62.0,-5.166666666666667,70.5,-2.7276177941989808
current,score_m60__rv30_over_rv60_le_0p8,"time=(720.0, 840.0]",36,27,9,0.75,172.0,4.777777777777778,67.5,-3.1260458665708626
current,score_m60__rv30_over_rv60_le_0p8,"rv15_over_rv30=(-10.001, 0.8]",15,14,1,0.9333333333333333,361.0,24.066666666666666,64.0,-2.5
current,score_m60__rv30_over_rv60_le_0p8,"rv15_over_rv30=(0.8, 1.0]",38,27,11,0.7105263157894737,-185.0,-4.868421052631579,71.5,-3.0
current,score_m60__rv30_over_rv60_le_0p8,"rv15_over_rv30=(1.0, 1.2]",31,24,7,0.7741935483870968,112.0,3.6129032258064515,72.0,-3.0
current,score_m60__rv30_over_rv60_le_0p8,"rv30_over_rv60=(-10.001, 0.8]",86,66,20,0.7674418604651163,245.0,2.8488372093023258,69.0,-3.0
current,score_m60__rv30_over_rv60_le_0p8,"rv15_over_rv60=(-10.001, 0.8]",67,53,14,0.7910447761194029,358.0,5.343283582089552,69.0,-3.0
current,score_m60__rv30_over_rv60_le_0p8,"rv15_over_rv60=(0.8, 1.0]",19,13,6,0.6842105263157895,-113.0,-5.947368421052632,69.0,-2.5
current,score_m60__rv30_over_rv60_le_0p8,"rv15_minus_rv30=(-10.0, 0.0]",32,24,8,0.75,-65.0,-2.03125,72.5,-3.0
current,score_m60__rv30_over_rv60_le_0p8,"rv15_minus_rv30=(-500.001, -10.0]",21,17,4,0.8095238095238095,241.0,11.476190476190476,66.0,-2.5
current,score_m60__rv30_over_rv60_le_0p8,"rv15_minus_rv30=(0.0, 10.0]",26,21,5,0.8076923076923077,185.0,7.115384615384615,70.5,-2.5
current,score_m60__rv30_over_rv60_le_1,split=holdout,50,32,18,0.64,-454.0,-9.08,69.0,-4.6205020467749165
current,score_m60__rv30_over_rv60_le_1,split=train,138,107,31,0.7753623188405797,816.0,5.913043478260869,68.0,-3.0
current,score_m60__rv30_over_rv60_le_1,split=validation,37,26,11,0.7027027027027027,-88.0,-2.3783783783783785,69.0,-5.099982600180482
current,score_m60__rv30_over_rv60_le_1,side=no,118,90,28,0.7627118644067796,426.0,3.610169491525424,69.0,-3.5785340643297943
current,score_m60__rv30_over_rv60_le_1,side=yes,107,75,32,0.7009345794392523,-152.0,-1.4205607476635513,68.0,-3.5
current,score_m60__rv30_over_rv60_le_1,"score=(-1.001, 0.625]",79,52,27,0.6582278481012658,-56.0,-0.7088607594936709,63.0,-3.0
current,score_m60__rv30_over_rv60_le_1,"score=(0.625, 0.65]",39,26,13,0.6666666666666666,-100.0,-2.5641025641025643,65.0,-4.06261661471769
current,score_m60__rv30_over_rv60_le_1,"score=(0.65, 0.7]",57,43,14,0.7543859649122807,110.0,1.9298245614035088,69.0,-3.7812586262119083
current,score_m60__rv30_over_rv60_le_1,"score=(0.7, 0.8]",41,35,6,0.8536585365853658,229.0,5.585365853658536,78.0,-3.6480059609885416
current,score_m60__rv30_over_rv60_le_1,"edge=(-200.001, -5.0]",86,63,23,0.7325581395348837,-270.0,-3.13953488372093,73.0,-8.9681144808048
current,score_m60__rv30_over_rv60_le_1,"edge=(-3.0, 0.0]",83,61,22,0.7349397590361446,301.0,3.6265060240963853,65.0,-2.5
current,score_m60__rv30_over_rv60_le_1,"edge=(-5.0, -3.0]",56,41,15,0.7321428571428571,243.0,4.339285714285714,66.5,-3.5366519106856487
current,score_m60__rv30_over_rv60_le_1,"ask=(60.0, 70.0]",135,91,44,0.674074074074074,29.0,0.21481481481481482,65.0,-3.0
current,score_m60__rv30_over_rv60_le_1,"ask=(70.0, 80.0]",67,53,14,0.7910447761194029,159.0,2.373134328358209,74.0,-7.564694002271125
current,score_m60__rv30_over_rv60_le_1,"ask=(80.0, 90.0]",20,18,2,0.9,70.0,3.5,85.0,-8.5634500503797
current,score_m60__rv30_over_rv60_le_1,"time=(-1.001, 600.0]",73,53,20,0.726027397260274,-189.0,-2.589041095890411,72.0,-5.24397949114352
current,score_m60__rv30_over_rv60_le_1,"time=(600.0, 720.0]",52,41,11,0.7884615384615384,317.0,6.096153846153846,70.5,-3.0
current,score_m60__rv30_over_rv60_le_1,"time=(720.0, 840.0]",89,64,25,0.7191011235955056,202.0,2.269662921348315,67.0,-3.0733153718455952
current,score_m60__rv30_over_rv60_le_1,"rv15_over_rv30=(-10.001, 0.8]",40,32,8,0.8,347.0,8.675,67.0,-3.0
current,score_m60__rv30_over_rv60_le_1,"rv15_over_rv30=(0.8, 1.0]",83,63,20,0.7590361445783133,308.0,3.710843373493976,68.0,-3.0
current,score_m60__rv30_over_rv60_le_1,"rv15_over_rv30=(1.0, 1.2]",87,60,27,0.6896551724137931,-311.0,-3.574712643678161,69.0,-4.407055022295495
current,score_m60__rv30_over_rv60_le_1,"rv15_over_rv30=(1.2, 10.0]",15,10,5,0.6666666666666666,-70.0,-4.666666666666667,68.0,-5.1663022913698455
current,score_m60__rv30_over_rv60_le_1,"rv30_over_rv60=(-10.001, 0.8]",54,39,15,0.7222222222222222,72.0,1.3333333333333333,68.0,-3.3136168766417384
current,score_m60__rv30_over_rv60_le_1,"rv30_over_rv60=(0.8, 1.0]",171,126,45,0.7368421052631579,202.0,1.1812865497076024,69.0,-3.611148244322493
current,score_m60__rv30_over_rv60_le_1,"rv15_over_rv60=(-10.001, 0.8]",95,73,22,0.7684210526315789,525.0,5.526315789473684,68.0,-3.0
current,score_m60__rv30_over_rv60_le_1,"rv15_over_rv60=(0.8, 1.0]",89,66,23,0.7415730337078652,157.0,1.7640449438202248,69.0,-3.0778223971391157
current,score_m60__rv30_over_rv60_le_1,"rv15_over_rv60=(1.0, 1.2]",35,22,13,0.6285714285714286,-381.0,-10.885714285714286,70.0,-7.107948593080721
current,score_m60__rv30_over_rv60_le_1,"rv15_minus_rv30=(-10.0, 0.0]",67,49,18,0.7313432835820896,44.0,0.6567164179104478,69.0,-3.386031952176438
current,score_m60__rv30_over_rv60_le_1,"rv15_minus_rv30=(-500.001, -10.0]",56,46,10,0.8214285714285714,611.0,10.910714285714286,67.5,-3.0
current,score_m60__rv30_over_rv60_le_1,"rv15_minus_rv30=(0.0, 10.0]",72,49,23,0.6805555555555556,-317.0,-4.402777777777778,69.0,-3.630309407873508
current,score_m60__rv30_over_rv60_le_1,"rv15_minus_rv30=(10.0, 500.0]",30,21,9,0.7,-64.0,-2.1333333333333333,69.5,-6.910836497074381
current,score_m60__rv30_over_rv60_ge_1,split=holdout,40,31,9,0.775,-29.0,-0.725,74.0,-7.156638939631989
current,score_m60__rv30_over_rv60_ge_1,split=train,117,92,25,0.7863247863247863,436.0,3.7264957264957266,72.0,-4.754942597463241
current,score_m60__rv30_over_rv60_ge_1,split=validation,46,35,11,0.7608695652173914,12.0,0.2608695652173913,73.5,-7.705883042141085
current,score_m60__rv30_over_rv60_ge_1,side=no,95,72,23,0.7578947368421053,63.0,0.6631578947368421,72.0,-4.743884814530162
current,score_m60__rv30_over_rv60_ge_1,side=yes,108,86,22,0.7962962962962963,356.0,3.2962962962962963,72.0,-5.872632638267078
current,score_m60__rv30_over_rv60_ge_1,"score=(-1.001, 0.625]",56,40,16,0.7142857142857143,104.0,1.8571428571428572,66.5,-7.211289742054088
current,score_m60__rv30_over_rv60_ge_1,"score=(0.625, 0.65]",31,25,6,0.8064516129032258,316.0,10.193548387096774,68.0,-6.115415724334554
current,score_m60__rv30_over_rv60_ge_1,"score=(0.65, 0.7]",51,41,10,0.803921568627451,317.0,6.215686274509804,70.0,-5.719967977173923
current,score_m60__rv30_over_rv60_ge_1,"score=(0.7, 0.8]",41,31,10,0.7560975609756098,-210.0,-5.121951219512195,78.0,-4.64622318745397
current,score_m60__rv30_over_rv60_ge_1,"score=(0.8, 2.0]",24,21,3,0.875,-108.0,-4.5,91.5,-4.525190548324879
current,score_m60__rv30_over_rv60_ge_1,"edge=(-200.001, -5.0]",107,83,24,0.7757009345794392,-55.0,-0.514018691588785,75.0,-8.99130382261071
current,score_m60__rv30_over_rv60_ge_1,"edge=(-3.0, 0.0]",57,41,16,0.7192982456140351,-41.0,-0.7192982456140351,67.0,-2.5
current,score_m60__rv30_over_rv60_ge_1,"edge=(-5.0, -3.0]",39,34,5,0.8717948717948718,515.0,13.205128205128204,69.0,-4.102223021550287
current,score_m60__rv30_over_rv60_ge_1,"ask=(60.0, 70.0]",90,66,24,0.7333333333333333,476.0,5.288888888888889,66.5,-3.8998820802174343
current,score_m60__rv30_over_rv60_ge_1,"ask=(70.0, 80.0]",69,55,14,0.7971014492753623,168.0,2.4347826086956523,75.0,-8.525013322530612
current,score_m60__rv30_over_rv60_ge_1,"ask=(80.0, 90.0]",29,24,5,0.8275862068965517,-109.0,-3.7586206896551726,85.0,-8.178007089607263
current,score_m60__rv30_over_rv60_ge_1,"ask=(90.0, 101.0]",15,13,2,0.8666666666666667,-116.0,-7.733333333333333,94.0,-4.314973354647634
current,score_m60__rv30_over_rv60_ge_1,"time=(-1.001, 600.0]",66,55,11,0.8333333333333334,201.0,3.0454545454545454,78.0,-5.509920569933129
current,score_m60__rv30_over_rv60_ge_1,"time=(600.0, 720.0]",46,34,12,0.7391304347826086,2.0,0.043478260869565216,69.0,-7.091340893742448
current,score_m60__rv30_over_rv60_ge_1,"time=(720.0, 840.0]",84,64,20,0.7619047619047619,200.0,2.380952380952381,71.0,-5.312597339823807
current,score_m60__rv30_over_rv60_ge_1,"rv15_over_rv30=(-10.001, 0.8]",49,41,8,0.8367346938775511,497.0,10.142857142857142,70.0,-3.0
current,score_m60__rv30_over_rv60_ge_1,"rv15_over_rv30=(0.8, 1.0]",67,51,16,0.7611940298507462,172.0,2.5671641791044775,69.0,-4.92780547515509
current,score_m60__rv30_over_rv60_ge_1,"rv15_over_rv30=(1.0, 1.2]",53,39,14,0.7358490566037735,-218.0,-4.113207547169812,74.0,-6.6252175643940205
current,score_m60__rv30_over_rv60_ge_1,"rv15_over_rv30=(1.2, 10.0]",34,27,7,0.7941176470588235,-32.0,-0.9411764705882353,78.5,-9.397645184808269
current,score_m60__rv30_over_rv60_ge_1,"rv30_over_rv60=(1.0, 1.2]",164,128,36,0.7804878048780488,349.0,2.1280487804878048,72.0,-4.796950330560158
current,score_m60__rv30_over_rv60_ge_1,"rv30_over_rv60=(1.2, 10.0]",39,30,9,0.7692307692307693,70.0,1.794871794871795,72.0,-8.522610803323985
current,score_m60__rv30_over_rv60_ge_1,"rv15_over_rv60=(-10.001, 0.8]",34,29,5,0.8529411764705882,430.0,12.647058823529411,68.5,-2.541834232733301
current,score_m60__rv30_over_rv60_ge_1,"rv15_over_rv60=(0.8, 1.0]",55,42,13,0.7636363636363637,106.0,1.9272727272727272,72.0,-4.310359677534294
current,score_m60__rv30_over_rv60_ge_1,"rv15_over_rv60=(1.0, 1.2]",55,43,12,0.7818181818181819,120.0,2.1818181818181817,72.0,-6.272130791244216
current,score_m60__rv30_over_rv60_ge_1,"rv15_over_rv60=(1.2, 10.0]",59,44,15,0.7457627118644068,-237.0,-4.016949152542373,75.0,-8.843805188648446
current,score_m60__rv30_over_rv60_ge_1,"rv15_minus_rv30=(-10.0, 0.0]",54,39,15,0.7222222222222222,-125.0,-2.314814814814815,70.5,-5.44115631405068
current,score_m60__rv30_over_rv60_ge_1,"rv15_minus_rv30=(-500.001, -10.0]",62,53,9,0.8548387096774194,794.0,12.806451612903226,69.0,-3.0
current,score_m60__rv30_over_rv60_ge_1,"rv15_minus_rv30=(0.0, 10.0]",38,29,9,0.7631578947368421,-46.0,-1.2105263157894737,74.0,-5.065890416974632
current,score_m60__rv30_over_rv60_ge_1,"rv15_minus_rv30=(10.0, 500.0]",49,37,12,0.7551020408163265,-204.0,-4.163265306122449,77.0,-9.436907921179596
current,score_m60__rv30_over_rv60_ge_1p2,split=holdout,14,13,1,0.9285714285714286,168.0,12.0,77.5,-9.159259620647664
current,score_m60__rv30_over_rv60_ge_1p2,split=train,23,16,7,0.6956521739130435,-171.0,-7.434782608695652,72.0,-6.410962673472596
current,score_m60__rv30_over_rv60_ge_1p2,split=validation,15,13,2,0.8666666666666667,172.0,11.466666666666667,71.0,-8.522610803323985
current,score_m60__rv30_over_rv60_ge_1p2,side=no,18,14,4,0.7777777777777778,25.0,1.3888888888888888,73.5,-9.151280129743903
current,score_m60__rv30_over_rv60_ge_1p2,side=yes,34,28,6,0.8235294117647058,144.0,4.235294117647059,75.0,-6.4381862336417655
current,score_m60__rv30_over_rv60_ge_1p2,"score=(-1.001, 0.625]",16,11,5,0.6875,-34.0,-2.125,68.0,-8.730366161402092
current,score_m60__rv30_over_rv60_ge_1p2,"score=(0.65, 0.7]",15,14,1,0.9333333333333333,263.0,17.533333333333335,73.0,-8.525013322530612
current,score_m60__rv30_over_rv60_ge_1p2,"edge=(-200.001, -5.0]",37,30,7,0.8108108108108109,43.0,1.162162162162162,78.0,-10.127409303633414
current,score_m60__rv30_over_rv60_ge_1p2,"ask=(60.0, 70.0]",19,14,5,0.7368421052631579,107.0,5.631578947368421,67.0,-4.524864237964415
current,score_m60__rv30_over_rv60_ge_1p2,"ask=(70.0, 80.0]",19,16,3,0.8421052631578947,127.0,6.684210526315789,75.0,-12.97813366903442
current,score_m60__rv30_over_rv60_ge_1p2,"time=(-1.001, 600.0]",15,14,1,0.9333333333333333,204.0,13.6,79.0,-9.380397721815129
current,score_m60__rv30_over_rv60_ge_1p2,"time=(600.0, 720.0]",13,11,2,0.8461538461538461,62.0,4.769230769230769,78.0,-8.91572164720553
current,score_m60__rv30_over_rv60_ge_1p2,"time=(720.0, 840.0]",21,15,6,0.7142857142857143,-83.0,-3.9523809523809526,72.0,-6.4654097938109345
current,score_m60__rv30_over_rv60_ge_1p2,"rv15_over_rv30=(-10.001, 0.8]",13,11,2,0.8461538461538461,152.0,11.692307692307692,70.0,-6.410962673472596
current,score_m60__rv30_over_rv60_ge_1p2,"rv15_over_rv30=(0.8, 1.0]",12,11,1,0.9166666666666666,205.0,17.083333333333332,70.5,-6.324392570174808
current,score_m60__rv30_over_rv60_ge_1p2,"rv15_over_rv30=(1.2, 10.0]",19,16,3,0.8421052631578947,24.0,1.263157894736842,80.0,-10.602483559961854
current,score_m60__rv30_over_rv60_ge_1p2,"rv30_over_rv60=(1.2, 10.0]",52,42,10,0.8076923076923077,169.0,3.25,74.5,-8.415731783698881
current,score_m60__rv30_over_rv60_ge_1p2,"rv15_over_rv60=(1.2, 10.0]",29,21,8,0.7241379310344828,-258.0,-8.89655172413793,79.0,-9.948095736457965
current,score_m60__rv30_over_rv60_ge_1p2,"rv15_minus_rv30=(-500.001, -10.0]",17,15,2,0.8823529411764706,251.0,14.764705882352942,70.0,-6.4654097938109345
current,score_m60__rv30_over_rv60_ge_1p2,"rv15_minus_rv30=(10.0, 500.0]",24,19,5,0.7916666666666666,-60.0,-2.5,79.0,-10.158621141431396
current,score_m60__rv15_over_rv60_le_0p8,split=holdout,35,25,10,0.7142857142857143,-111.0,-3.1714285714285713,72.0,-3.127233753283477
current,score_m60__rv15_over_rv60_le_0p8,split=train,104,83,21,0.7980769230769231,628.0,6.038461538461538,70.0,-2.5237877289906834
current,score_m60__rv15_over_rv60_le_0p8,split=validation,25,19,6,0.76,88.0,3.52,69.0,-3.0
current,score_m60__rv15_over_rv60_le_0p8,side=no,84,65,19,0.7738095238095238,345.0,4.107142857142857,70.5,-3.0
current,score_m60__rv15_over_rv60_le_0p8,side=yes,80,62,18,0.775,260.0,3.25,68.0,-2.6009896557497285
current,score_m60__rv15_over_rv60_le_0p8,"score=(-1.001, 0.625]",51,37,14,0.7254901960784313,318.0,6.235294117647059,63.0,-2.9552355883979615
current,score_m60__rv15_over_rv60_le_0p8,"score=(0.625, 0.65]",20,14,6,0.7,38.0,1.9,65.0,-3.0
current,score_m60__rv15_over_rv60_le_0p8,"score=(0.65, 0.7]",39,29,10,0.7435897435897436,91.0,2.3333333333333335,69.0,-3.7812586262119083
current,score_m60__rv15_over_rv60_le_0p8,"score=(0.7, 0.8]",33,27,6,0.8181818181818182,61.0,1.8484848484848484,77.0,-3.2230224485248726
current,score_m60__rv15_over_rv60_le_0p8,"score=(0.8, 2.0]",21,20,1,0.9523809523809523,97.0,4.619047619047619,90.0,-1.5
current,score_m60__rv15_over_rv60_le_0p8,"edge=(-200.001, -5.0]",45,35,10,0.7777777777777778,36.0,0.8,74.0,-8.525013322530612
