rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=500,8,0.1509433962264151,-25.549999999999997,6.380000000000003,7,1,-10.35,-14.95,-0.25000000000000006,2,2,4,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms<=500,15,0.2830188679245283,-25.709180000000003,6.220819999999996,10,5,-8.909180000000001,-13.52,-3.2800000000000002,8,7,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=8,10,0.18867924528301888,-25.750000000000004,6.179999999999996,8,2,-7.420000000000001,-16.55,-1.78,6,2,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=5,10,0.18867924528301888,-26.13,5.800000000000001,7,3,-10.209999999999999,-13.41,-2.51,2,7,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND entry_to_exit_loss_cents>=10,6,0.11320754716981132,-26.210000000000004,5.719999999999995,5,1,-7.050000000000002,-16.65,-2.51,5,0,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=90,5,0.09433962264150944,-26.34,5.59,4,1,-12.0,-11.059999999999999,-3.2800000000000002,0,5,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-26.37,5.559999999999999,3,0,-12.0,-11.09,-3.2800000000000002,0,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=50,7,0.1320754716981132,-26.500000000000004,5.429999999999996,6,1,-7.400000000000001,-16.55,-2.55,4,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=8,7,0.1320754716981132,-26.55,5.379999999999999,6,1,-9.18,-15.59,-1.78,4,1,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_fair_drawdown_cents<=4,5,0.09433962264150944,-26.6,5.329999999999998,5,0,-7.400000000000001,-16.65,-2.55,4,0,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-26.900000000000002,5.029999999999998,5,0,-8.469999999999999,-16.65,-1.78,3,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_sigma_t_dollars>=100,8,0.1509433962264151,-26.94,4.989999999999998,7,1,-8.089999999999998,-15.57,-3.2800000000000002,5,3,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-26.96,4.969999999999999,6,0,-8.089999999999998,-15.59,-3.2800000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=0,11,0.20754716981132076,-26.960000000000004,4.969999999999995,7,4,-8.63,-16.55,-1.78,7,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents>=20 AND exit_btc_age_ms<=100,4,0.07547169811320754,-27.02,4.91,3,1,-11.15,-12.59,-3.2800000000000002,1,3,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND entry_to_exit_loss_cents>=20,13,0.24528301886792453,-27.03,4.899999999999999,7,6,-10.78,-12.97,-3.2800000000000002,5,8,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=4,8,0.1509433962264151,-27.12,4.809999999999999,6,2,-8.98,-15.59,-2.55,6,1,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=12,7,0.1320754716981132,-27.14,4.789999999999999,6,1,-8.709999999999999,-16.65,-1.78,5,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_sigma_t_dollars>=75,7,0.1320754716981132,-27.16918,4.760819999999999,6,1,-8.579180000000001,-16.03,-2.5600000000000005,4,2,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=45,22,0.41509433962264153,-27.169999999999998,4.760000000000002,15,7,-9.16,-15.65,-2.3600000000000003,13,3,6,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=4,6,0.11320754716981132,-27.320000000000004,4.609999999999996,5,1,-9.18,-15.59,-2.55,4,1,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8,13,0.24528301886792453,-27.360000000000003,4.569999999999997,8,5,-9.03,-16.55,-1.78,9,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=180,13,0.24528301886792453,-27.360000000000003,4.569999999999997,8,5,-9.03,-16.55,-1.78,9,2,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=180,9,0.16981132075471697,-27.39918,4.5308199999999985,7,2,-8.96918,-16.65,-1.78,7,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.6,7,0.1320754716981132,-27.470000000000002,4.459999999999997,5,2,-8.6,-15.59,-3.2800000000000002,6,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms<=300,12,0.22641509433962265,-27.479180000000003,4.450819999999997,8,4,-9.759179999999999,-14.439999999999998,-3.2800000000000002,7,5,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=4,8,0.1509433962264151,-27.500000000000004,4.429999999999996,6,2,-8.4,-16.55,-2.55,5,2,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=300,10,0.18867924528301888,-27.519180000000002,4.4108199999999975,7,3,-8.69918,-15.540000000000001,-3.2800000000000002,6,4,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=500,10,0.18867924528301888,-27.519180000000002,4.4108199999999975,7,3,-8.69918,-15.540000000000001,-3.2800000000000002,6,4,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=0,7,0.1320754716981132,-27.540000000000003,4.389999999999997,6,1,-8.69,-15.57,-3.2800000000000002,4,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_sigma_t_dollars>=75,3,0.05660377358490566,-27.57,4.359999999999999,2,1,-12.0,-12.29,-3.2800000000000002,0,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=5,10,0.18867924528301888,-27.69,4.239999999999998,6,4,-8.63,-16.55,-2.51,7,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=10,6,0.11320754716981132,-27.81,4.120000000000001,5,1,-9.379999999999999,-16.65,-1.78,4,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-27.890000000000004,4.039999999999996,3,0,-9.02,-15.59,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-27.92,4.009999999999998,6,1,-8.089999999999998,-16.55,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND entry_to_exit_loss_cents>=10,3,0.05660377358490566,-27.930000000000003,3.9999999999999964,3,0,-8.0,-16.65,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents<=0,5,0.09433962264150944,-28.01,3.919999999999998,4,1,-11.62,-13.829999999999998,-2.5600000000000005,3,1,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100,9,0.16981132075471697,-28.01,3.919999999999998,7,2,-9.159999999999998,-15.57,-3.2800000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=100,9,0.16981132075471697,-28.01,3.919999999999998,7,2,-9.159999999999998,-15.57,-3.2800000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND position_seconds<=180,9,0.16981132075471697,-28.01,3.919999999999998,7,2,-9.159999999999998,-15.57,-3.2800000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms>=500,14,0.2641509433962264,-28.029999999999998,3.900000000000002,9,5,-10.66,-16.060000000000002,-1.3099999999999998,4,5,5,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,5,0.09433962264150944,-28.060000000000002,3.8699999999999974,3,2,-9.02,-15.760000000000002,-3.2800000000000002,2,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-28.110000000000003,3.8199999999999967,6,1,-9.159999999999998,-15.669999999999998,-3.2800000000000002,6,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,3,0.05660377358490566,-28.38,3.5500000000000007,2,1,-12.0,-13.100000000000001,-3.2800000000000002,0,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_btc_age_ms>=500,15,0.2830188679245283,-28.56,3.370000000000001,9,6,-10.66,-16.59,-1.3099999999999998,4,6,5,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,4,0.07547169811320754,-28.57,3.3599999999999994,3,1,-12.0,-13.29,-3.2800000000000002,0,4,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,7,0.1320754716981132,-28.609180000000002,3.3208199999999977,6,1,-10.179179999999999,-16.65,-1.78,5,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND position_seconds<=45,18,0.33962264150943394,-28.619999999999997,3.3100000000000023,12,6,-9.879999999999999,-15.65,-3.09,10,3,5,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.62,3.3099999999999987,4,1,-10.19,-16.65,-1.78,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.62,3.3099999999999987,4,1,-10.19,-16.65,-1.78,3,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=4,3,0.05660377358490566,-28.650000000000002,3.2799999999999976,3,0,-9.45,-16.65,-2.55,2,0,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.07547169811320754,-28.650000000000002,3.2799999999999976,3,1,-9.78,-15.59,-3.2800000000000002,3,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=0,8,0.1509433962264151,-28.680000000000003,3.2499999999999964,5,3,-9.58,-16.55,-2.55,5,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.11320754716981132,-28.710000000000004,3.2199999999999953,5,1,-9.76,-15.669999999999998,-3.2800000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.73,3.1999999999999993,5,1,-8.899999999999999,-16.55,-3.2800000000000002,4,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=100,6,0.11320754716981132,-28.740000000000006,3.189999999999994,4,2,-10.6,-14.86,-3.2800000000000002,4,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=75,6,0.11320754716981132,-28.75,3.1799999999999997,5,1,-10.419999999999998,-16.55,-1.78,2,2,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.790000000000003,3.139999999999997,4,0,-9.919999999999998,-15.59,-3.2800000000000002,3,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-29.000000000000004,2.929999999999996,4,0,-9.069999999999999,-16.65,-3.2800000000000002,4,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=5,5,0.09433962264150944,-29.06,2.870000000000001,4,1,-10.209999999999999,-15.57,-3.2800000000000002,2,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4,10,0.18867924528301888,-29.080000000000002,2.849999999999998,6,4,-9.98,-16.55,-2.55,7,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds<=180,10,0.18867924528301888,-29.080000000000002,2.849999999999998,6,4,-9.98,-16.55,-2.55,7,2,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-29.09,2.84,5,1,-9.159999999999998,-16.65,-3.2800000000000002,6,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-29.090000000000003,2.8399999999999963,5,1,-10.139999999999999,-15.669999999999998,-3.2800000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=500 AND entry_to_exit_loss_cents>=10,15,0.2830188679245283,-29.32,2.6099999999999994,8,7,-10.690000000000001,-16.59,-2.04,5,6,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,8,0.1509433962264151,-29.34918,2.5808199999999992,6,2,-10.919179999999999,-16.65,-1.78,6,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.390000000000004,2.5399999999999956,3,1,-10.19,-16.65,-2.55,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.390000000000004,2.5399999999999956,3,1,-10.19,-16.65,-2.55,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=5,7,0.1320754716981132,-29.41,2.5199999999999996,4,3,-9.58,-16.55,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,6,0.11320754716981132,-29.41918,2.510819999999999,5,1,-10.98918,-16.65,-1.78,4,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,5,0.09433962264150944,-29.42,2.509999999999998,3,2,-11.02,-15.120000000000001,-3.2800000000000002,1,4,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.490000000000006,2.439999999999994,3,2,-10.62,-15.59,-3.2800000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.490000000000006,2.439999999999994,3,2,-10.62,-15.59,-3.2800000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,3,0.05660377358490566,-29.540000000000003,2.389999999999997,3,0,-10.38,-16.65,-2.51,2,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.66,2.2699999999999996,2,1,-10.790000000000001,-15.59,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.660000000000004,2.269999999999996,5,2,-10.809999999999999,-15.57,-3.2800000000000002,4,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.09433962264150944,-29.69,2.2399999999999984,4,1,-10.74,-15.669999999999998,-3.2800000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,6,0.11320754716981132,-29.7,2.2300000000000004,5,1,-11.27,-16.65,-1.78,4,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,3,0.05660377358490566,-29.709999999999997,2.2200000000000024,3,0,-12.0,-16.65,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,3,0.05660377358490566,-29.709999999999997,2.2200000000000024,3,0,-12.0,-16.65,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,3,0.05660377358490566,-29.709999999999997,2.2200000000000024,3,0,-12.0,-16.65,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents<=10,5,0.09433962264150944,-29.73,2.1999999999999993,4,1,-11.399999999999999,-16.55,-1.78,1,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND position_seconds>=90,3,0.05660377358490566,-29.76,2.169999999999998,2,1,-10.889999999999999,-15.59,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds>=90,3,0.05660377358490566,-29.76,2.169999999999998,2,1,-10.889999999999999,-15.59,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.830000000000002,2.099999999999998,3,0,-11.399999999999999,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.830000000000002,2.099999999999998,3,0,-11.399999999999999,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.830000000000002,2.099999999999998,3,0,-11.399999999999999,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.830000000000002,2.099999999999998,3,0,-11.399999999999999,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.830000000000002,2.099999999999998,3,0,-11.399999999999999,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.830000000000002,2.099999999999998,3,0,-11.399999999999999,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.830000000000002,2.099999999999998,3,0,-11.399999999999999,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.830000000000002,2.099999999999998,3,0,-11.399999999999999,-16.65,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-29.830000000000002,2.099999999999998,2,1,-10.97,-15.579999999999998,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-29.85,2.0799999999999983,3,0,-9.919999999999998,-16.65,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.880000000000003,2.049999999999997,2,1,-10.049999999999999,-16.55,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND exit_sigma_t_dollars>=50,3,0.05660377358490566,-29.880000000000003,2.049999999999997,2,1,-10.049999999999999,-16.55,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_btc_age_ms<=500,7,0.1320754716981132,-30.01,1.9199999999999982,4,3,-10.18,-16.55,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms<=500,7,0.1320754716981132,-30.01,1.9199999999999982,4,3,-10.18,-16.55,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,7,0.1320754716981132,-30.020000000000003,1.9099999999999966,4,3,-11.59,-16.65,-1.78,5,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.25,1.6799999999999997,3,1,-10.419999999999998,-16.55,-3.2800000000000002,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.25,1.6799999999999997,3,1,-10.419999999999998,-16.55,-3.2800000000000002,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=75,4,0.07547169811320754,-30.5,1.4299999999999997,3,1,-11.399999999999999,-16.55,-2.55,1,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND entry_to_exit_loss_cents<=10,6,0.11320754716981132,-30.71,1.2199999999999989,4,2,-11.399999999999999,-16.55,-2.7599999999999993,1,2,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.85,1.0799999999999983,2,1,-11.02,-16.55,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-31.049999999999997,0.8800000000000026,3,1,-11.84,-16.65,-2.5600000000000005,3,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-31.23,0.6999999999999993,2,1,-11.399999999999999,-16.55,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-31.23,0.6999999999999993,2,1,-11.399999999999999,-16.55,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.34,0.5899999999999999,2,1,-11.41,-16.65,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.34,0.5899999999999999,2,1,-11.41,-16.65,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.34,0.5899999999999999,2,1,-11.41,-16.65,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.34,0.5899999999999999,2,1,-11.41,-16.65,-3.2800000000000002,3,0,0,True,True
