dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,median_ask,positive_net,coverage_pass
current,hazard60_sec600_else_logit_thresh55_edge15,4,20,15,0.75,10,5,0.6666666666666666,-10.0,-0.009900990099009901,65.0,False,False
current,hazard60_sec600_else_logit_thresh55_edge15,5,20,18,0.9,11,7,0.6111111111111112,-146.0,-0.11717495987158909,66.5,False,True
current,hazard60_sec600_else_logit_thresh55_edge15,6,20,15,0.75,11,4,0.7333333333333333,20.0,0.018518518518518517,69.0,True,False
current,hazard60_sec600_else_logit_thresh55_edge15,7,20,16,0.8,14,2,0.875,270.0,0.23893805309734514,68.0,True,True
current,hazard60_sec600_else_logit_thresh55_edge15,8,20,16,0.8,12,4,0.75,74.0,0.06571936056838366,69.0,True,True
current,hazard60_sec600_else_logit_thresh55_edge15,9,20,15,0.75,14,1,0.9333333333333333,341.0,0.32200188857412654,67.0,True,False
current,hazard60_sec600_else_logit_thresh55_edge15,10,20,15,0.75,9,6,0.6,-152.0,-0.1444866920152091,69.0,False,False
current,hazard60_sec600_else_logit_thresh55_edge15,11,20,19,0.95,12,7,0.631578947368421,-154.0,-0.1137370753323486,68.0,False,True
current,hazard60_sec600_else_logit_thresh55_edge15,12,20,18,0.9,14,4,0.7777777777777778,132.0,0.10410094637223975,69.5,True,True
current,hazard60_sec600_else_logit_thresh55_edge15,13,20,18,0.9,14,4,0.7777777777777778,86.0,0.0654490106544901,68.0,True,True
current,hazard60_sec600_else_logit_thresh55_edge15,14,15,13,0.8666666666666667,8,5,0.6153846153846154,-131.0,-0.14070891514500536,69.0,False,True
current,hazard60_sec600_else_score_min60,0,20,15,0.75,11,4,0.7333333333333333,77.0,0.07526881720430108,64.0,True,False
current,hazard60_sec600_else_score_min60,1,20,17,0.85,14,3,0.8235294117647058,215.0,0.18143459915611815,67.0,True,True
current,hazard60_sec600_else_score_min60,2,20,18,0.9,14,4,0.7777777777777778,132.0,0.10410094637223975,67.5,True,True
current,hazard60_sec600_else_score_min60,3,20,16,0.8,14,2,0.875,264.0,0.2323943661971831,67.5,True,True
current,hazard60_sec600_else_score_min60,4,20,15,0.75,9,6,0.6,-109.0,-0.10802775024777007,63.0,False,False
current,hazard60_sec600_else_score_min60,5,20,17,0.85,12,5,0.7058823529411765,20.0,0.01694915254237288,67.0,True,True
current,hazard60_sec600_else_score_min60,6,20,14,0.7,11,3,0.7857142857142857,80.0,0.0784313725490196,69.0,True,False
current,hazard60_sec600_else_score_min60,7,20,15,0.75,12,3,0.8,111.0,0.10192837465564739,69.0,True,False
current,hazard60_sec600_else_score_min60,8,20,14,0.7,12,2,0.8571428571428571,196.0,0.1952191235059761,70.5,True,False
current,hazard60_sec600_else_score_min60,9,20,15,0.75,14,1,0.9333333333333333,328.0,0.30597014925373134,68.0,True,False
current,hazard60_sec600_else_score_min60,10,20,16,0.8,10,6,0.625,-131.0,-0.11582670203359859,68.5,False,True
current,hazard60_sec600_else_score_min60,11,20,18,0.9,12,6,0.6666666666666666,-82.0,-0.06396255850234009,68.5,False,True
current,hazard60_sec600_else_score_min60,12,20,18,0.9,15,3,0.8333333333333334,183.0,0.13895216400911162,71.0,True,True
current,hazard60_sec600_else_score_min60,13,20,18,0.9,14,4,0.7777777777777778,60.0,0.04477611940298507,69.0,True,True
current,hazard60_sec600_else_score_min60,14,15,13,0.8666666666666667,8,5,0.6153846153846154,-137.0,-0.14621131270010673,69.0,False,True
current,hazard65_sec60_else_logit_thresh55_edge15,0,20,20,1.0,13,7,0.65,-56.0,-0.04129793510324484,64.5,False,True
current,hazard65_sec60_else_logit_thresh55_edge15,1,20,20,1.0,15,5,0.75,137.0,0.10051357300073367,66.0,True,True
current,hazard65_sec60_else_logit_thresh55_edge15,2,20,19,0.95,14,5,0.7368421052631579,75.0,0.05660377358490566,68.0,True,True
current,hazard65_sec60_else_logit_thresh55_edge15,3,20,20,1.0,16,4,0.8,179.0,0.12596762843068263,68.0,True,True
current,hazard65_sec60_else_logit_thresh55_edge15,4,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,67.0,False,True
current,hazard65_sec60_else_logit_thresh55_edge15,5,20,20,1.0,13,7,0.65,-81.0,-0.05865314989138305,66.5,False,True
current,hazard65_sec60_else_logit_thresh55_edge15,6,20,20,1.0,15,5,0.75,53.0,0.036627505183137524,68.5,True,True
current,hazard65_sec60_else_logit_thresh55_edge15,7,20,19,0.95,16,3,0.8421052631578947,238.0,0.17474302496328928,68.0,True,True
current,hazard65_sec60_else_logit_thresh55_edge15,8,20,20,1.0,16,4,0.8,199.0,0.14204139900071378,68.0,True,True
current,hazard65_sec60_else_logit_thresh55_edge15,9,20,19,0.95,18,1,0.9473684210526315,473.0,0.35644310474755087,67.0,True,True
current,hazard65_sec60_else_logit_thresh55_edge15,10,20,20,1.0,14,6,0.7,-20.0,-0.014084507042253521,69.0,False,True
current,hazard65_sec60_else_logit_thresh55_edge15,11,20,20,1.0,13,7,0.65,-136.0,-0.0947075208913649,68.5,False,True
current,hazard65_sec60_else_logit_thresh55_edge15,12,20,20,1.0,16,4,0.8,196.0,0.1396011396011396,69.0,True,True
current,hazard65_sec60_else_logit_thresh55_edge15,13,20,20,1.0,16,4,0.8,119.0,0.08035111411208642,68.5,True,True
current,hazard65_sec60_else_logit_thresh55_edge15,14,15,15,1.0,9,6,0.6,-167.0,-0.15651358950328023,69.0,False,True
current,hazard65_sec60_else_score_min60,0,20,20,1.0,12,8,0.6,-197.0,-0.14101646385110952,66.5,False,True
current,hazard65_sec60_else_score_min60,1,20,20,1.0,16,4,0.8,211.0,0.15190784737221022,66.0,True,True
current,hazard65_sec60_else_score_min60,2,20,19,0.95,15,4,0.7894736842105263,167.0,0.12528132033008252,67.0,True,True
current,hazard65_sec60_else_score_min60,3,20,20,1.0,17,3,0.85,266.0,0.18549511854951187,68.0,True,True
current,hazard65_sec60_else_score_min60,4,20,20,1.0,13,7,0.65,-60.0,-0.04411764705882353,65.5,False,True
current,hazard65_sec60_else_score_min60,5,20,20,1.0,15,5,0.75,94.0,0.06685633001422475,67.5,True,True
current,hazard65_sec60_else_score_min60,6,20,20,1.0,15,5,0.75,28.0,0.019021739130434784,69.5,True,True
current,hazard65_sec60_else_score_min60,7,20,19,0.95,14,5,0.7368421052631579,6.0,0.00430416068866571,69.0,True,True
current,hazard65_sec60_else_score_min60,8,20,20,1.0,17,3,0.85,268.0,0.1871508379888268,70.5,True,True
current,hazard65_sec60_else_score_min60,9,20,19,0.95,18,1,0.9473684210526315,446.0,0.3293943870014771,68.0,True,True
current,hazard65_sec60_else_score_min60,10,20,20,1.0,14,6,0.7,-36.0,-0.025069637883008356,69.0,False,True
current,hazard65_sec60_else_score_min60,11,20,20,1.0,13,7,0.65,-147.0,-0.10158949550794748,69.0,False,True
current,hazard65_sec60_else_score_min60,12,20,20,1.0,17,3,0.85,255.0,0.17647058823529413,71.0,True,True
current,hazard65_sec60_else_score_min60,13,20,20,1.0,16,4,0.8,99.0,0.06595602931379081,70.5,True,True
current,hazard65_sec60_else_score_min60,14,15,15,1.0,9,6,0.6,-173.0,-0.16123019571295433,69.0,False,True
current,hazard65_sec600_else_logit_thresh55_edge15,0,20,16,0.8,12,4,0.75,143.0,0.13528855250709557,63.5,True,True
current,hazard65_sec600_else_logit_thresh55_edge15,1,20,17,0.85,13,4,0.7647058823529411,140.0,0.1206896551724138,67.0,True,True
current,hazard65_sec600_else_logit_thresh55_edge15,2,20,18,0.9,13,5,0.7222222222222222,40.0,0.031746031746031744,68.0,True,True
current,hazard65_sec600_else_logit_thresh55_edge15,3,20,17,0.85,14,3,0.8235294117647058,208.0,0.174496644295302,67.0,True,True
current,hazard65_sec600_else_logit_thresh55_edge15,4,20,15,0.75,10,5,0.6666666666666666,-10.0,-0.009900990099009901,65.0,False,False
current,hazard65_sec600_else_logit_thresh55_edge15,5,20,18,0.9,11,7,0.6111111111111112,-146.0,-0.11717495987158909,66.5,False,True
current,hazard65_sec600_else_logit_thresh55_edge15,6,20,15,0.75,11,4,0.7333333333333333,20.0,0.018518518518518517,69.0,True,False
current,hazard65_sec600_else_logit_thresh55_edge15,7,20,16,0.8,14,2,0.875,270.0,0.23893805309734514,68.0,True,True
current,hazard65_sec600_else_logit_thresh55_edge15,8,20,16,0.8,12,4,0.75,74.0,0.06571936056838366,69.0,True,True
current,hazard65_sec600_else_logit_thresh55_edge15,9,20,15,0.75,14,1,0.9333333333333333,341.0,0.32200188857412654,67.0,True,False
current,hazard65_sec600_else_logit_thresh55_edge15,10,20,15,0.75,9,6,0.6,-152.0,-0.1444866920152091,69.0,False,False
current,hazard65_sec600_else_logit_thresh55_edge15,11,20,19,0.95,12,7,0.631578947368421,-154.0,-0.1137370753323486,68.0,False,True
current,hazard65_sec600_else_logit_thresh55_edge15,12,20,18,0.9,14,4,0.7777777777777778,132.0,0.10410094637223975,69.5,True,True
current,hazard65_sec600_else_logit_thresh55_edge15,13,20,18,0.9,14,4,0.7777777777777778,86.0,0.0654490106544901,68.0,True,True
current,hazard65_sec600_else_logit_thresh55_edge15,14,15,13,0.8666666666666667,8,5,0.6153846153846154,-131.0,-0.14070891514500536,69.0,False,True
current,hazard65_sec600_else_score_min60,0,20,15,0.75,11,4,0.7333333333333333,77.0,0.07526881720430108,64.0,True,False
current,hazard65_sec600_else_score_min60,1,20,17,0.85,14,3,0.8235294117647058,215.0,0.18143459915611815,67.0,True,True
current,hazard65_sec600_else_score_min60,2,20,18,0.9,14,4,0.7777777777777778,132.0,0.10410094637223975,67.5,True,True
current,hazard65_sec600_else_score_min60,3,20,16,0.8,14,2,0.875,264.0,0.2323943661971831,67.5,True,True
current,hazard65_sec600_else_score_min60,4,20,15,0.75,9,6,0.6,-109.0,-0.10802775024777007,63.0,False,False
current,hazard65_sec600_else_score_min60,5,20,17,0.85,12,5,0.7058823529411765,20.0,0.01694915254237288,67.0,True,True
current,hazard65_sec600_else_score_min60,6,20,14,0.7,11,3,0.7857142857142857,80.0,0.0784313725490196,69.0,True,False
current,hazard65_sec600_else_score_min60,7,20,15,0.75,12,3,0.8,111.0,0.10192837465564739,69.0,True,False
current,hazard65_sec600_else_score_min60,8,20,14,0.7,12,2,0.8571428571428571,196.0,0.1952191235059761,70.5,True,False
current,hazard65_sec600_else_score_min60,9,20,15,0.75,14,1,0.9333333333333333,328.0,0.30597014925373134,68.0,True,False
current,hazard65_sec600_else_score_min60,10,20,16,0.8,10,6,0.625,-131.0,-0.11582670203359859,68.5,False,True
current,hazard65_sec600_else_score_min60,11,20,18,0.9,12,6,0.6666666666666666,-82.0,-0.06396255850234009,68.5,False,True
current,hazard65_sec600_else_score_min60,12,20,18,0.9,15,3,0.8333333333333334,183.0,0.13895216400911162,71.0,True,True
current,hazard65_sec600_else_score_min60,13,20,18,0.9,14,4,0.7777777777777778,60.0,0.04477611940298507,69.0,True,True
current,hazard65_sec600_else_score_min60,14,15,13,0.8666666666666667,8,5,0.6153846153846154,-137.0,-0.14621131270010673,69.0,False,True
v21,hazard45_sec60_else_logit_thresh55_edge15,0,20,19,0.95,17,2,0.8947368421052632,338.0,0.24816446402349487,69.0,True,True
v21,hazard45_sec60_else_logit_thresh55_edge15,1,20,20,1.0,12,8,0.6,-206.0,-0.1465149359886202,65.5,False,True
v21,hazard45_sec60_else_logit_thresh55_edge15,2,20,20,1.0,13,7,0.65,-126.0,-0.08835904628330996,67.5,False,True
v21,hazard45_sec60_else_logit_thresh55_edge15,3,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,67.5,False,True
v21,hazard45_sec60_else_logit_thresh55_edge15,4,20,19,0.95,13,6,0.6842105263157895,36.0,0.028481012658227847,65.0,True,True
v21,hazard45_sec60_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard45_sec60_else_logit_thresh55_edge15,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard45_sec60_else_logit_thresh55_edge15,7,20,20,1.0,17,3,0.85,311.0,0.22390208783297336,67.0,True,True
v21,hazard45_sec60_else_logit_thresh55_edge15,8,20,20,1.0,11,9,0.55,-284.0,-0.20520231213872833,65.0,False,True
v21,hazard45_sec60_else_logit_thresh55_edge15,9,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,67.0,True,True
v21,hazard45_sec60_else_logit_thresh55_edge15,10,20,19,0.95,15,4,0.7894736842105263,117.0,0.08459869848156182,68.0,True,True
v21,hazard45_sec60_else_logit_thresh55_edge15,11,1,1,1.0,1,0,1.0,29.0,0.4084507042253521,69.0,True,True
v21,hazard45_sec60_else_score_min60,0,20,20,1.0,17,3,0.85,247.0,0.16999311768754302,69.5,True,True
v21,hazard45_sec60_else_score_min60,1,20,20,1.0,12,8,0.6,-214.0,-0.15134370579915135,66.0,False,True
v21,hazard45_sec60_else_score_min60,2,20,20,1.0,13,7,0.65,-130.0,-0.09090909090909091,68.0,False,True
v21,hazard45_sec60_else_score_min60,3,20,20,1.0,13,7,0.65,-116.0,-0.08192090395480225,69.5,False,True
v21,hazard45_sec60_else_score_min60,4,20,19,0.95,14,5,0.7368421052631579,131.0,0.10323089046493301,65.0,True,True
v21,hazard45_sec60_else_score_min60,5,20,20,1.0,15,5,0.75,93.0,0.06609808102345416,68.0,True,True
v21,hazard45_sec60_else_score_min60,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard45_sec60_else_score_min60,7,20,20,1.0,17,3,0.85,309.0,0.22214234363767074,67.0,True,True
v21,hazard45_sec60_else_score_min60,8,20,20,1.0,12,8,0.6,-193.0,-0.13854989231873654,65.0,False,True
v21,hazard45_sec60_else_score_min60,9,20,20,1.0,16,4,0.8,169.0,0.11809923130677848,68.5,True,True
v21,hazard45_sec60_else_score_min60,10,20,19,0.95,15,4,0.7894736842105263,96.0,0.06837606837606838,69.0,True,True
v21,hazard45_sec60_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard45_sec600_else_logit_thresh55_edge15,0,20,17,0.85,15,2,0.8823529411764706,283.0,0.2325390304026294,69.0,True,True
v21,hazard45_sec600_else_logit_thresh55_edge15,1,20,17,0.85,10,7,0.5882352941176471,-199.0,-0.16597164303586323,65.0,False,True
v21,hazard45_sec600_else_logit_thresh55_edge15,2,20,17,0.85,11,6,0.6470588235294118,-99.0,-0.08256880733944955,67.0,False,True
v21,hazard45_sec600_else_logit_thresh55_edge15,3,20,16,0.8,12,4,0.75,85.0,0.07623318385650224,66.5,True,True
v21,hazard45_sec600_else_logit_thresh55_edge15,4,20,17,0.85,12,5,0.7058823529411765,80.0,0.07142857142857142,62.0,True,True
v21,hazard45_sec600_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard45_sec600_else_logit_thresh55_edge15,6,20,16,0.8,13,3,0.8125,185.0,0.16591928251121077,67.0,True,True
v21,hazard45_sec600_else_logit_thresh55_edge15,7,20,18,0.9,15,3,0.8333333333333334,255.0,0.20481927710843373,67.0,True,True
v21,hazard45_sec600_else_logit_thresh55_edge15,8,20,15,0.75,8,7,0.5333333333333333,-233.0,-0.22555663117134558,65.0,False,False
v21,hazard45_sec600_else_logit_thresh55_edge15,9,20,14,0.7,11,3,0.7857142857142857,133.0,0.1375387797311272,66.5,True,False
v21,hazard45_sec600_else_logit_thresh55_edge15,10,20,15,0.75,12,3,0.8,115.0,0.10599078341013825,68.0,True,False
v21,hazard45_sec600_else_logit_thresh55_edge15,11,1,0,0.0,0,0,,0.0,,,False,False
v21,hazard45_sec600_else_score_min60,0,20,17,0.85,15,2,0.8823529411764706,283.0,0.2325390304026294,69.0,True,True
v21,hazard45_sec600_else_score_min60,1,20,18,0.9,10,8,0.5555555555555556,-274.0,-0.2150706436420722,66.0,False,True
v21,hazard45_sec600_else_score_min60,2,20,15,0.75,9,6,0.6,-155.0,-0.14691943127962084,67.0,False,False
v21,hazard45_sec600_else_score_min60,3,20,15,0.75,11,4,0.7333333333333333,53.0,0.050620821394460364,67.0,True,False
v21,hazard45_sec600_else_score_min60,4,20,17,0.85,13,4,0.7647058823529411,175.0,0.15555555555555556,63.0,True,True
v21,hazard45_sec600_else_score_min60,5,20,19,0.95,14,5,0.7368421052631579,62.0,0.04633781763826607,68.0,True,True
v21,hazard45_sec600_else_score_min60,6,20,16,0.8,13,3,0.8125,185.0,0.16591928251121077,67.0,True,True
v21,hazard45_sec600_else_score_min60,7,20,17,0.85,14,3,0.8235294117647058,217.0,0.1834319526627219,67.0,True,True
v21,hazard45_sec600_else_score_min60,8,20,14,0.7,8,6,0.5714285714285714,-165.0,-0.17098445595854922,65.0,False,False
v21,hazard45_sec600_else_score_min60,9,20,14,0.7,12,2,0.8571428571428571,226.0,0.23203285420944558,67.0,True,False
v21,hazard45_sec600_else_score_min60,10,20,15,0.75,12,3,0.8,115.0,0.10599078341013825,68.0,True,False
v21,hazard45_sec600_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard50_sec60_else_logit_thresh55_edge15,0,20,19,0.95,17,2,0.8947368421052632,338.0,0.24816446402349487,69.0,True,True
v21,hazard50_sec60_else_logit_thresh55_edge15,1,20,20,1.0,12,8,0.6,-206.0,-0.1465149359886202,65.5,False,True
v21,hazard50_sec60_else_logit_thresh55_edge15,2,20,20,1.0,13,7,0.65,-126.0,-0.08835904628330996,67.5,False,True
v21,hazard50_sec60_else_logit_thresh55_edge15,3,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,67.5,False,True
v21,hazard50_sec60_else_logit_thresh55_edge15,4,20,19,0.95,13,6,0.6842105263157895,36.0,0.028481012658227847,65.0,True,True
v21,hazard50_sec60_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard50_sec60_else_logit_thresh55_edge15,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_sec60_else_logit_thresh55_edge15,7,20,20,1.0,17,3,0.85,311.0,0.22390208783297336,67.0,True,True
v21,hazard50_sec60_else_logit_thresh55_edge15,8,20,20,1.0,11,9,0.55,-284.0,-0.20520231213872833,65.0,False,True
v21,hazard50_sec60_else_logit_thresh55_edge15,9,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,67.0,True,True
v21,hazard50_sec60_else_logit_thresh55_edge15,10,20,19,0.95,15,4,0.7894736842105263,117.0,0.08459869848156182,68.0,True,True
v21,hazard50_sec60_else_logit_thresh55_edge15,11,1,1,1.0,1,0,1.0,29.0,0.4084507042253521,69.0,True,True
v21,hazard50_sec60_else_score_min60,0,20,20,1.0,17,3,0.85,211.0,0.1417058428475487,71.0,True,True
v21,hazard50_sec60_else_score_min60,1,20,20,1.0,12,8,0.6,-214.0,-0.15134370579915135,66.0,False,True
v21,hazard50_sec60_else_score_min60,2,20,20,1.0,13,7,0.65,-130.0,-0.09090909090909091,68.0,False,True
v21,hazard50_sec60_else_score_min60,3,20,20,1.0,13,7,0.65,-116.0,-0.08192090395480225,69.5,False,True
v21,hazard50_sec60_else_score_min60,4,20,19,0.95,14,5,0.7368421052631579,110.0,0.08527131782945736,65.0,True,True
v21,hazard50_sec60_else_score_min60,5,20,20,1.0,15,5,0.75,93.0,0.06609808102345416,68.0,True,True
v21,hazard50_sec60_else_score_min60,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard50_sec60_else_score_min60,7,20,20,1.0,17,3,0.85,288.0,0.20396600566572237,67.0,True,True
v21,hazard50_sec60_else_score_min60,8,20,20,1.0,12,8,0.6,-193.0,-0.13854989231873654,65.0,False,True
v21,hazard50_sec60_else_score_min60,9,20,20,1.0,16,4,0.8,120.0,0.08108108108108109,70.0,True,True
v21,hazard50_sec60_else_score_min60,10,20,19,0.95,15,4,0.7894736842105263,85.0,0.06007067137809187,71.0,True,True
v21,hazard50_sec60_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard50_sec600_else_logit_thresh55_edge15,0,20,17,0.85,15,2,0.8823529411764706,283.0,0.2325390304026294,69.0,True,True
v21,hazard50_sec600_else_logit_thresh55_edge15,1,20,17,0.85,10,7,0.5882352941176471,-199.0,-0.16597164303586323,65.0,False,True
v21,hazard50_sec600_else_logit_thresh55_edge15,2,20,17,0.85,11,6,0.6470588235294118,-99.0,-0.08256880733944955,67.0,False,True
v21,hazard50_sec600_else_logit_thresh55_edge15,3,20,16,0.8,12,4,0.75,85.0,0.07623318385650224,66.5,True,True
v21,hazard50_sec600_else_logit_thresh55_edge15,4,20,17,0.85,12,5,0.7058823529411765,80.0,0.07142857142857142,62.0,True,True
v21,hazard50_sec600_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard50_sec600_else_logit_thresh55_edge15,6,20,16,0.8,13,3,0.8125,185.0,0.16591928251121077,67.0,True,True
v21,hazard50_sec600_else_logit_thresh55_edge15,7,20,18,0.9,15,3,0.8333333333333334,255.0,0.20481927710843373,67.0,True,True
v21,hazard50_sec600_else_logit_thresh55_edge15,8,20,15,0.75,8,7,0.5333333333333333,-233.0,-0.22555663117134558,65.0,False,False
v21,hazard50_sec600_else_logit_thresh55_edge15,9,20,14,0.7,11,3,0.7857142857142857,133.0,0.1375387797311272,66.5,True,False
v21,hazard50_sec600_else_logit_thresh55_edge15,10,20,15,0.75,12,3,0.8,115.0,0.10599078341013825,68.0,True,False
v21,hazard50_sec600_else_logit_thresh55_edge15,11,1,0,0.0,0,0,,0.0,,,False,False
v21,hazard50_sec600_else_score_min60,0,20,16,0.8,14,2,0.875,223.0,0.18946474086661003,70.0,True,True
v21,hazard50_sec600_else_score_min60,1,20,18,0.9,10,8,0.5555555555555556,-274.0,-0.2150706436420722,66.0,False,True
v21,hazard50_sec600_else_score_min60,2,20,15,0.75,9,6,0.6,-155.0,-0.14691943127962084,67.0,False,False
v21,hazard50_sec600_else_score_min60,3,20,15,0.75,11,4,0.7333333333333333,53.0,0.050620821394460364,67.0,True,False
v21,hazard50_sec600_else_score_min60,4,20,16,0.8,13,3,0.8125,229.0,0.2138188608776844,64.5,True,True
v21,hazard50_sec600_else_score_min60,5,20,19,0.95,14,5,0.7368421052631579,62.0,0.04633781763826607,68.0,True,True
v21,hazard50_sec600_else_score_min60,6,20,16,0.8,13,3,0.8125,185.0,0.16591928251121077,67.0,True,True
v21,hazard50_sec600_else_score_min60,7,20,16,0.8,13,3,0.8125,179.0,0.15967885816235505,67.0,True,True
v21,hazard50_sec600_else_score_min60,8,20,14,0.7,8,6,0.5714285714285714,-165.0,-0.17098445595854922,65.0,False,False
v21,hazard50_sec600_else_score_min60,9,20,13,0.65,11,2,0.8461538461538461,165.0,0.17647058823529413,70.0,True,False
v21,hazard50_sec600_else_score_min60,10,20,15,0.75,12,3,0.8,104.0,0.0948905109489051,69.0,True,False
v21,hazard50_sec600_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard55_sec60_else_logit_thresh55_edge15,0,20,19,0.95,17,2,0.8947368421052632,338.0,0.24816446402349487,69.0,True,True
v21,hazard55_sec60_else_logit_thresh55_edge15,1,20,20,1.0,12,8,0.6,-206.0,-0.1465149359886202,65.5,False,True
v21,hazard55_sec60_else_logit_thresh55_edge15,2,20,20,1.0,13,7,0.65,-126.0,-0.08835904628330996,67.5,False,True
v21,hazard55_sec60_else_logit_thresh55_edge15,3,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,67.5,False,True
v21,hazard55_sec60_else_logit_thresh55_edge15,4,20,19,0.95,13,6,0.6842105263157895,36.0,0.028481012658227847,65.0,True,True
v21,hazard55_sec60_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard55_sec60_else_logit_thresh55_edge15,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard55_sec60_else_logit_thresh55_edge15,7,20,20,1.0,17,3,0.85,311.0,0.22390208783297336,67.0,True,True
v21,hazard55_sec60_else_logit_thresh55_edge15,8,20,20,1.0,11,9,0.55,-284.0,-0.20520231213872833,65.0,False,True
v21,hazard55_sec60_else_logit_thresh55_edge15,9,20,20,1.0,15,5,0.75,92.0,0.06534090909090909,67.0,True,True
v21,hazard55_sec60_else_logit_thresh55_edge15,10,20,19,0.95,15,4,0.7894736842105263,117.0,0.08459869848156182,68.0,True,True
v21,hazard55_sec60_else_logit_thresh55_edge15,11,1,1,1.0,1,0,1.0,29.0,0.4084507042253521,69.0,True,True
v21,hazard55_sec60_else_score_min60,0,20,20,1.0,17,3,0.85,211.0,0.1417058428475487,71.0,True,True
v21,hazard55_sec60_else_score_min60,1,20,20,1.0,12,8,0.6,-214.0,-0.15134370579915135,66.0,False,True
v21,hazard55_sec60_else_score_min60,2,20,20,1.0,13,7,0.65,-130.0,-0.09090909090909091,68.0,False,True
v21,hazard55_sec60_else_score_min60,3,20,20,1.0,12,8,0.6,-228.0,-0.15966386554621848,71.0,False,True
v21,hazard55_sec60_else_score_min60,4,20,19,0.95,14,5,0.7368421052631579,107.0,0.08275328692962104,65.0,True,True
v21,hazard55_sec60_else_score_min60,5,20,20,1.0,15,5,0.75,93.0,0.06609808102345416,68.0,True,True
v21,hazard55_sec60_else_score_min60,6,20,20,1.0,17,3,0.85,267.0,0.18632240055826937,68.0,True,True
v21,hazard55_sec60_else_score_min60,7,20,20,1.0,17,3,0.85,288.0,0.20396600566572237,67.0,True,True
v21,hazard55_sec60_else_score_min60,8,20,20,1.0,12,8,0.6,-193.0,-0.13854989231873654,65.0,False,True
v21,hazard55_sec60_else_score_min60,9,20,20,1.0,16,4,0.8,120.0,0.08108108108108109,70.0,True,True
v21,hazard55_sec60_else_score_min60,10,20,19,0.95,15,4,0.7894736842105263,85.0,0.06007067137809187,71.0,True,True
v21,hazard55_sec60_else_score_min60,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,61.0,True,True
v21,hazard55_sec600_else_logit_thresh55_edge15,0,20,17,0.85,15,2,0.8823529411764706,283.0,0.2325390304026294,69.0,True,True
v21,hazard55_sec600_else_logit_thresh55_edge15,1,20,17,0.85,10,7,0.5882352941176471,-199.0,-0.16597164303586323,65.0,False,True
v21,hazard55_sec600_else_logit_thresh55_edge15,2,20,17,0.85,11,6,0.6470588235294118,-99.0,-0.08256880733944955,67.0,False,True
v21,hazard55_sec600_else_logit_thresh55_edge15,3,20,16,0.8,12,4,0.75,85.0,0.07623318385650224,66.5,True,True
v21,hazard55_sec600_else_logit_thresh55_edge15,4,20,17,0.85,12,5,0.7058823529411765,80.0,0.07142857142857142,62.0,True,True
v21,hazard55_sec600_else_logit_thresh55_edge15,5,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,69.0,True,True
v21,hazard55_sec600_else_logit_thresh55_edge15,6,20,16,0.8,13,3,0.8125,185.0,0.16591928251121077,67.0,True,True
v21,hazard55_sec600_else_logit_thresh55_edge15,7,20,18,0.9,15,3,0.8333333333333334,255.0,0.20481927710843373,67.0,True,True
v21,hazard55_sec600_else_logit_thresh55_edge15,8,20,15,0.75,8,7,0.5333333333333333,-233.0,-0.22555663117134558,65.0,False,False
v21,hazard55_sec600_else_logit_thresh55_edge15,9,20,14,0.7,11,3,0.7857142857142857,133.0,0.1375387797311272,66.5,True,False
v21,hazard55_sec600_else_logit_thresh55_edge15,10,20,15,0.75,12,3,0.8,115.0,0.10599078341013825,68.0,True,False
