dataset,candidate,label,hazard_min_score,fallback,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive
current,hazard55_sec600_else_logit_thresh55_edge15,hazard>=0.55; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.55,logit_thresh55_edge15,295,246,181,65,0.7357723577235772,0.8338983050847457,0.6773536912841929,68.0,68.10975609756098,71.0,0,0,778.5840000000001,484.0,16755.0,17239.0,1345.0,861.0,0.08027454491196657,0.04994489239515053,3.5,2.91864406779661,0.7007723577235772,0.03500000000000003,177,146,108,38,0.7397260273972602,0.8248587570621468,0.6630559975733338,67.0,67.4041095890411,70.0,0,0,778.5840000000001,288.0,9841.0,10129.0,959.0,671.0,0.09744944619449243,0.06624543390265573,4.595890410958904,3.790960451977401,0.6937671232876713,0.045958904109588916,59,47,35,12,0.7446808510638298,0.7966101694915254,0.6049182446958253,67.0,68.53191489361703,71.0,0,0,777.711,92.0,3221.0,3313.0,279.0,187.0,0.08661906240298044,0.056444310292785994,3.978723404255319,3.169491525423729,0.7048936170212765,0.03978723404255324,59,53,38,15,0.7169811320754716,0.8983050847457628,0.5842971358358297,69.0,69.67924528301887,72.0,0,0,804.79,104.0,3693.0,3797.0,107.0,3.0,0.028973734091524504,0.0007900974453515934,0.05660377358490566,0.05084745762711865,0.7164150943396226,0.0005660377358490676,False,True,True
current,hazard55_sec600_else_score_min60,hazard>=0.55; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.55,score_min60,295,239,182,57,0.7615062761506276,0.8101694915254237,0.7036105250017187,68.0,69.13389121338912,72.5,0,0,774.221,470.0,16523.0,16993.0,1677.0,1207.0,0.10149488591660111,0.07102924733713882,5.050209205020921,4.091525423728814,0.7110041841004184,0.05050209205020917,177,139,107,32,0.7697841726618705,0.7853107344632768,0.6931130278329162,68.0,68.41726618705036,72.0,0,0,772.981,274.0,9510.0,9784.0,1190.0,916.0,0.12513144058885384,0.09362224039247752,6.589928057553957,5.175141242937853,0.703884892086331,0.06589928057553951,59,47,36,11,0.7659574468085106,0.7966101694915254,0.627757424498444,68.0,68.91489361702128,73.0,0,0,776.512,92.0,3239.0,3331.0,361.0,269.0,0.1114541525162087,0.0807565295706995,5.723404255319149,4.559322033898305,0.7087234042553191,0.05723404255319153,59,53,39,14,0.7358490566037735,0.8983050847457628,0.6041933558938148,69.0,71.20754716981132,75.0,0,0,774.221,104.0,3774.0,3878.0,126.0,22.0,0.033386327503974564,0.005673027333677153,0.41509433962264153,0.3728813559322034,0.7316981132075473,0.0041509433962262365,False,True,True
current,hazard60_sec60_else_logit_thresh55_edge15,hazard>=0.6; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.6,logit_thresh55_edge15,295,292,217,75,0.7431506849315068,0.9898305084745763,0.6901086563374786,68.0,68.46232876712328,72.0,0,0,772.2335,573.0,19991.0,20564.0,1709.0,1136.0,0.08548846981141514,0.055242170783894186,3.8904109589041096,3.8508474576271188,0.7042465753424657,0.038904109589041114,177,175,128,47,0.7314285714285714,0.9887005649717514,0.6613100443245806,68.0,67.94285714285714,71.5,0,0,771.257,345.0,11890.0,12235.0,910.0,565.0,0.07653490328006729,0.04617899468737229,3.2285714285714286,3.1920903954802258,0.6991428571428572,0.03228571428571425,59,58,46,12,0.7931034482758621,0.9830508474576272,0.6723078207851659,68.0,68.62068965517241,71.0,0,0,771.7515,113.0,3980.0,4093.0,620.0,507.0,0.15577889447236182,0.1238700219887613,8.741379310344827,8.59322033898305,0.7056896551724138,0.08741379310344832,59,59,43,16,0.7288135593220338,1.0,0.6040223703245484,69.0,69.84745762711864,72.0,0,0,774.221,115.0,4121.0,4236.0,179.0,64.0,0.04343605920892987,0.015108593012275733,1.0847457627118644,1.0847457627118644,0.7179661016949153,0.010847457627118584,True,True,True
current,hazard60_sec60_else_score_min60,hazard>=0.6; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.6,score_min60,295,292,221,71,0.7568493150684932,0.9898305084745763,0.7045171643411514,68.0,69.52054794520548,73.0,0,0,768.285,573.0,20300.0,20873.0,1800.0,1227.0,0.08866995073891626,0.05878407512096968,4.2020547945205475,4.159322033898305,0.7148287671232877,0.04202054794520549,177,175,131,44,0.7485714285714286,0.9887005649717514,0.6794258610309706,68.0,69.02285714285715,72.5,0,0,766.964,344.0,12079.0,12423.0,1021.0,677.0,0.08452686480668929,0.054495693471786205,3.8685714285714288,3.824858757062147,0.7098857142857142,0.03868571428571432,59,58,46,12,0.7931034482758621,0.9830508474576272,0.6723078207851659,68.0,69.55172413793103,73.75,0,0,770.818,113.0,4034.0,4147.0,566.0,453.0,0.14030738720872582,0.10923559199421268,7.810344827586207,7.677966101694915,0.7150000000000001,0.07810344827586202,59,59,44,15,0.7457627118644068,1.0,0.6220385597107273,69.0,70.96610169491525,75.0,0,0,771.657,116.0,4187.0,4303.0,213.0,97.0,0.05087174588010509,0.022542412270508946,1.6440677966101696,1.6440677966101696,0.7293220338983052,0.016440677966101602,True,True,True
current,hazard60_sec600_else_logit_thresh55_edge15,hazard>=0.6; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.6,logit_thresh55_edge15,295,246,181,65,0.7357723577235772,0.8338983050847457,0.6773536912841929,68.0,68.10975609756098,71.0,0,0,778.5840000000001,484.0,16755.0,17239.0,1345.0,861.0,0.08027454491196657,0.04994489239515053,3.5,2.91864406779661,0.7007723577235772,0.03500000000000003,177,146,108,38,0.7397260273972602,0.8248587570621468,0.6630559975733338,67.0,67.4041095890411,70.0,0,0,778.5840000000001,288.0,9841.0,10129.0,959.0,671.0,0.09744944619449243,0.06624543390265573,4.595890410958904,3.790960451977401,0.6937671232876713,0.045958904109588916,59,47,35,12,0.7446808510638298,0.7966101694915254,0.6049182446958253,67.0,68.53191489361703,71.0,0,0,777.711,92.0,3221.0,3313.0,279.0,187.0,0.08661906240298044,0.056444310292785994,3.978723404255319,3.169491525423729,0.7048936170212765,0.03978723404255324,59,53,38,15,0.7169811320754716,0.8983050847457628,0.5842971358358297,69.0,69.67924528301887,72.0,0,0,804.79,104.0,3693.0,3797.0,107.0,3.0,0.028973734091524504,0.0007900974453515934,0.05660377358490566,0.05084745762711865,0.7164150943396226,0.0005660377358490676,False,True,True
current,hazard60_sec600_else_score_min60,hazard>=0.6; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.6,score_min60,295,239,182,57,0.7615062761506276,0.8101694915254237,0.7036105250017187,68.0,69.13389121338912,72.5,0,0,774.221,470.0,16523.0,16993.0,1677.0,1207.0,0.10149488591660111,0.07102924733713882,5.050209205020921,4.091525423728814,0.7110041841004184,0.05050209205020917,177,139,107,32,0.7697841726618705,0.7853107344632768,0.6931130278329162,68.0,68.41726618705036,72.0,0,0,772.981,274.0,9510.0,9784.0,1190.0,916.0,0.12513144058885384,0.09362224039247752,6.589928057553957,5.175141242937853,0.703884892086331,0.06589928057553951,59,47,36,11,0.7659574468085106,0.7966101694915254,0.627757424498444,68.0,68.91489361702128,73.0,0,0,776.512,92.0,3239.0,3331.0,361.0,269.0,0.1114541525162087,0.0807565295706995,5.723404255319149,4.559322033898305,0.7087234042553191,0.05723404255319153,59,53,39,14,0.7358490566037735,0.8983050847457628,0.6041933558938148,69.0,71.20754716981132,75.0,0,0,774.221,104.0,3774.0,3878.0,126.0,22.0,0.033386327503974564,0.005673027333677153,0.41509433962264153,0.3728813559322034,0.7316981132075473,0.0041509433962262365,False,True,True
current,hazard65_sec60_else_logit_thresh55_edge15,hazard>=0.65; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.65,logit_thresh55_edge15,295,292,217,75,0.7431506849315068,0.9898305084745763,0.6901086563374786,68.0,68.46232876712328,72.0,0,0,772.2335,573.0,19991.0,20564.0,1709.0,1136.0,0.08548846981141514,0.055242170783894186,3.8904109589041096,3.8508474576271188,0.7042465753424657,0.038904109589041114,177,175,128,47,0.7314285714285714,0.9887005649717514,0.6613100443245806,68.0,67.94285714285714,71.5,0,0,771.257,345.0,11890.0,12235.0,910.0,565.0,0.07653490328006729,0.04617899468737229,3.2285714285714286,3.1920903954802258,0.6991428571428572,0.03228571428571425,59,58,46,12,0.7931034482758621,0.9830508474576272,0.6723078207851659,68.0,68.62068965517241,71.0,0,0,771.7515,113.0,3980.0,4093.0,620.0,507.0,0.15577889447236182,0.1238700219887613,8.741379310344827,8.59322033898305,0.7056896551724138,0.08741379310344832,59,59,43,16,0.7288135593220338,1.0,0.6040223703245484,69.0,69.84745762711864,72.0,0,0,774.221,115.0,4121.0,4236.0,179.0,64.0,0.04343605920892987,0.015108593012275733,1.0847457627118644,1.0847457627118644,0.7179661016949153,0.010847457627118584,True,True,True
current,hazard65_sec60_else_score_min60,hazard>=0.65; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.65,score_min60,295,292,221,71,0.7568493150684932,0.9898305084745763,0.7045171643411514,68.0,69.52054794520548,73.0,0,0,768.285,573.0,20300.0,20873.0,1800.0,1227.0,0.08866995073891626,0.05878407512096968,4.2020547945205475,4.159322033898305,0.7148287671232877,0.04202054794520549,177,175,131,44,0.7485714285714286,0.9887005649717514,0.6794258610309706,68.0,69.02285714285715,72.5,0,0,766.964,344.0,12079.0,12423.0,1021.0,677.0,0.08452686480668929,0.054495693471786205,3.8685714285714288,3.824858757062147,0.7098857142857142,0.03868571428571432,59,58,46,12,0.7931034482758621,0.9830508474576272,0.6723078207851659,68.0,69.55172413793103,73.75,0,0,770.818,113.0,4034.0,4147.0,566.0,453.0,0.14030738720872582,0.10923559199421268,7.810344827586207,7.677966101694915,0.7150000000000001,0.07810344827586202,59,59,44,15,0.7457627118644068,1.0,0.6220385597107273,69.0,70.96610169491525,75.0,0,0,771.657,116.0,4187.0,4303.0,213.0,97.0,0.05087174588010509,0.022542412270508946,1.6440677966101696,1.6440677966101696,0.7293220338983052,0.016440677966101602,True,True,True
current,hazard65_sec600_else_logit_thresh55_edge15,hazard>=0.65; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.65,logit_thresh55_edge15,295,246,181,65,0.7357723577235772,0.8338983050847457,0.6773536912841929,68.0,68.10975609756098,71.0,0,0,778.5840000000001,484.0,16755.0,17239.0,1345.0,861.0,0.08027454491196657,0.04994489239515053,3.5,2.91864406779661,0.7007723577235772,0.03500000000000003,177,146,108,38,0.7397260273972602,0.8248587570621468,0.6630559975733338,67.0,67.4041095890411,70.0,0,0,778.5840000000001,288.0,9841.0,10129.0,959.0,671.0,0.09744944619449243,0.06624543390265573,4.595890410958904,3.790960451977401,0.6937671232876713,0.045958904109588916,59,47,35,12,0.7446808510638298,0.7966101694915254,0.6049182446958253,67.0,68.53191489361703,71.0,0,0,777.711,92.0,3221.0,3313.0,279.0,187.0,0.08661906240298044,0.056444310292785994,3.978723404255319,3.169491525423729,0.7048936170212765,0.03978723404255324,59,53,38,15,0.7169811320754716,0.8983050847457628,0.5842971358358297,69.0,69.67924528301887,72.0,0,0,804.79,104.0,3693.0,3797.0,107.0,3.0,0.028973734091524504,0.0007900974453515934,0.05660377358490566,0.05084745762711865,0.7164150943396226,0.0005660377358490676,False,True,True
current,hazard65_sec600_else_score_min60,hazard>=0.65; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.65,score_min60,295,239,182,57,0.7615062761506276,0.8101694915254237,0.7036105250017187,68.0,69.13389121338912,72.5,0,0,774.221,470.0,16523.0,16993.0,1677.0,1207.0,0.10149488591660111,0.07102924733713882,5.050209205020921,4.091525423728814,0.7110041841004184,0.05050209205020917,177,139,107,32,0.7697841726618705,0.7853107344632768,0.6931130278329162,68.0,68.41726618705036,72.0,0,0,772.981,274.0,9510.0,9784.0,1190.0,916.0,0.12513144058885384,0.09362224039247752,6.589928057553957,5.175141242937853,0.703884892086331,0.06589928057553951,59,47,36,11,0.7659574468085106,0.7966101694915254,0.627757424498444,68.0,68.91489361702128,73.0,0,0,776.512,92.0,3239.0,3331.0,361.0,269.0,0.1114541525162087,0.0807565295706995,5.723404255319149,4.559322033898305,0.7087234042553191,0.05723404255319153,59,53,39,14,0.7358490566037735,0.8983050847457628,0.6041933558938148,69.0,71.20754716981132,75.0,0,0,774.221,104.0,3774.0,3878.0,126.0,22.0,0.033386327503974564,0.005673027333677153,0.41509433962264153,0.3728813559322034,0.7316981132075473,0.0041509433962262365,False,True,True
v21,hazard45_sec60_else_logit_thresh55_edge15,hazard>=0.45; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.45,logit_thresh55_edge15,221,218,159,59,0.7293577981651376,0.9864253393665159,0.6667865949081514,67.0,68.44954128440367,71.0,0,0,779.4973125,425.0,14922.0,15347.0,978.0,553.0,0.06554081222356252,0.036033100931778195,2.536697247706422,2.502262443438914,0.7039908256880734,0.02536697247706421,132,130,92,38,0.7076923076923077,0.9848484848484849,0.6244469876657347,67.0,68.26153846153846,71.0,0,0,779.7675320000001,254.0,8874.0,9128.0,326.0,72.0,0.03673653369393735,0.007887817703768623,0.5538461538461539,0.5454545454545454,0.7021538461538461,0.005538461538461603,44,44,34,10,0.7727272727272727,1.0,0.6300764193536366,66.5,67.81818181818181,70.25,0,0,779.3057875,86.0,2984.0,3070.0,416.0,330.0,0.13941018766756033,0.10749185667752444,7.5,7.5,0.6977272727272728,0.07499999999999996,45,44,33,11,0.75,0.9777777777777777,0.6055943364104085,68.0,69.63636363636364,73.75,0,0,779.189098,85.0,3064.0,3149.0,236.0,151.0,0.07702349869451697,0.04795173070816132,3.4318181818181817,3.3555555555555556,0.7156818181818182,0.0343181818181818,True,True,True
v21,hazard45_sec60_else_score_min60,hazard>=0.45; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.45,score_min60,221,219,162,57,0.7397260273972602,0.9909502262443439,0.6778350728003982,67.0,68.85844748858447,72.0,0,0,779.504859,424.0,15080.0,15504.0,1120.0,696.0,0.07427055702917772,0.04489164086687306,3.1780821917808217,3.1493212669683257,0.707945205479452,0.03178082191780818,132,131,93,38,0.7099236641221374,0.9924242424242424,0.6271154560889036,68.0,68.57251908396947,71.0,0,0,779.745618,255.0,8983.0,9238.0,317.0,62.0,0.03528887899365468,0.006711409395973154,0.4732824427480916,0.4696969696969697,0.7051908396946566,0.004732824427480797,44,44,35,9,0.7954545454545454,1.0,0.6549942193889834,67.0,68.06818181818181,71.0,0,0,779.2121585,86.0,2995.0,3081.0,505.0,419.0,0.1686143572621035,0.13599480688088283,9.522727272727273,9.522727272727273,0.7002272727272728,0.0952272727272726,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,68.5,70.5,78.0,0,0,779.4280695,83.0,3102.0,3185.0,298.0,215.0,0.09606705351386202,0.06750392464678179,4.886363636363637,4.777777777777778,0.7238636363636363,0.04886363636363644,True,True,True
v21,hazard45_sec600_else_logit_thresh55_edge15,hazard>=0.45; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.45,logit_thresh55_edge15,221,182,134,48,0.7362637362637363,0.8235294117647058,0.667837425972702,67.0,67.85714285714286,71.0,0,0,779.8782125,358.0,12350.0,12708.0,1050.0,692.0,0.08502024291497975,0.05445388731507712,3.802197802197802,3.1312217194570136,0.6982417582417583,0.03802197802197804,132,113,81,32,0.7168141592920354,0.8560606060606061,0.6276817205435544,66.0,67.75221238938053,71.0,0,0,779.96873,222.0,7656.0,7878.0,444.0,222.0,0.05799373040752351,0.02817974105102818,1.9646017699115044,1.6818181818181819,0.6971681415929204,0.019646017699115004,44,36,28,8,0.7777777777777778,0.8181818181818182,0.6191529705388181,66.5,67.19444444444444,68.25,0,0,779.6397999999999,72.0,2419.0,2491.0,381.0,309.0,0.15750310045473337,0.12404656764351665,8.583333333333334,7.0227272727272725,0.6919444444444445,0.08583333333333332,45,33,25,8,0.7575757575757576,0.7333333333333333,0.5897538017044264,67.0,68.93939393939394,72.0,0,0,779.939051,64.0,2275.0,2339.0,225.0,161.0,0.0989010989010989,0.06883283454467722,4.878787878787879,3.577777777777778,0.7087878787878787,0.048787878787878824,False,True,True
v21,hazard45_sec600_else_score_min60,hazard>=0.45; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.45,score_min60,221,178,132,46,0.7415730337078652,0.8054298642533937,0.6726375084188437,67.0,67.92696629213484,71.0,0,0,779.9231935,350.0,12091.0,12441.0,1109.0,759.0,0.0917211148788355,0.0610079575596817,4.264044943820225,3.434389140271493,0.6989325842696629,0.04264044943820233,132,110,78,32,0.7090909090909091,0.8333333333333334,0.6183065513617867,66.5,67.77272727272727,71.0,0,0,779.95793,216.0,7455.0,7671.0,345.0,129.0,0.04627766599597585,0.016816581931951506,1.1727272727272726,0.9772727272727273,0.6973636363636364,0.011727272727272697,44,34,27,7,0.7941176470588235,0.7727272727272727,0.632016119488364,67.0,67.44117647058823,70.5,0,0,779.6397999999999,68.0,2293.0,2361.0,407.0,339.0,0.1774967291757523,0.14358322744599747,9.970588235294118,7.704545454545454,0.6944117647058824,0.09970588235294109,45,34,27,7,0.7941176470588235,0.7555555555555555,0.632016119488364,67.5,68.91176470588235,71.75,0,0,808.4725034999999,66.0,2343.0,2409.0,357.0,291.0,0.1523687580025608,0.12079701120797011,8.558823529411764,6.466666666666667,0.7085294117647057,0.08558823529411774,False,True,True
v21,hazard50_sec60_else_logit_thresh55_edge15,hazard>=0.5; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.5,logit_thresh55_edge15,221,218,159,59,0.7293577981651376,0.9864253393665159,0.6667865949081514,67.0,68.44954128440367,71.0,0,0,779.4973125,425.0,14922.0,15347.0,978.0,553.0,0.06554081222356252,0.036033100931778195,2.536697247706422,2.502262443438914,0.7039908256880734,0.02536697247706421,132,130,92,38,0.7076923076923077,0.9848484848484849,0.6244469876657347,67.0,68.26153846153846,71.0,0,0,779.7675320000001,254.0,8874.0,9128.0,326.0,72.0,0.03673653369393735,0.007887817703768623,0.5538461538461539,0.5454545454545454,0.7021538461538461,0.005538461538461603,44,44,34,10,0.7727272727272727,1.0,0.6300764193536366,66.5,67.81818181818181,70.25,0,0,779.3057875,86.0,2984.0,3070.0,416.0,330.0,0.13941018766756033,0.10749185667752444,7.5,7.5,0.6977272727272728,0.07499999999999996,45,44,33,11,0.75,0.9777777777777777,0.6055943364104085,68.0,69.63636363636364,73.75,0,0,779.189098,85.0,3064.0,3149.0,236.0,151.0,0.07702349869451697,0.04795173070816132,3.4318181818181817,3.3555555555555556,0.7156818181818182,0.0343181818181818,True,True,True
v21,hazard50_sec60_else_score_min60,hazard>=0.5; sec>=60_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=60,0.5,score_min60,221,219,162,57,0.7397260273972602,0.9909502262443439,0.6778350728003982,68.0,69.4931506849315,72.5,0,0,779.456167,423.0,15219.0,15642.0,981.0,558.0,0.06445890005913661,0.03567318757192175,2.547945205479452,2.524886877828054,0.7142465753424657,0.025479452054794516,132,131,93,38,0.7099236641221374,0.9924242424242424,0.6271154560889036,68.0,69.00763358778626,72.0,0,0,779.550778,255.0,9040.0,9295.0,260.0,5.0,0.028761061946902654,0.0005379236148466917,0.03816793893129771,0.03787878787878788,0.7095419847328245,0.00038167938931288337,44,44,35,9,0.7954545454545454,1.0,0.6549942193889834,67.0,68.54545454545455,71.25,0,0,779.097888,86.0,3016.0,3102.0,484.0,398.0,0.16047745358090185,0.1283043197936815,9.045454545454545,9.045454545454545,0.705,0.09045454545454545,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,70.0,71.88636363636364,78.25,0,0,779.189098,82.0,3163.0,3245.0,237.0,155.0,0.07492886500158077,0.04776579352850539,3.522727272727273,3.4444444444444446,0.7374999999999999,0.035227272727272774,True,True,True
v21,hazard50_sec600_else_logit_thresh55_edge15,hazard>=0.5; sec>=600_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=600,0.5,logit_thresh55_edge15,221,182,134,48,0.7362637362637363,0.8235294117647058,0.667837425972702,67.0,67.85714285714286,71.0,0,0,779.8782125,358.0,12350.0,12708.0,1050.0,692.0,0.08502024291497975,0.05445388731507712,3.802197802197802,3.1312217194570136,0.6982417582417583,0.03802197802197804,132,113,81,32,0.7168141592920354,0.8560606060606061,0.6276817205435544,66.0,67.75221238938053,71.0,0,0,779.96873,222.0,7656.0,7878.0,444.0,222.0,0.05799373040752351,0.02817974105102818,1.9646017699115044,1.6818181818181819,0.6971681415929204,0.019646017699115004,44,36,28,8,0.7777777777777778,0.8181818181818182,0.6191529705388181,66.5,67.19444444444444,68.25,0,0,779.6397999999999,72.0,2419.0,2491.0,381.0,309.0,0.15750310045473337,0.12404656764351665,8.583333333333334,7.0227272727272725,0.6919444444444445,0.08583333333333332,45,33,25,8,0.7575757575757576,0.7333333333333333,0.5897538017044264,67.0,68.93939393939394,72.0,0,0,779.939051,64.0,2275.0,2339.0,225.0,161.0,0.0989010989010989,0.06883283454467722,4.878787878787879,3.577777777777778,0.7087878787878787,0.048787878787878824,False,True,True
v21,hazard50_sec600_else_score_min60,hazard>=0.5; sec>=600_else_hazard_primary_else_score_min60: score_min_book_rv15>=0.6; ask<=95; sec>=600,0.5,score_min60,221,174,129,45,0.7413793103448276,0.7873303167420814,0.6715993693408262,67.0,68.47701149425288,71.0,0,0,779.830778,342.0,11915.0,12257.0,985.0,643.0,0.08266890474192194,0.05245981887900791,3.6954022988505746,2.909502262443439,0.7044252873563218,0.03695402298850581,132,108,77,31,0.7129629629629629,0.8181818181818182,0.6214901729048635,67.0,68.19444444444444,71.0,0,0,779.9419275,212.0,7365.0,7577.0,335.0,123.0,0.04548540393754243,0.01623333773261185,1.1388888888888888,0.9318181818181818,0.701574074074074,0.011388888888888893,44,33,26,7,0.7878787878787878,0.75,0.6224835500784931,67.0,67.66666666666667,71.0,0,0,779.575129,66.0,2233.0,2299.0,367.0,301.0,0.16435288849081953,0.13092648977816443,9.121212121212121,6.840909090909091,0.6966666666666668,0.09121212121212108,45,33,26,7,0.7878787878787878,0.7333333333333333,0.6224835500784931,69.0,70.21212121212122,73.0,0,0,779.650672,64.0,2317.0,2381.0,283.0,219.0,0.12214069917997411,0.09197816043679126,6.636363636363637,4.866666666666666,0.7215151515151514,0.0663636363636364,False,True,True
v21,hazard55_sec60_else_logit_thresh55_edge15,hazard>=0.55; sec>=60_else_hazard_primary_else_logit_thresh55_edge15: blend_logit_book_rv_hazard_mean>=0.55; fair_edge>=-15c; ask<=95; sec>=60,0.55,logit_thresh55_edge15,221,218,159,59,0.7293577981651376,0.9864253393665159,0.6667865949081514,67.0,68.44954128440367,71.0,0,0,779.4973125,425.0,14922.0,15347.0,978.0,553.0,0.06554081222356252,0.036033100931778195,2.536697247706422,2.502262443438914,0.7039908256880734,0.02536697247706421,132,130,92,38,0.7076923076923077,0.9848484848484849,0.6244469876657347,67.0,68.26153846153846,71.0,0,0,779.7675320000001,254.0,8874.0,9128.0,326.0,72.0,0.03673653369393735,0.007887817703768623,0.5538461538461539,0.5454545454545454,0.7021538461538461,0.005538461538461603,44,44,34,10,0.7727272727272727,1.0,0.6300764193536366,66.5,67.81818181818181,70.25,0,0,779.3057875,86.0,2984.0,3070.0,416.0,330.0,0.13941018766756033,0.10749185667752444,7.5,7.5,0.6977272727272728,0.07499999999999996,45,44,33,11,0.75,0.9777777777777777,0.6055943364104085,68.0,69.63636363636364,73.75,0,0,779.189098,85.0,3064.0,3149.0,236.0,151.0,0.07702349869451697,0.04795173070816132,3.4318181818181817,3.3555555555555556,0.7156818181818182,0.0343181818181818,True,True,True
