rule,suppressed_exits,suppressed_share,adjusted_net_dollars,delta_vs_branch_actual_dollars,hurtful_exits_suppressed,helpful_exits_suppressed,train_adjusted_net,validation_adjusted_net,holdout_adjusted_net,train_suppressed,validation_suppressed,holdout_suppressed,all_splits_nonworse,diagnostic_pass
suppress_collapse_exit_if_exit_fair_drawdown_cents<=18 AND exit_sigma_t_dollars>=100,8,0.1509433962264151,-26.81,4.910000000000004,7,1,-8.02,-15.510000000000002,-3.2800000000000002,5,3,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-26.82,4.900000000000002,6,0,-8.02,-15.52,-3.2800000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=0,11,0.20754716981132076,-26.830000000000005,4.889999999999997,7,4,-8.490000000000002,-16.56,-1.78,7,2,2,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND entry_to_exit_loss_cents>=20,13,0.24528301886792453,-26.860001999999998,4.8599980000000045,7,6,-10.71,-12.870002,-3.2800000000000002,5,8,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_sigma_t_dollars>=75,7,0.1320754716981132,-26.929181999999997,4.790818000000005,6,1,-8.469179999999998,-15.900002,-2.5600000000000005,4,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.6 AND exit_fair_drawdown_cents<=4,8,0.1509433962264151,-26.950000000000003,4.77,6,2,-8.880000000000003,-15.52,-2.55,6,1,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=12,7,0.1320754716981132,-27.000000000000004,4.719999999999999,6,1,-8.64,-16.580000000000002,-1.78,5,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND position_seconds<=45,22,0.41509433962264153,-27.099999999999998,4.6200000000000045,15,7,-9.16,-15.58,-2.3600000000000003,13,3,6,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=4,6,0.11320754716981132,-27.150000000000002,4.57,5,1,-9.080000000000002,-15.52,-2.55,4,1,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=300,10,0.18867924528301888,-27.249182,4.470818000000001,7,3,-8.559180000000001,-15.410002,-3.2800000000000002,6,4,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=500,10,0.18867924528301888,-27.249182,4.470818000000001,7,3,-8.559180000000001,-15.410002,-3.2800000000000002,6,4,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=180,9,0.16981132075471697,-27.25918,4.460820000000002,7,2,-8.899180000000001,-16.580000000000002,-1.78,7,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.6,7,0.1320754716981132,-27.26,4.460000000000001,5,2,-8.46,-15.52,-3.2800000000000002,6,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8,13,0.24528301886792453,-27.270000000000003,4.449999999999999,8,5,-8.93,-16.56,-1.78,9,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND position_seconds<=180,13,0.24528301886792453,-27.270000000000003,4.449999999999999,8,5,-8.93,-16.56,-1.78,9,2,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms<=300,12,0.22641509433962265,-27.329182,4.390818000000003,8,4,-9.72918,-14.320001999999999,-3.2800000000000002,7,5,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents<=45 AND exit_sigma_t_dollars>=75,3,0.05660377358490566,-27.360000000000003,4.359999999999999,2,1,-11.86,-12.220000000000002,-3.2800000000000002,0,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=0,7,0.1320754716981132,-27.37,4.350000000000001,6,1,-8.579999999999998,-15.510000000000002,-3.2800000000000002,4,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=4,8,0.1509433962264151,-27.410000000000004,4.309999999999999,6,2,-8.3,-16.56,-2.55,5,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=5,10,0.18867924528301888,-27.560000000000006,4.159999999999997,6,4,-8.490000000000002,-16.56,-2.51,7,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=10,6,0.11320754716981132,-27.640000000000004,4.079999999999998,5,1,-9.280000000000001,-16.580000000000002,-1.78,4,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents<=0,5,0.09433962264150944,-27.660002,4.059998000000004,4,1,-11.52,-13.580002,-2.5600000000000005,3,1,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-27.680000000000003,4.039999999999999,3,0,-8.880000000000003,-15.52,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND entry_to_exit_loss_cents>=10,3,0.05660377358490566,-27.720000000000002,4.0,3,0,-7.86,-16.580000000000002,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND exit_btc_age_ms>=500,14,0.2641509433962264,-27.849999999999994,3.870000000000008,9,5,-10.55,-15.990000000000002,-1.3099999999999998,4,5,5,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=15 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-27.86,3.860000000000003,6,1,-8.02,-16.56,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100,9,0.16981132075471697,-27.88,3.8400000000000034,7,2,-9.09,-15.510000000000002,-3.2800000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=100,9,0.16981132075471697,-27.88,3.8400000000000034,7,2,-9.09,-15.510000000000002,-3.2800000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND position_seconds<=180,9,0.16981132075471697,-27.88,3.8400000000000034,7,2,-9.09,-15.510000000000002,-3.2800000000000002,6,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=100,7,0.1320754716981132,-27.900000000000002,3.8200000000000003,6,1,-9.09,-15.530000000000001,-3.2800000000000002,6,1,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=300 AND fair_minus_exit_bid_cents>=15,5,0.09433962264150944,-27.95,3.770000000000003,3,2,-8.880000000000003,-15.790000000000003,-3.2800000000000002,2,3,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND position_seconds>=180,3,0.05660377358490566,-28.110001999999998,3.6099980000000045,2,1,-11.86,-12.970002000000001,-3.2800000000000002,0,3,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=80 AND exit_btc_age_ms<=100,6,0.11320754716981132,-28.350002000000003,3.369997999999999,4,2,-10.46,-14.610002000000001,-3.2800000000000002,4,2,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_btc_age_ms>=500,15,0.2830188679245283,-28.379999999999995,3.340000000000007,9,6,-10.55,-16.52,-1.3099999999999998,4,6,5,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND position_seconds<=45,18,0.33962264150943394,-28.439999999999994,3.2800000000000082,12,6,-9.77,-15.58,-3.09,10,3,5,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_p_hold>=0.65,4,0.07547169811320754,-28.440000000000005,3.2799999999999976,3,1,-9.64,-15.52,-3.2800000000000002,3,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.450000000000003,3.2699999999999996,4,1,-10.09,-16.580000000000002,-1.78,3,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=8,5,0.09433962264150944,-28.450000000000003,3.2699999999999996,4,1,-10.09,-16.580000000000002,-1.78,3,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND entry_to_exit_loss_cents>=10,6,0.11320754716981132,-28.46,3.2600000000000016,5,1,-9.649999999999999,-15.530000000000001,-3.2800000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_p_hold>=0.7,7,0.1320754716981132,-28.46918,3.250820000000001,6,1,-10.109179999999999,-16.580000000000002,-1.78,5,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND fair_minus_exit_bid_cents>=10,4,0.07547169811320754,-28.48,3.240000000000002,3,1,-11.86,-13.34,-3.2800000000000002,0,4,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_fair_drawdown_cents<=4,3,0.05660377358490566,-28.480000000000004,3.2399999999999984,3,0,-9.350000000000001,-16.580000000000002,-2.55,2,0,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=0,8,0.1509433962264151,-28.550000000000004,3.169999999999998,5,3,-9.440000000000001,-16.56,-2.55,5,2,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.650000000000002,3.0700000000000003,4,0,-9.849999999999998,-15.52,-3.2800000000000002,3,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=75,6,0.11320754716981132,-28.66,3.0600000000000023,5,1,-10.32,-16.56,-1.78,2,2,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=12 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.67,3.0500000000000007,5,1,-8.829999999999998,-16.56,-3.2800000000000002,4,2,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND fair_minus_exit_bid_cents>=5,5,0.09433962264150944,-28.860000000000003,2.8599999999999994,4,1,-10.07,-15.510000000000002,-3.2800000000000002,2,3,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-28.860000000000003,2.8599999999999994,4,0,-9.0,-16.580000000000002,-3.2800000000000002,4,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.88,2.8400000000000034,5,1,-10.07,-15.530000000000001,-3.2800000000000002,5,1,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=100,6,0.11320754716981132,-28.95,2.770000000000003,5,1,-9.09,-16.580000000000002,-3.2800000000000002,6,0,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4,10,0.18867924528301888,-28.990000000000006,2.729999999999997,6,4,-9.880000000000003,-16.56,-2.55,7,2,1,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds<=180,10,0.18867924528301888,-28.990000000000006,2.729999999999997,6,4,-9.880000000000003,-16.56,-2.55,7,2,1,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=500 AND entry_to_exit_loss_cents>=10,15,0.2830188679245283,-29.14,2.580000000000002,8,7,-10.579999999999998,-16.52,-2.04,5,6,4,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=90,8,0.1509433962264151,-29.20918,2.5108200000000025,6,2,-10.84918,-16.580000000000002,-1.78,6,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.220000000000002,2.5,3,1,-10.09,-16.580000000000002,-2.55,3,0,1,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND exit_fair_drawdown_cents<=4,4,0.07547169811320754,-29.220000000000002,2.5,3,1,-10.09,-16.580000000000002,-2.55,3,0,1,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_p_hold>=0.7,6,0.11320754716981132,-29.27918,2.440820000000002,5,1,-10.91918,-16.580000000000002,-1.78,4,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=5,7,0.1320754716981132,-29.280000000000005,2.4399999999999977,4,3,-9.440000000000001,-16.56,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.280000000000005,2.4399999999999977,3,2,-10.48,-15.52,-3.2800000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND fair_minus_exit_bid_cents>=10,5,0.09433962264150944,-29.280000000000005,2.4399999999999977,3,2,-10.48,-15.52,-3.2800000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=75,5,0.09433962264150944,-29.290000000000003,2.4299999999999997,3,2,-10.879999999999999,-15.129999999999999,-3.2800000000000002,1,4,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents>=5,3,0.05660377358490566,-29.330000000000002,2.3900000000000006,3,0,-10.239999999999998,-16.580000000000002,-2.51,2,0,1,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=75 AND exit_sigma_t_dollars>=100,5,0.09433962264150944,-29.44,2.280000000000001,4,1,-10.629999999999999,-15.530000000000001,-3.2800000000000002,4,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.65 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.450000000000003,2.2699999999999996,2,1,-10.650000000000002,-15.52,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND exit_btc_age_ms>=800,3,0.05660377358490566,-29.5,2.2200000000000024,3,0,-11.86,-16.580000000000002,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=45,3,0.05660377358490566,-29.5,2.2200000000000024,3,0,-11.86,-16.580000000000002,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_btc_age_ms>=800 AND position_seconds<=90,3,0.05660377358490566,-29.5,2.2200000000000024,3,0,-11.86,-16.580000000000002,-1.06,0,0,3,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=100 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.5,2.2200000000000024,5,2,-10.71,-15.510000000000002,-3.2800000000000002,4,3,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND position_seconds>=90,3,0.05660377358490566,-29.55,2.1700000000000017,2,1,-10.75,-15.52,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND position_seconds>=90,3,0.05660377358490566,-29.55,2.1700000000000017,2,1,-10.75,-15.52,-3.2800000000000002,2,1,0,True,True
suppress_collapse_exit_if_exit_p_hold>=0.7 AND position_seconds<=45,6,0.11320754716981132,-29.560000000000002,2.16,5,1,-11.2,-16.580000000000002,-1.78,4,0,2,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=75 AND entry_to_exit_loss_cents<=10,5,0.09433962264150944,-29.640000000000004,2.0799999999999983,4,1,-11.3,-16.56,-1.78,1,2,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.66,2.0600000000000023,3,0,-11.3,-16.580000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.66,2.0600000000000023,3,0,-11.3,-16.580000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.66,2.0600000000000023,3,0,-11.3,-16.580000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.66,2.0600000000000023,3,0,-11.3,-16.580000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.66,2.0600000000000023,3,0,-11.3,-16.580000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.66,2.0600000000000023,3,0,-11.3,-16.580000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_fair_drawdown_cents<=8,3,0.05660377358490566,-29.66,2.0600000000000023,3,0,-11.3,-16.580000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND entry_to_exit_loss_cents<=10,3,0.05660377358490566,-29.66,2.0600000000000023,3,0,-11.3,-16.580000000000002,-1.78,1,0,2,True,True
suppress_collapse_exit_if_exit_p_hold>=0.68 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-29.71,2.0100000000000016,3,0,-9.849999999999998,-16.580000000000002,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_btc_age_ms<=100 AND fair_minus_exit_bid_cents>=15,3,0.05660377358490566,-29.720000000000002,2.0,2,1,-10.830000000000002,-15.61,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_fair_drawdown_cents<=0,3,0.05660377358490566,-29.750000000000004,1.9699999999999989,2,1,-9.91,-16.56,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=0 AND exit_sigma_t_dollars>=50,3,0.05660377358490566,-29.750000000000004,1.9699999999999989,2,1,-9.91,-16.56,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms>=500,7,0.1320754716981132,-29.810000000000006,1.9099999999999966,4,3,-11.45,-16.580000000000002,-1.78,5,0,2,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.920000000000005,1.7999999999999972,4,3,-10.080000000000002,-16.56,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_btc_age_ms<=500,7,0.1320754716981132,-29.920000000000005,1.7999999999999972,4,3,-10.080000000000002,-16.56,-3.2800000000000002,5,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=8 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.16,1.5600000000000023,3,1,-10.32,-16.56,-3.2800000000000002,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=10 AND exit_sigma_t_dollars>=100,4,0.07547169811320754,-30.16,1.5600000000000023,3,1,-10.32,-16.56,-3.2800000000000002,2,2,0,True,True
suppress_collapse_exit_if_exit_fair_drawdown_cents<=4 AND exit_sigma_t_dollars>=75,4,0.07547169811320754,-30.41,1.3100000000000023,3,1,-11.3,-16.56,-2.55,1,2,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=50 AND entry_to_exit_loss_cents<=10,6,0.11320754716981132,-30.620000000000005,1.0999999999999979,4,2,-11.3,-16.56,-2.7599999999999993,1,2,3,True,True
suppress_collapse_exit_if_exit_entry_basis_cents<=70 AND exit_sigma_t_dollars>=100,3,0.05660377358490566,-30.72,1.0000000000000036,2,1,-10.879999999999999,-16.56,-3.2800000000000002,1,2,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=60 AND fair_minus_exit_bid_cents<=0,4,0.07547169811320754,-30.88,0.8400000000000034,3,1,-11.740000000000002,-16.580000000000002,-2.5600000000000005,3,0,1,True,True
suppress_collapse_exit_if_exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.13,0.5900000000000034,2,1,-11.27,-16.580000000000002,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=50 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.13,0.5900000000000034,2,1,-11.27,-16.580000000000002,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_exit_bid_cents>=55 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.13,0.5900000000000034,2,1,-11.27,-16.580000000000002,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=65 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.13,0.5900000000000034,2,1,-11.27,-16.580000000000002,-3.2800000000000002,3,0,0,True,True
suppress_collapse_exit_if_exit_entry_basis_cents>=70 AND exit_sigma_t_dollars>=150,3,0.05660377358490566,-31.13,0.5900000000000034,2,1,-11.27,-16.580000000000002,-3.2800000000000002,3,0,0,True,True
