dataset,candidate,label,filter_count,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive,all_median_edge,all_median_signed_move_30m
current,book_margin_edge_m5__signed_move_max_15_30m_le_100,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_max_15_30m<=100,1,321,283,194,89,0.6855123674911661,0.881619937694704,0.6292380896073073,64.0,66.06713780918727,68.0,0,0,776.512,565.0,18697.0,19262.0,703.0,138.0,0.03759961491148313,0.007164365071124494,0.4876325088339223,0.42990654205607476,0.6806360424028268,0.0048763250883392395,192,172,118,54,0.686046511627907,0.8958333333333334,0.6132661068256837,64.0,65.56976744186046,68.0,0,0,776.761,343.0,11278.0,11621.0,522.0,179.0,0.046284802269906014,0.015403149470785646,1.0406976744186047,0.9322916666666666,0.675639534883721,0.010406976744186003,64,59,41,18,0.6949152542372882,0.921875,0.5685367346805482,65.0,66.86440677966101,69.0,0,0,810.969,118.0,3945.0,4063.0,155.0,37.0,0.03929024081115336,0.009106571498892444,0.6271186440677966,0.578125,0.6886440677966104,0.006271186440677812,65,52,35,17,0.6730769230769231,0.8,0.5375618936197394,65.0,66.8076923076923,69.25,0,0,770.452,104.0,3474.0,3578.0,26.0,-78.0,0.007484168105929764,-0.021799888205701508,-1.5,-1.2,0.6880769230769233,-0.015000000000000124,True,False,False,-2.5,-17.419999999998254
current,book_margin_edge_m5__signed_move_max_15_30m_le_150,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_max_15_30m<=150,1,321,296,204,92,0.6891891891891891,0.9221183800623053,0.6343228054684452,64.0,66.00337837837837,68.0,0,0,795.47,589.0,19537.0,20126.0,863.0,274.0,0.04417259558785894,0.013614230348802544,0.9256756756756757,0.8535825545171339,0.6799324324324324,0.009256756756756745,192,178,123,55,0.6910112359550562,0.9270833333333334,0.6196942008429891,64.0,65.34831460674157,68.0,0,0,798.094,354.0,11632.0,11986.0,668.0,314.0,0.05742778541953233,0.026197230101785415,1.7640449438202248,1.6354166666666667,0.6733707865168539,0.01764044943820231,64,62,43,19,0.6935483870967742,0.96875,0.5703278379461328,64.0,66.48387096774194,69.0,0,0,810.8530000000001,124.0,4122.0,4246.0,178.0,54.0,0.043182920912178555,0.012717852096090438,0.8709677419354839,0.84375,0.6848387096774193,0.008709677419354911,65,56,38,18,0.6785714285714286,0.8615384615384616,0.5482263990973854,65.0,67.55357142857143,72.0,0,0,772.352,111.0,3783.0,3894.0,17.0,-94.0,0.004493787998942638,-0.024139702105803802,-1.6785714285714286,-1.4461538461538461,0.6953571428571428,-0.01678571428571418,True,False,False,-2.5,-9.790000000000873
current,book_margin_edge_m5__signed_move_max_15_30m_le_200,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; signed_move_max_15_30m<=200,1,321,310,217,93,0.7,0.9657320872274143,0.646793535548482,64.0,66.08064516129032,68.0,0,0,799.781,616.0,20485.0,21101.0,1215.0,599.0,0.05931169148157188,0.02838728022368608,1.9322580645161291,1.8660436137071652,0.6806774193548387,0.019322580645161236,192,187,132,55,0.7058823529411765,0.9739583333333334,0.6369599153327257,64.0,65.41176470588235,68.0,0,0,800.029,372.0,12232.0,12604.0,968.0,596.0,0.07913669064748201,0.047286575690257064,3.1871657754010694,3.1041666666666665,0.6740106951871658,0.031871657754010685,64,64,45,19,0.703125,1.0,0.5822979889645707,64.5,66.53125,69.0,0,0,812.8975,128.0,4258.0,4386.0,242.0,114.0,0.05683419445749178,0.025991792065663474,1.78125,1.78125,0.6853125,0.01781250000000001,65,59,40,19,0.6779661016949152,0.9076923076923077,0.5510500442652536,65.0,67.71186440677967,70.5,0,0,773.036,116.0,3995.0,4111.0,5.0,-111.0,0.0012515644555694619,-0.02700072974945269,-1.88135593220339,-1.7076923076923076,0.6967796610169491,-0.01881355932203388,True,False,False,-2.5,-4.664999999993597
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_75,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; long_minus_short_move_30_5m<=75,1,321,292,206,86,0.7054794520547946,0.9096573208722741,0.6508008620999549,64.0,66.47602739726027,68.0,0,0,780.8595,578.0,19411.0,19989.0,1189.0,611.0,0.06125392818504971,0.030566811746460552,2.0924657534246576,1.9034267912772587,0.6845547945205479,0.02092465753424666,192,177,127,50,0.7175141242937854,0.921875,0.6471147396142003,64.0,65.82485875706215,68.0,0,0,776.916,351.0,11651.0,12002.0,1049.0,698.0,0.0900351901124367,0.05815697383769372,3.943502824858757,3.6354166666666665,0.6780790960451977,0.03943502824858769,64,58,41,17,0.7068965517241379,0.90625,0.5798709910321587,65.0,66.79310344827586,69.0,0,0,811.4365,116.0,3874.0,3990.0,226.0,110.0,0.05833763551884357,0.02756892230576441,1.896551724137931,1.71875,0.6879310344827586,0.018965517241379293,65,57,38,19,0.6666666666666666,0.8769230769230769,0.5372251158005142,65.0,68.17543859649123,72.0,0,0,774.359,111.0,3886.0,3997.0,-86.0,-197.0,-0.02213072568193515,-0.04928696522391794,-3.456140350877193,-3.0307692307692307,0.7012280701754385,-0.034561403508771904,True,False,False,-2.5,-15.12999999999738
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_100,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; long_minus_short_move_30_5m<=100,1,321,299,209,90,0.6989966555183946,0.9314641744548287,0.6447497092554008,64.0,66.40133779264214,68.0,0,0,788.876,590.0,19854.0,20444.0,1046.0,456.0,0.05268459756220409,0.022304832713754646,1.5250836120401339,1.4205607476635513,0.6837458193979933,0.015250836120401345,192,180,128,52,0.7111111111111111,0.9375,0.6410335213896696,64.0,65.48333333333333,67.25,0,0,786.9694999999999,357.0,11787.0,12144.0,1013.0,656.0,0.08594213964537202,0.05401844532279315,3.6444444444444444,3.4166666666666665,0.6746666666666666,0.0364444444444445,64,62,43,19,0.6935483870967742,0.96875,0.5703278379461328,65.0,67.58064516129032,69.75,0,0,810.8530000000001,122.0,4190.0,4312.0,110.0,-12.0,0.026252983293556086,-0.0027829313543599257,-0.1935483870967742,-0.1875,0.6954838709677421,-0.001935483870967869,65,57,38,19,0.6666666666666666,0.8769230769230769,0.5372251158005142,65.0,68.01754385964912,72.0,0,0,774.359,111.0,3877.0,3988.0,-77.0,-188.0,-0.019860717049264894,-0.04714142427281846,-3.2982456140350878,-2.8923076923076922,0.6996491228070176,-0.032982456140351,True,False,False,-2.5,-9.580000000001746
current,book_margin_edge_m5__long_minus_short_move_30_5m_le_150,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; long_minus_short_move_30_5m<=150,1,321,309,218,91,0.7055016181229773,0.9626168224299065,0.6524053307069863,64.0,66.11003236245955,68.0,0,0,804.79,613.0,20428.0,21041.0,1372.0,759.0,0.06716271783826121,0.036072430017584714,2.4563106796116503,2.364485981308411,0.6809385113268608,0.024563106796116507,192,185,132,53,0.7135135135135136,0.9635416666666666,0.6445399696252664,64.0,65.4,68.0,0,0,801.34,367.0,12099.0,12466.0,1101.0,734.0,0.09099925613687082,0.05888015401893149,3.9675675675675675,3.8229166666666665,0.6738378378378378,0.03967567567567576,64,64,45,19,0.703125,1.0,0.5822979889645707,65.0,66.859375,69.0,0,0,811.4365,128.0,4279.0,4407.0,221.0,93.0,0.05164758121056322,0.02110279101429544,1.453125,1.453125,0.68859375,0.014531249999999996,65,60,41,19,0.6833333333333333,0.9230769230769231,0.5576623297382323,65.0,67.5,70.25,0,0,790.856,118.0,4050.0,4168.0,50.0,-68.0,0.012345679012345678,-0.016314779270633396,-1.1333333333333333,-1.0461538461538462,0.6946666666666667,-0.011333333333333306,True,False,False,-2.5,-6.919999999998254
current,score_m60,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120,0,321,318,240,78,0.7547169811320755,0.9906542056074766,0.7045725372790712,69.0,69.59748427672956,73.0,0,0,768.212,624.0,22132.0,22756.0,1868.0,1244.0,0.08440267485993132,0.05466690103708912,3.911949685534591,3.8753894080996885,0.7155974842767294,0.0391194968553461,192,189,144,45,0.7619047619047619,0.984375,0.6963478498401681,68.0,68.87830687830687,72.0,0,0,766.964,372.0,13018.0,13390.0,1382.0,1010.0,0.10616070056844369,0.07542942494398805,5.343915343915344,5.260416666666667,0.7084656084656085,0.0534391534391534,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.234375,75.0,0,0,769.463,125.0,4495.0,4620.0,405.0,280.0,0.09010011123470522,0.06060606060606061,4.375,4.375,0.721875,0.043749999999999956,65,65,47,18,0.7230769230769231,1.0,0.6041936164611803,70.0,71.06153846153846,75.0,0,0,771.09,127.0,4619.0,4746.0,81.0,-46.0,0.017536263260445984,-0.00969237252423093,-0.7076923076923077,-0.7076923076923077,0.7301538461538462,-0.007076923076923092,True,False,False,-4.0910745249197475,24.010000000002037
current,score_m60__signed_move_30m_le_75,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_30m<=75,1,321,269,199,70,0.7397769516728625,0.838006230529595,0.684230240331674,69.0,70.63197026022304,75.0,0,0,717.637,523.0,19000.0,19523.0,900.0,377.0,0.04736842105263158,0.019310556779183526,1.4014869888475836,1.1744548286604362,0.7257620817843867,0.014014869888475778,192,163,121,42,0.7423312883435583,0.8489583333333334,0.6701545903907835,69.0,70.21472392638037,74.0,0,0,711.848,316.0,11445.0,11761.0,655.0,339.0,0.057230231542158144,0.028824079585069298,2.079754601226994,1.765625,0.7215337423312883,0.02079754601227002,64,57,43,14,0.7543859649122807,0.890625,0.628977037672441,69.0,70.28070175438596,75.0,0,0,770.144,112.0,4006.0,4118.0,294.0,182.0,0.07338991512730904,0.04419621175327829,3.192982456140351,2.84375,0.7224561403508772,0.031929824561403475,65,49,35,14,0.7142857142857143,0.7538461538461538,0.575911164922199,72.0,72.42857142857143,77.0,0,0,712.794,95.0,3549.0,3644.0,-49.0,-144.0,-0.013806706114398421,-0.03951701427003293,-2.938775510204082,-2.2153846153846155,0.7436734693877552,-0.029387755102040947,False,False,False,-4.92780547515509,-16.09000000001106
current,score_m60__signed_move_30m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_30m<=100,1,321,279,206,73,0.7383512544802867,0.8691588785046729,0.6837885751985118,69.0,69.97132616487455,74.0,0,0,718.394,545.0,19522.0,20067.0,1078.0,533.0,0.055219752074582525,0.02656102058105347,1.9103942652329748,1.6604361370716512,0.7192473118279571,0.01910394265232962,192,169,123,46,0.727810650887574,0.8802083333333334,0.6562003180516572,68.0,69.36686390532545,73.0,0,0,713.751,330.0,11723.0,12053.0,577.0,247.0,0.049219483067474194,0.020492823363477974,1.4615384615384615,1.2864583333333333,0.7131952662721893,0.014615384615384697,64,58,44,14,0.7586206896551724,0.90625,0.6347001974698658,69.0,70.05172413793103,75.0,0,0,769.463,114.0,4063.0,4177.0,337.0,223.0,0.08294363770612848,0.05338759875508738,3.8448275862068964,3.484375,0.7201724137931034,0.038448275862069003,65,52,39,13,0.75,0.8,0.6179354205740265,71.5,71.84615384615384,75.0,0,0,713.318,101.0,3736.0,3837.0,164.0,63.0,0.043897216274089934,0.01641907740422205,1.2115384615384615,0.9692307692307692,0.7378846153846154,0.012115384615384639,True,True,True,-4.454032858989407,-4.259999999994761
current,score_m60__signed_move_30m_le_125,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_30m<=125,1,321,288,213,75,0.7395833333333334,0.897196261682243,0.6859807206463558,69.0,69.86805555555556,74.0,0,0,759.3015,564.0,20122.0,20686.0,1178.0,614.0,0.05854288838087665,0.02968191047084985,2.1319444444444446,1.912772585669782,0.7182638888888889,0.021319444444444446,192,174,127,47,0.7298850574712644,0.90625,0.6594728774648295,68.0,69.26436781609195,73.0,0,0,757.2840000000001,340.0,12052.0,12392.0,648.0,308.0,0.05376700962495851,0.02485474499677211,1.7701149425287357,1.6041666666666667,0.712183908045977,0.017701149425287444,64,60,46,14,0.7666666666666667,0.9375,0.6456372962239804,69.0,69.86666666666666,75.0,0,0,768.5315,118.0,4192.0,4310.0,408.0,290.0,0.09732824427480916,0.06728538283062645,4.833333333333333,4.53125,0.7183333333333333,0.04833333333333345,65,54,40,14,0.7407407407407407,0.8307692307692308,0.6106910949571831,71.5,71.81481481481481,75.0,0,0,713.318,106.0,3878.0,3984.0,122.0,16.0,0.03145951521402785,0.004016064257028112,0.2962962962962963,0.24615384615384617,0.7377777777777775,0.002962962962963167,True,True,True,-3.990886719195178,3.734999999993306
current,score_m60__signed_move_30m_le_150,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_30m<=150,1,321,292,217,75,0.7431506849315068,0.9096573208722741,0.6901086563374786,69.0,69.95547945205479,74.0,0,0,765.4255,570.0,20427.0,20997.0,1273.0,703.0,0.06231947912077153,0.03348097347240082,2.4075342465753424,2.190031152647975,0.7190753424657536,0.02407534246575327,192,176,130,46,0.7386363636363636,0.9166666666666666,0.6691213565806138,68.0,69.11931818181819,73.0,0,0,765.4255,345.0,12165.0,12510.0,835.0,490.0,0.06863953966296753,0.03916866506794564,2.784090909090909,2.5520833333333335,0.7107954545454546,0.027840909090909083,64,61,46,15,0.7540983606557377,0.953125,0.6331557589001072,69.0,70.21311475409836,75.0,0,0,768.782,119.0,4283.0,4402.0,317.0,198.0,0.07401354190987626,0.04497955474784189,3.2459016393442623,3.09375,0.721639344262295,0.03245901639344262,65,55,41,14,0.7454545454545455,0.8461538461538461,0.6169812871823414,72.0,72.34545454545454,76.5,0,0,713.842,106.0,3979.0,4085.0,121.0,15.0,0.03040965066599648,0.0036719706242350062,0.2727272727272727,0.23076923076923078,0.7427272727272726,0.0027272727272729114,True,True,True,-4.21652347412812,8.955000000001746
current,score_m60__signed_move_30m_le_200,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_30m<=200,1,321,303,228,75,0.7524752475247525,0.9439252336448598,0.7009222712120811,69.0,69.93069306930693,74.0,0,0,766.037,593.0,21189.0,21782.0,1611.0,1018.0,0.07603001557411865,0.04673583692957488,3.3597359735973598,3.1713395638629285,0.7188778877887788,0.033597359735973664,192,183,137,46,0.7486338797814208,0.953125,0.6811109495272237,68.0,69.11475409836065,73.0,0,0,766.118,359.0,12648.0,13007.0,1052.0,693.0,0.08317520556609741,0.053279003613438916,3.7868852459016393,3.609375,0.7107650273224043,0.0378688524590165,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.234375,75.0,0,0,769.463,125.0,4495.0,4620.0,405.0,280.0,0.09010011123470522,0.06060606060606061,4.375,4.375,0.721875,0.043749999999999956,65,56,42,14,0.75,0.8615384615384616,0.6230735785233251,72.0,72.25,77.0,0,0,718.3685,109.0,4046.0,4155.0,154.0,45.0,0.03806228373702422,0.010830324909747292,0.8035714285714286,0.6923076923076923,0.7419642857142856,0.008035714285714368,True,True,True,-4.322889946917286,11.940000000002328
current,score_m60__signed_move_30m_le_250,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_30m<=250,1,321,307,232,75,0.755700325732899,0.956386292834891,0.7046703418359445,69.0,69.7785016286645,74.0,0,0,766.215,602.0,21422.0,22024.0,1778.0,1176.0,0.08299878629446364,0.05339629495096258,3.8306188925081432,3.663551401869159,0.7173941368078176,0.03830618892508142,192,184,138,46,0.75,0.9583333333333334,0.6827535194652044,68.0,68.9836956521739,73.0,0,0,766.184,362.0,12693.0,13055.0,1107.0,745.0,0.08721342472228788,0.057066258138644195,4.048913043478261,3.8802083333333335,0.7095108695652175,0.04048913043478253,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.234375,75.0,0,0,769.463,125.0,4495.0,4620.0,405.0,280.0,0.09010011123470522,0.06060606060606061,4.375,4.375,0.721875,0.043749999999999956,65,59,45,14,0.7627118644067796,0.9076923076923077,0.6402510929359725,72.0,71.76271186440678,76.5,0,0,718.394,115.0,4234.0,4349.0,266.0,151.0,0.06282475200755787,0.03472062543113359,2.559322033898305,2.3230769230769233,0.7371186440677965,0.025593220338983147,True,True,True,-4.142915213058757,16.160000000003492
current,score_m60__signed_move_15m_le_75,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_15m<=75,1,321,290,213,77,0.7344827586206897,0.9034267912772586,0.6808316281204947,69.0,70.06896551724138,74.0,0,0,717.8415,565.0,20320.0,20885.0,980.0,415.0,0.04822834645669291,0.019870720612880057,1.4310344827586208,1.2928348909657321,0.7201724137931035,0.014310344827586197,192,175,128,47,0.7314285714285714,0.9114583333333334,0.6613100443245806,68.0,69.70857142857143,73.0,0,0,716.41,339.0,12199.0,12538.0,601.0,262.0,0.049266333306008686,0.020896474716860743,1.497142857142857,1.3645833333333333,0.716457142857143,0.014971428571428413,64,62,46,16,0.7419354838709677,0.96875,0.6211887265285198,69.0,70.19354838709677,75.0,0,0,762.611,121.0,4352.0,4473.0,248.0,127.0,0.05698529411764706,0.028392577688352336,2.0483870967741935,1.984375,0.7214516129032258,0.020483870967741957,65,53,39,14,0.7358490566037735,0.8153846153846154,0.6041933558938148,71.0,71.11320754716981,75.0,0,0,714.395,105.0,3769.0,3874.0,131.0,26.0,0.03475723003449191,0.006711409395973154,0.49056603773584906,0.4,0.7309433962264151,0.004905660377358401,True,True,True,-4.542955498657065,11.860000000000582
current,score_m60__signed_move_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_15m<=100,1,321,297,219,78,0.7373737373737373,0.9252336448598131,0.6845234219741796,69.0,69.78114478114477,74.0,0,0,723.289,582.0,20725.0,21307.0,1175.0,593.0,0.05669481302774427,0.027831229173511052,1.9966329966329965,1.8473520249221185,0.7174074074074074,0.019966329966329965,192,181,134,47,0.7403314917127072,0.9427083333333334,0.6719319123445346,68.0,69.2817679558011,73.0,0,0,720.655,354.0,12540.0,12894.0,860.0,506.0,0.0685805422647528,0.03924305878703273,2.7955801104972378,2.6354166666666665,0.7123756906077348,0.027955801104972422,64,62,47,15,0.7580645161290323,0.96875,0.6384749248397259,69.0,70.20967741935483,75.0,0,0,767.5445,121.0,4353.0,4474.0,347.0,226.0,0.07971513898460832,0.050514081358962896,3.6451612903225805,3.53125,0.7216129032258064,0.03645161290322585,65,54,38,16,0.7037037037037037,0.8307692307692308,0.5717242709884696,71.0,70.96296296296296,75.0,0,0,715.7864999999999,107.0,3832.0,3939.0,-32.0,-139.0,-0.008350730688935281,-0.03528814419903529,-2.574074074074074,-2.1384615384615384,0.7294444444444445,-0.02574074074074073,True,False,False,-4.454032858989407,14.320000000006983
current,score_m60__signed_move_15m_le_125,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_15m<=125,1,321,304,226,78,0.743421052631579,0.9470404984423676,0.6915010674967224,69.0,69.8782894736842,74.0,0,0,765.4275,594.0,21243.0,21837.0,1357.0,763.0,0.06387986630890176,0.0349406969821862,2.5098684210526314,2.3769470404984423,0.7183223684210527,0.0250986842105263,192,183,137,46,0.7486338797814208,0.953125,0.6811109495272237,68.0,69.08743169398907,72.5,0,0,765.906,359.0,12643.0,13002.0,1057.0,698.0,0.08360357510084632,0.05368404860790647,3.814207650273224,3.6354166666666665,0.7104918032786885,0.03814207650273227,64,63,48,15,0.7619047619047619,0.984375,0.6436433989030313,69.0,70.73015873015873,75.5,0,0,768.281,122.0,4456.0,4578.0,344.0,222.0,0.07719928186714542,0.04849279161205767,3.5238095238095237,3.46875,0.7266666666666666,0.03523809523809529,65,58,41,17,0.7068965517241379,0.8923076923076924,0.5798709910321587,71.5,71.44827586206897,75.75,0,0,717.264,113.0,4144.0,4257.0,-44.0,-157.0,-0.010617760617760617,-0.03688043222926944,-2.706896551724138,-2.4153846153846152,0.7339655172413795,-0.027068965517241583,True,False,False,-3.961326706152988,18.695000000006985
current,score_m60__signed_move_15m_le_150,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_15m<=150,1,321,308,230,78,0.7467532467532467,0.9595015576323987,0.6953519255230027,69.0,69.77272727272727,74.0,0,0,766.1355000000001,602.0,21490.0,22092.0,1510.0,908.0,0.07026523964634714,0.041100850986782546,2.948051948051948,2.8286604361370715,0.7172727272727273,0.02948051948051944,192,186,140,46,0.7526881720430108,0.96875,0.6859886442718545,68.0,69.0752688172043,72.0,0,0,766.2465,364.0,12848.0,13212.0,1152.0,788.0,0.0896637608966376,0.05964274901604602,4.236559139784946,4.104166666666667,0.7103225806451613,0.042365591397849456,64,63,48,15,0.7619047619047619,0.984375,0.6436433989030313,69.0,70.11111111111111,75.0,0,0,768.281,123.0,4417.0,4540.0,383.0,260.0,0.08671043694815486,0.05726872246696035,4.126984126984127,4.0625,0.7206349206349206,0.041269841269841234,65,59,42,17,0.711864406779661,0.9076923076923077,0.5861915342706009,72.0,71.61016949152543,76.5,0,0,718.343,115.0,4225.0,4340.0,-25.0,-140.0,-0.005917159763313609,-0.03225806451612903,-2.3728813559322033,-2.1538461538461537,0.735593220338983,-0.023728813559321993,True,False,False,-4.030849733339782,21.470000000001164
current,score_m60__signed_move_15m_le_200,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_15m<=200,1,321,313,235,78,0.7507987220447284,0.9750778816199377,0.7000328340240306,69.0,69.6773162939297,73.0,0,0,766.278,614.0,21809.0,22423.0,1691.0,1077.0,0.07753679673529276,0.04803103955759711,3.440894568690096,3.3551401869158877,0.7163897763578273,0.034408945686901116,192,187,141,46,0.7540106951871658,0.9739583333333334,0.6875817013640075,68.0,68.98395721925134,73.0,0,0,766.215,368.0,12900.0,13268.0,1200.0,832.0,0.09302325581395349,0.06270726560144708,4.449197860962567,4.333333333333333,0.7095187165775402,0.044491978609625615,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.234375,75.0,0,0,769.463,125.0,4495.0,4620.0,405.0,280.0,0.09010011123470522,0.06060606060606061,4.375,4.375,0.721875,0.043749999999999956,65,62,45,17,0.7258064516129032,0.9538461538461539,0.6040746035801103,70.0,71.19354838709677,75.0,0,0,742.905,121.0,4414.0,4535.0,86.0,-35.0,0.019483461712732214,-0.007717750826901874,-0.5645161290322581,-0.5384615384615384,0.7314516129032256,-0.005645161290322331,True,False,False,-4.102223021550287,22.680000000007567
current,score_m60__signed_move_max_15_30m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_max_15_30m<=100,1,321,270,198,72,0.7333333333333333,0.8411214953271028,0.6775817955206758,69.0,69.93333333333334,74.0,0,0,717.8415,529.0,18882.0,19411.0,918.0,389.0,0.04861773117254528,0.02004018340116429,1.4407407407407407,1.2118380062305296,0.718925925925926,0.014407407407407313,192,164,119,45,0.725609756097561,0.8541666666666666,0.6527441738553477,68.0,69.5609756097561,73.0,0,0,713.7,319.0,11408.0,11727.0,492.0,173.0,0.043127629733520335,0.014752281060799864,1.0548780487804879,0.9010416666666666,0.7150609756097561,0.010548780487804832,64,58,44,14,0.7586206896551724,0.90625,0.6347001974698658,69.0,69.98275862068965,75.0,0,0,768.5315,114.0,4059.0,4173.0,341.0,227.0,0.08401084010840108,0.05439731607955907,3.913793103448276,3.546875,0.7194827586206896,0.03913793103448282,65,48,35,13,0.7291666666666666,0.7384615384615385,0.5900303501775939,71.5,71.14583333333333,75.0,0,0,683.0435,96.0,3415.0,3511.0,85.0,-11.0,0.024890190336749635,-0.0031330105383081744,-0.22916666666666666,-0.16923076923076924,0.7314583333333333,-0.002291666666666692,False,False,False,-4.678040085835168,-4.834999999999127
current,score_m60__signed_move_max_15_30m_le_150,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; signed_move_max_15_30m<=150,1,321,289,213,76,0.7370242214532872,0.9003115264797508,0.6833959753524146,69.0,70.02076124567473,74.0,0,0,765.325,564.0,20236.0,20800.0,1064.0,500.0,0.052579561178098436,0.02403846153846154,1.7301038062283738,1.557632398753894,0.7197231833910035,0.01730103806228367,192,175,128,47,0.7314285714285714,0.9114583333333334,0.6613100443245806,68.0,69.22857142857143,73.0,0,0,765.526,342.0,12115.0,12457.0,685.0,343.0,0.05654147750722245,0.027534719434855904,1.96,1.7864583333333333,0.7118285714285715,0.01959999999999995,64,61,46,15,0.7540983606557377,0.953125,0.6331557589001072,69.0,70.21311475409836,75.0,0,0,768.782,119.0,4283.0,4402.0,317.0,198.0,0.07401354190987626,0.04497955474784189,3.2459016393442623,3.09375,0.721639344262295,0.03245901639344262,65,53,39,14,0.7358490566037735,0.8153846153846154,0.6041933558938148,72.0,72.41509433962264,76.0,0,0,711.594,103.0,3838.0,3941.0,62.0,-41.0,0.01615424700364773,-0.010403450900786603,-0.7735849056603774,-0.6307692307692307,0.7435849056603772,-0.0077358490566036275,True,False,False,-4.102223021550287,9.720000000001164
