dataset,candidate,group_type,group,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask
current,hazard45_sec600_else_logit_thresh55_edge15,hour,3,12,6,6,0.5,-255.0,-21.25,68.0
current,hazard45_sec600_else_logit_thresh55_edge15,hour,4,13,11,2,0.8461538461538461,207.0,15.923076923076923,66.0
current,hazard45_sec600_else_logit_thresh55_edge15,hour,5,14,10,4,0.7142857142857143,40.0,2.857142857142857,66.5
current,hazard45_sec600_else_logit_thresh55_edge15,hour,6,12,12,0,1.0,361.0,30.083333333333332,66.5
current,hazard45_sec600_else_logit_thresh55_edge15,hour,7,9,6,3,0.6666666666666666,-9.0,-1.0,66.0
current,hazard45_sec600_else_logit_thresh55_edge15,hour,8,8,3,5,0.375,-258.0,-32.25,67.5
current,hazard45_sec600_else_logit_thresh55_edge15,hour,9,9,4,5,0.4444444444444444,-241.0,-26.77777777777778,70.0
current,hazard45_sec600_else_logit_thresh55_edge15,ask,ask<=60,22,14,8,0.6363636363636364,88.0,4.0,58.0
current,hazard45_sec600_else_logit_thresh55_edge15,ask,ask<=70,158,111,47,0.7025316455696202,319.0,2.018987341772152,67.0
current,hazard45_sec600_else_logit_thresh55_edge15,ask,ask<=80,55,47,8,0.8545454545454545,487.0,8.854545454545455,74.0
current,hazard45_sec600_else_logit_thresh55_edge15,ask,ask<=95,11,9,2,0.8181818181818182,-48.0,-4.363636363636363,85.0
current,hazard45_sec600_else_logit_thresh55_edge15,time,sec<=900,246,181,65,0.7357723577235772,846.0,3.4390243902439024,68.0
current,hazard45_sec600_else_score_min60,selector,fallback_score_min60,63,46,17,0.7301587301587301,217.0,3.4444444444444446,63.0
current,hazard45_sec600_else_score_min60,selector,hazard_primary_0.45,178,136,42,0.7640449438202247,970.0,5.449438202247191,69.0
current,hazard45_sec600_else_score_min60,split,holdout,53,38,15,0.7169811320754716,-55.0,-1.0377358490566038,69.0
current,hazard45_sec600_else_score_min60,split,train,141,108,33,0.7659574468085106,965.0,6.843971631205674,67.0
current,hazard45_sec600_else_score_min60,split,validation,47,36,11,0.7659574468085106,277.0,5.8936170212765955,68.0
current,hazard45_sec600_else_score_min60,side,no,121,89,32,0.7355371900826446,338.0,2.793388429752066,69.0
current,hazard45_sec600_else_score_min60,side,yes,120,93,27,0.775,849.0,7.075,68.0
current,hazard45_sec600_else_score_min60,hour,0,8,5,3,0.625,-59.0,-7.375,68.5
current,hazard45_sec600_else_score_min60,hour,1,6,5,1,0.8333333333333334,57.0,9.5,68.5
current,hazard45_sec600_else_score_min60,hour,10,10,10,0,1.0,305.0,30.5,66.5
current,hazard45_sec600_else_score_min60,hour,11,11,8,3,0.7272727272727273,4.0,0.36363636363636365,69.0
current,hazard45_sec600_else_score_min60,hour,12,11,10,1,0.9090909090909091,195.0,17.727272727272727,69.0
current,hazard45_sec600_else_score_min60,hour,13,11,6,5,0.5454545454545454,-162.0,-14.727272727272727,65.0
current,hazard45_sec600_else_score_min60,hour,14,10,8,2,0.8,92.0,9.2,67.0
current,hazard45_sec600_else_score_min60,hour,15,7,5,2,0.7142857142857143,14.0,2.0,68.0
current,hazard45_sec600_else_score_min60,hour,16,8,5,3,0.625,-69.0,-8.625,68.0
current,hazard45_sec600_else_score_min60,hour,17,10,8,2,0.8,103.0,10.3,69.0
current,hazard45_sec600_else_score_min60,hour,18,10,8,2,0.8,84.0,8.4,71.0
current,hazard45_sec600_else_score_min60,hour,19,9,8,1,0.8888888888888888,151.0,16.77777777777778,71.0
current,hazard45_sec600_else_score_min60,hour,2,12,8,4,0.6666666666666666,-33.0,-2.75,67.0
current,hazard45_sec600_else_score_min60,hour,20,10,8,2,0.8,121.0,12.1,66.0
current,hazard45_sec600_else_score_min60,hour,21,10,8,2,0.8,40.0,4.0,73.5
current,hazard45_sec600_else_score_min60,hour,22,12,9,3,0.75,48.0,4.0,67.5
current,hazard45_sec600_else_score_min60,hour,23,10,9,1,0.9,209.0,20.9,66.5
current,hazard45_sec600_else_score_min60,hour,3,11,6,5,0.5454545454545454,-187.0,-17.0,69.0
current,hazard45_sec600_else_score_min60,hour,4,12,11,1,0.9166666666666666,266.0,22.166666666666668,68.0
current,hazard45_sec600_else_score_min60,hour,5,14,10,4,0.7142857142857143,36.0,2.5714285714285716,66.5
current,hazard45_sec600_else_score_min60,hour,6,13,13,0,1.0,392.0,30.153846153846153,66.0
current,hazard45_sec600_else_score_min60,hour,7,9,7,2,0.7777777777777778,85.0,9.444444444444445,66.0
current,hazard45_sec600_else_score_min60,hour,8,8,3,5,0.375,-258.0,-32.25,67.5
current,hazard45_sec600_else_score_min60,hour,9,9,4,5,0.4444444444444444,-247.0,-27.444444444444443,70.0
current,hazard45_sec600_else_score_min60,ask,ask<=60,14,9,5,0.6428571428571429,68.0,4.857142857142857,58.0
current,hazard45_sec600_else_score_min60,ask,ask<=70,148,104,44,0.7027027027027027,383.0,2.5878378378378377,66.0
current,hazard45_sec600_else_score_min60,ask,ask<=80,66,58,8,0.8787878787878788,748.0,11.333333333333334,74.0
current,hazard45_sec600_else_score_min60,ask,ask<=95,13,11,2,0.8461538461538461,-12.0,-0.9230769230769231,83.0
current,hazard45_sec600_else_score_min60,time,sec<=900,241,182,59,0.7551867219917012,1187.0,4.925311203319502,68.0
current,hazard50_sec60_else_logit_thresh55_edge15,selector,fallback_logit_thresh55_edge15,194,141,53,0.7268041237113402,706.0,3.6391752577319587,66.0
current,hazard50_sec60_else_logit_thresh55_edge15,selector,hazard_primary_0.5,98,76,22,0.7755102040816326,428.0,4.36734693877551,71.0
current,hazard50_sec60_else_logit_thresh55_edge15,split,holdout,59,43,16,0.7288135593220338,62.0,1.0508474576271187,69.0
current,hazard50_sec60_else_logit_thresh55_edge15,split,train,175,128,47,0.7314285714285714,565.0,3.2285714285714286,68.0
current,hazard50_sec60_else_logit_thresh55_edge15,split,validation,58,46,12,0.7931034482758621,507.0,8.741379310344827,68.0
current,hazard50_sec60_else_logit_thresh55_edge15,side,no,145,108,37,0.7448275862068966,602.0,4.151724137931034,68.0
current,hazard50_sec60_else_logit_thresh55_edge15,side,yes,147,109,38,0.7414965986394558,532.0,3.619047619047619,68.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,0,9,6,3,0.6666666666666666,-31.0,-3.4444444444444446,68.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,1,8,6,2,0.75,28.0,3.5,68.5
current,hazard50_sec60_else_logit_thresh55_edge15,hour,10,12,11,1,0.9166666666666666,271.0,22.583333333333332,68.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,11,12,9,3,0.75,32.0,2.6666666666666665,70.5
current,hazard50_sec60_else_logit_thresh55_edge15,hour,12,12,11,1,0.9166666666666666,227.0,18.916666666666668,69.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,13,12,7,5,0.5833333333333334,-161.0,-13.416666666666666,66.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,14,11,8,3,0.7272727272727273,18.0,1.6363636363636365,68.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,15,11,8,3,0.7272727272727273,35.0,3.1818181818181817,66.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,16,8,5,3,0.625,-72.0,-9.0,68.5
current,hazard50_sec60_else_logit_thresh55_edge15,hour,17,12,10,2,0.8333333333333334,174.0,14.5,66.5
current,hazard50_sec60_else_logit_thresh55_edge15,hour,18,12,8,4,0.6666666666666666,-44.0,-3.6666666666666665,69.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,19,12,11,1,0.9166666666666666,243.0,20.25,67.5
current,hazard50_sec60_else_logit_thresh55_edge15,hour,2,14,9,5,0.6428571428571429,-85.0,-6.071428571428571,68.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,20,12,9,3,0.75,77.0,6.416666666666667,67.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,21,12,10,2,0.8333333333333334,113.0,9.416666666666666,71.5
current,hazard50_sec60_else_logit_thresh55_edge15,hour,22,12,10,2,0.8333333333333334,148.0,12.333333333333334,67.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,23,12,11,1,0.9166666666666666,277.0,23.083333333333332,64.5
current,hazard50_sec60_else_logit_thresh55_edge15,hour,3,16,9,7,0.5625,-247.0,-15.4375,69.5
current,hazard50_sec60_else_logit_thresh55_edge15,hour,4,16,12,4,0.75,87.0,5.4375,67.0
current,hazard50_sec60_else_logit_thresh55_edge15,hour,5,16,12,4,0.75,111.0,6.9375,66.5
current,hazard50_sec60_else_logit_thresh55_edge15,hour,6,15,14,1,0.9333333333333333,356.0,23.733333333333334,67.0
