market,result,status,settlement_ts,close_time,watch_close_time,watch_status,first_seen_ts,last_seen_ts,heartbeat_count,source
KXBTC15M-26MAY081145-45,yes,finalized,2026-05-08T15:45:14.947185Z,2026-05-08T15:45:00Z,2026-05-08T15:45:00Z,active,2026-05-08 11:39:33,2026-05-08 11:45:19,24,kalshi_api
KXBTC15M-26MAY081200-00,yes,determined,,2026-05-08T16:00:00Z,2026-05-08T16:00:00Z,active,2026-05-08 11:45:32,2026-05-08 12:00:20,60,kalshi_api
KXBTC15M-26MAY081215-15,no,finalized,2026-05-08T16:15:14.9501Z,2026-05-08T16:15:00Z,2026-05-08T16:15:00Z,active,2026-05-08 12:00:32,2026-05-08 12:15:22,60,kalshi_api
KXBTC15M-26MAY081230-30,no,finalized,2026-05-08T16:30:14.951953Z,2026-05-08T16:30:00Z,2026-05-08T16:30:00Z,active,2026-05-08 12:15:31,2026-05-08 12:29:53,58,kalshi_api
KXBTC15M-26MAY081245-45,no,finalized,2026-05-08T16:45:14.946517Z,2026-05-08T16:45:00Z,2026-05-08T16:45:00Z,active,2026-05-08 12:30:02,2026-05-08 12:45:09,61,kalshi_api
KXBTC15M-26MAY081300-00,yes,finalized,2026-05-08T17:00:14.953998Z,2026-05-08T17:00:00Z,2026-05-08T17:00:00Z,active,2026-05-08 12:45:17,2026-05-08 13:00:11,60,kalshi_api
KXBTC15M-26MAY081315-15,,active,,2026-05-08T17:15:00Z,2026-05-08T17:15:00Z,active,2026-05-08 13:00:17,2026-05-08 13:00:17,0,kalshi_api
