market,result,status,settlement_ts,close_time,watch_close_time,watch_status,first_seen_ts,last_seen_ts,heartbeat_count,source
KXBTC15M-26MAY071330-30,no,finalized,2026-05-07T17:30:08.400342Z,2026-05-07T17:30:00Z,2026-05-07T17:30:00Z,active,2026-05-07 13:25:58,2026-05-07 13:30:18,18,kalshi_api
KXBTC15M-26MAY071345-45,yes,finalized,2026-05-07T17:45:08.401324Z,2026-05-07T17:45:00Z,2026-05-07T17:45:00Z,closed,2026-05-07 13:30:31,2026-05-07 13:45:05,59,kalshi_api
KXBTC15M-26MAY071400-00,,active,,2026-05-07T18:00:00Z,2026-05-07T18:00:00Z,active,2026-05-07 13:45:15,2026-05-07 13:45:49,3,kalshi_api
