entry_ts,market,side,qty,entry_trigger_cents,entry_fill_event_ts_list,entry_fill_cents_assumed,entry_fill_cents_actual,entry_fill_cents_used,entry_accounting_source,entry_fee_cents,entry_notional_dollars,entry_exchange_qty,entry_exchange_fill_ids,entry_api_fill_ids,exit_ts,exit_trigger_cents,exit_fill_event_ts_list,exit_fill_cents_assumed,exit_fill_cents_actual,exit_fill_cents_used,exit_accounting_source,exit_fee_cents,exit_notional_dollars,exit_exchange_qty,exit_exchange_fill_ids,exit_api_fill_ids,total_fees_dollars,outcome,resolution_source,accounting_source,result,gross_pnl_dollars,net_pnl_dollars,net_pnl_percent,gross_pnl_percent,market_status,market_result,settlement_ts
2026-05-08 16:26:47,KXBTC15M-26MAY081630-30,no,2.0,4,2026-05-08 16:26:47,4.0,3.6,3.6,kalshi_api,0.8,0.072,2.0,1dc42bd7-175f-611f-e8f3-c89f9148d635,1dc42bd7-175f-611f-e8f3-c89f9148d635,2026-05-08 16:27:18,1,2026-05-08 16:27:18,1.0,1.0,1.0,kalshi_api,1.0,0.02,2.0,fd385dd2-08ca-407a-9282-141346fb8892|3e836f3d-71f1-4c5b-ab99-0537e8a0ffe8,fd385dd2-08ca-407a-9282-141346fb8892|3e836f3d-71f1-4c5b-ab99-0537e8a0ffe8,0.018,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.052,-0.07,-97.2222,-72.2222,,,
2026-05-08 16:27:59,KXBTC15M-26MAY081630-30,no,2.0,4,2026-05-08 16:27:59,4.0,3.8,3.8,kalshi_api,1.4,0.076,2.0,b294e387-4e0b-7ff6-59ee-d601528fffa1,b294e387-4e0b-7ff6-59ee-d601528fffa1,,,,,,,kalshi_market_result_api,0,,,,,0.014,loss,kalshi_api,kalshi_api_fills+market_result,yes,-0.076,-0.09,-118.4211,-100.0,determined,yes,
2026-05-08 16:31:44,KXBTC15M-26MAY081645-45,yes,2.0,13,2026-05-08 16:31:44,13.0,13.0,13.0,kalshi_api,2.0,0.26,2.0,9fff8198-a671-7a56-0675-d4b18716135d,9fff8198-a671-7a56-0675-d4b18716135d,2026-05-08 16:32:15,15,2026-05-08 16:32:15,15.0,15.0,15.0,kalshi_api,2.0,0.3,2.0,e5b2d534-55f5-6e60-a2b9-b8acbea7c300,e5b2d534-55f5-6e60-a2b9-b8acbea7c300,0.04,exited_before_settlement,bot_exit_signal,kalshi_api,,0.04,0.0,0.0,15.3846,,,
2026-05-08 16:40:53,KXBTC15M-26MAY081645-45,yes,2.0,7,2026-05-08 16:40:53,7.0,6.7,6.7,kalshi_api,1.6,0.134,2.0,32348f6e-42c6-5e9a-32d2-555e6c8a945b,32348f6e-42c6-5e9a-32d2-555e6c8a945b,2026-05-08 16:41:24,31,2026-05-08 16:41:24,31.0,32.0,32.0,kalshi_api,4.0,0.64,2.0,ddd6dcd7-17f4-4f79-5d17-6bd2f940d6af,ddd6dcd7-17f4-4f79-5d17-6bd2f940d6af,0.056,exited_before_settlement,bot_exit_signal,kalshi_api,,0.506,0.45,335.8209,377.6119,,,
2026-05-08 16:55:07,KXBTC15M-26MAY081700-00,yes,2.0,6,2026-05-08 16:55:08,6.0,5.8,5.8,kalshi_api,1.4,0.116,2.0,f169caa0-dc00-7cf9-16bc-0e49e6879e83,f169caa0-dc00-7cf9-16bc-0e49e6879e83,2026-05-08 16:55:38,6,2026-05-08 16:55:38,6.0,6.2,6.2,kalshi_api,1.4,0.124,2.0,b429a0b0-7424-4143-992f-b331076a5dc2,b429a0b0-7424-4143-992f-b331076a5dc2,0.028,exited_before_settlement,bot_exit_signal,kalshi_api,,0.008,-0.02,-17.2414,6.8966,,,
2026-05-08 16:55:38,KXBTC15M-26MAY081700-00,yes,2.0,7,2026-05-08 16:55:39,7.0,6.6,6.6,kalshi_api,1.8,0.132,2.0,110920ed-21bf-6fb1-f77b-61a97ed20493,110920ed-21bf-6fb1-f77b-61a97ed20493,2026-05-08 16:56:09,1,2026-05-08 16:56:09,1.0,2.0,2.0,kalshi_api,1.0,0.04,2.0,aef63d30-396b-4f31-6211-d400d22663a4,aef63d30-396b-4f31-6211-d400d22663a4,0.028,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.092,-0.12,-90.9091,-69.697,,,
2026-05-08 17:20:53,KXBTC15M-26MAY081730-30,no,2.0,10,2026-05-08 17:20:53,10.0,9.7,9.7,kalshi_api,1.6,0.194,2.0,2b1341d5-4a65-42ad-a080-89508219f1bf,2b1341d5-4a65-42ad-a080-89508219f1bf,2026-05-08 17:21:23,5,2026-05-08 17:21:23,5.0,5.1,5.1,kalshi_api,1.2,0.102,2.0,d971fab4-b053-4258-27d4-a63451bdd04d,d971fab4-b053-4258-27d4-a63451bdd04d,0.028,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.092,-0.12,-61.8557,-47.4227,,,
2026-05-08 17:21:27,KXBTC15M-26MAY081730-30,no,2.0,6,2026-05-08 17:21:27,6.0,5.8,5.8,kalshi_api,1.4,0.116,2.0,10892fc0-01f7-5c87-dd23-01dc79cf1f6f,10892fc0-01f7-5c87-dd23-01dc79cf1f6f,2026-05-08 17:22:01,9,2026-05-08 17:22:01,9.0,9.4,9.4,kalshi_api,1.8,0.188,2.0,346a3313-906b-6951-cf3c-80529449de77,346a3313-906b-6951-cf3c-80529449de77,0.032,exited_before_settlement,bot_exit_signal,kalshi_api,,0.072,0.04,34.4828,62.069,,,
2026-05-08 17:22:01,KXBTC15M-26MAY081730-30,no,2.0,10,2026-05-08 17:22:01,10.0,10.0,10.0,kalshi_api,2.0,0.2,2.0,dbe45549-55d6-66e7-7630-00bca0ef9516,dbe45549-55d6-66e7-7630-00bca0ef9516,2026-05-08 17:22:32,8,2026-05-08 17:22:32,8.0,9.5,9.5,kalshi_api,2.0,0.19,2.0,5b4fb837-79ec-46a7-8d7e-51ab76a7154f,5b4fb837-79ec-46a7-8d7e-51ab76a7154f,0.04,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.01,-0.05,-25.0,-5.0,,,
2026-05-08 17:22:32,KXBTC15M-26MAY081730-30,no,2.0,10,2026-05-08 17:22:32,10.0,9.7,9.7,kalshi_api,1.6,0.194,2.0,cc93fd10-1921-66b0-6ac7-b85ef917b7bc,cc93fd10-1921-66b0-6ac7-b85ef917b7bc,2026-05-08 17:23:04,6,2026-05-08 17:23:04,6.0,6.4,6.4,kalshi_api,1.8,0.128,2.0,dd8eb16f-7fc6-7e2e-d0ff-63f190808936,dd8eb16f-7fc6-7e2e-d0ff-63f190808936,0.034,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.066,-0.1,-51.5464,-34.0206,,,
