entry_ts,market,side,qty,entry_trigger_cents,entry_fill_event_ts_list,entry_fill_cents_assumed,entry_fill_cents_actual,entry_fill_cents_used,entry_accounting_source,entry_fee_cents,entry_notional_dollars,entry_exchange_qty,entry_exchange_fill_ids,entry_api_fill_ids,exit_ts,exit_trigger_cents,exit_fill_event_ts_list,exit_fill_cents_assumed,exit_fill_cents_actual,exit_fill_cents_used,exit_accounting_source,exit_fee_cents,exit_notional_dollars,exit_exchange_qty,exit_exchange_fill_ids,exit_api_fill_ids,total_fees_dollars,outcome,resolution_source,accounting_source,result,gross_pnl_dollars,net_pnl_dollars,net_pnl_percent,gross_pnl_percent,market_status,market_result,settlement_ts
2026-05-10 15:42:30,KXBTC15M-26MAY101545-45,yes,3.0,6,2026-05-10 15:42:30,6,5.8,5.8,kalshi_api,2.6,0.174,3.0,1587564f-75a4-7f97-80ff-da3bc2bc5b5a|163aa018-cbe0-6f47-d868-9592c94bca9e,1587564f-75a4-7f97-80ff-da3bc2bc5b5a|163aa018-cbe0-6f47-d868-9592c94bca9e,,,,,,,kalshi_market_result_api,0,,,,,0.026,loss,kalshi_api,kalshi_api_fills+market_result,no,-0.174,-0.2,-114.9425,-100.0,finalized,no,2026-05-10T19:45:15.901768Z
2026-05-10 15:50:42,KXBTC15M-26MAY101600-00,no,3.0,79,2026-05-10 15:50:42,79,79.0,79.0,kalshi_api,5.0,2.37,3.0,e28971f6-54f4-4a52-e6dd-57825958a1ce|2f9af090-eb90-40c6-7646-47c4fae0e77a,e28971f6-54f4-4a52-e6dd-57825958a1ce|2f9af090-eb90-40c6-7646-47c4fae0e77a,2026-05-10 15:51:33,89,2026-05-10 15:51:33,89.0,89.0,89.0,kalshi_api,3.0,2.67,3.0,445ededa-0c50-7333-05fe-6730b4d18c38,445ededa-0c50-7333-05fe-6730b4d18c38,0.08,exited_before_settlement,bot_exit_signal,kalshi_api,,0.3,0.22,9.2827,12.6582,,,
2026-05-10 15:51:37,KXBTC15M-26MAY101600-00,no,3.0,85,2026-05-10 15:51:37,85,85.0,85.0,kalshi_api,3.0,2.55,3.0,6fae021d-e32a-6312-819c-f130b0aa92dc|75c723d4-644e-6ff2-59f0-21e52e13f108,6fae021d-e32a-6312-819c-f130b0aa92dc|75c723d4-644e-6ff2-59f0-21e52e13f108,2026-05-10 15:54:04,97,2026-05-10 15:54:04,97.0,97.0,97.0,kalshi_api,1.0,2.91,3.0,0d8c06ac-7a5c-4f34-c885-db7d2c3e0318,0d8c06ac-7a5c-4f34-c885-db7d2c3e0318,0.04,exited_before_settlement,bot_exit_signal,kalshi_api,,0.36,0.32,12.549,14.1176,,,
2026-05-10 15:56:07,KXBTC15M-26MAY101600-00,yes,3.0,13,2026-05-10 15:56:07,13,13.0,13.0,kalshi_api,3.0,0.39,3.0,46f609fe-bfae-5a9c-9427-1c5d3fee6bb2|809529bb-13e6-7328-2d51-af265699062a,46f609fe-bfae-5a9c-9427-1c5d3fee6bb2|809529bb-13e6-7328-2d51-af265699062a,2026-05-10 15:56:37,9,2026-05-10 15:56:37,9.0,9.2,9.2,kalshi_api,2.6,0.276,3.0,703741f7-e243-70ff-bee0-ee044396ec32,703741f7-e243-70ff-bee0-ee044396ec32,0.056,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.114,-0.17,-43.5897,-29.2308,,,
2026-05-10 15:57:07,KXBTC15M-26MAY101600-00,yes,2.0,5,2026-05-10 15:57:07,5.0,4.8,4.8,kalshi_api,1.4,0.096,2.0,ba52b22e-48da-66f4-dbd0-71f1ab3d6414,ba52b22e-48da-66f4-dbd0-71f1ab3d6414,2026-05-10 15:57:37,7,2026-05-10 15:57:37,7.0,10.0,10.0,kalshi_api,2.0,0.2,2.0,80e74754-6a12-5ee8-f671-e769e066d6fb,80e74754-6a12-5ee8-f671-e769e066d6fb,0.034,exited_before_settlement,bot_exit_signal,kalshi_api,,0.104,0.07,72.9167,108.3333,,,
2026-05-10 16:17:41,KXBTC15M-26MAY101630-30,no,3.0,79,2026-05-10 16:17:41,79,79.0,79.0,kalshi_api,5.0,2.37,3.0,522ad50d-d35a-63e7-876f-ce7eb9775259|ff0f2381-bf52-5ecf-c12b-b8829457fded,522ad50d-d35a-63e7-876f-ce7eb9775259|ff0f2381-bf52-5ecf-c12b-b8829457fded,2026-05-10 16:20:42,64,2026-05-10 16:20:42,64.0,64.0,64.0,kalshi_api,5.0,1.92,3.0,5fa32dc5-9e68-50bd-b5c4-4e470641349c|57302bff-0012-5a95-8a4b-133ce4f03e25,5fa32dc5-9e68-50bd-b5c4-4e470641349c|57302bff-0012-5a95-8a4b-133ce4f03e25,0.1,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.45,-0.55,-23.2068,-18.9873,,,
2026-05-10 16:21:52,KXBTC15M-26MAY101630-30,no,3.0,74,2026-05-10 16:21:52,74,74.0,74.0,kalshi_api,5.0,2.22,3.0,6c7cd88f-f8ed-6959-21c7-a1b72fcf2cc4|aeb42714-3fa1-4b4d-fe48-f66be261b9a4,6c7cd88f-f8ed-6959-21c7-a1b72fcf2cc4|aeb42714-3fa1-4b4d-fe48-f66be261b9a4,2026-05-10 16:27:33,97,2026-05-10 16:27:33,97.0,97.4,97.4,kalshi_api,1.2,2.922,3.0,af5f6b95-199e-6b0c-e1e8-798895439ad5,af5f6b95-199e-6b0c-e1e8-798895439ad5,0.062,exited_before_settlement,bot_exit_signal,kalshi_api,,0.702,0.64,28.8288,31.6216,,,
2026-05-10 16:31:24,KXBTC15M-26MAY101645-45,no,3.0,74,2026-05-10 16:31:24,74,74.0,74.0,kalshi_api,5.0,2.22,3.0,4f4b05da-b580-48d9-2140-79c2873d9006|cf1edc9e-ee3c-48b5-eb20-41badf5f5602,4f4b05da-b580-48d9-2140-79c2873d9006|cf1edc9e-ee3c-48b5-eb20-41badf5f5602,2026-05-10 16:32:06,70,2026-05-10 16:32:06,70.0,70.0,70.0,kalshi_api,5.0,2.1,3.0,155b92c9-f46e-669b-ab9e-837d6e9c4022|1be4bf1f-fac2-60df-7ade-558bc8533f5e,155b92c9-f46e-669b-ab9e-837d6e9c4022|1be4bf1f-fac2-60df-7ade-558bc8533f5e,0.1,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.12,-0.22,-9.9099,-5.4054,,,
2026-05-10 16:32:38,KXBTC15M-26MAY101645-45,no,3.0,78,2026-05-10 16:32:38,78,77.0,77.0,kalshi_api,5.0,2.31,3.0,018a6b93-52a5-403f-69bf-074d3f2acb27|57709608-40e9-69e3-d673-2e7adc6ffc6b,018a6b93-52a5-403f-69bf-074d3f2acb27|57709608-40e9-69e3-d673-2e7adc6ffc6b,2026-05-10 16:37:35,70,2026-05-10 16:37:35,70.0,70.0,70.0,kalshi_api,5.0,2.1,3.0,bf04a6a3-9613-7eb5-b5c8-bd12f3029777|68bb2779-4f1f-789d-70d9-84015b93e427,bf04a6a3-9613-7eb5-b5c8-bd12f3029777|68bb2779-4f1f-789d-70d9-84015b93e427,0.1,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.21,-0.31,-13.4199,-9.0909,,,
2026-05-10 16:37:43,KXBTC15M-26MAY101645-45,no,3.0,68,2026-05-10 16:37:43|2026-05-10 16:37:46,70,69.6667,69.6667,kalshi_api,6.0,2.09,3.0,4cb16526-7ce4-4420-c543-c101034d1b98|c97b2407-8fd9-5069-aa4a-3efd8247a3f8,4cb16526-7ce4-4420-c543-c101034d1b98|c97b2407-8fd9-5069-aa4a-3efd8247a3f8,2026-05-10 16:39:08,76,2026-05-10 16:39:08,76.0,76.0,76.0,kalshi_api,5.0,2.28,3.0,d97fc8fd-5c05-5f2f-3618-73a0da1c0b75|e2930406-997d-44a3-ca42-05c5712ed5d1,d97fc8fd-5c05-5f2f-3618-73a0da1c0b75|e2930406-997d-44a3-ca42-05c5712ed5d1,0.11,exited_before_settlement,bot_exit_signal,kalshi_api,,0.19,0.08,3.8278,9.0909,,,
2026-05-10 16:39:11,KXBTC15M-26MAY101645-45,no,3.0,80,2026-05-10 16:39:11,80,80.0,80.0,kalshi_api,5.0,2.4,3.0,2fa537f1-52b1-680f-aaf6-0e9def87ef45|77af129d-f8a1-5e8b-9bb0-ac1395f5454d,2fa537f1-52b1-680f-aaf6-0e9def87ef45|77af129d-f8a1-5e8b-9bb0-ac1395f5454d,2026-05-10 16:42:04,99,2026-05-10 16:42:04,99.0,99.0,99.0,kalshi_api,1.0,1.98,2.0,67738031-22e6-7eba-3c34-10afa723d681,67738031-22e6-7eba-3c34-10afa723d681,0.06,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.42,-0.48,-20.0,-17.5,,,
2026-05-10 16:45:53,KXBTC15M-26MAY101700-00,no,3.0,75,2026-05-10 16:45:53|2026-05-10 16:45:55,75,75.3333,75.3333,kalshi_api,5.0,2.26,3.0,b21e5f09-efc8-6fa1-6e4b-2fbee4f5cd82|0b501106-0ef9-62bf-1442-e9c7cef388f3,b21e5f09-efc8-6fa1-6e4b-2fbee4f5cd82|0b501106-0ef9-62bf-1442-e9c7cef388f3,,,,,,,kalshi_market_result_api,0,,,,,0.05,win,kalshi_api,kalshi_api_fills+market_result,no,0.74,0.69,30.531,32.7434,finalized,no,2026-05-10T21:00:16.002771Z
2026-05-10 17:02:20,KXBTC15M-26MAY101715-15,yes,3.0,75,2026-05-10 17:02:20,75,75.0,75.0,kalshi_api,5.0,2.25,3.0,f1188354-ee12-57e7-ca45-4db40cde4f93|3b77b09b-0c3e-6faf-574d-f5d2970d13ff,f1188354-ee12-57e7-ca45-4db40cde4f93|3b77b09b-0c3e-6faf-574d-f5d2970d13ff,2026-05-10 17:04:33,75,2026-05-10 17:04:33,75.0,75.0,75.0,kalshi_api,5.0,2.25,3.0,201c3640-e7a2-6396-aed6-5b030f282cc4|9bfe9399-a79e-7956-f8dc-81f36482bbb4,201c3640-e7a2-6396-aed6-5b030f282cc4|9bfe9399-a79e-7956-f8dc-81f36482bbb4,0.1,exited_before_settlement,bot_exit_signal,kalshi_api,,0.0,-0.1,-4.4444,0.0,,,
2026-05-10 17:06:06,KXBTC15M-26MAY101715-15,yes,2.0,85,2026-05-10 17:06:06,85.0,85.0,85.0,kalshi_api,2.0,1.7,2.0,53255fcb-f651-5ef7-dfef-0c181fa58114,53255fcb-f651-5ef7-dfef-0c181fa58114,2026-05-10 17:06:37,80,2026-05-10 17:06:37,80.0,80.0,80.0,kalshi_api,3.0,1.6,2.0,a94d102e-9ef2-75ef-d924-18f4da37e252,a94d102e-9ef2-75ef-d924-18f4da37e252,0.05,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.1,-0.15,-8.8235,-5.8824,,,
2026-05-10 18:03:08,KXBTC15M-26MAY101815-15,yes,3.0,81,2026-05-10 18:03:08,80,79.0,79.0,kalshi_api,5.0,2.37,3.0,ab30ac3b-9a0a-42cf-4e0d-44ed5dc2719e|9c286362-6e4e-4939-427e-f323b5e3c576,ab30ac3b-9a0a-42cf-4e0d-44ed5dc2719e|9c286362-6e4e-4939-427e-f323b5e3c576,,,,,,,kalshi_market_result_api,0,,,,,0.05,win,kalshi_api,kalshi_api_fills+market_result,yes,0.63,0.58,24.4726,26.5823,finalized,yes,2026-05-10T22:15:15.951689Z
2026-05-10 18:26:43,KXBTC15M-26MAY101830-30,no,3.0,14,2026-05-10 18:26:43,14,13.3333,13.3333,kalshi_api,3.0,0.4,3.0,e0383cb9-64c9-6f49-a7b7-ac464eacdb72|e46afcb3-42be-42f1-f480-c4f4cc2b4c8e,e0383cb9-64c9-6f49-a7b7-ac464eacdb72|e46afcb3-42be-42f1-f480-c4f4cc2b4c8e,2026-05-10 18:27:29,1,2026-05-10 18:27:30,1.0,1.4,1.4,kalshi_api,1.2,0.042,3.0,fda69843-17d4-7bda-442a-ce6c8234a875,fda69843-17d4-7bda-442a-ce6c8234a875,0.042,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.358,-0.4,-100.0,-89.5,,,
2026-05-10 18:32:18,KXBTC15M-26MAY101845-45,yes,3.0,76,2026-05-10 18:32:18,76,76.0,76.0,kalshi_api,5.0,2.28,3.0,c952cd97-616c-5197-5d8a-39b0b3f86a4f|540502d3-b24c-4537-580d-9629b9b38513,c952cd97-616c-5197-5d8a-39b0b3f86a4f|540502d3-b24c-4537-580d-9629b9b38513,2026-05-10 18:33:17,76,2026-05-10 18:33:17,76.0,76.0,76.0,kalshi_api,5.0,2.28,3.0,69cebf8e-9ac3-7494-d247-9486c9191fb9|735c2583-346b-60b0-41fd-b81d56d21115,69cebf8e-9ac3-7494-d247-9486c9191fb9|735c2583-346b-60b0-41fd-b81d56d21115,0.1,exited_before_settlement,bot_exit_signal,kalshi_api,,0.0,-0.1,-4.386,0.0,,,
2026-05-10 18:33:19,KXBTC15M-26MAY101845-45,yes,3.0,78,2026-05-10 18:33:19,78,78.0,78.0,kalshi_api,5.0,2.34,3.0,8595deee-baf4-7e7f-2ca9-4cb123f2426a|3665b0b3-72b1-7c44-0344-e5440d32d99b|6b9ee37c-8ef5-5d44-df9c-eeeaf3e60677,8595deee-baf4-7e7f-2ca9-4cb123f2426a|3665b0b3-72b1-7c44-0344-e5440d32d99b|6b9ee37c-8ef5-5d44-df9c-eeeaf3e60677,,,,,,,kalshi_market_result_api,0,,,,,0.05,win,kalshi_api,kalshi_api_fills+market_result,yes,0.66,0.61,26.0684,28.2051,determined,yes,
2026-05-10 19:00:47,KXBTC15M-26MAY101915-15,yes,3.0,73,2026-05-10 19:00:47,73,73.0,73.0,kalshi_api,5.0,2.19,3.0,b5083a13-fc71-5ccb-f5a3-218d4ee5c325|9337f8e5-8227-53e3-d968-0f67622c2b28|37d3bf0c-f6b7-672f-48c5-559a67d56ccc,b5083a13-fc71-5ccb-f5a3-218d4ee5c325|9337f8e5-8227-53e3-d968-0f67622c2b28|37d3bf0c-f6b7-672f-48c5-559a67d56ccc,2026-05-10 19:01:18,69,2026-05-10 19:01:19,69.0,69.0,69.0,kalshi_api,5.0,2.07,3.0,ff5dbae7-40db-6719-cc24-cba92ea37737|57ed23cc-ec17-4525-8175-26c89bf39547,ff5dbae7-40db-6719-cc24-cba92ea37737|57ed23cc-ec17-4525-8175-26c89bf39547,0.1,exited_before_settlement,bot_exit_signal,kalshi_api,,-0.12,-0.22,-10.0457,-5.4795,,,
2026-05-10 19:01:37,KXBTC15M-26MAY101915-15,yes,3.0,72,2026-05-10 19:01:37,72,72.0,72.0,kalshi_api,5.0,2.16,3.0,2d4a3478-2e45-5a58-3432-8e2920be82be|1c90f0d9-4a1d-42c8-9876-5d8a9263bf8e,2d4a3478-2e45-5a58-3432-8e2920be82be|1c90f0d9-4a1d-42c8-9876-5d8a9263bf8e,,,,,,,kalshi_market_result_api,0,,,,,0.05,win,kalshi_api,kalshi_api_fills+market_result,yes,0.84,0.79,36.5741,38.8889,finalized,yes,2026-05-10T23:15:15.953525Z
