market,result,status,settlement_ts,close_time,watch_close_time,watch_status,first_seen_ts,last_seen_ts,heartbeat_count,source
KXBTC15M-26MAY071800-00,no,finalized,2026-05-07T22:00:08.40295Z,2026-05-07T22:00:00Z,2026-05-07T22:00:00Z,active,2026-05-07 17:53:59,2026-05-07 18:00:15,26,kalshi_api
KXBTC15M-26MAY071815-15,yes,finalized,2026-05-07T22:15:08.402949Z,2026-05-07T22:15:00Z,2026-05-07T22:15:00Z,active,2026-05-07 18:00:30,2026-05-07 18:15:31,61,kalshi_api
KXBTC15M-26MAY071830-30,yes,finalized,2026-05-07T22:30:08.40357Z,2026-05-07T22:30:00Z,2026-05-07T22:30:00Z,active,2026-05-07 18:15:45,2026-05-07 18:30:02,58,kalshi_api
KXBTC15M-26MAY071845-45,no,finalized,2026-05-07T22:45:08.400707Z,2026-05-07T22:45:00Z,2026-05-07T22:45:00Z,active,2026-05-07 18:30:15,2026-05-07 18:45:04,60,kalshi_api
KXBTC15M-26MAY071900-00,yes,finalized,2026-05-07T23:00:08.399999Z,2026-05-07T23:00:00Z,2026-05-07T23:00:00Z,active,2026-05-07 18:45:15,2026-05-07 19:00:21,61,kalshi_api
KXBTC15M-26MAY071915-15,yes,finalized,2026-05-07T23:15:08.401061Z,2026-05-07T23:15:00Z,2026-05-07T23:15:00Z,active,2026-05-07 19:00:30,2026-05-07 19:07:21,28,kalshi_api
